LGA_CODE_2021,C21_CFNC_BPT_2000_2499,C21_CFNC_BPT_2500_2999,C21_CFNC_BPT_3000_3999,C21_CFNC_BPT_4000more,C21_CFNC_BPT_Ns,C21_CFNC_BPT_Tot,C21_CFNC_1F1P_Neg_ni_inc,C21_CFNC_1F1P_1_149,C21_CFNC_1F1P_150_399,C21_CFNC_1F1P_400_649,C21_CFNC_1F1P_650_799,C21_CFNC_1F1P_800_1249,C21_CFNC_1F1P_1250_1999,C21_CFNC_1F1P_2000_2499,C21_CFNC_1F1P_2500_2999,C21_CFNC_1F1P_3000_3999,C21_CFNC_1F1P_4000more,C21_CFNC_1F1P_Ns,C21_CFNC_1F1P_Tot,C21_CFNC_1E1A_Neg_ni_inc,C21_CFNC_1E1A_1_149,C21_CFNC_1E1A_150_399,C21_CFNC_1E1A_400_649,C21_CFNC_1E1A_650_799,C21_CFNC_1E1A_800_1249,C21_CFNC_1E1A_1250_1999,C21_CFNC_1E1A_2000_2499,C21_CFNC_1E1A_2500_2999,C21_CFNC_1E1A_3000_3999,C21_CFNC_1E1A_4000more,C21_CFNC_1E1A_Ns,C21_CFNC_1E1A_Tot,C21_CFNC_1F1NW_Neg_ni_inc,C21_CFNC_1F1NW_1_149,C21_CFNC_1F1NW_150_399,C21_CFNC_1F1NW_400_649,C21_CFNC_1F1NW_650_799,C21_CFNC_1F1NW_800_1249,C21_CFNC_1F1NW_1250_1999,C21_CFNC_1F1NW_2000_2499,C21_CFNC_1F1NW_2500_2999,C21_CFNC_1F1NW_3000_3999,C21_CFNC_1F1NW_4000more,C21_CFNC_1F1NW_Ns,C21_CFNC_1F1NW_Tot,C21_CFNC_1P1NW_Neg_ni_inc,C21_CFNC_1P1NW_1_149,C21_CFNC_1P1NW_150_399,C21_CFNC_1P1NW_400_649,C21_CFNC_1P1NW_650_799,C21_CFNC_1P1NW_800_1249,C21_CFNC_1P1NW_1250_1999,C21_CFNC_1P1NW_2000_2499,C21_CFNC_1P1NW_2500_2999,C21_CFNC_1P1NW_3000_3999,C21_CFNC_1P1NW_4000more,C21_CFNC_1P1NW_Ns,C21_CFNC_1P1NW_Tot,C21_CFNC_1A1NW_Neg_ni_inc,C21_CFNC_1A1NW_1_149,C21_CFNC_1A1NW_150_399,C21_CFNC_1A1NW_400_649,C21_CFNC_1A1NW_650_799,C21_CFNC_1A1NW_800_1249,C21_CFNC_1A1NW_1250_1999,C21_CFNC_1A1NW_2000_2499,C21_CFNC_1A1NW_2500_2999,C21_CFNC_1A1NW_3000_3999,C21_CFNC_1A1NW_4000more,C21_CFNC_1A1NW_Ns,C21_CFNC_1A1NW_Tot,C21_CFNC_BA_Neg_ni_inc,C21_CFNC_BA_1_149,C21_CFNC_BA_150_399,C21_CFNC_BA_400_649,C21_CFNC_BA_650_799,C21_CFNC_BA_800_1249,C21_CFNC_BA_1250_1999,C21_CFNC_BA_2000_2499,C21_CFNC_BA_2500_2999,C21_CFNC_BA_3000_3999,C21_CFNC_BA_4000more,C21_CFNC_BA_Ns,C21_CFNC_BA_Tot,C21_CFNC_BNW_Neg_ni_inc,C21_CFNC_BNW_1_149,C21_CFNC_BNW_150_399,C21_CFNC_BNW_400_649,C21_CFNC_BNW_650_799,C21_CFNC_BNW_800_1249,C21_CFNC_BNW_1250_1999,C21_CFNC_BNW_2000_2499,C21_CFNC_BNW_2500_2999,C21_CFNC_BNW_3000_3999,C21_CFNC_BNW_4000more,C21_CFNC_BNW_Ns,C21_CFNC_BNW_Tot,C21_CFNC_LFns_Neg_ni_inc,C21_CFNC_LFns_1_149,C21_CFNC_LFns_150_399,C21_CFNC_LFns_400_649,C21_CFNC_LFns_650_799,C21_CFNC_LFns_800_1249,C21_CFNC_LFns_1250_1999,C21_CFNC_LFns_2000_2499,C21_CFNC_LFns_2500_2999,C21_CFNC_LFns_3000_3999,C21_CFNC_LFns_4000more,C21_CFNC_LFns_Ns,C21_CFNC_LFns_Tot,C21_CFNC_Tot_Neg_ni_inc,C21_CFNC_Tot_1_149,C21_CFNC_Tot_150_399,C21_CFNC_Tot_400_649,C21_CFNC_Tot_650_799,C21_CFNC_Tot_800_1249,C21_CFNC_Tot_1250_1999,C21_CFNC_Tot_2000_2499,C21_CFNC_Tot_2500_2999,C21_CFNC_Tot_3000_3999,C21_CFNC_Tot_4000more,C21_CFNC_Tot_Ns,C21_CFNC_Tot_Tot,C21_CF_BFT_Neg_ni_inc,C21_CF_BFT_1_149,C21_CF_BFT_150_399,C21_CF_BFT_400_649,C21_CF_BFT_650_799,C21_CF_BFT_800_1249,C21_CF_BFT_1250_1999,C21_CF_BFT_2000_2499,C21_CF_BFT_2500_2999,C21_CF_BFT_3000_3999,C21_CF_BFT_4000more,C21_CF_BFT_Ns,C21_CF_BFT_Tot,C21_CF_BPT_Neg_ni_inc,C21_CF_BPT_1_149,C21_CF_BPT_150_399,C21_CF_BPT_400_649,C21_CF_BPT_650_799,C21_CF_BPT_800_1249,C21_CF_BPT_1250_1999,C21_CF_BPT_2000_2499,C21_CF_BPT_2500_2999,C21_CF_BPT_3000_3999,C21_CF_BPT_4000more,C21_CF_BPT_Ns,C21_CF_BPT_Tot,C21_CF_1F1P_Neg_ni_inc,C21_CF_1F1P_1_149,C21_CF_1F1P_150_399,C21_CF_1F1P_400_649,C21_CF_1F1P_650_799,C21_CF_1F1P_800_1249,C21_CF_1F1P_1250_1999,C21_CF_1F1P_2000_2499,C21_CF_1F1P_2500_2999,C21_CF_1F1P_3000_3999,C21_CF_1F1P_4000more,C21_CF_1F1P_Ns,C21_CF_1F1P_Tot,C21_CF_1E1A_Neg_ni_inc,C21_CF_1E1A_1_149,C21_CF_1E1A_150_399,C21_CF_1E1A_400_649,C21_CF_1E1A_650_799,C21_CF_1E1A_800_1249,C21_CF_1E1A_1250_1999,C21_CF_1E1A_2000_2499,C21_CF_1E1A_2500_2999,C21_CF_1E1A_3000_3999,C21_CF_1E1A_4000more,C21_CF_1E1A_Ns,C21_CF_1E1A_Tot,C21_CF_1F1NW_Neg_ni_inc,C21_CF_1F1NW_1_149,C21_CF_1F1NW_150_399,C21_CF_1F1NW_400_649,C21_CF_1F1NW_650_799,C21_CF_1F1NW_800_1249,C21_CF_1F1NW_1250_1999,C21_CF_1F1NW_2000_2499,C21_CF_1F1NW_2500_2999,C21_CF_1F1NW_3000_3999,C21_CF_1F1NW_4000more,C21_CF_1F1NW_Ns,C21_CF_1F1NW_Tot,C21_CF_1P1NW_Neg_ni_inc,C21_CF_1P1NW_1_149,C21_CF_1P1NW_150_399,C21_CF_1P1NW_400_649,C21_CF_1P1NW_650_799,C21_CF_1P1NW_800_1249,C21_CF_1P1NW_1250_1999,C21_CF_1P1NW_2000_2499,C21_CF_1P1NW_2500_2999,C21_CF_1P1NW_3000_3999,C21_CF_1P1NW_4000more,C21_CF_1P1NW_Ns
LGA55810,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,8,3,3,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,3,3,4,0,0,0,7,7,8,4,3,3,6,5,40,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0
LGA55880,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,3,6,6,3,8,3,3,0,9,3,55,0,0,0,0,0,0,0,0,0,0,0,10,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,3,0,0,7,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0
LGA55950,0,0,0,0,0,3,0,0,0,0,0,0,9,0,5,4,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,3,0,0,0,0,10,0,0,0,0,3,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,5,5,3,0,0,0,0,0,14,0,0,0,0,4,0,0,0,0,0,0,8,10,0,0,0,9,7,14,19,6,3,15,0,7,80,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,3,4,5,5,24,0,0,0,0,0,0,0,0,0,3,0,0,4,0,0,0,0,0,0,0,3,3,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0
LGA56090,29,10,22,7,3,179,3,0,0,0,0,22,121,119,108,138,100,9,613,0,0,0,0,0,0,15,15,18,32,23,7,114,0,0,3,12,9,55,135,105,34,45,53,7,450,0,7,20,40,27,116,110,26,9,10,15,10,382,0,0,0,4,4,7,15,10,7,5,3,8,67,0,0,0,0,0,0,4,3,7,10,12,3,45,54,20,42,141,398,462,322,67,30,26,29,50,1624,0,0,0,0,0,3,0,0,0,0,0,318,328,58,23,60,198,453,714,842,485,363,518,465,404,4594,0,0,0,0,0,5,24,58,100,247,406,66,912,0,0,0,0,0,9,41,22,23,33,21,16,169,0,0,0,0,4,13,147,201,251,394,387,82,1476,0,0,0,0,0,10,33,33,47,66,60,18,271,0,0,0,5,0,34,157,132,63,115,180,46,738,0,0,5,5,6,26,59,26,20,15,28,10
LGA56160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0
LGA56230,16,4,5,8,0,86,3,0,0,0,0,12,55,49,47,35,28,9,237,0,0,0,0,0,3,7,10,9,13,8,4,57,0,0,0,0,7,23,68,52,21,17,23,3,211,6,3,4,15,19,51,37,15,3,5,4,0,158,0,0,0,0,4,4,9,5,5,0,8,0,35,0,0,0,0,0,0,0,4,4,0,0,0,14,40,14,31,104,330,263,160,24,14,3,15,33,1037,0,0,0,4,7,3,0,0,0,0,6,211,227,49,23,35,130,371,383,400,217,156,165,147,263,2332,0,0,0,0,0,5,17,28,37,94,114,26,323,0,0,0,0,0,10,18,8,16,7,7,6,60,0,0,0,3,0,7,64,72,90,106,89,39,467,0,0,0,0,0,5,11,10,25,23,29,5,105,0,0,0,0,4,13,78,70,24,48,41,17,314,0,0,0,0,8,17,26,10,8,10,6,3
LGA56300,3,0,0,4,0,21,0,0,0,0,0,0,8,10,3,6,0,0,31,0,0,0,0,0,0,4,0,0,0,0,0,4,0,0,0,3,0,0,6,3,0,0,6,0,17,0,0,0,0,4,8,6,0,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,7,35,25,19,0,0,0,0,4,98,0,0,0,0,0,0,0,0,0,0,0,25,25,6,5,3,20,42,45,55,26,9,7,10,28,251,0,0,0,0,0,0,3,3,7,4,0,0,23,0,0,0,0,0,0,5,0,0,0,0,0,6,0,0,0,0,0,4,7,3,6,3,3,3,29,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,7,0,0,3,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0
LGA56370,0,0,0,0,0,4,0,0,0,0,0,0,6,4,3,4,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,3,0,0,0,0,13,0,0,0,4,3,0,4,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,0,0,0,3,0,0,26,0,0,0,0,0,0,0,0,0,0,0,8,12,0,0,0,0,14,8,20,18,8,9,5,13,98,0,0,0,0,0,0,4,3,0,4,3,3,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,6,10,4,3,3,5,33,0,0,0,0,0,0,4,0,0,0,0,0,5,0,0,0,0,0,0,0,5,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0
LGA56460,4,0,3,0,0,29,0,0,0,0,0,10,26,14,7,17,11,0,94,0,0,0,0,0,0,0,9,0,0,0,0,10,0,0,0,0,0,14,16,11,3,7,3,0,50,0,0,0,4,0,10,4,0,4,0,4,0,27,0,0,0,0,0,3,0,0,0,0,0,0,6,0,0,0,0,0,5,0,0,0,0,0,0,3,5,5,4,14,41,42,26,8,4,7,8,6,160,0,0,0,0,4,0,0,0,0,0,0,46,50,5,3,4,12,47,94,101,68,27,60,38,55,523,0,0,0,0,0,9,17,16,19,15,23,16,107,0,0,0,0,0,0,3,5,4,3,0,3,18,0,0,0,0,0,3,23,24,23,26,13,12,126,0,0,0,0,0,0,4,5,3,3,0,0,16,0,0,0,0,0,8,23,9,5,7,3,0,58,0,0,0,0,0,3,3,0,0,0,0,4
LGA56580,15,11,16,51,0,140,0,0,0,0,0,7,26,18,34,40,121,0,246,0,0,0,0,0,0,0,0,3,0,18,0,25,0,0,0,0,0,11,22,25,4,27,114,8,209,0,0,0,5,14,25,59,30,19,27,71,0,251,0,0,0,4,0,4,3,0,0,7,6,0,20,0,0,0,0,0,0,0,0,0,0,3,0,7,46,9,18,36,64,142,203,95,56,58,99,17,848,0,0,0,0,0,0,0,0,0,0,0,104,105,46,14,19,43,82,212,346,196,150,232,677,132,2151,0,0,0,0,0,3,3,12,11,88,584,41,745,0,0,0,0,0,6,8,13,10,20,77,11,139,0,0,0,0,3,0,22,50,64,118,791,49,1097,0,0,0,0,0,0,0,3,7,17,76,4,118,5,0,0,4,0,12,55,47,22,48,378,29,592,0,0,0,0,0,9,13,23,9,14,41,7
LGA56620,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,17,8,7,4,0,0,0,0,10,44,0,0,0,0,0,0,0,0,0,0,0,4,7,0,0,0,23,8,7,7,5,0,3,9,18,88,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,3,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,5,0,0,0,0,4
LGA56730,6,0,3,3,0,56,0,0,0,0,0,14,38,38,26,20,16,0,160,0,0,0,0,0,5,3,7,6,3,9,0,27,0,0,0,0,6,28,60,23,4,8,7,5,147,0,0,4,11,15,35,12,12,0,0,5,0,95,0,0,0,0,0,8,5,3,6,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,9,14,10,14,42,160,95,63,8,3,5,4,16,433,0,0,0,0,9,3,0,0,0,0,0,120,131,16,12,20,67,192,208,217,136,97,94,76,136,1279,0,0,0,0,3,0,15,22,38,51,56,15,211,0,0,0,0,0,9,12,3,4,6,5,4,34,0,0,0,3,0,7,58,44,47,53,29,22,263,0,0,0,0,0,0,8,7,8,8,5,0,43,0,0,0,0,3,22,56,38,8,27,24,11,179,0,0,0,0,4,11,10,4,5,3,0,0
LGA56790,3,0,0,3,0,34,3,0,0,0,0,4,18,9,16,4,0,0,58,0,0,0,0,0,0,7,0,0,0,0,0,10,0,0,0,0,5,5,6,0,0,0,0,0,22,0,0,0,3,5,12,3,3,0,0,0,0,36,0,0,0,0,0,0,4,0,0,0,6,0,10,0,0,0,0,0,0,0,0,0,0,4,0,9,7,5,9,32,65,44,24,8,7,0,6,9,201,0,0,0,0,0,0,0,0,0,0,0,29,28,9,5,9,43,80,80,91,49,39,28,27,47,489,0,0,0,0,0,0,0,3,5,4,0,9,28,0,0,0,0,0,0,4,5,0,0,3,0,14,0,0,0,0,0,0,10,16,7,10,5,4,58,0,0,0,0,0,0,4,0,3,4,0,0,10,0,0,0,6,0,3,14,4,3,6,4,3,39,0,0,0,0,3,3,10,3,0,0,0,0
LGA56860,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,4,9,3,0,4,5,3,4,30,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LGA56930,0,0,0,9,0,8,0,0,0,0,0,0,3,5,3,0,10,0,23,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,5,0,0,15,0,24,0,0,0,0,0,0,3,0,0,0,14,3,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,3,9,3,3,13,17,0,57,0,0,0,0,0,0,0,0,0,0,0,12,12,0,0,0,4,4,3,16,12,10,20,76,18,167,0,0,0,0,0,0,0,0,0,3,33,4,42,0,0,0,0,0,0,0,0,0,0,6,0,8,0,0,0,0,0,0,0,0,0,0,42,0,44,0,0,0,0,0,0,0,0,0,0,4,0,6,0,0,0,0,0,0,3,0,0,0,44,5,65,0,0,0,0,0,0,3,0,0,0,11,0
LGA57000,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,3,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,5,8,5,8,3,4,5,0,45,0,0,0,0,0,0,0,0,5,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,0,0,3,3,16,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,4,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0
LGA57080,35,22,21,26,0,236,0,0,0,0,3,17,139,129,97,101,128,4,618,0,0,0,0,0,5,23,15,13,18,41,8,120,0,0,0,0,6,43,128,86,37,44,136,3,484,3,3,9,15,15,46,40,16,16,15,34,5,231,0,0,0,0,0,5,8,0,0,5,5,3,39,0,0,0,0,0,0,0,0,0,3,10,3,24,63,16,18,33,54,109,119,53,23,36,53,8,592,0,0,0,0,0,0,5,0,0,0,0,275,289,73,19,27,64,93,277,595,530,387,589,879,317,3858,0,0,0,0,0,3,10,23,30,58,126,11,251,0,0,0,0,0,7,18,5,6,6,8,6,70,0,0,0,0,0,6,27,34,33,36,92,7,242,0,0,0,0,0,0,0,6,13,21,35,0,77,0,0,0,0,6,25,93,94,16,43,111,9,399,0,0,3,10,11,17,26,9,4,0,5,6
LGA57140,0,0,0,3,0,7,0,0,0,0,0,0,7,3,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,6,0,5,0,0,19,0,0,0,0,5,4,8,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,0,4,19,14,4,0,3,0,4,0,57,0,0,0,0,0,0,0,0,0,0,0,7,7,5,0,0,10,22,31,33,13,7,8,10,7,150,0,0,0,0,0,0,0,0,0,9,4,7,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,5,0,8,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0
LGA57210,6,3,4,0,0,43,0,0,0,0,3,7,34,22,21,8,13,0,105,0,0,0,0,0,3,4,8,4,5,0,0,27,0,0,0,0,3,18,20,7,0,4,6,0,59,0,0,0,7,8,19,13,0,0,0,0,0,45,0,0,0,0,0,12,3,0,0,0,0,0,15,0,0,0,0,0,0,7,0,0,7,0,4,15,16,3,9,31,90,67,27,0,0,0,0,10,258,0,0,0,0,0,0,0,0,0,0,0,60,64,17,3,12,45,109,138,129,75,62,44,45,79,751,0,0,0,3,0,8,12,10,11,17,22,7,92,0,0,0,0,0,0,13,0,0,0,0,0,19,0,0,0,5,4,8,37,19,23,16,18,9,128,0,0,0,0,0,0,7,5,7,3,5,3,32,0,0,0,0,7,10,28,14,5,6,5,0,77,0,0,0,3,7,9,11,4,0,0,0,0
LGA57280,5,5,5,7,0,24,0,0,0,0,0,0,11,23,29,51,41,5,158,0,0,0,0,0,0,4,3,4,12,24,0,50,0,0,0,0,8,14,31,24,5,32,18,4,129,0,0,0,4,0,4,4,3,0,0,6,0,25,0,0,0,0,0,0,4,4,0,3,3,0,18,0,0,0,0,0,0,0,0,0,3,11,3,23,14,0,0,13,15,13,9,8,3,0,0,0,68,0,0,0,0,0,0,0,0,0,0,0,138,147,14,0,0,15,21,38,75,101,116,302,352,158,1196,0,0,0,0,0,0,0,13,41,133,313,31,536,0,0,0,0,0,0,5,4,11,6,5,3,42,0,0,0,3,0,0,24,26,75,112,152,12,411,0,0,0,0,0,0,5,19,13,46,51,7,131,0,0,0,0,0,13,35,74,22,61,78,15,300,0,0,0,0,0,5,4,9,0,4,9,4
LGA57350,0,0,0,0,3,5,0,0,0,0,0,0,3,4,0,6,5,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,4,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,16,11,5,0,0,0,0,0,46,0,0,0,0,0,0,0,0,0,0,0,6,6,3,0,0,4,22,24,16,13,8,9,13,11,119,0,0,0,0,0,0,0,0,0,0,0,3,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,3,0,4,15,0,0,0,0,0,0,0,4,0,0,0,0,5,0,0,0,0,0,0,9,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0
LGA57420,6,0,0,0,0,12,0,0,0,0,0,7,9,8,3,4,3,0,35,0,0,0,0,0,0,4,0,5,3,3,0,11,0,0,0,0,0,4,5,10,3,0,0,0,28,0,0,5,0,0,3,5,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,3,0,7,4,0,0,8,31,13,12,0,0,3,0,5,76,0,0,0,0,0,0,0,0,0,0,0,24,23,3,0,5,14,36,32,47,35,20,21,23,29,259,0,0,0,0,0,0,0,8,0,10,3,9,31,0,0,0,0,0,0,0,4,0,0,0,0,3,0,0,0,0,0,3,9,7,7,10,17,4,58,0,0,0,0,0,0,0,0,4,4,0,0,9,0,0,0,0,0,3,9,12,3,6,9,0,32,0,0,0,0,0,4,0,5,0,0,0,0
LGA57490,60,36,30,14,4,407,0,0,0,4,6,57,499,401,351,300,141,17,1784,0,0,0,0,0,18,63,71,79,94,73,13,424,4,0,0,13,27,199,491,338,80,140,124,26,1446,4,5,24,72,103,241,203,83,20,28,19,8,809,0,4,0,5,10,35,41,43,19,14,22,7,196,0,0,0,0,0,3,11,9,21,28,21,10,109,207,72,106,421,1206,1248,719,123,43,34,29,115,4322,0,0,0,5,18,11,12,4,0,9,0,1194,1258,221,78,134,541,1388,1906,2393,1582,1112,1430,951,1412,13164,0,0,0,0,0,13,120,339,428,1050,1132,226,3311,0,0,3,4,8,37,121,92,80,70,44,27,485,0,0,3,0,8,56,641,778,955,1124,816,189,4575,0,0,0,0,0,10,105,151,146,258,204,59,924,3,0,0,12,19,206,960,714,266,375,382,111,3046,4,0,0,29,44,119,177,106,48,49,39,41
LGA57630,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,4,0,4,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LGA57700,13,11,10,8,4,103,0,0,0,0,3,17,142,112,96,71,44,4,501,0,0,0,0,0,5,9,14,17,21,23,4,94,0,0,0,7,3,41,98,64,12,22,34,4,292,0,3,7,25,17,50,46,21,6,12,6,0,189,0,0,0,0,0,4,9,12,5,3,0,0,33,0,0,0,0,0,4,5,11,7,4,3,4,40,51,25,21,68,207,196,102,23,11,14,10,23,749,0,0,0,0,0,0,4,0,0,0,0,242,252,54,27,31,106,232,345,501,431,326,364,272,292,2980,0,0,0,0,0,8,61,128,157,257,288,59,961,0,0,0,0,6,11,36,24,15,19,15,5,132,0,0,0,0,4,13,239,265,269,279,225,64,1368,0,0,0,4,0,0,44,48,39,57,44,16,257,0,0,0,0,4,61,300,171,79,94,94,33,840,0,0,0,13,3,24,51,20,6,11,12,5
