LGA_CODE_2021,C16_Rel_NS_0_14,C16_Rel_NS_15_24,C16_Rel_NS_25_34,C16_Rel_NS_35_44,C16_Rel_NS_45_54,C16_Rel_NS_55_64,C16_Rel_NS_65_74,C16_Rel_NS_75_84,C16_Rel_NS_85ov,C16_Rel_NS_Tot,C16_Tot_0_14,C16_Tot_15_24,C16_Tot_25_34,C16_Tot_35_44,C16_Tot_45_54,C16_Tot_55_64,C16_Tot_65_74,C16_Tot_75_84,C16_Tot_85ov,C16_Tot_Tot,C21_Buddhism_0_14,C21_Buddhism_15_24,C21_Buddhism_25_34,C21_Buddhism_35_44,C21_Buddhism_45_54,C21_Buddhism_55_64,C21_Buddhism_65_74,C21_Buddhism_75_84,C21_Buddhism_85ov,C21_Buddhism_Tot,C21_Christ_Angli_0_14,C21_Christ_Angl_15_24,C21_Christ_Angl_25_34,C21_Christ_Angl_35_44,C21_Christ_Angl_45_54,C21_Christ_Angl_55_64,C21_Christ_Angl_65_74,C21_Christ_Angl_75_84,C21_Christ_Anglic_85ov,C21_Christ_Anglic_Tot,C21_Chr_Ass_Apo_0_14,C21_Chr_Ass_Apo_15_24,C21_Chr_Ass_Apo_25_34,C21_Chr_Ass_Apo_35_44,C21_Chr_Ass_Apo_45_54,C21_Chr_Ass_Apo_55_64,C21_Chr_Ass_Apo_65_74,C21_Chr_Ass_Apo_75_84,C21_Chr_Ass_Apo_85ov,C21_Chr_Ass_Apo_Tot,C21_Chr_Bapt_0_14,C21_Chr_Bapt_15_24,C21_Chr_Bapt_25_34,C21_Chr_Bapt_35_44,C21_Chr_Bapt_45_54,C21_Chr_Bapt_55_64,C21_Chr_Bapt_65_74,C21_Chr_Bapt_75_84,C21_Chr_Bapt_85ov,C21_Chr_Bapt_Tot,C21_Chr_Breth_0_14,C21_Chr_Bret_15_24,C21_Chr_Bret_25_34,C21_Chr_Bret_35_44,C21_Chr_Bret_45_54,C21_Chr_Bret_55_64,C21_Chr_Bret_65_74,C21_Chr_Bret_75_84,C21_Chr_Breth_85ov,C21_Chr_Bret_Tot,C21_Chr_Cath_0_14,C21_Chr_Cath_15_24,C21_Chr_Cath_25_34,C21_Chr_Cath_35_44,C21_Chr_Cath_45_54,C21_Chr_Cath_55_64,C21_Chr_Cath_65_74,C21_Chr_Cath_75_84,C21_Chr_Catho_85ov,C21_Chr_Catho_Tot,C21_C_Chur_Christ_0_14,C21_C_Chur_Christ_15_24,C21_C_Chur_Christ_25_34,C21_C_Chur_Christ_35_44,C21_C_Chur_Christ_45_54,C21_C_Chur_Christ_55_64,C21_C_Chur_Christ_65_74,C21_C_Chur_Christ_75_84,C21_C_Chur_Christ_85ov,C21_C_Chur_Christ_Tot,C21_C_East_Ortho_0_14,C21_C_East_Ortho_15_24,C21_C_East_Ortho_25_34,C21_C_East_Ortho_35_44,C21_C_East_Ortho_45_54,C21_C_East_Ortho_55_64,C21_C_East_Ortho_65_74,C21_C_East_Ortho_75_84,C21_C_East_Ortho_85ov,C21_C_East_Ortho_Tot,C21_C_Jeh_Wit_0_14,C21_C_Jeh_Wit_15_24,C21_C_Jeh_Wit_25_34,C21_C_Jeh_Wit_35_44,C21_C_Jeh_Wit_45_54,C21_C_Jeh_Wit_55_64,C21_C_Jeh_Wit_65_74,C21_C_Jeh_Wit_75_84,C21_C_Jeh_Wit_85ov,C21_C_Jeh_Wit_Tot,C21_C_La_Da_Sai_0_14,C21_C_La_Da_Sa_15_24,C21_C_La_Da_Sa_25_34,C21_C_La_Da_Sa_35_44,C21_C_La_Da_Sa_45_54,C21_C_La_Da_Sa_55_64,C21_C_La_Da_Sa_65_74,C21_C_La_Da_Sa_75_84,C21_C_Lat_Da_Sa_85ov,C21_C_Lat_Da_Sa_Tot,C21_C_Luthe_0_14,C21_C_Luthe_15_24,C21_C_Luthe_25_34,C21_C_Luthe_35_44,C21_C_Luthe_45_54,C21_C_Luthe_55_64,C21_C_Luthe_65_74,C21_C_Luthe_75_84,C21_C_Luthe_85ov,C21_C_Luthe_Tot,C21_C_Ori_Orth_0_14,C21_C_Ori_Orth_15_24,C21_C_Ori_Orth_25_34,C21_C_Ori_Orth_35_44,C21_C_Ori_Orth_45_54,C21_C_Ori_Orth_55_64,C21_C_Ori_Orth_65_74,C21_C_Ori_Orth_75_84,C21_C_Ori_Orth_85ov,C21_C_Ori_Ort_Tot,C21_C_Oth_Pro_0_14,C21_C_Oth_Pro_15_24,C21_C_Oth_Pro_25_34,C21_C_Oth_Pro_35_44,C21_C_Oth_Pro_45_54,C21_C_Oth_Pro_55_64,C21_C_Oth_Pro_65_74,C21_C_Oth_Pro_75_84,C21_C_Oth_Pro_85ov,C21_C_Oth_Pro_Tot,C21_C_Pent_0_14,C21_C_Pent_15_24,C21_C_Pent_25_34,C21_C_Pent_35_44,C21_C_Pent_45_54,C21_C_Pent_55_64,C21_C_Pent_65_74,C21_C_Pent_75_84,C21_C_Pent_85ov,C21_C_Pent_Tot,C21_C_Pres_Ref_0_14,C21_C_Pres_Ref_15_24,C21_C_Pres_Ref_25_34,C21_C_Pres_Ref_35_44,C21_C_Pres_Ref_45_54,C21_C_Pres_Ref_55_64,C21_C_Pres_Ref_65_74,C21_C_Pres_Ref_75_84,C21_C_Pres_Ref_85ov,C21_C_Pres_Ref_Tot,C21_C_Sal_Army_0_14,C21_C_Sal_Army_15_24,C21_C_Sal_Army_25_34,C21_C_Sal_Army_35_44,C21_C_Sal_Army_45_54,C21_C_Sal_Army_55_64,C21_C_Sal_Army_65_74,C21_C_Sal_Army_75_84,C21_C_Sal_Army_85ov,C21_C_Sal_Army_Tot,C21_C_Sev_day_Adv_0_14,C21_C_Sev_day_Adv_15_24,C21_C_Sev_day_Adv_25_34,C21_C_Sev_day_Adv_35_44,C21_C_Sev_day_Adv_45_54,C21_C_Sev_day_Adv_55_64,C21_C_Sev_day_Adv_65_74,C21_C_Sev_day_Adv_75_84,C21_C_Sev_day_Adv_85ov,C21_C_Sev_day_Adv_Tot,C21_Chr_Unit_Ch_0_14,C21_Chr_Unit_Ch_15_24,C21_Chr_Unit_Ch_25_34,C21_Chr_Unit_Ch_35_44,C21_Chr_Unit_Ch_45_54,C21_Chr_Unit_Ch_55_64,C21_Chr_Unit_Ch_65_74,C21_Chr_Unit_Ch_75_84,C21_Chr_Unit_Ch_85ov,C21_Chr_Unit_Ch_Tot
LGA56090,558,617,987,943,815,560,400,158,81,5120,6633,4650,4177,4922,6118,5295,4028,1729,602,38159,46,23,30,68,68,66,32,12,0,357,363,310,171,302,692,994,1004,684,213,4733,0,0,0,0,0,0,0,0,0,0,149,81,62,75,112,103,90,55,16,745,34,36,54,15,20,8,4,0,0,178,880,579,417,579,833,899,806,427,123,5551,24,14,11,16,22,20,20,20,0,143,10,13,7,4,30,26,26,7,6,128,27,25,7,32,35,42,57,31,14,273,25,14,0,17,11,17,17,10,0,114,6,4,0,6,21,13,22,17,4,95,4,0,0,0,0,0,0,0,0,7,18,7,17,15,22,49,43,22,14,203,46,23,23,27,32,31,12,6,5,205,22,15,9,25,48,83,116,75,19,415,0,0,0,3,3,10,11,7,10,43,19,13,13,13,14,20,17,17,4,120,57,21,21,34,67,111,126,100,28,586
LGA56160,3,9,15,8,11,4,0,0,0,50,24,23,23,21,34,21,9,0,0,153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,5,6,11,5,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LGA56230,312,183,162,213,249,255,235,141,32,1789,3141,1830,1618,1913,2289,2292,2162,1147,300,16696,12,11,15,20,28,26,16,7,0,125,186,168,81,193,364,527,653,516,137,2827,0,0,0,0,0,0,0,0,0,0,92,30,31,33,37,35,37,12,4,318,0,0,0,0,0,0,0,6,0,6,413,239,203,245,322,399,391,248,60,2518,7,0,0,4,0,8,6,3,0,27,6,4,3,0,4,4,3,0,0,26,27,27,10,33,29,22,28,12,4,186,4,0,5,4,7,7,5,0,0,36,12,0,5,4,5,11,9,9,6,52,0,0,0,0,0,0,0,0,0,0,0,7,0,6,13,14,29,16,8,93,38,17,3,22,10,15,9,5,4,125,9,19,10,8,36,38,86,37,15,252,0,0,0,0,0,3,11,6,7,23,4,0,0,0,5,0,8,0,5,25,20,20,7,26,35,77,112,92,16,412
LGA56300,28,9,11,20,29,28,35,15,4,184,206,80,85,127,213,269,247,76,13,1329,0,0,4,0,0,3,3,0,0,12,17,10,3,11,26,43,74,42,10,235,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,14,14,7,12,15,41,34,19,3,163,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,0,0,0,12,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,9,6,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,12,6,0,36
LGA56370,14,3,9,11,12,15,20,7,5,92,141,60,118,66,100,140,99,59,27,810,0,0,0,0,0,0,0,0,0,0,11,3,5,6,15,37,23,23,14,147,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,29,4,21,14,8,15,8,5,3,115,9,0,3,3,7,5,3,3,0,33,0,0,0,0,0,0,0,0,0,0,4,0,4,6,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,4,3,13,0,0,3,4,8,0,3,0,0,21
LGA56460,122,87,72,51,76,86,65,43,21,623,1072,662,558,557,654,719,519,287,132,5158,4,3,3,0,6,3,4,0,0,25,55,33,26,53,95,122,125,81,55,643,0,0,0,0,0,0,0,0,0,0,28,25,14,20,18,27,27,10,0,178,0,0,0,0,0,0,0,0,0,0,149,72,81,111,107,112,101,67,24,823,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,6,9,0,4,7,5,7,7,9,9,61,3,3,0,0,6,0,3,0,0,19,0,0,7,0,4,4,0,5,5,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,0,0,0,11,3,7,0,6,3,6,4,0,0,21,4,0,9,6,4,12,16,13,0,59,0,0,0,0,6,3,10,4,0,24,0,6,9,0,3,0,0,0,0,28,9,5,3,12,22,32,34,33,23,177
LGA56580,351,256,193,223,263,233,159,75,64,1810,4187,3061,1774,2418,3071,2755,2163,1076,562,21061,52,23,31,72,72,49,55,33,5,400,485,361,122,277,562,521,578,460,215,3584,0,0,0,0,0,0,0,0,0,4,38,13,14,33,15,13,41,19,13,192,0,0,0,0,0,0,0,0,0,0,922,626,277,471,684,587,464,273,113,4407,13,11,5,14,9,18,15,9,0,85,55,39,20,36,47,34,37,17,10,298,6,3,0,9,3,4,4,6,0,30,5,0,0,3,0,0,0,0,0,6,3,5,0,9,11,15,16,3,3,59,4,5,0,4,3,0,0,0,0,12,16,8,6,22,15,24,11,8,7,119,20,14,6,16,16,3,7,0,0,91,18,21,17,21,37,63,51,47,25,296,0,0,0,0,3,0,4,0,4,14,0,0,0,0,0,0,3,0,0,10,93,75,30,42,91,135,130,91,53,747
LGA56620,217,149,152,115,80,41,36,11,0,784,403,284,299,224,177,130,64,20,4,1606,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,3,0,5,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,4,5,18,10,3,3,0,0,51,4,4,0,3,0,0,4,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,7,11,4,3,3,3,0,0,0,37,0,0,0,0,0,0,0,0,0,0,7,0,3,6,0,5,0,0,0,17,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,5,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,4,3,0,0,0,11
LGA56730,240,182,339,268,235,206,153,72,28,1723,2095,1204,1324,1376,1467,1676,1221,559,200,11115,8,8,8,8,13,3,6,4,0,58,81,63,60,83,196,324,351,188,64,1420,0,0,0,0,0,0,0,0,0,0,22,18,9,15,19,12,21,19,0,130,40,28,22,19,9,9,3,3,4,140,355,198,164,216,248,306,271,140,50,1949,21,10,6,11,15,11,22,0,0,90,3,0,4,3,5,4,9,3,0,29,13,11,13,7,17,11,24,9,3,112,0,0,0,0,8,3,4,0,0,19,0,0,0,0,5,4,14,8,0,37,4,0,0,4,0,0,0,4,0,6,11,8,5,4,7,11,9,0,0,45,6,0,6,3,10,9,4,6,0,33,0,0,5,3,7,28,35,17,3,101,0,0,0,0,4,16,11,10,8,38,9,4,6,7,4,3,12,7,0,57,13,6,6,17,25,52,48,33,25,226
LGA56790,43,30,30,41,60,85,73,22,12,390,509,266,250,344,506,661,525,206,60,3322,0,5,3,0,7,8,5,0,0,31,24,18,14,29,72,144,156,79,31,572,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,4,0,0,0,18,0,0,0,0,0,0,0,0,0,0,97,34,33,63,67,98,76,40,20,538,5,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,4,0,4,0,0,0,0,0,0,4,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,6,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,8,0,0,0,0,0,0,0,4,0,8,0,0,0,0,0,12,8,8,6,30,0,0,0,0,0,0,0,3,0,4,0,0,0,0,0,0,0,0,0,9,7,4,3,9,11,19,31,12,0,97
LGA56860,3,4,0,3,3,0,3,7,0,29,50,30,20,28,34,50,20,11,7,251,0,0,0,0,0,0,0,0,0,0,3,0,0,0,8,14,6,6,3,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,4,3,3,0,7,9,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4
LGA56930,23,25,26,8,18,15,18,10,4,137,310,331,130,125,236,227,152,91,42,1637,0,0,3,0,3,0,0,0,0,9,42,55,8,24,54,68,55,50,24,373,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,42,66,17,15,49,54,33,20,6,309,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,9,7,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,8,6,8,8,4,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,6,5,10,4,0,37
LGA57000,8,4,22,14,16,13,5,0,0,84,83,44,118,85,112,101,42,8,5,616,0,0,0,5,0,0,0,0,0,5,4,3,3,13,16,23,21,10,3,96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,6,10,9,6,14,11,4,5,0,64,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,8,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,3,0,0,0,3,0,5,0,0,0,13
LGA57080,237,746,1633,666,438,367,248,121,33,4506,1429,4858,8620,3435,2220,2077,1533,670,197,25027,75,188,422,289,127,77,79,28,5,1287,52,156,169,132,199,322,324,189,47,1602,0,0,0,0,0,0,0,0,0,4,13,69,65,59,26,27,26,9,7,291,0,0,0,0,0,0,0,0,0,0,284,592,1125,692,431,478,434,185,77,4302,0,6,6,8,6,0,4,0,0,36,33,28,62,55,38,36,39,18,10,323,0,6,13,3,5,5,0,3,0,44,0,3,3,0,3,6,0,0,0,21,0,6,15,7,14,5,0,4,0,58,9,0,13,11,0,0,0,0,0,25,3,29,50,25,23,23,14,10,0,177,19,36,43,40,24,15,13,4,3,195,20,25,53,55,20,39,50,21,3,286,0,0,3,0,0,0,3,0,0,9,0,3,10,10,5,3,7,0,0,38,18,19,30,32,39,46,53,41,18,297
LGA57140,23,16,16,10,22,30,26,11,4,158,197,92,102,101,161,216,170,89,27,1150,0,0,0,0,0,0,0,0,0,0,14,6,3,13,19,32,49,28,0,167,0,0,0,0,0,0,0,0,0,0,15,5,3,8,5,7,6,4,3,57,0,0,0,0,0,0,0,0,0,0,12,10,10,10,11,23,18,11,3,108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,4,7,6,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,5,4,5,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,5,0,8,0,0,4,5,10,7,3,33
LGA57210,88,71,60,100,135,101,93,40,13,698,888,506,412,606,800,813,664,298,95,5078,0,0,0,7,3,8,0,0,0,22,42,32,27,36,84,148,192,91,40,693,0,0,0,0,0,0,0,0,0,0,45,27,19,13,30,26,28,15,4,203,0,0,0,0,0,0,3,0,0,3,62,34,38,47,82,98,81,18,7,464,0,3,0,0,0,0,0,0,0,9,0,0,0,6,0,0,0,0,0,8,4,8,0,0,3,10,3,9,5,37,9,3,5,0,0,5,0,0,0,22,0,0,0,5,5,0,0,3,0,22,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,4,0,0,18,0,0,0,0,0,9,9,0,0,15,4,7,0,0,8,12,20,6,5,63,0,0,0,0,0,0,5,3,0,7,8,6,0,4,4,4,7,9,4,39,9,0,6,7,7,28,34,24,0,110
LGA57280,562,278,604,422,381,219,72,26,13,2579,3424,1580,3280,2412,2043,1228,360,104,33,14465,36,9,41,73,26,19,10,0,0,213,157,55,104,162,172,167,54,17,3,892,0,0,0,0,0,0,0,0,0,0,51,24,19,35,15,25,17,5,0,192,0,0,0,0,0,0,0,0,0,0,607,249,440,528,399,294,91,29,9,2642,10,12,0,3,10,5,0,0,0,42,14,5,7,12,5,10,5,0,0,57,22,14,15,12,27,9,0,0,0,100,19,6,10,12,10,14,0,0,0,75,12,3,7,10,3,0,0,0,0,35,4,0,0,5,0,0,0,0,0,5,6,9,5,14,14,14,5,0,0,67,57,18,25,42,20,21,0,0,0,185,14,3,16,16,21,20,13,0,0,102,0,0,0,0,4,0,0,0,0,8,16,8,5,18,13,6,0,0,0,74,21,16,30,32,35,32,11,5,0,184
LGA57350,25,4,11,12,15,29,20,16,5,146,172,61,100,81,151,201,144,89,31,1020,0,0,0,0,0,0,0,0,0,4,8,3,4,10,22,31,25,26,12,138,0,0,0,0,0,0,0,0,0,0,6,0,0,3,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,14,3,15,4,8,22,31,16,10,117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,7,0,0,0,0,0,8,0,0,0,8,0,0,0,0,0,0,0,0,3,10,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,19,11,4,6,54
LGA57420,39,13,30,37,28,48,39,15,0,257,307,99,221,225,242,272,257,96,20,1732,5,0,0,5,5,0,5,0,0,11,9,6,10,19,41,51,44,41,13,243,0,0,0,0,0,0,0,0,0,0,4,0,3,3,6,4,4,5,0,29,0,0,0,0,0,0,0,0,0,0,36,16,30,27,35,47,24,19,3,232,0,0,0,0,0,4,0,0,0,5,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,12,3,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,4,0,0,13,6,0,0,0,7,0,0,0,0,12,8,0,0,5,11,8,8,5,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,9,6,0,0,3,7,18,18,11,3,63
LGA57490,2429,1855,2146,1737,1745,1278,907,546,241,12871,27919,16726,18221,17199,17214,12417,8853,4851,1716,125112,159,103,158,305,252,164,83,18,3,1245,1485,1235,843,1369,2647,3211,2897,1980,729,16392,0,0,0,0,0,0,0,0,0,0,498,243,233,274,272,219,180,122,31,2061,0,0,0,0,0,0,0,0,0,0,4079,2342,2077,2742,2992,2717,1971,1116,296,20329,54,58,19,33,48,68,71,82,14,441,95,75,77,77,108,95,87,34,6,656,119,81,74,101,141,119,85,54,13,790,138,89,73,71,58,75,29,16,0,540,59,47,37,33,67,61,60,45,13,421,27,5,9,16,10,3,0,0,0,68,80,45,55,69,105,113,91,62,10,638,329,162,156,161,163,135,106,51,10,1271,265,169,142,175,271,396,347,238,73,2079,24,8,18,27,25,45,64,30,8,256,69,29,22,48,33,27,18,6,3,250,227,146,115,190,252,324,355,239,91,1939
LGA57630,0,0,0,3,5,8,0,0,0,17,0,0,0,8,18,28,23,3,0,89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,3,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LGA57700,602,272,462,438,403,258,147,56,19,2661,6400,3488,4459,3729,3695,2613,1613,645,191,26831,36,22,34,70,49,37,18,8,0,266,358,243,220,340,573,682,544,330,102,3384,0,0,0,0,0,0,0,0,0,0,121,61,66,68,66,67,46,29,3,520,3,3,0,0,0,0,0,0,0,10,962,468,532,671,642,510,340,137,31,4294,8,3,0,8,4,10,7,6,0,43,18,8,12,15,16,7,3,0,0,79,25,6,6,22,13,15,11,3,4,105,29,6,13,12,8,8,7,4,0,91,3,6,5,14,5,12,9,0,0,60,0,3,5,3,0,0,0,0,0,14,22,13,17,15,28,26,21,8,3,158,137,61,65,62,56,44,13,0,6,435,262,136,120,90,100,107,85,33,7,947,0,0,0,4,5,8,3,0,3,28,23,16,8,22,15,11,3,0,4,94,45,31,20,38,53,75,60,36,10,370
LGA57770,12,8,20,15,19,8,17,6,0,102,168,60,127,136,124,147,144,36,12,947,4,3,5,7,5,3,0,0,0,19,8,7,3,3,20,32,34,26,0,139,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,12,4,25,17,19,26,22,9,3,135,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,4,0,0,0,0,4,3,0,5,0,0,0,6,0,0,9,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,3,0,0,7
LGA57840,561,593,817,591,547,516,363,209,173,4377,6094,6317,7121,5411,5260,5158,3661,1828,1136,41989,147,144,249,289,185,155,129,44,13,1354,294,303,222,324,587,725,879,612,289,4236,0,0,0,0,0,0,0,0,0,0,60,64,62,57,76,63,69,39,15,506,12,9,8,14,7,3,3,0,0,48,1536,1323,1038,1135,1229,1198,1160,601,228,9436,17,21,8,16,17,22,22,15,7,147,59,55,39,69,66,54,76,37,21,478,11,4,6,13,21,19,22,15,10,118,11,7,0,5,4,6,15,5,0,59,3,8,10,13,17,24,11,17,0,115,14,0,14,13,13,0,0,0,0,58,31,26,37,29,24,40,25,17,13,237,65,46,72,51,24,48,36,16,0,352,61,56,45,55,77,110,131,91,41,665,0,7,0,0,3,0,7,3,3,23,15,8,22,13,6,4,0,0,5,71,123,110,58,104,150,196,212,133,52,1138
LGA57910,3078,2160,4123,2852,2435,2049,1533,1037,773,20045,35397,24143,39525,30308,26143,22216,16710,10864,4898,210209,1033,806,1950,1925,1123,854,690,208,89,8682,1542,1258,1045,1586,2699,2866,3213,2670,1275,18150,0,0,0,0,0,0,0,0,0,0,538,280,432,420,357,307,281,192,75,2890,0,0,0,0,0,0,3,0,0,14,8980,5815,6324,6862,7159,6378,5368,3811,1822,52510,57,35,27,70,61,80,93,88,49,558,913,667,641,848,926,961,829,591,336,6716,117,68,92,136,120,141,125,91,50,936,48,49,36,32,44,35,49,29,14,334,30,27,21,50,64,65,69,74,33,428,148,51,68,85,68,28,14,4,0,466,204,93,160,200,166,173,150,79,50,1263,342,165,296,280,184,179,178,80,17,1725,150,96,143,217,227,317,341,301,147,1946,7,10,9,10,22,22,52,44,25,194,47,33,46,49,27,32,28,12,10,289,211,149,145,265,349,512,617,566,274,3105
LGA57980,286,160,322,263,195,229,184,119,67,1825,2583,1695,2755,2248,2075,1945,1641,922,407,16259,49,25,67,98,69,47,46,12,3,415,186,144,98,166,271,278,418,301,139,1996,0,0,0,0,0,0,0,0,0,0,17,16,17,30,15,18,11,10,0,136,0,0,0,0,0,0,0,0,0,0,428,269,386,361,383,382,329,229,95,2860,31,9,9,19,20,15,13,4,0,118,44,17,28,36,30,34,20,23,13,242,5,0,0,8,10,7,9,0,0,36,0,0,0,0,0,0,0,0,0,0,13,0,5,0,10,11,4,6,6,61,0,0,0,0,0,0,0,0,0,0,11,11,9,9,8,18,7,6,3,76,11,6,7,12,5,0,8,0,0,58,18,11,17,22,27,32,37,14,9,188,0,0,0,0,0,0,4,0,0,5,0,0,0,0,0,0,0,0,0,5,17,17,24,22,47,64,76,71,21,356
