LGA_CODE_2021,C11_1_74_1PF_CU15DS,C11_1_74_1PF_CU15NDS,C11_1_74_1PFnCU15DS,C11_1_74_1PF_NDCO,C11_1_74_Tot,C11_75_99_1PF_CU15DS,C11_75_99_1PF_CU15NDS,C11_75_99_1PFnCU15DS,C11_75_99_1PF_NDCO,C11_75_99_Tot,C11_100_149_1PF_CU15DS,C11_100_149_1PF_CU15NDS,C11_100_149_1PFnCU15DS,C11_100_149_1PF_NDCO,C11_100_149_Tot,C11_150_199_1PF_CU15DS,C11_150_199_1PF_CU15NDS,C11_150_199_1PFnCU15DS,C11_150_199_1PF_NDCO,C11_150_199_Tot,C11_200_224_1PF_CU15DS,C11_200_224_1PF_CU15NDS,C11_200_224_1PFnCU15DS,C11_200_224_1PF_NDCO,C11_200_224_Tot,C11_225_274_1PF_CU15DS,C11_225_274_1PF_CU15NDS,C11_225_274_1PFnCU15DS,C11_225_274_1PF_NDCO,C11_225_274_Tot,C11_275_349_1PF_CU15DS,C11_275_349_1PF_CU15NDS,C11_275_349_1PFnCU15DS,C11_275_349_1PF_NDCO,C11_275_349_Tot,C11_350_449_1PF_CU15DS,C11_350_449_1PF_CU15NDS,C11_350_449_1PFnCU15DS,C11_350_449_1PF_NDCO,C11_350_449_Tot,C11_450_549_1PF_CU15DS,C11_450_549_1PF_CU15NDS,C11_450_549_1PFnCU15DS,C11_450_549_1PF_NDCO,C11_450_549_Tot,C11_550_649_1PF_CU15DS,C11_550_649_1PF_CU15NDS,C11_550_649_1PFnCU15DS,C11_550_649_1PF_NDCO,C11_550_649_Tot,C11_650_749_1PF_CU15DS,C11_650_749_1PF_CU15NDS,C11_650_749_1PFnCU15DS,C11_650_749_1PF_NDCO,C11_650_749_Tot,C11_750_849_1PF_CU15DS,C11_750_849_1PF_CU15NDS,C11_750_849_1PFnCU15DS,C11_750_849_1PF_NDCO,C11_750_849_Tot,C11_850_949_1PF_CU15DS,C11_850_949_1PF_CU15NDS,C11_850_949_1PFnCU15DS,C11_850_949_1PF_NDCO,C11_850_949_Tot,C11_950over_1PF_CU15DS,C11_950over_1PF_CU15NDS,C11_950over_1PFnCU15DS,C11_950over_1PF_NDCO,C11_950over_Tot,C11_Rns_1PF_CU15DS,C11_Rns_1PF_CU15NDS,C11_Rns_1PFnCU15DS,C11_Rns_1PF_NDCO,C11_Rns_Tot,C11_Tot_1PF_CU15DS,C11_Tot_1PF_CU15NDS,C11_Tot_1PFnCU15DS,C11_Tot_1PF_NDCO,C11_Tot_Tot,C16_1_74_1PF_CU15DS,C16_1_74_1PF_CU15NDS,C16_1_74_1PFnCU15DS,C16_1_74_1PF_NDCO,C16_1_74_Tot,C16_75_99_1PF_CU15DS,C16_75_99_1PF_CU15NDS,C16_75_99_1PFnCU15DS,C16_75_99_1PF_NDCO,C16_75_99_Tot,C16_100_149_1PF_CU15DS,C16_100_149_1PF_CU15NDS,C16_100_149_1PFnCU15DS,C16_100_149_1PF_NDCO,C16_100_149_Tot,C16_150_199_1PF_CU15DS,C16_150_199_1PF_CU15NDS,C16_150_199_1PFnCU15DS,C16_150_199_1PF_NDCO,C16_150_199_Tot,C16_200_224_1PF_CU15DS,C16_200_224_1PF_CU15NDS,C16_200_224_1PFnCU15DS,C16_200_224_1PF_NDCO,C16_200_224_Tot,C16_225_274_1PF_CU15DS,C16_225_274_1PF_CU15NDS,C16_225_274_1PFnCU15DS,C16_225_274_1PF_NDCO,C16_225_274_Tot,C16_275_349_1PF_CU15DS,C16_275_349_1PF_CU15NDS,C16_275_349_1PFnCU15DS,C16_275_349_1PF_NDCO,C16_275_349_Tot,C16_350_449_1PF_CU15DS,C16_350_449_1PF_CU15NDS,C16_350_449_1PFnCU15DS,C16_350_449_1PF_NDCO,C16_350_449_Tot,C16_450_549_1PF_CU15DS,C16_450_549_1PF_CU15NDS,C16_450_549_1PFnCU15DS,C16_450_549_1PF_NDCO,C16_450_549_Tot,C16_550_649_1PF_CU15DS,C16_550_649_1PF_CU15NDS,C16_550_649_1PFnCU15DS,C16_550_649_1PF_NDCO,C16_550_649_Tot,C16_650_749_1PF_CU15DS,C16_650_749_1PF_CU15NDS,C16_650_749_1PFnCU15DS,C16_650_749_1PF_NDCO,C16_650_749_Tot,C16_750_849_1PF_CU15DS,C16_750_849_1PF_CU15NDS,C16_750_849_1PFnCU15DS,C16_750_849_1PF_NDCO,C16_750_849_Tot,C16_850_949_1PF_CU15DS,C16_850_949_1PF_CU15NDS,C16_850_949_1PFnCU15DS,C16_850_949_1PF_NDCO,C16_850_949_Tot,C16_950over_1PF_CU15_DS,C16_950over_1PF_CU15_NDS,C16_950over_1PFnoCU15_DS,C16_950over_1PF_NDCO,C16_950over_Tot,C16_Rns_1PF_CU15DS,C16_Rns_1PF_CU15NDS,C16_Rns_1PFnCU15DS,C16_Rns_1PF_NDCO,C16_Rns_Tot,C16_Tot_1PF_CU15DS,C16_Tot_1PF_CU15NDS,C16_Tot_1PFnCU15DS,C16_Tot_1PF_NDCO,C16_Tot_Tot,C21_1_74_1PF_CU15DS,C21_1_74_1PF_CU15NDS,C21_1_74_1PFnCU15DS,C21_1_74_1PF_NDCO,C21_1_74_Tot,C21_75_99_1PF_CU15DS,C21_75_99_1PF_CU15NDS,C21_75_99_1PFnCU15DS,C21_75_99_1PF_NDCO,C21_75_99_Tot,C21_100_149_1PF_CU15DS,C21_100_149_1PF_CU15NDS,C21_100_149_1PFnCU15DS,C21_100_149_1PF_NDCO,C21_100_149_Tot,C21_150_199_1PF_CU15DS,C21_150_199_1PF_CU15NDS,C21_150_199_1PFnCU15DS,C21_150_199_1PF_NDCO,C21_150_199_Tot,C21_200_224_1PF_CU15DS,C21_200_224_1PF_CU15NDS,C21_200_224_1PFnCU15DS,C21_200_224_1PF_NDCO,C21_200_224_Tot,C21_225_274_1PF_CU15DS,C21_225_274_1PF_CU15NDS,C21_225_274_1PFnCU15DS,C21_225_274_1PF_NDCO,C21_225_274_Tot,C21_275_349_1PF_CU15DS,C21_275_349_1PF_CU15NDS,C21_275_349_1PFnCU15DS,C21_275_349_1PF_NDCO,C21_275_349_Tot,C21_350_449_1PF_CU15DS,C21_350_449_1PF_CU15NDS,C21_350_449_1PFnCU15DS,C21_350_449_1PF_NDCO,C21_350_449_Tot
LGA52450,0,0,0,5,3,0,0,0,0,0,0,0,0,0,0,0,5,0,0,5,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,5,11,0,0,0,0,0,0,0,0,0,0,0,5,0,3,4,0,8,0,3,9,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,11,0,8,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,3,0,0,3,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0
LGA52520,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,5,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,4,0,0,4,0,5,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
LGA52590,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,7,0,0,3,4,5,0,0,4,0,3,0,0,6,0,12,0,0,10,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,5,32,0,6,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,5,0,0,0,0,0,0,5,0,5,5,3,8,0,3,19,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,28,0,8,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,0,11,0,0,13,4,5,0,0,14
LGA52660,0,0,0,0,0,0,0,0,0,3,0,3,0,3,9,0,5,0,0,3,0,13,0,0,18,5,33,0,9,45,7,56,3,13,79,0,24,9,3,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,9,144,17,28,201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,5,0,0,4,0,6,0,0,9,4,11,0,4,16,9,56,6,21,91,6,74,15,15,107,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,4,20,150,24,39,239,0,0,0,0,0,0,0,0,0,0,0,3,0,0,5,0,0,0,0,0,0,4,3,0,4,0,10,3,3,21,11,55,9,13,88,12,61,14,19,94
LGA52730,0,0,0,0,0,0,0,5,0,3,0,7,0,3,13,0,20,0,7,22,0,15,3,0,22,4,30,0,3,36,6,8,3,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,85,14,10,120,0,0,0,0,0,0,0,0,0,0,0,10,0,0,10,4,5,0,5,8,0,4,0,0,8,0,9,0,4,13,4,21,10,9,41,3,6,5,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,5,0,0,3,15,57,22,15,101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,3,3,7,0,4,3,0,3,0,0,3,0,8,0,24,6,0,35,3,10,7,5,26
LGA52800,9,140,7,40,193,0,10,0,8,17,0,24,3,5,38,3,20,0,8,27,0,3,0,0,11,0,11,0,3,14,0,3,0,0,6,0,5,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,3,20,7,239,10,75,331,4,71,8,25,108,4,44,0,11,63,0,53,3,21,87,3,18,0,5,31,4,5,5,6,12,0,16,0,3,18,3,10,3,3,18,3,9,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,4,22,29,247,18,81,379,0,46,5,20,77,0,57,5,36,95,5,44,5,16,69,4,15,0,5,22,0,3,0,0,7,3,14,0,5,21,0,5,0,6,9,0,6,0,7,13
LGA52870,0,0,0,0,0,0,4,0,0,4,0,4,0,4,7,0,5,0,0,10,0,5,0,0,14,0,15,0,0,13,0,13,3,3,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,43,8,16,74,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,0,4,0,0,9,0,4,0,5,10,0,12,0,0,14,0,11,0,3,19,0,4,0,4,10,0,5,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,36,4,17,62,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,4,9,0,5,0,0,8,0,5,0,0,12,0,16,0,3,25,0,10,0,6,14
LGA52940,0,0,0,0,0,0,0,0,0,0,0,5,0,0,5,0,5,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,9,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0
LGA53010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LGA53080,0,0,0,0,0,0,0,0,0,3,0,5,0,0,4,0,4,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,13,0,0,17,0,0,0,0,0,0,0,0,0,0,0,3,0,0,4,0,3,0,4,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,4,18,0,0,0,0,0,0,0,0,0,0,0,3,0,0,6,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LGA53150,0,0,0,0,0,0,5,0,0,3,0,0,3,0,5,0,4,0,0,3,0,0,0,0,4,0,7,0,4,11,0,3,0,0,8,0,12,0,5,10,0,4,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,37,10,18,66,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,3,0,0,6,0,0,0,0,0,0,0,4,0,5,0,4,0,0,6,0,13,0,5,17,0,8,4,6,22,6,6,3,0,12,4,6,0,0,8,0,0,0,0,3,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,9,40,15,16,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0,0,5,0,6,0,3,3,0,4,3,0,9,3,14,6,9,26
LGA53220,0,22,0,10,34,0,3,0,0,8,0,29,0,7,38,0,9,0,0,10,0,5,0,3,11,0,5,0,0,3,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,4,9,9,89,4,30,130,5,25,0,4,35,0,9,0,5,15,0,17,0,5,25,0,9,0,0,17,0,6,0,0,10,0,5,0,6,8,0,4,0,0,7,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,12,6,90,6,32,140,3,34,0,14,59,0,5,0,4,15,8,31,6,12,51,0,0,0,0,5,0,7,0,0,8,0,5,0,0,3,0,0,0,0,3,0,5,0,3,8
LGA53290,0,9,0,0,6,0,6,0,3,16,4,28,3,4,41,0,25,6,11,44,0,19,8,7,31,7,30,11,9,49,3,28,0,6,43,0,7,0,5,12,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,8,26,158,34,47,260,0,0,0,3,3,0,4,0,0,3,0,14,4,3,26,8,20,0,3,28,3,10,0,9,19,5,24,3,5,43,0,46,3,15,73,0,19,0,9,31,0,0,4,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,4,15,142,21,51,231,0,4,0,0,7,0,0,0,4,0,0,10,0,3,18,3,14,0,7,22,6,12,0,0,21,4,25,3,9,42,9,34,8,13,67,10,23,5,11,53
LGA53360,0,0,0,0,0,0,0,0,0,0,0,9,0,0,8,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,3,0,5,0,0,5,0,3,0,4,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,28,3,5,37,0,0,0,0,0,0,0,0,0,0,0,7,0,0,7,0,5,0,0,11,0,4,0,0,4,0,0,0,0,3,0,0,0,0,0,0,0,0,6,6,0,4,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,25,3,10,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,7,0,0,0,0,3,0,6,0,3,6,0,0,0,0,0,0,4,7,0,9
LGA53430,0,6,0,9,14,0,36,6,17,58,0,41,9,11,61,0,25,4,25,64,5,11,0,9,26,0,22,9,17,46,8,48,10,21,78,4,64,13,8,96,5,16,4,3,25,3,8,5,5,15,0,6,0,0,8,0,0,0,0,4,0,0,0,0,0,0,3,0,0,8,4,10,3,10,26,38,289,64,134,529,0,0,0,3,3,0,6,3,3,9,0,37,7,18,63,9,35,4,15,64,7,19,7,18,44,4,14,3,9,30,0,25,16,14,58,6,35,11,29,85,6,35,12,14,63,5,17,7,3,34,0,5,4,4,15,0,3,0,3,8,0,0,0,0,0,0,0,0,0,8,3,12,4,5,26,29,255,87,129,503,0,0,0,4,3,0,0,0,0,0,0,14,0,25,39,6,20,7,10,44,7,13,6,8,32,5,9,10,16,38,8,32,7,16,68,7,68,15,27,125
LGA53570,0,0,0,0,0,0,0,0,0,0,0,4,0,3,4,0,6,0,0,5,0,0,0,4,8,0,5,0,0,14,0,9,0,0,9,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,28,0,10,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,7,0,8,0,0,8,0,4,0,4,8,0,10,0,0,16,0,8,0,3,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,29,3,16,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,6,3,0,0,10,0,11,0,0,11,0,8,0,3,12
LGA53640,0,0,0,0,5,0,0,0,0,0,0,3,0,0,4,0,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,11,0,0,0,0,0,0,0,0,0,3,0,3,0,0,3,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,6,10,0,0,0,0,0,0,0,0,0,0,0,6,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0
LGA53710,0,0,0,0,0,0,0,0,0,0,0,8,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,10,0,4,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,5,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,3,0,0,3,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0
LGA53780,0,13,0,7,18,5,52,10,19,80,15,88,6,25,137,16,62,9,46,133,12,59,6,28,107,11,111,16,42,180,58,383,59,117,616,61,267,44,75,440,8,35,8,11,64,0,6,4,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,4,0,14,5,34,9,26,67,188,1121,177,393,1873,4,0,0,4,6,0,8,0,8,11,20,59,10,23,110,12,74,10,24,126,11,31,6,31,82,11,67,19,33,121,46,277,49,90,460,75,393,94,141,699,41,115,28,42,223,3,15,6,6,28,0,0,0,0,5,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,3,34,6,18,66,228,1072,227,417,1943,0,3,0,11,14,0,4,0,4,11,5,30,4,17,56,9,60,17,20,103,13,50,8,26,88,32,140,29,67,260,59,404,59,180,706,80,375,92,167,718
LGA53800,0,14,0,4,23,0,38,0,3,42,14,76,4,22,120,19,68,8,27,124,12,45,5,18,84,9,103,10,32,158,17,108,13,30,171,12,68,18,17,122,0,9,0,3,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,4,20,4,10,36,96,559,63,182,901,0,8,0,0,9,0,12,0,7,13,13,65,4,18,90,4,61,4,17,95,10,51,12,18,82,14,103,10,34,165,40,190,33,50,313,23,65,18,25,131,0,4,3,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,19,0,11,37,110,572,75,182,942,0,3,0,0,3,0,3,0,0,5,0,24,3,19,50,5,74,5,30,118,11,69,21,23,122,20,130,20,45,216,47,156,27,44,268,16,77,11,21,121
LGA53920,6,102,0,25,130,0,17,0,3,23,0,14,0,6,22,0,4,0,5,6,0,3,0,6,5,0,3,0,0,6,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,6,11,145,6,42,201,7,41,0,9,55,0,16,0,10,23,0,18,0,8,26,0,13,0,0,10,0,5,0,0,7,0,7,0,0,7,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,17,0,4,27,14,116,3,30,163,5,43,0,21,75,6,24,0,11,40,3,37,7,16,66,0,19,0,3,27,0,13,0,0,11,3,10,0,5,9,3,5,0,0,12,0,5,0,0,5
LGA53990,0,0,0,0,0,3,9,3,0,17,3,15,0,4,21,0,24,4,21,52,5,27,5,8,39,6,55,4,10,76,18,71,8,11,106,3,27,3,8,42,0,5,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,6,40,229,33,65,370,0,0,0,0,0,0,0,0,0,3,0,12,0,7,17,0,17,0,3,19,0,9,5,10,25,3,21,3,10,37,13,96,17,11,136,20,83,16,23,145,0,3,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,3,12,43,262,39,61,410,0,0,0,0,0,0,0,0,0,0,0,5,0,6,13,0,17,0,6,16,3,12,3,12,21,0,22,0,8,34,11,111,13,37,165,29,121,20,26,199
LGA54060,0,0,0,0,0,0,4,0,3,10,0,3,0,3,8,0,4,0,0,8,0,3,0,5,3,3,15,0,0,18,0,6,0,4,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,5,10,44,3,6,61,0,0,0,0,0,0,0,0,0,0,0,8,0,0,7,0,4,0,0,4,0,4,0,0,4,0,11,0,0,9,0,20,4,5,28,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,50,4,7,63,0,0,0,0,0,0,0,0,0,0,0,4,0,0,3,0,3,0,0,3,0,3,0,3,9,0,15,6,5,23,5,14,4,0,23,0,6,0,0,9
LGA54130,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,3,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,10,0,4,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,5,0,0,0,0,0,0,0,0,0,0
LGA54170,0,0,4,0,4,0,8,5,9,27,7,24,0,15,48,7,22,5,19,57,7,19,3,11,43,9,33,10,26,76,25,226,64,114,432,85,395,126,193,797,15,86,35,26,162,8,28,4,13,46,3,13,4,6,20,0,4,0,0,8,0,0,0,0,3,0,5,3,0,14,0,19,8,4,33,178,896,265,438,1769,0,0,0,0,3,0,5,0,0,8,0,10,7,7,27,5,23,7,6,43,5,11,5,8,27,0,17,4,9,29,5,88,23,38,154,67,435,127,179,810,68,182,69,93,412,21,40,14,17,85,6,24,6,9,46,5,5,3,0,16,0,3,0,0,9,0,6,0,0,10,4,14,0,12,38,196,859,271,390,1716,0,3,0,0,0,0,0,0,0,0,0,10,0,3,18,8,24,6,3,38,5,18,3,11,30,5,30,8,18,56,19,144,39,59,272,105,446,131,192,870
LGA54200,0,3,0,3,6,3,18,3,5,26,5,39,3,7,53,6,11,0,12,36,5,14,4,5,26,11,38,9,12,64,13,102,26,30,173,33,129,40,35,231,3,31,0,8,46,0,6,5,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,3,6,20,77,409,88,123,700,0,0,0,0,0,0,0,0,0,5,3,20,6,11,37,9,13,3,3,27,6,4,4,7,18,3,21,6,7,40,7,57,7,21,92,30,184,44,71,322,34,66,21,44,163,0,12,0,0,19,0,3,0,0,3,0,0,0,0,0,0,5,0,0,5,0,0,0,0,0,0,9,3,0,15,94,392,90,163,744,0,0,0,0,0,0,0,0,0,0,0,9,3,4,20,5,15,4,6,30,0,12,3,6,25,3,22,3,7,40,13,95,16,46,162,43,228,27,90,387
