LGA_CODE_2021,C16_SH_3b_NPFH_4,C16_SH_3b_NPFH_5,C16_SH_3b_NPFH_6_mor,C16_SH_3b_Tot,C16_SH_4mb_NPFH_2,C16_SH_4mb_NPFH_3,C16_SH_4mb_NPFH_4,C16_SH_4mb_NPFH_5,C16_SH_4mb_NPFH_6_mor,C16_SH_4mb_Tot,C16_SH_NB_NS_NPFH_2,C16_SH_NB_NS_NPFH_3,C16_SH_NB_NS_NPFH_4,C16_SH_NB_NS_NPFH_5,C16_SH_NB_NS_NPFH_6_mor,C16_SH_NB_NS_Tot,C16_SH_Tot_NPFH_2,C16_SH_Tot_NPFH_3,C16_SH_Tot_NPFH_4,C16_SH_Tot_NPFH_5,C16_SH_Tot_NPFH_6_mor,C16_SH_Tot_Tot,C16_SDRTHT_0b_s_a_b_NPFH_2,C16_SDRTHT_0b_s_a_b_NPFH_3,C16_SDRTHT_0b_s_a_b_NPFH_4,C16_SDRTHT_0b_s_a_b_NPFH_5,C16_SDRTHT_0b_s_a_b_NPFH_6mor,C16_SDRTHT_0b_s_a_b_Tot,C16_SDRTHT_1b_NPFH_2,C16_SDRTHT_1b_NPFH_3,C16_SDRTHT_1b_NPFH_4,C16_SDRTHT_1b_NPFH_5,C16_SDRTHT_1b_NPFH_6_mor,C16_SDRTHT_1b_Tot,C16_SDRTHT_2b_NPFH_2,C16_SDRTHT_2b_NPFH_3,C16_SDRTHT_2b_NPFH_4,C16_SDRTHT_2b_NPFH_5,C16_SDRTHT_2b_NPFH_6_mor,C16_SDRTHT_2b_Tot,C16_SDRTHT_3b_NPFH_2,C16_SDRTHT_3b_NPFH_3,C16_SDRTHT_3b_NPFH_4,C16_SDRTHT_3b_NPFH_5,C16_SDRTHT_3b_NPFH_6_mor,C16_SDRTHT_3b_Tot,C16_SDRTHT_4mb_NPFH_2,C16_SDRTHT_4mb_NPFH_3,C16_SDRTHT_4mb_NPFH_4,C16_SDRTHT_4mb_NPFH_5,C16_SDRTHT_4mb_NPFH_6_mor,C16_SDRTHT_4mb_Tot,C16_SDRTHT_NB_NS_NPFH_2,C16_SDRTHT_NB_NS_NPFH_3,C16_SDRTHT_NB_NS_NPFH_4,C16_SDRTHT_NB_NS_NPFH_5,C16_SDRTHT_NB_NS_NPFH_6_mor,C16_SDRTHT_NB_NS_Tot,C16_SDRTHT_Tot_NPFH_2,C16_SDRTHT_Tot_NPFH_3,C16_SDRTHT_Tot_NPFH_4,C16_SDRTHT_Tot_NPFH_5,C16_SDRTHT_Tot_NPFH_6_mor,C16_SDRTHT_Tot_Tot,C16_F_a_0b_s_a_b_NPFH_2,C16_F_a_0b_s_a_b_NPFH_3,C16_F_a_0b_s_a_b_NPFH_4,C16_F_a_0b_s_a_b_NPFH_5,C16_F_a_0b_s_a_b_NPFH_6_mor,C16_F_a_0b_s_a_b_Tot,C16_F_a_1b_NPFH_2,C16_F_a_1b_NPFH_3,C16_F_a_1b_NPFH_4,C16_F_a_1b_NPFH_5,C16_F_a_1b_NPFH_6_mor,C16_F_a_1b_Tot,C16_F_a_2b_NPFH_2,C16_F_a_2b_NPFH_3,C16_F_a_2b_NPFH_4,C16_F_a_2b_NPFH_5,C16_F_a_2b_NPFH_6_mor,C16_F_a_2b_Tot,C16_F_a_3b_NPFH_2,C16_F_a_3b_NPFH_3,C16_F_a_3b_NPFH_4,C16_F_a_3b_NPFH_5,C16_F_a_3b_NPFH_6_mor,C16_F_a_3b_Tot,C16_F_a_4mb_NPFH_2,C16_F_a_4mb_NPFH_3,C16_F_a_4mb_NPFH_4,C16_F_a_4mb_NPFH_5,C16_F_a_4mb_NPFH_6_mor,C16_F_a_4mb_Tot,C16_F_a_NB_NS_NPFH_2,C16_F_a_NB_NS_NPFH_3,C16_F_a_NB_NS_NPFH_4,C16_F_a_NB_NS_NPFH_5,C16_F_a_NB_NS_NPFH_6_mor,C16_F_a_NB_NS_Tot,C16_F_a_Tot_NPFH_2,C16_F_a_Tot_NPFH_3,C16_F_a_Tot_NPFH_4,C16_F_a_Tot_NPFH_5,C16_F_a_Tot_NPFH_6_mor,C16_F_a_Tot_Tot,C16_OD_0b_s_a_b_NPFH_2,C16_OD_0b_s_a_b_NPFH_3,C16_OD_0b_s_a_b_NPFH_4,C16_OD_0b_s_a_b_NPFH_5,C16_OD_0b_s_a_b_NPFH_6_mor,C16_OD_0b_s_a_b_Tot,C16_OD_1b_NPFH_2,C16_OD_1b_NPFH_3,C16_OD_1b_NPFH_4,C16_OD_1b_NPFH_5,C16_OD_1b_NPFH_6_mor,C16_OD_1b_Tot,C16_OD_2b_NPFH_2,C16_OD_2b_NPFH_3,C16_OD_2b_NPFH_4,C16_OD_2b_NPFH_5,C16_OD_2b_NPFH_6_mor,C16_OD_2b_Tot,C16_OD_3b_NPFH_2,C16_OD_3b_NPFH_3,C16_OD_3b_NPFH_4,C16_OD_3b_NPFH_5,C16_OD_3b_NPFH_6_mor,C16_OD_3b_Tot,C16_OD_4mb_NPFH_2,C16_OD_4mb_NPFH_3,C16_OD_4mb_NPFH_4,C16_OD_4mb_NPFH_5,C16_OD_4mb_NPFH_6_mor,C16_OD_4mb_Tot,C16_OD_NB_NS_NPFH_2,C16_OD_NB_NS_NPFH_3,C16_OD_NB_NS_NPFH_4,C16_OD_NB_NS_NPFH_5,C16_OD_NB_NS_NPFH_6_mor,C16_OD_NB_NS_Tot,C16_OD_Tot_NPFH_2,C16_OD_Tot_NPFH_3,C16_OD_Tot_NPFH_4,C16_OD_Tot_NPFH_5,C16_OD_Tot_NPFH_6_mor,C16_OD_Tot_Tot,C16_DS_NS_NPFH_2,C16_DS_NS_NPFH_3,C16_DS_NS_NPFH_4,C16_DS_NS_NPFH_5,C16_DS_NS_NPFH_6_mor,C16_DS_NS_Tot,C16_Tot_NPFH_2,C16_Tot_NPFH_3,C16_Tot_NPFH_4,C16_Tot_NPFH_5,C16_Tot_NPFH_6_mor,C16_Tot_Tot,C21_SH_0b_s_a_b_NPFH_2,C21_SH_0b_s_a_b_NPFH_3,C21_SH_0b_s_a_b_NPFH_4,C21_SH_0b_s_a_b_NPFH_5,C21_SH_0b_s_a_b_NPFH_6_mor,C21_SH_0b_s_a_b_Tot,C21_SH_1b_NPFH_2,C21_SH_1b_NPFH_3,C21_SH_1b_NPFH_4,C21_SH_1b_NPFH_5,C21_SH_1b_NPFH_6_mor,C21_SH_1b_Tot,C21_SH_2b_NPFH_2,C21_SH_2b_NPFH_3,C21_SH_2b_NPFH_4,C21_SH_2b_NPFH_5,C21_SH_2b_NPFH_6_mor,C21_SH_2b_Tot,C21_SH_3b_NPFH_2,C21_SH_3b_NPFH_3,C21_SH_3b_NPFH_4,C21_SH_3b_NPFH_5,C21_SH_3b_NPFH_6_mor,C21_SH_3b_Tot,C21_SH_4mb_NPFH_2,C21_SH_4mb_NPFH_3,C21_SH_4mb_NPFH_4,C21_SH_4mb_NPFH_5,C21_SH_4mb_NPFH_6_mor,C21_SH_4mb_Tot,C21_SH_NB_NS_NPFH_2,C21_SH_NB_NS_NPFH_3,C21_SH_NB_NS_NPFH_4,C21_SH_NB_NS_NPFH_5,C21_SH_NB_NS_NPFH_6_mor,C21_SH_NB_NS_Tot,C21_SH_Tot_NPFH_2,C21_SH_Tot_NPFH_3,C21_SH_Tot_NPFH_4,C21_SH_Tot_NPFH_5
LGA54130,20,7,0,104,62,17,24,18,3,126,0,0,0,0,0,4,140,42,44,29,3,260,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,4,0,0,0,0,0,0,151,43,47,29,3,270,0,0,0,0,0,0,9,0,0,0,0,4,11,5,0,0,0,21,67,10,18,10,0,113,57,14,35,20,10,134,0,0,0,0,0,0,145,28,59,33
LGA54170,1900,358,68,9968,9634,6164,8848,3679,1129,29459,173,66,43,13,10,309,15412,8677,10839,4074,1212,40218,0,0,0,0,0,0,38,7,0,0,0,46,240,28,4,0,0,273,1009,364,191,26,13,1594,177,122,139,56,15,510,19,8,3,0,0,29,1484,528,336,80,25,2451,0,0,0,0,0,0,43,3,3,0,0,44,224,39,7,3,0,270,115,29,18,3,0,168,10,4,5,5,0,17,10,0,0,0,0,15,400,74,29,11,0,511,0,0,0,0,0,0,9,0,0,0,0,9,24,0,0,0,0,28,8,0,3,0,0,15,6,0,3,0,0,12,0,0,0,0,0,4,45,8,8,0,0,63,19,8,11,0,0,39,17359,9296,11222,4166,1243,43285,0,4,0,0,0,4,35,6,3,0,0,46,277,53,23,5,0,367,5642,2410,2022,327,75,10477,11109,6539,9006,3609,1088,31356,103,42,44,16,10,215,17177,9048,11100,3968
LGA54200,856,212,80,4799,3306,1934,2491,1250,569,9548,92,28,12,15,7,158,6379,3107,3401,1487,657,15031,0,0,0,0,0,0,15,0,0,0,0,22,97,11,4,0,0,113,141,50,24,7,3,225,19,7,4,3,5,45,10,0,0,0,0,12,282,74,37,15,10,411,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,4,0,0,0,0,0,0,7,0,0,0,0,9,0,0,0,0,0,0,4,0,0,0,0,10,10,0,0,0,0,8,5,4,0,0,0,9,5,4,5,6,3,22,0,0,0,0,0,0,22,7,11,6,3,50,8,7,5,0,0,32,6702,3196,3452,1507,671,15529,6,0,0,0,0,8,34,0,3,0,0,35,349,46,25,10,4,431,2649,1086,861,223,56,4871,3611,2104,2573,1299,560,10149,55,23,23,0,12,116,6697,3258,3492,1535
LGA54280,543,163,83,2508,906,683,901,519,277,3285,27,17,8,4,5,62,2268,1332,1473,699,368,6141,5,0,0,0,0,5,41,4,0,0,0,47,170,58,19,7,0,251,198,109,78,30,12,438,12,20,20,7,9,67,6,7,0,4,0,17,432,192,122,46,24,821,0,0,0,0,0,0,15,0,0,0,0,16,19,8,6,0,0,35,7,3,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,44,14,10,0,0,64,0,0,0,0,0,0,25,0,0,0,0,26,5,0,0,0,0,10,5,4,0,0,0,4,0,0,3,0,0,5,0,0,0,0,0,0,39,7,0,0,0,52,12,3,4,0,4,21,2793,1547,1615,753,396,7099,0,0,0,0,0,0,19,0,0,0,0,32,175,32,16,5,4,231,1086,568,477,143,68,2344,1056,699,865,503,260,3386,40,15,14,6,5,75,2388,1319,1374,656
LGA54310,385,109,65,1683,498,444,748,420,188,2294,12,9,11,8,5,39,1331,901,1156,543,257,4185,4,0,0,0,0,4,14,3,0,0,0,20,101,31,18,3,8,161,79,46,24,13,7,168,7,3,11,4,0,24,3,0,0,0,0,10,203,89,53,22,22,383,0,0,0,0,0,0,19,0,0,0,0,19,16,6,0,0,0,25,24,4,0,0,0,30,0,0,0,0,0,4,0,0,0,0,0,0,58,11,9,0,0,79,6,0,0,0,0,13,22,0,0,0,0,27,0,0,4,0,0,9,0,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,34,6,3,6,0,52,9,3,6,0,0,19,1640,1015,1226,565,277,4727,0,0,0,0,0,0,9,6,0,0,0,8,55,22,11,0,0,83,662,409,370,118,42,1593,496,423,805,446,170,2331,14,9,14,0,3,37,1229,859,1201,564
LGA54340,74,31,20,441,141,64,70,43,45,358,3,3,0,3,0,12,437,158,148,78,67,893,0,0,0,0,0,0,5,4,0,0,0,9,12,8,4,0,0,23,4,0,3,0,0,14,3,0,0,0,0,3,0,0,0,0,0,0,28,12,4,3,0,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,468,171,157,81,68,949,0,0,0,0,0,0,4,0,0,0,0,4,52,14,5,0,0,80,243,92,75,24,24,457,143,69,83,33,50,376,8,7,3,0,0,13,443,179,168,67
LGA54410,13,6,9,138,42,17,29,17,10,115,7,0,0,0,0,9,166,57,43,25,15,299,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,5,0,0,7,170,58,47,25,20,315,0,0,0,0,0,0,0,0,0,0,0,0,24,4,0,0,0,30,77,27,20,5,0,133,43,19,15,9,13,96,3,0,0,0,0,4,153,54,35,14
LGA54480,9,3,0,59,15,19,16,5,0,66,0,0,0,0,0,3,48,35,32,14,7,129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,4,0,0,0,0,0,0,57,32,32,11,7,135,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,17,3,15,0,3,40,25,9,14,8,0,66,0,0,0,0,0,0,43,15,34,15
LGA54550,42,8,9,236,105,31,61,28,9,232,6,0,0,0,0,5,270,80,109,41,16,507,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,275,83,111,45,17,520,0,0,0,0,0,0,0,0,0,0,0,0,33,6,6,0,0,41,107,33,33,9,0,182,87,36,43,40,15,219,12,0,0,0,0,10,229,74,82,48
LGA54620,12,6,0,88,37,22,14,11,3,87,0,0,0,0,0,5,105,48,30,13,11,204,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,112,48,29,15,11,213,0,0,0,0,0,0,3,0,0,0,0,3,14,0,0,0,0,16,49,12,9,8,0,75,47,18,17,11,4,94,0,0,0,0,0,0,110,27,30,12
LGA54690,3,0,0,48,17,7,11,10,0,46,0,0,0,0,0,0,67,24,14,9,4,116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67,24,14,9,4,116,0,0,0,0,0,0,4,0,0,0,0,4,13,0,0,0,0,10,30,3,0,3,0,33,10,7,11,7,4,42,0,0,0,0,0,3,54,14,15,13
LGA54760,14,6,0,91,41,16,19,13,0,93,0,0,0,0,0,0,106,32,35,24,0,198,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,112,32,35,24,0,202,0,0,0,0,0,0,5,0,0,0,0,5,12,3,5,0,0,19,41,14,10,4,0,73,37,13,13,17,10,90,0,0,0,0,0,0,96,28,31,25
LGA54830,549,183,73,3260,1553,1285,1485,708,437,5461,64,23,23,12,8,129,3436,2219,2087,907,520,9165,0,0,0,0,0,0,11,0,0,0,0,11,64,7,3,0,0,84,105,44,30,10,6,203,19,26,15,5,0,65,8,0,0,0,0,8,211,78,49,14,9,367,0,0,0,0,0,0,0,0,0,0,0,6,75,22,5,4,0,105,27,10,7,3,0,44,0,0,0,0,0,0,0,0,0,0,0,3,103,30,19,6,0,156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,4,0,0,22,3,12,10,4,0,29,0,0,0,0,0,5,23,18,13,8,0,58,10,10,3,0,6,29,3777,2352,2172,940,541,9772,0,0,0,0,0,4,21,7,0,0,0,26,189,45,30,5,3,265,1852,1014,662,213,93,3830,1888,1552,1931,955,572,6897,56,23,13,18,5,114,4004,2643,2633,1182
LGA54900,20,14,6,125,56,30,38,14,8,143,3,0,0,0,0,3,136,59,58,26,11,290,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,141,66,58,24,11,298,0,0,0,0,0,0,0,0,0,0,0,0,17,3,0,0,0,20,73,20,28,8,0,128,70,20,37,30,8,162,4,0,0,0,0,4,158,43,64,35
LGA54970,12,3,8,50,9,3,4,9,8,31,0,0,0,0,0,4,44,20,14,12,13,110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,3,0,0,0,0,3,50,20,14,12,13,117,0,0,0,0,0,0,0,0,0,0,0,0,8,3,0,0,3,10,25,10,10,9,5,58,7,0,6,0,7,20,0,0,0,0,0,3,45,15,17,6
LGA55040,15,0,8,93,11,6,19,21,9,66,0,0,0,0,0,7,73,39,36,23,16,181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,3,0,0,0,0,8,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,15,0,0,0,0,0,3,83,39,35,23,16,200,0,0,0,0,0,0,5,0,0,0,0,5,10,3,0,0,0,11,53,23,16,9,3,97,12,7,19,17,10,62,4,0,0,0,0,4,77,33,31,25
LGA55110,665,168,61,5490,4972,2594,3099,1372,658,12696,128,45,29,16,10,229,9211,3839,3836,1569,740,19192,4,0,0,0,0,4,41,0,0,0,0,47,560,48,8,6,0,625,729,221,108,20,5,1085,57,51,28,16,11,160,30,5,4,3,0,39,1425,331,145,39,17,1952,0,0,0,0,0,0,18,3,0,0,0,22,250,21,7,0,0,276,193,41,7,0,3,251,7,0,3,0,0,12,11,0,0,0,0,11,472,69,22,3,6,575,4,0,0,0,0,4,27,0,0,0,0,27,27,3,0,0,0,28,3,6,0,0,0,9,0,0,0,3,0,3,7,0,0,0,0,7,64,7,5,3,0,78,22,10,6,5,0,38,11199,4259,4003,1613,764,21835,6,0,0,0,0,9,65,7,6,3,0,76,760,86,31,12,4,884,4105,1278,757,189,69,6396,5955,2962,3404,1561,732,14629,82,29,26,20,16,173,10982,4370,4222,1787
LGA55180,166,54,17,1049,391,204,196,120,72,983,19,5,9,5,0,31,1238,418,381,183,92,2318,0,0,0,0,0,0,0,0,0,0,0,0,14,5,4,0,0,21,3,3,0,0,0,8,0,0,0,0,0,0,5,0,0,0,0,0,19,10,5,0,0,31,0,0,0,0,0,0,6,0,0,0,0,6,11,0,0,0,0,17,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,27,3,0,0,0,26,0,0,0,0,0,0,7,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,5,0,6,0,0,0,0,0,0,15,0,0,5,0,23,7,0,4,0,0,12,1305,436,394,187,93,2417,3,0,0,0,0,4,20,0,0,0,0,25,167,26,14,6,0,208,581,191,147,48,17,983,472,181,203,121,53,1029,8,7,3,0,0,17,1255,399,367,178
LGA55250,15,8,5,59,15,0,6,9,7,35,0,0,3,0,0,4,52,20,17,14,13,119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,5,61,19,24,16,14,132,0,0,0,0,0,0,4,0,0,0,0,4,4,6,0,0,0,7,40,28,17,8,9,99,12,9,0,3,5,28,0,0,0,4,0,6,57,34,21,11
LGA55320,1352,246,65,6546,4598,3030,4151,1859,673,14314,89,35,18,11,15,172,8594,4726,5595,2137,755,21815,6,0,0,0,0,0,27,0,0,0,0,34,766,158,59,4,0,989,1166,532,346,58,13,2115,223,172,258,94,27,777,17,8,6,0,0,35,2200,872,667,158,46,3945,0,0,0,0,0,0,39,4,0,0,0,45,255,29,17,4,0,298,68,28,18,3,0,115,4,0,0,0,0,7,3,0,0,0,0,10,368,65,30,8,0,466,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,0,0,10,0,0,0,0,0,0,5,0,5,0,0,7,34,14,20,3,6,70,11200,5676,6316,2304,806,26308,0,0,0,0,0,8,27,0,0,0,0,31,559,113,57,9,3,743,3540,1586,1426,256,44,6852,5345,3254,4498,2010,679,15790,45,21,19,8,9,99,9517,4978,6001,2289
LGA55390,6,3,0,12,0,0,0,0,8,8,0,0,0,0,0,0,12,10,5,5,9,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,4,0,0,0,0,9,12,7,3,5,14,46,0,0,0,0,0,0,4,0,0,0,0,4,5,0,0,0,0,3,3,0,3,0,0,10,0,0,0,0,0,3,0,0,0,0,0,0,10,9,3,0
LGA55460,57,23,15,389,124,60,69,55,25,329,9,0,4,0,0,13,406,149,130,77,38,807,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,6,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,6,0,0,0,4,421,152,133,77,35,822,0,0,0,0,0,0,3,0,0,0,0,3,46,10,3,0,0,64,204,71,45,23,3,348,129,52,68,41,21,322,5,0,0,0,0,9,390,136,119,71
LGA55530,7,3,0,53,16,10,19,7,3,51,0,0,0,0,0,0,60,24,26,12,7,118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62,26,23,12,7,129,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,7,24,9,8,4,0,39,12,4,15,9,0,42,3,0,0,0,0,3,49,10,19,12
LGA55600,45,17,6,248,102,49,54,44,12,262,0,0,0,4,0,6,282,110,107,67,18,585,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,0,0,0,0,0,5,4,0,0,0,10,0,0,0,3,0,7,290,113,107,71,22,599,0,0,0,0,0,0,3,0,0,0,0,3,35,5,7,0,0,47,127,37,38,13,6,221,101,42,63,32,8,244,5,0,0,0,0,13,276,89,106,47
