LGA_CODE_2021,C11_CFNC_BF_Neg_ni_inc,C11_CFNC_BF_1_149,C11_CFNC_BF_150_399,C11_CFNC_BF_400_649,C11_CFNC_BF_650_799,C11_CFNC_BF_800_1249,C11_CFNC_BF_1250_1999,C11_CFNC_BF_2000_2499,C11_CFNC_BF_2500_2999,C11_CFNC_BF_3000_3999,C11_CFNC_BF_4000more,C11_CFNC_BF_Ns,C11_CFNC_BF_Tot,C11_CFNC_BPT_Neg_ni_inc,C11_CFNC_BPT_1_149,C11_CFNC_BPT_150_399,C11_CFNC_BPT_400_649,C11_CFNC_BPT_650_799,C11_CFNC_BPT_800_1249,C11_CFNC_BPT_1250_1999,C11_CFNC_BPT_2000_2499,C11_CFNC_BPT_2500_2999,C11_CFNC_BPT_3000_3999,C11_CFNC_BPT_4000more,C11_CFNC_BPT_Ns,C11_CFNC_BPT_Tot,C11_CFNC_1F1P_Neg_ni_inc,C11_CFNC_1F1P_1_149,C11_CFNC_1F1P_150_399,C11_CFNC_1F1P_400_649,C11_CFNC_1F1P_650_799,C11_CFNC_1F1P_800_1249,C11_CFNC_1F1P_1250_1999,C11_CFNC_1F1P_2000_2499,C11_CFNC_1F1P_2500_2999,C11_CFNC_1F1P_3000_3999,C11_CFNC_1F1P_4000more,C11_CFNC_1F1P_Ns,C11_CFNC_1F1P_Tot,C11_CFNC_1E1A_Neg_ni_inc,C11_CFNC_1E1A_1_149,C11_CFNC_1E1A_150_399,C11_CFNC_1E1A_400_649,C11_CFNC_1E1A_650_799,C11_CFNC_1E1A_800_1249,C11_CFNC_1E1A_1250_1999,C11_CFNC_1E1A_2000_2499,C11_CFNC_1E1A_2500_2999,C11_CFNC_1E1A_3000_3999,C11_CFNC_1E1A_4000more,C11_CFNC_1E1A_Ns,C11_CFNC_1E1A_Tot,C11_CFNC_1F1NW_Neg_ni_inc,C11_CFNC_1F1NW_1_149,C11_CFNC_1F1NW_150_399,C11_CFNC_1F1NW_400_649,C11_CFNC_1F1NW_650_799,C11_CFNC_1F1NW_800_1249,C11_CFNC_1F1NW_1250_1999,C11_CFNC_1F1NW_2000_2499,C11_CFNC_1F1NW_2500_2999,C11_CFNC_1F1NW_3000_3999,C11_CFNC_1F1NW_4000more,C11_CFNC_1F1NW_Ns,C11_CFNC_1F1NW_Tot,C11_CFNC_1P1NW_Neg_ni_inc,C11_CFNC_1P1NW_1_149,C11_CFNC_1P1NW_150_399,C11_CFNC_1P1NW_400_649,C11_CFNC_1P1NW_650_799,C11_CFNC_1P1NW_800_1249,C11_CFNC_1P1NW_1250_1999,C11_CFNC_1P1NW_2000_2499,C11_CFNC_1P1NW_2500_2999,C11_CFNC_1P1NW_3000_3999,C11_CFNC_1P1NW_4000more,C11_CFNC_1P1NW_Ns,C11_CFNC_1P1NW_Tot,C11_CFNC_1A1NW_Neg_ni_inc,C11_CFNC_1A1NW_1_149,C11_CFNC_1A1NW_150_399,C11_CFNC_1A1NW_400_649,C11_CFNC_1A1NW_650_799,C11_CFNC_1A1NW_800_1249,C11_CFNC_1A1NW_1250_1999,C11_CFNC_1A1NW_2000_2499,C11_CFNC_1A1NW_2500_2999,C11_CFNC_1A1NW_3000_3999,C11_CFNC_1A1NW_4000more,C11_CFNC_1A1NW_Ns,C11_CFNC_1A1NW_Tot,C11_CFNC_BA_Neg_ni_inc,C11_CFNC_BA_1_149,C11_CFNC_BA_150_399,C11_CFNC_BA_400_649,C11_CFNC_BA_650_799,C11_CFNC_BA_800_1249,C11_CFNC_BA_1250_1999,C11_CFNC_BA_2000_2499,C11_CFNC_BA_2500_2999,C11_CFNC_BA_3000_3999,C11_CFNC_BA_4000more,C11_CFNC_BA_Ns,C11_CFNC_BA_Tot,C11_CFNC_BNW_Neg_ni_inc,C11_CFNC_BNW_1_149,C11_CFNC_BNW_150_399,C11_CFNC_BNW_400_649,C11_CFNC_BNW_650_799,C11_CFNC_BNW_800_1249,C11_CFNC_BNW_1250_1999,C11_CFNC_BNW_2000_2499,C11_CFNC_BNW_2500_2999,C11_CFNC_BNW_3000_3999,C11_CFNC_BNW_4000more,C11_CFNC_BNW_Ns,C11_CFNC_BNW_Tot,C11_CFNC_LFns_Neg_ni_inc,C11_CFNC_LFns_1_149,C11_CFNC_LFns_150_399,C11_CFNC_LFns_400_649,C11_CFNC_LFns_650_799,C11_CFNC_LFns_800_1249,C11_CFNC_LFns_1250_1999,C11_CFNC_LFns_2000_2499,C11_CFNC_LFns_2500_2999,C11_CFNC_LFns_3000_3999,C11_CFNC_LFns_4000more,C11_CFNC_LFns_Ns,C11_CFNC_LFns_Tot,C11_CFNC_Tot_Neg_ni_inc,C11_CFNC_Tot_1_149,C11_CFNC_Tot_150_399,C11_CFNC_Tot_400_649,C11_CFNC_Tot_650_799,C11_CFNC_Tot_800_1249,C11_CFNC_Tot_1250_1999,C11_CFNC_Tot_2000_2499,C11_CFNC_Tot_2500_2999,C11_CFNC_Tot_3000_3999,C11_CFNC_Tot_4000more,C11_CFNC_Tot_Ns,C11_CFNC_Tot_Tot,C11_CF_BFT_Neg_ni_inc,C11_CF_BFT_1_149,C11_CF_BFT_150_399,C11_CF_BFT_400_649,C11_CF_BFT_650_799,C11_CF_BFT_800_1249,C11_CF_BFT_1250_1999,C11_CF_BFT_2000_2499,C11_CF_BFT_2500_2999,C11_CF_BFT_3000_3999,C11_CF_BFT_4000more,C11_CF_BFT_Ns,C11_CF_BFT_Tot,C11_CF_BPT_Neg_ni_inc,C11_CF_BPT_1_149,C11_CF_BPT_150_399,C11_CF_BPT_400_649,C11_CF_BPT_650_799,C11_CF_BPT_800_1249,C11_CF_BPT_1250_1999,C11_CF_BPT_2000_2499,C11_CF_BPT_2500_2999,C11_CF_BPT_3000_3999,C11_CF_BPT_4000more,C11_CF_BPT_Ns,C11_CF_BPT_Tot,C11_CF_1F1P_Neg_ni_inc,C11_CF_1F1P_1_149,C11_CF_1F1P_150_399,C11_CF_1F1P_400_649,C11_CF_1F1P_650_799,C11_CF_1F1P_800_1249,C11_CF_1F1P_1250_1999,C11_CF_1F1P_2000_2499,C11_CF_1F1P_2500_2999,C11_CF_1F1P_3000_3999,C11_CF_1F1P_4000more,C11_CF_1F1P_Ns,C11_CF_1F1P_Tot,C11_CF_1E1A_Neg_ni_inc,C11_CF_1E1A_1_149,C11_CF_1E1A_150_399,C11_CF_1E1A_400_649,C11_CF_1E1A_650_799,C11_CF_1E1A_800_1249,C11_CF_1E1A_1250_1999,C11_CF_1E1A_2000_2499,C11_CF_1E1A_2500_2999,C11_CF_1E1A_3000_3999,C11_CF_1E1A_4000more,C11_CF_1E1A_Ns,C11_CF_1E1A_Tot,C11_CF_1F1NW_Neg_ni_inc,C11_CF_1F1NW_1_149,C11_CF_1F1NW_150_399,C11_CF_1F1NW_400_649,C11_CF_1F1NW_650_799
LGA55810,4,0,0,0,0,0,4,3,0,0,5,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,6,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,4,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,3,3,4,0,0,10,0,8,5,5,0,0,5,3,51,0,0,0,0,0,0,4,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0
LGA55880,0,0,0,0,0,5,11,3,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,5,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,3,5,4,0,0,7,3,14,17,9,4,3,0,3,65,0,0,0,0,0,5,3,7,0,5,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,8,0,0,0,0,4,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LGA55950,0,0,0,0,0,0,3,5,5,4,4,0,23,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,3,0,7,0,4,3,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,6,0,0,0,0,0,0,0,0,8,0,0,0,3,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,9,0,5,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,3,18,11,11,18,8,5,4,3,8,87,0,0,0,3,0,0,0,0,0,0,0,3,18,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,4,9,0,3,0,0,3,17,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0
LGA56090,0,0,5,4,9,26,150,207,110,188,77,16,785,0,0,0,8,19,28,71,17,14,13,3,0,187,3,0,0,4,13,73,192,128,67,83,11,4,585,0,0,0,0,0,10,28,22,18,9,6,3,102,4,0,8,9,16,100,148,23,94,17,6,10,439,3,0,12,49,36,82,45,14,21,13,0,12,290,0,0,0,5,5,15,15,0,12,0,0,5,59,3,0,0,0,0,3,5,11,3,5,7,3,46,23,4,64,441,190,298,96,25,12,8,3,29,1197,4,0,0,13,0,6,0,0,0,0,0,315,343,37,3,102,539,291,645,753,449,347,347,119,400,4033,4,3,0,5,0,15,77,133,113,228,142,97,818,0,0,0,4,3,36,52,25,28,21,9,15,194,0,0,0,3,8,91,351,265,236,288,89,126,1455,0,0,0,0,0,11,45,45,26,35,24,22,214,0,0,3,10,13
LGA56160,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,3,0,4,0,0,4,0,0,3,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LGA56230,0,0,0,3,4,12,56,55,19,52,22,0,233,0,0,7,4,11,21,19,12,0,3,5,4,83,3,0,0,0,3,31,65,38,27,31,4,3,205,0,0,0,0,0,9,9,5,6,13,0,3,43,0,0,0,3,9,37,44,10,44,5,0,6,162,0,0,8,28,22,28,14,3,0,0,0,12,108,0,0,0,6,0,5,16,0,0,0,0,0,37,0,0,0,3,0,0,3,9,0,0,0,3,25,13,5,48,326,123,182,48,10,8,0,0,32,791,0,0,0,9,0,4,6,0,0,0,0,160,174,25,5,67,386,178,340,279,137,111,102,31,218,1870,0,0,0,3,0,7,36,34,26,51,38,34,239,0,0,0,0,0,4,17,13,10,5,0,8,59,0,0,0,3,4,37,102,84,50,63,14,32,393,0,0,0,0,0,9,14,10,7,17,7,14,76,0,0,5,4,4
LGA56300,0,0,0,4,0,4,8,5,5,0,0,0,34,0,0,0,6,3,8,6,0,0,0,0,0,26,0,0,0,0,0,3,3,3,0,0,0,0,20,0,0,0,0,0,0,4,0,0,0,0,0,4,0,0,0,0,0,4,0,0,0,0,0,0,18,0,0,0,0,10,0,0,0,0,0,0,0,21,0,0,0,0,0,4,0,0,0,0,0,0,4,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,5,28,7,11,6,0,0,0,0,4,68,0,0,0,0,0,0,0,0,0,0,0,14,14,0,0,7,41,21,50,32,6,9,7,0,19,206,0,0,0,0,0,3,7,0,0,4,0,0,18,0,0,0,0,0,3,0,0,0,0,0,3,17,0,0,0,0,0,3,16,0,5,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,3
LGA56370,5,0,0,3,0,3,10,8,0,0,0,0,35,0,0,0,0,0,3,0,0,0,0,0,0,5,0,0,0,0,0,7,9,0,0,4,3,0,24,0,0,0,0,0,0,0,0,3,0,0,0,5,0,0,0,6,0,5,5,0,0,0,0,0,15,0,0,0,5,0,0,0,0,0,0,0,0,4,0,0,0,0,0,6,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,6,3,0,4,9,0,8,0,5,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,3,5,5,0,8,16,14,23,21,11,4,9,3,7,131,0,0,0,0,0,0,4,3,0,0,3,0,16,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,7,7,4,0,0,0,5,3,31,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3
LGA56460,3,0,0,4,0,12,33,37,7,21,5,0,116,0,0,0,3,7,4,11,0,0,0,0,0,31,0,0,0,0,0,22,37,11,7,8,8,0,91,0,0,0,0,0,6,7,5,0,0,0,0,17,0,0,0,0,10,16,12,0,3,0,0,0,53,0,0,3,3,6,11,0,0,0,3,0,0,33,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,4,0,0,7,0,0,9,50,26,26,11,3,0,0,0,0,129,0,0,0,3,0,0,0,0,0,0,0,54,55,6,5,17,69,50,89,108,55,17,31,20,69,536,0,0,0,0,0,5,24,14,6,13,6,17,90,0,0,0,0,0,5,9,0,4,0,0,0,19,0,0,0,0,0,23,39,34,17,12,6,11,153,0,0,0,0,0,6,9,6,9,0,0,0,26,0,0,0,6,5
LGA56580,0,0,0,0,0,0,23,40,25,78,95,0,272,0,0,0,5,0,14,23,12,9,20,13,0,92,0,0,0,0,3,15,44,27,32,68,34,0,227,0,0,0,0,0,0,5,9,6,8,12,0,34,0,0,0,0,5,11,27,12,79,33,19,3,199,0,0,0,9,12,30,30,12,26,17,13,7,168,0,0,0,0,0,4,6,3,0,4,6,0,20,0,0,0,0,0,0,0,0,0,3,4,0,9,21,0,9,79,46,138,111,31,20,35,39,28,557,0,0,0,0,0,0,0,0,0,0,0,161,171,20,8,15,101,71,216,267,143,196,265,236,207,1749,5,0,0,0,0,3,16,26,35,103,260,44,486,0,0,0,0,0,8,15,9,12,15,27,12,105,0,0,0,3,0,11,56,64,132,344,234,73,927,0,0,0,3,0,0,9,7,18,29,41,14,121,3,0,0,0,0
LGA56620,0,0,0,0,0,3,4,0,3,6,0,0,18,0,0,3,0,0,3,0,0,0,0,0,0,4,0,0,0,0,0,0,3,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,5,0,0,0,0,0,5,0,0,5,3,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,4,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,11,6,0,0,0,0,0,0,0,18,0,0,4,0,0,0,0,0,0,0,0,0,5,0,0,15,15,3,14,8,4,3,6,0,7,73,0,0,0,0,0,0,4,0,0,0,0,0,7,0,0,3,10,3,7,0,0,0,0,0,3,15,0,0,0,0,0,0,3,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0
LGA56730,0,0,0,4,3,7,54,62,33,26,3,7,208,0,0,0,7,3,16,17,3,4,5,0,0,56,0,0,0,6,7,32,60,30,12,9,6,3,168,0,0,0,0,0,4,3,8,0,0,0,0,24,0,0,0,3,13,39,55,7,12,0,0,0,136,0,0,0,14,20,18,11,0,0,0,0,6,76,0,0,0,0,0,4,0,0,3,0,0,4,18,0,0,0,0,0,0,6,5,0,0,4,0,16,18,5,33,177,44,65,17,3,4,0,7,14,376,0,0,0,5,3,0,0,0,0,0,0,113,119,19,4,37,220,92,190,213,121,69,46,18,152,1184,0,0,0,0,0,14,39,33,20,37,16,29,197,0,0,0,0,0,8,8,4,3,0,0,3,33,0,0,0,3,3,29,92,44,27,33,8,29,259,0,0,0,0,0,9,9,14,7,8,0,4,56,0,0,0,4,16
LGA56790,0,0,0,7,7,13,28,17,4,3,3,5,76,0,0,0,4,0,3,4,0,0,0,0,0,20,4,0,0,6,8,17,17,6,4,3,0,0,65,0,0,0,0,0,0,5,6,3,0,0,0,14,0,0,0,4,3,9,7,0,0,0,0,0,29,0,0,0,10,7,11,0,0,0,0,0,5,26,0,0,0,4,3,0,0,0,0,0,0,4,11,0,0,0,0,0,0,3,0,0,0,0,0,3,9,0,10,80,23,36,12,0,0,0,0,9,178,0,0,0,0,0,0,0,0,0,0,0,69,70,15,0,20,105,51,85,69,25,16,11,7,93,495,0,0,3,0,0,3,8,9,0,5,0,10,47,0,0,0,0,0,4,6,0,0,0,0,0,14,0,0,0,0,0,14,19,7,4,4,0,14,62,0,0,0,0,0,0,0,6,0,0,0,3,15,3,0,0,4,0
LGA56860,0,0,0,0,0,3,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,5,0,4,5,0,0,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0
LGA56930,0,0,0,0,0,0,0,3,0,11,5,0,16,0,0,0,0,0,0,3,4,0,4,3,0,16,0,0,0,0,0,0,0,0,0,3,4,0,17,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,4,0,0,6,3,0,0,19,0,0,0,0,0,0,0,0,5,3,6,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,11,5,3,3,9,12,0,47,0,0,0,0,0,0,0,0,0,0,0,17,18,0,0,0,4,0,13,15,14,19,32,30,19,148,0,0,0,0,0,0,0,0,0,3,10,0,21,0,0,0,0,0,0,0,0,0,0,5,0,4,0,0,0,0,0,0,6,4,3,13,20,7,46,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0
LGA57000,5,0,0,0,0,4,4,3,0,0,3,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,3,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,3,10,8,0,3,10,3,4,14,7,5,3,5,5,70,0,0,0,0,0,4,3,3,0,3,0,3,24,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,3,4,3,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
LGA57080,0,0,0,0,4,11,82,192,122,277,218,0,914,0,0,0,10,17,42,27,6,6,15,17,0,143,0,0,0,0,4,37,85,54,44,72,28,5,320,0,0,0,0,0,3,10,15,8,21,12,0,74,6,3,5,9,12,61,106,15,166,37,15,0,422,5,0,7,16,5,23,17,4,19,18,8,0,133,0,0,0,0,0,3,8,3,7,4,0,0,33,0,0,0,0,0,0,3,6,3,12,6,4,37,27,0,13,57,33,70,47,25,11,15,15,12,329,0,0,0,4,0,0,0,0,0,0,0,256,260,43,5,33,91,82,248,390,316,390,469,313,283,2666,0,0,0,0,0,0,11,20,9,35,55,4,138,0,0,0,3,0,5,3,0,0,0,0,4,24,0,0,0,0,0,4,16,17,11,38,21,8,121,0,0,0,0,0,0,0,0,4,5,9,4,26,0,0,3,4,7
LGA57140,3,0,0,0,3,5,5,6,3,0,0,0,23,0,0,0,0,0,4,0,0,0,0,0,0,10,0,0,0,5,3,13,8,4,4,4,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,9,6,0,0,0,0,0,12,0,0,0,4,0,5,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,3,8,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,9,20,12,9,4,0,0,0,0,0,55,0,0,0,0,0,0,0,0,0,0,0,12,17,0,0,9,31,22,33,27,8,5,3,3,20,164,0,0,0,0,0,0,4,9,0,0,0,3,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,4,7,3,3,0,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,4,0
LGA57210,3,0,6,5,5,18,37,36,9,13,8,5,134,4,0,7,9,10,11,7,0,0,0,0,0,48,4,0,0,4,3,20,30,9,0,6,0,0,89,0,0,0,0,0,0,4,4,0,0,0,0,16,0,0,3,8,10,13,18,0,5,0,0,0,53,0,0,0,22,10,7,0,0,0,0,0,0,47,0,0,0,0,6,0,0,0,0,0,0,0,5,0,0,0,0,0,0,6,0,0,4,0,0,8,0,0,8,95,25,31,16,0,4,0,0,6,190,0,0,0,0,0,0,0,0,0,0,0,58,58,15,0,24,138,59,109,123,53,24,27,6,75,658,0,0,0,0,0,3,25,19,11,11,0,10,84,0,0,0,0,0,3,8,4,0,0,0,0,27,0,0,0,3,3,34,43,17,6,12,10,4,122,0,0,0,0,0,3,7,4,0,0,0,5,19,0,0,0,0,10
LGA57280,3,0,0,3,0,4,34,52,58,230,155,16,558,0,0,0,0,0,4,0,4,3,0,6,0,16,0,0,0,0,0,3,15,12,13,69,10,3,130,0,0,0,0,0,0,4,9,0,23,10,0,45,0,0,0,0,0,9,25,5,56,4,6,4,117,0,0,0,0,0,4,4,0,0,0,0,0,16,0,0,0,0,0,0,0,4,6,0,0,5,14,0,0,0,0,0,0,0,0,0,12,4,0,15,5,0,5,14,10,3,4,3,3,0,0,3,39,0,0,0,0,0,0,0,0,0,0,0,120,120,7,0,3,19,10,28,86,87,145,340,198,149,1067,0,0,5,0,0,0,3,25,36,113,161,39,389,0,0,0,0,0,0,3,4,0,3,7,4,23,4,0,0,0,0,4,21,24,66,120,46,18,298,0,0,0,0,0,0,9,5,17,35,19,3,94,0,0,3,0,0
LGA57350,0,0,0,0,0,6,8,3,0,4,4,0,25,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,10,13,7,0,0,0,0,31,0,0,0,0,0,0,3,0,0,0,0,0,6,0,0,0,0,0,6,0,0,3,0,0,0,11,0,0,0,3,6,3,0,0,0,0,0,0,9,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,5,0,0,0,0,0,3,0,0,3,29,12,8,4,3,0,0,0,0,55,0,0,0,0,0,0,0,0,0,0,0,14,14,5,0,4,34,17,29,25,14,0,6,3,17,163,0,0,0,0,0,0,3,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,4,3,8,3,3,0,0,4,31,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0
LGA57420,6,0,0,3,0,5,13,6,7,14,5,0,59,0,0,0,3,0,0,0,0,0,0,0,0,10,0,0,0,0,0,4,11,4,3,8,0,3,38,0,0,0,0,0,3,0,0,3,0,0,0,7,0,0,0,0,0,5,8,0,10,0,0,0,34,0,0,0,0,0,3,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,5,20,6,14,3,5,3,0,0,0,59,0,0,0,0,0,0,0,0,0,0,0,20,20,9,0,12,30,17,39,40,16,30,24,5,27,246,0,0,0,0,0,3,8,3,6,0,3,12,50,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,6,3,11,4,15,8,0,3,53,0,0,0,0,0,0,7,0,0,3,0,0,10,0,0,0,3,0
LGA57490,10,0,4,3,11,59,478,620,341,494,134,38,2188,5,0,10,20,24,98,71,31,16,11,5,8,293,6,0,5,6,29,178,456,268,152,162,18,24,1310,0,0,0,5,4,25,75,71,35,53,11,13,298,3,0,7,21,70,257,431,43,241,29,15,41,1161,0,3,31,111,89,136,76,7,14,3,3,15,501,0,0,3,12,16,21,35,17,25,3,0,15,139,0,0,4,5,0,11,26,32,9,19,3,6,110,92,13,186,1300,613,661,191,21,24,13,5,112,3224,3,0,0,33,12,18,3,0,4,0,0,1047,1119,120,12,248,1519,862,1467,1844,1111,851,796,202,1316,10347,12,7,6,4,3,34,240,465,376,623,316,208,2285,3,0,5,8,5,39,90,48,41,26,13,20,302,0,0,7,9,12,206,968,728,545,664,158,244,3547,0,0,0,6,0,32,125,130,78,131,40,47,597,11,8,6,17,57
LGA57630,0,0,0,0,0,0,0,0,0,0,6,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,6,4,0,0,0,3,0,0,0,0,0,0,6,4,20,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LGA57700,3,0,0,0,3,12,76,135,72,86,32,10,438,0,0,0,3,7,26,27,7,0,0,6,0,85,0,0,0,5,8,28,85,66,23,36,3,9,263,0,0,0,0,0,10,12,9,5,9,0,9,52,0,0,0,10,18,53,60,11,44,0,0,8,207,0,3,5,31,20,20,13,5,10,6,5,7,119,0,0,0,0,9,3,9,9,6,0,0,3,39,0,0,0,0,0,0,12,0,0,0,0,4,24,15,0,39,179,74,79,26,9,3,0,0,13,438,0,0,0,5,0,0,0,0,0,0,0,166,179,21,0,59,230,136,238,325,247,165,138,54,217,1835,0,0,0,6,3,10,66,74,57,91,57,59,427,0,0,0,0,0,7,27,14,5,6,0,9,80,0,0,0,5,7,46,207,145,95,127,27,75,734,0,0,0,0,0,10,33,19,10,11,4,17,100,5,0,0,4,13
