LGA_CODE_2021,NegNil_Inc_BE_WFT,NegNil_Inc_BE_WPT,NegNil_Inc_BE_BAW,NegNil_Inc_1EFT_OthPT,NegNil_Inc_1EFT_OthAW,NegNil_Inc_1EFT_OthNW,NegNil_Inc_1EPT_OthAW,NegNil_Inc_1EPT_OthNW,NegNil_Inc_1AW_OthNW,NegNil_Inc_BNW,NegNil_Inc_LFsta_NS,NegNil_Inc_Tot,I_1_149_BE_WFT,I_1_149_BE_WPT,I_1_149_BE_BAW,I_1_149_1EFT_OthPT,I_1_149_1EFT_OthAW,I_1_149_1EFT_OthNW,I_1_149_1EPT_OthAW,I_1_149_1EPT_OthNW,I_1_149_1AW_OthNW,I_1_149_BNW,I_1_149_LFsta_NS,I_1_149_Tot,I_150_299_BE_WFT,I_150_299_BE_WPT,I_150_299_BE_BAW,I_150_299_1EFT_OthPT,I_150_299_1EFT_OthAW,I_150_299_1EFT_OthNW,I_150_299_1EPT_OthAW,I_150_299_1EPT_OthNW,I_150_299_1AW_OthNW,I_150_299_BNW,I_150_299_LFsta_NS,I_150_299_Tot,I_300_399_BE_WFT,I_300_399_BE_WPT,I_300_399_BE_BAW,I_300_399_1EFT_OthPT,I_300_399_1EFT_OthAW,I_300_399_1EFT_OthNW,I_300_399_1EPT_OthAW,I_300_399_1EPT_OthNW,I_300_399_1AW_OthNW,I_300_399_BNW,I_300_399_LFsta_NS,I_300_399_Tot,I_400_499_BE_WFT,I_400_499_BE_WPT,I_400_499_BE_BAW,I_400_499_1EFT_OthPT,I_400_499_1EFT_OthAW,I_400_499_1EFT_OthNW,I_400_499_1EPT_OthAW,I_400_499_1EPT_OthNW,I_400_499_1AW_OthNW,I_400_499_BNW,I_400_499_LFsta_NS,I_400_499_Tot,I_500_649_BE_WFT,I_500_649_BE_WPT,I_500_649_BE_BAW,I_500_649_1EFT_OthPT,I_500_649_1EFT_OthAW,I_500_649_1EFT_OthNW,I_500_649_1EPT_OthAW,I_500_649_1EPT_OthNW,I_500_649_1AW_OthNW,I_500_649_BNW,I_500_649_LFsta_NS,I_500_649_Tot,I_650_799_BE_WFT,I_650_799_BE_WPT,I_650_799_BE_BAW,I_650_799_1EFT_OthPT,I_650_799_1EFT_OthAW,I_650_799_1EFT_OthNW,I_650_799_1EPT_OthAW,I_650_799_1EPT_OthNW,I_650_799_1AW_OthNW,I_650_799_BNW,I_650_799_LFsta_NS,I_650_799_Tot,I_800_999_BE_WFT,I_800_999_BE_WPT,I_800_999_BE_BAW,I_800_999_1EFT_OthPT,I_800_999_1EFT_OthAW,I_800_999_1EFT_OthNW,I_800_999_1EPT_OthAW,I_800_999_1EPT_OthNW,I_800_999_1AW_OthNW,I_800_999_BNW,I_800_999_LFsta_NS,I_800_999_Tot,I_1000_1249_BE_WFT,I_1000_1249_BE_WPT,I_1000_1249_BE_BAW,I_1000_1249_1EFT_OthPT,I_1000_1249_1EFT_OthAW,I_1000_1249_1EFT_OthNW,I_1000_1249_1EPT_OthAW,I_1000_1249_1EPT_OthNW,I_1000_1249_1AW_OthNW,I_1000_1249_BNW,I_1000_1249_LFsta_NS,I_1000_1249_Tot,I_1250_1499_BE_WFT,I_1250_1499_BE_WPT,I_1250_1499_BE_BAW,I_1250_1499_1EFT_OthPT,I_1250_1499_1EFT_OthAW,I_1250_1499_1EFT_OthNW,I_1250_1499_1EPT_OthAW,I_1250_1499_1EPT_OthNW,I_1250_1499_1AW_OthNW,I_1250_1499_BNW,I_1250_1499_LFsta_NS,I_1250_1499_Tot,I_1500_1749_BE_WFT,I_1500_1749_BE_WPT,I_1500_1749_BE_BAW,I_1500_1749_1EFT_OthPT,I_1500_1749_1EFT_OthAW,I_1500_1749_1EFT_OthNW,I_1500_1749_1EPT_OthAW,I_1500_1749_1EPT_OthNW,I_1500_1749_1AW_OthNW,I_1500_1749_BNW,I_1500_1749_LFsta_NS,I_1500_1749_Tot,I_1750_1999_BE_WFT,I_1750_1999_BE_WPT,I_1750_1999_BE_BAW,I_1750_1999_1EFT_OthPT,I_1750_1999_1EFT_OthAW,I_1750_1999_1EFT_OthNW,I_1750_1999_1EPT_OthAW,I_1750_1999_1EPT_OthNW,I_1750_1999_1AW_OthNW,I_1750_1999_BNW,I_1750_1999_LFsta_NS,I_1750_1999_Tot,I_2000_2499_BE_WFT,I_2000_2499_BE_WPT,I_2000_2499_BE_BAW,I_2000_2499_1EFT_OthPT,I_2000_2499_1EFT_OthAW,I_2000_2499_1EFT_OthNW,I_2000_2499_1EPT_OthAW,I_2000_2499_1EPT_OthNW,I_2000_2499_1AW_OthNW,I_2000_2499_BNW,I_2000_2499_LFsta_NS,I_2000_2499_Tot,I_2500_2999_BE_WFT,I_2500_2999_BE_WPT,I_2500_2999_BE_BAW,I_2500_2999_1EFT_OthPT,I_2500_2999_1EFT_OthAW,I_2500_2999_1EFT_OthNW,I_2500_2999_1EPT_OthAW,I_2500_2999_1EPT_OthNW,I_2500_2999_1AW_OthNW,I_2500_2999_BNW,I_2500_2999_LFsta_NS,I_2500_2999_Tot,I_3000_3499_BE_WFT,I_3000_3499_BE_WPT,I_3000_3499_BE_BAW,I_3000_3499_1EFT_OthPT,I_3000_3499_1EFT_OthAW,I_3000_3499_1EFT_OthNW,I_3000_3499_1EPT_OthAW,I_3000_3499_1EPT_OthNW,I_3000_3499_1AW_OthNW,I_3000_3499_BNW,I_3000_3499_LFsta_NS,I_3000_3499_Tot,I_3500_3999_BE_WFT,I_3500_3999_BE_WPT,I_3500_3999_BE_BAW,I_3500_3999_1EFT_OthPT,I_3500_3999_1EFT_OthAW,I_3500_3999_1EFT_OthNW,I_3500_3999_1EPT_OthAW,I_3500_3999_1EPT_OthNW,I_3500_3999_1AW_OthNW,I_3500_3999_BNW,I_3500_3999_LFsta_NS,I_3500_3999_Tot,I_4000more_BE_WFT,I_4000more_BE_WPT,I_4000more_BE_BAW,I_4000more_1EFT_OthPT,I_4000more_1EFT_OthAW,I_4000more_1EFT_OthNW,I_4000more_1EPT_OthAW,I_4000more_1EPT_OthNW
LGA52450,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,10,0,4,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,9,3,0,0,4,0,0,0,0,0,0,0,11,0,0,0,12,0,7,0,0,0,0,0,21,7,0,0,6,0,5,0,0,0,0,0,15,3,0,0,3,0,0,0,0,0,0,0,16,0,0,0,4,0,0,0,0,0,0,0,9,4,0,0,5,0,0,0,0
LGA52520,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,7,0,0,0,0,0,5,0,0,0,0,0,7,0,0,0,5,0,3,0,0,0,0,0,6,0,0,0,3,0,3,0,0,0,0,0,11,7,0,0,5,0,8,0,0,0,0,0,21,3,0,0,9,4,0,0,0,0,0,0,14,7,0,0,9,0,3,0,0,0,0,0,15,3,0,0,10,0,0,0,0,0,0,0,8,7,0,0,3,0,6,0,0
LGA52590,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,6,0,0,0,0,0,0,0,11,6,0,0,4,0,9,0,0,0,0,0,13,3,3,0,5,0,3,0,0,0,0,0,18,3,0,0,14,5,9,0,0,0,0,0,39,5,0,0,10,0,6,0,0,0,0,0,25,12,0,0,15,5,4,0,0,0,0,0,29,11,0,0,8,0,0,0,0,0,0,0,14,4,3,0,10,0,6,0,0
LGA52660,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,3,0,0,0,0,0,12,0,0,0,0,0,5,0,5,0,11,0,27,0,0,0,10,0,8,0,8,0,12,0,42,0,3,0,15,4,21,0,9,0,10,0,73,0,6,4,32,0,27,0,7,7,4,0,102,0,9,0,37,0,31,0,11,3,10,0,100,42,8,4,98,11,79,0,11,3,13,0,264,53,12,0,128,9,28,12,0,0,3,0,255,49,0,3,102,21,21,0,8,4,3,0,218,44,0,0,57,8,5,0,5,0,0,0,116,94,7,4,91,19,25,9,6
LGA52730,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,5,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,3,0,4,0,5,0,7,0,28,4,7,0,7,0,0,0,4,4,5,0,29,0,7,0,6,0,13,0,9,0,0,0,35,0,9,0,15,0,10,0,3,0,0,0,41,4,9,0,10,0,5,4,0,0,0,0,42,7,11,0,22,0,12,0,3,0,5,0,59,14,9,0,40,0,10,0,0,0,0,0,82,9,5,0,20,4,3,0,0,0,0,0,45,8,0,0,9,0,0,0,0,0,0,0,21,24,7,4,24,4,9,0,0
LGA52800,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,3,0,46,0,54,0,0,0,0,0,6,0,0,0,16,0,19,0,0,0,0,0,0,0,3,0,52,0,59,0,0,0,0,0,3,0,7,0,29,0,50,0,3,0,0,0,0,0,4,0,20,0,35,0,4,0,5,0,10,0,3,0,10,0,20,0,0,0,3,0,6,0,0,0,4,0,14,4,0,0,4,0,7,0,0,0,4,0,23,14,4,0,11,3,9,0,0,4,0,0,40,10,0,0,8,0,4,0,0,0,0,0,27,14,0,0,11,0,9,0,0,0,0,0,34,10,0,0,4,6,0,0,0,0,0,0,14,16,0,0,5,0,0,0,0
LGA52870,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,4,0,3,0,9,0,0,0,0,0,5,0,6,0,0,0,12,0,3,0,11,0,14,0,4,0,0,0,28,3,3,0,7,0,12,0,5,0,3,0,34,0,4,0,7,0,12,0,0,5,0,0,30,9,0,0,16,0,8,0,0,0,0,0,37,4,0,0,25,3,31,7,3,4,3,0,82,15,3,0,40,9,15,4,0,0,4,0,81,11,0,0,24,0,10,0,0,0,0,0,51,14,5,0,14,3,4,0,0,0,0,0,35,28,3,5,23,11,10,5,0
LGA52940,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,7,0,0,0,0,0,0,0,11,5,0,0,7,0,0,0,0,0,0,0,9,0,0,0,4,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,7,4,0,0,6,0,0,0,0
LGA53010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,3,0,0,0,0,0,0,0,7,0,0,0,4,0,0,0,0,0,0,0,8,0,0,0,3,0,4,0,0,0,0,0,6,0,0,0,4,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,5,0,0,0,4,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,4,0,0,6,0,0,0,0
LGA53080,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LGA53150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,3,0,0,0,4,0,4,0,0,0,0,0,9,0,0,0,3,0,8,0,0,0,0,0,13,0,0,0,6,0,3,0,0,0,4,0,16,5,3,0,4,0,0,0,4,0,0,0,14,3,8,0,25,4,13,0,4,0,12,0,66,8,4,0,36,0,5,0,0,0,6,0,68,15,4,0,37,4,12,0,0,0,3,0,81,15,0,0,36,0,10,0,0,0,0,0,69,154,17,4,210,21,84,5,8
LGA53220,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,13,0,0,0,0,0,0,0,0,0,9,0,13,0,0,0,0,0,0,0,5,0,18,0,25,0,5,0,0,0,0,0,0,0,11,0,16,0,0,0,0,0,7,0,0,0,9,0,15,0,0,0,0,0,9,0,3,0,3,0,16,0,0,0,0,0,14,0,0,0,5,0,17,0,0,0,4,0,7,3,0,0,0,0,14,11,0,0,14,0,21,0,0,0,4,0,53,20,4,0,31,6,6,0,0,0,0,0,69,27,0,3,20,0,12,0,0,0,0,0,68,26,0,3,16,0,4,0,0,0,0,0,57,93,3,6,44,16,18,7,0
LGA53290,0,0,0,4,0,0,0,0,0,4,0,12,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,4,0,7,0,0,0,0,0,0,0,3,0,3,0,14,0,0,0,0,0,0,0,0,0,9,0,12,0,0,0,0,0,4,0,0,0,5,0,16,4,4,0,6,0,14,0,0,0,9,0,41,0,4,0,25,0,28,0,3,3,5,0,73,8,5,0,40,0,25,0,0,0,4,0,81,11,4,0,41,4,18,0,5,4,5,0,86,44,4,5,87,8,38,3,5,6,3,0,202,34,9,3,76,5,11,5,0,0,5,0,151,32,9,5,70,14,17,3,3,0,0,0,147,30,5,0,34,0,9,3,0,0,0,0,74,74,0,5,64,10,9,4,0
LGA53360,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,7,0,0,0,0,0,5,0,0,0,4,0,4,0,0,0,3,0,20,0,0,0,3,0,7,0,0,3,0,0,17,10,0,0,7,0,8,0,0,0,0,0,21,8,0,0,17,0,13,3,3,0,3,0,41,12,0,0,19,3,0,4,0,6,0,0,46,14,0,0,11,3,3,0,0,0,0,0,28,9,0,0,7,0,0,0,0,0,0,0,20,15,6,0,14,3,6,0,0
LGA53430,0,0,0,0,0,0,0,0,0,3,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,4,0,7,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,9,0,16,0,0,0,5,0,3,0,13,0,14,0,34,0,6,0,0,0,7,0,10,0,13,0,33,0,8,0,9,0,11,0,11,0,22,0,58,3,13,0,16,0,18,3,18,0,20,0,87,5,12,0,18,0,25,3,5,0,6,0,75,11,7,0,36,5,24,0,11,3,15,0,112,33,27,0,105,14,79,6,14,7,11,0,300,44,27,5,147,21,34,7,10,3,17,0,309,50,25,8,151,24,52,12,16,4,5,0,337,73,13,3,120,14,19,9,3,3,8,0,253,349,47,5,418,72,134,18,26
LGA53570,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,8,3,0,0,0,0,0,0,0,0,3,0,7,0,0,0,0,0,7,0,0,0,4,0,13,0,4,0,4,0,8,0,3,0,7,0,28,6,3,0,4,0,0,0,3,0,3,0,23,3,0,0,11,0,9,0,0,0,6,0,35,15,4,0,28,0,10,0,3,7,4,0,66,18,4,0,25,0,4,0,4,4,0,0,57,12,3,0,9,0,3,0,0,0,0,0,39,9,0,0,9,4,0,0,0,0,0,0,31,14,3,3,10,7,10,5,0
LGA53640,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,4,0,0,0,0,0,0,0,5,3,4,0,4,0,4,0,0,0,3,0,16,0,0,0,0,0,4,0,0,0,0,0,8,0,0,0,5,0,0,0,0,0,0,0,5,3,0,0,13,0,4,0,0,0,0,0,23,6,0,0,9,0,0,0,0,0,0,0,11,4,0,0,7,0,3,0,0,0,0,0,9,4,0,0,0,0,0,0,0,0,0,0,9,4,0,0,8,0,9,0,0
LGA53710,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,11,0,0,0,5,0,0,0,0,0,0,0,7,0,0,0,5,0,3,0,0,0,0,0,11,0,0,0,6,0,4,0,0,0,0,0,12,0,0,0,3,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,3,0,0,0,0,0,0,0,4,0,0,0,9,0,0,0,0
LGA53780,0,0,0,0,0,3,3,0,6,61,0,65,0,0,0,0,0,0,0,0,5,13,0,20,0,0,0,0,0,7,0,7,0,16,0,34,0,0,0,0,0,0,0,13,0,16,0,28,0,0,0,0,0,11,0,26,0,51,0,96,0,8,0,4,0,19,4,46,9,53,3,142,3,11,0,7,0,64,6,83,9,119,5,308,4,29,0,29,0,172,4,124,15,104,8,489,13,63,5,79,10,340,9,167,17,132,3,838,43,67,7,217,15,448,13,117,20,124,3,1078,47,77,5,272,23,392,12,107,18,119,10,1083,118,45,4,344,30,381,10,59,23,104,3,1119,485,118,21,812,89,724,35,114,34,143,4,2572,601,83,13,804,91,230,38,45,14,83,9,2010,546,54,14,536,61,289,23,32,16,61,5,1634,420,26,6,309,54,86,17,14,3,33,0,976,969,61,24,656,80,366,26,48
LGA53800,0,0,0,0,0,0,0,0,0,4,0,6,0,0,0,0,0,0,0,0,0,3,0,5,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,3,0,0,0,4,0,0,0,0,0,0,0,0,0,9,0,10,0,0,0,0,0,0,0,7,0,12,0,15,0,0,0,0,0,3,0,7,0,21,3,39,0,9,0,6,0,12,0,14,0,23,0,64,5,5,0,7,0,34,0,9,4,28,0,87,11,14,5,33,3,51,7,32,3,31,0,187,19,7,0,62,7,68,4,10,0,15,0,196,17,11,4,70,8,50,0,21,6,17,0,214,92,31,3,217,28,128,12,21,11,18,0,567,113,37,3,263,18,40,19,16,6,5,0,511,137,10,4,160,21,46,9,7,9,3,0,415,134,4,4,92,17,20,8,0,0,0,0,288,260,22,7,174,23,56,17,8
LGA53920,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,34,0,33,0,0,0,0,0,0,0,4,0,25,0,33,0,0,0,0,0,3,0,4,0,23,0,36,0,3,0,0,0,5,0,0,0,20,0,26,0,4,0,5,0,4,0,5,0,13,0,32,0,0,0,3,0,0,0,0,0,12,0,23,0,5,0,0,0,0,0,0,0,3,0,9,0,0,0,0,0,0,0,0,0,3,0,7,3,0,0,0,0,5,0,0,0,3,0,13,5,0,0,3,0,0,0,0,0,3,0,15,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0
LGA53990,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,4,0,4,0,11,0,0,0,0,0,0,0,0,0,11,0,9,0,0,0,0,0,3,0,10,0,15,0,27,0,3,0,3,0,4,0,5,0,15,0,33,3,11,0,14,9,25,0,10,3,28,0,97,3,9,0,29,3,51,0,16,3,21,0,151,9,15,0,49,3,67,0,3,9,15,0,167,22,14,3,80,6,58,4,10,3,13,0,208,80,20,4,207,17,153,10,23,8,14,0,540,95,12,3,221,27,43,15,10,4,5,0,424,113,9,0,163,16,44,10,3,8,3,0,374,107,4,0,100,8,26,8,4,0,5,0,251,235,5,4,185,26,47,10,7
LGA54060,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,7,0,8,0,3,0,4,0,5,0,0,0,0,0,16,0,0,0,6,0,9,0,3,0,0,0,21,3,0,0,7,0,0,0,0,0,0,0,13,3,4,0,12,3,6,0,0,3,4,0,44,6,0,0,15,0,0,0,0,0,0,0,30,8,0,0,13,0,4,0,0,0,0,0,30,15,0,0,12,0,0,0,0,0,0,0,20,18,0,0,14,0,3,0,0
LGA54130,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,6,0,5,0,3,0,0,0,14,0,0,0,3,0,3,0,0,0,0,0,8,4,0,0,3,0,3,0,0,0,0,0,7,5,0,0,0,3,0,0,0,0,0,0,5,3,0,0,3,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,7,0,0,0,0
LGA54170,6,0,0,3,0,6,0,0,0,27,0,44,0,0,0,0,0,0,0,0,0,7,0,12,0,0,0,0,0,3,0,3,0,10,0,19,0,0,0,0,0,4,0,9,0,12,0,21,0,0,0,0,0,6,0,13,3,22,0,46,0,0,0,0,0,0,0,17,0,13,0,40,4,11,0,12,0,19,0,28,8,51,0,125,4,5,0,16,0,35,4,34,5,59,0,172,0,36,0,40,4,93,4,69,9,105,5,366,22,59,5,103,9,159,5,78,4,117,4,550,39,61,3,179,21,210,8,70,14,75,7,690,41,44,11,268,22,220,13,43,17,72,3,755,254,144,12,919,100,544,47,96,38,154,4,2315,462,120,15,1286,131,255,42,89,20,93,5,2525,616,102,28,1353,133,323,46,76,23,49,0,2745,699,81,18,910,117,137,28,33,4,43,4,2067,2530,179,51,2628,326,975,77,112
LGA54200,0,0,3,0,0,0,0,0,0,12,0,14,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,3,0,9,0,0,0,0,0,3,0,0,0,5,0,8,0,0,0,0,0,0,0,0,0,4,0,12,0,0,0,0,0,0,0,3,0,15,0,20,4,0,0,3,0,8,0,11,0,23,0,46,0,5,0,8,0,30,0,21,7,23,0,91,0,14,0,24,3,60,0,30,6,50,0,195,11,13,0,82,4,123,3,27,3,37,0,308,8,18,0,98,12,109,6,25,5,27,0,320,45,17,0,131,19,119,5,12,3,30,0,385,169,51,0,363,39,259,20,36,21,56,0,1021,213,49,6,451,56,101,20,17,7,38,0,957,233,35,11,372,45,99,20,18,13,13,0,857,248,19,7,227,50,30,6,6,3,10,4,619,607,38,20,489,65,233,27,32
