LGA_CODE_2021,M_Current_ADF_Regular_15_24,M_Current_ADF_Regular_25_34,M_Current_ADF_Regular_35_44,M_Current_ADF_Regular_45_54,M_Current_ADF_Regular_55_64,M_Current_ADF_Regular_65_74,M_Current_ADF_Regular_75_84,M_Current_ADF_Regular_85_ov,M_Current_ADF_Regular_Tot,M_Current_ADF_Reserves_15_24,M_Current_ADF_Reserves_25_34,M_Current_ADF_Reserves_35_44,M_Current_ADF_Reserves_45_54,M_Current_ADF_Reserves_55_64,M_Current_ADF_Reserves_65_74,M_Current_ADF_Reserves_75_84,M_Current_ADF_Reserves_85_ov,M_Current_ADF_Reserves_Tot,M_Prev_ADF_Ncs_15_24,M_Prev_ADF_Ncs_25_34,M_Prev_ADF_Ncs_35_44,M_Prev_ADF_Ncs_45_54,M_Prev_ADF_Ncs_55_64,M_Prev_ADF_Ncs_65_74,M_Prev_ADF_Ncs_75_84,M_Prev_ADF_Ncs_85_ov,M_Prev_ADF_Ncs_Tot,M_Tot_ADF_ev_ser_15_24,M_Tot_ADF_ev_ser_25_34,M_Tot_ADF_ev_ser_35_44,M_Tot_ADF_ev_ser_45_54,M_Tot_ADF_ev_ser_55_64,M_Tot_ADF_ev_ser_65_74,M_Tot_ADF_ev_ser_75_84,M_Tot_ADF_ev_ser_85_ov,M_Tot_ADF_ev_ser_Tot,M_never_served_15_24,M_never_served_25_34,M_never_served_35_44,M_never_served_45_54,M_never_served_55_64,M_never_served_65_74,M_never_served_75_84,M_never_served_85_ov,M_never_served_Tot,M_NS_15_24,M_NS_25_34,M_NS_35_44,M_NS_45_54,M_NS_55_64,M_NS_65_74,M_NS_75_84,M_NS_85_ov,M_NS_Tot,M_Tot_15_24,M_Tot_25_34,M_Tot_35_44,M_Tot_45_54,M_Tot_55_64,M_Tot_65_74,M_Tot_75_84,M_Tot_85_ov,M_Tot_Tot,F_Current_ADF_Regular_15_24,F_Current_ADF_Regular_25_34,F_Current_ADF_Regular_35_44,F_Current_ADF_Regular_45_54,F_Current_ADF_Regular_55_64,F_Current_ADF_Regular_65_74,F_Current_ADF_Regular_75_84,F_Current_ADF_Regular_85_ov,F_Current_ADF_Regular_Tot,F_Current_ADF_Reserves_15_24,F_Current_ADF_Reserves_25_34,F_Current_ADF_Reserves_35_44,F_Current_ADF_Reserves_45_54,F_Current_ADF_Reserves_55_64,F_Current_ADF_Reserves_65_74,F_Current_ADF_Reserves_75_84,F_Current_ADF_Reserves_85_ov,F_Current_ADF_Reserves_Tot,F_Prev_ADF_Ncs_15_24,F_Prev_ADF_Ncs_25_34,F_Prev_ADF_Ncs_35_44,F_Prev_ADF_Ncs_45_54,F_Prev_ADF_Ncs_55_64,F_Prev_ADF_Ncs_65_74,F_Prev_ADF_Ncs_75_84,F_Prev_ADF_Ncs_85_ov,F_Prev_ADF_Ncs_Tot,F_Tot_ADF_ev_ser_15_24,F_Tot_ADF_ev_ser_25_34,F_Tot_ADF_ev_ser_35_44,F_Tot_ADF_ev_ser_45_54,F_Tot_ADF_ev_ser_55_64,F_Tot_ADF_ev_ser_65_74,F_Tot_ADF_ev_ser_75_84,F_Tot_ADF_ev_ser_85_ov,F_Tot_ADF_ev_ser_Tot,F_never_served_15_24,F_never_served_25_34,F_never_served_35_44,F_never_served_45_54,F_never_served_55_64,F_never_served_65_74,F_never_served_75_84,F_never_served_85_ov,F_never_served_Tot,F_NS_15_24,F_NS_25_34,F_NS_35_44,F_NS_45_54,F_NS_55_64,F_NS_65_74,F_NS_75_84,F_NS_85_ov,F_NS_Tot,F_Tot_15_24,F_Tot_25_34,F_Tot_35_44,F_Tot_45_54,F_Tot_55_64,F_Tot_65_74,F_Tot_75_84,F_Tot_85_ov,F_Tot_Tot,P_Current_ADF_Regular_15_24,P_Current_ADF_Regular_25_34,P_Current_ADF_Regular_35_44,P_Current_ADF_Regular_45_54,P_Current_ADF_Regular_55_64,P_Current_ADF_Regular_65_74,P_Current_ADF_Regular_75_84,P_Current_ADF_Regular_85_ov,P_Current_ADF_Regular_Tot,P_Current_ADF_Reserves_15_24,P_Current_ADF_Reserves_25_34,P_Current_ADF_Reserves_35_44,P_Current_ADF_Reserves_45_54,P_Current_ADF_Reserves_55_64,P_Current_ADF_Reserves_65_74,P_Current_ADF_Reserves_75_84,P_Current_ADF_Reserves_85_ov,P_Current_ADF_Reserves_Tot,P_Prev_ADF_Ncs_15_24,P_Prev_ADF_Ncs_25_34,P_Prev_ADF_Ncs_35_44,P_Prev_ADF_Ncs_45_54,P_Prev_ADF_Ncs_55_64,P_Prev_ADF_Ncs_65_74,P_Prev_ADF_Ncs_75_84,P_Prev_ADF_Ncs_85_ov,P_Prev_ADF_Ncs_Tot,P_Tot_ADF_ev_ser_15_24,P_Tot_ADF_ev_ser_25_34,P_Tot_ADF_ev_ser_35_44,P_Tot_ADF_ev_ser_45_54,P_Tot_ADF_ev_ser_55_64,P_Tot_ADF_ev_ser_65_74,P_Tot_ADF_ev_ser_75_84,P_Tot_ADF_ev_ser_85_ov,P_Tot_ADF_ev_ser_Tot,P_never_served_15_24,P_never_served_25_34,P_never_served_35_44,P_never_served_45_54,P_never_served_55_64,P_never_served_65_74,P_never_served_75_84,P_never_served_85_ov,P_never_served_Tot,P_NS_15_24,P_NS_25_34,P_NS_35_44,P_NS_45_54,P_NS_55_64,P_NS_65_74,P_NS_75_84,P_NS_85_ov,P_NS_Tot,P_Tot_15_24,P_Tot_25_34,P_Tot_35_44,P_Tot_45_54,P_Tot_55_64,P_Tot_65_74,P_Tot_75_84,P_Tot_85_ov,P_Tot_Tot
LGA55110,13,28,23,17,6,0,0,0,83,4,9,3,16,16,0,0,0,49,15,60,162,288,397,840,677,307,2745,29,97,187,317,419,840,677,307,2872,4429,3876,4098,4473,4829,4862,2888,655,30107,292,379,436,446,340,282,233,141,2542,4752,4347,4718,5229,5587,5983,3797,1108,35525,4,5,5,0,4,0,0,0,19,0,3,0,0,3,0,0,0,11,7,15,41,91,98,124,60,39,478,17,26,43,97,97,124,60,39,508,4439,4550,4936,5370,6027,6154,3670,1269,36414,263,252,269,276,249,253,323,291,2185,4712,4832,5251,5745,6370,6529,4059,1605,39106,15,34,23,15,11,0,0,0,103,7,15,9,15,19,0,0,0,61,19,75,200,381,494,962,737,350,3222,45,128,228,417,515,962,737,350,3380,8867,8424,9036,9844,10854,11021,6556,1924,66519,554,631,702,719,589,537,557,440,4728,9464,9182,9972,10978,11960,12513,7848,2707,74628
LGA55180,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,4,11,19,38,72,39,22,207,0,3,11,27,37,72,39,22,214,449,413,405,525,655,499,273,68,3293,34,44,35,65,52,41,25,11,304,487,455,452,617,739,614,337,98,3806,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,5,6,10,9,0,3,31,0,0,7,6,10,9,0,3,30,393,422,455,566,696,550,278,107,3473,46,28,37,60,61,40,23,13,303,443,449,501,628,767,598,311,122,3809,5,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,5,0,4,16,30,46,81,43,26,231,5,3,15,32,46,81,43,26,239,843,833,861,1087,1352,1049,558,175,6766,78,70,77,130,108,83,50,19,607,927,907,944,1246,1510,1213,647,221,7617
LGA55250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,5,0,0,15,0,0,0,3,4,5,0,0,13,55,119,71,60,71,41,12,0,430,32,55,33,30,19,8,3,0,179,92,173,107,87,94,57,19,0,629,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,6,0,0,0,6,0,0,0,0,6,58,71,46,42,53,21,12,0,295,20,31,18,21,15,10,0,0,105,74,101,60,62,62,26,14,0,404,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,5,0,0,20,0,0,0,3,4,5,0,0,17,115,192,122,97,124,57,22,0,724,50,85,49,45,31,16,9,0,283,165,270,166,154,155,81,31,0,1028
LGA55320,11,17,21,15,3,0,0,0,70,13,18,19,25,12,0,0,0,77,11,72,133,271,300,513,400,305,2003,36,109,168,306,311,513,400,305,2150,6131,5012,5842,5955,5527,4787,2521,810,36593,198,263,290,278,262,193,156,128,1763,6365,5385,6305,6538,6103,5492,3080,1248,40511,9,3,0,5,0,0,0,0,13,6,8,3,0,0,0,0,0,22,0,10,27,64,75,48,67,45,336,10,24,28,73,75,48,67,45,366,6169,5316,6876,6948,6638,6025,3332,1792,43093,203,232,193,203,178,185,199,247,1643,6384,5568,7101,7217,6890,6265,3597,2089,45104,18,18,26,18,3,0,0,0,85,16,22,24,25,13,0,0,0,102,11,83,154,337,370,559,465,351,2336,44,127,202,377,386,559,465,351,2516,12303,10331,12721,12903,12159,10816,5853,2601,79686,395,495,481,478,443,379,356,375,3404,12738,10955,13403,13754,12993,11756,6676,3336,85614
LGA55390,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,0,10,0,0,0,0,0,5,4,0,10,32,58,59,38,24,21,5,0,234,16,35,39,19,15,14,0,0,136,50,97,98,60,40,30,6,0,383,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,14,12,18,26,4,6,0,87,11,5,0,3,4,0,0,0,24,20,19,12,21,34,7,6,0,113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,0,10,0,0,0,0,0,5,4,0,10,51,72,70,58,48,26,4,0,325,24,42,39,19,17,12,4,0,161,77,115,108,82,70,40,11,0,492
LGA55460,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,9,20,24,7,10,69,0,0,0,11,20,24,7,10,71,154,167,153,182,181,147,63,17,1071,25,30,32,22,26,22,14,4,174,184,197,184,211,232,194,87,31,1315,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,8,0,0,0,10,0,0,0,3,8,0,0,0,10,148,154,161,164,191,151,71,35,1071,20,24,24,20,22,20,10,4,139,167,179,185,182,214,167,75,40,1213,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,11,26,27,7,10,78,0,0,0,12,26,27,7,10,82,304,324,310,349,374,296,137,55,2139,43,56,58,35,48,42,22,7,313,349,373,370,398,449,368,160,65,2528
LGA55530,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,11,0,0,0,0,0,4,0,0,11,15,14,19,27,32,20,10,5,139,3,0,0,8,10,5,3,3,32,15,20,21,29,49,34,17,8,190,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,0,0,0,0,0,4,0,0,4,8,14,23,24,15,14,13,0,118,0,0,0,5,5,5,3,0,25,8,22,28,26,26,17,13,3,142,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,9,0,0,0,0,0,7,0,0,9,22,34,38,50,51,34,25,4,260,3,3,3,12,17,11,11,4,59,27,38,48,55,75,52,34,9,331
LGA55600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,5,16,7,3,39,0,0,4,5,5,16,7,3,39,104,103,97,131,158,114,59,11,781,16,23,15,20,19,11,9,0,119,122,127,116,160,179,139,76,17,938,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,11,0,0,0,4,0,0,0,0,11,101,112,104,143,140,114,66,25,794,9,8,16,23,16,17,9,13,113,110,120,124,161,152,133,76,40,917,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,6,16,6,0,53,0,0,6,6,6,16,6,0,53,205,214,201,273,297,223,119,41,1575,31,31,32,43,31,31,20,10,228,234,244,235,324,337,268,149,57,1851
LGA55670,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,3,4,0,12,0,0,0,5,0,3,4,0,12,27,29,26,36,34,32,4,9,196,11,3,3,0,6,11,3,3,46,39,31,31,44,44,50,13,12,253,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,20,28,27,29,34,34,18,3,199,10,4,5,6,8,16,4,3,54,37,33,35,32,45,48,26,8,260,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,3,8,0,16,0,0,0,5,4,3,8,0,16,48,55,54,66,67,66,27,15,398,22,10,10,8,10,30,5,8,98,71,62,63,77,83,98,36,18,506
LGA55740,0,0,4,0,0,0,0,0,10,5,5,0,0,4,0,0,0,15,0,0,11,13,18,42,35,20,145,0,6,18,14,20,42,35,20,162,481,432,507,606,508,433,224,48,3237,21,43,39,35,39,22,26,9,225,507,484,557,652,568,491,289,82,3623,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,3,3,0,0,20,3,0,4,3,3,3,0,0,20,651,496,565,663,547,469,284,101,3766,33,28,19,19,28,33,25,33,212,681,528,585,681,578,504,309,126,4006,0,0,0,0,0,0,0,0,9,5,5,0,0,4,0,0,0,15,0,0,9,17,19,47,36,23,161,3,10,14,20,26,47,36,23,187,1135,930,1071,1260,1051,898,506,144,7004,44,70,53,56,67,53,54,37,438,1185,1009,1139,1334,1141,995,594,211,7622
LGA55810,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,5,0,0,19,0,0,0,5,0,5,0,0,13,14,22,17,26,26,18,11,0,140,16,25,21,34,21,20,9,0,145,31,44,43,63,52,38,17,0,297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,6,9,14,28,20,29,20,3,0,126,18,16,29,21,18,8,5,0,104,24,24,57,41,49,26,6,0,233,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,9,3,0,18,0,0,0,5,0,9,3,0,16,25,39,53,47,59,35,9,0,265,29,36,50,53,40,27,9,0,247,55,70,97,104,103,72,23,9,531
LGA55880,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,10,0,0,0,0,0,4,0,0,10,9,23,27,35,46,22,8,3,172,0,4,0,10,4,0,0,0,22,8,25,32,45,49,30,13,4,206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,19,25,24,39,19,6,12,157,3,0,4,4,4,0,0,0,19,14,22,28,35,44,19,6,12,175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,12,0,0,0,0,4,4,0,0,12,20,39,55,63,82,44,14,13,332,3,3,9,11,12,0,0,0,39,22,42,62,75,100,45,20,16,385
LGA55950,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,5,0,0,9,0,0,0,3,0,5,0,0,9,25,24,30,32,41,28,16,4,206,8,5,0,6,5,0,0,3,24,28,31,31,43,40,37,20,6,241,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,26,29,30,37,30,19,0,189,0,6,0,0,0,4,4,0,23,14,27,28,36,39,28,26,3,215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,5,0,0,9,0,0,0,3,0,5,0,0,9,43,53,56,69,77,56,40,4,397,3,7,8,13,5,8,6,4,49,48,62,60,82,85,68,46,11,459
LGA56090,6,6,0,0,3,0,0,0,14,0,3,3,12,9,0,0,0,25,5,17,52,147,171,278,193,50,909,7,24,59,156,181,278,193,50,947,2075,1648,1884,2274,2413,1816,900,208,13217,282,745,707,457,299,121,89,59,2759,2368,2418,2649,2885,2888,2217,1187,318,16925,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,10,5,4,20,28,48,26,26,13,162,5,6,20,33,47,26,26,13,169,1894,1721,2193,2645,2694,2212,1126,344,14824,70,91,76,91,95,89,90,101,711,1975,1822,2287,2767,2829,2330,1244,457,15701,6,4,0,0,3,0,0,0,9,0,4,3,9,9,0,0,0,32,4,24,70,180,212,299,217,66,1077,14,27,75,191,227,299,217,66,1118,3973,3367,4071,4917,5102,4028,2027,550,28041,352,841,781,548,394,215,179,157,3467,4336,4241,4932,5655,5720,4548,2428,775,32630
LGA56160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,9,13,7,8,0,0,0,34,0,0,0,0,0,0,0,0,3,4,9,9,11,8,0,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,4,10,7,3,0,0,31,0,0,0,0,0,0,0,0,4,0,8,4,8,7,3,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,16,15,13,11,5,0,0,68,0,0,6,6,0,0,0,0,6,3,13,17,17,10,5,0,0,72
LGA56230,3,4,8,5,0,0,0,0,18,0,0,0,3,0,0,0,0,10,0,13,42,69,90,195,128,54,590,3,20,46,80,89,195,128,54,612,838,762,817,952,1052,964,556,123,6045,69,71,109,100,100,90,55,24,631,908,853,973,1139,1241,1247,731,204,7298,0,4,7,0,0,0,0,0,7,0,0,6,0,0,0,0,0,6,0,3,9,18,15,20,11,4,76,0,3,18,18,15,20,11,4,91,899,849,952,1064,1170,1159,629,161,6878,80,63,64,71,72,75,65,38,526,981,914,1033,1148,1259,1258,701,203,7497,3,7,8,5,0,0,0,0,27,0,0,6,3,0,0,0,0,13,0,13,56,87,105,220,131,58,668,3,27,65,97,108,220,131,58,705,1733,1607,1763,2017,2220,2120,1183,280,12924,151,137,183,174,169,167,116,64,1159,1887,1768,2009,2285,2496,2502,1433,409,14791
LGA56300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,6,24,12,3,58,0,0,0,9,6,24,12,3,61,42,35,80,72,112,135,54,12,532,6,5,10,21,12,19,18,0,95,48,43,93,97,130,180,79,15,687,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,0,0,7,0,0,0,4,0,3,0,0,7,23,45,70,74,132,136,62,11,557,5,9,15,9,15,13,14,4,77,31,51,85,83,151,151,71,14,644,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,8,32,13,3,68,0,0,0,11,8,32,13,3,71,68,81,148,144,246,271,109,25,1089,14,10,29,29,31,32,29,4,173,83,94,178,182,280,336,151,30,1330
LGA56370,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,12,0,4,22,0,0,0,0,4,12,0,4,22,20,45,31,41,46,35,24,9,255,8,9,5,8,11,10,6,3,64,26,53,38,53,66,54,34,17,338,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,18,44,31,36,49,35,30,18,255,4,5,5,6,5,4,5,11,40,18,45,33,44,58,36,40,27,298,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,12,0,4,22,0,0,0,0,5,12,0,4,22,34,87,60,80,91,64,54,30,508,9,13,7,14,21,13,10,13,105,47,106,69,98,119,89,68,41,641
LGA56460,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,6,0,0,5,3,9,34,12,7,71,0,0,5,3,9,34,12,7,76,262,244,201,270,274,244,120,30,1650,33,27,32,28,28,26,22,14,216,296,274,237,306,310,304,157,59,1941,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,4,0,0,15,0,0,0,3,7,4,0,0,15,266,235,257,259,325,234,150,64,1783,29,33,36,24,16,22,20,29,213,289,266,288,289,343,262,174,100,2013,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,6,0,0,3,8,7,37,13,9,89,0,0,3,10,7,37,13,9,87,527,473,460,528,598,484,266,99,3437,61,62,61,53,49,46,45,47,425,589,536,524,592,654,567,326,159,3953
LGA56580,0,82,55,16,8,0,0,0,166,5,10,0,11,5,0,0,0,24,3,3,22,57,48,107,87,48,367,13,92,77,78,54,107,87,48,557,1567,836,1019,1366,1224,1042,590,176,7822,30,50,38,42,35,59,32,25,318,1609,977,1136,1487,1317,1204,713,257,8697,0,4,3,0,0,0,0,0,13,0,8,3,5,0,0,0,0,10,0,7,9,13,13,3,4,3,52,4,11,14,12,13,3,4,3,79,1398,843,1269,1600,1413,1249,734,341,8847,36,29,31,43,39,46,51,46,313,1440,890,1315,1657,1460,1300,782,397,9234,0,85,58,18,8,0,0,0,172,11,13,5,6,5,0,0,0,37,4,11,30,68,57,109,89,53,421,16,106,94,94,70,109,89,53,637,2961,1678,2287,2969,2632,2291,1320,526,16668,71,76,68,86,75,101,88,76,635,3045,1863,2448,3143,2774,2506,1499,650,17937
LGA56620,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,3,0,0,0,0,3,104,93,90,69,42,20,7,0,427,16,14,13,6,17,3,0,0,71,118,107,104,84,60,27,6,0,504,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96,111,91,90,61,24,9,0,488,25,17,9,10,12,4,0,0,70,116,123,103,98,73,31,10,0,561,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,5,0,0,0,3,3,0,0,0,5,202,198,185,157,103,48,17,3,915,40,26,19,20,25,11,3,0,142,242,230,210,180,135,52,14,3,1065
LGA56730,0,0,0,0,0,0,0,0,5,0,3,0,0,0,0,0,0,5,0,9,10,27,49,97,45,24,266,3,9,15,30,57,97,45,24,275,564,483,489,551,656,570,269,48,3632,98,185,167,122,106,62,33,10,785,669,679,668,700,813,727,346,91,4685,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,9,10,16,7,0,45,0,0,5,9,10,16,7,0,45,519,509,554,705,775,645,306,117,4142,58,43,71,71,60,48,42,23,420,575,553,634,783,848,707,361,147,4609,0,0,0,0,0,0,0,0,5,0,3,3,0,0,0,0,0,7,0,10,14,37,62,114,51,23,311,3,14,16,37,66,114,51,23,320,1084,985,1049,1261,1435,1215,575,174,7772,158,224,237,195,160,106,81,41,1201,1242,1227,1305,1488,1662,1438,706,237,9299
LGA56790,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,8,14,33,15,5,79,0,3,3,10,14,33,15,5,84,105,95,134,188,255,243,119,21,1160,15,20,23,32,35,47,23,4,205,119,121,159,227,307,326,157,37,1448,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,0,0,12,0,0,0,0,3,6,0,0,12,68,103,146,160,263,228,100,39,1113,21,20,23,17,31,37,18,6,172,89,121,170,174,302,271,122,50,1301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,8,15,39,15,12,92,0,6,3,10,15,39,15,12,95,175,199,275,347,519,472,228,60,2272,34,37,50,56,69,84,39,12,377,205,239,324,408,606,597,282,86,2744
LGA56860,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,0,0,8,0,0,0,3,0,4,0,0,8,15,6,8,7,19,14,0,3,75,6,3,3,3,4,10,3,0,32,19,8,12,14,23,22,3,5,112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,6,4,18,17,12,4,0,75,0,0,0,9,0,8,0,0,26,14,6,8,24,24,21,5,0,102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,8,0,0,0,3,0,0,0,0,8,22,16,13,25,36,30,6,4,153,4,3,4,15,7,15,3,0,59,33,17,20,37,46,44,14,4,217
LGA56930,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,9,8,26,0,0,5,0,0,10,9,8,30,104,55,42,93,100,74,42,13,527,4,0,3,0,6,0,4,0,24,105,59,49,97,105,84,54,23,582,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,206,53,63,118,110,91,54,25,718,12,0,5,7,0,6,6,0,30,218,53,68,121,114,99,64,26,748,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,9,8,26,0,0,5,0,0,10,9,8,33,306,110,111,205,214,168,95,34,1238,14,0,10,5,5,9,8,3,56,322,112,119,215,220,183,114,41,1326
LGA57000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,8,0,0,0,0,6,0,0,0,8,17,33,34,43,47,19,14,0,215,16,19,25,20,23,8,3,4,122,34,54,66,62,78,28,17,4,347,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,16,21,30,31,20,7,3,147,12,7,11,9,11,6,0,0,47,26,24,32,40,40,23,11,3,197,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,8,0,0,0,0,6,0,0,0,8,41,52,59,72,78,41,15,5,366,24,24,40,28,35,13,3,4,169,58,76,95,102,117,55,26,11,541
LGA57080,3,9,4,3,0,0,0,0,21,0,10,3,0,0,0,0,0,25,5,37,43,56,62,81,53,25,365,11,60,55,62,66,81,53,25,410,2035,3895,2378,1218,1135,839,395,82,11967,245,518,328,209,145,90,48,17,1589,2288,4470,2764,1485,1343,1006,491,123,13968,0,4,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,3,4,5,3,13,10,7,3,5,57,7,13,8,13,13,7,3,5,64,2322,3740,1881,1080,1028,832,372,131,11391,254,318,174,99,88,60,34,18,1044,2580,4068,2060,1193,1137,899,412,151,12503,7,11,4,3,0,0,0,0,29,0,12,11,0,5,0,0,0,27,13,48,47,75,76,84,58,28,419,19,77,56,75,80,84,58,28,474,4361,7631,4261,2293,2162,1672,768,217,23356,490,840,504,310,236,151,83,25,2637,4868,8545,4824,2682,2481,1901,901,268,26472
LGA57140,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,11,11,3,0,31,0,0,0,9,8,11,3,0,33,47,39,51,46,74,77,41,5,384,3,0,3,6,3,0,3,3,25,52,38,57,61,90,84,50,10,443,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,52,43,56,85,72,50,10,398,5,3,4,7,0,9,10,6,31,30,51,43,61,88,81,54,13,432,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,9,13,3,6,31,0,0,0,9,10,13,3,6,34,78,86,91,104,163,151,93,20,782,3,5,3,16,9,7,7,3,54,81,89,94,123,177,172,107,23,866
