SAL_CODE_2021,Tot_p_Indig_M,Tot_p_Indig_F,Tot_p_Indig_P,Tot_p_NonInd_M,Tot_p_NonInd_F,Tot_p_NonInd_P,Tot_p_IndigStat_nsM,Tot_p_IndigStat_nsF,Tot_p_IndigStat_nsP,Tot_p_TotM,Tot_p_TotF,Tot_p_TotP,A_0_4_Indig_M,A_0_4_Indig_F,A_0_4_Indig_P,A_0_4_NonInd_M,A_0_4_NonInd_F,A_0_4_NonInd_P,A_0_4_IndigStat_nsM,A_0_4_IndigStat_nsF,A_0_4_IndigStat_nsP,A_0_4_TotM,A_0_4_TotF,A_0_4_TotP,A_5_14_Indig_M,A_5_14_Indig_F,A_5_14_Indig_P,A_5_14_NonInd_M,A_5_14_NonInd_F,A_5_14_NonInd_P,A_5_14_IndigStat_nsM,A_5_14_IndigStat_nsF,A_5_14_IndigStat_nsP,A_5_14_TotM,A_5_14_TotF,A_5_14_TotP,A_15_24_Indig_M,A_15_24_Indig_F,A_15_24_Indig_P,A_15_24_NonInd_M,A_15_24_NonInd_F,A_15_24_NonInd_P,A_15_24_IndigStat_nsM,A_15_24_IndigStat_nsF,A_15_24_IndigStat_nsP,A_15_24_TotM,A_15_24_TotF,A_15_24_TotP,A_25_44_Indig_M,A_25_44_Indig_F,A_25_44_Indig_P,A_25_44_NonInd_M,A_25_44_NonInd_F,A_25_44_NonInd_P,A_25_44_IndigStat_nsM,A_25_44_IndigStat_nsF,A_25_44_IndigStat_nsP,A_25_44_TotM,A_25_44_TotF,A_25_44_TotP,A_45_64_Indig_M,A_45_64_Indig_F,A_45_64_Indig_P,A_45_64_NonInd_M,A_45_64_NonInd_F,A_45_64_NonInd_P,A_45_64_IndigStat_nsM,A_45_64_IndigStat_nsF,A_45_64_IndigStat_nsP,A_45_64_TotM,A_45_64_TotF,A_45_64_TotP,A_65_over_Indig_M,A_65_over_Indig_F,A_65_over_Indig_P,A_65_ovr_NonInd_M,A_65_ovr_NonInd_F,A_65_ovr_NonInd_P,A_65ove_IndigStat_nsM,A_65ove_IndigStat_nsF,A_65ove_IndigStat_nsP,A_65_ovr_TotM,A_65_ovr_TotF,A_65_ovr_TotP,Cntd_CN_home_Indig_M,Cntd_CN_home_Indig_F,Cntd_CN_home_Indig_P,Cntd_CN_hme_NonInd_M,Cntd_CN_hme_NonInd_F,Cntd_CN_hme_NonInd_P,ctd_CN_hme_Indig_st_nsM,ctd_CN_hme_Indig_st_nsF,ctd_CN_hme_Indig_st_nsP,Cntd_CN_home_TotM,Cntd_CN_home_TotF,Cntd_CN_home_TotP,VfSme_SA2_Indig_M,VfSme_SA2_Indig_F,VfSme_SA2_Indig_P,VfSme_SA2_NonInd_M,VfSme_SA2_NonInd_F,VfSme_SA2_NonInd_P,VfSme_SA2_Indi_stat_nsM,VfSme_SA2_Indi_stat_nsF,VfSme_SA2_Indi_stat_nsP,VfSme_SA2_TotM,VfSme_SA2_TotF,VfSme_SA2_TotP,VfDif_SA2_NSW_Indig_M,VfDif_SA2_NSW_Indig_F,VfDif_SA2_NSW_Indig_P,VfDif_SA2_NSW_NonInd_M,VfDif_SA2_NSW_NonInd_F,VfDif_SA2_NSW_NonInd_P,VfDif_SA2_NSW_IndSt_nsM,VfDif_SA2_NSW_IndSt_nsF,VfDif_SA2_NSW_IndSt_nsP,VfDif_SA2_NSW_TotM,VfDif_SA2_NSW_TotF,VfDif_SA2_NSW_TotP,VfDif_SA2_Vic_Indig_M,VfDif_SA2_Vic_Indig_F,VfDif_SA2_Vic_Indig_P,VfDif_SA2_Vic_NonInd_M,VfDif_SA2_Vic_NonInd_F,VfDif_SA2_Vic_NonInd_P,VfDif_SA2_Vic_Ind_sta_nsM,VfDif_SA2_Vic_Ind_sta_nsF,VfDif_SA2_Vic_Ind_sta_nsP,VfDif_SA2_Vic_TotM,VfDif_SA2_Vic_TotF,VfDif_SA2_Vic_TotP,VfDif_SA2_Qld_Indig_M,VfDif_SA2_Qld_Indig_F,VfDif_SA2_Qld_Indig_P,VfDif_SA2_Qld_NonInd_M,VfDif_SA2_Qld_NonInd_F,VfDif_SA2_Qld_NonInd_P,VfDif_SA2_Qld_IndSt_nsM,VfDif_SA2_Qld_IndSt_nsF,VfDif_SA2_Qld_IndSt_nsP,VfDif_SA2_Qld_TotM,VfDif_SA2_Qld_TotF,VfDif_SA2_Qld_TotP,VfDif_SA2_SA_Indig_M,VfDif_SA2_SA_Indig_F,VfDif_SA2_SA_Indig_P,VfDif_SA2_SA_NonInd_M,VfDif_SA2_SA_NonInd_F,VfDif_SA2_SA_NonInd_P,VfDif_SA2_SA_IndSt_nsM,VfDif_SA2_SA_IndSt_nsF,VfDif_SA2_SA_IndSt_nsP,VfDif_SA2_SA_TotM,VfDif_SA2_SA_TotF,VfDif_SA2_SA_TotP,VfDif_SA2_WA_Indig_M,VfDif_SA2_WA_Indig_F,VfDif_SA2_WA_Indig_P,VfDif_SA2_WA_NonInd_M,VfDif_SA2_WA_NonInd_F,VfDif_SA2_WA_NonInd_P,VfDif_SA2_WA_IndSt_nsM,VfDif_SA2_WA_IndSt_nsF,VfDif_SA2_WA_IndSt_nsP,VfDif_SA2_WA_TotM,VfDif_SA2_WA_TotF,VfDif_SA2_WA_TotP,VfDif_SA2_Tas_Indig_M,VfDif_SA2_Tas_Indig_F,VfDif_SA2_Tas_Indig_P,VfDif_SA2_Tas_NonInd_M,VfDif_SA2_Tas_NonInd_F,VfDif_SA2_Tas_NonInd_P,VfDif_SA2_Tas_IndSt_nsM,VfDif_SA2_Tas_IndSt_nsF,VfDif_SA2_Tas_IndSt_nsP,VfDif_SA2_Tas_TotM,VfDif_SA2_Tas_TotF,VfDif_SA2_Tas_TotP,VfDif_SA2_NT_Indig_M,VfDif_SA2_NT_Indig_F,VfDif_SA2_NT_Indig_P,VfDif_SA2_NT_NonInd_M,VfDif_SA2_NT_NonInd_F,VfDif_SA2_NT_NonInd_P,VfDif_SA2_NT_IndSt_nsM,VfDif_SA2_NT_IndSt_nsF,VfDif_SA2_NT_IndSt_nsP,VfDif_SA2_NT_TotM,VfDif_SA2_NT_TotF,VfDif_SA2_NT_TotP,VfDif_SA2_ACT_Indig_M,VfDif_SA2_ACT_Indig_F,VfDif_SA2_ACT_Indig_P,VfDif_SA2_ACT_NonInd_M,VfDif_SA2_ACT_NonInd_F,VfDif_SA2_ACT_NonInd_P,VfDif_SA2_ACT_IndSt_nsM,VfDif_SA2_ACT_IndSt_nsF
SAL50240,122,114,235,1985,1977,3961,122,125,244,2224,2215,4442,12,11,26,125,121,251,8,9,20,149,149,295,26,25,45,262,259,525,20,23,43,305,306,614,30,17,45,256,235,488,15,19,33,300,264,568,28,35,61,532,512,1043,33,29,65,597,578,1171,25,19,47,472,512,986,29,30,56,534,564,1091,3,6,7,329,331,663,8,13,29,350,354,702,116,105,225,1913,1926,3837,99,113,205,2129,2146,4272,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,8,43,26,66,3,0,7,49,29,77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL50241,0,0,0,20,13,34,0,0,3,18,20,35,0,0,0,4,0,3,0,0,0,4,0,3,0,0,0,4,5,4,0,0,0,4,5,4,0,0,0,3,0,3,0,3,3,3,3,4,0,0,0,7,8,17,0,0,0,7,8,17,0,0,0,3,0,6,0,0,0,3,8,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,13,35,0,0,3,16,20,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL50242,0,0,0,3,4,5,0,0,0,3,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,4,0,0,0,0,0,4,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,5,0,0,0,3,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,4,0,0,0,0,0,4,0,0,0,0,0,4,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,5,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL50243,15,7,20,20,13,35,0,0,0,34,24,57,0,0,0,0,0,3,0,0,0,0,0,3,3,0,4,0,4,3,0,0,0,5,4,9,4,3,8,0,0,0,0,0,0,3,4,6,4,3,6,4,3,3,0,0,0,3,7,10,5,0,4,9,7,14,0,0,0,8,5,17,0,0,0,3,7,9,0,0,0,3,7,9,15,7,20,18,17,29,0,0,0,30,17,50,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,6,0,0,4,7,9,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL50244,0,0,0,15,9,23,0,0,0,15,11,26,0,0,0,0,4,4,0,0,0,0,4,4,0,0,0,6,4,6,0,0,0,6,4,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,0,0,3,4,0,0,0,0,5,9,0,0,0,0,5,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,10,19,0,0,0,7,11,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL50245,442,226,668,16452,16580,33032,494,301,797,17390,17109,34504,11,17,21,960,897,1862,15,11,27,986,924,1910,27,34,65,2277,2348,4623,56,41,91,2358,2427,4777,95,37,133,2467,2225,4690,58,48,102,2619,2304,4921,251,100,347,4580,4644,9226,182,81,261,5010,4828,9835,58,32,97,4238,4402,8636,145,84,226,4437,4516,8958,5,5,11,1937,2064,3998,45,43,90,1982,2111,4096,435,227,661,15986,16260,32245,283,262,540,16700,16753,33452,0,0,0,12,6,16,0,0,0,12,11,17,0,0,0,10,11,13,0,0,0,10,11,13,0,0,0,11,0,5,0,0,0,11,0,5,0,0,0,7,0,8,0,0,0,7,0,8,0,0,0,4,0,4,5,0,5,8,0,8,63,13,78,180,188,367,6,3,8,247,202,455,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL50246,30,49,80,3275,3045,6323,257,219,477,3558,3314,6875,5,7,9,271,221,488,15,12,28,288,240,528,3,9,14,253,238,483,22,17,40,278,260,539,8,14,18,469,455,927,43,29,72,516,499,1015,9,13,25,1572,1354,2930,114,104,220,1700,1469,3171,3,7,7,470,458,933,41,33,70,516,497,1014,0,3,7,245,316,560,19,28,44,262,349,609,30,49,80,3141,2954,6094,213,200,417,3387,3202,6591,0,0,0,0,3,13,0,0,0,0,3,13,0,0,0,0,3,3,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,10,48,56,109,10,11,19,69,68,140,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL50247,0,0,0,0,0,4,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL50248,10,21,32,243,245,491,11,9,18,265,274,538,0,0,0,8,11,18,0,0,0,8,11,18,0,0,0,23,31,52,0,0,0,23,37,57,4,0,5,19,16,33,0,4,6,23,19,42,0,0,0,54,51,101,0,0,0,56,52,110,3,10,12,84,81,160,7,0,10,96,88,187,5,7,11,59,60,116,3,0,4,63,65,130,7,14,24,227,233,457,3,4,8,240,249,493,0,0,0,5,3,5,0,0,0,5,3,5,0,0,0,0,0,4,0,0,0,0,0,4,0,0,0,4,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,0,0,3,4,0,0,3,0,6,7,14,0,0,0,8,10,19,0,0,0,3,0,3,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL50249,0,0,0,4,3,0,0,0,0,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,0,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL50250,0,0,0,10,3,14,0,0,0,5,5,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,10,0,0,0,8,3,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,3,14,0,0,0,5,5,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,10,18,0,0,0,9,10,18,0,0,0,14,15,23,0,0,0,14,15,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,12,23,0,0,0,10,12,23,0,0,0,106,95,198,6,0,9,110,98,207,0,0,0,5,6,11,0,0,0,5,6,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,4,0,0
SAL50251,47,48,90,1162,1212,2373,80,59,141,1286,1317,2606,5,4,11,59,64,121,0,0,3,64,69,131,15,10,24,191,165,353,9,10,14,210,182,394,3,3,6,134,115,247,11,10,21,149,125,275,12,8,31,228,295,523,7,11,18,252,319,571,3,4,11,319,353,674,30,18,48,354,374,727,0,4,4,231,233,461,19,16,35,259,251,508,39,43,84,1063,1149,2216,45,44,92,1153,1243,2404,0,0,0,6,3,12,0,0,0,6,3,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,25,22,49,0,0,0,25,22,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL50252,0,5,5,55,65,126,0,6,10,63,75,136,0,0,0,4,0,3,0,0,0,4,3,7,0,0,0,0,6,8,0,0,0,0,6,8,0,4,4,8,6,14,0,0,0,8,12,18,0,0,0,8,12,15,0,0,0,8,12,15,0,0,0,24,32,50,0,0,0,26,29,58,0,0,0,16,9,27,0,0,0,19,13,31,0,5,5,47,61,107,0,6,4,51,69,116,0,0,0,4,3,4,0,0,0,4,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL50253,0,0,0,28,10,38,24,12,33,55,24,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,3,3,3,10,0,0,0,15,8,25,14,6,23,32,18,49,0,0,0,7,0,7,3,0,11,7,0,14,0,0,0,0,0,6,0,0,0,0,0,3,0,0,0,19,10,37,24,12,33,50,24,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,5,0,0,0,0,0,0,3,0,3,4,0,4,0,0,0,54,16,75,63,18,77,120,28,154,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL50254,0,0,0,7,5,18,0,3,7,12,8,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,3,9,0,0,0,5,3,10,0,0,0,3,5,8,4,0,3,7,3,9,0,0,0,5,5,14,0,3,7,10,8,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,0,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL50255,0,0,5,214,194,409,21,17,35,236,209,444,0,0,0,10,3,15,0,0,0,11,3,12,0,0,0,26,32,61,0,4,4,27,31,66,0,0,0,26,28,52,3,0,3,27,28,55,0,0,0,54,38,92,8,3,11,57,49,99,0,0,0,68,67,134,10,3,10,73,77,144,0,0,0,39,28,68,0,0,0,38,30,72,0,0,5,208,186,395,14,10,23,219,201,419,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,9,0,0,0,3,7,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL50256,0,0,0,11,6,15,0,4,10,13,12,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,5,0,0,0,0,0,5,0,0,0,0,4,4,0,3,5,0,6,5,0,0,0,7,4,11,0,0,3,7,4,13,0,0,0,0,3,4,0,0,0,0,3,9,0,0,0,11,6,19,0,4,10,10,12,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL50257,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL50258,0,0,0,63,46,112,0,0,0,68,46,112,0,0,0,11,6,13,0,0,0,11,6,13,0,0,0,7,4,10,0,0,0,7,4,10,0,0,0,7,0,8,0,0,0,7,0,8,0,0,0,11,11,27,0,0,0,13,11,26,0,0,0,23,18,42,0,0,0,27,18,42,0,0,0,9,6,16,0,0,0,9,6,16,0,0,0,55,44,101,0,0,0,55,44,101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,5,10,0,0,0,8,5,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL50259,0,0,0,61,49,113,0,4,3,68,48,118,0,0,0,0,4,3,0,0,0,0,4,3,0,0,0,11,5,17,0,4,4,11,9,17,0,0,0,3,0,12,0,0,0,3,6,13,0,0,0,9,8,18,0,0,0,10,8,22,0,0,0,18,21,41,0,0,0,21,21,40,0,0,0,17,13,29,0,0,0,17,13,29,0,0,0,55,45,107,0,4,4,55,48,107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,6,0,0,0,0,10,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL50260,10,10,19,549,559,1104,25,12,40,581,579,1163,0,3,0,22,43,59,0,0,0,19,41,61,3,0,7,87,76,164,0,0,7,95,81,171,3,0,3,83,72,159,4,0,8,94,72,166,0,0,3,113,129,237,3,3,7,119,130,251,0,0,0,163,195,351,9,7,22,175,202,372,0,0,4,78,57,138,4,0,4,81,55,137,10,10,19,519,548,1064,19,9,35,551,566,1117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,4,14,0,0,0,6,4,14,0,0,0,0,0,4,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL50261,163,155,315,2066,2360,4426,196,218,417,2422,2732,5155,28,14,38,114,115,229,10,14,23,148,144,290,35,26,65,226,218,450,39,33,71,308,277,585,32,35,64,239,246,489,25,33,55,299,307,605,35,37,73,547,601,1143,55,69,122,631,709,1338,24,26,56,542,616,1163,45,50,98,615,698,1307,10,12,21,394,562,955,19,29,48,423,598,1026,152,151,301,1954,2257,4212,164,199,368,2269,2601,4872,4,0,4,6,3,10,0,0,0,7,3,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,9,17,56,70,121,5,0,4,67,83,151,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL50262,28,24,53,3492,3621,7109,84,83,169,3602,3725,7330,3,3,8,212,176,392,0,0,4,219,186,404,9,9,13,571,573,1144,3,11,14,581,598,1177,3,0,4,393,326,719,7,3,14,400,335,734,10,0,8,679,747,1426,19,22,36,703,773,1477,4,7,9,851,900,1752,37,18,57,893,924,1819,0,0,5,781,891,1672,20,21,40,798,918,1719,25,24,50,3334,3509,6847,26,45,73,3387,3582,6969,0,0,0,8,3,3,0,0,0,8,3,3,0,0,0,0,4,3,0,0,0,0,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,44,79,0,0,0,30,46,77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL50263,88,77,164,3174,3104,6280,173,121,290,3437,3302,6733,6,6,16,201,192,394,9,11,14,212,210,417,8,9,18,272,248,517,10,4,16,285,258,547,14,19,31,336,372,708,29,10,37,384,394,778,23,19,38,1223,1176,2398,64,49,108,1307,1239,2552,21,22,46,691,636,1329,47,30,81,758,695,1455,9,14,22,453,478,932,26,11,37,485,506,991,81,76,161,3044,3005,6051,118,97,214,3241,3180,6423,0,0,0,3,3,8,0,0,0,3,3,8,0,0,0,0,7,12,0,0,0,0,7,7,0,0,0,0,3,7,0,0,0,9,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,9,74,63,134,3,0,3,76,72,149,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL50264,0,0,3,55,45,95,0,0,8,52,51,103,0,0,0,0,3,9,0,0,0,0,3,9,0,0,0,11,9,17,0,0,0,11,8,22,0,0,0,0,6,8,0,0,0,0,6,8,0,0,0,10,6,15,0,0,0,10,5,15,0,0,3,11,9,21,0,0,0,12,5,21,0,0,0,18,16,32,0,3,0,22,16,37,0,0,3,45,39,85,0,0,8,50,47,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL50265,16,8,26,382,321,705,10,6,23,414,342,754,0,0,4,18,7,19,0,0,0,15,14,27,4,4,6,51,41,88,0,3,3,60,47,104,5,0,6,60,37,96,0,0,0,68,37,100,6,0,6,56,69,128,3,0,3,66,69,129,0,0,5,101,97,204,4,3,11,109,107,212,0,0,0,97,75,174,5,0,5,99,75,177,14,8,21,376,315,690,6,5,7,390,330,725,0,0,0,3,0,3,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,6,9,0,0,0,7,6,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
