SAL_CODE_2021,R_Tot_Dw_s_S_Hou_Oth_h,R_Tot_Dw_s_SDRTHT_Oth_h,R_Tot_Dw_s_Fl_Ap_Oth_h,R_Tot_Dw_s_Oth_d_Car_Oth_h,R_Tot_Dw_s_Oth_d_Cab_h_Oth_h,R_Tot_Dw_s_Oth_d_IHTSO_Oth_h,R_Tot_Dw_s_Oth_d_HFASO_Oth_h,R_Tot_Dw_s_Oth_d_Tot_Oth_h,R_Tot_Dw_s_Ns_Oth_h,R_Tot_Tot_Oth_h,Oth_TT_Dw_s_S_Hou_Oth_h,Oth_TT_Dw_s_SDRTHT_Oth_h,Oth_TT_Dw_s_Fl_Ap_Oth_h,Oth_TT_Dw_s_Ot_d_Car_Oth_h,Oth_TT_Dw_s_Ot_d_Cab_h_Oth_h,Oth_TT_Dw_s_Ot_d_IHTSO_Oth_h,Oth_TT_Dw_s_Ot_d_HFASO_Oth_h,Oth_TT_Dw_s_Ot_d_Tot_Oth_h,Oth_TT_Dw_s_Ns_Oth_h,Oth_TT_Tot_Oth_h,TT_ns_Dw_s_S_Hou_Oth_h,TT_ns_Dw_s_SDRTHT_Oth_h,TT_ns_Dw_s_Fl_Ap_Oth_h,TT_ns_Dw_s_Oth_d_Car_Oth_h,TT_ns_Dw_s_Oth_d_Cab_h_Oth_h,TT_ns_Dw_s_Oth_d_IHTSO_Oth_h,TT_ns_Dw_s_Oth_d_HFASO_Oth_h,TT_ns_Dw_s_Oth_d_Tot_Oth_h,TT_ns_Dw_s_Ns_Oth_h,TT_ns_Tot_Oth_h,Tot_Dw_s_S_Hou_Oth_h,Tot_Dw_s_SDRTHT_Oth_h,Tot_Dw_s_Fl_Ap_Oth_h,Tot_Dw_s_Oth_d_Car_Oth_h,Tot_Dw_s_Oth_d_Cab_h_Oth_h,Tot_Dw_s_Oth_d_IHTSO_Oth_h,Tot_Dw_s_Oth_d_HFASO_Oth_h,Tot_Dw_s_Oth_d_Tot_Oth_h,Tot_Dw_s_Ns_Oth_h,Tot_Tot_Oth_h,Ow_o_Dw_s_S_Hou_Tot_h,Ow_o_Dw_s_SDRTHT_Tot_h,Ow_o_Dw_s_Fl_Ap_Tot_h,Ow_o_Dw_s_Oth_d_Car_Tot_h,Ow_o_Dw_s_Oth_d_Cab_h_Tot_h,Ow_o_Dw_s_Oth_d_IHTSO_Tot_h,Ow_o_Dw_s_Oth_d_HFASO_Tot_h,Ow_o_Dw_s_Oth_d_Tot_Tot_h,Ow_o_Dw_s_Ns_Tot_h,Ow_o_Tot_Tot_h,Ow_wm_Dw_s_S_Hou_Tot_h,Ow_wm_Dw_s_SDRTHT_Tot_h,Ow_wm_Dw_s_Fl_Ap_Tot_h,Ow_wm_Dw_s_Oth_d_Car_Tot_h,Ow_wm_Dw_s_Oth_d_Cab_h_Tot_h,Ow_wm_Dw_s_Oth_d_IHTSO_Tot_h,Ow_wm_Dw_s_Oth_d_HFASO_Tot_h,Ow_wm_Dw_s_Oth_d_Tot_Tot_h,Ow_wm_Dw_s_Ns_Tot_h,Ow_wm_Tot_Tot_h,R_RAg_Dw_s_S_Hou_Tot_h,R_RAg_Dw_s_SDRTHT_Tot_h,R_RAg_Dw_s_Fl_Ap_Tot_h,R_RAg_Dw_s_Oth_d_Car_Tot_h,R_RAg_Dw_s_Oth_d_Cab_h_Tot_h,R_RAg_Dw_s_Oth_d_IHTSO_Tot_h,R_RAg_Dw_s_Oth_d_HFASO_Tot_h,R_RAg_Dw_s_Oth_d_Tot_Tot_h,R_RAg_Dw_s_Ns_Tot_h,R_RAg_Tot_Tot_h,R_STHA_Dw_s_S_Hou_Tot_h,R_STHA_Dw_s_SDRTHT_Tot_h,R_STHA_Dw_s_Fl_Ap_Tot_h,R_STHA_Dw_s_Ot_d_Car_Tot_h,R_STHA_Dw_s_Ot_d_Cab_h_Tot_h,R_STHA_Dw_s_Ot_d_IHTSO_Tot_h,R_STHA_Dw_s_Ot_d_HFASO_Tot_h,R_STHA_Dw_s_Ot_d_Tot_Tot_h,R_STHA_Dw_s_Ns_Tot_h,R_STHA_Tot_Tot_h,R_Pnsh_Dw_s_S_Hou_Tot_h,R_Pnsh_Dw_s_SDRTHT_Tot_h,R_Pnsh_Dw_s_Fl_Ap_Tot_h,R_Pnsh_Dw_s_Ot_d_Car_Tot_h,R_Pnsh_Dw_s_Ot_d_Cab_h_Tot_h,R_Pnsh_Dw_s_Ot_d_IHTSO_Tot_h,R_Pnsh_Dw_s_Ot_d_HFASO_Tot_h,R_Pnsh_Dw_s_Oth_d_Tot_Tot_h,R_Pnsh_Dw_s_Ns_Tot_h,R_Pnsh_Tot_Tot_h,R_CHP_Dw_s_S_Hou_Tot_h,R_CHP_Dw_s_SDRTHT_Tot_h,R_CHP_Dw_s_Fl_Ap_Tot_h,R_CHP_Dw_s_Oth_d_Car_Tot_h,R_CHP_Dw_s_Oth_d_Cab_h_Tot_h,R_CHP_Dw_s_Oth_d_IHTSO_Tot_h,R_CHP_Dw_s_Oth_d_HFASO_Tot_h,R_CHP_Dw_s_Oth_d_Tot_Tot_h,R_CHP_Dw_s_Ns_Tot_h,R_CHP_Tot_Tot_h,R_othLT_Dw_s_S_Hou_Tot_h,R_othLT_Dw_s_SDRTHT_Tot_h,R_othLT_Dw_s_Fl_Ap_Tot_h,R_othLT_Dw_s_O_d_Car_Tot_h,R_othLT_Dw_s_O_d_Cab_h_Tot_h,R_othLT_Dw_s_O_d_IHTSO_Tot_h,R_othLT_Dw_s_O_d_HFASO_Tot_h,R_othLT_Dw_s_O_d_Tot_Tot_h,R_othLT_Dw_s_Ns_Tot_h,R_othLT_Tot_Tot_h,R_LTns_Dw_s_S_Hou_Tot_h,R_LTns_Dw_s_SDRTHT_Tot_h,R_LTns_Dw_s_Fl_Ap_Tot_h,R_LTns_Dw_s_Ot_d_Car_Tot_h,R_LTns_Dw_s_Ot_d_Cab_h_Tot_h,R_LTns_Dw_s_Ot_d_IHTSO_Tot_h,R_LTns_Dw_s_Ot_d_HFASO_Tot_h,R_LTns_Dw_s_Ot_d_Tot_Tot_h,R_LTns_Dw_s_Ns_Tot_h,R_LTns_Tot_Tot_h,R_Tot_Dw_s_S_Hou_Tot_h,R_Tot_Dw_s_SDRTHT_Tot_h,R_Tot_Dw_s_Fl_Ap_Tot_h,R_Tot_Dw_s_Oth_d_Car_Tot_h,R_Tot_Dw_s_Oth_d_Cab_h_Tot_h,R_Tot_Dw_s_Oth_d_IHTSO_Tot_h,R_Tot_Dw_s_Oth_d_HFASO_Tot_h,R_Tot_Dw_s_Oth_d_Tot_Tot_h,R_Tot_Dw_s_Ns_Tot_h,R_Tot_Tot_Tot_h,Oth_TT_Dw_s_S_Hou_Tot_h,Oth_TT_Dw_s_SDRTHT_Tot_h,Oth_TT_Dw_s_Fl_Ap_Tot_h,Oth_TT_Dw_s_Ot_d_Car_Tot_h,Oth_TT_Dw_s_Ot_d_Cab_h_Tot_h,Oth_TT_Dw_s_Ot_d_IHTSO_Tot_h,Oth_TT_Dw_s_Ot_d_HFASO_Tot_h,Oth_TT_Dw_s_Ot_d_Tot_Tot_h,Oth_TT_Dw_s_Ns_Tot_h,Oth_TT_Tot_Tot_h,TT_ns_Dw_s_S_Hou_Tot_h,TT_ns_Dw_s_SDRTHT_Tot_h,TT_ns_Dw_s_Fl_Ap_Tot_h,TT_ns_Dw_s_Oth_d_Car_Tot_h,TT_ns_Dw_s_Oth_d_Cab_h_Tot_h,TT_ns_Dw_s_Oth_d_IHTSO_Tot_h,TT_ns_Dw_s_Oth_d_HFASO_Tot_h,TT_ns_Dw_s_Oth_d_Tot_Tot_h,TT_ns_Dw_s_Ns_Tot_h,TT_ns_Tot_Tot_h,Tot_Dw_s_S_Hou_Tot_h,Tot_Dw_s_SDRTHT_Tot_h,Tot_Dw_s_Fl_Ap_Tot_h,Tot_Dw_s_Oth_d_Car_Tot_h,Tot_Dw_s_Oth_d_Cab_h_Tot_h,Tot_Dw_s_Oth_d_IHTSO_Tot_h,Tot_Dw_s_Oth_d_HFASO_Tot_h,Tot_Dw_s_Oth_d_Tot_Tot_h,Tot_Dw_s_Ns_Tot_h,Tot_Tot_Tot_h
SAL50013,23,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,206,0,0,0,0,0,0,3,3,210,86,0,0,0,0,0,0,0,3,85,102,0,0,0,0,0,0,0,0,107,3,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,213,0,0,0,0,0,0,3,3,213
SAL50014,7,0,0,0,0,0,0,0,0,7,4,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,42,0,0,0,0,0,0,0,0,42,25,0,0,0,0,0,0,0,0,25,3,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,7,4,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,39,0,0,0,0,0,0,0,0,46
SAL50015,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,5
SAL50016,9,0,0,0,0,0,0,0,0,9,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,157,0,0,0,0,0,0,0,0,156,51,0,0,0,0,0,0,0,0,46,99,0,0,0,0,0,0,0,0,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,9,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,162,0,0,0,0,0,0,0,0,167
SAL50017,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,27,0,0,0,0,0,0,0,6,26,12,0,0,0,0,0,0,0,0,12,3,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,6,29
SAL50018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL50019,9,0,0,0,0,0,0,0,0,9,7,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,3,95,0,0,0,0,0,0,0,6,96,32,0,0,0,0,0,0,0,0,32,42,0,0,0,0,0,0,0,0,46,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,9,7,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,3,95,0,0,0,0,0,0,0,6,96
SAL50020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,11,11,0,0,0,0,0,0,0,0,11,4,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,11
SAL50021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL50022,280,244,231,0,0,0,0,0,3,759,23,18,0,0,0,0,0,0,0,43,10,6,5,0,0,0,0,0,0,22,1715,593,459,0,0,0,0,0,4,2769,900,201,124,0,0,0,0,0,0,1229,503,122,100,0,0,0,0,0,0,721,192,171,184,0,0,0,0,0,0,550,0,0,0,0,0,0,0,0,0,5,94,61,47,0,0,0,0,0,0,202,0,6,0,0,0,0,0,0,0,6,3,0,3,0,0,0,0,0,0,9,0,4,0,0,0,0,0,0,0,7,284,252,236,0,0,0,0,0,3,772,21,18,0,0,0,0,0,0,0,40,16,6,5,0,0,0,0,0,0,24,1726,599,462,0,0,0,0,0,4,2790
SAL50023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,21,12,0,0,0,0,0,0,0,0,14,4,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,24
SAL50024,215,87,36,0,0,0,0,0,0,335,22,9,0,0,0,0,0,0,0,29,12,3,0,0,0,0,0,0,0,10,1330,269,48,0,0,0,0,0,0,1651,596,97,4,0,0,0,0,0,0,707,495,78,13,0,0,0,0,0,0,581,146,73,23,0,0,0,0,0,0,238,0,0,0,0,0,0,0,0,0,0,68,15,0,0,0,0,0,0,0,84,0,0,0,0,0,0,0,0,0,0,5,0,6,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,3,221,91,36,0,0,0,0,0,0,341,22,9,0,0,0,0,0,0,0,23,12,6,0,0,0,0,0,0,0,13,1339,278,48,0,0,0,0,0,0,1668
SAL50025,15,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,5,194,0,0,0,0,0,0,0,0,194,76,0,0,0,0,0,0,0,0,76,111,0,0,0,0,0,0,0,0,109,9,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,5,198,0,0,0,0,0,0,0,0,202
SAL50026,1017,937,48,0,0,0,3,3,0,2013,41,105,18,0,0,0,0,0,0,166,70,38,6,0,0,0,0,0,0,111,3454,1600,88,0,0,0,7,7,4,5157,1036,253,8,0,0,0,9,9,0,1300,1385,271,15,0,0,0,0,0,0,1677,688,549,34,0,0,0,0,0,0,1269,76,214,0,0,0,0,0,0,0,299,342,146,9,0,0,0,0,0,0,494,11,64,5,0,0,0,0,0,0,79,34,24,0,0,0,0,0,0,0,62,12,7,0,0,0,0,0,0,0,19,1157,1005,50,0,0,0,3,3,4,2222,41,108,18,0,0,0,0,0,0,169,72,44,6,0,0,0,0,0,0,121,3701,1683,89,0,0,0,7,7,10,5489
SAL50027,4,0,0,0,0,0,0,0,0,4,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,14,10,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,5,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,14
SAL50028,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
SAL50029,6,0,0,0,0,0,0,0,0,6,10,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,5,18,0,0,0,0,0,0,0,0,28,3,0,0,0,0,0,0,0,0,3,7,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,6,10,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,5,18,0,0,0,0,0,0,0,0,28
SAL50030,7,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,0,0,0,0,0,0,27,17,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,0,0,0,0,0,0,28
SAL50031,150,68,115,0,0,0,0,3,0,337,21,0,0,0,0,0,0,0,0,21,6,0,3,0,0,0,0,0,0,8,795,149,176,4,3,0,0,9,4,1138,329,41,33,4,0,0,0,5,5,401,304,41,35,0,0,0,0,0,0,377,111,39,105,0,0,0,0,0,0,253,3,12,0,0,0,0,0,0,0,13,43,12,10,0,0,0,0,0,0,70,0,3,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,6,0,13,0,0,0,0,0,0,0,0,0,0,163,73,112,0,0,0,0,3,0,355,21,0,0,0,0,0,0,0,0,21,6,0,0,0,0,0,0,0,0,13,814,150,180,4,3,0,0,9,4,1162
SAL50032,190,27,35,0,0,0,0,0,0,251,43,5,0,0,0,0,0,0,0,44,13,0,0,0,0,0,0,0,0,15,1053,42,36,0,0,0,0,0,0,1132,386,0,0,0,0,0,0,0,0,386,439,10,0,0,0,0,0,0,0,453,125,19,29,0,0,0,0,0,0,180,4,0,3,0,0,0,0,0,0,10,42,9,0,0,0,0,0,0,0,49,0,0,0,0,0,0,0,0,0,4,17,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,190,31,35,0,0,0,0,0,0,253,43,5,0,0,0,0,0,0,0,44,13,0,0,0,0,0,0,0,0,15,1070,43,36,0,0,0,0,0,0,1148
SAL50033,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL50034,152,27,10,0,0,0,5,5,0,191,7,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,465,41,8,0,0,0,5,5,0,522,131,5,0,0,0,0,0,0,0,134,180,8,0,0,0,0,0,0,0,195,72,0,0,0,0,0,0,0,0,79,52,20,10,0,0,0,0,0,0,80,32,0,0,0,0,0,0,0,0,33,3,0,0,0,0,0,0,0,0,6,3,0,0,0,0,0,0,0,0,3,0,4,0,0,0,0,0,0,0,4,169,27,10,0,0,0,5,5,0,208,7,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,3,489,44,8,0,0,0,5,5,0,550
SAL50035,207,146,59,0,0,0,0,0,3,409,28,5,5,0,0,0,0,0,0,37,12,3,0,0,0,0,0,0,0,19,1767,476,107,0,0,0,0,0,3,2356,881,188,11,0,0,0,0,0,5,1084,663,136,31,0,0,0,0,0,0,822,145,105,53,0,0,0,0,0,0,301,0,0,0,0,0,0,0,0,0,0,62,39,11,0,0,0,0,0,0,114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,208,148,61,0,0,0,0,0,3,427,27,5,5,0,0,0,0,0,0,36,10,3,0,0,0,0,0,0,0,16,1787,484,107,0,0,0,0,0,3,2386
SAL50036,531,36,91,0,0,0,0,0,0,654,19,0,0,0,0,0,0,0,0,19,13,0,0,0,0,0,0,0,0,18,2795,46,121,0,0,0,0,0,3,2958,647,4,9,0,0,0,0,0,0,660,1602,6,15,0,0,0,0,0,0,1630,400,12,78,0,0,0,0,0,0,492,20,9,4,0,0,0,0,0,0,27,120,8,10,0,0,0,0,0,0,133,4,11,6,0,0,0,0,0,0,18,10,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,555,36,97,0,0,0,0,0,0,690,19,0,0,0,0,0,0,0,0,19,20,0,0,0,0,0,0,0,0,18,2846,43,124,0,0,0,0,0,3,3017
SAL50037,359,120,0,0,0,0,0,0,0,476,4,20,0,0,0,0,0,0,0,24,3,6,0,0,0,0,0,0,0,13,1796,269,0,0,0,0,0,0,0,2070,270,41,0,0,0,0,0,0,0,312,1180,87,0,0,0,0,0,0,0,1263,277,97,0,0,0,0,0,0,0,373,0,0,0,0,0,0,0,0,0,0,82,18,0,0,0,0,0,0,0,107,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,373,120,0,0,0,0,0,0,0,499,4,20,0,0,0,0,0,0,0,24,8,6,0,0,0,0,0,0,0,13,1831,271,0,0,0,0,0,0,0,2109
SAL50038,96,14,4,9,0,0,0,6,0,134,8,15,0,0,0,0,0,0,0,30,14,0,0,0,0,0,0,0,0,14,548,49,4,28,5,0,0,29,5,641,316,17,0,21,0,0,0,19,0,350,116,7,0,0,0,0,0,0,0,123,59,5,0,0,0,0,0,0,0,62,3,12,4,0,0,0,0,0,0,19,36,0,0,0,0,0,0,3,0,40,0,0,0,0,0,0,0,0,0,0,4,0,0,5,3,0,0,6,0,9,0,0,0,0,0,0,0,0,0,0,97,14,4,5,0,0,0,12,0,137,16,15,0,0,0,0,0,0,0,35,14,0,0,0,0,0,0,0,0,14,557,49,4,24,5,0,0,35,5,652
SAL50039,933,108,27,9,8,3,0,22,5,1091,45,45,0,0,0,5,0,5,0,97,42,8,0,0,0,0,0,3,0,49,5050,245,43,26,17,6,0,48,5,5388,1429,63,13,18,4,0,0,18,0,1522,2733,24,0,3,3,0,0,5,4,2758,611,53,6,0,0,0,0,4,0,676,60,32,9,0,0,0,0,0,0,100,294,17,8,0,0,0,0,0,0,320,9,8,0,0,0,0,0,0,0,18,27,0,0,9,9,4,0,19,0,44,7,0,0,0,0,0,0,0,0,7,1010,109,27,9,8,3,0,24,5,1169,45,45,0,0,0,5,0,5,0,97,41,8,0,0,0,0,0,3,0,52,5249,246,43,27,16,6,0,51,5,5598
SAL50040,740,83,13,0,0,0,0,0,0,837,18,20,0,0,0,0,0,0,0,38,36,7,0,0,0,0,0,0,0,42,4207,314,15,0,0,0,0,0,0,4542,511,27,0,0,0,0,0,0,0,539,3010,179,0,0,0,0,0,0,0,3201,558,68,5,0,0,0,0,0,0,635,0,0,0,0,0,0,0,0,0,6,195,17,0,0,0,0,0,0,0,209,0,0,0,0,0,0,0,0,0,0,27,4,0,0,0,0,0,0,0,29,0,0,0,0,0,0,0,0,0,0,785,87,13,0,0,0,0,0,0,885,18,20,0,0,0,0,0,0,0,38,38,7,0,0,0,0,0,0,0,45,4367,321,15,0,0,0,0,0,0,4701
SAL50041,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL50042,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3
