SAL_CODE_2021,Age_14_IndSt_nsP,Age_14_TotM,Age_14_TotF,Age_14_TotP,Age_10_14_Indig_M,Age_10_14_Indig_F,Age_10_14_Indig_P,Age_10_14_NonInd_M,Age_10_14_NonInd_F,Age_10_14_NonInd_P,Age_10_14_Indig_st_nsM,Age_10_14_Indig_st_nsF,Age_10_14_Indig_st_nsP,Age_10_14_TotM,Age_10_14_TotF,Age_10_14_TotP,Age_15_Indig_M,Age_15_Indig_F,Age_15_Indig_P,Age_15_NonInd_M,Age_15_NonInd_F,Age_15_NonInd_P,Age_15_Indig_st_nsM,Age_15_Indig_st_nsF,Age_15_Indig_st_nsP,Age_15_TotM,Age_15_TotF,Age_15_TotP,Age_16_Indig_M,Age_16_Indig_F,Age_16_Indig_P,Age_16_NonInd_M,Age_16_NonInd_F,Age_16_NonInd_P,Age_16_IndigStat_nsM,Age_16_IndigStat_nsF,Age_16_IndigStat_nsP,Age_16_TotM,Age_16_TotF,Age_16_TotP,Age_17_Indig_M,Age_17_Indig_F,Age_17_Indig_P,Age_17_NonInd_M,Age_17_NonInd_F,Age_17_NonInd_P,Age_17_IndigStat_nsM,Age_17_IndigStat_nsF,Age_17_IndigStat_nsP,Age_17_TotM,Age_17_TotF,Age_17_TotP,Age_18_Indig_M,Age_18_Indig_F,Age_18_Indig_P,Age_18_NonInd_M,Age_18_NonInd_F,Age_18_NonInd_P,Age_18_IndigStat_nsM,Age_18_IndigStat_nsF,Age_18_IndigStat_nsP,Age_18_TotM,Age_18_TotF,Age_18_TotP,Age_19_Indig_M,Age_19_Indig_F,Age_19_Indig_P,Age_19_NonInd_M,Age_19_NonInd_F,Age_19_NonInd_P,Age_19_IndigStat_nsM,Age_19_IndigStat_nsF,Age_19_IndigStat_nsP,Age_19_TotM,Age_19_TotF,Age_19_TotP,Age_15_19_Indig_M,Age_15_19_Indig_F,Age_15_19_Indig_P,Age_15_19_NonInd_M,Age_15_19_NonInd_F,Age_15_19_NonInd_P,Age_15_19_IndSt_nsM,Age_15_19_IndSt_nsF,Age_15_19_IndSt_nsP,Age_15_19_TotM,Age_15_19_TotF,Age_15_19_TotP,Age_20_Indig_M,Age_20_Indig_F,Age_20_Indig_P,Age_20_NonInd_M,Age_20_NonInd_F,Age_20_NonInd_P,Age_20_Ind_status_nsM,Age_20_Ind_status_nsF,Age_20_Ind_status_nsP,Age_20_TotM,Age_20_TotF,Age_20_TotP,Age_21_Indig_M,Age_21_Indig_F,Age_21_Indig_P,Age_21_NonInd_M,Age_21_NonInd_F,Age_21_NonInd_P,Age_21_Ind_status_nsM,Age_21_Ind_status_nsF,Age_21_Ind_status_nsP,Age_21_TotM,Age_21_TotF,Age_21_TotP,Age_22_Indig_M,Age_22_Indig_F,Age_22_Indig_P,Age_22_NonInd_M,Age_22_NonInd_F,Age_22_NonInd_P,Age_22_Indig_st_nsM,Age_22_Indig_st_nsF,Age_22_Indig_st_nsP,Age_22_TotM,Age_22_TotF,Age_22_TotP,Age_23_Indig_M,Age_23_Indig_F,Age_23_Indig_P,Age_23_NonInd_M,Age_23_NonInd_F,Age_23_NonInd_P,Age_23_Indig_st_nsM,Age_23_Indig_st_nsF,Age_23_Indig_st_nsP,Age_23_TotM,Age_23_TotF,Age_23_TotP,Age_24_Indig_M,Age_24_Indig_F,Age_24_Indig_P,Age_24_NonInd_M,Age_24_NonInd_F,Age_24_NonInd_P,Age_24_Indig_st_nsM,Age_24_Indig_st_nsF,Age_24_Indig_st_nsP,Age_24_TotM,Age_24_TotF,Age_24_TotP,Age_20_24_Indig_M,Age_20_24_Indig_F,Age_20_24_Indig_P,Age_20_24_NonInd_M,Age_20_24_NonInd_F,Age_20_24_NonInd_P,Age_20_24_Indig_st_nsM,Age_20_24_Indig_st_nsF,Age_20_24_Indig_st_nsP,Age_20_24_TotM,Age_20_24_TotF,Age_20_24_TotP,Age_25_29_Indig_M,Age_25_29_Indig_F,Age_25_29_Indig_P,Age_25_29_NonInd_M,Age_25_29_NonInd_F,Age_25_29_NonInd_P,Age_25_29_Indig_st_nsM,Age_25_29_Indig_st_nsF,Age_25_29_Indig_st_nsP,Age_25_29_TotM,Age_25_29_TotF,Age_25_29_TotP,Age_30_34_Indig_M,Age_30_34_Indig_F,Age_30_34_Indig_P,Age_30_34_NonInd_M,Age_30_34_NonInd_F,Age_30_34_NonInd_P,Age_30_34_Indig_st_nsM,Age_30_34_Indig_st_nsF,Age_30_34_Indig_st_nsP,Age_30_34_TotM,Age_30_34_TotF,Age_30_34_TotP,Age_35_39_Indig_M,Age_35_39_Indig_F,Age_35_39_Indig_P,Age_35_39_NonInd_M,Age_35_39_NonInd_F,Age_35_39_NonInd_P,Age_35_39_Indig_st_nsM,Age_35_39_Indig_st_nsF,Age_35_39_Indig_st_nsP,Age_35_39_TotM,Age_35_39_TotF,Age_35_39_TotP,Age_40_44_Indig_M,Age_40_44_Indig_F,Age_40_44_Indig_P,Age_40_44_NonInd_M
SAL51480,0,0,0,0,0,0,0,6,6,14,0,0,0,6,6,14,0,0,0,0,4,4,0,0,0,0,4,4,0,0,0,0,0,4,0,0,0,0,0,4,0,0,0,3,0,3,0,0,0,3,0,3,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,7,10,0,0,0,9,7,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,6,0,0,0,3,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,5,0,0,0,3,4,9,0,0,0,0,5,4,0,0,0,0,5,4,0,0,0,4,3,6,0,0,0,4,3,11,0,0,0,0,4,3,0,0,0,0,4,3,0,0,0,8
SAL51481,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL51482,0,7,4,8,0,0,0,17,15,28,0,0,0,14,13,29,0,0,0,3,7,10,0,0,0,3,4,10,0,0,0,3,5,10,0,0,0,3,5,10,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,3,0,8,0,0,0,3,3,8,0,0,0,3,0,5,0,0,0,3,0,5,3,0,3,13,14,30,0,0,0,20,14,35,0,0,0,0,3,3,0,0,0,0,3,3,0,0,0,0,4,3,0,0,0,0,3,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,7,0,0,0,4,4,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,9,22,0,0,0,8,12,21,0,0,0,8,12,18,0,0,0,8,13,26,0,0,0,6,14,15,0,0,0,4,14,13,0,0,0,7,7,21,0,0,5,12,13,19,0,0,0,11
SAL51483,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,0,0,0,0,5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0
SAL51484,0,0,0,0,0,0,0,3,3,9,0,0,0,3,3,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,3,3,0,0,0,0,0,4,0,0,0,8,13,14,0,0,0,6,13,14,0,0,0,7,7,16,0,0,0,12,12,20,0,0,3,9
SAL51485,0,20,21,42,0,10,13,74,60,137,0,5,6,81,73,154,3,0,3,4,14,23,0,0,0,7,18,25,0,0,0,14,9,16,0,0,0,14,9,19,0,0,3,14,19,29,0,0,0,7,22,31,0,0,0,16,9,25,0,0,0,18,9,31,0,0,0,17,21,34,0,0,3,16,21,37,9,0,10,61,67,127,0,5,7,68,71,139,0,0,6,11,13,27,0,0,0,13,13,27,0,0,3,15,19,36,3,0,3,13,16,36,3,0,3,12,6,20,0,0,0,9,14,27,0,0,0,7,9,12,0,0,0,5,6,15,0,0,0,9,12,21,3,0,3,14,16,23,5,8,13,55,61,112,7,6,9,60,64,127,5,7,13,62,42,101,5,9,14,72,57,132,7,4,9,50,56,104,0,4,4,51,66,119,6,4,6,66,58,125,9,0,5,71,65,134,0,0,6,62
SAL51486,3,15,8,22,9,18,28,43,26,74,12,7,17,69,50,117,5,5,9,8,5,15,0,0,4,21,10,25,0,0,6,14,6,18,0,0,3,17,13,25,3,3,5,11,11,23,4,4,5,17,20,31,0,0,0,6,4,11,3,0,3,15,4,13,4,3,3,0,4,4,0,0,0,5,7,12,19,12,33,41,29,74,7,4,15,68,50,118,6,4,7,0,3,6,0,0,0,4,7,13,0,0,0,4,3,6,3,4,3,8,6,19,0,5,10,3,4,10,3,0,4,9,14,23,4,9,13,3,3,7,0,4,4,9,14,22,4,0,4,9,11,18,0,4,4,12,15,21,10,22,38,17,31,47,11,8,16,37,61,101,14,21,32,39,22,58,11,4,12,58,43,104,4,9,15,36,25,60,3,11,12,38,42,88,10,3,10,33,37,74,8,11,26,51,59,107,7,9,13,33
SAL51487,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL51488,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,3,0,3,0,0,0,4,4,7,0,0,0,4,4,7,0,0,0,0
SAL51489,0,28,29,56,0,9,10,143,116,260,3,8,8,147,131,275,0,4,4,23,17,44,3,0,7,30,24,47,0,0,0,27,22,41,0,0,0,27,20,45,0,0,0,28,22,49,0,5,6,31,28,59,0,0,4,19,14,36,0,0,0,23,17,35,0,0,0,10,9,16,0,0,0,11,9,19,4,0,5,102,88,189,8,7,12,110,93,208,0,0,0,7,14,18,0,0,0,11,14,24,0,0,0,10,5,14,0,0,0,10,5,14,0,0,0,3,15,17,0,0,0,4,15,16,0,0,0,11,9,17,0,0,0,11,9,17,0,0,0,8,10,15,0,0,0,8,9,13,3,0,6,42,45,79,0,0,0,41,47,84,7,0,7,35,45,82,0,3,3,37,51,88,0,5,3,58,63,123,4,4,7,68,69,132,0,7,9,91,120,217,5,5,10,101,132,230,5,0,5,112
SAL51490,0,28,17,44,4,8,13,148,139,286,6,5,7,161,145,309,0,0,0,17,29,52,0,0,0,17,29,52,0,0,0,20,20,39,0,0,0,19,20,40,0,0,0,16,23,38,0,3,3,18,22,43,0,0,0,31,33,64,0,3,4,34,34,66,3,0,0,51,60,110,0,3,3,56,62,118,3,0,5,138,159,301,6,6,13,144,169,314,0,0,0,62,71,133,7,5,10,73,80,152,0,0,0,63,71,138,0,5,7,70,80,143,0,0,4,65,73,143,6,5,12,75,80,154,0,5,3,90,79,172,6,0,8,95,83,187,3,0,5,105,92,195,5,0,5,114,90,204,4,10,19,386,390,779,32,15,45,422,409,842,11,6,16,505,501,1005,31,21,55,538,527,1070,14,3,13,518,522,1041,38,23,62,567,549,1116,7,6,13,479,430,912,36,29,67,527,467,993,4,0,3,367
SAL51491,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL51492,3,7,3,9,3,3,7,25,23,51,8,8,13,41,29,75,0,0,3,7,0,10,0,0,0,7,0,11,0,0,0,11,0,10,0,0,0,11,0,10,0,0,0,4,3,6,0,0,4,0,6,6,3,0,7,3,7,7,0,0,0,8,5,15,0,0,0,9,3,16,0,0,0,9,3,13,3,0,7,29,16,43,3,3,3,36,20,57,0,0,0,6,4,6,0,0,0,6,5,11,0,0,0,3,0,6,0,0,0,3,0,6,0,0,0,4,0,0,0,0,0,4,0,4,0,0,4,8,4,5,0,0,0,8,5,10,0,0,0,4,4,5,0,0,0,4,3,8,0,5,4,20,10,33,0,0,0,26,19,35,0,0,5,24,23,48,0,3,3,31,24,55,0,3,5,17,24,45,3,3,5,24,31,54,0,0,3,34,24,57,5,3,10,37,33,68,0,0,6,26
SAL51493,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL51494,4,13,15,27,0,0,3,36,41,74,4,0,5,37,46,83,0,0,0,4,10,18,0,0,4,9,14,17,0,0,0,11,9,20,0,0,0,11,9,20,0,0,0,5,9,11,0,0,0,5,9,11,0,0,0,9,3,15,0,3,3,9,11,22,0,0,0,9,3,17,0,0,0,9,7,18,0,0,0,39,37,81,0,3,6,38,45,83,0,0,0,8,17,25,0,0,4,8,16,28,0,0,0,11,9,20,0,3,3,10,9,18,0,0,0,0,6,7,0,0,0,0,8,11,0,0,0,6,0,11,0,0,0,9,0,13,0,0,0,4,7,20,0,0,0,4,11,20,0,0,0,35,41,76,3,6,5,39,47,87,3,0,3,26,41,71,0,3,3,32,48,79,4,6,3,32,51,79,6,0,4,38,56,91,0,0,0,36,43,73,0,5,5,38,48,82,0,0,0,38
SAL51495,0,0,3,0,0,0,0,4,4,4,0,0,0,4,4,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,5,0,9,0,0,0,7,0,10,0,0,0,0,3,3,0,0,0,0,3,3,0,0,0,5,5,6,0,0,0,5,4,10,0,0,0,0,6,5,0,0,0,3,6,4,0,0,0,3
SAL51496,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0
SAL51497,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,3,0,0,0,5,0,3,0,0,0,5,4,3,0,0,0,5,4,3,0,0,0,0
SAL51498,0,0,0,0,0,0,0,3,0,3,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,0,0,0,3,0,4,0,0,0,3,3,7,0,0,0,3,3,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,0,0,0,3,0,4,0,0,0,3,6,4,0,0,0,3,3,9,0,0,0,3
SAL51499,0,0,0,0,0,0,0,4,0,4,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,0,0,0,0,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,9,0,9,0,0,0,11,0,11,0,0,0,0
SAL51500,4,20,18,36,19,25,44,74,68,140,6,13,20,103,97,208,3,3,4,7,14,22,0,5,0,15,20,30,0,3,10,22,9,27,0,0,5,26,17,39,0,0,0,14,5,15,0,0,0,14,9,21,0,9,10,15,8,26,0,0,8,20,20,36,0,0,0,14,10,27,3,0,6,20,15,39,6,18,24,78,48,124,10,14,21,97,77,173,4,4,6,7,9,20,0,0,0,13,11,28,0,3,11,3,13,20,0,4,9,7,24,32,3,0,4,13,9,19,4,0,5,20,7,28,0,7,9,12,13,19,5,0,5,18,15,29,3,0,3,17,9,28,0,4,4,18,20,34,12,17,31,54,52,108,7,12,14,80,76,158,8,9,21,65,64,133,5,6,12,80,85,163,14,13,25,65,70,134,6,13,19,81,94,174,10,10,18,62,66,128,9,13,25,80,94,174,6,8,18,55
SAL51501,10,9,13,18,0,0,0,34,33,68,4,8,12,39,42,79,0,0,0,3,3,8,0,0,0,8,3,10,0,0,0,0,10,11,4,0,4,3,8,10,5,0,5,3,7,16,0,0,7,5,11,16,0,0,0,5,0,8,0,0,0,5,0,5,0,0,0,4,4,8,0,0,0,4,8,15,5,0,0,21,27,43,6,9,10,25,32,58,0,0,0,3,3,3,0,0,0,3,3,8,3,0,3,0,3,8,0,0,4,5,7,12,0,0,0,3,0,5,3,0,4,7,3,14,0,3,3,7,3,7,3,0,3,5,12,14,0,0,0,5,8,12,0,0,0,3,5,14,5,0,10,16,24,41,4,3,8,26,29,57,3,0,0,33,34,69,9,5,12,46,40,84,0,0,0,24,27,48,3,3,10,28,32,57,0,0,3,29,26,55,4,5,11,35,29,66,4,0,7,30
SAL51502,16,82,93,179,22,37,60,398,407,808,26,35,62,449,475,926,3,3,6,82,85,164,5,4,8,88,92,181,3,3,8,74,70,153,6,9,5,84,81,166,4,0,4,81,64,149,3,0,6,90,69,153,0,3,8,66,65,134,3,0,7,75,68,146,6,3,12,84,65,151,0,0,0,95,69,160,14,19,33,393,351,743,12,19,29,422,387,804,3,0,5,75,69,143,3,3,6,77,69,151,6,5,8,82,63,150,0,3,4,93,70,163,7,0,7,70,60,128,0,0,5,78,62,139,5,4,9,55,52,105,3,6,10,64,60,119,3,3,5,63,64,124,3,3,4,71,64,136,21,17,41,343,299,640,10,15,26,379,333,705,14,15,35,329,312,637,34,25,58,376,356,723,7,17,25,342,360,705,35,27,62,387,402,787,9,11,17,329,359,691,29,25,55,372,395,762,7,6,13,298
SAL51503,0,0,0,0,0,0,0,4,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL51504,0,0,0,0,0,0,0,3,4,8,0,0,0,3,4,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,5,8,0,3,0,0,0,0,7,7,0,0,0,0,7,7,0,0,0,4,0,5,0,0,0,4,0,5,0,0,0,5
SAL51505,0,0,0,0,0,0,0,3,4,13,0,0,0,3,6,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,0,0,6,4,0,0,0,0,0,4,0,0,0,0,0,4,0,0,0,4,9,12,0,0,0,4,10,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,0,0,0,0,5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,0,0,0,0,3,6,0,0,0,0,6,9,0,0,0,4,8,14,0,3,3,5,0,11,0,0,0,5,3,12,0,0,0,5,3,14,0,0,0,11,3,9,0,0,0,8
SAL51506,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL51507,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
