SAL_CODE_2021,Ofh_Cfnc_Np_UR_One_HATSIP,Ofh_Cfnc_Np_UR_Two_HATSIP,Ofh_Cfnc_Np_UR_Three_HATSIP,Ofh_Cfnc_Np_UR_Four_HATSIP,Ofh_Cfnc_Np_UR_Five_HATSIP,Ofh_Cfnc_Np_UR_Six_m_HATSIP,Ofh_Cfnc_Tot_HATSIP,Ofh_Cfc_Np_UR_One_HATSIP,Ofh_Cfc_Np_UR_Two_HATSIP,Ofh_Cfc_Np_UR_Three_HATSIP,Ofh_Cfc_Np_UR_Four_HATSIP,Ofh_Cfc_Np_UR_Five_HATSIP,Ofh_Cfc_Np_UR_Six_m_HATSIP,Ofh_Cfc_Tot_HATSIP,Ofh_Opf_Np_UR_One_HATSIP,Ofh_Opf_Np_UR_Two_HATSIP,Ofh_Opf_Np_UR_Three_HATSIP,Ofh_Opf_Np_UR_Four_HATSIP,Ofh_Opf_Np_UR_Five_HATSIP,Ofh_Opf_Np_UR_Six_m_HATSIP,Ofh_Opf_Tot_HATSIP,Ofh_Oth_f_Np_UR_One_HATSIP,Ofh_Oth_f_Np_UR_Two_HATSIP,Ofh_Oth_f_Np_UR_Three_HATSIP,Ofh_Oth_f_Np_UR_Four_HATSIP,Ofh_Oth_f_Np_UR_Five_HATSIP,Ofh_Oth_f_Np_UR_Six_m_HATSIP,Ofh_Oth_f_Tot_HATSIP,Ofh_Tot_Np_UR_One_HATSIP,Ofh_Tot_Np_UR_Two_HATSIP,Ofh_Tot_Np_UR_Three_HATSIP,Ofh_Tot_Np_UR_Four_HATSIP,Ofh_Tot_Np_UR_Five_HATSIP,Ofh_Tot_Np_UR_Six_m_HATSIP,Ofh_Tot_Tot_HATSIP,Mul_fh_Np_UR_One_HATSIP,Mul_fh_Np_UR_Two_HATSIP,Mul_fh_Np_UR_Three_HATSIP,Mul_fh_Np_UR_Four_HATSIP,Mul_fh_Np_UR_Five_HATSIP,Mul_fh_Np_UR_Six_m_HATSIP,Mul_fh_Tot_HATSIP,Tot_fh_Np_UR_One_HATSIP,Tot_fh_Np_UR_Two_HATSIP,Tot_fh_Np_UR_Three_HATSIP,Tot_fh_Np_UR_Four_HATSIP,Tot_fh_Np_UR_Five_HATSIP,Tot_fh_Np_UR_Six_m_HATSIP,Tot_fh_Tot_HATSIP,Lone_ph_Np_UR_One_HATSIP,Lone_ph_Np_UR_Two_HATSIP,Lone_ph_Np_UR_Three_HATSIP,Lone_ph_Np_UR_Four_HATSIP,Lone_ph_Np_UR_Five_HATSIP,Lone_ph_Np_UR_Six_m_HATSIP,Lone_ph_Tot_HATSIP,Group_h_Np_UR_One_HATSIP,Group_h_Np_UR_Two_HATSIP,Group_h_Np_UR_Three_HATSIP,Group_h_Np_UR_Four_HATSIP,Group_h_Np_UR_Five_HATSIP,Group_h_Np_UR_Six_m_HATSIP,Group_h_Tot_HATSIP,Tot_Np_UR_One_HATSIP,Tot_Np_UR_Two_HATSIP,Tot_Np_UR_Three_HATSIP,Tot_Np_UR_Four_HATSIP,Tot_Np_UR_Five_HATSIP,Tot_Np_UR_Six_m_HATSIP,Tot_Tot_HATSIP,Ofh_Cfnc_Np_UR_One_Oth_h,Ofh_Cfnc_Np_UR_Two_Oth_h,Ofh_Cfnc_Np_UR_Three_Oth_h,Ofh_Cfnc_Np_UR_Four_Oth_h,Ofh_Cfnc_Np_UR_Five_Oth_h,Ofh_Cfnc_Np_UR_Six_m_Oth_h,Ofh_Cfnc_Tot_Oth_h,Ofh_Cfc_Np_UR_One_Oth_h,Ofh_Cfc_Np_UR_Two_Oth_h,Ofh_Cfc_Np_UR_Three_Oth_h,Ofh_Cfc_Np_UR_Four_Oth_h,Ofh_Cfc_Np_UR_Five_Oth_h,Ofh_Cfc_Np_UR_Six_m_Oth_h,Ofh_Cfc_Tot_Oth_h,Ofh_Opf_Np_UR_One_Oth_h,Ofh_Opf_Np_UR_Two_Oth_h,Ofh_Opf_Np_UR_Three_Oth_h,Ofh_Opf_Np_UR_Four_Oth_h,Ofh_Opf_Np_UR_Five_Oth_h,Ofh_Opf_Np_UR_Six_m_Oth_h,Ofh_Opf_Tot_Oth_h,Ofh_Oth_f_Np_UR_One_Oth_h,Ofh_Oth_f_Np_UR_Two_Oth_h,Ofh_Oth_f_Np_UR_Three_Oth_h,Ofh_Oth_f_Np_UR_Four_Oth_h,Ofh_Oth_f_Np_UR_Five_Oth_h,Ofh_Oth_f_Np_UR_Six_m_Oth_h,Ofh_Oth_f_Tot_Oth_h,Ofh_Tot_Np_UR_One_Oth_h,Ofh_Tot_Np_UR_Two_Oth_h,Ofh_Tot_Np_UR_Three_Oth_h,Ofh_Tot_Np_UR_Four_Oth_h,Ofh_Tot_Np_UR_Five_Oth_h,Ofh_Tot_Np_UR_Six_m_Oth_h,Ofh_Tot_Tot_Oth_h,Mul_fh_Np_UR_One_Oth_h,Mul_fh_Np_UR_Two_Oth_h,Mul_fh_Np_UR_Three_Oth_h,Mul_fh_Np_UR_Four_Oth_h,Mul_fh_Np_UR_Five_Oth_h,Mul_fh_Np_UR_Six_m_Oth_h,Mul_fh_Tot_Oth_h,Tot_fh_Np_UR_One_Oth_h,Tot_fh_Np_UR_Two_Oth_h,Tot_fh_Np_UR_Three_Oth_h,Tot_fh_Np_UR_Four_Oth_h,Tot_fh_Np_UR_Five_Oth_h,Tot_fh_Np_UR_Six_m_Oth_h,Tot_fh_Tot_Oth_h,Lone_ph_Np_UR_One_Oth_h,Lone_ph_Np_UR_Two_Oth_h,Lone_ph_Np_UR_Three_Oth_h,Lone_ph_Np_UR_Four_Oth_h,Lone_ph_Np_UR_Five_Oth_h,Lone_ph_Np_UR_Six_m_Oth_h,Lone_ph_Tot_Oth_h,Group_h_Np_UR_One_Oth_h,Group_h_Np_UR_Two_Oth_h,Group_h_Np_UR_Three_Oth_h,Group_h_Np_UR_Four_Oth_h,Group_h_Np_UR_Five_Oth_h,Group_h_Np_UR_Six_m_Oth_h,Group_h_Tot_Oth_h,Tot_Np_UR_One_Oth_h,Tot_Np_UR_Two_Oth_h,Tot_Np_UR_Three_Oth_h,Tot_Np_UR_Four_Oth_h,Tot_Np_UR_Five_Oth_h,Tot_Np_UR_Six_m_Oth_h,Tot_Tot_Oth_h
SAL51181,..,19,0,0,0,0,23,..,..,4,3,3,0,11,..,6,0,3,0,0,12,..,0,0,0,0,0,5,..,27,16,7,3,0,42,..,..,..,0,0,0,0,..,27,16,7,3,0,48,10,..,..,..,..,..,10,..,0,0,0,0,0,0,10,27,16,7,3,0,57,..,65,0,0,0,0,65,..,..,27,34,7,0,71,..,6,0,3,0,0,10,..,0,0,0,0,0,0,..,69,30,33,7,0,149,..,..,..,0,0,0,0,..,69,30,33,7,0,149,49,..,..,..,..,..,49,..,3,0,0,0,0,6,49,77,31,33,11,0,202
SAL51182,..,0,0,0,0,0,0,..,..,0,0,0,0,0,..,0,0,0,0,0,0,..,0,0,0,0,0,0,..,0,0,0,0,0,0,..,..,..,0,0,0,0,..,0,0,0,0,0,0,0,..,..,..,..,..,0,..,0,0,0,0,0,0,0,0,0,0,0,0,0,..,6,0,0,0,0,6,..,..,0,0,0,0,0,..,0,0,0,0,0,0,..,0,0,0,0,0,0,..,6,0,0,0,0,6,..,..,..,0,0,0,0,..,6,0,0,0,0,6,0,..,..,..,..,..,0,..,0,0,0,0,0,0,0,6,0,0,0,0,6
SAL51183,..,0,0,0,0,0,0,..,..,0,0,0,0,0,..,0,0,0,0,0,0,..,0,0,0,0,0,0,..,0,0,0,0,0,0,..,..,..,0,0,0,0,..,0,0,0,0,0,0,0,..,..,..,..,..,0,..,0,0,0,0,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,..,..,0,0,0,0,0,..,0,0,0,0,0,0,..,0,0,0,0,0,0,..,0,0,0,0,0,0,..,..,..,0,0,0,0,..,0,0,0,0,0,0,0,..,..,..,..,..,0,..,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL51184,..,5,0,0,0,0,9,..,..,6,4,3,0,13,..,3,4,0,4,0,21,..,0,0,0,0,0,0,..,12,15,7,10,0,46,..,..,..,0,0,0,0,..,12,15,7,10,0,43,15,..,..,..,..,..,15,..,0,0,0,0,0,0,15,17,15,7,10,0,62,..,183,12,0,0,0,194,..,..,50,65,32,6,148,..,48,42,13,5,4,111,..,3,0,0,0,0,4,..,236,103,75,32,14,463,..,..,..,5,0,8,12,..,236,103,86,32,17,477,271,..,..,..,..,..,271,..,12,8,0,0,0,20,271,253,109,85,32,17,773
SAL51185,..,0,0,0,0,0,0,..,..,0,0,0,0,4,..,0,0,0,0,0,0,..,0,0,0,0,0,0,..,6,0,0,0,0,3,..,..,..,0,0,0,0,..,6,0,0,0,0,3,12,..,..,..,..,..,12,..,0,0,0,0,0,0,12,0,0,0,0,0,17,..,69,4,0,0,0,77,..,..,22,19,14,10,64,..,10,3,0,0,0,12,..,7,0,0,0,0,7,..,81,29,23,14,10,155,..,..,..,7,0,4,11,..,81,29,24,16,9,163,117,..,..,..,..,..,117,..,3,0,0,0,0,3,117,86,29,24,16,9,289
SAL51186,..,0,0,0,0,0,0,..,..,0,0,0,0,0,..,0,0,0,0,0,0,..,0,0,0,0,0,0,..,0,0,0,0,0,0,..,..,..,0,0,0,0,..,0,0,0,0,0,0,0,..,..,..,..,..,0,..,0,0,0,0,0,0,0,0,0,0,0,0,0,..,6,0,0,0,0,6,..,..,0,0,0,0,0,..,0,0,0,0,0,0,..,0,0,0,0,0,0,..,6,0,0,0,0,9,..,..,..,0,0,0,0,..,6,0,0,0,0,9,3,..,..,..,..,..,3,..,0,0,0,0,0,0,3,6,0,0,0,0,11
SAL51187,..,0,0,0,0,0,0,..,..,0,0,0,0,0,..,0,0,0,0,0,0,..,0,0,0,0,0,0,..,0,0,0,0,0,0,..,..,..,0,0,0,0,..,0,0,0,0,0,0,0,..,..,..,..,..,0,..,0,0,0,0,0,0,0,0,0,0,0,0,0,..,9,0,0,0,0,9,..,..,0,0,0,0,3,..,0,0,0,0,0,0,..,0,0,0,0,0,0,..,9,0,0,0,0,12,..,..,..,0,0,0,0,..,9,0,0,0,0,12,5,..,..,..,..,..,5,..,0,0,0,0,0,0,5,9,0,0,0,0,13
SAL51188,..,0,0,0,0,0,0,..,..,0,0,0,0,5,..,0,0,0,0,0,0,..,0,0,0,0,0,0,..,0,0,0,0,0,9,..,..,..,0,0,0,0,..,0,0,0,6,0,8,10,..,..,..,..,..,10,..,0,0,0,0,0,0,10,4,0,0,6,0,18,..,0,0,0,0,0,0,..,..,0,0,0,0,3,..,0,0,0,0,0,0,..,0,0,0,0,0,0,..,0,0,0,0,0,4,..,..,..,0,0,0,0,..,0,0,0,0,0,4,13,..,..,..,..,..,13,..,0,0,0,0,0,0,13,4,0,0,0,0,12
SAL51189,..,13,4,0,0,0,14,..,..,8,10,5,3,24,..,14,6,4,0,0,35,..,0,0,0,0,0,0,..,27,19,17,5,5,76,..,..,..,0,0,4,3,..,27,19,17,9,10,78,17,..,..,..,..,..,17,..,3,0,0,0,0,8,17,34,18,17,9,10,101,..,335,16,0,0,0,357,..,..,134,177,72,27,406,..,129,72,25,15,8,251,..,16,3,0,0,0,23,..,485,220,208,87,29,1030,..,..,..,6,6,9,25,..,485,220,214,94,44,1057,531,..,..,..,..,..,531,..,46,10,0,0,0,58,531,532,229,215,94,42,1648
SAL51190,..,3,0,0,0,0,3,..,..,4,0,0,0,3,..,5,3,0,0,0,4,..,3,0,0,0,0,3,..,10,4,0,0,0,17,..,..,..,0,0,0,0,..,10,4,0,0,0,17,12,..,..,..,..,..,12,..,4,0,0,0,0,5,12,14,3,0,0,0,34,..,496,27,9,0,0,529,..,..,184,110,34,3,333,..,81,38,8,0,0,128,..,36,8,0,0,0,47,..,617,253,128,34,3,1034,..,..,..,9,6,12,27,..,617,253,133,47,17,1059,931,..,..,..,..,..,931,..,84,19,3,0,0,104,931,696,271,133,46,19,2095
SAL51191,..,0,0,0,0,0,0,..,..,0,0,0,0,0,..,0,0,0,0,0,0,..,0,0,0,0,0,0,..,0,0,0,0,0,0,..,..,..,0,0,0,0,..,0,0,0,0,0,0,0,..,..,..,..,..,0,..,0,0,0,0,0,0,0,0,0,0,0,0,0,..,23,0,0,0,0,23,..,..,3,8,0,0,11,..,3,4,0,0,0,8,..,0,0,0,0,0,0,..,26,8,6,0,0,42,..,..,..,0,0,0,0,..,26,8,6,0,0,47,20,..,..,..,..,..,20,..,4,0,0,0,0,4,20,33,8,6,0,0,66
SAL51192,..,11,3,0,0,0,13,..,..,7,7,4,0,23,..,0,8,0,0,0,5,..,0,0,0,0,0,3,..,14,12,13,9,0,45,..,..,..,0,0,0,4,..,14,12,11,10,0,49,7,..,..,..,..,..,7,..,0,0,0,0,0,0,7,14,12,11,10,0,54,..,853,33,5,0,0,888,..,..,376,518,188,41,1126,..,182,132,41,5,4,364,..,29,8,0,0,0,36,..,1060,546,566,199,43,2410,..,..,..,14,8,10,29,..,1060,546,582,201,48,2441,641,..,..,..,..,..,641,..,65,13,0,0,0,77,641,1129,556,582,205,48,3158
SAL51193,..,0,0,0,0,0,0,..,..,0,0,0,0,3,..,0,0,0,0,0,0,..,0,0,0,0,0,0,..,0,0,0,0,0,3,..,..,..,0,0,0,0,..,0,0,0,0,0,3,0,..,..,..,..,..,0,..,0,0,0,0,0,0,0,0,0,0,0,0,4,..,25,0,0,0,0,25,..,..,10,3,3,0,12,..,0,0,0,0,0,4,..,0,0,0,0,0,0,..,23,12,5,3,0,40,..,..,..,0,0,0,0,..,23,12,5,3,0,40,11,..,..,..,..,..,11,..,0,0,0,0,0,0,11,23,12,5,3,0,56
SAL51194,..,0,0,0,0,0,0,..,..,0,0,0,0,0,..,0,0,0,0,0,0,..,0,0,0,0,0,0,..,0,0,0,0,0,0,..,..,..,0,0,0,0,..,0,0,0,0,0,0,0,..,..,..,..,..,0,..,0,0,0,0,0,0,0,0,0,0,0,0,0,..,7,0,0,0,0,10,..,..,4,6,4,0,16,..,0,0,0,0,0,0,..,0,0,0,0,0,0,..,7,4,6,4,0,27,..,..,..,0,0,0,0,..,7,4,6,4,0,27,8,..,..,..,..,..,8,..,0,0,0,0,0,0,8,7,4,6,4,0,28
SAL51195,..,0,0,0,0,0,0,..,..,0,0,0,0,0,..,0,0,0,0,0,0,..,0,0,0,0,0,0,..,0,0,0,0,0,0,..,..,..,0,0,0,0,..,0,0,0,0,0,0,0,..,..,..,..,..,0,..,0,0,0,0,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,..,..,0,0,0,0,0,..,0,0,0,0,0,5,..,0,0,0,0,0,0,..,8,0,0,0,0,8,..,..,..,0,0,0,0,..,8,0,0,0,0,8,0,..,..,..,..,..,0,..,0,0,0,0,0,0,0,8,0,0,0,0,7
SAL51196,..,0,0,0,0,0,0,..,..,0,0,0,0,0,..,0,0,0,0,0,0,..,0,0,0,0,0,0,..,0,0,0,0,0,0,..,..,..,0,0,0,0,..,0,0,0,0,0,0,0,..,..,..,..,..,0,..,0,0,0,0,0,0,0,0,0,0,0,0,0,..,3,4,0,0,0,6,..,..,0,0,0,0,8,..,0,0,0,0,0,0,..,0,0,0,0,0,0,..,3,4,0,0,0,11,..,..,..,0,0,0,0,..,3,4,0,0,0,11,11,..,..,..,..,..,11,..,0,0,0,0,0,0,11,3,4,0,0,0,23
SAL51197,..,8,0,0,0,0,8,..,..,4,5,0,0,10,..,7,6,3,0,0,16,..,0,0,0,0,0,4,..,18,8,6,3,0,36,..,..,..,0,0,0,0,..,18,8,9,3,0,39,18,..,..,..,..,..,18,..,0,0,0,0,0,0,18,19,8,9,3,0,58,..,705,22,4,0,0,739,..,..,293,386,115,20,816,..,210,105,32,3,5,347,..,28,3,0,0,0,32,..,946,426,419,120,25,1933,..,..,..,0,6,0,10,..,946,426,419,122,25,1941,1179,..,..,..,..,..,1179,..,91,20,3,5,0,120,1179,1032,450,423,130,25,3237
SAL51198,..,0,0,0,0,0,0,..,..,0,0,0,0,4,..,0,0,0,0,0,0,..,0,0,0,0,0,0,..,0,0,0,0,0,4,..,..,..,0,0,0,0,..,0,0,0,0,0,4,0,..,..,..,..,..,0,..,0,0,0,0,0,0,0,0,0,0,0,0,4,..,6,0,0,0,0,6,..,..,9,11,4,4,25,..,0,0,0,0,0,5,..,0,0,0,0,0,0,..,11,8,11,4,4,32,..,..,..,0,0,0,0,..,11,8,11,4,4,32,8,..,..,..,..,..,8,..,0,0,0,0,0,0,8,11,8,11,4,4,42
SAL51199,..,0,0,0,0,0,0,..,..,0,0,0,0,0,..,0,0,0,0,0,0,..,0,0,0,0,0,0,..,0,0,0,0,0,0,..,..,..,0,0,0,0,..,0,0,0,0,0,0,0,..,..,..,..,..,0,..,0,0,0,0,0,0,0,0,0,0,0,0,0,..,3,0,0,0,0,3,..,..,0,0,0,0,3,..,0,0,0,0,0,0,..,0,0,0,0,0,0,..,3,0,0,0,0,3,..,..,..,0,0,0,0,..,3,0,0,0,0,3,0,..,..,..,..,..,0,..,0,0,0,0,0,0,0,5,0,0,0,0,6
SAL51200,..,3,0,0,0,0,5,..,..,4,3,4,0,13,..,0,6,0,0,0,11,..,0,0,0,0,0,0,..,4,12,3,6,4,29,..,..,..,0,0,4,4,..,4,12,3,6,9,33,0,..,..,..,..,..,0,..,0,0,0,0,0,0,0,4,12,3,6,9,33,..,0,0,0,0,0,0,..,..,0,0,0,0,0,..,0,0,0,0,0,0,..,0,0,0,0,0,0,..,0,0,0,0,0,0,..,..,..,0,0,0,0,..,0,0,0,0,0,0,7,..,..,..,..,..,7,..,0,0,0,0,0,0,7,0,0,0,0,0,10
SAL51201,..,4,0,0,0,0,4,..,..,4,6,5,0,19,..,0,5,4,0,0,6,..,0,0,0,0,0,0,..,8,6,8,5,0,30,..,..,..,0,0,0,0,..,8,6,9,5,0,31,12,..,..,..,..,..,12,..,0,0,0,0,0,0,12,8,6,9,6,0,44,..,76,0,0,0,0,82,..,..,35,35,19,7,92,..,11,9,8,0,0,21,..,0,0,0,0,0,0,..,87,46,39,18,5,197,..,..,..,3,0,0,3,..,87,46,45,18,5,201,88,..,..,..,..,..,88,..,4,0,0,0,0,7,88,93,43,45,18,5,289
SAL51202,..,0,0,0,0,0,0,..,..,0,0,0,0,0,..,0,0,0,0,0,0,..,0,0,0,0,0,0,..,0,0,0,0,0,0,..,..,..,0,0,0,0,..,0,0,0,0,0,0,0,..,..,..,..,..,0,..,0,0,0,0,0,0,0,0,0,0,0,0,0,..,23,0,0,0,0,23,..,..,4,11,3,0,13,..,0,0,0,0,0,0,..,0,0,0,0,0,0,..,30,4,11,3,0,40,..,..,..,0,0,0,0,..,30,4,8,3,0,46,10,..,..,..,..,..,10,..,0,0,0,0,0,0,10,30,4,8,3,0,59
SAL51203,..,0,0,0,0,0,0,..,..,0,0,0,0,0,..,0,0,0,0,0,0,..,0,0,0,0,0,0,..,0,0,0,0,0,0,..,..,..,0,0,0,0,..,0,0,0,0,0,0,0,..,..,..,..,..,0,..,0,0,0,0,0,0,0,0,0,0,0,0,0,..,6,0,0,0,0,6,..,..,0,0,0,0,4,..,0,0,0,0,0,0,..,0,0,0,0,0,0,..,6,4,0,0,0,9,..,..,..,0,0,0,0,..,6,4,0,0,0,9,7,..,..,..,..,..,7,..,0,0,0,0,0,0,7,6,4,0,0,0,19
SAL51204,..,0,0,0,0,0,0,..,..,0,0,0,0,0,..,0,0,0,0,0,0,..,0,0,0,0,0,0,..,0,0,0,0,0,0,..,..,..,0,0,0,0,..,0,0,0,0,0,0,0,..,..,..,..,..,0,..,0,0,0,0,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,..,..,0,0,0,0,0,..,0,0,0,0,0,0,..,0,0,0,0,0,0,..,0,0,0,0,0,0,..,..,..,0,0,0,0,..,0,0,0,0,0,0,0,..,..,..,..,..,0,..,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL51205,..,3,0,0,0,0,5,..,..,5,6,0,0,8,..,0,0,0,0,0,0,..,0,0,0,0,0,0,..,0,8,6,0,0,12,..,..,..,0,3,0,6,..,0,8,4,3,0,14,0,..,..,..,..,..,0,..,0,0,0,0,0,0,0,0,8,4,3,0,14,..,230,13,0,0,0,240,..,..,101,143,72,20,345,..,33,17,9,0,0,63,..,3,0,0,0,0,0,..,262,138,153,71,23,657,..,..,..,0,5,7,15,..,262,138,158,80,31,669,115,..,..,..,..,..,115,..,11,4,0,0,0,11,115,277,142,158,80,31,788
SAL51206,..,0,0,0,0,0,0,..,..,0,0,0,0,0,..,0,0,0,0,0,0,..,0,0,0,0,0,0,..,0,0,0,0,0,0,..,..,..,0,0,0,0,..,0,0,0,0,0,0,0,..,..,..,..,..,0,..,0,0,0,0,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,..,..,0,0,0,0,0,..,0,0,0,0,0,0,..,0,0,0,0,0,0,..,0,0,0,0,0,0,..,..,..,0,0,0,0,..,0,0,0,0,0,0,0,..,..,..,..,..,0,..,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL51207,..,0,0,0,0,0,0,..,..,0,0,0,0,0,..,0,0,0,0,0,0,..,0,0,0,0,0,0,..,0,0,0,0,0,0,..,..,..,0,0,0,0,..,0,0,0,0,0,0,0,..,..,..,..,..,0,..,0,0,0,0,0,0,0,0,0,0,0,0,0,..,3,0,0,0,0,4,..,..,0,0,3,0,3,..,0,0,0,0,0,8,..,0,0,0,0,0,0,..,5,6,0,3,0,12,..,..,..,0,0,0,0,..,5,6,0,3,0,12,3,..,..,..,..,..,3,..,0,0,0,0,0,0,3,5,6,0,3,0,20
SAL51208,..,0,0,0,0,0,0,..,..,0,0,0,0,0,..,0,0,0,0,0,0,..,0,0,0,0,0,0,..,0,0,0,0,0,3,..,..,..,0,0,0,0,..,0,0,0,0,0,3,0,..,..,..,..,..,0,..,0,0,0,0,0,0,0,0,0,0,0,3,3,..,59,0,0,0,0,58,..,..,14,31,17,7,70,..,5,3,0,0,0,13,..,0,0,0,0,0,3,..,64,18,32,17,5,143,..,..,..,0,3,8,7,..,64,18,34,21,17,151,28,..,..,..,..,..,28,..,0,0,0,0,0,0,28,64,21,34,21,17,180
SAL51209,..,7,0,0,0,0,10,..,..,9,0,0,0,7,..,5,5,8,0,0,11,..,3,0,0,0,0,5,..,14,10,5,0,0,31,..,..,..,3,0,5,3,..,14,10,8,0,5,32,0,..,..,..,..,..,0,..,0,0,0,0,0,0,0,15,10,8,0,5,38,..,586,18,7,0,3,612,..,..,290,304,107,38,737,..,143,70,32,0,0,248,..,22,0,0,0,0,22,..,744,384,345,110,39,1624,..,..,..,13,9,15,40,..,744,384,358,120,53,1663,569,..,..,..,..,..,569,..,47,10,4,0,0,62,569,796,394,359,126,53,2297
SAL51210,..,13,0,0,0,0,17,..,..,15,16,8,5,43,..,17,20,13,15,0,58,..,3,0,0,0,0,3,..,33,36,24,20,9,121,..,..,..,0,0,6,6,..,33,36,24,16,17,127,19,..,..,..,..,..,19,..,0,0,0,0,0,5,19,34,35,27,16,17,154,..,484,18,5,0,0,508,..,..,197,212,90,54,552,..,153,108,37,19,9,328,..,17,11,5,0,0,31,..,655,339,252,107,64,1419,..,..,..,13,14,14,38,..,655,339,262,118,80,1452,676,..,..,..,..,..,676,..,69,10,0,0,0,74,676,719,342,262,119,80,2208
SAL51211,..,0,0,0,0,0,0,..,..,0,0,0,0,0,..,0,0,0,0,0,0,..,0,0,0,0,0,0,..,0,0,0,0,0,0,..,..,..,0,0,0,0,..,0,0,0,0,0,0,0,..,..,..,..,..,0,..,0,0,0,0,0,0,0,0,0,0,0,0,0,..,4,0,0,0,0,7,..,..,5,0,3,0,5,..,0,0,0,0,0,0,..,0,0,0,0,0,0,..,4,6,0,3,0,16,..,..,..,0,0,0,0,..,4,6,0,3,0,16,7,..,..,..,..,..,7,..,0,0,0,0,0,0,7,4,6,0,3,0,21
SAL51212,..,0,0,0,0,0,0,..,..,0,0,0,3,3,..,0,0,0,0,0,0,..,0,0,0,0,0,0,..,0,0,0,0,3,6,..,..,..,0,0,3,3,..,0,0,0,0,4,4,4,..,..,..,..,..,4,..,0,0,0,0,0,0,4,0,0,0,0,4,9,..,0,0,0,0,0,0,..,..,0,0,0,0,0,..,0,0,0,0,0,0,..,0,0,0,0,0,0,..,0,0,0,0,0,0,..,..,..,0,0,0,0,..,0,0,0,0,0,0,0,..,..,..,..,..,0,..,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL51213,..,0,0,0,0,0,0,..,..,0,0,0,0,0,..,0,0,0,0,0,0,..,0,0,0,0,0,0,..,0,0,0,0,0,0,..,..,..,0,0,0,0,..,0,0,0,0,0,0,0,..,..,..,..,..,0,..,0,0,0,0,0,0,0,0,0,0,0,0,0,..,11,0,0,0,0,10,..,..,3,9,3,0,9,..,0,0,0,0,0,0,..,0,0,0,0,0,0,..,11,3,3,3,0,26,..,..,..,0,0,0,0,..,11,3,7,3,0,25,8,..,..,..,..,..,8,..,0,0,0,0,0,0,8,11,3,7,3,0,26
SAL51214,..,0,0,0,0,0,0,..,..,0,0,0,0,0,..,0,0,0,0,0,0,..,0,0,0,0,0,0,..,0,0,0,0,0,0,..,..,..,0,0,0,0,..,0,0,0,0,0,0,0,..,..,..,..,..,0,..,0,0,0,0,0,0,0,0,0,0,0,0,0,..,7,0,0,0,0,7,..,..,3,0,0,3,4,..,0,0,0,0,0,0,..,0,0,0,0,0,0,..,15,3,0,0,3,16,..,..,..,0,0,0,0,..,15,3,0,0,3,16,3,..,..,..,..,..,3,..,0,0,0,0,0,0,3,15,3,0,0,3,21
SAL51215,..,0,0,0,0,0,0,..,..,0,0,0,0,0,..,0,0,0,0,0,0,..,0,0,0,0,0,0,..,0,0,0,0,0,0,..,..,..,0,0,0,0,..,0,0,0,0,0,0,0,..,..,..,..,..,0,..,0,0,0,0,0,0,0,0,0,0,0,0,0,..,3,0,0,0,0,3,..,..,0,0,0,0,0,..,0,0,0,0,0,0,..,0,0,0,0,0,0,..,3,0,0,0,0,3,..,..,..,0,0,0,0,..,3,0,0,0,0,3,0,..,..,..,..,..,0,..,0,0,0,0,0,0,0,3,0,0,0,0,3
SAL51216,..,0,0,0,0,0,0,..,..,0,0,0,0,0,..,0,0,0,0,0,0,..,0,0,0,0,0,0,..,0,0,0,0,0,0,..,..,..,0,0,0,0,..,0,0,0,0,0,0,0,..,..,..,..,..,0,..,0,0,0,0,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,..,..,0,0,0,0,0,..,0,0,0,0,0,0,..,0,0,0,0,0,0,..,0,0,0,0,0,0,..,..,..,0,0,0,0,..,0,0,0,0,0,0,0,..,..,..,..,..,0,..,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL51217,..,0,0,0,0,0,0,..,..,0,0,0,0,0,..,0,0,0,0,0,0,..,0,0,0,0,0,0,..,0,0,0,0,0,0,..,..,..,0,0,0,0,..,0,0,0,0,0,0,0,..,..,..,..,..,0,..,0,0,0,0,0,0,0,0,0,0,0,0,0,..,11,0,0,0,0,11,..,..,0,0,0,0,5,..,0,0,0,0,0,3,..,0,0,0,0,0,0,..,11,6,3,0,0,16,..,..,..,0,0,0,0,..,11,6,3,0,0,16,13,..,..,..,..,..,13,..,0,0,0,0,0,0,13,11,6,3,0,0,33
