SAL_CODE_2021,No_bed_ne_sp_Hw_ATSIP,No_bed_ne_sp_Oth_h,No_bed_ne_sp_Tot,One_m_bn_One_ebn_Hw_ATSIP,One_m_bn_One_ebn_Oth_h,One_m_bn_One_ebn_Tot,One_m_bn_Two_ebn_Hw_ATSIP,One_m_bn_Two_ebn_Oth_h,One_m_bn_Two_ebn_Tot,One_m_bn_Thr_ebn_Hw_ATSIP,One_m_bn_Thr_ebn_Oth_h,One_m_bn_Thr_ebn_Tot,One_m_bn_Fou_m_ebn_Hw_ATSIP,One_m_bn_Fou_m_ebn_Oth_h,One_m_bn_Fou_m_ebn_Tot,One_m_bn_Tot_Hw_ATSIP,One_m_bn_Tot_Oth_h,One_m_bn_Tot_Tot,One_m_bs_One_bs_Hw_ATSIP,One_m_bs_One_bs_Oth_h,One_m_bs_One_bs_Tot,One_m_bs_Two_bs_Hw_ATSIP,One_m_bs_Two_bs_Oth_h,One_m_bs_Two_bs_Tot,One_m_bs_Thr_bs_Hw_ATSIP,One_m_bs_Thr_bs_Oth_h,One_m_bs_Thr_bs_Tot,One_m_bs_Fou_m_bs_Hw_ATSIP,One_m_bs_Fou_m_bs_Oth_h,One_m_bs_Fou_m_bs_Tot,One_m_bs_Tot_Hw_ATSIP,One_m_bs_Tot_Oth_h,One_m_bs_Tot_Tot,Tot_Hw_ATSIP,Tot_Oth_h,Tot_Tot
SAL50495,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL50496,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,4,4,0,5,5
SAL50497,15,200,217,3,30,28,0,8,8,5,0,5,0,3,3,8,41,44,8,233,240,7,304,312,0,93,95,0,6,6,15,636,653,38,956,992
SAL50498,0,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,4,4,0,21,21
SAL50499,0,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,4,4,0,0,0,0,0,0,0,7,7,0,13,13
SAL50500,9,180,191,3,13,15,0,5,3,0,0,0,0,0,0,3,18,18,19,546,566,23,872,885,7,466,477,0,55,55,49,1939,1983,66,2229,2288
SAL50501,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,11,0,38,37,0,21,21,0,5,5,0,75,74,0,83,83
SAL50502,14,163,176,5,19,23,0,5,5,0,0,0,0,0,0,5,24,28,8,481,490,14,669,684,0,275,272,0,20,20,22,1445,1466,47,1687,1729
SAL50503,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL50504,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL50505,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL50506,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL50507,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3
SAL50508,49,19,70,35,4,37,10,0,10,6,0,6,6,0,6,57,4,59,52,79,132,50,29,75,12,9,19,0,0,3,114,117,229,218,142,358
SAL50509,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL50510,0,320,320,0,25,21,0,3,3,0,0,0,0,0,0,0,28,24,7,861,868,3,979,983,0,450,450,0,87,88,10,2377,2389,12,2834,2846
SAL50511,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL50512,0,20,20,0,3,3,0,0,0,0,0,0,0,0,0,0,3,3,0,17,17,0,37,34,0,15,15,0,5,5,0,74,71,0,104,108
SAL50513,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,9,0,7,7,0,6,6,0,0,0,0,22,22,0,29,29
SAL50514,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL50515,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,3,3,0,0,0,0,8,8,0,13,13
SAL50516,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL50517,0,33,28,0,4,12,0,0,0,0,0,0,0,0,0,0,4,12,0,71,74,0,117,114,0,82,83,0,15,15,0,285,286,7,345,350
SAL50518,49,454,507,16,60,75,3,13,17,0,5,5,0,0,0,19,78,97,57,1292,1354,45,1907,1955,28,832,858,0,77,81,130,4108,4248,204,4886,5096
SAL50519,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,3,5,0,5,0,0,0,0,0,0,11,0,8,4,4,11
SAL50520,0,15,15,0,4,4,0,0,0,0,0,0,0,0,0,0,4,4,0,33,35,0,48,52,0,17,17,0,7,7,0,105,111,0,142,144
SAL50521,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL50522,34,1051,1087,4,69,72,0,6,6,0,0,0,0,0,0,4,75,78,26,1586,1614,8,859,869,0,176,178,0,31,31,34,2652,2692,84,3984,4068
SAL50523,5,121,119,3,10,13,0,6,3,0,0,0,0,0,0,3,16,16,0,149,151,0,84,84,3,51,57,0,15,15,3,299,307,10,452,465
SAL50524,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,4,4,0,3,3
SAL50525,0,19,21,0,3,6,0,0,0,0,0,0,0,0,0,0,3,6,5,48,51,0,84,85,0,83,83,0,11,11,5,226,230,11,259,271
SAL50526,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,12,8,0,4,4,0,0,0,0,19,15,0,20,19
SAL50527,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,12,12,0,5,5,0,6,6,0,26,26,0,35,39
SAL50528,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL50529,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL50530,4,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,8,3,4,7,0,0,3,0,0,0,3,7,18,12,16,26
SAL50531,0,0,0,0,0,0,5,0,5,0,0,0,0,0,0,5,0,5,10,0,10,0,4,0,0,0,0,0,0,0,10,4,10,17,6,20
SAL50532,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,3,3,0,4,4
SAL50533,0,41,36,0,4,4,0,4,4,0,0,0,0,0,0,0,8,8,3,131,140,10,237,242,5,200,210,0,37,37,18,605,629,20,700,723
SAL50534,13,93,110,3,11,14,3,0,3,0,0,0,0,0,0,6,11,17,12,255,268,8,515,524,5,395,401,0,25,25,25,1190,1218,57,1350,1406
SAL50535,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,0,5,5,0,7,7,0,0,0,0,20,20,0,31,31
SAL50536,36,164,192,7,16,22,6,0,6,0,0,0,0,0,0,13,16,28,39,406,447,17,413,429,4,107,110,0,16,16,60,942,1002,122,1164,1284
SAL50537,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5
SAL50538,4,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,3,0,0,0,0,0,0,3,0,7,17,5,22
SAL50539,0,14,14,0,6,6,0,0,0,0,0,0,0,0,0,0,6,6,0,29,25,0,38,40,0,19,23,0,8,8,0,94,96,6,113,119
SAL50540,5,0,8,6,0,6,8,0,8,3,0,3,4,0,4,21,0,21,5,7,11,4,0,4,0,0,0,0,0,0,9,7,15,37,11,51
SAL50541,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL50542,5,90,88,0,15,15,0,7,7,0,4,4,0,0,0,0,26,26,9,185,190,6,263,276,3,219,219,0,41,41,18,708,726,26,890,916
SAL50543,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7,0,11,11,0,9,9,0,0,0,0,27,27,0,30,30
SAL50544,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,4,4,0,9,9
SAL50545,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,11,0,0,0,0,0,0,0,11,11,0,15,15
SAL50546,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL50547,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL50548,0,25,25,0,8,8,0,0,0,0,0,0,0,0,0,0,8,8,4,79,81,0,102,105,4,65,70,0,5,5,8,251,261,16,301,319
SAL50549,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,0,4,4,0,0,0,0,6,6,0,18,18,0,12,12
SAL50550,38,532,574,14,128,139,6,34,42,0,9,14,3,4,6,23,175,201,45,841,887,50,1190,1241,4,172,178,0,13,19,99,2216,2325,174,3091,3269
SAL50551,5,40,46,0,10,10,0,0,0,0,0,0,0,0,0,0,10,10,7,97,104,3,137,141,0,56,59,0,5,5,10,295,309,19,365,378
SAL50552,4,79,82,0,8,8,0,0,0,0,0,0,0,0,0,0,8,8,6,247,252,7,345,355,3,222,227,0,29,29,16,843,863,17,978,995
SAL50553,9,74,82,5,18,23,0,3,4,0,0,0,0,0,0,5,21,27,16,216,231,18,383,399,9,285,290,0,7,7,43,891,927,66,1049,1109
SAL50554,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,3,3,0,0,0,0,8,8,0,12,14
SAL50555,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,4,4,0,8,8
SAL50556,9,392,400,4,76,81,0,4,4,0,0,0,0,0,0,4,80,85,10,482,493,0,127,127,0,9,9,0,0,0,10,618,629,25,1119,1141
SAL50557,6,12,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,58,70,0,135,130,5,100,104,0,6,6,24,299,310,29,328,350
SAL50558,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,0,19,19,0,7,7,0,0,0,0,32,32,0,40,40
SAL50559,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,10,0,12,12,0,5,5,0,5,5,0,32,32,0,36,40
SAL50560,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,3,3,0,0,0,0,0,0,0,6,6,0,9,9
SAL50561,0,26,30,0,4,0,0,6,6,0,0,0,0,0,0,0,10,6,6,146,149,0,146,150,0,91,91,0,27,30,6,410,420,9,483,491
SAL50562,0,15,15,0,3,3,0,0,0,0,0,0,0,0,0,0,3,3,0,58,58,0,43,43,0,19,19,0,9,7,0,129,127,0,168,167
SAL50563,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8
SAL50564,4,16,23,3,0,3,0,0,0,0,0,0,0,0,0,3,0,3,4,37,43,7,71,73,0,33,33,0,5,8,11,146,157,21,172,197
SAL50565,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,0,0,0,0,0,0,0,8,8,0,9,9
SAL50566,11,177,190,5,16,22,0,0,0,0,0,0,0,0,0,5,16,22,24,527,551,28,691,717,9,304,316,0,24,24,61,1546,1608,82,1873,1953
SAL50567,0,7,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,15,0,51,54,0,30,30,0,8,8,0,104,107,0,113,118
SAL50568,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,3,3,0,0,0,0,6,6,0,14,14
SAL50569,0,24,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,71,75,0,79,85,0,17,17,0,0,0,4,167,177,10,207,225
SAL50570,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3
SAL50571,0,68,73,0,9,11,0,0,0,0,0,0,0,0,0,0,9,11,0,257,256,9,459,468,3,319,323,0,72,72,12,1107,1119,13,1241,1248
SAL50572,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,4,4,0,0,0,0,7,7,0,7,8
SAL50573,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL50574,78,1090,1169,11,197,211,3,32,39,3,17,19,0,0,0,17,246,269,106,2234,2338,87,2786,2878,26,772,802,5,64,69,224,5856,6087,365,7518,7885
SAL50575,0,13,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,0,21,21,0,4,4,0,7,7,0,52,52,0,74,74
SAL50576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0,0,0,0,0,4,4,0,9,9,0,11,11
SAL50577,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,10,0,18,18,0,7,7,0,0,0,0,35,35,0,45,48
SAL50578,0,7,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,20,0,23,23,0,6,12,0,0,0,0,45,55,6,59,64
SAL50579,0,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,27,0,64,64,0,34,33,0,4,4,0,129,128,3,138,145
SAL50580,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,3,8,6,0,0,0,3,14,12,3,22,23
SAL50581,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,10,10,0,3,3,0,0,0,0,17,17,0,16,16
SAL50582,0,18,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,46,0,64,70,0,21,21,0,0,0,0,133,137,10,155,158
SAL50583,37,324,365,12,37,47,5,6,12,0,0,0,0,0,0,17,43,59,60,1136,1195,46,1450,1496,14,676,694,5,55,61,125,3317,3446,195,3859,4053
SAL50584,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,4,4,0,4,4,0,0,0,0,11,11,0,15,15
SAL50585,10,83,91,0,9,12,0,0,3,0,0,0,0,0,0,0,9,15,9,223,235,8,357,368,0,177,179,0,24,24,17,781,806,36,928,959
SAL50586,0,19,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,32,0,29,38,0,15,15,0,3,3,0,74,88,6,107,114
SAL50587,9,292,299,0,20,19,0,9,9,0,0,0,0,0,0,0,29,28,17,857,879,22,1461,1487,4,747,747,0,66,68,43,3131,3181,59,3598,3656
SAL50588,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5
SAL50589,0,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,0,8,6,0,0,0,0,0,0,0,14,12,0,18,25
SAL50590,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3
SAL50591,15,0,15,4,0,6,0,0,0,0,0,0,0,0,0,4,0,6,11,0,13,8,0,8,0,0,0,0,0,0,19,0,21,37,6,44
SAL50592,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL50593,0,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,10,0,20,21,0,14,16,0,6,6,0,50,53,3,55,62
SAL50594,4,84,86,0,13,14,0,0,0,0,0,0,0,0,0,0,13,14,11,259,263,0,245,250,0,64,64,0,9,9,11,577,586,17,689,706
SAL50595,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0,0,0,0,0,5,5,0,3,3
SAL50596,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,3,3,0,0,0,0,7,7,0,8,10
SAL50597,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,3,3,0,16,16
SAL50598,0,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,10,0,10,10,0,4,4,0,0,0,0,21,24,0,31,33
SAL50599,0,156,155,0,8,8,0,3,3,0,0,0,0,0,0,0,11,11,5,559,564,3,634,635,0,356,356,0,20,20,8,1569,1575,13,1795,1807
SAL50600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,10,10,0,4,4,0,0,0,0,17,17,0,17,16
SAL50601,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,9,0,5,3,0,6,6,0,0,0,0,20,18,0,17,17
SAL50602,82,17,101,39,5,46,23,0,23,13,0,13,12,0,12,87,5,94,85,45,126,25,39,64,10,8,21,0,5,6,120,97,217,308,138,444
SAL50603,26,287,310,3,33,35,0,7,7,0,0,0,0,0,0,3,40,42,52,1146,1194,46,1813,1866,23,1498,1523,0,124,129,121,4581,4712,159,5156,5314
SAL50604,0,9,9,0,0,4,0,0,0,0,0,0,0,0,0,0,0,4,0,25,23,0,29,29,0,20,22,0,3,3,0,77,77,5,91,96
SAL50605,0,3,3,0,4,4,0,0,0,0,0,0,0,0,0,0,4,4,0,4,4,0,0,0,0,7,3,0,0,0,0,11,7,0,15,15
SAL50606,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5
SAL50607,4,142,146,3,13,13,0,3,8,0,0,0,0,0,0,3,16,21,10,484,496,7,797,809,3,383,383,0,39,39,20,1703,1727,28,1953,1981
SAL50608,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL50609,36,762,798,10,59,65,0,9,12,0,0,3,0,0,0,10,68,80,53,1597,1655,30,1569,1605,0,346,352,0,36,36,83,3548,3648,155,4651,4808
SAL50610,11,194,201,0,18,24,0,0,0,0,0,0,0,0,0,0,18,24,15,663,674,11,920,935,0,390,392,0,12,12,26,1985,2013,42,2304,2347
SAL50611,9,48,55,3,3,10,0,0,0,0,0,0,0,0,0,3,3,10,13,230,243,21,302,316,7,166,172,0,14,14,41,712,745,52,797,852
SAL50612,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,0,11,11,0,6,6,0,0,0,0,23,23,0,31,32
SAL50613,4,355,355,3,40,43,0,8,10,0,0,0,0,0,0,3,48,53,15,1152,1167,19,1340,1358,9,462,464,0,18,22,43,2972,3011,55,3536,3588
SAL50614,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,5,5,0,4,4,0,0,0,0,13,13,0,18,18
SAL50615,14,143,157,6,23,31,0,12,12,0,0,0,0,0,0,6,35,43,20,331,345,14,450,460,3,222,223,0,14,22,37,1017,1050,60,1254,1316
SAL50616,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7,0,0,0,0,0,0,0,7,7,0,12,11
SAL50617,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL50618,0,14,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,40,43,0,73,72,0,29,29,0,0,0,6,142,144,6,169,172
SAL50619,0,68,66,4,12,12,0,4,4,0,0,0,0,0,0,4,16,16,17,206,222,15,288,299,0,117,115,0,7,7,32,618,643,30,732,765
SAL50620,0,56,55,0,8,8,0,0,0,0,0,0,0,0,0,0,8,8,8,120,125,0,117,123,4,46,47,0,5,5,12,288,300,15,371,383
SAL50621,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,11,0,11,11,0,8,8,0,0,0,0,30,30,0,35,35
SAL50622,4,238,238,0,25,33,0,5,8,0,0,0,0,0,0,0,30,41,14,679,698,20,1115,1132,5,407,408,0,27,28,39,2228,2266,57,2600,2657
SAL50623,5,133,141,0,6,6,0,0,0,0,0,0,0,0,0,0,6,6,10,399,412,12,472,480,0,347,340,0,38,38,22,1256,1270,30,1461,1492
SAL50624,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,3,3,0,0,0,0,7,7,0,12,12
SAL50625,3,53,56,4,16,19,0,0,0,0,0,0,0,0,0,4,16,19,3,169,173,12,229,236,6,194,195,0,33,34,21,625,638,32,742,777
SAL50626,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,0,18,18,0,14,14,0,5,5,0,43,43,0,44,44
SAL50627,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL50628,0,51,50,0,0,4,0,0,0,0,0,0,0,0,0,0,0,4,4,139,143,0,190,191,7,99,102,0,21,21,11,449,457,14,533,550
SAL50629,0,14,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,31,0,57,57,0,38,38,0,8,8,0,134,134,4,153,160
SAL50630,0,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,15,0,6,6,0,6,6,0,0,0,0,27,27,0,39,39
SAL50631,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,12,0,12,12,0,5,5,0,5,5,0,34,34,0,43,43
SAL50632,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL50633,34,353,384,8,49,57,0,9,9,0,0,0,0,0,0,8,58,66,61,1124,1190,40,1695,1735,22,846,868,3,63,67,126,3728,3860,176,4392,4571
SAL50634,0,10,11,0,3,3,0,0,0,0,0,0,0,0,0,0,3,3,0,25,25,0,29,26,0,14,14,0,6,6,0,74,71,6,94,97
SAL50635,3,446,449,0,36,36,0,4,4,0,0,0,0,0,0,0,40,40,11,441,446,0,161,161,0,22,22,0,4,4,11,628,633,15,1152,1163
SAL50636,5,99,107,5,26,32,0,4,4,0,0,0,0,0,0,5,30,36,12,375,392,13,494,508,8,252,256,0,6,6,33,1127,1162,49,1332,1380
SAL50637,0,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,13,13,0,9,9,0,0,0,0,26,26,0,38,41
SAL50638,6,235,234,0,14,14,0,4,4,0,0,0,0,0,0,0,18,18,19,914,933,5,1440,1452,3,965,971,4,150,155,31,3469,3511,43,3896,3941
SAL50639,8,62,68,4,14,17,0,4,4,0,0,0,0,0,0,4,18,21,8,143,153,5,286,291,0,112,109,4,3,3,17,544,556,28,657,686
SAL50640,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,7,7,0,4,4,0,0,0,0,15,15,0,18,22
SAL50641,16,315,332,0,20,26,0,5,7,0,0,0,0,0,0,0,25,33,18,607,625,5,466,474,0,77,80,0,10,10,23,1160,1189,53,1590,1645
SAL50642,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,0,6,6,0,0,0,0,12,12,0,18,18
SAL50643,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,7,7,0,0,3,0,0,0,0,11,14,0,22,23
SAL50644,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,12,12,0,3,3,0,0,3,0,20,23,0,22,28
SAL50645,3,158,166,0,24,25,0,0,3,0,0,0,0,0,0,0,24,28,8,573,587,15,912,924,0,516,513,0,15,15,23,2016,2039,35,2330,2362
SAL50646,0,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,14,0,14,14,0,8,8,0,4,4,0,35,40,0,49,53
SAL50647,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,0,0,0,0,0,0,0,6,6,0,14,14
SAL50648,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL50649,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,3,3,0,4,4
SAL50650,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,3,3,0,7,7,0,15,15
SAL50651,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,3,3,0,0,0,0,0,0,0,6,6,0,3,3
SAL50652,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7,0,0,0,0,7,7,0,10,10
SAL50653,0,17,17,0,3,3,0,0,0,0,0,0,0,0,0,0,3,3,0,16,16,0,22,20,0,29,29,0,4,4,0,71,69,6,99,98
SAL50654,3,50,54,0,3,3,0,0,0,0,0,0,0,0,0,0,3,3,5,126,138,8,176,178,6,53,60,0,3,3,19,358,379,27,436,463
SAL50655,0,10,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,17,0,35,34,0,5,5,0,3,3,0,57,59,4,62,66
SAL50656,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL50657,0,12,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,48,0,92,92,0,63,64,0,16,16,0,214,220,3,237,239
SAL50658,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,9,17,3,14,18,0,4,4,0,0,0,9,27,39,4,41,51
SAL50659,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,3,3,0,0,0,0,0,0,0,7,7,0,14,14
SAL50660,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,4,4,0,6,6
SAL50661,19,321,342,6,50,57,3,12,14,0,8,8,0,0,0,9,70,79,39,721,761,31,1000,1031,9,580,590,3,45,40,82,2346,2422,118,2867,2992
SAL50662,4,16,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,24,0,43,43,0,23,23,0,4,4,0,93,94,5,122,125
