LGA_CODE_2021,Philippines_Before_1951,Philippines_1951_1960,Philippines_1961_1970,Philippines_1971_1980,Philippines_1981_1990,Philippines_1991_2000,Philippines_2001_2010,Philippines_2011_2015,Philippines_2016,Philippines_2017,Philippines_2018,Philippines_2019,Philippines_2020,Philippines_2021,Philippines_Yr_arrival_ns,Philippines_Tot,Poland_Before_1951,Poland_1951_1960,Poland_1961_1970,Poland_1971_1980,Poland_1981_1990,Poland_1991_2000,Poland_2001_2010,Poland_2011_2015,Poland_2016,Poland_2017,Poland_2018,Poland_2019,Poland_2020,Poland_2021,Poland_Yr_arrival_ns,Poland_Tot,Singapore_Before_1951,Singapore_1951_1960,Singapore_1961_1970,Singapore_1971_1980,Singapore_1981_1990,Singapore_1991_2000,Singapore_2001_2010,Singapore_2011_2015,Singapore_2016,Singapore_2017,Singapore_2018,Singapore_2019,Singapore_2020,Singapore_2021,Singapore_Yr_arrival_ns,Singapore_Tot,South_Africa_Before_1951,South_Africa_1951_1960,South_Africa_1961_1970,South_Africa_1971_1980,South_Africa_1981_1990,South_Africa_1991_2000,South_Africa_2001_2010,South_Africa_2011_2015,South_Africa_2016,South_Africa_2017,South_Africa_2018,South_Africa_2019,South_Africa_2020,South_Africa_2021,South_Africa_yr_arr_ns,South_Africa_Tot,Sri_Lanka_Before_1951,Sri_Lanka_1951_1960,Sri_Lanka_1961_1970,Sri_Lanka_1971_1980,Sri_Lanka_1981_1990,Sri_Lanka_1991_2000,Sri_Lanka_2001_2010,Sri_Lanka_2011_2015,Sri_Lanka_2016,Sri_Lanka_2017,Sri_Lanka_2018,Sri_Lanka_2019,Sri_Lanka_2020,Sri_Lanka_2021,Sri_Lanka_Yr_arrival_ns,Sri_Lanka_Tot,Taiwan_Before_1951,Taiwan_1951_1960,Taiwan_1961_1970,Taiwan_1971_1980,Taiwan_1981_1990,Taiwan_1991_2000,Taiwan_2001_2010,Taiwan_2011_2015,Taiwan_2016,Taiwan_2017,Taiwan_2018,Taiwan_2019,Taiwan_2020,Taiwan_2021,Taiwan_Yr_arrival_ns,Taiwan_Tot,Thailand_Before_1951,Thailand_1951_1960,Thailand_1961_1970,Thailand_1971_1980,Thailand_1981_1990,Thailand_1991_2000,Thailand_2001_2010,Thailand_2011_2015,Thailand_2016,Thailand_2017,Thailand_2018,Thailand_2019,Thailand_2020,Thailand_2021,Thailand_Yr_arr_ns,Thailand_Tot,United_Kingdom_Before_1951,United_Kingdom_1951_1960,United_Kingdom_1961_1970,United_Kingdom_1971_1980,United_Kingdom_1981_1990,United_Kingdom_1991_2000,United_Kingdom_2001_2010,United_Kingdom_2011_2015,United_Kingdom_2016,United_Kingdom_2017,United_Kingdom_2018,United_Kingdom_2019,United_Kingdom_2020,United_Kingdom_2021,United_Kingdom_Yr_arrival_ns,United_Kingdom_Tot,USA_Before_1951,USA_1951_1960,USA_1961_1970,USA_1971_1980,USA_1981_1990,USA_1991_2000,USA_2001_2010,USA_2011_2015,USA_2016,USA_2017,USA_2018,USA_2019,USA_2020,USA_2021,USA_Yr_arrival_ns,USA_Tot,Vietnam_Before_1951,Vietnam_1951_1960,Vietnam_1961_1970,Vietnam_1971_1980,Vietnam_1981_1990,Vietnam_1991_2000,Vietnam_2001_2010,Vietnam_2011_2015,Vietnam_2016,Vietnam_2017,Vietnam_2018,Vietnam_2019,Vietnam_2020,Vietnam_2021,Vietnam_Yr_arr_ns,Vietnam_Tot,Born_elsewhere_Before_1951,Born_elsewhere_1951_1960,Born_elsewhere_1961_1970,Born_elsewhere_1971_1980,Born_elsewhere_1981_1990,Born_elsewhere_1991_2000,Born_elsewhere_2001_2010,Born_elsewhere_2011_2015,Born_elsewhere_2016,Born_elsewhere_2017,Born_elsewhere_2018,Born_elsewhere_2019,Born_elsewhere_2020,Born_elsewhere_2021,Born_elsewhere_Yr_arrival_ns,Born_elsewhere_Tot,Tot_Before_1951,Tot_1951_1960,Tot_1961_1970,Tot_1971_1980,Tot_1981_1990,Tot_1991_2000,Tot_2001_2010,Tot_2011_2015,Tot_2016,Tot_2017,Tot_2018,Tot_2019,Tot_2020,Tot_2021,Tot_Yr_arrival_ns,Tot_Tot
LGA56860,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,6,0,3,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,8,0,0,0,0,0,0,0,0,21
LGA56930,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,3,0,4,0,0,0,0,0,0,18,0,0,3,0,10,6,12,0,0,0,4,0,0,0,0,36,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,26,15,20,17,33,16,4,0,0,0,5,3,0,142,0,0,0,3,4,0,6,0,0,7,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,4,6,9,11,14,3,0,0,0,0,0,3,55,7,10,41,31,87,47,81,36,24,15,7,11,20,4,8,423
LGA57000,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,8,3,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,3,0,0,7,0,0,5,6,4,0,0,0,0,0,0,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,4,3,10,0,0,0,0,0,3,0,0,26,0,0,9,4,27,22,57,32,0,5,0,5,3,4,8,178
LGA57080,0,0,0,3,22,35,92,130,22,22,31,68,24,8,10,470,0,0,3,9,40,10,16,11,3,6,5,6,3,0,4,117,3,4,5,23,37,79,132,80,32,35,37,58,61,9,8,590,0,0,7,4,45,59,220,52,10,6,11,27,18,19,4,483,0,0,0,5,9,5,29,27,5,8,21,32,6,0,0,156,0,0,0,0,14,3,21,63,7,8,11,22,7,0,3,159,0,0,0,8,3,15,66,54,11,18,16,35,12,9,10,256,18,53,281,214,253,199,477,234,47,55,53,109,54,41,48,2133,0,0,7,9,12,26,49,39,8,8,22,43,33,17,20,297,0,0,0,28,39,27,41,57,16,34,29,45,17,6,5,337,10,16,65,82,139,213,459,459,153,193,276,490,232,47,67,2902,67,150,498,561,1066,1173,2998,2639,766,943,1316,2039,1092,336,353,15999
LGA57140,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,30,16,3,0,6,5,0,0,0,0,0,0,4,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,16,0,15,38,24,18,14,20,13,0,0,0,0,0,0,3,164
LGA57210,0,0,0,0,0,5,3,13,4,0,3,9,3,0,4,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,5,5,10,23,4,0,0,0,0,0,0,4,46,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,5,0,0,0,0,0,0,3,7,3,29,148,97,62,22,37,12,0,0,6,0,0,0,18,439,0,0,4,8,4,5,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,7,0,3,9,16,12,7,12,10,0,0,4,0,0,0,3,79,11,45,200,152,137,90,148,85,14,17,15,29,16,0,51,1001
LGA57280,0,0,0,0,14,15,88,188,43,20,31,42,11,0,10,459,0,0,0,0,7,0,3,0,0,0,0,0,0,0,0,10,0,0,0,4,23,0,4,0,0,0,11,0,0,0,0,50,0,0,3,8,12,18,126,39,0,0,9,10,8,6,10,233,0,0,0,0,0,3,11,5,4,0,9,7,4,0,0,48,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,6,3,23,35,10,3,6,0,0,0,5,91,4,14,100,73,88,43,115,67,12,5,9,12,6,3,22,571,0,0,0,0,0,13,10,0,0,4,5,0,0,0,0,36,0,0,0,0,0,0,0,11,0,9,0,6,0,0,0,30,0,5,20,16,33,39,172,96,8,19,22,28,11,6,13,502,10,43,159,177,349,276,1079,825,124,120,156,211,70,29,89,3712
LGA57350,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,16,6,7,0,3,0,0,0,0,0,0,0,0,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,0,4,0,0,0,0,3,0,0,0,14,3,3,18,11,13,14,11,0,0,4,5,8,0,0,0,95
LGA57420,0,0,0,0,4,0,6,12,0,0,0,0,0,0,5,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,30,12,0,0,4,8,4,0,4,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,7,3,11,36,19,14,15,23,10,0,0,4,3,0,0,6,144,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,8,4,6,11,21,12,0,8,0,4,8,0,7,89,6,17,56,33,47,48,129,86,10,28,25,25,27,5,30,571
LGA57490,0,0,0,14,121,105,428,432,73,72,42,55,20,12,22,1399,8,0,5,7,43,19,28,18,0,11,0,7,0,0,7,140,0,4,14,37,23,37,69,29,0,6,6,0,0,0,8,241,0,3,22,75,141,232,1143,524,69,51,57,60,30,6,30,2459,0,5,7,0,10,7,20,12,4,3,0,0,3,0,0,69,0,0,0,0,0,5,14,13,0,3,0,6,0,0,4,42,0,0,0,9,34,41,129,129,26,8,22,17,15,9,12,452,152,519,3735,2766,2326,1460,4580,2890,186,150,148,134,68,14,326,19447,4,6,22,33,60,60,112,56,11,18,8,11,8,4,4,417,3,0,0,5,26,20,75,48,12,7,11,11,9,3,3,237,35,64,328,337,370,459,1180,631,98,80,65,65,37,25,80,3855,290,1024,4724,4004,4391,3596,11001,7409,728,604,600,615,309,168,746,40218
LGA57630,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,8,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,8,0,3,9,0,7,0,5,4,0,0,0,0,0,0,0,34
LGA57700,0,0,0,0,17,8,110,114,12,8,12,6,7,5,5,304,0,0,0,0,11,3,4,3,0,0,0,0,0,0,0,17,0,0,5,5,7,10,43,20,0,3,5,0,3,0,3,101,0,0,0,15,30,59,277,121,7,7,10,5,6,5,14,564,0,0,0,0,11,3,12,9,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,8,0,0,0,0,0,4,19,5,6,0,0,0,0,0,8,50,25,74,644,547,451,310,537,192,9,12,8,7,3,3,97,2916,0,0,3,9,10,8,28,7,0,0,3,5,6,0,4,83,0,0,0,0,9,4,9,13,0,0,3,0,5,0,0,35,6,15,47,61,81,88,442,167,14,13,18,25,10,0,39,1030,42,196,809,785,933,791,2334,1265,113,83,111,123,71,25,252,7923
LGA57770,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,8,0,0,0,3,0,10,16,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,5,0,21,61,29,33,17,23,12,0,4,4,3,0,0,20,237,0,0,0,5,3,4,0,0,0,0,6,0,0,0,3,21,0,0,0,0,0,0,0,6,0,0,0,0,5,0,0,8,0,3,6,5,11,13,18,10,3,0,11,25,0,0,3,115,6,40,85,57,77,59,97,62,14,12,32,39,9,3,33,619
LGA57840,0,0,0,12,37,24,61,56,19,13,21,23,4,5,8,281,4,3,4,10,57,19,6,7,0,7,3,0,0,0,6,134,0,5,11,67,92,100,148,50,15,14,22,18,9,3,3,555,0,3,12,48,91,113,231,95,20,30,12,19,13,0,6,696,0,0,7,8,26,15,36,34,4,3,10,21,0,0,0,179,0,0,0,0,9,16,19,22,0,4,4,3,0,0,0,81,0,0,4,4,22,27,62,32,8,15,0,11,4,5,4,194,54,151,567,467,493,332,548,255,33,35,40,51,30,10,72,3144,0,4,11,16,34,23,66,43,7,9,13,15,13,3,12,260,0,0,0,39,61,30,20,21,19,3,11,12,9,4,0,230,33,33,154,155,257,284,520,366,94,76,110,182,94,19,45,2409,173,418,1071,1274,2121,1796,3100,2116,431,422,513,691,365,80,279,14841
LGA57910,0,0,12,47,204,176,451,482,123,84,89,84,39,15,28,1839,59,26,32,56,374,103,88,85,14,8,10,3,0,0,24,890,3,25,53,111,207,203,368,101,20,22,12,19,24,5,31,1203,3,13,54,236,592,844,1388,457,74,56,85,100,56,28,53,4029,7,12,28,63,103,62,167,116,16,17,35,116,42,0,10,798,0,0,0,6,39,38,75,166,22,30,26,32,0,0,9,444,3,0,10,23,85,90,274,186,52,33,35,36,27,3,21,893,207,615,2401,1934,2268,1487,2709,1548,172,136,175,171,121,47,300,14291,3,7,57,76,107,129,219,176,29,28,29,44,48,8,27,992,0,0,0,455,1167,571,562,437,104,91,88,112,54,8,138,3791,168,204,734,864,1368,2356,4332,3155,1064,1052,1183,1653,619,57,342,19158,976,3163,6040,6006,10038,9434,18178,13638,2968,2694,3111,4044,1727,306,1759,84078
LGA57980,0,0,0,6,11,9,21,19,8,8,3,6,3,0,0,98,3,0,0,0,14,7,8,3,0,0,4,0,0,0,4,53,3,0,11,15,18,16,45,26,6,3,9,0,4,0,6,166,0,0,6,32,49,47,74,35,0,6,8,3,7,8,4,275,0,0,3,0,13,4,7,3,0,0,0,0,0,0,0,43,0,0,0,0,10,4,3,8,6,0,0,0,0,0,0,38,0,0,0,3,7,8,16,15,0,3,4,10,0,0,0,64,22,69,286,228,243,182,309,160,26,31,26,22,21,18,29,1674,0,0,3,21,25,13,41,28,13,3,9,4,11,10,0,178,0,0,0,14,21,9,10,13,0,0,5,5,0,0,0,68,6,12,53,49,97,125,221,185,47,47,56,78,38,9,15,1044,58,160,481,536,750,625,1222,940,181,195,238,271,173,74,117,6028
LGA58050,0,0,6,36,206,248,1270,1473,178,124,150,154,64,12,50,3968,11,10,22,10,162,48,42,25,4,0,0,0,0,0,6,338,0,6,24,72,124,91,201,91,11,6,10,8,4,0,20,671,0,3,16,51,210,245,982,372,49,40,32,49,21,8,22,2096,0,5,16,27,85,52,150,118,18,9,5,19,13,0,10,525,0,0,0,0,8,7,26,47,10,7,12,17,5,0,6,137,0,5,0,11,62,60,227,137,15,19,25,25,5,0,18,621,104,336,2264,1569,1582,981,2019,888,80,44,52,61,25,12,216,10231,0,0,22,37,41,60,92,70,4,13,13,17,0,3,10,378,0,0,0,129,580,473,477,272,54,41,43,59,34,7,95,2258,26,90,420,449,777,1232,3502,1501,218,202,176,191,90,45,208,9125,281,1029,3679,3395,5847,5645,15276,9272,1211,975,981,1173,538,197,1089,50583
LGA58190,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,6,3,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,5,0,0,0,11,0,8,11,7,0,0,0,0,0,0,0,44
LGA58260,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,7,0,0,0,0,0,0,0,4,0,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,12,0,4,13,10,9,0,11,14,0,0,0,5,0,0,6,81
LGA58330,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,11,4,0,0,0,3,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,6,3,4,11,4,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,5,29,145,118,68,41,58,26,0,6,3,0,0,0,19,518,0,0,0,4,4,5,0,4,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,8,10,27,13,12,5,12,4,0,4,0,0,0,0,0,97,22,62,208,189,147,88,130,57,3,8,7,3,5,0,39,959
LGA58400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,8,7,0,0,0,0,0,0,0,0,0,0,5,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,7,0,5,11,11,3,5,4,3,0,0,0,0,0,0,0,44
LGA58470,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,0,0,4,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,0,0,0,0,0,14,0,0,10,9,11,7,9,5,0,0,3,0,0,0,0,48
LGA58510,0,0,0,9,33,28,111,86,22,19,25,56,12,0,14,418,8,0,8,9,20,14,9,14,0,0,0,3,0,0,7,84,0,8,7,40,48,47,80,32,13,7,20,26,8,0,10,337,0,0,6,25,44,50,111,39,5,6,3,9,5,3,4,313,0,5,5,14,12,10,54,6,12,12,17,43,18,0,4,212,0,0,0,0,3,14,17,53,8,8,9,5,0,0,10,121,0,0,0,11,14,27,55,48,3,5,14,21,7,0,7,204,32,117,487,386,357,229,469,223,24,24,27,29,6,11,96,2527,0,0,5,15,12,27,37,31,4,11,11,12,9,9,3,191,0,0,0,27,28,26,36,56,13,36,13,10,15,0,11,276,17,23,99,122,158,248,454,388,81,125,136,222,84,27,50,2228,113,376,894,969,1291,1308,2845,2197,560,606,752,968,423,103,391,13794
LGA58540,0,0,0,0,0,0,5,7,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,5,10,0,3,4,0,5,0,0,0,0,0,0,3,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,7,13,9,13,13,24,22,3,4,0,4,0,5,7,117
LGA58570,0,0,0,5,26,23,49,30,14,8,5,14,3,3,5,184,3,3,7,10,36,24,9,9,0,0,0,0,4,0,3,114,0,5,10,25,34,41,75,25,8,6,9,11,9,0,3,257,0,0,7,19,81,85,136,36,0,5,4,11,9,4,10,407,0,0,6,11,11,6,14,11,0,4,0,3,0,0,0,67,0,0,0,0,3,4,19,49,9,0,14,8,0,0,3,110,0,0,0,5,12,8,54,26,9,6,3,0,3,0,0,131,10,52,298,350,424,366,563,300,27,40,53,40,50,11,53,2630,0,4,4,14,28,28,51,49,18,15,17,29,9,0,6,284,0,0,0,132,220,46,52,33,3,11,12,15,4,9,16,563,16,22,104,150,175,268,366,317,96,98,126,156,64,15,39,2014,102,458,890,1053,1579,1362,2183,1598,325,416,498,615,279,71,288,11718
LGA58610,0,0,0,0,0,0,3,3,0,5,6,17,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,6,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,4,11,29,23,12,5,9,4,0,0,0,0,0,0,6,101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,0,0,4,0,0,0,0,0,0,3,16,9,17,42,38,40,22,28,20,3,3,10,19,0,3,17,271
LGA58680,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,8,3,0,0,0,0,0,0,0,0,0,3,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,8,0,3,10,9,10,9,9,3,0,0,0,3,0,0,3,64
LGA58760,0,0,5,30,223,203,931,803,137,103,81,108,40,8,41,2729,8,0,11,43,251,86,63,74,5,0,8,3,4,0,7,567,0,4,23,84,114,125,277,83,16,10,8,6,13,3,15,789,0,0,16,102,231,523,3158,1662,212,176,162,189,96,51,68,6654,0,0,13,26,37,32,74,57,0,3,11,24,6,0,4,296,0,0,0,0,9,19,33,53,3,8,12,27,3,0,0,171,0,0,3,10,72,77,306,210,67,28,51,50,12,7,15,907,132,455,2888,2762,3802,3034,10359,4991,495,305,278,271,145,47,535,30492,0,5,25,54,51,75,180,95,10,12,12,11,12,4,3,547,0,0,8,167,1092,766,653,441,84,94,55,96,47,21,140,3673,50,87,528,657,1266,1773,4955,2004,335,258,302,253,139,40,211,12853,360,1185,4595,5302,9817,9585,28130,15354,1913,1488,1508,1709,833,310,1503,83593
LGA58820,0,0,0,0,0,0,24,16,0,5,0,0,0,0,4,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,6,0,15,4,0,0,0,0,0,0,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,3,18,119,58,31,15,34,17,0,0,3,0,0,0,36,342,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,6,7,10,5,9,7,0,0,0,0,0,0,3,54,20,58,154,87,81,52,124,69,5,8,10,16,9,0,59,767
LGA58890,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,8,6,3,0,3,0,0,0,0,0,0,0,3,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,17,10,15,4,6,7,0,0,0,0,0,0,3,70
