LGA_CODE_2021,Cntd_home_Cen_Nt_0_14_yr,Cntd_home_Cen_Nt_15_24_yr,Cntd_home_Cen_Nt_25_34_yr,Cntd_home_Cen_Nt_35_44_yr,Cntd_home_Cen_Nt_45_54_yr,Cntd_home_Cen_Nt_55_64_yr,Cntd_home_Cen_Nt_65_74_yr,Cntd_home_Cen_Nt_75_84_yr,Cntd_home_Cen_Nt_85_yr_over,Cntd_home_Cen_Night_Tot,Vis_from_Same_SA2_0_14,Vis_from_Same_SA2_15_24,Vis_from_Same_SA2_25_34,Vis_from_Same_SA2_35_44,Vis_from_Same_SA2_45_54,Vis_from_Same_SA2_55_64,Vis_from_Same_SA2_65_74,Vis_from_Same_SA2_75_84,Vis_from_Same_SA2_85_yr_over,Vis_from_Same_SA2_Tot,Vis_fro_Diff_SA2_NSW_0_14,Vis_fr_Diff_SA2_NSW_15_24,Vis_fr_Diff_SA2_NSW_25_34,Vis_fr_Diff_SA2_NSW_35_44,Vis_fr_Diff_SA2_NSW_45_54,Vis_fr_Diff_SA2_NSW_55_64,Vis_fr_Diff_SA2_NSW_65_74,Vis_fr_Diff_SA2_NSW_75_84,Vis_fr_Diff_SA2_NSW_85_over,Vis_fr_Diff_SA2_NSW_Tot,Vis_fro_Diff_SA2_Vic_0_14,Vis_fr_Diff_SA2_Vic_15_24,Vis_fr_Diff_SA2_Vic_25_34,Vis_fr_Diff_SA2_Vic_35_44,Vis_fr_Diff_SA2_Vic_45_54,Vis_fr_Diff_SA2_Vic_55_64,Vis_fr_Diff_SA2_Vic_65_74,Vis_fr_Diff_SA2_Vic_75_84,Vis_fr_Diff_SA2_Vic_85_over,Vis_fr_Diff_SA2_Vic_Tot,Vis_fro_Diff_SA2_Qld_0_14,Vis_fr_Diff_SA2_Qld_15_24,Vis_fr_Diff_SA2_Qld_25_34,Vis_fr_Diff_SA2_Qld_35_44,Vis_fr_Diff_SA2_Qld_45_54,Vis_fr_Diff_SA2_Qld_55_64,Vis_fr_Diff_SA2_Qld_65_74,Vis_fr_Diff_SA2_Qld_75_84,Vis_fr_Diff_SA2_Qld_85_over,Vis_fr_Diff_SA2_Qld_Tot,Vis_fro_Diff_SA2_SA_0_14,Vis_fr_Diff_SA2_SA_15_24,Vis_fr_Diff_SA2_SA_25_34,Vis_fr_Diff_SA2_SA_35_44,Vis_fr_Diff_SA2_SA_45_54,Vis_fr_Diff_SA2_SA_55_64,Vis_fr_Diff_SA2_SA_65_74,Vis_fr_Diff_SA2_SA_75_84,Vis_fr_Diff_SA2_SA_85_over,Vis_fr_Diff_SA2_SA_Tot,Vis_fro_Diff_SA2_WA_0_14,Vis_fr_Diff_SA2_WA_15_24,Vis_fr_Diff_SA2_WA_25_34,Vis_fr_Diff_SA2_WA_35_44,Vis_fr_Diff_SA2_WA_45_54,Vis_fr_Diff_SA2_WA_55_64,Vis_fr_Diff_SA2_WA_65_74,Vis_fr_Diff_SA2_WA_75_84,Vis_fr_Diff_SA2_WA_85_over,Vis_fr_Diff_SA2_WA_Tot,Vis_fro_Diff_SA2_Tas_0_14,Vis_fr_Diff_SA2_Tas_15_24,Vis_fr_Diff_SA2_Tas_25_34,Vis_fr_Diff_SA2_Tas_35_44,Vis_fr_Diff_SA2_Tas_45_54,Vis_fr_Diff_SA2_Tas_55_64,Vis_fr_Diff_SA2_Tas_65_74,Vis_fr_Diff_SA2_Tas_75_84,Vis_fr_Diff_SA2_Tas_85_over,Vis_fr_Diff_SA2_Tas_Tot,Vis_fro_Diff_SA2_NT_0_14,Vis_fr_Diff_SA2_NT_15_24,Vis_fr_Diff_SA2_NT_25_34,Vis_fr_Diff_SA2_NT_35_44,Vis_fr_Diff_SA2_NT_45_54,Vis_fr_Diff_SA2_NT_55_64,Vis_fr_Diff_SA2_NT_65_74,Vis_fr_Diff_SA2_NT_75_84,Vis_fr_Diff_SA2_NT_85_over,Vis_fr_Diff_SA2_NT_Tot,Vis_fro_Diff_SA2_ACT_0_14,Vis_fr_Diff_SA2_ACT_15_24,Vis_fr_Diff_SA2_ACT_25_34,Vis_fr_Diff_SA2_ACT_35_44,Vis_fr_Diff_SA2_ACT_45_54,Vis_fr_Diff_SA2_ACT_55_64,Vis_fr_Diff_SA2_ACT_65_74,Vis_fr_Diff_SA2_ACT_75_84,Vis_fr_Diff_SA2_ACT_85_over,Vis_fr_Diff_SA2_ACT_Tot,Vis_fro_Diff_SA2_OT_0_14,Vis_fr_Diff_SA2_OT_15_24,Vis_fr_Diff_SA2_OT_25_34,Vis_fr_Diff_SA2_OT_35_44,Vis_fr_Diff_SA2_OT_45_54,Vis_fr_Diff_SA2_OT_55_64,Vis_fr_Diff_SA2_OT_65_74,Vis_fr_Diff_SA2_OT_75_84,Vis_fr_Diff_SA2_OT_85_over,Vis_fr_Diff_SA2_OT_Tot,Vis_fro_Diff_SA2_TOT_0_14,Vis_fr_Diff_SA2_TOT_15_24,Vis_fr_Diff_SA2_TOT_25_34,Vis_fr_Diff_SA2_TOT_35_44,Vis_fr_Diff_SA2_TOT_45_54,Vis_fr_Diff_SA2_TOT_55_64,Vis_fr_Diff_SA2_TOT_65_74,Vis_fr_Diff_SA2_TOT_75_84,Vis_fr_Diff_SA2_TOT_85_over,Vis_fr_Diff_SA2_TOT_TTOT,Vis_from_Tot_Viss_0_14_yr,Vis_from_Tot_Viss_15_24_yr,Vis_from_Tot_Viss_25_34_yr,Vis_from_Tot_Viss_35_44_yr,Vis_from_Tot_Viss_45_54_yr,Vis_from_Tot_Viss_55_64_yr,Vis_from_Tot_Viss_65_74_yr,Vis_from_Tot_Viss_75_84_yr,Vis_from_Tot_Viss_85_over,Vis_from_Tot_Viss_Tot,OS_vis_0_14_yr,OS_vis_15_24_yr,OS_vis_25_34_yr,OS_vis_35_44_yr,OS_vis_45_54_yr,OS_vis_55_64_yr,OS_vis_65_74_yr,OS_vis_75_84_yr,OS_vis_85_yr_over,OS_vis_Tot,Tot_pop_pl_en_0_14_yr,Tot_pop_pl_en_15_24_yr,Tot_pop_pl_en_25_34_yr,Tot_pop_pl_en_35_44_yr,Tot_pop_pl_en_45_54_yr,Tot_pop_pl_en_55_64_yr,Tot_pop_pl_en_65_74_yr,Tot_pop_pl_en_75_84_yr,Tot_pop_pl_en_85_yr_over,Tot_pop_pl_en_Tot
LGA56300,198,76,77,168,157,263,306,142,29,1410,0,0,3,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,16,5,17,20,15,19,21,10,0,132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,5,17,20,19,27,24,10,0,138,16,5,20,20,19,27,26,10,0,142,0,4,3,0,0,0,0,0,0,3,209,83,104,189,177,288,330,144,26,1563
LGA56370,144,37,94,69,84,99,80,60,39,702,0,0,0,0,4,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,4,3,9,8,3,18,6,4,0,0,58,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,9,12,10,22,6,4,0,0,67,6,9,12,10,26,6,4,3,0,73,0,0,0,0,0,0,0,0,0,0,150,44,105,81,109,105,82,62,39,770
LGA56460,812,546,499,489,550,595,504,303,151,4453,7,0,0,0,4,3,11,0,0,23,0,0,0,0,0,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,106,35,43,50,34,22,9,0,322,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,106,35,43,49,40,22,9,0,325,32,105,37,41,46,37,29,15,5,346,0,0,5,0,0,0,0,0,0,8,844,659,540,529,596,638,535,319,162,4808
LGA56580,4121,2927,1725,2359,3032,2615,2323,1405,629,21140,5,0,0,0,6,5,7,7,3,25,0,7,8,3,0,0,0,0,0,25,3,8,9,4,3,0,0,3,0,27,0,3,3,4,0,0,0,0,0,13,0,0,4,0,0,0,0,0,0,6,36,71,73,81,89,95,148,126,74,806,0,0,0,0,0,0,0,0,0,3,0,0,10,8,5,0,0,0,0,18,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,45,96,109,103,96,104,153,132,73,905,48,97,109,104,105,106,157,132,78,929,3,3,10,8,5,16,12,0,5,60,4174,3024,1839,2472,3144,2739,2487,1540,712,22132
LGA56620,279,219,211,189,166,115,50,14,3,1258,0,4,7,4,6,10,0,0,0,24,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,5,0,0,0,6,0,0,0,0,7,7,0,0,0,10,9,0,10,7,3,3,3,0,0,29,4,16,17,16,22,19,5,3,0,93,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,5,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,23,26,25,31,36,10,3,0,158,10,28,33,26,36,38,10,0,0,186,0,0,5,0,0,3,0,0,0,3,294,245,248,218,206,155,58,21,3,1444
LGA56730,2016,1160,1147,1216,1380,1522,1329,672,222,10666,4,5,3,4,6,4,3,4,0,33,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,6,0,0,11,0,0,0,4,0,0,4,0,0,9,3,0,0,0,3,0,0,6,0,10,46,57,54,34,64,62,46,19,5,398,0,0,0,0,0,0,9,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,66,55,35,69,62,67,24,5,438,51,66,57,42,78,74,71,35,7,470,0,0,0,6,6,0,0,4,0,6,2064,1225,1210,1261,1460,1596,1403,705,232,11145
LGA56790,455,177,205,279,347,525,526,251,82,2855,3,4,0,6,5,0,0,0,0,26,4,0,3,0,4,17,33,0,0,67,19,0,0,9,8,10,38,0,0,89,5,0,4,8,6,22,34,0,0,69,4,0,0,0,9,14,20,3,0,55,75,64,92,107,113,267,322,134,10,1186,0,0,5,0,4,4,4,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,103,69,100,124,139,330,450,140,10,1469,106,76,104,125,142,330,452,140,10,1493,0,0,6,0,0,3,0,0,0,13,560,250,316,412,493,861,981,387,93,4355
LGA56860,33,29,12,20,34,41,47,12,4,230,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,6,0,6,3,4,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,6,0,6,3,4,0,0,25,5,3,6,0,6,3,4,0,0,27,0,0,0,0,0,0,0,0,0,0,38,34,14,20,42,43,52,10,4,250
LGA56930,256,307,99,109,204,214,172,98,45,1511,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,16,9,6,0,0,0,0,0,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,19,11,6,0,6,0,0,0,68,28,19,11,6,0,6,0,0,0,68,0,5,0,0,0,0,0,0,0,0,294,327,110,110,213,219,174,98,45,1583
LGA57000,84,60,71,98,95,108,47,26,11,596,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,4,3,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,15,123,122,100,73,34,3,0,477,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,123,121,106,78,36,3,0,485,0,15,122,121,106,77,32,3,0,487,0,0,5,3,0,0,0,0,0,5,84,80,199,221,198,190,81,31,11,1090
LGA57080,1925,4640,8009,4486,2458,2258,1789,862,262,26698,12,18,31,26,21,27,5,3,0,145,6,29,41,60,77,62,18,0,0,291,3,16,57,42,48,62,14,3,0,239,3,19,62,58,63,61,17,0,0,297,0,7,21,26,39,28,8,6,0,139,375,546,808,684,655,533,414,236,122,4378,0,0,4,7,13,9,13,0,0,49,0,0,13,21,12,13,3,0,0,66,0,4,11,12,4,0,4,0,0,38,5,0,0,0,4,0,3,0,0,11,395,626,1016,918,918,770,487,248,123,5502,405,643,1048,947,936,800,495,250,126,5646,31,135,288,148,119,71,37,15,6,849,2365,5422,9347,5580,3518,3132,2319,1122,388,33193
LGA57140,160,70,82,91,114,166,148,95,23,954,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,4,3,11,4,0,0,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,4,3,11,7,0,0,43,3,4,0,4,3,13,7,0,6,47,0,0,0,0,0,0,0,0,0,0,166,80,87,96,116,179,157,97,26,995
LGA57210,871,451,428,530,705,821,751,310,112,4985,3,5,3,0,0,0,6,0,0,17,0,0,0,0,0,4,0,0,0,5,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,27,28,23,29,30,24,15,5,199,0,0,0,0,0,0,4,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,27,26,23,30,34,27,15,4,214,32,27,31,23,34,34,36,15,4,232,0,0,0,0,0,0,0,0,0,7,905,475,459,555,739,859,791,328,116,5227
LGA57280,3740,1540,2882,2662,1847,1462,410,104,27,14671,8,4,7,4,4,12,6,3,0,43,11,0,19,25,29,48,35,9,0,177,23,3,15,22,37,35,52,6,0,201,4,6,39,50,57,49,46,10,0,265,3,0,21,10,20,38,32,6,0,134,103,198,681,660,675,492,265,63,8,3147,0,0,0,0,6,16,12,11,0,51,0,0,6,6,6,11,4,0,0,25,0,0,0,0,0,5,0,0,0,11,0,0,0,0,0,0,0,0,0,0,147,218,778,793,836,695,438,101,8,4008,150,219,787,793,843,701,446,101,8,4053,0,0,13,18,13,11,8,0,0,60,3892,1756,3683,3472,2695,2173,861,208,35,18788
LGA57350,145,39,75,75,113,149,167,78,36,878,4,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,17,3,7,0,4,3,0,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,17,3,7,0,7,3,0,55,6,0,17,3,7,9,7,3,0,54,0,0,0,0,0,0,0,0,0,0,152,40,93,76,120,152,171,87,40,935
LGA57420,360,127,277,236,269,283,184,112,32,1879,0,0,0,0,3,6,0,0,0,12,0,0,3,0,0,0,3,0,0,12,7,0,8,3,0,0,0,0,0,12,0,0,0,0,0,10,4,0,0,21,0,0,4,0,0,0,3,0,0,10,7,62,165,102,142,110,37,7,0,634,0,0,0,0,0,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,62,173,109,145,130,48,10,0,687,7,65,173,110,152,131,51,10,0,701,0,0,11,4,0,0,0,0,0,13,368,193,465,342,419,414,237,119,30,2592
LGA57490,28864,15889,16888,16978,16520,14278,10129,5902,2019,127467,27,28,19,27,20,28,40,29,6,225,5,10,46,30,11,10,17,3,0,130,0,4,5,11,8,13,19,0,0,55,3,9,10,9,17,12,10,5,0,77,0,3,4,5,10,7,5,0,0,33,448,562,560,409,330,293,202,100,27,2938,5,6,9,3,0,13,0,0,0,31,4,6,8,5,7,4,0,0,0,31,0,5,8,5,10,0,0,0,0,27,0,0,0,0,0,0,0,0,0,0,459,600,647,468,395,359,259,108,27,3318,490,625,665,494,413,383,293,138,38,3542,16,22,27,24,18,42,33,13,8,203,29370,16540,17577,17500,16949,14706,10455,6054,2063,131213
LGA57630,0,6,14,7,9,30,22,11,0,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,10,4,0,0,0,0,0,6,0,0,16,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,8,0,14,29,20,27,35,11,8,0,149,0,0,0,0,0,0,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,14,30,18,30,42,22,8,0,183,4,14,30,18,29,42,22,8,0,182,0,0,0,0,0,0,0,0,0,0,4,24,45,33,40,73,47,22,0,283
LGA57700,7878,3507,4550,4496,3776,3124,1995,901,242,30488,3,5,3,3,3,4,4,3,0,32,4,0,0,5,0,5,0,0,0,12,0,0,0,0,3,0,9,0,0,20,7,0,0,0,0,5,0,0,0,10,3,0,0,0,0,0,0,0,0,6,109,95,93,40,60,66,53,17,10,550,0,0,0,0,0,0,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,124,94,99,47,68,77,58,23,10,600,125,100,101,46,73,81,64,25,10,636,8,0,0,4,3,8,9,3,0,46,8009,3617,4656,4551,3855,3219,2071,927,252,31167
LGA57770,160,67,142,122,103,147,131,55,8,930,0,0,0,0,0,0,0,0,0,4,4,0,5,10,7,14,23,5,0,55,11,3,12,3,13,43,43,0,3,130,12,3,9,8,11,19,22,0,0,88,0,0,3,0,4,19,36,0,0,66,155,60,171,153,180,377,399,151,11,1657,5,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,195,70,196,173,216,476,530,159,10,2018,195,65,196,173,216,476,530,159,10,2018,0,0,16,0,4,0,0,0,0,18,354,131,355,298,324,625,659,216,14,2976
LGA57840,6116,5631,6136,5428,4991,4799,4417,2387,1199,41108,3,8,12,11,9,8,16,5,5,71,0,4,3,5,5,7,5,0,0,41,6,3,4,12,12,3,12,0,0,48,0,4,3,0,5,13,8,0,0,41,4,0,5,3,0,0,0,0,0,13,141,283,193,162,112,162,137,66,28,1284,0,0,0,0,0,8,4,0,0,12,0,0,0,0,0,5,0,0,0,5,0,0,9,0,0,0,0,0,0,11,4,0,0,3,0,0,0,0,0,8,154,297,222,184,141,198,163,72,35,1464,152,303,231,196,153,212,176,79,36,1540,13,22,43,23,21,22,30,0,0,172,6278,5948,6409,5655,5164,5025,4621,2467,1232,42818
LGA57910,37613,23666,35212,33275,26934,22925,19057,12124,5629,216435,24,19,36,31,38,43,33,41,20,276,10,7,30,20,11,20,21,7,3,130,13,14,28,21,19,23,31,10,4,164,0,4,8,16,12,28,9,3,0,88,6,4,4,5,11,0,10,0,0,45,521,651,812,558,448,439,362,224,132,4154,3,0,9,7,3,11,13,0,0,52,0,0,8,6,0,5,0,0,0,17,5,4,8,3,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,6,568,694,899,632,512,531,442,250,133,4667,593,713,936,662,549,581,475,284,157,4944,36,39,97,49,74,96,71,27,6,506,38244,24416,36243,33988,27546,23598,19600,12442,5790,221880
LGA57980,2659,1727,2474,2312,2039,1868,1814,1115,425,16437,8,0,0,3,8,3,0,0,0,21,0,7,0,4,0,8,0,0,0,19,0,7,7,3,3,0,4,0,0,25,0,0,0,0,0,4,0,0,0,4,0,0,0,0,0,0,0,0,0,6,123,66,97,85,78,61,47,33,9,595,0,0,4,0,0,0,5,0,0,13,0,0,0,6,0,0,0,0,0,7,0,0,0,4,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,127,77,109,94,84,72,59,32,8,677,138,83,113,96,83,79,58,32,8,695,3,3,9,3,17,10,7,0,0,56,2799,1814,2595,2413,2140,1953,1883,1153,432,17183
LGA58050,32693,18390,21896,21673,18570,15686,10324,4970,1649,145854,20,23,21,24,24,38,25,27,15,223,3,6,3,0,9,12,9,3,0,53,8,3,15,15,16,21,13,3,0,101,0,3,5,8,6,15,17,3,0,58,0,0,0,0,12,13,5,4,0,36,532,611,639,550,442,367,285,184,102,3705,0,0,0,5,0,4,7,4,0,19,3,0,4,9,3,4,3,0,0,27,0,0,6,0,0,0,0,0,0,6,0,0,0,4,0,0,0,0,0,5,555,634,676,592,487,432,336,203,100,4007,577,658,695,613,513,470,361,225,112,4225,25,69,44,21,22,73,54,19,4,327,33287,19112,22640,22316,19101,16229,10740,5206,1767,150408
LGA58190,65,30,38,34,61,65,34,21,9,354,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,3,0,0,0,0,0,5,3,3,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,9,3,3,0,19,0,0,3,0,0,9,3,3,0,19,0,0,0,0,0,0,0,0,0,0,65,29,42,36,61,70,34,27,9,374
LGA58260,114,36,62,74,68,67,63,44,4,531,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,4,0,0,4,0,0,0,0,0,0,3,0,0,3,0,0,8,18,13,20,6,0,0,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,16,16,25,13,0,0,76,0,0,8,16,16,25,13,0,0,78,0,0,0,0,0,0,0,0,0,0,110,38,74,92,79,90,75,45,6,612
LGA58330,616,322,288,376,590,851,751,334,63,4195,0,3,0,0,0,0,4,0,0,13,0,0,0,0,0,0,0,0,0,5,5,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,15,29,17,25,31,22,8,3,171,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,15,29,21,27,31,26,8,3,181,21,20,34,21,31,35,38,7,3,200,0,0,0,0,0,0,0,0,0,0,638,345,324,401,618,882,789,346,69,4398
LGA58400,26,23,34,14,35,55,48,22,0,261,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,3,4,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,5,0,3,4,0,24,0,0,3,3,5,0,3,4,0,24,0,0,0,0,0,0,0,0,0,0,26,27,36,17,38,55,55,23,0,285
LGA58470,45,14,18,20,21,26,14,0,0,161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,0,0,0,0,0,0,9,0,0,12,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,8,3,4,14,16,34,37,5,0,130,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,3,4,14,17,35,51,9,0,151,8,3,4,14,19,35,51,9,0,150,0,0,0,0,0,0,0,0,0,0,53,15,23,37,41,62,68,14,0,310
LGA58510,5070,4325,7283,5660,4064,3467,2693,1571,995,35122,4,9,7,3,9,12,9,5,7,61,5,4,7,11,3,7,7,0,0,41,0,3,6,8,5,15,0,0,0,34,0,0,3,8,5,6,7,0,0,22,0,0,3,3,4,6,6,0,0,20,129,242,246,224,268,223,138,79,37,1573,0,0,0,0,8,9,3,0,0,23,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,135,249,266,246,299,258,153,85,36,1729,135,257,275,252,304,269,160,92,42,1790,3,20,23,16,9,14,14,8,0,103,5212,4591,7579,5931,4378,3754,2859,1666,1039,37008
LGA58540,131,37,70,88,103,138,88,45,12,716,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,4,0,0,4,0,0,0,0,0,3,3,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,8,4,7,15,6,0,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,4,11,14,3,0,50,0,0,0,8,3,11,14,3,0,57,0,0,0,0,0,0,0,0,0,0,128,43,75,100,103,149,109,48,12,771
LGA58570,5139,3631,7649,5954,4425,3608,2337,1155,619,34515,3,3,7,3,0,9,12,4,0,42,0,3,10,0,4,0,4,0,0,30,0,0,11,4,7,5,12,0,0,39,0,0,4,4,4,0,0,0,3,26,0,0,0,4,0,0,0,0,0,6,50,126,204,118,97,84,65,24,16,770,0,0,0,3,0,0,0,0,0,7,0,0,0,0,0,0,3,0,0,11,0,0,0,0,0,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,52,141,230,140,115,95,75,29,15,892,62,146,240,141,119,99,84,29,18,934,9,19,54,21,17,16,8,0,0,138,5199,3795,7941,6113,4562,3720,2436,1189,638,35588
LGA58610,276,127,159,175,186,235,253,138,47,1601,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,8,3,5,9,10,0,0,0,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,8,3,5,9,10,3,0,0,47,4,8,3,5,9,13,10,3,0,57,0,0,0,0,0,0,0,0,0,3,281,135,163,180,193,255,261,148,46,1657
LGA58680,73,43,36,55,89,73,67,42,9,490,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,9,4,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,9,9,0,0,19,0,5,0,4,0,9,9,0,0,23,0,0,0,0,0,0,0,0,0,0,73,50,36,55,95,82,75,44,9,514
