ILOC_CODE_2021,Arthritis_Age_0_14,Arthritis_Age_15_24,Arthritis_Age_25_34,Arthritis_Age_35_44,Arthritis_Age_45_54,Arthritis_Age_55_64,Arthritis_Age_65_over,Arthritis_Age_Tot,Asthma_Age_0_14,Asthma_Age_15_24,Asthma_Age_25_34,Asthma_Age_35_44,Asthma_Age_45_54,Asthma_Age_55_64,Asthma_Age_65_over,Asthma_Age_Tot,Cancer_inc_rem_Age_0_14,Cancer_inc_rem_Age_15_24,Cancer_inc_rem_Age_25_34,Cancer_inc_rem_Age_35_44,Cancer_inc_rem_Age_45_54,Cancer_inc_rem_Age_55_64,Cancer_inc_rem_Age_65_over,Cancer_inc_rem_Age_Tot,Dem_inc_Alz_Age_0_14,Dem_inc_Alz_Age_15_24,Dem_inc_Alz_Age_25_34,Dem_inc_Alz_Age_35_44,Dem_inc_Alz_Age_45_54,Dem_inc_Alz_Age_55_64,Dem_inc_Alz_Age_65_over,Dem_inc_Alz_Age_Tot,Dia_exc_ges_dia_Age_0_14,Dia_exc_ges_dia_Age_15_24,Dia_exc_ges_dia_Age_25_34,Dia_exc_ges_dia_Age_35_44,Dia_exc_ges_dia_Age_45_54,Dia_exc_ges_dia_Age_55_64,Dia_exc_ges_dia_Age_65_over,Dia_exc_ges_dia_Age_Tot,HD_inc_Ha_ang_Age_0_14,HD_inc_Ha_ang_Age_15_24,HD_inc_Ha_ang_Age_25_34,HD_inc_Ha_ang_Age_35_44,HD_inc_Ha_ang_Age_45_54,HD_inc_Ha_ang_Age_55_64,HD_inc_Ha_ang_Age_65_over,HD_inc_Ha_ang_Age_Tot,Kid_dis_Age_0_14,Kid_dis_Age_15_24,Kid_dis_Age_25_34,Kid_dis_Age_35_44,Kid_dis_Age_45_54,Kid_dis_Age_55_64,Kid_dis_Age_65_over,Kid_dis_Age_Tot,LC_inc_COPD_emph_Age_0_14,LC_inc_COPD_emph_Age_15_24,LC_inc_COPD_emph_Age_25_34,LC_inc_COPD_emph_Age_35_44,LC_inc_COPD_emph_Age_45_54,LC_inc_COPD_emph_Age_55_64,LC_inc_COPD_emph_Age_65_over,LC_inc_COPD_emph_Age_Tot,MHC_inc_dep_anx_Age_0_14,MHC_inc_dep_anx_Age_15_24,MHC_inc_dep_anx_Age_25_34,MHC_inc_dep_anx_Age_35_44,MHC_inc_dep_anx_Age_45_54,MHC_inc_dep_anx_Age_55_64,MHC_inc_dep_anx_Age_65_over,MHC_inc_dep_anx_Age_Tot,Stroke_Age_0_14,Stroke_Age_15_24,Stroke_Age_25_34,Stroke_Age_35_44,Stroke_Age_45_54,Stroke_Age_55_64,Stroke_Age_65_over,Stroke_Age_Tot,A_oth_LTHC_Age_0_14,A_oth_LTHC_Age_15_24,A_oth_LTHC_Age_25_34,A_oth_LTHC_Age_35_44,A_oth_LTHC_Age_45_54,A_oth_LTHC_Age_55_64,A_oth_LTHC_Age_65_over,A_oth_LTHC_Age_Tot,No_LTHC_Age_0_14,No_LTHC_Age_15_24,No_LTHC_Age_25_34,No_LTHC_Age_35_44,No_LTHC_Age_45_54,No_LTHC_Age_55_64,No_LTHC_Age_65_over,No_LTHC_Age_Tot,Not_st_Age_0_14,Not_st_Age_15_24,Not_st_Age_25_34,Not_st_Age_35_44,Not_st_Age_45_54,Not_st_Age_55_64,Not_st_Age_65_over,Not_st_Age_Tot,Tot_per_Age_0_14,Tot_per_Age_15_24,Tot_per_Age_25_34,Tot_per_Age_35_44,Tot_per_Age_45_54,Tot_per_Age_55_64,Tot_per_Age_65_over,Tot_per_Age_Tot
ILOC50500808,0,4,3,3,3,14,7,34,16,10,6,12,11,7,0,72,0,0,0,0,0,6,0,8,0,0,0,0,0,0,3,8,0,0,3,10,11,17,12,48,3,0,5,4,3,8,11,31,0,0,0,3,0,3,0,5,0,0,0,5,0,0,3,9,9,17,17,18,16,3,3,80,0,0,0,0,0,0,3,7,15,3,11,5,9,5,0,57,150,77,50,30,17,3,7,335,11,5,3,5,5,0,0,22,191,110,80,68,52,35,29,562
ILOC50500901,0,0,3,3,8,10,15,32,18,7,6,5,7,5,3,61,0,0,0,0,0,3,5,6,0,0,0,0,0,0,0,0,0,0,0,0,3,11,9,25,0,0,4,0,0,3,3,16,0,0,0,0,0,0,0,4,0,0,0,0,3,0,0,7,17,19,9,11,4,9,7,82,0,0,0,0,0,0,5,6,6,9,3,9,6,11,4,40,141,59,37,30,35,11,0,318,12,3,0,3,4,0,0,29,193,90,60,63,53,41,18,516
ILOC50500902,0,3,0,5,8,12,12,45,33,17,16,12,12,11,17,115,0,0,0,0,0,3,4,11,0,0,0,0,0,0,0,3,0,3,0,3,8,10,16,40,0,0,0,3,4,11,9,27,0,0,0,0,0,0,0,0,0,0,0,0,4,0,6,11,15,19,16,13,18,9,9,99,0,0,0,0,0,0,0,0,7,5,9,9,13,6,9,60,226,91,75,68,41,20,12,525,21,14,3,9,4,7,6,61,299,136,117,111,88,62,56,869
ILOC50501001,0,0,3,0,3,3,9,24,17,9,13,6,5,5,7,64,0,0,0,0,0,6,0,8,0,0,0,0,0,0,0,0,0,0,0,4,9,8,9,28,0,0,0,0,9,5,3,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,5,13,11,7,3,4,0,45,0,0,0,0,0,3,5,4,8,0,5,6,4,5,4,26,117,64,38,29,20,15,0,276,18,11,0,0,4,0,0,41,162,97,65,47,42,30,20,464
ILOC50501002,0,0,0,3,0,3,8,12,16,10,8,7,9,0,0,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,9,0,17,0,0,0,0,7,0,3,16,0,0,0,5,0,0,0,6,0,0,0,0,0,3,0,11,10,12,12,10,5,0,0,42,0,0,0,0,0,0,0,0,4,3,5,6,0,3,0,24,125,53,49,32,12,9,0,280,4,4,4,0,3,0,0,17,149,75,73,55,35,20,13,414
ILOC50501003,0,4,0,4,0,9,9,26,12,9,5,4,6,0,3,47,0,0,0,0,4,0,4,11,0,0,0,0,0,0,0,3,0,0,0,5,3,5,13,24,0,0,0,0,3,3,9,9,0,0,0,0,0,0,3,5,0,0,0,0,0,0,0,6,10,12,9,10,8,7,3,52,0,0,0,0,0,0,0,5,12,12,5,4,3,4,5,35,143,64,27,31,29,13,0,312,9,7,3,0,6,0,0,15,173,103,40,49,54,32,25,471
ILOC50501101,0,3,7,5,14,18,19,60,33,22,12,13,12,9,9,114,0,0,0,4,3,5,0,14,0,0,0,0,0,0,3,4,0,4,10,7,19,16,23,79,0,0,0,4,10,5,13,26,0,0,0,5,4,0,8,20,0,0,0,3,4,0,3,9,13,38,29,23,24,17,4,138,0,0,0,0,4,0,0,5,20,11,9,9,13,15,12,90,245,122,89,48,28,11,10,556,29,9,6,6,3,0,0,54,336,195,147,92,88,45,51,953
ILOC50501102,0,0,0,3,6,10,4,22,24,10,12,8,3,3,3,67,0,0,0,0,4,3,0,4,0,0,0,0,0,0,0,3,0,0,4,9,5,6,5,19,0,0,0,0,4,0,5,11,0,0,0,0,0,0,4,5,0,0,0,0,0,0,3,3,14,11,21,11,9,0,0,70,0,0,0,0,0,0,0,3,15,0,10,10,9,4,3,49,168,68,59,32,19,7,0,347,19,111,210,128,47,7,7,522,229,200,306,184,91,36,15,1060
ILOC50501201,0,0,0,6,0,11,10,27,3,6,4,11,7,0,3,39,0,0,0,0,4,5,6,11,0,0,0,0,0,0,6,4,0,0,0,4,3,3,4,22,0,0,0,0,4,3,8,24,0,0,0,0,0,0,0,4,0,0,0,3,0,5,0,7,7,12,16,11,14,9,6,66,0,0,0,0,0,0,4,8,9,8,4,3,8,6,3,37,120,66,39,30,16,24,9,306,12,8,3,5,3,5,0,43,151,97,69,59,47,50,28,493
ILOC50501202,6,0,0,4,4,12,0,24,17,19,10,11,5,5,0,77,0,0,0,0,0,0,4,12,0,0,0,0,0,0,0,0,0,0,0,0,5,14,4,23,0,0,4,0,0,0,4,12,0,0,0,0,0,0,0,3,0,0,0,0,4,0,0,9,14,15,11,4,10,14,0,62,0,0,0,0,0,0,0,0,10,10,3,5,6,6,0,38,86,64,35,25,10,8,7,235,4,15,6,4,0,4,0,31,116,114,62,45,32,44,15,428
ILOC50501301,0,0,0,0,5,6,9,21,21,10,4,6,7,9,6,62,0,0,0,4,7,3,7,18,0,0,0,0,0,0,0,0,0,0,0,3,4,13,6,26,0,0,0,4,0,0,11,10,0,0,0,0,0,0,0,4,0,0,0,0,0,0,5,9,7,16,7,4,11,7,6,55,0,0,0,0,0,0,4,6,7,9,4,4,9,3,10,42,149,83,46,32,38,26,6,386,12,106,262,151,63,20,3,617,194,217,325,200,128,74,31,1166
ILOC50501302,0,0,0,0,3,3,6,16,21,9,7,6,7,7,0,53,0,0,0,0,4,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,3,3,8,29,0,0,0,0,3,7,6,15,0,0,0,0,4,0,0,10,0,0,0,0,0,0,4,5,5,9,6,6,3,0,4,33,0,0,0,0,0,0,0,0,3,5,3,4,3,0,5,26,115,52,38,20,13,8,4,262,25,6,0,3,9,4,0,38,172,80,57,36,42,27,18,430
ILOC50501401,0,0,3,4,5,8,7,27,9,18,18,12,11,5,7,75,0,3,0,0,0,8,3,13,0,0,0,0,0,0,0,0,0,3,0,7,8,4,6,36,0,0,0,0,0,0,7,20,0,0,0,0,3,0,7,8,0,0,0,7,0,6,10,16,0,30,35,24,7,7,4,115,0,0,0,0,0,0,0,3,0,11,6,9,7,0,8,47,59,69,74,37,36,18,6,304,9,3,0,3,0,3,3,28,80,118,130,79,67,49,46,558
ILOC50501402,0,0,0,3,3,9,5,23,16,27,10,5,9,3,3,75,0,0,0,0,0,0,4,10,0,0,0,0,0,0,0,0,0,3,0,0,3,9,8,20,0,0,0,0,5,0,4,12,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,9,3,30,18,3,15,8,3,85,0,0,0,0,0,0,3,3,12,12,8,3,6,6,6,52,137,123,54,29,29,8,7,389,3,7,3,0,3,0,0,25,168,181,83,51,62,33,34,609
ILOC50501501,0,9,10,16,22,18,16,88,67,45,22,22,27,14,9,211,0,0,0,0,5,3,0,12,0,0,0,0,0,0,3,3,3,3,8,9,16,25,14,76,3,0,4,4,3,12,12,35,4,0,4,0,4,0,3,16,0,0,4,3,5,6,5,24,32,59,54,33,46,24,4,253,0,0,0,0,0,3,4,12,58,27,20,10,29,15,5,162,457,175,118,86,44,30,13,920,61,7,11,7,6,7,15,117,647,291,214,155,134,97,63,1605
ILOC50501502,0,0,4,0,11,8,20,50,23,11,18,5,12,11,9,86,0,0,0,0,3,3,3,15,0,0,0,0,0,0,0,0,0,0,3,0,0,14,6,35,0,3,0,0,3,5,18,32,0,0,0,0,3,0,0,5,0,0,0,0,4,0,8,18,16,19,24,12,15,3,10,96,0,0,0,0,0,0,3,8,17,11,10,7,10,7,10,69,125,45,43,25,17,17,4,275,12,5,6,7,6,0,6,32,174,89,88,50,59,45,39,544
ILOC50501503,0,3,7,10,11,10,17,59,58,29,37,25,14,3,6,171,0,0,0,3,6,3,0,17,0,0,0,0,0,0,0,0,0,0,9,8,10,11,10,55,0,3,3,0,6,4,4,21,0,0,0,0,0,0,0,9,0,0,0,0,6,5,3,19,30,32,39,31,19,4,9,172,0,0,0,0,6,0,6,12,44,15,25,15,15,14,13,138,455,151,126,101,38,22,3,891,41,17,7,3,6,0,3,77,606,240,230,171,95,54,29,1432
ILOC50501601,0,0,0,6,8,5,4,30,35,24,16,10,7,4,0,100,0,0,0,0,0,0,5,3,0,0,0,0,0,0,0,0,0,0,3,7,12,9,4,34,0,0,3,0,5,0,5,13,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,16,24,19,19,10,6,4,94,0,0,0,0,0,0,0,0,23,6,11,10,11,3,4,70,297,87,63,52,24,17,6,552,28,10,22,19,18,8,0,106,390,142,132,111,73,40,27,920
ILOC50501701,0,0,3,4,6,10,11,32,10,18,15,4,8,3,5,67,0,0,0,0,9,3,4,15,0,0,0,0,0,0,5,5,0,0,4,3,20,8,8,43,0,0,3,0,4,5,10,18,0,0,0,0,0,0,3,5,0,0,0,0,3,5,0,13,7,15,21,13,17,9,3,81,0,0,0,0,0,7,0,10,3,3,5,3,7,7,4,38,142,124,55,18,29,17,4,392,22,9,6,0,0,3,0,49,186,164,94,38,74,44,30,631
ILOC50501702,0,0,4,8,7,9,11,43,14,12,15,13,3,10,6,79,0,0,0,3,0,3,0,13,0,0,0,0,0,3,7,11,0,0,3,9,8,18,15,61,0,0,0,4,7,4,11,27,0,0,0,0,0,4,4,9,0,0,6,5,3,7,4,16,3,18,30,19,17,19,7,106,0,0,0,0,3,5,3,16,13,3,11,13,12,16,16,76,116,94,73,29,33,16,8,364,5,7,15,13,5,4,0,47,140,127,129,75,79,73,43,664
ILOC50501801,0,0,0,4,3,9,8,26,11,9,12,13,8,6,6,65,0,0,0,5,5,0,3,14,0,0,0,0,0,0,3,3,0,0,0,3,9,11,8,26,0,0,0,5,4,9,5,24,0,0,0,0,0,3,0,12,0,0,0,0,5,3,4,15,11,13,18,12,20,8,0,81,0,0,0,0,0,0,0,4,13,4,10,5,12,9,7,53,135,74,81,44,45,10,9,402,16,5,3,0,3,6,0,39,185,104,117,73,88,41,32,642
ILOC50501802,0,0,3,3,10,15,10,37,14,22,3,15,7,5,3,78,0,0,0,0,0,4,4,15,0,0,0,0,0,0,4,6,0,0,0,5,10,14,15,53,0,0,0,0,5,5,13,31,0,0,0,0,0,4,4,8,0,0,0,0,0,4,3,11,9,24,19,18,20,8,4,98,0,0,0,0,3,0,4,7,6,8,3,9,7,7,9,46,101,93,47,35,39,22,7,335,13,10,6,8,5,9,5,49,141,148,76,82,83,61,48,635
ILOC50501803,0,0,4,3,5,9,12,28,13,9,9,11,10,7,7,60,0,0,3,0,0,3,4,10,0,0,0,0,0,0,0,0,0,0,5,4,8,12,15,39,0,0,0,0,4,3,9,18,0,0,0,0,0,0,3,3,0,0,0,0,3,0,5,10,7,10,17,11,8,4,3,66,0,0,0,0,4,0,0,4,5,3,10,4,0,0,5,33,99,63,37,17,18,10,6,249,14,3,3,3,3,3,0,32,140,87,72,44,37,41,31,443
ILOC50501804,0,0,4,9,13,15,18,65,32,16,37,27,16,23,6,157,0,0,0,0,0,0,0,8,0,0,0,0,0,0,9,11,0,3,10,10,22,20,15,82,0,0,0,0,5,21,15,44,0,0,0,0,4,4,4,7,0,0,0,0,5,11,0,22,5,36,46,28,32,22,9,174,0,0,0,0,8,0,6,13,18,16,24,14,14,17,0,100,188,109,108,50,47,16,5,530,20,13,4,5,0,6,4,52,256,166,198,120,112,91,43,984
ILOC50501901,0,0,3,0,0,5,0,13,13,8,3,0,0,5,5,37,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,3,15,4,21,0,0,0,0,0,10,8,22,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,8,5,4,13,6,8,7,0,43,0,0,0,0,0,0,0,6,9,4,3,0,3,4,0,26,131,60,39,22,24,10,0,281,8,6,3,4,0,0,0,30,160,80,52,37,40,44,9,423
ILOC50501902,0,0,3,13,7,18,12,53,33,18,21,10,12,15,3,112,0,0,0,0,0,4,3,7,0,0,0,0,0,0,4,4,0,0,6,11,8,29,5,56,0,5,0,0,5,16,13,34,0,0,0,0,3,5,0,9,0,0,0,3,0,6,3,13,14,11,32,20,8,12,0,100,0,0,0,0,0,0,0,11,22,4,11,7,10,13,7,80,255,96,64,44,34,13,7,511,36,26,8,8,4,0,0,90,356,155,120,85,81,65,32,892
ILOC50501903,0,0,0,0,0,3,3,13,6,3,0,0,0,5,0,8,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,9,0,0,0,0,0,3,0,7,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,4,0,8,0,0,0,0,0,13,0,0,0,0,0,6,0,5,4,0,0,0,0,0,0,7,22,13,3,10,0,3,0,50,6,3,0,4,0,0,0,16,31,17,8,13,4,14,8,103
ILOC50501904,0,3,4,13,9,7,13,48,49,20,29,20,22,7,6,155,0,0,0,3,0,0,4,9,0,0,0,0,0,0,3,3,0,4,6,6,11,15,12,54,0,0,0,3,0,11,14,33,4,0,0,0,7,6,5,18,0,0,0,0,0,8,0,10,16,26,44,26,15,7,4,137,0,0,0,0,3,0,3,10,35,15,25,19,11,6,12,124,418,148,182,82,46,19,8,900,43,23,77,39,21,4,0,207,541,225,345,179,109,64,39,1497
ILOC50501905,0,0,0,0,9,8,8,29,59,19,22,9,9,11,0,132,0,0,0,0,6,4,0,17,0,0,0,0,0,0,0,0,0,0,0,5,13,13,4,39,0,5,0,0,0,8,3,12,0,0,0,0,0,0,0,3,3,0,0,0,3,8,0,13,14,18,16,17,12,9,3,83,0,0,0,0,0,0,0,7,33,17,5,11,5,12,0,81,257,126,74,53,37,11,10,566,23,12,0,3,6,3,0,45,373,183,110,92,77,49,25,901
ILOC50501906,0,0,0,0,6,0,8,21,10,3,4,0,0,3,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,4,16,0,0,0,0,0,7,4,5,0,0,0,7,4,0,0,4,0,0,0,0,3,0,0,4,0,6,7,3,6,3,0,25,0,0,0,0,0,0,0,0,3,7,3,0,0,0,0,12,44,36,21,11,13,6,4,132,0,0,5,0,0,0,0,12,56,52,34,22,30,19,18,224
ILOC50501907,0,0,0,5,0,8,3,8,7,7,0,7,0,10,3,35,0,0,0,0,0,0,3,7,0,0,0,0,0,0,0,0,0,0,0,3,0,13,6,22,0,0,0,0,0,3,3,13,0,0,0,0,0,0,5,4,0,0,0,0,0,0,0,0,0,8,14,6,5,6,0,41,0,0,0,0,0,0,0,0,4,0,0,4,0,3,0,15,37,24,23,15,11,8,0,127,5,3,4,3,0,3,0,19,52,42,42,31,28,27,15,232
ILOC50501908,0,5,0,0,7,3,13,30,14,0,6,10,10,4,6,47,0,0,0,0,0,3,3,7,0,0,0,0,0,0,3,4,0,0,4,4,9,13,12,44,0,5,0,0,6,3,13,29,0,0,0,0,0,0,6,7,0,0,0,0,0,4,7,12,0,9,13,9,9,10,0,57,0,0,0,0,0,0,3,9,13,0,8,10,4,0,8,43,108,60,49,25,16,8,3,262,19,9,4,0,5,0,5,42,155,84,75,52,47,36,38,476
ILOC50501909,0,0,0,4,0,0,9,11,18,8,7,8,4,0,7,49,0,0,0,0,0,3,0,4,0,0,0,0,0,0,0,0,0,0,0,4,6,4,3,20,0,0,0,0,7,0,7,14,0,0,0,0,0,0,0,4,0,0,0,0,0,0,5,7,14,11,11,7,6,0,4,46,0,0,0,0,0,0,0,0,16,4,7,4,9,0,3,44,133,53,38,20,17,10,5,272,8,5,5,0,3,0,0,15,175,70,59,40,44,18,16,424
ILOC50502001,0,6,9,8,23,33,29,105,71,38,29,37,21,28,10,238,0,3,0,4,5,6,4,21,0,0,0,0,0,0,5,5,0,0,8,18,20,45,29,119,0,0,0,5,7,25,23,66,3,0,0,0,4,5,5,18,4,0,4,0,0,8,14,34,25,66,65,45,30,22,7,256,0,0,0,0,5,5,6,14,55,22,24,17,15,13,15,162,559,261,183,91,67,47,16,1234,68,34,18,7,3,10,7,149,761,404,309,194,151,153,85,2061
ILOC50502101,0,3,5,14,17,26,25,92,89,49,38,31,26,10,8,250,0,0,6,5,3,8,8,28,0,0,0,0,4,0,0,5,0,0,8,17,22,24,21,88,4,0,4,7,3,18,14,55,0,0,0,8,5,6,6,17,5,0,4,3,7,5,9,30,23,46,50,30,33,19,8,207,0,0,3,0,0,3,3,8,52,28,19,14,24,7,10,163,610,201,166,115,55,29,8,1183,58,27,20,10,8,0,0,129,805,325,278,198,141,97,57,1910
ILOC50600102,0,0,0,0,0,0,3,0,0,0,0,0,0,0,4,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7,9,5,25,0,0,0,0,0,0,5,9,0,0,0,0,4,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,4,0,0,3,0,0,0,9,100,43,40,25,14,7,0,227,0,0,0,0,0,0,0,0,102,44,44,34,26,14,8,269
ILOC50600103,0,0,0,0,0,0,0,0,0,0,3,7,3,4,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,3,14,9,33,0,0,0,5,0,8,4,19,0,0,0,0,0,0,9,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,10,36,33,21,14,0,4,0,104,0,0,0,3,0,3,0,10,35,30,33,30,8,20,11,171
ILOC50600104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,5,0,8,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,16,13,11,7,4,0,0,55,0,0,0,0,0,0,0,0,20,16,11,8,4,5,6,75
ILOC50600105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,5,10,0,3,0,0,0,5,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,8,21,11,3,12,3,4,0,60,6,0,0,0,0,0,0,5,27,19,5,18,8,8,5,93
ILOC50600106,0,0,0,6,5,0,0,13,10,3,7,6,4,6,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,9,0,24,0,0,0,0,0,9,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,4,8,6,4,0,0,15,0,0,0,0,0,0,0,3,5,0,3,4,0,0,0,22,188,79,62,54,31,8,4,425,17,6,5,4,4,0,0,38,216,95,89,79,42,31,9,556
ILOC50600107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,3,13,0,0,0,0,0,6,3,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,3,0,0,3,3,4,13,21,14,20,10,3,3,0,75,0,0,0,0,0,0,0,0,21,17,20,15,9,10,6,90
ILOC50600108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,20,18,17,9,0,0,5,74,0,0,0,7,0,0,5,15,25,22,17,24,3,5,7,99
ILOC50600109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,7,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,29,16,21,17,7,0,0,88,0,0,0,4,0,0,0,3,32,22,22,21,10,8,7,110
ILOC50600110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,6,5,8,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,5,21,28,13,11,6,0,0,68,0,0,0,0,0,0,0,0,20,28,10,15,10,3,7,87
ILOC50600111,0,0,0,0,3,0,0,7,0,0,9,3,0,3,0,17,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,11,0,0,0,0,5,8,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,6,9,16,39,31,26,13,3,134,0,0,4,3,0,0,0,5,9,19,50,49,39,21,8,195
ILOC50600112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ILOC50600201,0,0,0,0,6,3,0,8,4,5,4,5,5,0,0,17,0,0,0,0,4,0,0,5,0,0,0,0,0,0,0,0,0,0,4,6,4,8,3,25,0,0,0,0,5,9,0,16,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,4,4,0,5,3,0,20,0,0,0,0,0,0,0,0,3,3,4,5,3,10,3,34,77,42,34,32,23,12,8,235,0,5,3,3,0,5,6,19,85,61,54,54,44,30,19,337
ILOC50600202,0,0,0,0,0,3,3,6,3,0,0,0,5,0,4,10,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,4,3,5,6,10,0,0,0,3,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,4,9,0,0,0,0,0,0,0,0,3,0,0,3,0,4,6,12,21,7,17,5,10,4,4,64,0,0,3,0,5,4,0,13,29,6,22,15,20,18,14,121
ILOC50600203,0,0,0,0,0,5,0,3,0,4,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,8,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,0,0,0,7,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,8,28,19,9,8,11,3,0,76,0,0,0,0,0,0,0,0,36,19,17,19,15,10,6,114
ILOC50600204,0,0,0,0,3,0,0,8,12,4,6,5,0,5,0,27,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,10,3,3,3,26,0,0,0,0,0,5,0,10,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,3,5,4,4,5,0,0,0,17,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,8,100,25,29,32,18,6,0,206,9,0,0,0,0,0,0,8,124,34,36,53,25,15,4,300
ILOC50600301,0,0,9,10,9,16,12,46,37,24,28,12,21,12,6,130,0,0,0,0,4,0,4,12,0,0,0,0,0,0,0,0,0,7,7,16,17,16,18,82,0,0,0,3,7,11,3,31,0,0,4,3,4,3,4,11,0,0,0,0,3,0,0,3,16,12,29,15,9,5,0,91,0,0,0,0,3,0,3,7,16,16,11,4,11,5,0,71,463,198,175,129,74,34,10,1084,33,20,14,16,15,0,3,95,549,263,256,199,144,76,34,1530
ILOC50600401,0,0,0,0,5,0,0,7,5,0,0,0,4,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,8,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,11,11,3,8,0,3,0,0,27,0,0,0,0,0,0,0,0,11,8,15,3,13,3,3,53
