ILOC_CODE_2021,PreSch_Indig_M,PreSch_Indig_F,PreSch_Indig_P,PreSch_NonInd_M,PreSch_NonInd_F,PreSch_NonInd_P,PreSch_Indig_st_nsM,PreSch_Indig_st_nsF,PreSch_Indig_st_nsP,PreSch_TotM,PreSch_TotF,PreSch_TotP,Prim_Indig_M,Prim_Indig_F,Prim_Indig_P,Prim_NonInd_M,Prim_NonInd_F,Prim_NonInd_P,Prim_Indig_st_nsM,Prim_Indig_st_nsF,Prim_Indig_st_nsP,Prim_TotM,Prim_TotF,Prim_TotP,Sec_Indig_M,Sec_Indig_F,Sec_Indig_P,Sec_NonInd_M,Sec_NonInd_F,Sec_NonInd_P,Sec_Indig_st_nsM,Sec_Indig_st_nsF,Sec_Indig_st_nsP,Sec_TotM,Sec_TotF,Sec_TotP,TVE_TAFE_ptp_FT_15_24_Ind_M,TVE_TAFE_ptp_FT_15_24_Ind_F,TVE_TAFE_ptp_FT_15_24_Ind_P,TVE_TAFE_ptp_FT_15_24_NoInd_M,TVE_TAFE_ptp_FT_15_24_NoInd_F,TVE_TAFE_ptp_FT_15_24_NoInd_P,TVE_TAFE_ptp_FT_15_24_In_ns_M,TVE_TAFE_ptp_FT_15_24_In_ns_F,TVE_TAFE_ptp_FT_15_24_In_ns_P,TVE_TAFE_ptp_FT_15_24_Tot_M,TVE_TAFE_ptp_FT_15_24_Tot_F,TVE_TAFE_ptp_FT_15_24_Tot_P,TVE_TAFE_ptp_FT_25_ov_Ind_M,TVE_TAFE_ptp_FT_25_ov_Ind_F,TVE_TAFE_ptp_FT_25_ov_Ind_P,TVE_TAFE_ptp_FT_25_ov_NoInd_M,TVE_TAFE_ptp_FT_25_ov_NoInd_F,TVE_TAFE_ptp_FT_25_ov_NoInd_P,TVE_TAFE_ptp_FT_25_ov_In_ns_M,TVE_TAFE_ptp_FT_25_ov_In_ns_F,TVE_TAFE_ptp_FT_25_ov_In_ns_P,TVE_TAFE_ptp_FT_25_ov_Tot_M,TVE_TAFE_ptp_FT_25_ov_Tot_F,TVE_TAFE_ptp_FT_25_ov_Tot_P,TVE_TAFE_ptp_PT_15_24_Ind_M,TVE_TAFE_ptp_PT_15_24_Ind_F,TVE_TAFE_ptp_PT_15_24_Ind_P,TVE_TAFE_ptp_PT_15_24_NoInd_M,TVE_TAFE_ptp_PT_15_24_NoInd_F,TVE_TAFE_ptp_PT_15_24_NoInd_P,TVE_TAFE_ptp_PT_15_24_In_ns_M,TVE_TAFE_ptp_PT_15_24_In_ns_F,TVE_TAFE_ptp_PT_15_24_In_ns_P,TVE_TAFE_ptp_PT_15_24_Tot_M,TVE_TAFE_ptp_PT_15_24_Tot_F,TVE_TAFE_ptp_PT_15_24_Tot_P,TVE_TAFE_ptp_PT_25_ov_Ind_M,TVE_TAFE_ptp_PT_25_ov_Ind_F,TVE_TAFE_ptp_PT_25_ov_Ind_P,TVE_TAFE_ptp_PT_25_ov_NoInd_M,TVE_TAFE_ptp_PT_25_ov_NoInd_F,TVE_TAFE_ptp_PT_25_ov_NoInd_P,TVE_TAFE_ptp_PT_25_ov_In_ns_M,TVE_TAFE_ptp_PT_25_ov_In_ns_F,TVE_TAFE_ptp_PT_25_ov_In_ns_P,TVE_TAFE_ptp_PT_25_ov_Tot_M,TVE_TAFE_ptp_PT_25_ov_Tot_F,TVE_TAFE_ptp_PT_25_ov_Tot_P,TVE_TAFE_ptp_FT_PT_Ind_M,TVE_TAFE_ptp_FT_PT_Ind_F,TVE_TAFE_ptp_FT_PT_Ind_P,TVE_TAFE_ptp_FT_PT_NoInd_M,TVE_TAFE_ptp_FT_PT_NoInd_F,TVE_TAFE_ptp_FT_PT_NoInd_P,TVE_TAFE_ptp_FT_PT_In_ns_M,TVE_TAFE_ptp_FT_PT_In_ns_F,TVE_TAFE_ptp_FT_PT_In_ns_P,TVE_TAFE_ptp_FT_PT_Tot_M,TVE_TAFE_ptp_FT_PT_Tot_F,TVE_TAFE_ptp_FT_PT_Tot_P,TVE_TAFE_ptp_TVETAFE_Ind_M,TVE_TAFE_ptp_TVETAFE_Ind_F,TVE_TAFE_ptp_TVETAFE_Ind_P,TVE_TAFE_ptp_TVETAFE_NoInd_M,TVE_TAFE_ptp_TVETAFE_NoInd_F,TVE_TAFE_ptp_TVETAFE_NoInd_P,TVE_TAFE_ptp_TVETAFE_In_ns_M,TVE_TAFE_ptp_TVETAFE_In_ns_F,TVE_TAFE_ptp_TVETAFE_In_ns_P,TVE_TAFE_ptp_TVETAFE_Tot_M,TVE_TAFE_ptp_TVETAFE_Tot_F,TVE_TAFE_ptp_TVETAFE_Tot_P,Uni_he_FT_15_24_Ind_M,Uni_he_FT_15_24_Ind_F,Uni_he_FT_15_24_Ind_P,Uni_he_FT_15_24_NoInd_M,Uni_he_FT_15_24_NoInd_F,Uni_he_FT_15_24_NoInd_P,Uni_he_FT_15_24_In_ns_M,Uni_he_FT_15_24_In_ns_F,Uni_he_FT_15_24_In_ns_P,Uni_he_FT_15_24_Tot_M,Uni_he_FT_15_24_Tot_F,Uni_he_FT_15_24_Tot_P,Uni_he_FT_25_ov_Ind_M,Uni_he_FT_25_ov_Ind_F,Uni_he_FT_25_ov_Ind_P,Uni_he_FT_25_ov_NoInd_M,Uni_he_FT_25_ov_NoInd_F,Uni_he_FT_25_ov_NoInd_P,Uni_he_FT_25_ov_In_ns_M,Uni_he_FT_25_ov_In_ns_F,Uni_he_FT_25_ov_In_ns_P,Uni_he_FT_25_ov_Tot_M,Uni_he_FT_25_ov_Tot_F,Uni_he_FT_25_ov_Tot_P,Uni_he_PT_15_24_Ind_M,Uni_he_PT_15_24_Ind_F,Uni_he_PT_15_24_Ind_P,Uni_he_PT_15_24_NoInd_M,Uni_he_PT_15_24_NoInd_F,Uni_he_PT_15_24_NoInd_P,Uni_he_PT_15_24_In_ns_M,Uni_he_PT_15_24_In_ns_F,Uni_he_PT_15_24_In_ns_P,Uni_he_PT_15_24_Tot_M,Uni_he_PT_15_24_Tot_F,Uni_he_PT_15_24_Tot_P,Uni_he_PT_25_ov_Ind_M,Uni_he_PT_25_ov_Ind_F,Uni_he_PT_25_ov_Ind_P,Uni_he_PT_25_ov_NoInd_M,Uni_he_PT_25_ov_NoInd_F,Uni_he_PT_25_ov_NoInd_P,Uni_he_PT_25_ov_In_ns_M,Uni_he_PT_25_ov_In_ns_F,Uni_he_PT_25_ov_In_ns_P,Uni_he_PT_25_ov_Tot_M,Uni_he_PT_25_ov_Tot_F,Uni_he_PT_25_ov_Tot_P,Uni_he_FTPT_ss_ns_Ind_M,Uni_he_FTPT_ss_ns_Ind_F,Uni_he_FTPT_ss_ns_Ind_P,Uni_he_FTPT_ss_ns_NoInd_M,Uni_he_FTPT_ss_ns_NoInd_F,Uni_he_FTPT_ss_ns_NoInd_P,Uni_he_FTPT_ss_ns_In_ns_M,Uni_he_FTPT_ss_ns_In_ns_F,Uni_he_FTPT_ss_ns_In_ns_P,Uni_he_FTPT_ss_ns_Tot_M,Uni_he_FTPT_ss_ns_Tot_F,Uni_he_FTPT_ss_ns_Tot_P,Uni_he_Tot_Uni_he_Ind_M,Uni_he_Tot_Uni_he_Ind_F,Uni_he_Tot_Uni_he_Ind_P,Uni_he_Tot_Uni_he_NoInd_M,Uni_he_Tot_Uni_he_NoInd_F,Uni_he_Tot_Uni_he_NoInd_P,Uni_he_Tot_Uni_he_In_ns_M,Uni_he_Tot_Uni_he_In_ns_F,Uni_he_Tot_Uni_he_In_ns_P,Uni_he_Tot_Uni_he_Tot_M,Uni_he_Tot_Uni_he_Tot_F,Uni_he_Tot_Uni_he_Tot_P,Ter_Tot_Ter_Ind_M,Ter_Tot_Ter_Ind_F,Ter_Tot_Ter_Ind_P,Ter_Tot_Ter_NonInd_M,Ter_Tot_Ter_NonInd_F,Ter_Tot_Ter_NonInd_P,Ter_Tot_Ter_IndSt_ns_M,Ter_Tot_Ter_IndSt_ns_F,Ter_Tot_Ter_IndSt_ns_P,Ter_Tot_Ter_Tot_M,Ter_Tot_Ter_Tot_F,Ter_Tot_Ter_Tot_P,OEI_Ind_M,OEI_Ind_F,OEI_Ind_P,OEI_NonInd_M,OEI_NonInd_F,OEI_NonInd_P,OEI_IndSt_nsM,OEI_IndSt_nsF
ILOC50501908,15,3,18,50,43,93,0,0,0,62,49,114,35,40,77,203,202,409,0,5,5,242,248,490,16,9,27,203,146,347,0,3,4,222,157,378,4,0,4,13,16,32,0,0,0,12,16,33,0,9,4,19,34,51,0,0,0,21,38,60,3,0,3,25,8,32,0,0,0,25,12,38,0,3,4,27,37,66,0,0,0,28,45,73,0,0,0,0,0,0,0,0,0,0,0,0,4,6,18,83,105,186,0,0,0,91,111,205,0,0,0,29,39,67,0,0,0,30,44,74,0,0,0,18,22,43,0,0,0,14,22,45,0,0,0,8,14,22,0,0,0,8,17,28,0,3,3,16,30,45,0,0,0,16,30,41,0,0,0,0,0,0,0,0,0,0,0,0,3,8,6,66,108,176,0,0,0,66,109,184,9,13,20,151,211,366,0,0,0,166,227,389,0,0,4,23,41,65,0,0
ILOC50501909,14,8,25,66,52,118,0,0,0,83,62,139,35,37,73,300,251,553,4,5,9,342,294,638,33,28,57,265,248,508,0,0,0,295,272,569,0,0,0,13,14,29,0,0,0,13,18,30,0,0,4,4,18,22,0,0,0,6,17,22,0,0,6,28,16,42,0,0,0,30,16,46,0,3,3,16,46,65,0,0,0,16,48,68,0,0,0,0,0,0,0,0,0,0,0,0,3,3,10,58,94,155,0,0,0,62,102,164,0,0,0,36,55,85,0,0,0,36,53,86,0,0,0,10,20,33,0,0,0,11,25,37,0,0,0,9,7,19,0,0,0,9,10,21,0,3,3,20,34,52,0,0,0,20,32,58,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,75,115,192,0,0,0,75,124,199,5,16,18,137,209,347,0,0,0,142,220,367,6,6,4,29,43,70,0,0
ILOC50502001,46,41,88,1201,1109,2317,0,8,12,1244,1159,2411,151,164,314,6113,5795,11905,9,16,27,6272,5976,12248,104,114,218,4715,4642,9354,17,15,35,4836,4768,9607,5,9,16,320,285,606,0,0,0,325,300,625,4,8,5,183,370,552,0,0,3,189,374,561,7,11,23,400,213,607,0,0,0,407,215,625,0,8,10,376,686,1062,0,0,0,375,692,1070,0,0,0,3,5,14,0,0,0,3,7,15,15,35,51,1287,1562,2843,0,0,4,1304,1595,2896,7,21,22,1073,1506,2574,0,0,4,1076,1522,2603,3,11,9,285,495,786,0,0,0,292,502,799,0,3,3,239,276,513,0,0,0,239,285,518,0,8,14,381,717,1096,0,0,0,387,723,1106,0,0,0,5,3,10,0,0,0,5,3,10,14,34,45,1977,3001,4981,3,0,4,1992,3041,5030,35,67,95,3269,4567,7838,8,3,5,3306,4637,7943,10,22,30,507,736,1247,0,4
ILOC50502101,40,41,81,823,755,1579,0,0,0,867,806,1666,209,168,376,4250,3998,8252,14,12,25,4471,4184,8656,119,108,229,3259,2975,6233,17,20,34,3397,3100,6499,6,7,14,234,235,464,4,0,0,237,245,481,0,5,5,102,252,355,0,0,0,102,259,364,12,4,19,298,191,490,0,0,0,309,198,506,0,11,17,273,518,792,0,0,0,273,530,807,0,0,0,4,3,10,0,0,0,4,3,10,19,33,47,908,1198,2110,0,0,3,932,1233,2165,13,10,22,526,797,1325,4,0,4,537,809,1350,5,9,19,224,401,626,0,0,0,231,410,640,3,4,9,118,183,303,0,0,0,121,187,309,4,14,16,275,554,829,0,0,0,279,563,839,0,0,0,0,0,7,0,0,0,0,0,7,24,31,59,1144,1934,3076,4,0,6,1169,1969,3143,42,68,109,2059,3140,5193,9,3,6,2103,3204,5307,9,13,24,349,531,875,3,0
ILOC50600102,9,9,20,0,0,0,0,0,0,9,9,20,26,26,53,0,0,0,0,0,0,26,26,53,7,7,16,0,0,0,0,0,0,7,7,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ILOC50600103,0,0,0,0,0,0,0,0,0,0,0,0,5,10,15,0,0,0,0,0,0,5,10,15,3,3,6,0,0,0,0,0,0,3,3,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ILOC50600104,0,0,0,0,0,0,0,0,0,0,0,0,3,9,11,0,0,0,0,0,0,3,9,11,3,4,10,0,0,0,0,0,0,3,4,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ILOC50600105,0,0,0,0,0,0,0,0,0,0,0,0,10,3,13,3,0,4,0,0,0,10,5,19,3,3,8,0,4,4,0,0,0,3,7,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0,0,5,5,0,0,0,0,0,0,0,0
ILOC50600106,7,8,18,41,33,74,0,0,0,55,42,97,50,41,94,202,168,364,0,5,5,249,214,467,19,30,52,94,91,183,3,0,0,117,120,239,3,0,5,4,3,5,0,0,0,11,4,10,0,0,0,0,11,18,0,0,0,0,17,19,3,4,3,6,3,17,0,0,0,9,9,20,0,3,9,19,28,46,0,0,0,20,34,55,0,0,0,0,0,0,0,0,0,0,0,0,9,13,18,35,50,91,0,0,0,43,64,106,0,0,0,0,6,6,0,0,0,0,6,6,0,0,0,3,10,8,0,0,0,3,10,8,0,0,0,0,0,5,0,0,0,0,0,5,0,5,5,10,31,43,0,0,0,10,26,46,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,19,44,61,0,0,0,19,43,59,9,15,17,58,93,150,0,0,0,61,106,168,0,0,0,3,26,34,0,0
ILOC50600107,0,0,0,0,0,0,0,0,0,0,0,0,4,5,9,0,0,0,0,0,0,4,5,9,0,4,4,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,3,0,3,0,0,0,3,0,3,0,0,0,3,0,3,0,0,0,0,0,0,0,0
ILOC50600108,0,0,0,0,0,0,0,0,0,0,0,0,3,5,6,0,0,0,0,0,0,3,5,6,6,6,15,0,0,0,0,0,0,6,6,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,7,0,0
ILOC50600109,4,0,3,0,0,0,0,0,0,4,0,3,12,4,17,0,0,0,0,0,0,12,4,17,11,3,9,0,0,0,0,0,0,11,3,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ILOC50600110,0,0,0,0,0,0,0,0,0,0,0,0,3,3,6,0,0,0,0,0,0,3,3,6,7,4,8,0,0,0,0,0,0,7,4,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ILOC50600111,0,0,0,3,4,7,0,0,0,3,4,7,10,0,6,13,14,22,0,0,0,13,17,33,0,0,0,10,4,14,0,0,0,11,4,19,0,0,0,3,0,3,0,0,0,3,0,3,0,0,0,8,4,10,0,0,0,8,4,10,0,0,0,7,4,11,0,0,0,7,4,11,0,0,0,20,9,28,0,0,0,20,9,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,17,49,0,0,0,35,17,49,0,0,0,0,3,6,0,0,0,0,3,6,0,0,0,5,0,4,0,0,0,5,0,4,0,0,0,0,0,4,0,0,0,0,0,4,0,0,0,24,9,30,0,0,0,24,9,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,22,45,0,0,0,27,22,45,0,0,0,62,35,100,0,0,0,62,35,100,0,0,0,7,8,14,0,0
ILOC50600112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ILOC50600201,0,0,0,34,28,57,0,0,0,30,32,65,19,14,30,176,142,317,5,4,7,196,159,360,4,9,14,70,68,134,0,0,8,82,78,157,0,0,0,5,0,5,0,0,0,5,0,5,0,0,0,6,3,12,0,0,0,6,3,12,0,0,0,11,3,17,0,0,0,11,4,18,0,0,4,18,35,48,0,0,0,20,33,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,41,81,0,0,0,43,44,89,0,0,0,0,8,5,0,0,0,0,8,7,0,0,0,0,7,11,0,0,0,0,8,15,0,0,0,0,11,10,0,0,0,0,11,10,0,0,0,11,39,53,0,0,0,11,38,52,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,22,58,83,0,0,0,23,66,87,0,9,7,61,105,166,0,0,0,64,106,175,0,0,0,17,20,32,0,0
ILOC50600202,5,0,5,6,11,21,0,0,0,11,15,26,3,10,11,35,25,59,0,0,0,39,34,72,0,0,0,4,0,8,0,0,0,4,8,10,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,6,9,12,0,0,0,3,9,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,11,16,0,0,0,9,11,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,4,0,0,0,0,8,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,6,0,0,0,0,12,14,0,3,4,10,18,25,0,0,0,8,20,32,0,0,0,3,4,4,0,0
ILOC50600203,0,0,0,11,16,28,0,0,0,11,18,25,9,12,20,48,46,97,0,4,4,63,56,118,4,6,10,28,29,60,0,0,0,30,36,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,4,0,9,0,0,0,4,0,10,0,0,0,0,16,17,0,0,0,3,12,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,8,17,19,0,0,0,9,19,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,6,7,0,0,0,4,6,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,4,0,0,0,0,3,5,4,0,8,10,24,29,0,0,0,10,23,37,0,0,0,4,7,5,0,0
ILOC50600204,8,4,16,34,34,64,0,0,0,36,38,80,26,35,60,194,150,340,0,0,0,223,186,406,16,13,23,67,65,128,0,0,0,81,75,153,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,3,4,6,0,0,0,3,3,8,0,0,0,4,0,4,0,0,0,4,0,10,0,0,0,6,20,22,0,0,0,6,14,21,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,14,23,30,0,0,0,15,26,42,0,3,3,0,4,4,0,0,0,0,0,5,0,0,0,0,3,4,0,0,0,0,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,8,20,28,0,0,0,8,19,31,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,12,27,32,0,0,0,15,34,42,0,11,8,24,44,68,4,0,4,26,55,82,0,0,0,8,10,13,0,0
ILOC50600301,25,17,47,179,167,353,0,0,0,203,191,396,135,116,247,799,779,1587,4,4,12,946,901,1844,72,89,152,507,452,956,0,0,6,575,537,1114,4,0,4,17,17,31,0,0,0,17,17,35,0,3,4,18,16,33,0,0,0,17,17,40,8,7,13,49,41,89,0,0,0,52,49,105,0,5,12,76,152,229,0,0,0,77,162,241,0,0,0,5,0,5,0,0,0,4,0,4,17,17,36,169,219,385,0,0,0,180,239,418,0,0,0,8,20,27,0,0,0,8,20,27,5,4,5,9,22,34,0,0,0,8,31,38,0,0,4,6,12,13,0,0,0,3,14,17,0,9,12,55,109,165,0,0,0,59,119,177,0,0,0,0,0,0,0,0,0,0,0,0,3,11,20,72,163,242,0,0,0,80,179,263,22,34,52,240,390,629,0,3,3,264,422,682,3,12,14,40,64,100,0,0
ILOC50600401,0,0,0,0,0,0,0,0,0,0,0,0,6,7,14,0,0,0,0,0,0,6,7,14,0,0,4,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ILOC50600402,0,0,3,0,0,0,0,0,0,0,0,4,3,8,11,7,9,16,0,0,0,13,19,24,3,3,8,10,5,16,0,0,0,12,11,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,4,3,0,0,4,0,3,3,0,0,0,3,9,4,0,0,0,0,0,0,0,0
ILOC50600403,0,0,4,35,40,75,0,0,0,31,42,80,21,22,44,192,204,397,0,0,0,218,222,445,18,11,23,84,68,146,0,0,0,101,78,170,0,0,0,4,0,7,0,0,0,4,4,10,0,0,0,4,4,6,0,0,0,4,4,6,0,0,0,4,7,14,0,0,0,9,7,14,4,0,8,24,43,61,0,0,0,28,44,68,0,0,0,3,0,3,0,0,0,3,0,5,5,3,10,39,48,95,0,0,0,49,60,103,0,0,0,3,7,6,0,0,0,3,7,6,0,3,3,0,8,13,0,0,0,0,11,13,0,0,0,3,0,8,0,0,0,3,0,8,0,0,0,20,28,50,0,0,0,20,31,55,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,38,44,77,0,0,0,38,47,83,5,7,15,78,93,171,0,0,0,81,106,187,3,0,5,12,34,43,3,0
