ILOC_CODE_2021,Ow_o_Dw_s_S_Hou_HATSIP,Ow_o_Dw_s_SDRTHT_HATSIP,Ow_o_Dw_s_Fl_Ap_HATSIP,Ow_o_Dw_s_Oth_d_Car_HATSIP,Ow_o_Dw_s_Oth_d_Cab_h_HATSIP,Ow_o_Dw_s_Oth_d_IHTSO_HATSIP,Ow_o_Dw_s_Oth_d_HFASO_HATSIP,Ow_o_Dw_s_Oth_d_Tot_HATSIP,Ow_o_Dw_s_Ns_HATSIP,Ow_o_Tot_HATSIP,Ow_wm_Dw_s_S_Hou_HATSIP,Ow_wm_Dw_s_SDRTHT_HATSIP,Ow_wm_Dw_s_Fl_Ap_HATSIP,Ow_wm_Dw_s_Oth_d_Car_HATSIP,Ow_wm_Dw_s_Oth_d_Cab_h_HATSIP,Ow_wm_Dw_s_Oth_d_IHTSO_HATSIP,Ow_wm_Dw_s_Oth_d_HFASO_HATSIP,Ow_wm_Dw_s_Oth_d_Tot_HATSIP,Ow_wm_Dw_s_Ns_HATSIP,Ow_wm_Tot_HATSIP,R_RAg_Dw_s_S_Hou_HATSIP,R_RAg_Dw_s_SDRTHT_HATSIP,R_RAg_Dw_s_Fl_Ap_HATSIP,R_RAg_Dw_s_Oth_d_Car_HATSIP,R_RAg_Dw_s_Oth_d_Cab_h_HATSIP,R_RAg_Dw_s_Oth_d_IHTSO_HATSIP,R_RAg_Dw_s_Oth_d_HFASO_HATSIP,R_RAg_Dw_s_Oth_d_Tot_HATSIP,R_RAg_Dw_s_Ns_HATSIP,R_RAg_Tot_HATSIP,R_STHA_Dw_s_S_Hou_HATSIP,R_STHA_Dw_s_SDRTHT_HATSIP,R_STHA_Dw_s_Fl_Ap_HATSIP,R_STHA_Dw_s_Ot_d_Car_HATSIP,R_STHA_Dw_s_Ot_d_Cab_h_HATSIP,R_STHA_Dw_s_Ot_d_IHTSO_HATSIP,R_STHA_Dw_s_Ot_d_HFASO_HATSIP,R_STHA_Dw_s_Ot_d_Tot_HATSIP,R_STHA_Dw_s_Ns_HATSIP,R_STHA_Tot_HATSIP,R_Pnsh_Dw_s_S_Hou_HATSIP,R_Pnsh_Dw_s_SDRTHT_HATSIP,R_Pnsh_Dw_s_Fl_Ap_HATSIP,R_Pnsh_Dw_s_Ot_d_Car_HATSIP,R_Pnsh_Dw_s_Ot_d_Cab_h_HATSIP,R_Pnsh_Dw_s_Ot_d_IHTSO_HATSIP,R_Pnsh_Dw_s_Ot_d_HFASO_HATSIP,R_Pnsh_Dw_s_Oth_d_Tot_HATSIP,R_Pnsh_Dw_s_Ns_HATSIP,R_Pnsh_Tot_HATSIP,R_CHP_Dw_s_S_Hou_HATSIP,R_CHP_Dw_s_SDRTHT_HATSIP,R_CHP_Dw_s_Fl_Ap_HATSIP,R_CHP_Dw_s_Oth_d_Car_HATSIP,R_CHP_Dw_s_Oth_d_Cab_h_HATSIP,R_CHP_Dw_s_Oth_d_IHTSO_HATSIP,R_CHP_Dw_s_Oth_d_HFASO_HATSIP,R_CHP_Dw_s_Oth_d_Tot_HATSIP,R_CHP_Dw_s_Ns_HATSIP,R_CHP_Tot_HATSIP,R_othLT_Dw_s_S_Hou_HATSIP,R_othLT_Dw_s_SDRTHT_HATSIP,R_othLT_Dw_s_Fl_Ap_HATSIP,R_othLT_Dw_s_O_d_Car_HATSIP,R_othLT_Dw_s_O_d_Cab_h_HATSIP,R_othLT_Dw_s_O_d_IHTSO_HATSIP,R_othLT_Dw_s_O_d_HFASO_HATSIP,R_othLT_Dw_s_O_d_Tot_HATSIP,R_othLT_Dw_s_Ns_HATSIP,R_othLT_Tot_HATSIP,R_LTns_Dw_s_S_Hou_HATSIP,R_LTns_Dw_s_SDRTHT_HATSIP,R_LTns_Dw_s_Fl_Ap_HATSIP,R_LTns_Dw_s_Ot_d_Car_HATSIP,R_LTns_Dw_s_Ot_d_Cab_h_HATSIP,R_LTns_Dw_s_Ot_d_IHTSO_HATSIP,R_LTns_Dw_s_Ot_d_HFASO_HATSIP,R_LTns_Dw_s_Ot_d_Tot_HATSIP,R_LTns_Dw_s_Ns_HATSIP,R_LTns_Tot_HATSIP,R_Tot_Dw_s_S_Hou_HATSIP,R_Tot_Dw_s_SDRTHT_HATSIP,R_Tot_Dw_s_Fl_Ap_HATSIP,R_Tot_Dw_s_Oth_d_Car_HATSIP,R_Tot_Dw_s_Oth_d_Cab_h_HATSIP,R_Tot_Dw_s_Oth_d_IHTSO_HATSIP,R_Tot_Dw_s_Oth_d_HFASO_HATSIP,R_Tot_Dw_s_Oth_d_Tot_HATSIP,R_Tot_Dw_s_Ns_HATSIP,R_Tot_Tot_HATSIP,Oth_TT_Dw_s_S_Hou_HATSIP,Oth_TT_Dw_s_SDRTHT_HATSIP,Oth_TT_Dw_s_Fl_Ap_HATSIP,Oth_TT_Dw_s_Ot_d_Car_HATSIP,Oth_TT_Dw_s_Ot_d_Cab_h_HATSIP,Oth_TT_Dw_s_Ot_d_IHTSO_HATSIP,Oth_TT_Dw_s_Ot_d_HFASO_HATSIP,Oth_TT_Dw_s_Ot_d_Tot_HATSIP,Oth_TT_Dw_s_Ns_HATSIP,Oth_TT_Tot_HATSIP,TT_ns_Dw_s_S_Hou_HATSIP,TT_ns_Dw_s_SDRTHT_HATSIP,TT_ns_Dw_s_Fl_Ap_HATSIP,TT_ns_Dw_s_Oth_d_Car_HATSIP,TT_ns_Dw_s_Oth_d_Cab_h_HATSIP,TT_ns_Dw_s_Oth_d_IHTSO_HATSIP,TT_ns_Dw_s_Oth_d_HFASO_HATSIP,TT_ns_Dw_s_Oth_d_Tot_HATSIP,TT_ns_Dw_s_Ns_HATSIP,TT_ns_Tot_HATSIP,Tot_Dw_s_S_Hou_HATSIP,Tot_Dw_s_SDRTHT_HATSIP,Tot_Dw_s_Fl_Ap_HATSIP,Tot_Dw_s_Oth_d_Car_HATSIP,Tot_Dw_s_Oth_d_Cab_h_HATSIP,Tot_Dw_s_Oth_d_IHTSO_HATSIP,Tot_Dw_s_Oth_d_HFASO_HATSIP,Tot_Dw_s_Oth_d_Tot_HATSIP,Tot_Dw_s_Ns_HATSIP,Tot_Tot_HATSIP,Ow_o_Dw_s_S_Hou_Oth_h,Ow_o_Dw_s_SDRTHT_Oth_h,Ow_o_Dw_s_Fl_Ap_Oth_h,Ow_o_Dw_s_Oth_d_Car_Oth_h,Ow_o_Dw_s_Oth_d_Cab_h_Oth_h,Ow_o_Dw_s_Oth_d_IHTSO_Oth_h,Ow_o_Dw_s_Oth_d_HFASO_Oth_h,Ow_o_Dw_s_Oth_d_Tot_Oth_h,Ow_o_Dw_s_Ns_Oth_h,Ow_o_Tot_Oth_h,Ow_wm_Dw_s_S_Hou_Oth_h,Ow_wm_Dw_s_SDRTHT_Oth_h,Ow_wm_Dw_s_Fl_Ap_Oth_h,Ow_wm_Dw_s_Oth_d_Car_Oth_h,Ow_wm_Dw_s_Oth_d_Cab_h_Oth_h,Ow_wm_Dw_s_Oth_d_IHTSO_Oth_h,Ow_wm_Dw_s_Oth_d_HFASO_Oth_h,Ow_wm_Dw_s_Oth_d_Tot_Oth_h,Ow_wm_Dw_s_Ns_Oth_h,Ow_wm_Tot_Oth_h,R_RAg_Dw_s_S_Hou_Oth_h,R_RAg_Dw_s_SDRTHT_Oth_h,R_RAg_Dw_s_Fl_Ap_Oth_h,R_RAg_Dw_s_Oth_d_Car_Oth_h,R_RAg_Dw_s_Oth_d_Cab_h_Oth_h,R_RAg_Dw_s_Oth_d_IHTSO_Oth_h,R_RAg_Dw_s_Oth_d_HFASO_Oth_h,R_RAg_Dw_s_Oth_d_Tot_Oth_h,R_RAg_Dw_s_Ns_Oth_h,R_RAg_Tot_Oth_h,R_STHA_Dw_s_S_Hou_Oth_h,R_STHA_Dw_s_SDRTHT_Oth_h,R_STHA_Dw_s_Fl_Ap_Oth_h,R_STHA_Dw_s_Ot_d_Car_Oth_h,R_STHA_Dw_s_Ot_d_Cab_h_Oth_h,R_STHA_Dw_s_Ot_d_IHTSO_Oth_h,R_STHA_Dw_s_Ot_d_HFASO_Oth_h,R_STHA_Dw_s_Ot_d_Tot_Oth_h,R_STHA_Dw_s_Ns_Oth_h,R_STHA_Tot_Oth_h,R_Pnsh_Dw_s_S_Hou_Oth_h,R_Pnsh_Dw_s_SDRTHT_Oth_h,R_Pnsh_Dw_s_Fl_Ap_Oth_h,R_Pnsh_Dw_s_Ot_d_Car_Oth_h,R_Pnsh_Dw_s_Ot_d_Cab_h_Oth_h,R_Pnsh_Dw_s_Ot_d_IHTSO_Oth_h,R_Pnsh_Dw_s_Ot_d_HFASO_Oth_h,R_Pnsh_Dw_s_Oth_d_Tot_Oth_h,R_Pnsh_Dw_s_Ns_Oth_h,R_Pnsh_Tot_Oth_h,R_CHP_Dw_s_S_Hou_Oth_h,R_CHP_Dw_s_SDRTHT_Oth_h,R_CHP_Dw_s_Fl_Ap_Oth_h,R_CHP_Dw_s_Oth_d_Car_Oth_h,R_CHP_Dw_s_Oth_d_Cab_h_Oth_h,R_CHP_Dw_s_Oth_d_IHTSO_Oth_h,R_CHP_Dw_s_Oth_d_HFASO_Oth_h,R_CHP_Dw_s_Oth_d_Tot_Oth_h,R_CHP_Dw_s_Ns_Oth_h,R_CHP_Tot_Oth_h,R_othLT_Dw_s_S_Hou_Oth_h,R_othLT_Dw_s_SDRTHT_Oth_h,R_othLT_Dw_s_Fl_Ap_Oth_h,R_othLT_Dw_s_O_d_Car_Oth_h,R_othLT_Dw_s_O_d_Cab_h_Oth_h,R_othLT_Dw_s_O_d_IHTSO_Oth_h,R_othLT_Dw_s_O_d_HFASO_Oth_h,R_othLT_Dw_s_O_d_Tot_Oth_h,R_othLT_Dw_s_Ns_Oth_h,R_othLT_Tot_Oth_h,R_LTns_Dw_s_S_Hou_Oth_h,R_LTns_Dw_s_SDRTHT_Oth_h,R_LTns_Dw_s_Fl_Ap_Oth_h,R_LTns_Dw_s_Ot_d_Car_Oth_h,R_LTns_Dw_s_Ot_d_Cab_h_Oth_h,R_LTns_Dw_s_Ot_d_IHTSO_Oth_h,R_LTns_Dw_s_Ot_d_HFASO_Oth_h,R_LTns_Dw_s_Ot_d_Tot_Oth_h,R_LTns_Dw_s_Ns_Oth_h,R_LTns_Tot_Oth_h
ILOC50500808,17,0,0,0,0,0,0,0,0,17,93,0,0,0,0,0,0,0,0,96,61,12,0,0,0,0,0,0,0,67,25,5,0,0,0,0,0,0,0,35,22,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,107,17,0,0,0,0,0,0,0,125,4,0,0,0,0,0,0,0,0,4,5,0,0,0,0,0,0,0,0,5,228,20,0,0,0,0,0,0,0,251,2638,137,0,0,0,0,0,0,0,2777,3339,129,20,0,0,0,0,0,0,3487,721,121,49,0,0,0,0,0,3,895,67,57,5,0,0,0,0,0,0,130,437,63,7,0,0,0,0,0,0,508,13,4,9,0,0,0,0,0,0,32,59,5,0,0,0,0,0,0,0,65,8,5,5,0,0,0,0,0,0,14
ILOC50500901,50,0,0,0,0,0,0,0,0,47,103,5,3,0,0,0,0,0,0,110,40,10,7,0,0,0,0,0,0,63,7,4,0,0,0,0,0,0,0,10,16,0,0,0,0,0,0,0,0,19,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72,15,7,0,0,0,0,0,0,95,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,223,22,11,0,0,0,0,0,0,258,5517,376,126,3,0,0,0,4,0,6017,8765,365,196,0,0,0,0,0,0,9329,1596,399,536,0,0,0,6,6,4,2542,62,107,13,0,0,0,0,0,0,185,793,155,114,0,0,0,6,6,0,1070,14,23,0,0,0,0,0,0,0,36,44,4,13,0,0,0,5,5,0,75,15,5,3,0,0,0,0,0,0,20
ILOC50500902,80,0,0,0,0,0,0,0,0,83,181,13,0,0,0,0,0,0,0,195,78,8,0,0,0,0,0,0,0,89,13,0,0,0,0,0,0,0,0,13,35,3,0,0,0,0,0,0,0,42,3,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,131,17,4,0,0,0,0,0,0,148,3,0,0,0,0,0,0,0,0,4,12,0,0,0,0,0,0,0,0,12,407,33,5,0,0,0,0,0,0,445,13274,1252,126,71,3,0,0,79,6,14729,15533,963,68,0,0,0,0,0,0,16570,2543,440,77,0,0,0,0,0,5,3064,61,75,7,0,0,0,0,0,0,145,1380,285,65,0,0,0,0,0,0,1735,20,38,6,0,0,0,0,0,0,59,69,13,9,0,0,0,0,8,0,95,16,10,0,0,0,0,0,0,0,25
ILOC50501001,15,0,0,0,0,0,0,0,0,15,64,4,0,0,0,0,0,0,0,68,55,0,0,0,0,0,0,0,0,53,19,5,0,0,0,0,0,0,0,26,20,0,0,0,0,0,0,0,0,20,4,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,95,9,0,0,0,0,0,0,0,105,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,3,0,3,0,10,189,14,0,0,0,3,0,0,0,204,1200,90,0,13,39,0,0,52,0,1338,2128,89,0,0,0,0,0,0,0,2220,497,67,0,0,0,0,0,0,0,559,48,44,0,0,0,0,0,0,0,87,280,31,0,0,0,0,0,0,0,309,0,11,0,0,0,0,0,0,0,15,19,8,0,0,3,0,0,3,0,34,10,0,0,0,0,0,0,0,0,10
ILOC50501002,22,0,0,0,0,0,0,0,0,22,64,0,0,0,0,0,0,0,0,64,45,0,0,0,0,0,0,0,0,49,16,0,0,0,0,0,0,0,0,19,20,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,4,0,0,0,0,0,0,0,84,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,7,171,3,0,0,0,0,0,0,0,176,1289,18,0,0,0,0,0,0,0,1316,1979,48,0,0,0,0,0,0,0,2027,488,58,0,0,0,0,0,0,0,551,44,7,0,0,0,0,0,0,0,52,263,9,0,0,0,0,0,0,0,273,6,0,0,0,0,0,0,0,0,3,33,0,0,0,0,0,0,0,0,37,3,0,0,0,0,0,0,0,0,3
ILOC50501003,36,0,0,0,0,0,0,5,0,41,95,0,0,0,0,0,0,0,0,95,42,0,0,0,0,0,0,0,0,50,5,0,0,0,0,0,0,0,0,5,16,0,0,0,0,0,0,0,0,13,0,3,0,0,0,0,0,0,0,3,4,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,61,4,0,0,0,0,0,0,0,66,3,0,0,0,0,0,0,0,0,3,5,0,0,0,0,0,0,0,0,7,193,3,0,0,0,0,0,6,0,201,4489,170,15,6,40,5,28,74,4,4750,5050,41,16,0,3,0,4,9,5,5117,597,61,22,0,0,0,0,0,6,682,14,38,0,0,0,0,0,0,0,52,468,48,8,3,0,0,3,6,0,529,11,30,3,0,0,0,0,0,0,37,28,0,0,0,3,0,0,11,0,39,3,3,0,0,0,0,0,0,0,12
ILOC50501101,32,0,0,0,0,0,0,0,0,29,127,5,4,0,0,0,0,0,0,135,99,3,8,0,0,0,0,0,0,108,37,5,13,0,0,0,0,0,0,53,37,0,3,0,0,0,0,0,0,44,3,0,0,0,0,0,0,0,0,7,5,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,186,10,26,0,0,0,0,0,0,223,3,0,0,0,0,0,0,0,0,3,10,0,4,0,0,0,0,0,0,13,355,14,30,0,0,0,0,0,0,406,1466,63,37,0,0,0,0,3,4,1572,2889,47,62,0,0,0,0,0,0,2999,836,55,141,0,0,0,0,0,0,1023,112,110,69,0,0,0,0,0,0,298,484,19,33,0,0,0,0,0,0,537,28,37,26,0,0,0,0,0,3,90,38,0,7,0,0,0,0,0,0,46,16,7,0,0,0,0,0,0,0,17
ILOC50501102,23,0,0,0,0,0,0,0,0,23,112,0,0,0,0,0,0,0,0,113,67,0,0,0,0,0,0,0,0,72,17,0,0,0,0,0,0,0,0,22,18,0,0,0,0,0,0,0,0,18,5,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,104,0,5,0,0,0,0,0,0,110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,243,6,5,0,0,0,0,0,0,250,936,9,4,0,0,0,0,0,0,950,5081,50,12,0,0,0,0,0,5,5153,1296,57,58,0,0,0,0,0,0,1408,63,25,23,0,0,0,0,0,0,107,328,12,5,0,0,0,0,0,0,344,28,8,7,0,0,0,0,0,0,42,71,0,5,0,0,0,0,0,0,77,6,0,0,0,0,0,0,0,0,6
ILOC50501201,33,7,0,0,0,0,0,0,0,45,65,22,3,0,0,0,0,0,0,87,39,23,6,0,0,0,0,0,0,68,15,16,3,0,0,0,0,0,0,38,10,6,0,0,0,0,0,0,0,18,0,5,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,68,47,11,0,0,0,0,0,0,129,4,0,0,0,0,0,0,0,0,5,3,0,0,0,0,0,0,0,0,9,183,79,14,0,0,0,0,0,0,279,6941,1820,346,0,0,0,0,0,22,9127,6045,1529,371,0,0,0,0,0,5,7948,1467,1185,538,0,0,0,4,4,3,3191,72,230,13,0,0,0,0,0,0,317,678,482,129,0,0,0,0,0,0,1297,18,33,4,0,0,0,0,0,0,47,37,18,6,0,0,0,0,0,0,70,4,9,6,0,0,0,0,0,0,25
ILOC50501202,29,0,0,0,0,0,0,0,0,31,49,0,0,0,0,0,0,0,0,45,27,4,3,0,0,0,0,0,0,32,39,21,0,0,0,0,0,0,0,51,19,3,0,0,0,0,0,0,0,22,3,4,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86,23,7,0,0,0,0,0,0,113,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,157,28,8,0,0,0,0,0,0,194,6348,412,82,0,0,0,0,0,0,6843,5275,377,61,0,0,0,0,0,0,5715,1385,276,54,0,0,0,0,0,0,1716,192,148,8,0,0,0,0,0,0,346,576,129,32,0,0,0,0,0,0,744,27,15,22,0,0,0,0,0,0,58,42,17,13,0,0,0,0,0,0,72,8,4,0,0,0,0,0,0,0,13
ILOC50501301,39,0,0,0,0,0,0,0,0,39,167,0,0,0,0,0,0,0,0,167,21,0,0,0,0,0,0,0,0,21,3,0,0,0,0,0,0,0,0,5,15,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,46,0,0,0,0,0,0,0,0,49,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,252,0,0,0,0,0,0,0,0,252,4226,79,7,7,0,0,0,7,5,4328,5338,24,5,0,0,0,6,0,0,5371,439,32,0,0,0,0,0,0,0,469,10,49,3,0,0,0,0,0,0,61,351,23,0,0,0,0,0,0,4,383,7,17,0,0,0,0,0,0,0,21,31,0,0,0,0,0,0,0,0,31,0,0,0,0,0,0,0,0,0,0
ILOC50501302,25,3,0,0,0,0,0,0,0,28,60,3,0,0,0,0,0,0,0,62,21,3,0,0,0,0,0,0,0,27,14,9,0,0,0,0,0,0,0,22,17,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,61,19,0,0,0,0,0,0,0,81,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,5,153,25,0,0,0,0,0,0,0,175,1010,68,0,0,0,0,0,0,0,1085,1202,50,5,0,0,0,0,0,0,1248,192,44,0,0,0,0,0,0,0,238,27,47,0,0,0,0,0,0,0,72,166,28,0,0,0,0,0,0,0,197,3,18,0,0,0,0,0,0,0,27,6,17,0,0,0,0,0,0,0,25,0,12,0,0,0,0,0,0,0,13
ILOC50501401,15,3,9,0,0,0,0,0,0,34,18,8,23,0,0,0,0,0,0,48,27,19,101,0,0,0,0,0,0,147,4,8,18,0,0,0,0,0,0,34,12,3,22,0,0,0,0,0,0,40,0,0,3,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,45,35,155,0,0,0,0,0,5,235,0,0,0,0,0,0,0,0,0,4,0,3,7,0,0,0,0,0,0,9,78,50,189,0,0,0,0,0,5,322,2353,680,1772,0,0,0,4,4,0,4820,2589,980,2770,0,0,0,15,15,5,6353,887,921,7269,0,0,0,21,21,12,9104,24,164,479,0,0,0,0,0,0,663,578,359,1448,0,0,0,13,13,9,2411,9,38,160,0,0,0,0,0,5,209,34,36,163,0,0,0,0,0,3,233,4,13,39,0,0,0,0,0,0,58
ILOC50501402,33,4,4,0,0,0,0,0,0,47,46,5,4,0,0,0,0,0,0,57,35,20,41,0,0,0,0,0,0,90,0,7,13,0,0,0,0,0,0,23,15,6,18,0,0,0,0,0,0,41,0,0,0,0,0,0,0,0,0,0,8,4,3,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,54,39,68,0,0,0,0,0,0,159,4,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,143,46,81,0,0,0,0,0,0,269,10515,1625,1319,0,0,0,3,3,12,13481,7582,1111,1041,0,0,0,3,3,3,9735,2157,1253,3257,0,0,0,4,4,3,6675,64,227,371,0,0,0,0,0,0,664,852,464,853,0,0,0,4,4,5,2171,14,54,79,0,0,0,0,0,0,148,190,49,87,0,0,0,0,6,0,334,4,8,8,0,0,0,0,0,0,32
ILOC50501501,81,0,0,0,0,0,0,0,0,77,270,0,0,0,0,0,0,0,0,274,147,9,0,0,0,0,0,0,0,150,69,5,0,0,0,0,0,0,0,77,61,0,0,0,0,0,0,0,0,61,0,3,0,0,0,0,0,0,0,5,8,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,287,13,0,0,0,0,0,0,0,302,3,0,0,0,0,0,0,0,0,6,19,0,0,0,0,0,0,0,0,19,657,17,0,0,0,0,0,0,0,680,4092,170,3,0,0,0,0,0,0,4268,7128,107,9,5,0,0,0,3,0,7246,1893,133,0,0,0,0,0,0,0,2031,221,84,21,0,0,0,0,0,0,327,997,46,3,0,0,0,0,0,0,1052,26,32,5,0,0,0,0,0,0,66,98,12,0,0,0,0,0,0,0,110,15,3,0,0,0,0,0,0,0,17
ILOC50501502,44,3,0,0,0,0,0,0,0,49,69,3,0,0,0,0,0,0,0,70,68,7,27,0,0,0,0,0,0,103,8,4,3,0,0,0,0,0,0,11,21,5,7,0,0,0,0,0,0,35,0,3,0,0,0,0,0,0,0,4,7,0,3,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,102,20,44,0,3,0,0,3,0,163,3,0,0,0,0,0,0,0,0,3,6,0,6,0,0,0,0,0,0,7,215,31,47,0,4,0,0,3,0,295,3457,420,285,80,41,0,0,129,3,4295,3015,197,201,0,0,0,0,9,0,3418,1104,407,604,0,0,0,0,0,0,2111,46,133,116,0,0,0,0,0,0,298,635,168,130,0,3,0,0,3,0,939,16,30,21,0,0,0,0,0,0,66,119,22,24,13,12,0,0,28,0,186,8,3,5,0,0,0,0,0,0,20
ILOC50501503,52,0,0,0,0,0,0,0,0,55,333,4,0,0,0,0,0,0,0,340,157,8,0,0,0,0,0,0,0,163,9,0,0,0,0,0,0,0,0,9,59,0,0,0,0,0,0,0,0,55,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,239,4,3,0,0,0,0,3,0,253,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,4,632,10,3,0,4,0,0,4,0,653,3180,82,0,17,3,3,35,56,3,3323,11555,121,4,0,0,0,0,5,21,11705,2726,123,29,0,0,0,0,0,0,2875,49,13,15,0,0,0,0,0,0,70,879,23,3,0,0,0,0,3,0,912,7,0,9,0,0,0,0,0,0,13,208,9,0,9,3,0,7,18,0,236,15,0,0,0,0,0,0,0,0,15
ILOC50501601,41,0,0,0,0,0,0,3,0,45,251,0,0,0,0,0,0,0,0,251,49,0,0,0,0,0,0,0,0,52,0,0,0,0,0,0,0,0,0,0,20,5,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77,6,0,0,0,0,0,0,0,78,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,4,376,6,0,0,0,0,0,3,0,384,2036,7,24,5,76,0,5,83,4,2153,6187,30,5,0,0,0,4,5,6,6239,654,16,0,0,0,0,0,0,0,672,4,0,0,0,0,0,0,0,0,6,450,11,3,0,0,0,4,4,0,465,3,10,0,0,0,0,0,0,0,12,36,5,6,0,5,0,3,9,0,49,12,0,0,0,0,0,0,0,0,12
ILOC50501701,16,0,0,0,0,0,0,0,0,17,27,11,4,0,0,0,0,0,0,44,32,31,11,0,0,0,0,0,0,77,57,21,5,0,0,0,0,0,0,80,10,12,0,0,0,0,0,0,0,23,4,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,101,72,21,0,0,0,0,0,0,187,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,10,149,86,30,0,0,0,0,0,4,258,3426,1589,506,0,0,0,0,0,3,5523,3065,1368,467,0,0,0,0,0,7,4904,995,1872,1088,0,0,0,0,0,3,3962,261,186,116,0,0,0,0,0,0,553,473,647,326,0,0,0,0,0,0,1447,7,47,36,0,0,0,0,0,0,87,37,31,28,0,0,0,0,0,0,99,9,13,5,0,0,0,0,0,0,32
ILOC50501702,23,11,0,0,0,0,0,0,0,35,47,6,3,0,0,0,0,0,0,60,63,42,16,0,0,0,0,0,0,125,28,24,11,0,0,0,0,0,0,67,22,12,3,0,0,0,0,0,0,37,5,3,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,4,5,0,0,0,0,0,0,0,0,3,118,87,35,0,0,0,0,0,0,244,4,0,0,0,0,0,0,0,0,9,4,0,3,0,0,0,0,0,0,10,200,107,48,0,0,0,0,0,0,356,2300,593,403,0,0,0,0,0,3,3302,3124,871,551,0,0,0,4,4,3,4552,1533,1187,1488,0,0,0,3,3,0,4211,202,252,90,0,0,0,0,0,0,541,739,416,318,0,0,0,0,0,0,1471,32,120,86,0,0,0,0,0,0,241,48,49,45,0,0,0,0,0,0,142,21,20,18,0,0,0,0,0,0,63
ILOC50501801,24,9,0,0,0,0,0,0,0,35,61,18,4,0,0,0,0,0,0,89,37,34,16,0,0,0,0,0,0,84,34,30,9,0,0,0,0,0,0,70,22,14,7,0,0,0,0,0,0,37,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,89,80,24,0,0,0,0,0,0,194,0,0,0,0,0,0,0,0,0,3,4,6,0,0,0,0,0,0,0,9,184,113,32,0,0,0,0,0,0,331,7621,2179,473,33,0,3,0,40,5,10316,8095,3128,468,0,0,0,0,8,0,11700,1801,2274,871,0,0,0,0,0,3,4951,228,511,143,0,0,0,0,0,0,885,904,905,245,0,0,0,0,0,6,2059,16,80,13,0,0,0,0,0,0,114,76,67,24,3,0,0,0,3,0,168,10,20,3,0,0,0,0,0,0,37
