POW_SA2_CODE_2021,F_Tot_OM_UIE,F_Tot_CFW,F_Tot_ES_NS,F_Tot_Tot,P_NegNilInc_E,P_NegNilInc_OM_IE,P_NegNilInc_OM_UIE,P_NegNilInc_CFW,P_NegNilInc_ES_NS,P_NegNilInc_Tot,P_1_149_E,P_1_149_OM_IE,P_1_149_OM_UIE,P_1_149_CFW,P_1_149_ES_NS,P_1_149_Tot,P_150_299_E,P_150_299_OM_IE,P_150_299_OM_UIE,P_150_299_CFW,P_150_299_ES_NS,P_150_299_Tot,P_300_399_E,P_300_399_OM_IE,P_300_399_OM_UIE,P_300_399_CFW,P_300_399_ES_NS,P_300_399_Tot,P_400_499_E,P_400_499_OM_IE,P_400_499_OM_UIE,P_400_499_CFW,P_400_499_ES_NS,P_400_499_Tot,P_500_649_E,P_500_649_OM_IE,P_500_649_OM_UIE,P_500_649_CFW,P_500_649_ES_NS,P_500_649_Tot,P_650_799_E,P_650_799_OM_IE,P_650_799_OM_UIE,P_650_799_CFW,P_650_799_ES_NS,P_650_799_Tot,P_800_999_E,P_800_999_OM_IE,P_800_999_OM_UIE,P_800_999_CFW,P_800_999_ES_NS,P_800_999_Tot,P_1000_1249_E,P_1000_1249_OM_IE,P_1000_1249_OM_UIE,P_1000_1249_CFW,P_1000_1249_ES_NS,P_1000_1249_Tot,P_1250_1499_E,P_1250_1499_OM_IE,P_1250_1499_OM_UIE,P_1250_1499_CFW,P_1250_1499_ES_NS,P_1250_1499_Tot,P_1500_1749_E,P_1500_1749_OM_IE,P_1500_1749_OM_UIE,P_1500_1749_CFW,P_1500_1749_ES_NS,P_1500_1749_Tot,P_1750_1999_E,P_1750_1999_OM_IE,P_1750_1999_OM_UIE,P_1750_1999_CFW,P_1750_1999_ES_NS,P_1750_1999_Tot,P_2000_2999_E,P_2000_2999_OM_IE,P_2000_2999_OM_UIE,P_2000_2999_CFW,P_2000_2999_ES_NS,P_2000_2999_Tot,P_3000_3499_E,P_3000_3499_OM_IE,P_3000_3499_OM_UIE,P_3000_3499_CFW,P_3000_3499_ES_NS,P_3000_3499_Tot,P_3500mo_E,P_3500mo_OM_IE,P_3500mo_OM_UIE,P_3500mo_CFW,P_3500mo_ES_NS,P_3500mo_Tot,P_PersInc_NS_E,P_PersInc_NS_OM_IE,P_PersInc_NS_OM_UIE,P_PersInc_NS_CFW,P_PersInc_NS_ES_NS,P_PersInc_NS_Tot,P_Tot_E,P_Tot_OM_IE,P_Tot_OM_UIE,P_Tot_CFW,P_Tot_ES_NS,P_Tot_Tot
507011151,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,3,0,0,18
507011152,91,26,0,601,0,6,3,11,0,13,26,0,10,3,0,35,34,0,14,4,0,50,26,8,8,5,0,41,36,4,7,0,0,50,64,9,10,3,0,89,72,7,14,4,0,92,68,11,17,0,0,96,85,15,22,0,0,125,81,12,17,0,0,116,67,19,15,0,0,98,53,12,16,0,0,86,145,22,5,8,0,184,17,10,0,0,0,34,18,12,6,3,0,37,10,4,3,0,0,16,807,143,166,44,8,1170
507011153,78,24,9,498,5,0,3,8,0,17,24,0,4,0,0,34,37,3,10,3,0,52,28,0,16,5,0,50,32,6,10,6,0,47,70,3,8,0,0,88,52,8,12,5,0,77,63,7,22,4,0,97,71,13,21,0,0,106,34,8,16,5,0,68,23,13,13,0,0,48,23,9,7,0,0,45,25,8,4,0,0,44,5,0,5,0,0,3,0,7,6,0,0,15,8,0,3,0,0,7,508,88,158,30,8,793
507011154,165,25,10,1186,4,0,0,6,0,10,54,0,19,6,0,76,70,0,17,0,0,88,86,3,21,7,0,114,79,4,31,4,0,120,151,17,37,3,0,204,186,10,31,4,0,229,205,17,38,4,3,268,237,28,40,3,0,305,150,26,28,0,0,207,108,21,27,0,0,159,64,20,18,0,0,101,82,26,24,3,0,134,10,8,6,0,0,23,7,10,4,0,0,29,14,6,3,0,5,21,1498,197,335,45,20,2088
507011155,11,3,3,1118,14,0,0,0,0,10,19,0,0,0,0,15,15,0,0,0,0,18,25,0,0,0,0,26,68,0,0,0,0,71,144,3,0,0,0,155,216,3,5,0,0,225,421,9,10,0,0,447,719,14,11,0,0,750,838,13,12,0,4,872,852,14,14,0,0,883,774,15,10,3,5,802,1539,40,5,0,3,1594,347,25,7,0,0,376,345,36,0,0,0,389,43,0,3,0,11,54,6381,177,83,17,27,6690
507011158,36,18,0,462,6,0,0,0,0,4,21,0,0,0,0,21,24,0,7,4,0,28,44,0,8,0,0,44,46,0,8,0,0,58,59,6,3,0,0,66,74,0,3,0,0,81,92,4,11,5,0,113,79,3,9,0,0,99,63,12,4,0,0,76,46,9,6,0,0,59,38,6,4,0,0,52,56,18,8,4,0,86,14,4,3,0,0,15,19,20,8,0,0,46,8,0,0,0,0,8,690,83,83,22,0,875
507011159,146,31,11,2890,27,4,7,13,0,48,246,0,12,0,0,263,231,5,20,7,0,262,184,6,18,9,0,219,243,12,20,3,0,278,373,23,43,0,5,437,369,36,29,5,0,443,540,24,38,3,0,611,722,48,39,3,0,810,530,30,23,5,5,600,449,45,23,3,0,520,362,36,25,3,0,425,596,74,30,6,4,702,93,19,9,0,0,121,108,49,24,0,0,179,47,11,0,0,9,59,5100,425,359,64,27,5978
507011160,113,18,9,1462,3,0,0,5,0,8,143,0,6,0,0,148,115,5,7,3,0,129,108,5,19,5,0,130,144,8,20,4,0,167,191,6,15,0,4,215,220,13,31,5,0,264,234,12,27,6,0,275,224,29,27,3,3,286,145,13,15,0,4,184,156,15,21,0,0,191,86,9,14,0,0,108,93,22,16,0,0,124,22,11,6,0,0,31,24,11,24,0,0,55,23,0,0,0,3,22,1927,149,234,25,13,2345
507011161,149,15,5,2542,21,0,0,0,0,22,302,0,15,0,3,327,268,4,18,5,0,293,242,4,21,4,0,271,249,7,15,0,0,278,363,14,42,5,3,423,369,16,30,0,0,414,379,26,28,4,0,431,337,17,29,0,0,386,194,23,23,0,3,237,167,14,21,0,0,200,99,10,8,0,0,119,147,21,23,4,0,195,13,10,7,0,0,25,19,11,17,0,0,53,25,0,0,0,0,29,3191,173,307,25,18,3705
507011163,70,19,0,595,4,4,3,9,0,12,29,0,6,0,0,32,40,0,10,3,0,55,43,0,13,0,0,54,51,3,6,0,0,65,75,0,16,5,0,100,84,9,18,4,0,111,122,11,28,0,0,160,150,24,23,0,0,199,98,28,16,0,0,139,92,22,18,5,0,126,65,21,7,0,0,98,69,24,9,0,0,106,15,6,4,0,0,23,9,20,7,0,0,33,13,0,0,0,0,14,951,161,182,27,3,1327
507011259,111,15,0,1111,12,0,3,9,0,18,100,0,4,3,0,113,102,0,10,3,0,116,75,0,12,6,0,91,105,4,11,0,0,116,138,6,23,4,0,176,165,13,21,3,4,208,213,11,17,3,0,243,232,18,30,6,0,285,165,19,18,4,0,210,132,13,18,6,0,172,105,15,21,3,0,143,199,27,20,0,0,243,32,10,5,0,0,49,30,12,13,3,0,61,17,0,4,0,0,27,1823,157,238,45,12,2271
507011260,80,16,4,3069,22,0,0,10,4,37,170,0,0,0,0,176,156,0,4,0,0,162,150,8,13,3,3,174,199,7,12,3,0,220,386,7,20,3,7,420,585,19,19,0,0,623,856,22,13,0,0,897,1179,34,35,0,3,1250,942,34,19,3,4,1000,923,43,22,0,4,999,677,38,20,4,3,739,1399,56,18,0,0,1482,362,16,4,0,0,381,382,44,8,4,0,432,82,4,3,0,0,91,8471,336,217,33,30,9089
507021164,145,23,3,1250,5,3,0,5,0,16,83,0,11,5,0,96,83,0,14,5,0,98,83,0,18,4,0,102,103,4,15,7,0,118,128,12,16,0,0,154,171,11,27,4,0,211,158,16,27,0,0,203,174,27,22,8,0,224,150,18,21,4,0,196,142,29,17,0,0,188,99,27,14,0,0,137,133,49,34,0,0,215,33,20,7,0,0,54,44,51,19,0,3,121,11,4,0,0,0,18,1578,270,261,41,9,2159
507021165,591,68,30,9915,52,3,14,18,3,98,471,4,30,3,5,511,471,4,43,10,3,535,510,11,69,14,4,609,599,29,59,14,12,705,996,35,97,13,5,1147,1188,42,131,13,4,1381,1531,74,128,15,7,1748,2034,88,139,7,3,2279,1870,77,109,7,5,2062,1743,86,86,6,4,1920,1337,100,51,14,4,1500,2530,226,114,11,3,2884,393,73,43,0,0,509,445,208,75,8,0,738,130,6,8,5,10,166,16305,1076,1191,154,74,18789
507021166,266,27,11,2599,18,0,7,16,0,40,175,0,14,0,0,191,173,3,22,0,0,202,179,8,37,11,4,225,228,4,32,10,0,272,351,20,43,5,5,417,382,26,54,3,3,468,432,30,58,4,0,517,425,29,64,11,0,534,311,45,49,3,0,402,261,46,48,0,0,361,177,46,24,4,0,254,300,69,41,5,0,418,54,35,13,0,0,104,59,49,30,0,0,144,32,0,5,0,5,44,3556,410,531,68,19,4589
507021167,65,35,5,1554,8,0,0,11,0,20,106,3,0,0,0,114,104,3,3,0,0,113,128,7,5,4,3,142,153,4,12,11,0,180,278,13,20,3,0,322,342,22,19,7,0,386,537,32,27,5,4,612,652,45,29,5,5,732,466,47,32,7,3,556,356,61,28,0,0,445,232,43,14,0,4,297,309,88,19,0,0,419,49,34,10,0,0,102,53,64,8,3,0,133,13,5,0,0,4,22,3789,479,235,54,24,4586
507031169,103,19,4,987,10,0,0,5,0,16,58,0,15,0,0,73,57,0,18,5,0,81,67,5,13,0,0,90,62,9,17,0,0,88,94,0,23,0,0,123,135,4,33,0,0,172,139,10,23,9,0,172,135,10,22,3,0,177,102,12,19,5,0,134,93,9,8,0,0,115,84,6,8,0,0,91,100,8,5,0,0,117,21,0,0,0,0,23,18,7,4,0,0,34,12,0,0,0,0,20,1187,83,214,31,9,1520
507031170,55,16,7,860,4,5,0,3,0,8,45,0,9,3,0,51,43,0,10,4,0,56,43,0,17,5,0,65,60,0,7,3,0,73,118,3,14,0,0,138,113,9,17,0,0,143,152,0,12,0,7,173,168,8,14,0,0,188,91,8,12,0,3,112,89,7,0,0,0,98,52,3,0,0,0,61,100,4,0,0,0,109,15,0,0,0,0,19,6,9,0,0,0,11,19,0,0,0,0,19,1126,46,117,21,11,1319
507031172,6,0,0,365,7,0,0,0,0,7,25,0,0,0,0,25,27,0,0,0,0,30,27,0,0,0,0,28,29,0,0,0,0,28,61,0,4,3,0,70,69,7,0,0,0,82,123,5,0,0,0,131,198,0,5,0,0,210,178,5,0,0,0,189,159,0,5,0,0,166,128,3,3,0,0,138,203,11,4,0,0,229,31,0,0,0,0,29,44,4,0,0,0,53,7,0,0,0,0,10,1328,52,36,10,7,1432
507031173,23,14,9,1605,15,0,3,4,0,23,29,0,0,3,0,30,24,3,5,0,0,32,59,0,3,7,0,65,70,0,0,0,0,73,154,3,11,0,0,162,231,4,7,0,3,246,417,7,12,0,0,439,802,18,12,4,3,836,895,18,16,3,3,926,1030,26,10,7,4,1063,959,18,5,0,4,993,2387,34,18,3,5,2448,689,15,4,0,0,712,777,24,12,0,3,816,68,0,3,0,4,79,8609,176,113,23,30,8958
507031174,73,16,0,1501,12,0,6,3,0,21,143,0,8,3,0,153,126,0,10,3,0,142,101,0,5,4,0,110,127,3,14,0,0,152,193,8,21,3,0,226,213,4,7,3,0,224,225,9,13,0,0,248,215,11,13,0,0,240,182,10,14,0,0,201,154,8,6,0,0,168,95,3,3,0,0,99,140,11,4,0,0,153,24,3,0,0,0,29,16,5,6,0,0,24,18,0,0,0,3,16,1979,71,133,22,3,2219
507031261,87,19,5,877,0,0,0,4,0,13,6,3,4,11,0,25,24,4,10,4,0,44,42,4,9,3,0,56,40,0,12,0,0,56,91,4,15,0,4,111,156,4,20,0,3,184,235,12,29,0,0,280,199,13,28,0,6,241,197,17,34,3,0,247,245,14,10,0,0,265,202,10,8,0,0,221,239,14,9,0,0,264,27,3,6,0,0,35,14,4,10,0,0,30,16,5,0,0,5,24,1735,107,205,27,14,2088
507041175,216,38,3,2537,16,0,3,13,0,29,223,0,17,8,0,242,159,4,15,4,0,186,169,4,15,0,0,186,155,7,16,0,0,183,233,14,28,9,0,287,257,24,36,7,0,319,306,45,46,6,0,400,411,42,42,9,0,511,359,28,30,7,0,420,324,58,34,0,0,424,268,40,22,3,0,333,697,98,41,7,0,835,221,31,18,3,0,283,395,128,44,8,0,579,47,0,4,0,0,52,4236,526,407,79,14,5265
507041176,34,11,0,443,0,0,0,0,0,3,15,0,3,0,0,25,18,0,3,3,0,21,18,0,9,0,0,23,19,0,9,0,0,22,37,3,4,0,0,53,50,6,0,3,0,56,59,5,6,0,0,67,63,4,3,0,0,72,50,3,5,0,0,59,53,9,5,0,0,65,44,0,10,0,0,48,85,0,8,0,0,97,11,0,0,0,0,15,0,8,0,0,0,13,0,0,0,0,0,0,521,46,59,11,0,639
507041177,208,31,10,1968,7,0,4,7,0,21,214,4,3,4,0,224,180,3,19,0,0,210,147,9,24,4,4,177,153,0,30,0,4,194,224,7,45,8,3,291,299,26,33,6,0,363,447,21,34,3,0,498,442,38,47,0,0,525,348,32,45,3,0,426,261,39,35,3,0,337,127,26,16,0,0,171,165,49,22,0,0,233,30,20,15,4,0,66,43,46,31,0,0,120,14,4,3,0,4,32,3093,307,401,55,25,3877
507041178,231,47,11,4361,23,0,7,16,0,54,355,0,10,6,0,370,412,3,21,0,0,440,378,11,23,6,3,426,412,14,28,10,0,457,601,17,36,5,0,660,607,30,29,5,0,672,692,47,47,8,6,799,738,54,61,8,6,864,472,52,50,4,0,573,417,65,39,6,6,533,250,37,29,5,0,326,386,105,39,6,0,537,112,30,25,3,0,171,234,121,38,3,0,400,61,10,9,0,5,80,6143,591,491,92,28,7348
507041179,65,4,3,1419,7,4,0,3,0,12,120,3,0,0,0,130,123,3,4,4,0,138,117,4,5,0,0,129,118,5,12,0,5,139,156,9,16,0,0,178,158,17,16,0,0,192,198,10,14,0,0,221,198,23,16,0,0,241,130,11,15,0,0,159,106,14,14,0,0,134,99,4,8,0,0,108,232,18,11,0,0,262,18,5,3,0,0,23,13,4,6,0,0,27,22,0,0,0,4,23,1817,139,141,21,10,2129
507041180,114,9,0,999,6,4,3,4,0,15,68,3,9,0,0,82,87,3,15,4,0,106,60,5,16,0,0,81,70,0,10,0,0,84,89,10,20,0,0,123,118,6,19,5,0,148,156,14,31,4,0,202,161,19,27,0,0,205,98,22,15,0,0,133,67,12,18,0,0,101,60,15,12,0,0,88,108,26,13,0,6,148,14,10,4,0,0,27,15,23,22,0,0,65,6,0,5,0,0,12,1173,171,232,30,12,1609
507041181,299,64,16,3687,17,4,7,18,0,47,339,6,22,9,0,374,294,11,36,5,0,343,237,9,37,4,0,287,293,9,32,4,8,349,437,16,47,12,0,507,519,29,46,11,0,605,644,35,59,5,3,741,807,54,70,9,3,942,560,61,53,5,0,684,420,74,50,12,0,555,318,45,30,8,0,395,446,87,46,3,5,590,71,35,14,4,0,124,107,105,26,7,0,248,33,5,9,0,8,48,5538,578,587,107,26,6840
507041182,180,41,32,10815,40,6,4,13,0,54,201,6,14,6,5,223,250,7,14,3,0,284,269,0,19,3,3,296,340,10,25,7,3,387,639,15,23,8,0,687,887,10,28,5,6,941,1293,29,39,0,6,1363,2049,35,36,3,3,2126,1974,18,34,0,4,2036,1996,27,30,0,5,2066,1388,10,13,0,3,1424,2362,52,28,0,3,2448,429,25,7,0,0,467,771,70,87,4,3,930,83,8,4,0,5,94,14971,339,407,63,56,15827
507041183,60,12,0,589,0,0,0,3,0,6,23,0,3,0,0,32,40,0,0,0,0,47,36,0,3,0,0,44,52,3,9,0,0,62,77,7,16,0,0,101,79,7,19,0,0,99,90,7,16,0,0,110,100,9,20,0,0,124,54,8,3,0,0,69,36,13,15,0,0,64,29,3,9,0,0,39,42,14,7,0,0,64,7,0,0,0,0,4,12,7,4,0,0,18,3,0,0,0,0,3,683,68,125,14,4,895
507041184,80,15,4,419,4,0,0,4,0,12,40,0,6,5,0,52,32,0,11,5,0,44,37,0,11,3,0,51,33,3,9,0,0,51,33,5,12,3,0,56,40,9,12,4,0,65,55,3,17,0,0,72,53,10,19,0,0,81,39,3,5,0,0,48,27,5,8,4,0,42,30,9,4,0,0,41,23,15,11,0,0,45,4,5,0,0,0,8,11,11,5,0,0,37,0,0,0,0,0,4,452,84,137,32,8,709
507051186,56,7,6,1795,7,0,0,4,0,12,41,0,6,3,0,46,40,0,5,0,0,56,44,0,14,0,0,55,58,0,11,0,0,72,130,4,10,0,0,144,185,0,5,0,0,198,225,3,7,0,0,244,320,0,17,0,0,335,239,4,3,0,0,247,258,0,0,0,0,265,191,5,0,0,0,199,289,3,5,0,0,297,38,3,0,0,0,39,90,4,6,0,0,97,13,0,0,0,0,10,2168,37,98,15,5,2322
507051187,155,26,3,1790,10,0,6,14,0,28,154,0,14,0,0,170,151,0,19,6,0,175,115,8,18,0,3,137,140,3,22,4,0,165,261,13,22,0,0,298,291,7,23,0,0,328,345,17,40,0,0,403,349,29,43,3,0,417,177,25,28,3,0,232,145,33,22,3,0,203,126,23,24,6,0,169,141,34,16,0,5,188,20,10,9,0,0,28,22,18,12,0,0,54,29,0,3,0,0,35,2460,217,312,37,13,3039
507051188,251,50,22,7233,63,3,6,13,0,83,462,4,11,9,0,487,465,6,26,3,0,509,449,17,37,11,4,508,552,12,37,10,4,614,850,18,39,9,8,936,1086,34,62,9,8,1202,1374,48,68,4,8,1505,1857,71,75,10,11,2022,1675,49,56,4,3,1790,1583,75,52,0,3,1720,1187,58,33,3,5,1283,2065,96,54,4,0,2224,383,37,9,0,0,435,345,59,26,0,0,434,121,9,16,0,9,146,14531,593,614,103,64,15901
507051189,0,0,0,12,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,3,0,0,0,0,3,5,0,0,0,0,5,8,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0,26
507051190,131,17,7,1165,6,0,3,5,0,13,49,3,9,0,0,60,47,0,8,3,0,56,72,0,20,3,0,92,89,3,20,0,0,119,134,8,26,5,3,178,161,10,31,3,0,208,193,12,35,0,0,239,168,12,31,8,0,216,85,7,15,0,0,110,83,10,17,4,0,113,61,10,6,4,0,78,99,17,12,0,0,127,10,4,3,0,0,19,9,12,5,0,0,26,9,3,5,0,3,10,1265,116,250,35,15,1673
507051191,193,39,8,1648,10,0,5,6,0,24,180,3,18,4,0,213,143,0,26,5,0,171,92,6,25,3,0,129,123,3,20,7,0,152,195,5,35,3,0,239,205,6,37,3,4,254,242,19,22,4,0,292,153,20,40,0,0,222,154,19,35,0,0,211,95,38,23,5,5,161,69,14,28,0,4,113,171,28,28,5,4,229,21,8,8,0,0,29,18,13,12,0,0,48,14,0,4,0,0,23,1891,190,363,55,17,2517
507051192,96,11,7,994,5,0,3,0,0,11,59,0,5,5,0,69,64,3,7,6,0,81,67,0,13,5,0,80,81,4,10,0,0,98,132,4,29,0,0,165,149,4,19,0,0,184,147,8,24,0,0,183,113,11,23,0,0,147,80,4,10,0,0,97,60,6,14,0,0,77,59,6,4,0,0,73,86,9,12,0,0,105,14,6,4,0,0,15,8,5,4,0,0,24,11,0,0,0,0,13,1139,71,188,16,8,1420
507051193,71,13,0,1461,9,0,3,11,0,25,174,0,6,0,0,181,148,0,8,0,0,157,122,3,7,0,0,134,164,0,9,0,0,180,194,8,23,0,0,232,216,9,16,0,0,240,193,0,18,0,0,213,182,3,20,0,0,199,105,7,16,0,0,125,93,4,6,0,0,114,84,11,3,0,0,94,116,6,6,0,0,127,9,0,0,0,0,10,5,5,7,0,0,23,13,0,0,0,6,20,1837,55,156,24,7,2082
507051312,126,19,13,1934,19,0,3,11,0,32,313,0,11,3,0,330,276,6,28,0,0,308,185,5,11,0,0,202,185,6,11,0,0,213,296,3,21,5,3,328,326,12,17,0,0,350,326,9,23,7,0,361,242,15,31,0,0,286,139,20,13,5,4,177,102,10,13,0,4,126,58,10,4,0,0,76,76,15,7,0,0,101,13,6,5,0,0,27,13,7,7,0,0,33,30,4,3,0,5,40,2604,127,212,38,19,2994
507051313,226,33,4,1656,11,0,7,7,0,30,53,0,18,0,0,84,57,0,23,0,0,84,78,7,24,7,0,116,84,5,18,8,0,112,157,14,41,0,0,214,177,11,37,4,0,231,236,19,42,0,0,302,229,23,38,4,0,298,177,16,27,5,0,217,170,17,29,0,0,212,150,10,16,0,0,178,203,18,32,0,0,251,21,8,7,0,0,33,19,16,14,0,0,44,12,0,5,0,3,24,1824,165,377,43,10,2419
507051314,37,7,0,236,0,0,6,0,0,3,15,0,0,3,0,17,19,0,4,0,0,28,19,0,3,0,0,26,17,0,3,5,0,29,47,3,9,0,0,65,46,3,10,0,0,58,43,5,8,0,0,52,28,6,14,0,0,47,23,3,0,0,0,28,13,0,3,0,0,19,8,0,0,0,0,17,5,5,3,0,0,12,4,0,0,0,0,0,0,3,0,0,0,9,7,4,0,0,0,6,297,45,64,8,0,419
509011225,367,69,40,6372,39,0,3,16,0,60,422,6,11,9,4,452,347,4,31,6,5,399,346,5,32,5,8,395,461,7,37,12,5,529,874,24,53,13,8,968,1045,35,71,7,12,1169,1247,30,80,9,10,1369,1415,49,91,3,14,1573,913,50,96,13,9,1080,748,54,74,3,9,886,482,41,41,4,0,566,722,77,63,6,0,865,94,20,22,0,0,134,118,81,56,5,0,265,64,0,9,0,5,81,9329,492,767,116,83,10788
509011226,98,66,12,488,0,0,10,18,0,28,13,0,8,17,0,40,23,0,15,18,0,50,29,3,19,8,0,56,35,0,26,12,3,72,52,9,26,14,4,99,53,9,27,15,0,106,91,6,32,8,6,143,97,4,31,11,6,147,69,11,9,0,0,94,65,6,13,10,0,94,31,10,13,3,0,63,76,12,19,11,0,116,8,3,7,0,0,12,7,11,19,4,0,41,6,0,0,4,7,22,655,82,274,140,31,1186
509011227,45,9,3,285,0,0,0,0,0,0,25,0,4,0,0,33,20,0,0,0,0,29,11,0,7,3,0,23,23,0,7,4,0,30,41,0,7,4,0,52,40,4,13,0,0,56,59,0,13,0,0,75,69,8,15,0,0,91,38,6,20,0,0,60,29,7,10,0,0,40,20,0,8,0,0,33,30,4,3,0,0,43,6,0,0,0,0,6,0,0,3,0,0,0,0,0,5,0,0,4,404,37,105,17,3,568
509011228,175,73,11,1075,3,4,5,31,0,41,72,0,11,5,0,90,65,3,19,11,0,95,60,11,27,5,0,106,76,0,29,13,8,122,132,12,40,15,6,199,183,12,43,9,0,251,167,8,44,11,6,237,185,13,46,11,0,257,109,23,38,7,4,175,91,22,28,3,0,141,52,15,28,4,0,107,67,21,25,8,0,115,15,10,5,4,0,29,9,3,22,5,0,40,16,6,4,0,0,28,1297,159,411,137,29,2037
509011229,77,73,5,603,0,3,5,39,0,41,12,0,0,6,0,21,20,0,6,12,0,42,27,5,0,3,0,35,39,4,7,6,0,57,50,8,19,13,4,94,68,12,15,6,0,106,82,7,24,8,7,129,150,31,32,14,3,233,117,10,32,4,0,164,100,25,28,8,9,170,52,18,15,8,0,90,88,36,20,3,0,145,14,17,18,6,3,51,6,15,17,8,0,51,10,4,5,4,4,28,843,195,232,148,36,1459
509011230,73,37,9,985,7,0,3,8,0,17,40,0,0,8,0,48,34,6,6,4,0,51,57,4,6,9,4,80,87,0,3,3,0,97,136,5,20,0,8,165,234,5,19,3,0,264,272,14,25,5,3,318,237,21,24,5,4,284,158,9,21,3,0,200,116,15,21,4,0,156,95,15,15,0,0,124,126,9,22,0,0,153,14,6,7,4,0,33,16,17,3,0,0,35,8,0,3,6,0,19,1632,125,200,66,25,2049
509011231,131,106,17,775,0,0,4,36,0,42,11,0,8,8,0,31,20,4,7,19,0,54,28,6,12,8,5,52,41,6,16,17,4,88,81,11,18,7,3,125,90,17,21,23,4,154,148,16,44,21,7,233,200,31,51,20,4,298,103,22,26,7,4,166,93,18,24,8,3,152,55,20,36,9,6,119,58,32,46,6,0,138,12,11,24,8,0,57,10,29,43,18,0,104,8,0,11,4,5,29,962,219,386,225,55,1848
509011232,59,22,4,300,0,0,0,4,0,3,7,0,0,0,0,8,13,0,6,5,0,28,20,0,6,5,0,36,19,3,3,5,0,30,46,0,24,5,0,77,36,5,20,3,0,67,49,0,8,4,0,67,67,3,18,6,0,97,62,3,9,0,0,80,108,3,22,0,0,139,73,11,3,0,0,86,56,6,5,0,0,70,6,0,4,0,0,13,0,0,0,4,0,6,3,0,0,0,0,12,564,45,146,39,12,816
509011233,104,34,9,1147,7,0,7,9,0,20,32,0,6,3,0,45,53,0,12,4,0,70,55,4,16,3,6,74,89,8,22,8,0,118,175,7,24,0,0,203,189,14,23,0,3,236,294,17,33,10,4,365,382,24,39,7,0,453,295,15,15,5,0,326,258,23,25,0,0,306,195,18,16,3,4,233,283,29,18,3,0,333,19,11,5,0,0,41,26,19,9,0,3,51,18,3,0,0,5,22,2366,177,274,58,22,2891
509011234,124,69,12,896,11,0,0,23,0,37,44,0,11,6,0,64,34,0,13,13,0,58,46,9,20,17,4,89,71,0,25,11,7,113,108,10,36,9,0,164,169,7,23,6,3,208,237,16,36,13,0,306,290,23,38,9,4,358,163,10,25,14,5,212,115,11,14,6,12,157,96,4,13,12,0,132,92,18,24,0,5,143,13,6,11,3,0,30,11,21,23,7,0,64,3,5,7,0,0,20,1497,131,317,155,38,2143
509011235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
509021236,84,40,21,703,6,0,15,4,0,27,38,0,10,4,4,50,34,4,11,8,0,61,54,3,14,0,3,80,48,3,9,16,6,83,72,12,25,8,4,122,84,8,15,4,0,114,134,9,21,3,0,174,132,17,22,3,5,177,101,11,14,0,8,135,79,24,26,0,0,130,64,7,9,4,0,84,156,18,13,0,0,193,42,7,9,0,0,53,33,17,5,0,0,53,8,4,3,3,3,24,1085,138,209,74,39,1549
509021237,47,47,4,612,3,6,0,15,0,24,23,0,0,8,0,34,21,4,6,3,0,29,32,0,8,0,0,49,39,4,7,3,6,56,73,7,10,7,0,101,98,7,10,7,0,119,128,17,20,21,4,187,154,22,22,6,0,204,109,17,12,8,0,140,84,13,17,4,0,124,61,18,21,4,0,99,89,21,19,3,0,135,8,14,5,0,0,34,5,22,16,0,0,49,9,7,0,6,0,30,949,178,173,100,18,1416
509021238,77,66,16,760,3,0,4,18,0,29,19,0,6,5,0,26,24,0,12,9,0,51,39,5,9,6,0,59,54,5,9,7,0,77,104,16,35,13,8,169,100,11,25,12,0,145,134,15,24,12,0,192,147,21,34,13,3,221,111,31,23,9,4,174,72,23,26,3,0,127,65,25,13,13,0,118,100,34,24,21,5,177,17,17,9,3,0,44,15,23,6,5,0,51,6,0,0,6,10,24,1013,231,262,151,34,1687
509021239,163,119,20,1713,12,7,9,31,3,65,62,3,5,18,0,92,74,0,18,24,7,121,99,13,36,18,0,171,124,9,28,13,3,179,216,19,47,27,0,311,304,30,40,18,4,391,424,26,43,21,5,520,371,42,48,21,9,485,248,38,40,16,0,342,204,42,29,9,3,283,158,19,27,5,7,220,349,24,29,13,5,423,72,21,10,0,0,104,47,22,18,6,0,98,34,5,6,9,4,64,2812,326,432,241,52,3855
