POW_SA2_CODE_2021,CoPSW_PINS_A_65_74,CoPSW_PINS_A_75ov,CoPSW_PINS_Tot,CoPSW_Tot_A_15_19,CoPSW_Tot_A_20_24,CoPSW_Tot_A_25_34,CoPSW_Tot_A_35_44,CoPSW_Tot_A_45_54,CoPSW_Tot_A_55_64,CoPSW_Tot_A_65_74,CoPSW_Tot_A_75ov,CoPSW_Tot_Tot,ClAW_NNI_A_15_19,ClAW_NNI_A_20_24,ClAW_NNI_A_25_34,ClAW_NNI_A_35_44,ClAW_NNI_A_45_54,ClAW_NNI_A_55_64,ClAW_NNI_A_65_74,ClAW_NNI_A_75ov,ClAW_NNI_Tot,ClAW_1_149_A_15_19,ClAW_1_149_A_20_24,ClAW_1_149_A_25_34,ClAW_1_149_A_35_44,ClAW_1_149_A_45_54,ClAW_1_149_A_55_64,ClAW_1_149_A_65_74,ClAW_1_149_A_75ov,ClAW_1_149_Tot,ClAW_150_299_A_15_19,ClAW_150_299_A_20_24,ClAW_150_299_A_25_34,ClAW_150_299_A_35_44,ClAW_150_299_A_45_54,ClAW_150_299_A_55_64,ClAW_150_299_A_65_74,ClAW_150_299_A_75ov,ClAW_150_299_Tot,ClAW_300_399_A_15_19,ClAW_300_399_A_20_24,ClAW_300_399_A_25_34,ClAW_300_399_A_35_44,ClAW_300_399_A_45_54,ClAW_300_399_A_55_64,ClAW_300_399_A_65_74,ClAW_300_399_A_75ov,ClAW_300_399_Tot,ClAW_400_499_A_15_19,ClAW_400_499_A_20_24,ClAW_400_499_A_25_34,ClAW_400_499_A_35_44,ClAW_400_499_A_45_54,ClAW_400_499_A_55_64,ClAW_400_499_A_65_74,ClAW_400_499_A_75ov,ClAW_400_499_Tot,ClAW_500_649_A_15_19,ClAW_500_649_A_20_24,ClAW_500_649_A_25_34,ClAW_500_649_A_35_44,ClAW_500_649_A_45_54,ClAW_500_649_A_55_64,ClAW_500_649_A_65_74,ClAW_500_649_A_75ov,ClAW_500_649_Tot,ClAW_650_799_A_15_19,ClAW_650_799_A_20_24,ClAW_650_799_A_25_34,ClAW_650_799_A_35_44,ClAW_650_799_A_45_54,ClAW_650_799_A_55_64,ClAW_650_799_A_65_74,ClAW_650_799_A_75ov,ClAW_650_799_Tot,ClAW_800_999_A_15_19,ClAW_800_999_A_20_24,ClAW_800_999_A_25_34,ClAW_800_999_A_35_44,ClAW_800_999_A_45_54,ClAW_800_999_A_55_64,ClAW_800_999_A_65_74,ClAW_800_999_A_75ov,ClAW_800_999_Tot,ClAW_1000_1249_A_15_19,ClAW_1000_1249_A_20_24,ClAW_1000_1249_A_25_34,ClAW_1000_1249_A_35_44,ClAW_1000_1249_A_45_54,ClAW_1000_1249_A_55_64,ClAW_1000_1249_A_65_74,ClAW_1000_1249_A_75ov,ClAW_1000_1249_Tot,ClAW_1250_1499_A_15_19,ClAW_1250_1499_A_20_24,ClAW_1250_1499_A_25_34,ClAW_1250_1499_A_35_44,ClAW_1250_1499_A_45_54,ClAW_1250_1499_A_55_64,ClAW_1250_1499_A_65_74,ClAW_1250_1499_A_75ov,ClAW_1250_1499_Tot,ClAW_1500_1749_A_15_19,ClAW_1500_1749_A_20_24,ClAW_1500_1749_A_25_34,ClAW_1500_1749_A_35_44,ClAW_1500_1749_A_45_54,ClAW_1500_1749_A_55_64,ClAW_1500_1749_A_65_74,ClAW_1500_1749_A_75ov,ClAW_1500_1749_Tot,ClAW_1750_1999_A_15_19,ClAW_1750_1999_A_20_24,ClAW_1750_1999_A_25_34,ClAW_1750_1999_A_35_44,ClAW_1750_1999_A_45_54,ClAW_1750_1999_A_55_64,ClAW_1750_1999_A_65_74,ClAW_1750_1999_A_75ov,ClAW_1750_1999_Tot,ClAW_2000_2999_A_15_19,ClAW_2000_2999_A_20_24,ClAW_2000_2999_A_25_34,ClAW_2000_2999_A_35_44,ClAW_2000_2999_A_45_54,ClAW_2000_2999_A_55_64,ClAW_2000_2999_A_65_74,ClAW_2000_2999_A_75ov,ClAW_2000_2999_Tot,ClAW_3000_3499_A_15_19,ClAW_3000_3499_A_20_24,ClAW_3000_3499_A_25_34,ClAW_3000_3499_A_35_44,ClAW_3000_3499_A_45_54,ClAW_3000_3499_A_55_64,ClAW_3000_3499_A_65_74,ClAW_3000_3499_A_75ov,ClAW_3000_3499_Tot,ClAW_3500mo_A_15_19,ClAW_3500mo_A_20_24,ClAW_3500mo_A_25_34,ClAW_3500mo_A_35_44,ClAW_3500mo_A_45_54,ClAW_3500mo_A_55_64,ClAW_3500mo_A_65_74,ClAW_3500mo_A_75ov,ClAW_3500mo_Tot,ClAW_PINS_A_15_19,ClAW_PINS_A_20_24,ClAW_PINS_A_25_34,ClAW_PINS_A_35_44,ClAW_PINS_A_45_54,ClAW_PINS_A_55_64,ClAW_PINS_A_65_74,ClAW_PINS_A_75ov,ClAW_PINS_Tot,ClAW_Tot_A_15_19,ClAW_Tot_A_20_24,ClAW_Tot_A_25_34,ClAW_Tot_A_35_44,ClAW_Tot_A_45_54,ClAW_Tot_A_55_64,ClAW_Tot_A_65_74,ClAW_Tot_A_75ov,ClAW_Tot_Tot,SW_NNI_A_15_19,SW_NNI_A_20_24,SW_NNI_A_25_34,SW_NNI_A_35_44,SW_NNI_A_45_54,SW_NNI_A_55_64,SW_NNI_A_65_74,SW_NNI_A_75ov,SW_NNI_Tot,SW_1_149_A_15_19,SW_1_149_A_20_24,SW_1_149_A_25_34,SW_1_149_A_35_44,SW_1_149_A_45_54,SW_1_149_A_55_64,SW_1_149_A_65_74,SW_1_149_A_75ov,SW_1_149_Tot,SW_150_299_A_15_19,SW_150_299_A_20_24,SW_150_299_A_25_34,SW_150_299_A_35_44,SW_150_299_A_45_54,SW_150_299_A_55_64,SW_150_299_A_65_74,SW_150_299_A_75ov,SW_150_299_Tot,SW_300_399_A_15_19,SW_300_399_A_20_24,SW_300_399_A_25_34,SW_300_399_A_35_44,SW_300_399_A_45_54,SW_300_399_A_55_64,SW_300_399_A_65_74,SW_300_399_A_75ov
503011035,0,0,16,202,550,525,382,314,349,105,8,2432,0,0,4,0,0,0,0,0,10,9,13,10,3,3,5,0,0,34,13,28,6,8,7,5,4,0,64,5,22,11,11,6,0,14,0,73,6,21,23,17,14,17,13,0,106,5,39,36,48,48,33,30,9,238,4,34,49,52,48,69,36,0,301,6,48,73,68,77,80,45,0,401,0,62,162,109,154,174,36,4,711,0,26,122,124,135,139,44,7,597,0,3,72,103,99,102,33,0,414,0,0,25,51,40,47,7,0,175,0,0,26,55,49,49,11,5,192,0,0,4,7,7,4,3,0,30,3,0,0,3,3,7,7,0,27,0,5,6,0,5,8,0,0,16,65,311,613,665,695,734,280,36,3404,0,0,0,0,0,0,0,0,3,46,9,3,0,0,0,0,0,64,27,8,4,0,0,0,0,0,37,5,18,3,0,5,6,0,0
503011036,0,0,5,160,206,265,214,136,99,35,4,1116,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,4,3,0,0,0,0,3,3,0,10,0,6,5,0,5,0,0,0,15,0,0,3,0,4,0,0,0,9,0,3,0,7,6,5,0,0,23,0,0,3,11,6,8,0,0,42,0,6,7,8,8,7,0,3,38,0,5,15,5,17,22,3,3,69,0,5,17,10,17,26,3,0,81,0,6,9,10,12,12,5,0,51,0,0,7,0,8,7,0,0,19,0,0,10,10,16,8,3,0,44,0,0,0,3,3,0,0,0,8,0,0,0,0,4,0,0,0,11,0,0,0,4,0,0,0,0,4,10,33,66,68,115,100,29,7,431,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,21,10,5,4,0,0,0,0,0,21,0,0,0,0,0,0,0,0
503021037,0,0,0,23,30,30,14,6,4,4,0,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,0,0,0,0,0,7,0,0,0,3,0,0,0,0,5,0,0,5,0,3,0,0,0,4,0,0,0,7,3,4,0,0,21,0,0,7,3,3,0,0,0,12,0,0,3,3,3,0,0,0,9,0,0,5,7,0,0,0,0,13,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,9,0,0,0,0,0,0,0,0,0,0,5,28,28,20,6,0,0,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
503021038,0,0,0,133,241,287,182,108,85,14,0,1060,0,0,0,0,0,0,0,0,5,4,4,3,3,0,3,0,0,16,4,5,4,3,7,0,0,0,32,0,7,7,8,0,8,0,0,28,5,7,3,5,7,5,3,6,50,0,10,23,12,9,18,5,0,78,7,22,23,32,18,11,11,0,120,6,18,41,28,28,17,6,0,149,0,27,62,50,36,33,17,0,225,0,14,62,39,53,37,13,0,214,0,0,44,45,34,43,5,0,174,0,0,14,24,25,17,0,0,80,0,0,21,41,40,33,8,0,146,0,0,0,4,19,4,3,0,33,0,0,3,0,10,6,0,0,25,0,0,0,0,0,0,0,0,5,17,122,311,305,287,244,74,9,1380,0,0,0,0,0,0,0,0,0,48,7,0,0,0,0,0,0,56,21,22,4,4,0,0,0,0,45,10,10,3,3,0,0,0,0
503021039,0,0,8,139,262,297,193,160,113,43,4,1202,0,0,0,0,0,0,0,0,3,4,3,0,0,0,3,0,0,12,4,11,4,8,3,0,0,0,31,3,5,7,0,3,5,5,0,27,0,6,9,5,8,6,3,0,43,3,9,17,12,13,16,10,4,84,0,12,21,15,22,11,8,3,93,0,12,27,17,23,24,6,0,106,0,9,24,29,38,32,8,0,141,0,3,17,13,25,22,4,0,85,0,0,10,6,16,25,0,0,60,0,0,8,7,4,9,4,0,24,0,0,5,5,7,6,4,0,32,0,0,0,0,0,6,0,0,13,0,0,0,0,8,4,0,0,11,0,0,0,0,0,5,0,0,10,17,72,150,123,174,175,57,7,769,0,0,0,0,0,0,0,0,6,82,4,0,6,0,0,0,0,93,35,17,0,0,0,0,3,0,63,26,32,8,5,4,4,0,0
503021040,0,0,3,53,141,211,123,84,65,17,0,690,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,4,0,7,4,0,4,5,3,0,17,0,8,0,6,3,7,0,0,17,0,4,9,0,0,7,0,0,20,0,8,8,3,3,5,0,0,40,0,3,8,12,9,11,0,0,54,0,8,17,7,17,12,0,0,61,0,3,16,14,16,9,0,3,68,0,0,0,11,11,6,4,0,29,0,0,3,8,4,5,0,0,23,0,0,0,3,0,7,0,0,11,0,0,0,4,9,0,0,0,14,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,7,0,0,0,0,5,0,0,0,5,6,41,66,69,78,85,17,7,371,0,0,0,0,0,0,0,0,0,38,0,0,0,0,0,0,0,44,24,3,8,0,0,0,0,0,33,7,8,5,0,6,6,0,0
503021042,6,0,17,230,432,607,461,390,294,75,8,2484,0,0,0,3,0,0,0,0,6,20,5,4,0,0,0,0,0,28,24,18,8,9,8,3,8,0,76,7,22,3,14,9,19,11,0,81,10,30,23,24,16,9,5,0,119,7,36,32,33,43,23,23,8,204,3,33,57,50,49,45,22,4,262,0,49,88,81,77,55,22,0,372,3,61,170,100,136,97,28,0,601,0,14,135,94,115,88,18,0,472,0,9,61,83,97,62,9,0,330,0,0,37,40,47,43,7,0,179,0,3,47,69,57,49,9,0,239,0,0,8,10,17,13,8,0,50,0,0,0,17,17,18,5,0,59,0,0,5,3,3,4,0,0,14,75,291,680,637,691,529,178,22,3099,4,0,0,0,0,3,0,0,13,114,16,0,0,0,7,0,0,136,63,33,3,5,8,8,0,0,126,26,28,10,9,8,6,3,0
503021043,0,0,8,100,259,423,311,252,215,66,5,1628,0,0,0,3,0,0,0,0,0,10,7,5,0,0,5,4,0,16,11,7,11,5,9,7,4,0,47,8,7,4,0,4,8,5,3,39,4,11,5,14,8,16,7,0,67,6,17,14,30,29,30,6,0,135,5,16,32,35,30,37,15,0,168,4,28,52,50,52,49,19,3,256,0,20,62,52,72,66,23,0,302,0,5,49,47,68,53,22,0,236,0,0,15,31,34,32,6,0,122,0,0,11,15,25,22,4,0,73,0,0,18,16,31,23,4,0,91,0,0,0,8,5,3,0,0,18,0,0,4,7,8,10,0,0,30,0,0,0,0,0,0,0,0,9,40,122,278,313,368,364,118,13,1621,0,0,0,0,0,0,0,0,0,35,6,0,0,0,0,0,0,45,18,9,3,0,3,0,0,0,36,10,13,5,3,3,4,0,0
503021295,0,0,5,82,236,530,438,440,288,44,5,2058,0,0,0,0,0,0,0,0,3,8,0,5,3,0,0,4,0,17,3,6,11,3,0,3,0,0,35,4,11,9,4,4,0,0,0,22,0,5,7,9,7,3,6,0,47,6,9,28,23,14,9,4,0,103,3,22,32,46,20,24,5,0,151,0,40,67,60,42,38,8,3,258,3,46,119,101,70,78,24,0,440,4,32,136,142,133,106,27,0,572,0,10,109,99,98,89,22,0,429,0,5,83,87,74,51,9,0,319,0,0,79,125,142,102,29,0,480,0,0,11,19,17,14,4,0,63,0,0,6,32,34,17,4,0,103,0,0,4,0,5,4,0,0,18,34,192,701,757,673,556,148,7,3061,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,4,3,0,0,0,3,0,0,0,11,9,5,3,0,3,3,0,0
503021296,0,0,7,83,255,433,303,224,130,24,0,1452,0,0,4,6,0,0,0,0,6,3,3,4,0,0,0,0,0,15,0,3,6,4,4,0,0,0,27,5,6,11,10,4,3,5,0,50,0,7,10,5,8,9,4,0,45,4,9,18,17,17,18,11,0,90,0,21,39,31,23,24,9,5,145,0,31,38,41,37,37,12,0,196,4,23,68,56,51,51,17,0,264,0,11,61,61,66,57,11,0,268,0,4,36,48,34,44,13,0,186,0,0,20,35,45,13,10,0,130,0,0,23,38,35,32,7,0,139,0,0,0,7,8,10,0,0,26,0,0,0,0,7,5,0,0,15,0,0,0,0,0,4,0,0,7,26,119,350,374,334,306,90,6,1605,0,0,0,0,0,0,0,0,5,23,3,0,0,0,0,0,0,31,18,12,10,0,5,5,0,0,45,15,14,8,4,3,4,0,0
503021297,3,0,64,423,1614,2326,1512,1172,820,188,13,8060,0,0,12,16,9,7,0,0,59,24,33,14,19,18,8,6,0,115,42,74,35,35,17,18,14,0,241,33,100,52,54,38,33,7,0,320,25,131,91,99,55,53,28,0,481,33,165,210,209,113,123,52,5,912,51,245,393,385,215,167,66,9,1525,52,428,791,595,418,339,102,9,2740,22,613,1348,1022,820,649,151,7,4631,18,284,1263,1108,968,813,180,6,4644,0,99,874,975,879,644,139,5,3612,0,25,427,559,536,388,73,0,2021,0,23,518,923,834,518,84,5,2909,0,0,91,227,197,107,19,0,647,0,5,67,394,451,218,49,3,1182,0,12,15,20,30,20,7,0,101,309,2242,6209,6634,5609,4113,971,48,26132,5,5,10,4,0,4,0,0,22,167,39,3,8,0,0,4,0,224,137,130,26,16,6,12,4,0,321,75,137,66,20,16,20,3,0
504011044,0,0,3,57,85,131,128,109,108,29,0,657,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,0,3,0,0,8,0,0,0,7,7,0,4,0,21,0,0,6,10,10,4,0,0,42,0,5,5,12,12,11,0,0,46,4,8,16,15,11,14,5,0,67,4,13,32,34,27,25,3,0,140,0,13,41,35,50,37,6,0,185,0,5,23,30,34,19,7,0,123,0,0,3,24,19,13,0,0,65,0,0,4,9,8,9,5,0,37,0,0,9,10,15,15,5,0,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,14,51,151,192,198,148,45,8,809,0,0,0,0,0,0,0,0,6,21,6,0,0,0,0,0,0,25,25,9,4,3,3,0,0,0,39,4,9,0,5,3,3,0,0
504011045,0,0,8,83,150,244,188,241,145,45,0,1103,0,0,0,0,0,0,0,0,0,6,0,0,0,0,3,3,0,13,4,5,6,5,0,5,4,0,31,0,6,0,11,0,10,4,0,38,0,7,11,4,19,10,3,0,56,3,5,10,19,15,17,5,0,78,4,17,13,35,19,12,4,0,113,3,19,33,23,35,34,11,4,155,0,10,35,38,40,38,11,0,178,0,5,27,30,38,24,3,0,131,0,0,5,20,23,24,4,0,83,0,0,9,11,7,15,4,0,49,0,0,11,10,11,13,0,0,51,0,0,0,3,4,4,0,0,11,0,0,0,6,0,5,0,0,7,0,3,0,0,0,0,0,0,8,16,87,172,218,223,209,57,9,990,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,4,0,21,14,4,4,0,3,0,0,0,26,4,5,3,4,5,3,0,0
504011046,0,0,5,44,76,142,156,154,99,21,0,692,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,4,0,0,0,3,0,3,0,0,8,3,0,3,4,3,3,6,0,26,0,6,8,3,4,6,0,0,32,0,3,0,4,7,3,6,0,22,0,0,16,6,7,15,4,0,46,0,0,9,10,7,10,0,0,40,0,0,0,8,4,0,6,0,22,0,0,4,0,5,0,0,0,14,0,0,0,3,0,4,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,4,0,0,0,0,0,0,0,0,0,8,23,42,57,47,49,18,6,233,0,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,41,20,3,0,6,5,0,0,0,37,13,7,0,0,0,3,0,0
504011047,0,0,8,146,177,242,228,181,137,28,0,1132,0,0,4,0,0,0,0,0,6,8,3,0,0,0,0,0,0,18,0,3,9,0,0,0,0,0,14,0,11,5,8,6,5,4,0,39,0,5,5,5,6,14,5,0,36,3,6,14,10,15,6,12,0,75,0,9,25,19,12,13,6,5,82,0,18,17,26,27,31,10,0,120,0,5,31,24,29,36,3,0,133,0,4,16,27,37,25,5,0,116,0,0,11,14,10,9,12,0,59,0,0,7,8,11,0,0,0,28,0,0,7,11,11,8,0,0,35,0,0,0,3,0,6,0,0,6,0,0,0,6,5,0,0,0,12,0,0,5,0,0,3,5,0,7,12,61,142,167,174,162,57,6,784,9,0,0,0,0,0,0,0,10,196,21,0,0,5,4,0,0,224,107,50,16,9,6,9,3,0,201,55,61,26,10,7,13,3,0
504011048,0,0,0,28,19,25,46,40,33,10,0,187,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,6,0,0,0,0,0,0,0,0,4,0,0,0,0,0,3,0,0,9,0,0,3,4,0,0,0,0,6,0,0,0,0,3,0,7,0,8,0,0,0,3,6,3,0,0,13,0,0,0,9,4,4,3,0,19,0,0,0,0,7,10,4,0,17,0,0,0,0,4,0,0,0,5,0,0,0,3,0,5,0,0,10,0,0,0,0,3,0,0,0,6,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,10,20,27,25,17,0,107,0,0,0,0,0,0,0,0,0,33,3,0,0,0,0,0,0,35,10,6,3,4,0,3,0,0,28,4,0,4,0,4,3,0,0
504021049,0,0,0,0,13,59,87,111,134,20,0,428,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,5,0,0,0,7,0,0,4,0,3,0,0,0,10,0,5,7,0,5,10,0,0,22,0,0,0,0,3,4,0,0,11,0,0,9,0,0,0,0,0,16,0,0,0,0,0,0,0,0,4,0,0,0,4,6,0,6,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,25,11,21,22,5,0,88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,5,0,0,0,0,0,0,0,0
504021050,0,0,0,21,15,16,29,42,16,6,0,149,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,4,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,6,0,0,0,0,9,5,0,0,13,0,0,5,0,3,3,0,0,16,0,0,3,0,3,5,0,0,10,0,0,9,0,3,6,0,0,20,0,0,6,0,3,9,0,0,15,0,0,0,3,3,0,3,0,11,0,0,0,0,5,0,0,0,7,0,0,0,0,0,0,0,0,6,0,0,0,0,3,0,0,0,5,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,3,0,5,18,15,36,32,11,3,121,0,0,0,0,0,0,0,0,4,6,0,0,0,0,0,0,0,12,3,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0
504021051,0,0,0,3,8,11,23,13,14,0,0,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,6,0,0,0,3,0,0,0,3,3,0,0,0,14,0,0,0,4,4,0,4,0,12,0,0,0,0,0,0,0,0,4,0,0,0,0,0,8,0,0,14,0,0,0,0,0,0,0,0,6,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,14,10,19,17,5,0,72,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,14,8,0,0,0,0,0,0,0,3,0,4,0,0,0,0,0,0
504021052,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
504021053,0,0,0,74,51,81,97,93,85,13,0,500,0,0,0,5,0,0,0,0,7,0,0,0,0,0,0,0,0,12,4,3,4,0,6,0,0,0,17,3,0,6,6,3,8,0,0,24,0,0,0,3,6,6,0,0,12,0,3,10,9,6,9,3,0,39,0,0,3,9,7,11,3,0,35,0,0,0,11,10,17,4,0,41,0,5,3,13,23,13,4,0,64,0,4,3,4,11,11,3,0,33,0,0,3,0,6,7,0,0,19,0,0,0,0,5,0,0,0,11,0,0,0,5,3,6,0,0,16,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,5,9,15,40,71,83,93,27,3,343,0,0,0,0,0,0,0,0,0,69,0,0,0,0,0,0,0,70,29,10,0,0,0,3,0,0,42,11,14,3,0,0,0,0,0
504021054,0,0,0,40,62,76,83,74,61,16,0,410,0,0,3,0,0,0,0,0,5,4,0,0,0,0,0,0,0,8,3,6,3,0,0,0,0,0,9,0,0,0,4,0,3,4,0,12,0,0,4,7,8,3,7,0,23,4,3,4,9,12,13,3,0,39,3,3,4,8,10,12,7,0,47,0,6,7,12,16,10,0,0,53,3,3,20,18,22,21,3,0,87,0,0,12,16,17,11,0,0,64,0,0,5,9,6,17,4,0,42,0,0,5,4,9,0,0,0,18,0,0,0,8,7,9,0,0,21,0,0,0,5,0,0,0,0,5,0,0,0,0,3,0,0,0,4,0,0,0,0,3,0,0,0,6,13,23,67,97,104,101,32,0,446,3,0,0,0,0,0,0,0,0,53,6,0,0,0,0,0,0,57,45,8,3,0,0,3,0,0,57,10,7,8,0,0,0,0,0
504031055,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
504031056,0,0,9,43,71,94,74,89,76,14,0,469,0,0,0,4,0,0,0,0,3,9,0,0,0,3,0,0,0,10,0,3,0,5,3,5,4,0,15,0,0,3,0,0,0,0,0,6,0,0,3,0,3,6,0,0,14,0,0,0,8,4,10,0,0,25,0,7,4,5,4,9,3,0,32,0,0,3,4,6,4,4,0,30,0,0,11,7,13,11,4,0,43,0,0,7,5,9,7,0,0,28,0,0,0,7,4,9,0,0,20,0,0,0,0,3,3,0,0,0,0,0,0,4,5,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,10,37,52,59,60,17,0,241,0,0,0,0,0,0,0,0,0,23,3,0,0,0,0,0,0,29,18,9,0,0,0,0,0,0,31,7,7,0,3,3,3,0,0
504031057,0,0,0,67,75,117,123,124,71,20,3,607,0,0,0,3,0,0,0,0,3,3,0,0,0,0,0,0,0,8,0,0,3,5,0,0,4,0,8,0,4,3,0,7,6,0,0,17,0,3,0,6,0,5,0,0,16,0,4,4,7,6,9,5,0,35,0,0,0,7,10,7,0,0,28,0,0,5,3,9,3,3,0,24,0,3,8,8,15,8,0,0,40,0,3,3,8,4,10,0,0,29,0,0,4,6,0,7,6,0,19,0,0,0,0,0,3,0,0,3,0,0,0,9,0,4,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,7,13,38,58,46,62,16,0,234,6,0,0,0,0,0,0,0,4,54,4,0,0,0,0,0,0,60,42,10,3,0,7,0,0,0,60,18,8,9,0,4,4,0,0
504031058,0,0,4,21,42,48,32,42,23,9,0,217,0,0,0,0,3,0,0,0,6,0,0,0,0,0,0,0,0,3,0,0,0,6,0,0,0,0,12,0,0,0,0,4,5,0,0,9,0,0,4,0,0,0,0,0,5,0,0,4,5,4,4,0,0,19,0,0,0,4,3,4,0,0,22,0,0,4,4,4,4,0,0,18,0,3,6,4,9,4,0,0,21,0,0,7,0,6,11,0,0,23,0,0,6,0,3,5,3,0,16,0,0,0,3,4,5,0,0,17,0,0,0,3,3,0,0,0,14,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,3,0,6,31,39,50,47,9,0,191,0,0,0,0,0,6,0,0,6,0,0,0,0,0,0,0,0,5,6,0,0,0,0,0,0,0,6,4,0,0,0,0,0,0,0
504031060,0,0,4,0,6,5,9,9,6,3,0,43,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,4,0,0,3,0,4,0,0,0,4,0,5,0,0,7,0,0,0,0,4,5,0,0,9,0,0,0,4,3,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,12,17,13,9,6,52,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
