POW_SA2_CODE_2021,St_Em_NS_35_39_HW_0,St_Em_NS_35_39_HW_1_19,St_Em_NS_35_39_HW_20_29,St_Em_NS_35_39_HW_30_34,St_Em_NS_35_39_HW_35_39,St_Em_NS_35_39_HW_40_44,St_Em_NS_35_39_HW_45_49,St_Em_NS_35_39_HW_50mor,St_Em_NS_35_39_HW_NS,St_Em_NS_35_39_Tot,St_Em_NS_40_44_HW_0,St_Em_NS_40_44_HW_1_19,St_Em_NS_40_44_HW_20_29,St_Em_NS_40_44_HW_30_34,St_Em_NS_40_44_HW_35_39,St_Em_NS_40_44_HW_40_44,St_Em_NS_40_44_HW_45_49,St_Em_NS_40_44_HW_50mor,St_Em_NS_40_44_HW_NS,St_Em_NS_40_44_Tot,St_Em_NS_45_49_HW_0,St_Em_NS_45_49_HW_1_19,St_Em_NS_45_49_HW_20_29,St_Em_NS_45_49_HW_30_34,St_Em_NS_45_49_HW_35_39,St_Em_NS_45_49_HW_40_44,St_Em_NS_45_49_HW_45_49,St_Em_NS_45_49_HW_50mor,St_Em_NS_45_49_HW_NS,St_Em_NS_45_49_Tot,St_Em_NS_50_54_HW_0,St_Em_NS_50_54_HW_1_19,St_Em_NS_50_54_HW_20_29,St_Em_NS_50_54_HW_30_34,St_Em_NS_50_54_HW_35_39,St_Em_NS_50_54_HW_40_44,St_Em_NS_50_54_HW_45_49,St_Em_NS_50_54_HW_50mor,St_Em_NS_50_54_HW_NS,St_Em_NS_50_54_Tot,St_Em_NS_55_59_HW_0,St_Em_NS_55_59_HW_1_19,St_Em_NS_55_59_HW_20_29,St_Em_NS_55_59_HW_30_34,St_Em_NS_55_59_HW_35_39,St_Em_NS_55_59_HW_40_44,St_Em_NS_55_59_HW_45_49,St_Em_NS_55_59_HW_50mor,St_Em_NS_55_59_HW_NS,St_Em_NS_55_59_Tot,St_Em_NS_60_64_HW_0,St_Em_NS_60_64_HW_1_19,St_Em_NS_60_64_HW_20_29,St_Em_NS_60_64_HW_30_34,St_Em_NS_60_64_HW_35_39,St_Em_NS_60_64_HW_40_44,St_Em_NS_60_64_HW_45_49,St_Em_NS_60_64_HW_50mor,St_Em_NS_60_64_HW_NS,St_Em_NS_60_64_Tot,St_Em_NS_65_69_HW_0,St_Em_NS_65_69_HW_1_19,St_Em_NS_65_69_HW_20_29,St_Em_NS_65_69_HW_30_34,St_Em_NS_65_69_HW_35_39,St_Em_NS_65_69_HW_40_44,St_Em_NS_65_69_HW_45_49,St_Em_NS_65_69_HW_50mor,St_Em_NS_65_69_HW_NS,St_Em_NS_65_69_Tot,St_Em_NS_70_74_HW_0,St_Em_NS_70_74_HW_1_19,St_Em_NS_70_74_HW_20_29,St_Em_NS_70_74_HW_30_34,St_Em_NS_70_74_HW_35_39,St_Em_NS_70_74_HW_40_44,St_Em_NS_70_74_HW_45_49,St_Em_NS_70_74_HW_50mor,St_Em_NS_70_74_HW_NS,St_Em_NS_70_74_Tot,St_Em_NS_75ov_HW_0,St_Em_NS_75ov_HW_1_19,St_Em_NS_75ov_HW_20_29,St_Em_NS_75ov_HW_30_34,St_Em_NS_75ov_HW_35_39,St_Em_NS_75ov_HW_40_44,St_Em_NS_75ov_HW_45_49,St_Em_NS_75ov_HW_50mor,St_Em_NS_75ov_HW_NS,St_Em_NS_75ov_Tot,St_Em_NS_Tot_HW_0,St_Em_NS_Tot_HW_1_19,St_Em_NS_Tot_HW_20_29,St_Em_NS_Tot_HW_30_34,St_Em_NS_Tot_HW_35_39,St_Em_NS_Tot_HW_40_44,St_Em_NS_Tot_HW_45_49,St_Em_NS_Tot_HW_50mor,St_Em_NS_Tot_HW_NS,St_Em_NS_Tot_Tot,Tot_15_19_HW_0,Tot_15_19_HW_1_19,Tot_15_19_HW_20_29,Tot_15_19_HW_30_34,Tot_15_19_HW_35_39,Tot_15_19_HW_40_44,Tot_15_19_HW_45_49,Tot_15_19_HW_50mor,Tot_15_19_HW_NS,Tot_15_19_Tot,Tot_20_24_HW_0,Tot_20_24_HW_1_19,Tot_20_24_HW_20_29,Tot_20_24_HW_30_34,Tot_20_24_HW_35_39,Tot_20_24_HW_40_44,Tot_20_24_HW_45_49,Tot_20_24_HW_50mor,Tot_20_24_HW_NS,Tot_20_24_Tot,Tot_25_29_HW_0,Tot_25_29_HW_1_19,Tot_25_29_HW_20_29,Tot_25_29_HW_30_34,Tot_25_29_HW_35_39,Tot_25_29_HW_40_44,Tot_25_29_HW_45_49,Tot_25_29_HW_50mor,Tot_25_29_HW_NS,Tot_25_29_Tot,Tot_30_34_HW_0,Tot_30_34_HW_1_19,Tot_30_34_HW_20_29,Tot_30_34_HW_30_34,Tot_30_34_HW_35_39,Tot_30_34_HW_40_44,Tot_30_34_HW_45_49,Tot_30_34_HW_50mor,Tot_30_34_HW_NS,Tot_30_34_Tot,Tot_35_39_HW_0,Tot_35_39_HW_1_19,Tot_35_39_HW_20_29,Tot_35_39_HW_30_34,Tot_35_39_HW_35_39,Tot_35_39_HW_40_44,Tot_35_39_HW_45_49,Tot_35_39_HW_50mor,Tot_35_39_HW_NS,Tot_35_39_Tot,Tot_40_44_HW_0,Tot_40_44_HW_1_19,Tot_40_44_HW_20_29,Tot_40_44_HW_30_34,Tot_40_44_HW_35_39,Tot_40_44_HW_40_44,Tot_40_44_HW_45_49,Tot_40_44_HW_50mor,Tot_40_44_HW_NS,Tot_40_44_Tot,Tot_45_49_HW_0,Tot_45_49_HW_1_19,Tot_45_49_HW_20_29,Tot_45_49_HW_30_34,Tot_45_49_HW_35_39,Tot_45_49_HW_40_44,Tot_45_49_HW_45_49,Tot_45_49_HW_50mor,Tot_45_49_HW_NS,Tot_45_49_Tot,Tot_50_54_HW_0,Tot_50_54_HW_1_19,Tot_50_54_HW_20_29,Tot_50_54_HW_30_34,Tot_50_54_HW_35_39,Tot_50_54_HW_40_44,Tot_50_54_HW_45_49,Tot_50_54_HW_50mor,Tot_50_54_HW_NS,Tot_50_54_Tot,Tot_55_59_HW_0,Tot_55_59_HW_1_19,Tot_55_59_HW_20_29,Tot_55_59_HW_30_34,Tot_55_59_HW_35_39,Tot_55_59_HW_40_44,Tot_55_59_HW_45_49,Tot_55_59_HW_50mor,Tot_55_59_HW_NS,Tot_55_59_Tot,Tot_60_64_HW_0,Tot_60_64_HW_1_19,Tot_60_64_HW_20_29,Tot_60_64_HW_30_34,Tot_60_64_HW_35_39,Tot_60_64_HW_40_44,Tot_60_64_HW_45_49,Tot_60_64_HW_50mor,Tot_60_64_HW_NS,Tot_60_64_Tot
505011082,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,4,12,0,64,17,6,3,0,0,0,4,93,0,44,14,15,16,14,3,4,5,120,5,19,14,5,9,32,5,3,7,90,3,15,12,11,14,29,7,11,4,103,8,16,30,10,11,16,16,17,3,124,7,27,31,14,20,30,12,17,0,158,8,25,22,12,23,35,3,22,0,155,4,20,26,29,25,33,11,35,4,179,3,20,33,9,21,31,4,16,0,151,7,31,27,20,11,24,11,22,4,148
505011083,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,0,0,4,0,0,0,12,4,100,21,4,4,5,0,0,0,138,3,67,40,18,27,15,12,6,4,183,3,12,19,16,27,23,12,13,4,133,5,26,23,12,17,17,4,11,3,124,9,31,23,10,24,15,5,12,4,133,0,23,29,8,21,19,10,18,0,125,0,23,20,20,28,26,10,16,4,156,3,22,34,23,29,28,9,23,3,171,4,36,29,19,29,17,8,25,0,174,6,40,36,15,18,17,11,15,0,155
505021084,3,0,0,0,0,0,0,0,0,6,0,0,3,0,0,0,0,0,0,8,0,4,0,0,0,3,0,0,5,11,0,0,0,0,0,0,0,0,0,7,0,0,3,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,11,0,8,9,3,3,12,52,19,280,53,23,78,97,21,15,8,587,34,179,124,70,268,280,69,77,19,1125,48,82,115,74,328,340,86,133,40,1246,70,121,148,86,351,433,103,224,25,1563,50,102,140,88,366,407,104,237,21,1514,31,89,145,104,289,363,105,215,20,1353,36,107,122,97,333,396,120,234,19,1470,32,84,121,83,328,321,105,234,9,1318,39,63,112,70,254,246,92,208,9,1084,35,85,75,84,194,162,68,113,9,838
505021085,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,5,0,4,0,0,3,8,25,0,68,17,0,6,0,0,0,0,97,3,47,21,10,27,11,9,4,6,138,3,30,22,28,35,29,10,14,5,182,10,30,34,27,35,35,5,13,7,206,8,24,37,29,35,43,13,28,9,233,6,34,24,24,49,36,11,30,9,223,0,32,33,28,47,42,13,36,5,242,7,32,26,35,55,41,6,25,0,225,10,34,38,25,38,28,15,27,4,201,7,31,34,20,32,22,11,19,4,171
505021087,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
505021088,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,4,0,0,0,0,0,16,42,570,72,19,16,8,3,3,0,727,22,265,160,56,63,52,13,5,8,641,13,92,84,42,129,65,22,19,14,487,25,66,67,47,77,73,24,35,9,421,15,76,63,33,93,87,23,40,5,430,8,58,50,32,56,68,21,36,10,331,3,36,55,33,57,51,11,38,0,288,4,43,45,35,45,52,14,40,4,278,11,48,72,39,40,52,15,32,0,311,14,41,43,22,28,38,6,22,0,217
505021089,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,3,0,0,5,4,21,17,419,94,21,32,21,7,5,8,610,24,296,191,69,136,71,11,28,17,846,34,102,92,53,149,94,47,51,12,629,33,87,98,59,122,111,37,55,10,621,22,114,107,64,115,103,43,100,10,676,6,97,116,48,80,123,48,88,9,621,16,81,108,56,107,111,36,102,6,618,17,78,109,61,105,119,41,83,8,620,23,94,109,61,90,91,34,67,6,576,20,109,91,60,61,45,30,47,0,457
505021090,0,0,0,0,0,0,0,3,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,5,0,4,3,20,6,68,23,6,4,3,3,0,0,114,4,55,24,12,29,16,4,0,10,157,9,37,30,22,39,37,6,17,6,202,11,39,40,18,38,36,10,28,8,220,6,36,52,23,44,59,19,26,4,269,0,36,24,26,17,32,3,28,0,163,0,33,27,19,27,27,8,15,4,168,4,28,36,15,38,21,10,19,3,170,6,41,30,16,19,25,7,19,0,158,5,25,21,21,20,16,4,8,0,116
505021091,0,0,0,0,4,4,0,0,3,15,0,0,0,0,3,0,0,0,0,5,0,0,0,0,4,5,0,0,0,10,0,0,0,0,0,4,0,0,0,8,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,4,0,3,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,3,0,4,0,0,0,0,0,0,0,0,7,12,6,4,11,15,5,10,24,94,23,233,71,26,79,66,23,27,11,554,55,357,284,134,528,514,112,141,35,2165,88,187,211,158,777,762,186,294,59,2726,153,236,251,199,749,841,215,391,63,3093,103,207,304,190,762,878,247,424,56,3170,67,195,265,192,684,748,251,403,25,2828,57,160,251,162,655,682,232,445,24,2658,56,133,187,203,652,604,202,426,34,2506,83,141,178,171,581,543,173,305,21,2194,74,149,175,128,415,312,90,203,11,1547
505021092,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,12,8,188,42,15,15,9,0,0,0,271,15,120,98,33,44,30,11,13,7,368,12,59,74,49,87,70,15,28,6,393,18,53,71,54,67,71,27,31,12,398,7,55,50,40,57,61,14,45,4,331,8,44,51,30,48,48,12,29,0,280,3,39,44,32,35,50,19,33,3,255,8,35,32,29,32,41,14,29,0,218,3,35,36,29,28,43,9,18,0,202,7,42,24,19,18,23,6,19,0,156
505021093,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,3,3,9,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,9,6,6,0,11,8,47,6,93,21,3,19,14,0,4,3,168,22,121,76,44,116,132,29,34,13,593,31,66,74,57,228,208,51,73,19,806,55,75,90,65,204,215,54,115,17,892,33,95,110,83,214,189,48,107,19,901,12,88,103,80,201,192,60,94,5,840,25,58,80,82,201,191,54,113,11,816,31,84,78,65,198,175,42,97,11,783,16,64,76,61,197,121,32,94,9,674,24,65,70,58,107,113,24,57,0,531
505021094,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,7,13,140,21,6,5,5,0,0,0,192,9,54,29,17,12,15,0,7,0,145,0,20,13,12,19,23,5,5,4,94,4,18,15,6,15,26,6,22,3,114,6,29,19,6,17,17,7,18,0,115,4,30,22,17,25,33,9,23,5,161,0,24,22,15,13,35,9,29,5,149,4,27,20,15,12,21,9,16,3,130,3,16,16,18,23,18,3,18,0,99,5,36,24,6,4,12,3,10,0,100
505021095,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,11,5,121,26,8,0,7,3,0,0,171,4,42,24,21,28,23,5,10,3,163,11,25,29,7,39,35,11,19,5,175,12,33,25,16,45,32,10,12,0,189,8,23,30,16,42,32,12,23,4,193,0,18,19,18,35,28,9,19,4,154,3,12,19,15,31,32,9,23,3,151,0,21,22,18,11,32,5,25,3,137,7,23,9,18,27,18,8,17,3,132,6,26,28,12,16,15,8,24,0,139
505021096,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,6,0,0,3,14,8,194,30,4,5,3,0,4,0,255,12,128,57,26,22,18,0,8,8,279,5,41,48,35,50,53,23,18,0,266,10,41,42,15,43,53,16,37,3,269,9,56,51,29,36,48,16,47,3,298,7,40,42,24,22,63,16,51,9,272,8,42,45,25,43,81,29,57,3,329,3,61,54,35,51,78,20,63,9,365,15,38,49,24,50,44,23,39,3,289,11,53,37,28,35,37,14,29,0,251
505021097,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,10,16,6,127,23,6,7,0,0,4,4,182,14,90,62,32,41,25,6,13,11,287,9,48,45,45,86,49,16,17,8,323,19,46,70,47,83,46,19,46,14,398,15,76,75,32,59,62,11,33,0,364,14,52,73,52,70,55,22,39,0,378,3,45,57,41,67,53,10,36,8,311,6,33,58,48,54,56,23,30,7,312,11,41,33,35,62,46,19,32,7,275,9,42,56,28,42,36,4,15,0,245
505021301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,3,3,22,17,286,66,11,21,3,0,0,3,411,17,144,104,34,78,62,3,15,8,466,19,39,49,31,110,57,17,22,7,362,26,45,56,34,91,78,15,19,12,373,18,62,84,37,95,75,17,36,6,428,9,65,59,38,90,51,19,26,3,363,7,56,72,36,104,74,21,47,0,426,15,52,50,42,92,76,18,42,7,394,12,45,52,47,93,39,13,33,17,349,11,66,44,40,61,31,15,27,7,311
505021302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,5,3,15,3,80,22,3,5,4,0,0,0,119,4,61,42,13,25,14,4,7,0,158,8,15,25,11,37,29,14,13,7,156,4,23,23,10,38,34,19,10,5,168,5,34,22,23,25,37,10,30,3,192,5,22,28,17,26,35,14,18,5,158,4,27,28,21,41,30,9,22,3,172,0,33,34,19,31,24,11,27,0,191,4,21,26,14,18,18,6,26,0,135,3,27,25,16,21,11,0,12,4,115
505031098,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,81,26,0,7,0,0,0,6,119,0,48,43,11,17,16,4,7,11,152,0,22,11,13,27,32,10,17,7,143,6,15,22,15,27,28,7,19,0,134,4,18,30,11,24,24,8,24,0,146,3,17,19,15,23,30,6,15,3,130,8,27,21,12,35,23,4,22,0,152,6,21,25,13,22,27,3,25,0,143,13,20,22,13,23,21,11,18,0,134,0,24,20,12,20,14,4,17,0,111
505031099,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,4,0,5,5,0,0,4,24,10,382,70,18,20,14,3,0,11,534,13,108,79,45,63,47,10,17,13,390,16,44,49,43,68,55,21,34,12,340,25,82,55,43,67,54,10,28,5,373,9,79,78,33,60,58,25,44,7,392,13,53,80,44,71,83,19,54,5,414,14,66,85,61,83,74,24,49,6,461,13,44,49,39,71,76,17,40,8,365,14,40,54,39,56,56,18,28,3,311,8,33,33,20,22,25,13,19,3,171
505031100,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,4,0,0,0,15,8,250,54,17,33,15,5,5,0,394,10,91,62,34,74,70,17,26,10,392,28,51,53,29,67,81,36,35,3,377,25,45,45,27,67,88,37,67,4,411,15,58,61,36,66,93,47,74,5,442,4,43,57,23,69,81,21,56,0,357,6,42,44,30,58,78,37,59,7,359,12,27,41,27,53,81,26,65,8,323,13,22,42,23,48,63,26,52,0,289,10,20,27,14,23,35,13,22,4,157
505031101,0,5,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,4,0,0,0,5,0,0,8,22,22,368,85,25,23,18,3,10,3,557,13,134,105,53,84,63,13,19,4,498,16,55,55,23,84,56,11,17,12,327,22,60,53,41,83,54,17,25,11,357,18,71,67,32,58,58,14,32,4,357,5,38,53,22,49,58,9,31,7,271,6,51,48,28,53,71,15,33,3,308,6,46,51,43,54,60,16,43,0,312,14,41,46,17,51,41,12,28,4,246,4,39,46,22,44,23,5,18,0,208
505031102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,3,13,3,94,26,10,9,0,0,0,0,140,0,52,27,10,16,14,3,0,0,132,4,21,16,7,19,19,6,8,0,105,3,17,12,14,14,23,7,17,0,123,6,33,29,17,25,15,12,19,8,155,0,22,21,14,15,24,8,17,4,135,0,22,30,16,24,21,10,19,0,143,0,24,23,9,31,13,4,19,0,129,4,13,8,12,16,24,7,16,0,104,6,10,23,10,8,14,5,15,0,86
505031104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,4,0,3,6,0,0,0,13,0,29,7,4,0,0,0,0,0,41,6,7,20,11,11,5,4,4,3,66,0,13,19,11,15,12,0,4,0,80,10,15,22,23,19,9,5,12,4,102,3,20,19,30,30,14,9,20,3,129,4,12,19,16,27,19,4,15,0,108,5,10,22,17,16,15,6,14,3,104,3,19,29,11,17,16,5,9,0,114,9,14,20,12,23,6,12,13,0,110,5,16,14,12,9,10,0,6,0,71
505031105,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,3,0,0,0,0,4,6,18,11,280,76,15,19,15,0,5,11,429,17,94,82,35,54,46,14,25,9,365,12,44,29,20,54,54,12,22,8,248,18,48,33,17,29,40,18,26,7,235,14,45,61,32,37,50,14,48,8,304,8,44,51,22,47,74,18,45,6,320,9,49,53,54,51,87,20,51,5,384,9,41,67,48,56,88,23,48,4,387,7,40,53,28,41,57,17,45,9,298,11,39,35,19,29,35,12,25,3,216
505031106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,10,0,0,0,0,3,3,0,0,0,8,0,0,0,5,0,3,0,0,0,15,0,0,0,0,0,3,0,5,0,14,3,0,0,0,0,5,5,0,0,13,0,0,0,0,4,0,0,3,0,15,0,0,0,0,0,7,0,0,0,14
505031107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,4,3,0,4,0,13,5,65,19,0,4,0,4,0,0,99,0,32,20,7,20,20,5,5,6,115,5,19,10,12,24,23,4,15,0,117,14,30,28,13,34,26,4,17,0,160,11,40,36,24,40,31,13,21,3,211,6,30,32,15,38,47,10,21,5,196,8,25,33,15,43,29,8,26,4,185,5,29,30,17,39,37,13,32,0,209,7,17,20,16,39,35,6,23,0,165,8,19,16,9,31,30,5,25,3,138
