POW_SA2_CODE_2021,IE_AgFF_OMOE_Nil_em,IE_AgFF_OMOE_1_19_em,IE_AgFF_OMOE_20mo_em,IE_AgFF_OMOE_NE_NS,IE_AgFF_Tot,IE_Min_OMOE_Nil_em,IE_Min_OMOE_1_19_em,IE_Min_OMOE_20mo_em,IE_Min_OMOE_NE_NS,IE_Min_Tot,IE_Mnf_OMOE_Nil_em,IE_Mnf_OMOE_1_19_em,IE_Mnf_OMOE_20mo_em,IE_Mnf_OMOE_NE_NS,IE_Mnf_Tot,IE_EGWWS_OMOE_Nil_em,IE_EGWWS_OMOE_1_19_em,IE_EGWWS_OMOE_20mo_em,IE_EGWWS_OMOE_NE_NS,IE_EGWWS_Tot,IE_Const_OMOE_Nil_em,IE_Const_OMOE_1_19_em,IE_Const_OMOE_20mo_em,IE_Const_OMOE_NE_NS,IE_Const_Tot,IE_WST_OMOE_Nil_em,IE_WST_OMOE_1_19_em,IE_WST_OMOE_20mo_em,IE_WST_OMOE_NE_NS,IE_WST_Tot,IE_RetT_OMOE_Nil_em,IE_RetT_OMOE_1_19_em,IE_RetT_OMOE_20mo_em,IE_RetT_OMOE_NE_NS,IE_RetT_Tot,IE_AcFd_OMOE_Nil_em,IE_AcFd_OMOE_1_19_em,IE_AcFd_OMOE_20mo_em,IE_AcFd_OMOE_NE_NS,IE_AcFd_Tot,IE_TPW_OMOE_Nil_em,IE_TPW_OMOE_1_19_em,IE_TPW_OMOE_20mo_em,IE_TPW_OMOE_NE_NS,IE_TPW_Tot,IE_IMT_OMOE_Nil_em,IE_IMT_OMOE_1_19_em,IE_IMT_OMOE_20mo_em,IE_IMT_OMOE_NE_NS,IE_IMT_Tot,IE_FinIns_OMOE_Nil_em,IE_FinIns_OMOE_1_19_em,IE_FinIns_OMOE_20mo_em,IE_FinIns_OMOE_NE_NS,IE_FinIns_Tot,IE_RHRE_OMOE_Nil_em,IE_RHRE_OMOE_1_19_em,IE_RHRE_OMOE_20mo_em,IE_RHRE_OMOE_NE_NS,IE_RHRE_Tot,IE_ProSTS_OMOE_Nil_em,IE_ProSTS_OMOE_1_19_em,IE_ProSTS_OMOE_20mo_em,IE_ProSTS_OMOE_NE_NS,IE_ProSTS_Tot,IE_AdSup_OMOE_Nil_em,IE_AdSup_OMOE_1_19_em,IE_AdSup_OMOE_20mo_em,IE_AdSup_OMOE_NE_NS,IE_AdSup_Tot,IE_PubAS_OMOE_Nil_em,IE_PubAS_OMOE_1_19_em,IE_PubAS_OMOE_20mo_em,IE_PubAS_OMOE_NE_NS,IE_PubAS_Tot,IE_EdTrn_OMOE_Nil_em,IE_EdTrn_OMOE_1_19_em,IE_EdTrn_OMOE_20mo_em,IE_EdTrn_OMOE_NE_NS,IE_EdTrn_Tot,IE_HC_SA_OMOE_Nil_em,IE_HC_SA_OMOE_1_19_em,IE_HC_SA_OMOE_20mo_em,IE_HC_SA_OMOE_NE_NS,IE_HC_SA_Tot,IE_ArtsR_OMOE_Nil_em,IE_ArtsR_OMOE_1_19_em,IE_ArtsR_OMOE_20mo_em,IE_ArtsR_OMOE_NE_NS,IE_ArtsR_Tot,IE_OthSvs_OMOE_Nil_em,IE_OthSvs_OMOE_1_19_em,IE_OthSvs_OMOE_20mo_em,IE_OthSvs_OMOE_NE_NS,IE_OthSvs_Tot,IE_IDNS_OMOE_Nil_em,IE_IDNS_OMOE_1_19_em,IE_IDNS_OMOE_20mo_em,IE_IDNS_OMOE_NE_NS,IE_IDNS_Tot,IE_Tot_OMOE_Nil_em,IE_Tot_OMOE_1_19_em,IE_Tot_OMOE_20mo_em,IE_Tot_OMOE_NE_NS,IE_Tot_Tot,UIE_AgFF_OMOE_Nil_em,UIE_AgFF_OMOE_1_19_em,UIE_AgFF_OMOE_20mo_em,UIE_AgFF_OMOE_NE_NS,UIE_AgFF_Tot,UIE_Min_OMOE_Nil_em,UIE_Min_OMOE_1_19_em,UIE_Min_OMOE_20mo_em,UIE_Min_OMOE_NE_NS,UIE_Min_Tot,UIE_Mnf_OMOE_Nil_em,UIE_Mnf_OMOE_1_19_em,UIE_Mnf_OMOE_20mo_em,UIE_Mnf_OMOE_NE_NS,UIE_Mnf_Tot,UIE_EGWWS_OMOE_Nil_em,UIE_EGWWS_OMOE_1_19_em,UIE_EGWWS_OMOE_20mo_em,UIE_EGWWS_OMOE_NE_NS,UIE_EGWWS_Tot,UIE_Const_OMOE_Nil_em,UIE_Const_OMOE_1_19_em,UIE_Const_OMOE_20mo_em,UIE_Const_OMOE_NE_NS,UIE_Const_Tot,UIE_WST_OMOE_Nil_em,UIE_WST_OMOE_1_19_em,UIE_WST_OMOE_20mo_em,UIE_WST_OMOE_NE_NS,UIE_WST_Tot,UIE_RetT_OMOE_Nil_em,UIE_RetT_OMOE_1_19_em,UIE_RetT_OMOE_20mo_em,UIE_RetT_OMOE_NE_NS,UIE_RetT_Tot,UIE_AcFd_OMOE_Nil_em,UIE_AcFd_OMOE_1_19_em,UIE_AcFd_OMOE_20mo_em,UIE_AcFd_OMOE_NE_NS,UIE_AcFd_Tot,UIE_TPW_OMOE_Nil_em,UIE_TPW_OMOE_1_19_em,UIE_TPW_OMOE_20mo_em,UIE_TPW_OMOE_NE_NS,UIE_TPW_Tot,UIE_IMT_OMOE_Nil_em,UIE_IMT_OMOE_1_19_em,UIE_IMT_OMOE_20mo_em,UIE_IMT_OMOE_NE_NS,UIE_IMT_Tot,UIE_FinIns_OMOE_Nil_em,UIE_FinIns_OMOE_1_19_em,UIE_FinIns_OMOE_20mo_em,UIE_FinIns_OMOE_NE_NS,UIE_FinIns_Tot,UIE_RHRE_OMOE_Nil_em,UIE_RHRE_OMOE_1_19_em,UIE_RHRE_OMOE_20mo_em,UIE_RHRE_OMOE_NE_NS,UIE_RHRE_Tot,UIE_ProSTS_OMOE_Nil_em,UIE_ProSTS_OMOE_1_19_em,UIE_ProSTS_OMOE_20mo_em,UIE_ProSTS_OMOE_NE_NS,UIE_ProSTS_Tot,UIE_AdSup_OMOE_Nil_em,UIE_AdSup_OMOE_1_19_em,UIE_AdSup_OMOE_20mo_em,UIE_AdSup_OMOE_NE_NS,UIE_AdSup_Tot,UIE_PubAS_OMOE_Nil_em,UIE_PubAS_OMOE_1_19_em,UIE_PubAS_OMOE_20mo_em,UIE_PubAS_OMOE_NE_NS,UIE_PubAS_Tot,UIE_EdTrn_OMOE_Nil_em,UIE_EdTrn_OMOE_1_19_em,UIE_EdTrn_OMOE_20mo_em,UIE_EdTrn_OMOE_NE_NS,UIE_EdTrn_Tot,UIE_HC_SA_OMOE_Nil_em,UIE_HC_SA_OMOE_1_19_em,UIE_HC_SA_OMOE_20mo_em,UIE_HC_SA_OMOE_NE_NS,UIE_HC_SA_Tot,UIE_ArtsR_OMOE_Nil_em,UIE_ArtsR_OMOE_1_19_em,UIE_ArtsR_OMOE_20mo_em,UIE_ArtsR_OMOE_NE_NS,UIE_ArtsR_Tot,UIE_OthSvs_OMOE_Nil_em,UIE_OthSvs_OMOE_1_19_em,UIE_OthSvs_OMOE_20mo_em,UIE_OthSvs_OMOE_NE_NS,UIE_OthSvs_Tot
503011033,0,0,0,0,0,7,0,0,0,10,0,6,0,0,6,0,0,0,0,0,20,10,0,0,34,4,0,0,0,0,0,11,0,0,12,0,9,0,0,18,0,0,0,0,0,4,0,0,0,3,6,6,0,0,11,3,6,0,0,8,37,24,0,0,68,0,5,0,0,4,0,0,0,0,0,5,4,0,0,11,8,12,6,0,27,0,0,0,0,0,3,6,3,0,11,7,3,0,0,10,113,110,14,0,237,0,0,0,0,0,6,0,0,0,8,0,0,0,0,0,0,0,0,0,0,16,9,0,0,24,3,0,0,0,3,11,3,0,0,13,0,3,0,0,7,0,0,0,0,0,3,0,0,0,3,8,0,0,0,12,0,0,0,0,0,37,6,0,0,36,6,3,0,0,7,0,0,0,0,0,12,3,0,0,20,32,12,0,0,38,15,0,0,0,15,21,0,0,0,25
503011034,0,3,0,0,3,3,0,0,0,11,0,3,3,0,8,0,0,0,0,0,18,13,9,0,39,4,5,0,0,8,6,8,3,0,17,0,13,7,0,17,5,0,0,0,6,0,0,0,0,0,23,4,0,0,28,11,15,3,0,25,51,26,5,0,78,8,8,0,0,10,0,0,0,0,3,3,3,0,0,5,9,14,0,0,23,0,5,0,0,8,0,8,0,0,10,14,4,0,0,14,160,133,31,0,325,3,0,0,0,6,7,0,0,0,13,11,0,0,0,5,0,0,0,0,0,49,3,0,0,52,5,0,0,0,5,3,4,5,0,10,7,3,0,0,10,3,0,0,0,3,3,0,0,0,3,3,0,0,0,4,3,0,0,0,12,57,10,0,0,63,18,0,0,0,21,3,0,0,0,3,25,0,0,0,25,37,13,7,0,52,8,0,0,0,13,22,3,0,0,30
503011035,0,6,0,0,3,14,5,0,0,19,3,11,5,0,19,0,0,0,0,6,26,46,0,0,78,0,9,4,0,15,15,41,7,0,62,3,35,15,0,49,0,0,0,0,0,7,6,0,0,11,24,26,5,0,54,33,41,8,0,77,105,123,13,0,246,4,15,0,0,23,3,0,4,0,12,13,4,0,0,19,25,107,12,0,147,4,11,0,0,12,4,17,0,0,20,16,35,9,0,57,312,529,75,4,919,0,0,0,0,0,9,0,0,0,7,11,0,0,0,9,0,0,0,0,0,66,14,0,0,72,0,0,0,0,5,17,3,0,0,26,15,19,0,0,29,11,0,0,0,11,6,0,0,0,6,13,0,0,0,17,16,4,0,0,23,107,23,3,0,135,23,0,0,0,22,0,0,0,0,0,54,7,0,0,55,163,85,5,0,252,22,0,0,0,27,48,24,0,0,69
503011036,0,0,0,0,3,3,0,0,0,5,0,0,4,0,8,0,0,0,0,0,14,8,0,0,22,3,0,0,0,3,3,15,0,0,16,3,0,0,0,7,0,0,0,0,0,0,0,0,0,3,8,6,0,0,14,6,6,0,0,15,51,22,4,0,71,6,5,0,0,7,5,0,0,0,5,9,0,0,0,17,6,14,0,0,14,7,0,0,0,9,0,0,0,0,3,10,6,0,0,9,135,85,12,0,235,3,0,0,0,5,7,0,0,0,7,6,0,0,0,6,0,0,0,0,0,27,3,0,0,30,0,0,0,0,0,5,0,0,0,5,0,3,0,0,6,4,0,0,0,7,4,0,0,0,4,14,4,0,0,12,6,3,0,0,6,54,5,0,0,57,9,0,0,0,7,0,0,0,0,0,31,0,0,0,31,19,4,0,0,28,21,0,0,0,21,15,0,0,0,14
503021037,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
503021038,0,0,0,0,3,3,4,4,0,9,5,5,6,0,13,7,4,0,0,13,25,39,0,0,74,4,7,4,0,12,8,30,3,0,42,3,50,14,0,59,0,3,0,0,5,6,3,0,0,11,16,35,0,0,51,13,20,10,0,46,55,105,22,0,183,3,5,0,0,14,0,5,0,0,4,5,8,3,0,14,17,21,4,0,52,0,3,0,0,8,12,37,0,0,50,12,10,6,0,27,201,406,83,3,682,0,0,0,0,0,0,0,0,0,0,6,0,0,0,9,5,0,0,0,5,45,8,0,0,58,7,0,0,0,4,19,12,0,0,32,7,14,6,0,25,4,0,0,0,5,6,0,0,0,12,6,3,0,0,13,5,0,0,0,10,73,15,4,0,91,16,4,0,0,21,3,0,0,0,3,29,4,0,0,35,71,15,0,0,82,11,0,0,0,8,43,11,0,0,59
503021039,4,0,0,0,3,11,5,0,0,10,3,11,0,0,12,0,0,0,0,0,19,27,0,0,47,4,0,0,0,6,6,17,7,0,33,5,41,14,0,58,3,0,0,0,4,0,0,0,0,3,13,24,0,0,38,0,27,0,0,27,56,69,10,0,131,5,7,5,0,11,0,0,0,0,4,3,7,0,0,17,25,58,4,0,81,8,12,0,0,18,4,25,0,0,32,9,4,0,0,10,178,329,40,0,544,0,0,0,0,0,3,3,0,0,0,10,0,0,0,9,0,0,0,0,0,45,9,0,0,47,5,0,0,0,5,20,16,4,0,37,12,7,0,0,18,10,0,0,0,13,13,0,0,0,13,7,0,0,0,11,4,0,0,0,5,91,18,0,0,107,20,3,0,0,25,5,0,0,0,5,33,5,0,0,38,107,33,6,0,142,26,0,0,0,27,73,22,0,0,91
503021040,6,0,0,0,6,3,0,0,0,5,0,3,5,0,8,0,0,0,0,0,26,15,0,0,41,6,10,0,0,12,0,20,3,0,23,0,23,7,0,28,3,0,0,0,3,6,3,0,0,8,8,9,0,0,19,3,11,0,0,22,40,51,4,0,92,5,3,4,0,13,3,0,0,0,3,5,9,0,0,11,11,33,8,0,52,3,4,0,0,13,7,28,0,0,32,4,7,0,0,15,138,236,26,0,398,0,0,0,0,0,0,0,0,0,0,12,0,0,0,10,0,0,0,0,0,22,0,0,0,28,0,0,0,0,0,16,6,0,0,23,9,9,0,0,17,10,0,0,0,7,3,0,0,0,7,3,0,0,0,3,0,0,0,0,4,60,12,0,0,70,24,0,0,0,18,0,0,0,0,0,26,7,0,0,33,55,5,3,0,66,33,0,0,0,33,61,16,0,0,80
503021042,0,0,0,0,6,38,24,3,0,63,5,14,8,0,25,0,0,0,0,4,38,64,11,0,119,3,7,0,0,14,10,41,10,0,60,12,53,8,0,74,6,6,0,0,14,11,11,0,0,15,60,106,11,0,177,35,65,14,0,111,146,289,86,0,521,10,34,11,0,60,0,3,3,0,12,12,21,3,0,39,54,100,27,0,180,4,5,5,0,19,13,49,0,0,65,16,24,12,0,54,472,921,220,0,1619,0,0,0,0,0,15,0,0,0,21,11,0,0,0,16,3,0,0,0,0,63,10,4,0,73,4,5,0,0,7,26,23,0,0,47,8,19,0,0,25,15,0,0,0,15,13,0,0,0,16,29,11,4,0,41,9,12,0,0,23,162,65,15,0,239,45,10,0,0,52,6,0,0,0,4,63,11,0,0,74,167,69,13,0,247,30,0,0,0,31,87,25,0,0,113
503021043,0,0,0,0,0,5,9,0,0,18,3,9,3,0,15,0,0,0,0,0,17,39,5,0,64,4,8,4,0,17,3,15,0,0,19,3,21,7,0,30,4,6,5,0,13,7,5,0,0,12,32,48,0,0,78,19,20,4,0,37,60,91,26,0,178,9,16,4,0,33,3,5,0,0,3,13,11,0,0,26,33,96,23,0,148,3,0,0,0,7,9,16,0,0,25,15,16,4,0,26,247,437,83,0,766,0,0,0,0,0,4,0,0,0,4,14,0,0,0,12,0,0,0,0,0,49,11,0,0,66,0,0,0,0,0,16,8,0,0,26,7,27,0,0,28,17,0,0,0,18,7,0,0,0,10,17,5,0,0,16,15,8,0,0,19,86,12,0,0,100,37,4,0,0,37,5,0,0,0,5,37,8,0,0,45,162,81,10,5,259,24,5,0,0,28,35,11,0,0,44
503021295,0,0,0,0,0,19,15,3,0,39,6,5,0,0,14,0,0,0,0,0,5,20,6,0,33,0,5,0,0,4,7,12,0,0,16,10,40,4,0,55,9,0,0,0,10,8,0,0,0,7,13,24,6,0,34,10,4,0,0,14,57,93,8,0,162,5,8,4,0,18,11,6,0,0,15,9,16,7,0,27,9,21,0,0,37,0,4,0,0,7,3,19,0,0,26,11,20,0,0,27,185,322,43,0,549,0,0,0,0,0,12,0,0,0,12,5,0,0,0,10,0,0,0,0,0,15,0,5,0,21,0,0,0,0,3,4,0,0,0,8,9,21,0,0,31,28,0,0,0,28,4,0,0,0,7,9,0,0,0,13,7,0,3,0,9,60,11,0,0,71,20,7,0,0,23,9,0,0,0,9,20,0,0,0,25,27,8,0,0,35,15,4,0,0,16,24,3,0,0,23
503021296,0,0,0,0,0,4,5,0,0,10,7,18,9,0,31,0,0,0,0,0,13,31,3,0,53,5,26,0,0,26,13,51,7,0,67,5,51,10,0,63,11,8,0,0,21,6,3,0,0,11,26,19,7,0,46,4,31,0,0,33,55,141,7,0,211,9,20,8,0,35,3,8,3,0,17,6,16,4,0,26,10,35,12,0,56,10,13,3,0,29,10,39,0,0,49,14,23,0,0,39,217,532,72,0,822,0,0,0,0,0,3,0,0,0,3,4,0,0,0,14,0,0,0,0,3,25,3,0,0,33,3,0,0,0,4,14,10,0,0,26,15,10,0,0,23,34,0,0,0,34,10,0,0,0,4,8,5,0,0,11,9,5,0,0,14,92,44,3,0,139,31,3,0,0,40,4,0,0,0,4,23,0,0,0,30,57,7,0,0,66,41,5,0,0,45,55,15,0,0,73
503021297,6,4,3,0,11,142,70,28,0,241,6,32,11,0,58,10,6,4,0,27,63,84,7,0,156,16,16,3,0,32,39,97,17,0,156,31,235,54,0,323,9,8,7,0,20,8,21,9,0,41,93,194,47,0,334,34,89,28,0,156,345,822,343,0,1501,32,67,33,0,133,21,44,10,0,69,17,36,27,0,83,56,116,27,0,199,16,21,0,0,36,20,53,4,0,74,75,123,32,5,237,1043,2145,703,6,3897,0,0,3,0,3,64,9,0,0,79,19,13,0,0,31,12,0,3,0,13,70,10,0,0,86,12,3,0,0,9,54,35,6,0,98,37,74,5,0,116,29,5,0,0,28,16,5,0,0,16,44,18,7,0,71,17,9,4,0,32,409,207,332,0,940,68,12,5,0,83,23,4,0,0,32,39,7,0,0,51,187,60,6,0,253,73,8,0,0,81,89,24,0,0,114
504011044,0,0,0,0,0,4,4,0,0,9,6,15,23,0,53,0,5,0,0,4,26,32,13,0,69,4,11,0,0,12,4,11,0,0,21,0,5,11,0,19,13,12,0,0,20,4,0,0,0,4,5,0,0,0,10,3,12,0,0,15,27,26,0,0,54,4,4,3,0,9,0,4,0,0,4,5,4,0,0,7,4,9,0,0,20,5,5,0,0,6,12,12,0,0,21,0,33,3,0,39,122,199,60,0,381,0,0,0,0,0,3,0,0,0,3,24,0,0,0,29,0,0,0,0,0,48,15,0,0,67,6,0,0,0,8,13,10,0,0,26,7,14,0,0,19,31,0,0,0,33,9,0,0,0,9,8,0,0,0,8,4,3,0,0,6,50,7,0,0,55,28,0,0,0,28,5,0,0,0,5,26,0,0,0,21,38,0,0,0,40,18,0,0,0,16,32,6,0,0,44
504011045,0,3,0,0,4,8,13,5,0,22,20,88,23,0,133,0,9,0,0,9,62,119,12,0,187,13,33,0,0,44,12,36,6,0,51,4,21,3,0,27,14,20,3,0,37,3,4,0,0,7,9,7,0,0,11,9,14,0,0,28,46,34,5,0,85,6,21,0,6,24,0,0,0,0,0,8,4,0,0,10,6,22,0,0,28,5,0,0,0,9,20,62,5,0,84,15,25,11,0,48,256,529,64,6,856,6,0,0,0,6,4,0,0,0,6,31,25,0,0,53,3,0,0,0,9,95,14,0,0,108,6,0,0,0,7,26,16,0,0,44,11,8,0,0,18,43,4,0,0,51,5,0,0,0,5,7,0,0,0,7,8,4,0,0,13,89,7,0,0,99,32,5,4,0,40,6,0,0,0,9,37,0,0,0,38,32,9,0,0,40,32,6,0,0,38,92,31,0,0,124
504011046,0,0,0,0,0,7,0,0,0,14,4,3,0,0,6,0,0,0,0,0,11,9,0,0,22,0,0,0,0,0,0,16,0,0,13,4,16,5,0,20,6,0,0,0,9,0,0,0,0,4,0,0,0,0,0,0,8,0,0,12,13,18,0,0,36,0,7,0,0,6,0,0,0,0,4,5,0,0,0,9,3,9,0,0,14,0,3,0,0,6,0,8,0,0,11,5,6,0,0,11,70,116,11,0,193,0,0,0,0,0,0,0,0,0,0,7,0,0,0,4,0,0,0,0,0,21,0,0,0,25,4,0,0,0,10,11,9,3,0,21,5,7,0,0,6,19,3,0,0,19,6,0,0,0,6,0,0,0,0,0,5,0,0,0,5,52,7,0,0,63,16,0,0,0,17,3,0,0,0,4,32,7,0,0,35,26,5,0,0,29,27,4,0,0,30,27,9,0,0,42
504011047,0,0,0,0,0,3,0,0,0,3,5,8,5,0,16,0,0,0,0,0,34,42,0,0,76,5,10,0,0,5,25,51,6,0,76,5,46,0,0,56,20,6,0,0,25,0,4,0,0,3,12,9,0,0,20,6,16,0,0,15,18,33,7,0,53,10,11,0,0,17,0,0,0,0,5,0,4,0,0,10,20,28,9,0,63,5,13,0,0,13,21,33,5,0,59,12,23,0,4,36,196,324,38,8,556,0,0,0,0,0,7,0,0,0,7,27,10,0,0,38,0,0,0,0,0,72,21,0,0,90,8,0,0,0,9,36,23,0,0,68,12,23,0,0,39,56,4,0,0,61,3,0,0,0,6,9,0,0,0,9,6,0,0,0,9,47,15,0,0,66,26,16,0,0,39,0,0,0,0,0,37,3,0,0,37,53,8,0,0,63,22,7,0,0,27,77,23,0,0,98
504011048,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,20,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,3,0,0,7,0,0,0,0,0,4,0,0,0,4,0,0,0,0,0,10,8,0,0,17,0,0,0,0,0,0,0,0,0,0,3,4,0,0,6,3,7,0,0,7,0,0,5,0,5,0,0,0,0,6,0,0,0,0,0,36,44,5,0,85,0,0,0,0,0,0,0,0,0,0,3,0,0,0,10,0,0,0,0,0,31,11,0,0,36,7,0,0,0,6,4,3,7,0,16,5,0,0,0,5,5,0,0,0,5,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,20,5,0,0,21,10,0,0,0,15,4,0,0,0,4,10,0,0,0,10,14,0,0,0,16,5,0,0,0,5,22,3,0,0,24
504021049,5,0,0,0,5,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,6,5,0,0,9,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,3,3,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,7,0,0,7,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,7,30,18,0,0,48,8,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,7,0,0,20,0,0,0,0,0,3,0,0,0,4,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,4,4,5,0,0,6,3,0,0,0,3,4,0,0,0,4,0,0,0,0,0,3,0,0,0,3,5,0,0,0,5
504021050,0,3,0,0,3,8,3,0,0,8,0,4,0,0,4,0,0,0,0,0,10,12,4,0,28,0,0,0,0,0,0,10,0,0,8,0,0,0,0,0,0,3,0,0,6,3,0,0,0,3,7,0,0,0,7,0,0,0,0,4,27,19,0,0,46,0,0,0,0,0,0,3,0,0,3,5,0,0,0,9,9,4,0,0,9,0,0,0,0,0,0,4,0,0,4,0,8,0,0,6,76,68,9,0,149,0,0,0,0,0,5,0,0,0,5,9,0,0,0,8,0,0,0,0,0,30,6,0,0,38,5,0,0,0,5,10,3,0,0,14,0,3,0,0,7,5,4,0,0,3,6,0,0,0,6,7,0,0,0,7,0,0,0,0,0,40,5,0,0,46,22,4,0,0,22,0,0,0,0,5,23,0,0,0,21,33,4,0,0,41,13,0,0,0,13,18,3,0,0,19
504021051,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,7,5,0,0,15,4,0,0,0,3,3,3,0,0,9,0,3,0,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,7,0,0,15,7,3,0,0,7,0,0,0,0,0,0,0,0,0,0,0,8,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,32,42,0,0,78,0,0,0,0,0,0,0,0,0,0,6,0,0,0,13,0,0,0,0,0,15,3,0,0,16,6,0,0,0,6,3,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,10,4,0,0,15,7,0,0,0,7,0,0,0,0,0,5,0,0,0,5,15,0,0,0,9,11,0,0,0,11,12,3,0,0,13
504021052,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
504021053,0,0,0,0,0,8,0,0,0,9,0,9,0,0,15,0,3,0,0,3,22,28,0,0,48,0,5,4,0,12,0,21,3,0,24,0,12,7,0,22,3,9,0,0,18,0,0,0,0,0,3,4,0,0,3,3,0,0,0,5,12,16,0,0,31,0,3,0,0,8,4,0,3,0,4,5,3,0,0,9,5,12,0,0,20,0,0,0,0,0,4,17,0,0,23,6,9,0,0,11,83,151,12,0,251,11,3,0,0,8,0,0,0,0,0,19,4,0,0,23,4,0,0,0,4,60,17,0,0,74,9,4,0,0,8,13,6,0,0,26,13,8,0,0,21,15,0,0,0,15,6,0,0,0,6,3,0,0,0,3,5,7,0,0,12,39,4,0,0,44,20,7,0,0,31,0,0,0,0,0,23,5,0,0,28,49,8,0,0,53,8,0,0,0,11,41,11,0,0,52
504021054,0,0,0,0,0,4,10,4,0,18,7,36,6,0,43,0,5,0,0,5,20,41,7,0,60,3,0,4,0,14,6,24,3,0,41,5,3,0,0,5,3,20,3,0,36,0,0,0,0,3,3,0,0,0,3,0,3,0,0,10,5,9,0,0,21,5,0,4,0,6,0,0,0,0,0,0,0,0,0,0,0,3,0,0,4,0,7,0,0,4,9,29,0,0,38,11,10,0,0,18,89,201,45,0,331,0,0,0,0,0,0,0,0,0,0,11,15,0,0,26,0,0,0,0,7,50,7,0,0,65,7,0,0,0,5,14,6,0,0,16,4,3,0,0,6,27,0,0,0,25,0,0,0,0,0,5,0,0,0,5,3,3,0,0,3,21,6,0,0,24,13,0,0,0,15,0,0,0,0,3,12,5,0,0,13,27,0,0,0,30,4,0,0,0,4,50,16,0,0,70
504031055,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
