POW_SA2_CODE_2021,AgFF_AgFF_nfd_M,AgFF_AgFF_nfd_F,AgFF_AgFF_nfd_P,AgFF_Agriculture_M,AgFF_Agriculture_F,AgFF_Agriculture_P,AgFF_Aquaculture_M,AgFF_Aquaculture_F,AgFF_Aquaculture_P,AgFF_Forestry_logging_M,AgFF_Forestry_logging_F,AgFF_Forestry_logging_P,AgFF_Fishing_hunt_trap_M,AgFF_Fishing_hunt_trap_F,AgFF_Fishing_hunt_trap_P,AgFF_AgFF_support_Svs_M,AgFF_AgFF_support_Svs_F,AgFF_AgFF_support_Svs_P,AgFF_Tot_M,AgFF_Tot_F,AgFF_Tot_P,Min_Min_nfd_M,Min_Min_nfd_F,Min_Min_nfd_P,Min_Coal_min_M,Min_Coal_min_F,Min_Coal_min_P,Min_Oil_gas_extrac_M,Min_Oil_gas_extrac_F,Min_Oil_gas_extrac_P,Min_Metal_ore_min_M,Min_Metal_ore_min_F,Min_Metal_ore_min_P,Min_NonMet_minral_min_quar_M,Min_NonMet_minral_min_quar_F,Min_NonMet_minral_min_quar_P,Min_Expl_oth_min_supt_Svs_M,Min_Expl_oth_min_supt_Svs_F,Min_Expl_oth_min_supt_Svs_P,Min_Tot_M,Min_Tot_F,Min_Tot_P,Mnf_Mnf_nfd_M,Mnf_Mnf_nfd_F,Mnf_Mnf_nfd_P,Mnf_Food_pdt_mnf_M,Mnf_Food_pdt_mnf_F,Mnf_Food_pdt_mnf_P,Mnf_Beverag_tobac_pdt_mnf_M,Mnf_Beverag_tobac_pdt_mnf_F,Mnf_Beverag_tobac_pdt_mnf_P,Mnf_Tex_leath_clo_footw_mnf_M,Mnf_Tex_leath_clo_footw_mnf_F,Mnf_Tex_leath_clo_footw_mnf_P,Mnf_Wood_pdt_mnf_M,Mnf_Wood_pdt_mnf_F,Mnf_Wood_pdt_mnf_P,Mnf_Pul_pap_cvertd_pap_mnf_M,Mnf_Pul_pap_cvertd_pap_mnf_F,Mnf_Pul_pap_cvertd_pap_mnf_P,Mnf_Print_inc_repdtn_RM_mnf_M,Mnf_Print_inc_repdtn_RM_mnf_F,Mnf_Print_inc_repdtn_RM_mnf_P,Mnf_Petroleum_coal_pdt_mnf_M,Mnf_Petroleum_coal_pdt_mnf_F,Mnf_Petroleum_coal_pdt_mnf_P,Mnf_Bas_che_and_chem_pr_mnf_M,Mnf_Bas_che_and_chem_pr_mnf_F,Mnf_Bas_che_and_chem_pr_mnf_P,Mnf_Polym_pd_rubber_pd_mnf_M,Mnf_Polym_pd_rubber_pd_mnf_F,Mnf_Polym_pd_rubber_pd_mnf_P,Mnf_NonMet_mineral_pdt_mnf_M,Mnf_NonMet_mineral_pdt_mnf_F,Mnf_NonMet_mineral_pdt_mnf_P,Mnf_Pri_met_and_met_pr_mnf_M,Mnf_Pri_met_and_met_pr_mnf_F,Mnf_Pri_met_and_met_pr_mnf_P,Mnf_Fab_metal_pdt_mnf_M,Mnf_Fab_metal_pdt_mnf_F,Mnf_Fab_metal_pdt_mnf_P,Mnf_Transpt_equip_mnf_M,Mnf_Transpt_equip_mnf_F,Mnf_Transpt_equip_mnf_P,Mnf_Machin_and_equip_mnf_M,Mnf_Machin_and_equip_mnf_F,Mnf_Machin_and_equip_mnf_P,Mnf_Furnitur_and_oth_mnf_M,Mnf_Furnitur_and_oth_mnf_F,Mnf_Furnitur_and_oth_mnf_P,Mnf_Tot_M,Mnf_Tot_F,Mnf_Tot_P,EGWWS_EGWWS_nfd_M,EGWWS_EGWWS_nfd_F,EGWWS_EGWWS_nfd_P,EGWWS_ElecSup_M,EGWWS_ElecSup_F,EGWWS_ElecSup_P,EGWWS_GasSup_M,EGWWS_GasSup_F,EGWWS_GasSup_P,EGWWS_WatSup_SDS_M,EGWWS_WatSup_SDS_F,EGWWS_WatSup_SDS_P,EGWWS_WasteCTDS_M,EGWWS_WasteCTDS_F,EGWWS_WasteCTDS_P,EGWWS_Tot_M,EGWWS_Tot_F,EGWWS_Tot_P,Const_Const_nfd_M,Const_Const_nfd_F,Const_Const_nfd_P,Const_Blding_Const_M,Const_Blding_Const_F,Const_Blding_Const_P,Const_HeavyCivl_eng_Const_M,Const_HeavyCivl_eng_Const_F,Const_HeavyCivl_eng_Const_P,Const_Const_Svs_M,Const_Const_Svs_F,Const_Const_Svs_P,Const_Tot_M,Const_Tot_F,Const_Tot_P,WST_WST_nfd_M,WST_WST_nfd_F,WST_WST_nfd_P,WST_Basic_matl_W_M,WST_Basic_matl_W_F,WST_Basic_matl_W_P,WST_Machin_and_equip_W_M,WST_Machin_and_equip_W_F,WST_Machin_and_equip_W_P,WST_MotV_and_motV_partsW_M,WST_MotV_and_motV_partsW_F,WST_MotV_and_motV_partsW_P,WST_GrocLiq_and_tob_pdtW_M,WST_GrocLiq_and_tob_pdtW_F,WST_GrocLiq_and_tob_pdtW_P,WST_Oth_gds_W_M,WST_Oth_gds_W_F,WST_Oth_gds_W_P,WST_Comm_based_W_M,WST_Comm_based_W_F,WST_Comm_based_W_P,WST_Tot_M,WST_Tot_F,WST_Tot_P,RetT_RetT_nfd_M,RetT_RetT_nfd_F,RetT_RetT_nfd_P,RetT_MotV_and_motV_partsR_M,RetT_MotV_and_motV_partsR_F,RetT_MotV_and_motV_partsR_P,RetT_Fuel_ret_M,RetT_Fuel_ret_F,RetT_Fuel_ret_P,RetT_Food_ret_M,RetT_Food_ret_F,RetT_Food_ret_P,RetT_Oth_store_based_ret_M,RetT_Oth_store_based_ret_F,RetT_Oth_store_based_ret_P,RetT_NonSR_and_RCB_buy_sell_M,RetT_NonSR_and_RCB_buy_sell_F,RetT_NonSR_and_RCB_buy_sell_P,RetT_Tot_M,RetT_Tot_F,RetT_Tot_P,AcFd_AcFd_nfd_M,AcFd_AcFd_nfd_F,AcFd_AcFd_nfd_P,AcFd_Accomm_M,AcFd_Accomm_F,AcFd_Accomm_P,AcFd_FoodBev_Svs_M,AcFd_FoodBev_Svs_F,AcFd_FoodBev_Svs_P,AcFd_Tot_M,AcFd_Tot_F,AcFd_Tot_P,TPW_TPW_nfd_M,TPW_TPW_nfd_F,TPW_TPW_nfd_P,TPW_RoadTspt_M,TPW_RoadTspt_F,TPW_RoadTspt_P,TPW_RailTspt_M,TPW_RailTspt_F,TPW_RailTspt_P,TPW_WaterTspt_M,TPW_WaterTspt_F,TPW_WaterTspt_P,TPW_Air_space_tspt_M,TPW_Air_space_tspt_F,TPW_Air_space_tspt_P,TPW_Oth_tspt_M,TPW_Oth_tspt_F
506031125,0,0,0,5,5,10,0,0,0,0,0,0,0,0,0,0,0,0,3,3,10,0,0,0,0,0,0,0,0,4,4,0,4,0,0,0,4,0,4,9,0,11,0,0,0,0,11,13,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,4,18,21,0,0,0,0,0,0,0,0,0,0,0,5,11,6,17,9,10,24,3,3,3,8,5,14,8,0,9,52,17,64,62,27,89,0,0,0,3,0,3,0,0,5,0,0,0,0,0,0,7,0,7,0,0,0,17,0,19,3,4,12,0,0,0,8,6,11,31,71,100,42,99,143,3,0,3,88,176,261,0,0,0,0,0,3,140,137,275,141,137,279,6,6,8,17,3,19,0,0,0,0,0,5,0,0,0,0,0
506031126,3,0,3,56,48,106,0,0,0,5,3,5,0,0,0,9,4,13,75,53,129,171,38,213,11,0,16,27,7,35,182,53,234,14,6,14,315,81,398,724,181,905,243,94,339,421,214,633,12,4,16,13,4,16,53,17,71,30,13,46,42,28,74,4,0,4,118,60,185,91,33,127,206,15,219,176,13,191,438,79,518,132,24,150,419,87,501,61,15,82,2458,711,3163,9,0,11,29,4,33,19,10,28,141,32,180,53,22,71,254,72,329,80,17,96,210,63,267,363,114,479,837,165,1003,1480,360,1844,65,33,101,232,71,303,445,212,654,43,6,49,780,402,1181,82,57,135,4,9,15,1649,793,2440,59,37,94,102,31,135,8,10,15,290,130,421,248,193,439,32,37,70,732,442,1170,3,0,3,8,3,10,78,121,203,95,124,215,60,18,74,515,96,609,37,8,40,0,0,0,6,0,7,5,3
506031127,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,4,3,3,6,4,10,3,0,3,0,0,0,0,0,0,6,0,6,0,0,0,3,0,3,16,0,16,9,3,11,9,19,19,0,0,0,0,10,10,0,0,0,0,0,0,39,22,60,0,0,0,0,0,3,6,3,9,5,0,3,0,0,5,6,5,14,0,0,0,11,5,13,4,0,7,89,65,153,0,0,0,0,0,0,0,0,0,0,0,0,7,0,7,10,0,10,16,4,17,118,34,158,8,0,12,194,27,223,333,66,401,8,5,7,13,0,13,10,22,31,11,0,16,0,0,8,23,16,37,0,0,0,65,42,107,29,35,64,182,54,230,6,12,20,161,270,431,597,1474,2068,0,0,0,976,1852,2821,4,0,5,11,16,22,456,599,1057,464,615,1085,19,0,21,119,18,138,4,0,4,0,0,0,0,0,0,0,0
506031128,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,13,0,13,0,4,0,4,9,15,0,0,0,3,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,7,0,0,6,18,17,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,0,0,0,11,4,12,4,0,4,58,14,78,78,15,95,0,0,0,0,0,0,0,3,3,0,0,0,0,3,3,0,0,0,0,0,0,4,6,9,3,0,3,0,0,0,7,8,10,146,154,299,38,105,139,0,0,0,191,267,453,0,0,0,0,0,0,70,88,159,71,85,157,0,0,0,16,0,20,0,0,0,0,0,0,0,0,0,0,0
506031129,0,0,0,0,0,4,0,0,0,6,0,6,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,10,0,15,0,0,0,0,3,8,14,3,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,0,0,0,9,9,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,5,3,5,5,20,6,30,0,0,0,45,9,52,73,15,85,4,6,3,3,0,3,0,0,0,0,0,0,0,0,0,0,8,8,0,0,0,8,11,12,3,0,3,0,0,0,0,7,12,43,51,98,8,45,49,0,0,0,54,107,160,0,0,0,0,5,4,77,124,202,77,124,204,3,0,4,13,0,16,0,0,0,0,0,0,0,0,0,0,0
506031130,5,0,6,36,18,51,0,4,4,0,0,0,25,3,32,16,3,22,82,35,112,320,57,373,64,42,101,46,6,51,516,133,652,10,4,12,511,125,632,1460,367,1823,388,102,494,92,41,126,179,53,226,23,55,76,62,12,67,19,19,39,69,26,97,0,3,5,44,15,59,82,29,111,219,42,256,283,58,342,338,70,408,219,68,295,660,121,780,111,37,150,2791,737,3530,7,0,6,46,5,47,14,0,19,32,7,39,149,53,195,245,65,310,138,20,162,249,44,291,439,92,531,921,152,1073,1745,312,2053,52,31,86,320,86,410,969,207,1174,352,103,459,56,53,106,88,66,145,22,7,24,1858,547,2410,72,23,88,345,95,434,13,16,27,33,12,44,142,90,227,3,3,9,602,237,839,0,0,0,5,5,8,57,51,105,57,59,119,117,37,155,1152,207,1360,46,31,78,32,10,41,311,116,434,5,3
506031131,0,0,0,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,8,4,10,0,0,0,0,0,0,9,0,11,0,0,0,0,0,0,17,4,25,16,3,19,14,17,34,0,0,0,9,16,23,8,3,13,0,0,0,12,5,13,0,0,0,0,0,0,0,0,0,11,0,11,3,0,7,20,7,25,4,0,6,18,11,26,57,7,64,166,70,239,0,0,0,3,0,3,0,0,0,0,0,0,4,0,4,8,0,8,4,7,9,74,28,98,3,0,5,202,45,251,284,81,366,0,5,5,8,5,12,16,3,22,0,0,0,9,8,15,5,3,10,0,0,0,40,29,73,9,9,20,7,0,8,14,7,20,120,168,287,94,214,309,0,0,0,246,403,651,0,0,0,3,0,10,213,261,476,223,263,483,0,8,4,32,6,37,0,0,0,0,0,0,0,0,3,0,0
506041132,0,0,0,12,0,13,0,0,0,0,0,0,0,0,0,4,0,4,16,0,17,24,7,27,0,0,0,8,0,8,17,4,18,0,0,0,22,11,40,73,19,90,21,4,27,3,9,5,0,0,0,8,3,11,0,0,4,0,0,0,3,0,5,0,0,0,3,0,0,7,6,8,9,0,7,19,3,17,3,0,11,32,7,37,40,10,52,11,5,16,164,46,214,5,0,5,10,0,12,8,0,8,0,0,0,11,0,11,32,0,35,26,12,35,143,23,167,70,7,79,299,42,339,533,80,615,8,3,9,19,7,26,36,17,55,46,3,50,4,0,9,23,19,35,0,0,0,128,54,182,18,9,23,127,41,167,4,6,9,45,57,99,197,199,395,0,0,0,387,304,692,0,0,0,9,9,11,62,90,149,71,94,163,27,7,33,337,44,378,14,0,14,4,0,3,0,0,0,3,0
506041133,0,0,0,0,5,8,0,0,0,0,0,0,0,0,0,0,0,0,6,6,7,3,0,5,0,0,0,0,0,0,8,5,4,0,0,0,4,0,4,15,4,18,13,0,13,7,27,39,0,0,0,0,8,8,3,0,3,8,9,17,0,9,7,0,0,0,10,3,16,0,0,0,4,0,5,9,5,14,6,0,7,0,0,0,6,0,6,10,3,12,81,63,142,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,4,8,0,9,42,17,63,24,7,27,119,31,145,189,51,241,0,0,3,11,6,20,18,15,37,0,0,0,4,6,7,0,8,11,0,0,0,37,41,77,6,9,14,11,7,15,12,5,13,56,66,124,51,105,154,4,3,8,136,184,324,0,0,0,4,6,7,133,134,270,138,138,274,3,0,11,51,4,51,4,0,4,0,0,0,0,0,0,0,0
506041134,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,3,0,0,0,0,0,0,5,0,5,0,0,0,3,0,3,12,3,11,3,5,4,5,3,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,10,0,0,0,3,0,7,0,0,0,19,13,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,10,16,7,28,0,0,3,103,12,116,134,25,156,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,3,4,11,9,3,13,22,14,32,11,4,14,81,118,196,48,97,144,0,0,0,170,241,408,0,0,0,0,0,0,165,214,379,165,220,383,0,3,0,64,4,67,0,0,0,0,0,0,0,0,0,0,0
506041135,0,0,0,10,16,22,0,0,0,0,0,0,0,0,0,0,8,4,9,21,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,5,0,11,0,0,0,6,6,14,0,0,0,0,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,17,18,34,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,8,0,8,9,0,9,31,10,38,18,0,17,142,20,164,200,29,226,0,0,0,5,3,8,0,3,3,0,0,0,0,0,5,0,0,3,0,0,0,12,13,20,10,4,10,3,4,10,6,15,23,84,103,195,20,63,82,0,0,0,126,193,315,0,0,0,4,6,5,86,100,183,88,106,189,0,0,0,48,6,54,0,0,0,0,0,0,0,0,0,0,0
506041136,0,0,0,28,17,46,0,0,0,5,0,5,0,0,4,7,0,7,42,16,57,93,15,114,0,0,0,6,3,11,145,15,164,35,8,46,100,27,122,378,75,451,144,51,194,27,33,57,0,0,0,12,17,32,37,9,42,0,0,0,21,10,31,11,0,16,16,3,22,113,32,142,57,14,67,101,26,126,90,15,109,41,12,51,113,27,140,25,5,31,815,251,1069,0,0,0,8,0,4,0,0,4,17,0,17,24,10,31,48,12,59,88,14,100,157,35,195,324,72,393,567,100,666,1137,222,1355,9,6,16,60,23,86,25,10,33,88,17,103,15,5,19,15,14,26,0,0,3,215,71,286,16,15,28,167,49,217,25,23,43,140,163,299,195,321,513,0,0,0,541,567,1112,0,5,5,6,0,4,101,163,260,107,167,266,34,8,42,336,55,392,3,0,3,0,0,0,0,0,0,0,0
506041137,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,6,3,6,16,3,15,3,0,3,14,16,33,0,0,0,0,0,0,0,0,0,0,0,0,4,0,7,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,26,18,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,7,0,7,17,8,29,12,0,15,126,22,148,158,36,199,0,0,0,3,0,3,0,0,3,0,0,0,0,0,0,0,3,3,0,0,0,9,7,11,5,0,4,0,0,0,10,10,17,168,204,371,24,70,92,0,3,3,208,292,499,0,0,0,0,3,7,214,216,427,211,219,431,4,3,8,55,7,65,0,0,0,0,0,0,0,0,0,0,0
506051138,3,0,6,31,16,45,0,0,0,0,0,0,0,0,0,0,6,6,37,20,58,76,18,94,0,4,5,10,0,12,66,13,85,0,0,0,142,24,161,297,57,355,49,6,63,58,24,79,3,0,9,4,5,7,4,0,3,0,0,0,4,0,6,0,0,0,3,0,8,62,11,75,41,7,49,107,20,125,118,15,137,203,28,235,192,21,217,27,10,34,871,163,1035,4,0,7,114,39,159,3,0,3,6,5,10,18,4,25,150,50,199,29,7,32,87,9,98,47,6,54,334,47,380,504,73,572,5,0,8,87,36,121,55,15,69,126,28,156,6,5,10,45,56,101,4,3,8,332,147,477,10,6,16,18,10,23,24,22,45,98,147,250,49,130,180,0,4,3,204,315,520,0,0,0,8,27,38,141,171,313,148,201,352,57,12,67,642,149,792,236,55,293,6,0,9,0,0,0,0,0
506051139,0,0,0,16,20,35,0,0,0,0,0,0,0,0,0,3,0,3,20,20,39,6,0,11,0,0,0,0,0,0,11,0,11,0,0,0,36,10,48,61,9,69,3,0,7,11,8,16,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,3,4,6,4,3,0,0,13,3,16,6,3,4,6,0,8,4,0,4,49,26,74,3,0,3,0,0,0,0,0,0,0,0,3,0,0,3,6,0,8,21,4,22,84,10,90,29,3,33,172,39,213,309,59,364,4,0,4,16,23,43,8,0,6,0,0,4,3,0,5,0,0,0,0,0,0,30,24,64,3,3,0,0,0,0,4,5,8,75,71,142,26,42,69,0,0,0,106,122,227,0,0,0,0,5,9,112,128,240,114,127,247,10,8,23,174,30,203,6,0,3,0,0,0,4,7,9,6,5
506051140,0,0,0,6,13,23,0,0,0,0,0,0,0,0,0,0,0,0,6,13,23,0,0,0,0,0,0,3,5,6,9,4,14,0,0,0,3,8,10,17,13,28,7,4,10,12,18,35,0,0,0,0,4,6,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,27,7,31,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,55,40,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,4,9,0,9,35,20,55,13,0,19,147,44,190,206,66,271,0,0,0,8,3,12,0,5,6,6,0,6,0,0,0,6,6,6,0,0,0,18,13,32,5,10,15,43,12,53,12,3,13,106,149,260,59,168,228,0,0,0,219,345,565,0,0,0,6,4,8,140,205,337,141,210,350,0,3,3,23,11,35,3,0,3,0,0,0,0,0,0,0,0
506051141,0,0,0,87,42,131,0,0,0,0,0,0,0,0,0,4,6,12,100,53,148,4,0,6,0,0,0,0,0,0,3,0,4,3,0,3,7,0,7,19,0,19,6,0,8,13,14,30,7,8,17,0,4,3,39,8,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,6,6,0,6,0,0,0,4,0,6,3,0,4,8,0,10,97,46,139,0,0,0,0,0,0,3,3,9,0,0,0,10,4,11,14,3,20,5,5,9,40,13,54,26,6,29,119,35,156,189,61,249,0,0,0,6,5,12,3,0,5,3,3,9,10,6,20,0,5,4,0,0,3,27,18,54,4,4,6,0,0,0,7,5,11,24,40,66,12,35,50,0,0,0,43,87,136,0,0,0,10,15,18,50,82,130,55,100,154,0,0,0,77,13,86,3,0,3,0,0,0,0,0,0,3,0
506061142,0,0,0,4,0,7,0,0,0,0,0,0,0,0,0,11,0,11,12,6,18,10,5,16,0,0,0,0,0,0,6,0,11,5,0,7,0,0,0,28,7,31,0,0,0,19,15,38,0,0,0,0,3,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,25,0,25,7,0,8,4,0,4,0,0,0,3,0,3,0,0,3,64,29,91,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,7,0,4,6,5,12,58,15,65,24,13,32,199,33,232,288,57,337,0,0,0,4,3,5,4,5,10,0,0,0,0,0,3,0,0,0,0,0,0,8,9,17,0,10,10,5,4,8,14,15,29,96,188,290,16,67,88,0,0,0,134,287,415,0,0,0,3,0,3,184,250,435,186,250,438,5,0,5,41,17,47,0,0,0,0,0,0,0,0,0,0,0
506061143,3,3,4,118,118,239,0,0,0,5,0,8,0,0,0,9,8,14,136,134,263,0,0,7,0,0,0,0,0,0,4,7,10,7,0,9,0,0,0,20,6,28,15,4,21,24,30,56,10,6,17,0,3,6,22,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,18,0,23,5,0,5,0,0,0,3,0,3,3,5,3,0,0,5,105,53,159,0,0,0,0,0,0,0,0,0,6,0,6,7,0,7,10,0,10,14,0,16,48,8,53,28,0,32,291,59,353,378,73,453,4,0,4,21,27,51,9,0,8,0,0,0,0,0,0,4,3,7,0,0,0,38,33,72,3,6,3,0,0,0,0,0,0,9,35,46,22,14,35,0,3,3,30,61,92,0,0,0,3,0,5,33,37,77,36,39,75,0,0,5,49,15,67,0,0,0,0,0,0,0,0,0,0,0
506061144,0,4,4,107,77,184,0,0,0,0,0,0,0,0,0,12,0,16,118,77,202,4,3,6,0,0,0,0,0,0,18,4,18,3,0,0,0,3,0,27,10,36,5,0,5,7,3,10,9,4,14,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,5,0,0,0,0,0,0,0,0,0,21,14,33,0,0,0,0,0,0,0,0,0,5,0,5,0,0,0,5,0,3,5,0,9,23,6,25,5,0,8,41,4,54,81,11,90,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,3,4,7,0,0,0,5,12,14,0,0,0,0,0,0,0,9,9,8,9,12,4,16,18,0,0,0,11,23,35,0,0,0,5,12,19,12,38,53,16,52,69,4,0,8,24,8,34,0,0,0,0,0,0,0,0,0,0,0
506071145,0,0,0,10,0,12,0,0,0,0,0,0,0,0,3,0,0,0,8,3,19,3,0,4,0,0,0,4,0,4,40,19,57,0,0,0,7,0,7,52,23,79,0,0,0,3,4,9,0,0,0,0,4,4,0,0,0,0,0,0,4,0,4,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,11,14,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,37,8,45,9,0,8,105,9,111,154,21,169,0,0,0,3,0,3,0,0,0,0,0,0,4,0,4,0,5,5,0,0,0,6,5,13,0,4,3,3,0,3,6,0,12,57,60,114,19,55,73,0,0,0,84,117,198,0,0,0,29,45,72,125,167,291,153,210,363,0,0,0,13,3,13,0,0,0,0,0,0,0,0,0,0,0
506071146,0,0,0,3,7,5,0,0,0,0,0,0,0,0,0,0,0,0,0,3,8,4,0,4,0,0,0,0,0,0,8,5,13,0,0,0,7,0,11,13,8,23,0,0,0,0,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,5,11,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,3,0,0,0,28,10,32,0,0,3,58,6,61,88,17,101,0,0,0,0,0,3,0,0,0,0,0,0,0,3,6,0,0,0,0,0,0,4,3,6,4,0,3,0,0,0,4,0,9,85,83,170,15,47,62,0,0,0,111,129,243,0,0,0,9,15,25,167,192,358,172,211,380,0,0,3,9,0,9,0,0,0,0,0,0,0,0,0,0,0
506071147,0,0,0,20,19,35,0,0,0,0,6,8,0,0,0,6,10,14,28,32,64,9,5,17,0,0,0,11,6,13,191,95,289,3,0,3,41,23,58,255,128,381,0,3,8,6,7,12,0,11,13,0,0,0,0,0,0,0,0,0,4,0,3,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,10,13,19,11,0,11,32,35,68,0,0,0,0,0,4,3,0,3,0,0,0,14,7,20,14,8,23,15,4,20,175,41,216,11,0,6,133,31,165,327,84,412,0,3,5,0,6,13,8,3,11,0,0,3,4,8,19,0,9,10,0,3,0,24,33,57,4,10,15,0,3,3,7,9,14,96,115,212,36,93,132,3,0,3,148,234,381,0,3,3,56,73,129,290,325,608,346,399,745,5,5,11,17,11,28,0,0,0,0,0,0,0,0,0,0,0
507011148,0,0,0,8,4,19,0,0,0,0,0,0,0,0,0,0,5,0,8,13,19,0,0,0,0,0,0,3,3,7,4,0,4,3,0,3,0,0,0,13,3,18,3,5,10,5,23,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,3,0,7,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,4,0,0,0,19,28,50,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,3,0,5,5,0,7,34,8,40,22,7,25,140,36,171,196,54,256,7,0,4,3,3,7,0,0,0,0,0,3,4,0,5,0,0,0,0,0,0,20,8,30,4,4,8,5,0,3,0,0,3,103,134,237,19,65,86,0,0,0,134,203,335,0,0,0,0,0,0,36,51,89,40,52,92,3,0,6,23,3,31,0,0,0,0,0,3,0,0,0,0,0
507011150,4,0,5,44,30,76,0,0,0,4,0,4,0,0,0,11,6,16,66,38,106,86,14,104,3,0,3,21,8,35,93,10,102,38,4,41,74,16,86,318,49,366,178,61,244,182,191,372,9,3,8,5,6,11,52,10,64,87,19,100,35,9,45,3,0,3,13,6,16,12,5,19,63,3,66,305,59,361,138,35,170,257,42,298,263,54,320,65,16,79,1661,522,2182,10,0,10,30,7,33,10,4,11,36,6,45,155,33,192,240,48,288,123,15,135,170,34,204,228,39,268,1003,166,1165,1523,249,1774,31,21,49,210,75,284,130,48,176,44,10,52,125,66,188,35,22,57,59,24,84,641,264,901,26,14,44,94,24,117,8,5,19,47,34,85,156,139,297,5,5,12,334,230,558,0,0,0,9,3,7,61,71,136,67,77,141,38,14,54,298,49,343,3,0,3,19,7,26,12,3,13,4,0
507011151,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,6,3,0,3,3,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
