POW_SA2_CODE_2021,P_EWFT_35_39_ES_NS,P_EWFT_35_39_Tot,P_EWFT_40_44_E,P_EWFT_40_44_OM_IE,P_EWFT_40_44_OM_UIE,P_EWFT_40_44_CFW,P_EWFT_40_44_ES_NS,P_EWFT_40_44_Tot,P_EWFT_45_49_E,P_EWFT_45_49_OM_IE,P_EWFT_45_49_OM_UIE,P_EWFT_45_49_CFW,P_EWFT_45_49_ES_NS,P_EWFT_45_49_Tot,P_EWFT_50_54_E,P_EWFT_50_54_OM_IE,P_EWFT_50_54_OM_UIE,P_EWFT_50_54_CFW,P_EWFT_50_54_ES_NS,P_EWFT_50_54_Tot,P_EWFT_55_59_E,P_EWFT_55_59_OM_IE,P_EWFT_55_59_OM_UIE,P_EWFT_55_59_CFW,P_EWFT_55_59_ES_NS,P_EWFT_55_59_Tot,P_EWFT_60_64_E,P_EWFT_60_64_OM_IE,P_EWFT_60_64_OM_UIE,P_EWFT_60_64_CFW,P_EWFT_60_64_ES_NS,P_EWFT_60_64_Tot,P_EWFT_65_69_E,P_EWFT_65_69_OM_IE,P_EWFT_65_69_OM_UIE,P_EWFT_65_69_CFW,P_EWFT_65_69_ES_NS,P_EWFT_65_69_Tot,P_EWFT_70_74_E,P_EWFT_70_74_OM_IE,P_EWFT_70_74_OM_UIE,P_EWFT_70_74_CFW,P_EWFT_70_74_ES_NS,P_EWFT_70_74_Tot,P_EWFT_75ov_E,P_EWFT_75ov_OM_IE,P_EWFT_75ov_OM_UIE,P_EWFT_75ov_CFW,P_EWFT_75ov_ES_NS,P_EWFT_75ov_Tot,P_EWFT_Tot_E,P_EWFT_Tot_OM_IE,P_EWFT_Tot_OM_UIE,P_EWFT_Tot_CFW,P_EWFT_Tot_ES_NS,P_EWFT_Tot_Tot,P_EWPT_15_19_E,P_EWPT_15_19_OM_IE,P_EWPT_15_19_OM_UIE,P_EWPT_15_19_CFW,P_EWPT_15_19_ES_NS,P_EWPT_15_19_Tot,P_EWPT_20_24_E,P_EWPT_20_24_OM_IE,P_EWPT_20_24_OM_UIE,P_EWPT_20_24_CFW,P_EWPT_20_24_ES_NS,P_EWPT_20_24_Tot,P_EWPT_25_29_E,P_EWPT_25_29_OM_IE,P_EWPT_25_29_OM_UIE,P_EWPT_25_29_CFW,P_EWPT_25_29_ES_NS,P_EWPT_25_29_Tot,P_EWPT_30_34_E,P_EWPT_30_34_OM_IE,P_EWPT_30_34_OM_UIE,P_EWPT_30_34_CFW,P_EWPT_30_34_ES_NS,P_EWPT_30_34_Tot,P_EWPT_35_39_E,P_EWPT_35_39_OM_IE,P_EWPT_35_39_OM_UIE,P_EWPT_35_39_CFW,P_EWPT_35_39_ES_NS,P_EWPT_35_39_Tot,P_EWPT_40_44_E,P_EWPT_40_44_OM_IE,P_EWPT_40_44_OM_UIE,P_EWPT_40_44_CFW,P_EWPT_40_44_ES_NS,P_EWPT_40_44_Tot,P_EWPT_45_49_E,P_EWPT_45_49_OM_IE,P_EWPT_45_49_OM_UIE,P_EWPT_45_49_CFW,P_EWPT_45_49_ES_NS,P_EWPT_45_49_Tot,P_EWPT_50_54_E,P_EWPT_50_54_OM_IE,P_EWPT_50_54_OM_UIE,P_EWPT_50_54_CFW,P_EWPT_50_54_ES_NS,P_EWPT_50_54_Tot,P_EWPT_55_59_E,P_EWPT_55_59_OM_IE,P_EWPT_55_59_OM_UIE,P_EWPT_55_59_CFW,P_EWPT_55_59_ES_NS,P_EWPT_55_59_Tot,P_EWPT_60_64_E,P_EWPT_60_64_OM_IE,P_EWPT_60_64_OM_UIE,P_EWPT_60_64_CFW,P_EWPT_60_64_ES_NS,P_EWPT_60_64_Tot,P_EWPT_65_69_E,P_EWPT_65_69_OM_IE,P_EWPT_65_69_OM_UIE,P_EWPT_65_69_CFW,P_EWPT_65_69_ES_NS,P_EWPT_65_69_Tot,P_EWPT_70_74_E,P_EWPT_70_74_OM_IE,P_EWPT_70_74_OM_UIE,P_EWPT_70_74_CFW,P_EWPT_70_74_ES_NS,P_EWPT_70_74_Tot,P_EWPT_75ov_E,P_EWPT_75ov_OM_IE,P_EWPT_75ov_OM_UIE,P_EWPT_75ov_CFW,P_EWPT_75ov_ES_NS,P_EWPT_75ov_Tot,P_EWPT_Tot_E,P_EWPT_Tot_OM_IE,P_EWPT_Tot_OM_UIE,P_EWPT_Tot_CFW,P_EWPT_Tot_ES_NS,P_EWPT_Tot_Tot,P_EAFW_E,P_EAFW_OM_IE,P_EAFW_OM_UIE,P_EAFW_CFW,P_EAFW_ES_NS,P_EAFW_Tot,P_H_NS_E,P_H_NS_OM_IE,P_H_NS_OM_UIE,P_H_NS_CFW,P_H_NS_ES_NS,P_H_NS_Tot,P_Tot_E,P_Tot_OM_IE,P_Tot_OM_UIE,P_Tot_CFW,P_Tot_ES_NS,P_Tot_Tot
507051192,0,72,48,10,13,0,0,67,49,3,10,0,0,56,50,11,14,0,0,74,46,5,4,0,0,61,14,0,6,0,0,28,6,4,3,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,438,48,71,0,0,565,104,3,0,0,0,111,69,0,4,0,0,80,39,0,9,4,0,55,40,0,5,0,0,52,48,0,12,3,0,66,64,0,14,0,0,83,56,0,15,0,0,79,51,5,9,0,0,56,59,3,12,5,0,78,47,0,17,3,0,70,19,0,8,0,0,28,12,0,5,0,0,16,0,0,0,0,0,3,620,18,105,13,3,764,50,3,3,0,0,63,23,0,6,0,0,28,1139,71,188,16,8,1420
507051193,0,78,71,3,3,0,0,84,72,4,9,0,0,90,84,4,16,0,0,113,62,5,5,0,0,76,35,0,4,0,0,33,12,0,3,0,0,18,4,0,4,0,0,8,0,0,0,0,0,0,616,36,67,8,3,732,296,0,0,0,0,297,156,0,5,0,0,156,84,0,3,0,0,90,74,0,13,0,0,83,81,4,9,0,0,93,92,3,10,0,0,104,101,3,12,0,0,114,97,0,10,5,0,113,74,4,11,4,0,90,45,3,11,0,0,60,18,0,3,0,0,28,7,3,3,0,0,9,0,0,0,0,0,0,1113,20,84,16,0,1236,78,0,7,0,0,88,29,0,5,0,0,33,1837,55,156,24,7,2082
507051312,0,133,90,12,6,0,0,109,79,11,15,3,0,111,70,22,11,0,0,99,61,5,7,0,0,75,32,3,5,0,0,45,5,4,0,0,0,11,4,0,0,0,0,6,0,0,0,0,0,0,864,82,87,9,3,1041,595,0,5,0,0,605,239,0,5,0,0,245,129,4,16,0,0,149,123,8,17,0,0,147,113,8,19,3,0,139,108,5,7,3,0,121,75,4,15,5,0,102,75,3,13,3,0,98,52,0,8,4,4,68,44,4,8,0,0,55,17,0,8,0,0,23,5,0,3,0,0,8,3,0,0,0,0,0,1585,36,121,27,3,1770,114,3,0,8,5,127,43,3,5,0,4,58,2604,127,212,38,19,2994
507051313,0,184,116,23,17,0,0,158,119,18,28,3,0,164,87,16,26,0,0,132,73,10,14,0,0,104,45,9,10,0,0,61,10,5,0,0,0,18,0,0,0,0,0,6,0,0,0,0,0,0,968,125,156,15,3,1258,75,0,3,0,0,78,79,0,6,3,0,91,76,0,18,4,0,96,86,5,33,0,0,128,106,3,48,3,0,166,95,6,22,3,0,137,75,0,30,4,0,111,67,9,18,0,0,93,30,4,11,0,0,46,33,3,12,4,0,52,15,0,10,0,0,24,4,0,3,0,0,9,3,0,0,0,0,4,755,33,216,26,6,1039,74,0,5,0,0,85,27,0,0,0,3,40,1824,165,377,43,10,2419
507051314,0,19,12,3,5,0,0,22,12,7,6,0,0,19,10,0,4,0,0,20,14,3,10,0,0,21,0,3,0,0,0,10,6,0,0,0,0,8,0,0,4,0,0,4,0,0,5,0,0,0,130,30,32,0,0,192,40,0,0,0,0,40,30,0,4,0,0,33,11,0,6,0,0,10,11,0,8,0,0,21,19,4,3,0,0,25,7,0,5,0,0,10,10,0,3,0,0,19,7,3,0,5,0,10,10,0,4,0,0,15,4,4,0,0,0,9,6,0,0,0,0,3,0,0,0,0,0,0,3,0,0,3,0,10,153,8,28,5,0,204,9,0,6,0,0,15,6,0,0,0,0,12,297,45,64,8,0,419
509011225,0,512,462,46,42,3,5,558,567,52,64,7,3,689,592,47,65,0,8,713,465,66,60,3,6,593,354,42,51,9,4,459,108,22,22,8,4,168,24,5,13,0,0,51,10,0,3,0,0,15,4570,353,421,32,30,5412,729,0,0,7,3,741,309,4,10,0,0,319,295,4,8,5,4,310,315,5,26,6,4,360,370,11,33,9,0,411,382,14,26,4,0,427,359,14,24,6,4,406,371,10,33,5,0,420,362,12,38,9,5,425,404,18,42,13,4,478,160,17,36,12,0,229,83,9,26,4,3,125,32,3,7,0,0,42,4164,118,310,72,32,4692,469,14,26,10,8,533,121,5,14,3,13,153,9329,492,767,116,83,10788
509011226,0,55,40,5,15,6,0,72,52,6,21,8,0,77,39,3,13,3,0,59,38,8,27,11,3,85,30,5,21,16,0,78,4,0,15,5,0,28,0,4,8,14,0,23,0,5,3,3,0,11,380,49,143,64,14,657,20,0,0,5,0,24,12,0,0,0,0,13,13,0,0,0,0,16,17,0,6,0,0,21,22,0,8,4,0,35,21,7,7,5,0,36,33,3,11,0,0,46,20,8,9,5,0,39,19,0,6,7,0,41,32,4,12,11,3,59,12,7,18,10,0,40,3,4,12,7,0,22,3,0,11,12,3,35,224,21,104,65,15,428,30,10,11,10,5,57,17,0,16,3,0,36,655,82,274,140,31,1186
509011227,0,16,18,0,7,0,0,31,30,0,4,0,0,40,30,3,6,0,0,48,27,13,4,0,0,42,23,3,4,0,0,27,9,0,0,0,0,7,0,0,0,0,0,3,0,0,3,0,0,3,205,24,41,0,3,279,39,0,0,0,0,39,11,0,0,0,0,11,11,0,0,0,0,14,10,0,0,0,0,10,11,0,16,0,0,31,12,0,5,4,0,20,17,0,3,6,0,24,16,0,8,0,0,31,24,7,4,0,0,35,17,0,14,0,0,31,12,3,0,0,0,10,6,0,5,4,0,15,0,0,0,0,0,0,172,12,62,14,0,256,24,0,0,0,0,23,9,0,0,0,0,12,404,37,105,17,3,568
509011228,0,95,60,21,18,10,0,107,76,9,26,7,0,115,75,19,37,0,0,134,55,15,34,4,0,117,48,5,20,8,0,88,10,5,20,3,0,38,7,8,12,11,0,27,0,0,6,3,0,13,549,102,203,50,11,911,113,0,0,0,0,112,26,0,0,0,3,25,20,0,7,0,0,27,43,3,6,4,0,60,46,4,18,4,3,73,57,9,14,5,0,86,56,7,30,0,0,94,86,5,10,7,4,115,86,9,20,13,0,122,79,8,21,8,0,109,30,9,18,13,0,64,16,10,13,3,3,43,0,0,15,9,0,28,650,57,187,66,11,971,74,3,22,11,0,111,26,0,5,7,7,51,1297,159,411,137,29,2037
509011229,6,105,40,32,25,11,0,110,46,24,20,15,0,101,62,18,18,13,0,109,63,13,27,11,3,114,32,13,16,9,0,69,22,11,17,10,8,69,3,5,3,8,0,20,0,0,9,0,4,8,547,150,180,94,24,992,9,0,0,0,0,4,12,0,0,0,0,14,15,0,4,0,0,17,31,4,0,5,0,43,30,3,6,6,0,41,37,0,3,4,0,47,13,3,0,6,0,24,23,5,4,9,0,41,21,9,8,6,0,39,27,0,7,4,0,38,23,3,4,0,0,31,0,0,0,9,0,11,0,3,8,4,0,16,239,40,48,42,5,379,41,6,6,6,5,67,12,3,3,3,0,20,843,195,232,148,36,1459
509011230,0,99,90,6,16,4,0,115,80,10,22,3,0,119,100,12,13,6,5,130,113,20,18,8,0,158,69,8,26,0,0,118,32,7,12,0,0,50,3,4,5,0,0,15,3,0,3,0,0,14,955,95,141,30,11,1225,64,0,0,0,0,64,50,0,0,0,0,52,46,0,0,0,0,47,50,0,3,0,0,53,55,3,4,0,5,61,54,3,9,0,0,64,46,0,3,4,0,52,41,10,5,5,0,58,46,0,6,0,0,60,57,0,6,0,0,64,39,3,7,4,0,57,6,3,4,5,0,20,3,4,5,6,0,19,566,24,47,29,3,671,79,4,10,6,5,101,38,3,3,0,8,46,1632,125,200,66,25,2049
509011231,3,115,56,21,27,8,5,121,46,20,33,14,0,116,59,22,26,23,3,137,73,20,45,13,7,156,47,10,40,16,4,117,17,12,35,12,4,75,4,8,11,14,3,36,0,9,10,5,0,27,579,169,273,119,39,1174,21,0,0,3,0,27,23,0,3,0,0,20,18,0,0,0,0,23,18,0,7,3,0,30,35,5,5,5,0,48,28,3,9,8,0,52,28,8,6,6,0,41,37,3,8,5,0,54,37,3,13,9,0,66,29,4,14,12,4,62,14,3,17,12,0,53,5,3,3,9,0,27,0,0,3,11,0,17,296,36,95,84,11,517,54,11,16,16,0,105,34,0,5,7,3,51,962,219,386,225,55,1848
509011232,0,42,40,4,9,0,0,50,36,4,9,0,4,57,56,6,8,0,0,66,42,3,12,4,0,68,33,3,4,0,0,45,3,0,4,4,0,17,0,0,4,0,0,3,0,0,0,0,0,0,348,32,68,14,6,462,16,0,0,0,0,16,12,0,0,0,0,17,15,0,0,0,0,19,11,0,6,0,0,24,20,0,6,0,0,26,17,0,4,0,0,24,6,3,6,0,0,21,15,0,12,0,0,38,17,0,5,0,0,32,15,0,8,4,3,23,11,3,9,0,0,24,3,0,7,0,0,14,3,0,0,7,0,9,161,12,72,19,11,271,49,0,7,7,0,65,7,0,3,0,3,11,564,45,146,39,12,816
509011233,0,189,159,13,16,0,0,193,180,14,17,6,0,223,194,20,20,4,0,236,161,18,17,6,0,203,117,8,22,0,0,150,40,15,12,0,0,58,8,0,5,3,0,24,0,0,5,0,0,6,1525,123,148,14,10,1816,61,0,0,0,0,61,44,0,0,0,0,50,40,0,9,7,0,51,57,0,6,0,0,66,69,4,13,8,0,93,69,4,12,0,0,84,68,6,16,0,0,90,61,5,11,0,5,75,66,4,11,4,0,78,83,7,18,6,0,109,43,9,16,9,0,71,17,3,10,5,0,27,8,0,3,9,0,13,675,46,109,36,4,869,118,0,16,0,3,138,50,0,5,0,4,59,2366,177,274,58,22,2891
509011234,0,106,98,14,29,4,4,140,126,15,13,6,0,168,106,14,26,8,0,158,94,10,26,9,0,145,67,20,14,13,0,117,20,8,18,11,0,57,5,0,10,8,0,34,0,0,7,3,0,13,924,102,176,78,14,1300,62,0,0,0,0,64,34,0,0,0,0,40,23,0,0,0,0,24,35,0,5,5,0,46,43,0,0,0,0,47,41,0,13,0,0,58,41,0,11,4,0,62,51,4,11,0,4,71,60,0,9,6,0,74,48,7,15,5,0,70,24,3,23,9,4,60,7,3,12,11,3,42,4,0,11,12,0,31,478,21,113,59,18,685,71,0,18,3,6,103,24,0,11,9,7,52,1497,131,317,155,38,2143
509011235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
509021236,4,78,73,9,12,0,0,99,81,17,14,3,0,111,88,20,17,0,0,130,65,17,18,0,6,109,53,11,15,0,6,86,17,5,17,5,3,37,7,0,8,5,0,20,6,0,5,3,0,16,660,89,121,33,15,920,50,0,0,0,0,52,27,0,0,0,3,38,37,0,5,3,0,44,26,3,3,0,0,31,25,6,3,0,0,32,36,8,9,0,0,56,13,3,9,3,0,34,46,4,9,0,0,57,33,8,10,5,0,60,27,8,6,6,0,45,19,0,10,4,4,32,3,4,6,5,0,23,0,0,6,10,0,17,349,44,79,34,13,515,55,3,7,0,0,73,20,3,4,0,6,39,1085,138,209,74,39,1549
509021237,3,79,45,19,8,3,0,75,60,13,11,6,5,94,62,22,18,5,0,108,47,21,21,8,4,92,51,13,14,6,0,88,20,4,11,3,0,42,3,4,7,3,0,23,0,0,7,8,6,15,571,137,104,53,10,880,29,0,0,3,0,32,6,0,0,0,0,10,16,0,0,0,0,24,29,0,0,0,0,33,41,0,10,0,0,47,36,0,7,7,0,42,28,3,5,0,0,35,25,0,3,7,0,48,35,0,9,3,0,47,38,7,12,11,0,62,12,0,6,3,0,20,9,3,0,4,0,18,5,10,4,0,0,20,319,28,51,44,4,445,45,3,11,0,3,68,13,3,0,0,4,24,949,178,173,100,18,1416
509021238,0,93,58,18,13,8,3,101,65,18,21,13,3,121,55,27,17,9,5,117,54,27,19,8,9,121,54,19,34,9,0,116,34,10,15,10,4,73,8,4,8,5,0,29,0,4,4,4,0,14,603,176,183,80,17,1057,14,0,0,6,0,21,18,0,0,0,0,22,21,0,3,0,0,27,19,3,0,0,0,29,52,6,3,4,0,67,37,4,6,9,0,57,33,6,9,3,0,50,39,6,9,4,0,46,30,3,8,4,0,49,38,4,4,11,0,56,23,9,12,10,3,53,12,8,10,4,0,33,6,3,4,14,0,30,349,42,72,64,8,534,49,3,11,5,3,66,9,3,4,3,4,30,1013,231,262,151,34,1687
509021239,3,224,186,17,19,4,0,232,176,46,22,10,6,254,182,36,31,13,4,259,175,37,34,10,0,267,123,24,35,27,0,207,30,15,26,12,7,85,8,10,8,13,0,40,5,3,10,6,0,24,1758,225,230,101,20,2340,85,0,4,0,0,93,65,0,0,0,0,68,102,0,7,0,0,115,81,3,16,6,0,96,83,3,15,6,0,106,75,0,9,8,0,96,63,6,17,3,8,92,62,12,15,4,0,92,95,9,25,11,0,141,86,10,22,18,3,130,39,3,24,14,4,86,16,3,16,20,0,56,10,13,14,22,0,55,860,71,171,107,17,1225,140,10,26,18,5,200,50,14,6,15,8,90,2812,326,432,241,52,3855
509021240,0,143,91,21,10,5,0,126,100,28,18,8,0,163,116,31,25,12,0,184,82,23,20,10,6,134,91,26,11,14,0,145,39,13,9,8,3,69,5,6,9,7,0,22,4,4,6,4,0,12,1035,194,145,87,14,1473,61,0,0,3,0,60,37,0,0,0,0,37,50,0,7,0,0,59,41,4,10,3,0,49,54,8,3,6,0,71,31,3,0,3,0,39,45,5,3,4,0,56,43,3,6,0,0,54,37,11,11,11,0,71,52,3,7,10,0,73,22,3,0,5,0,37,9,6,0,8,0,21,4,3,3,4,0,13,486,44,57,54,3,641,78,6,14,4,0,104,34,3,9,4,3,46,1630,245,223,152,21,2271
509021241,0,121,86,39,16,3,6,148,97,27,21,12,0,153,103,12,20,16,5,157,104,30,40,25,4,199,89,26,25,9,0,154,27,13,21,8,0,74,15,11,5,3,3,38,4,11,3,11,0,25,960,213,178,102,15,1470,42,0,0,4,0,46,24,0,0,0,0,23,25,0,0,0,0,31,43,0,3,0,0,51,50,6,0,0,0,57,53,0,5,0,0,64,48,0,5,0,0,58,39,8,4,4,0,55,48,5,5,8,0,67,46,3,7,10,3,71,34,0,13,9,0,60,10,0,9,8,0,24,10,8,10,11,0,35,472,44,75,59,4,653,50,7,12,12,0,82,22,3,3,10,0,42,1508,268,263,173,27,2244
509021242,3,161,132,13,11,3,0,167,158,17,24,6,5,198,152,19,23,10,4,212,145,17,31,18,4,224,108,26,21,7,4,170,29,9,13,6,0,57,3,7,7,5,0,26,3,0,4,4,0,17,1228,127,173,78,25,1632,14,0,0,0,0,15,12,0,0,0,0,16,9,0,4,0,0,15,22,0,9,0,0,30,29,0,5,4,0,41,26,4,4,0,0,32,18,4,0,6,0,29,35,0,7,5,0,48,31,0,5,3,0,42,24,0,9,3,0,44,13,0,4,5,0,31,0,3,5,4,0,19,0,0,3,6,0,21,244,24,50,45,6,371,136,0,7,5,0,150,47,0,4,0,0,52,1651,155,235,133,35,2202
509021243,0,292,245,20,17,3,0,287,295,13,17,7,0,325,310,35,23,7,3,378,289,18,19,9,8,334,241,23,31,9,0,309,91,11,16,8,0,127,20,7,6,7,0,41,0,0,4,5,0,12,2557,171,175,52,20,2974,173,0,0,0,0,174,105,0,3,0,0,106,86,0,3,0,0,92,97,4,6,4,0,107,117,4,11,4,0,137,104,6,7,0,0,115,123,3,13,0,0,146,137,6,17,4,0,170,133,6,17,5,3,156,148,4,13,6,0,175,71,11,10,11,0,99,25,6,3,9,0,44,9,3,3,10,0,17,1326,52,107,57,12,1549,199,7,5,4,0,215,55,4,6,5,18,94,4136,228,295,120,44,4828
509021244,0,31,16,4,3,0,0,28,31,11,6,0,0,49,24,7,12,0,0,42,29,15,15,3,0,58,27,10,10,3,0,53,9,5,9,6,0,26,0,6,6,0,0,17,3,4,5,0,0,12,279,62,71,20,4,453,31,0,0,0,0,32,9,0,0,0,0,9,13,0,3,0,0,18,11,0,0,0,0,16,15,0,8,4,0,27,17,3,3,0,0,28,11,0,3,0,0,23,28,4,10,3,0,42,24,8,15,3,0,47,21,3,26,0,0,53,16,4,8,8,0,37,17,4,10,3,0,28,0,0,0,0,0,6,216,27,92,32,3,358,23,5,4,4,0,29,13,4,3,3,0,20,529,101,166,56,9,871
509021245,0,86,49,22,10,6,0,92,54,14,9,3,3,85,60,13,17,5,0,95,60,15,30,4,0,111,36,14,17,13,0,85,13,9,26,5,0,46,8,3,12,3,0,29,0,0,9,5,0,14,487,124,146,55,19,833,56,0,0,0,0,55,21,0,0,0,0,26,23,0,0,0,0,28,23,0,3,5,0,28,37,3,3,0,0,49,37,0,9,3,0,55,31,5,6,0,0,42,41,3,4,3,0,57,41,4,9,5,0,57,65,7,14,4,0,95,22,6,21,6,3,51,11,7,4,8,0,36,0,0,5,13,0,16,412,40,77,52,3,589,50,6,18,5,6,87,20,3,0,14,8,45,969,180,244,127,34,1554
509031246,0,80,39,16,15,8,0,75,42,14,9,8,0,79,57,19,22,16,0,127,49,22,25,12,0,109,50,13,23,17,0,96,23,14,19,5,3,57,3,11,13,7,0,34,0,3,10,5,0,19,514,133,162,98,12,911,36,0,0,0,0,36,27,0,0,0,0,29,20,0,0,0,0,24,26,4,0,4,0,27,37,0,7,4,0,45,23,5,9,3,0,36,28,0,6,0,0,38,31,0,4,3,0,45,24,8,0,8,0,45,34,4,4,4,0,52,15,3,5,10,0,33,14,0,8,5,0,31,4,3,7,3,0,21,324,34,48,38,3,453,48,11,3,8,0,70,14,0,4,4,6,24,904,179,217,146,20,1464
509031247,3,158,85,48,30,5,0,180,101,35,41,19,0,196,96,24,45,22,5,186,90,35,52,17,3,209,70,34,46,30,4,184,21,19,26,16,0,84,12,7,19,11,0,50,3,7,7,18,4,42,907,271,333,162,34,1707,17,0,0,3,0,22,23,0,0,0,0,27,22,0,0,0,0,25,40,0,4,8,0,54,62,11,15,9,0,92,32,9,7,7,0,53,36,6,8,7,0,55,37,9,10,0,0,54,32,6,13,10,0,59,31,3,15,0,0,47,19,9,7,6,0,45,10,7,5,5,0,31,3,3,7,9,0,31,364,55,91,74,7,591,91,11,21,17,5,138,27,0,9,13,9,49,1382,339,455,263,51,2485
509031248,0,305,267,6,3,4,0,285,259,15,4,3,0,282,305,9,8,4,0,325,224,7,9,0,0,236,140,3,11,0,0,154,48,3,4,4,0,59,3,5,0,4,0,15,0,0,3,0,0,4,2121,56,47,23,4,2248,25,0,0,3,0,29,27,0,0,0,0,32,26,0,0,0,0,27,30,0,0,0,0,33,27,0,0,0,0,33,30,6,3,0,0,34,41,0,5,0,0,43,29,0,3,0,0,40,45,0,3,0,0,51,36,0,0,3,3,40,18,0,4,7,0,22,5,0,7,0,0,13,0,0,3,6,0,16,338,20,32,21,3,412,290,3,3,0,3,298,71,0,3,0,8,82,2818,69,86,43,13,3039
509031249,0,108,95,15,8,0,0,115,101,12,10,0,0,133,132,21,12,0,0,161,117,10,11,0,0,141,115,5,9,0,0,137,47,5,4,8,0,63,0,4,4,0,0,6,0,3,0,0,0,7,1045,98,84,19,6,1247,56,0,0,3,0,58,53,0,0,0,0,53,54,0,0,0,0,57,56,0,3,3,0,65,67,0,7,0,3,76,54,0,5,0,0,59,55,3,7,4,0,69,73,4,9,0,0,87,73,3,5,0,0,85,62,9,7,3,0,83,43,3,9,0,0,55,13,4,7,5,0,22,7,0,3,5,0,14,667,30,63,23,10,786,91,5,4,0,3,102,40,0,0,3,4,43,1841,125,149,47,19,2182
509031250,3,118,58,19,27,3,4,104,69,21,33,4,4,139,45,36,34,15,5,131,65,14,29,13,4,124,49,17,35,19,5,119,24,9,24,15,0,70,3,5,26,11,0,42,3,9,5,12,0,28,624,169,241,102,23,1159,26,0,0,9,0,35,18,0,0,3,0,23,21,0,0,0,0,27,20,3,4,4,0,31,27,8,8,4,0,48,35,0,5,3,0,49,34,5,0,9,0,44,33,8,4,4,0,53,42,4,10,4,0,65,32,3,19,5,0,64,25,4,11,19,0,48,8,10,13,9,0,37,4,0,12,13,3,35,329,51,79,93,11,566,53,17,33,6,0,106,14,3,4,7,3,32,1025,233,358,207,36,1859
510011262,4,706,467,55,26,0,5,559,469,47,39,9,0,571,469,57,42,0,0,578,359,44,23,0,5,433,227,34,33,4,4,292,108,8,14,0,0,134,18,9,4,3,0,34,3,5,0,0,0,10,4250,347,252,28,24,4903,248,0,0,0,0,252,117,0,4,0,5,125,164,0,4,0,0,173,186,5,16,4,0,210,185,7,20,0,0,218,203,8,15,4,0,233,132,6,11,0,0,160,112,7,14,4,4,147,107,6,15,0,0,136,100,6,19,0,0,127,77,7,8,4,0,95,19,6,11,3,4,32,8,0,0,6,0,15,1668,67,146,26,15,1925,337,7,3,0,3,359,137,5,3,7,18,177,6396,433,412,63,69,7364
510011263,0,194,156,0,3,0,5,167,172,3,5,3,3,182,173,8,0,0,0,183,163,9,5,4,0,185,124,5,6,0,0,137,55,7,8,0,0,69,16,0,0,0,0,21,0,0,4,0,0,4,1723,43,47,7,13,1833,33,0,0,0,0,33,46,0,0,0,0,43,44,0,0,0,0,43,64,0,0,0,0,66,43,0,0,0,0,49,39,0,0,0,0,39,23,0,0,0,0,24,39,0,3,0,0,43,22,0,3,0,0,31,26,0,4,5,0,37,31,3,0,0,0,40,5,0,0,0,0,9,4,0,0,0,0,6,423,23,17,13,4,479,135,0,3,0,0,138,68,7,0,0,6,79,2345,70,65,19,21,2523
510011264,0,81,69,0,0,0,4,71,71,3,0,0,0,76,91,3,0,0,0,91,81,3,0,0,0,94,43,4,0,0,0,43,19,0,0,0,0,22,5,0,0,0,0,13,0,0,0,0,0,0,731,18,10,3,8,775,7,0,0,0,0,7,28,0,0,0,0,27,22,0,0,0,0,22,21,0,0,0,0,21,29,0,0,0,0,29,23,0,0,0,0,19,12,0,0,0,0,16,21,0,0,0,0,23,11,0,0,0,0,14,11,0,0,0,0,14,7,3,0,0,0,11,5,0,0,0,0,5,0,0,0,0,0,0,204,3,5,0,5,211,76,0,5,3,5,83,38,0,0,3,4,48,1056,23,18,5,19,1119
510011265,0,281,227,20,3,3,0,256,205,19,16,3,0,237,246,20,11,3,0,284,204,17,18,0,0,246,178,16,11,4,4,219,69,7,7,3,0,91,19,4,3,0,0,23,8,4,0,4,0,13,2268,152,91,24,15,2551,65,0,0,0,0,65,50,0,0,0,0,46,75,0,4,0,0,77,85,8,3,0,0,98,72,5,3,5,0,82,54,0,0,0,0,59,49,0,0,5,0,62,42,5,6,0,0,52,42,0,3,0,0,56,46,0,6,0,0,56,28,0,5,0,0,32,10,0,0,0,0,19,0,0,4,0,0,8,624,30,43,14,8,715,168,9,4,0,0,183,71,3,0,0,5,83,3127,190,141,48,27,3529
