POW_SA2_CODE_2021,OM_IEs_45_49_HW_0,OM_IEs_45_49_HW_1_19,OM_IEs_45_49_HW_20_29,OM_IEs_45_49_HW_30_34,OM_IEs_45_49_HW_35_39,OM_IEs_45_49_HW_40_44,OM_IEs_45_49_HW_45_49,OM_IEs_45_49_HW_50mor,OM_IEs_45_49_HW_NS,OM_IEs_45_49_Tot,OM_IEs_50_54_HW_0,OM_IEs_50_54_HW_1_19,OM_IEs_50_54_HW_20_29,OM_IEs_50_54_HW_30_34,OM_IEs_50_54_HW_35_39,OM_IEs_50_54_HW_40_44,OM_IEs_50_54_HW_45_49,OM_IEs_50_54_HW_50mor,OM_IEs_50_54_HW_NS,OM_IEs_50_54_Tot,OM_IEs_55_59_HW_0,OM_IEs_55_59_HW_1_19,OM_IEs_55_59_HW_20_29,OM_IEs_55_59_HW_30_34,OM_IEs_55_59_HW_35_39,OM_IEs_55_59_HW_40_44,OM_IEs_55_59_HW_45_49,OM_IEs_55_59_HW_50mor,OM_IEs_55_59_HW_NS,OM_IEs_55_59_Tot,OM_IEs_60_64_HW_0,OM_IEs_60_64_HW_1_19,OM_IEs_60_64_HW_20_29,OM_IEs_60_64_HW_30_34,OM_IEs_60_64_HW_35_39,OM_IEs_60_64_HW_40_44,OM_IEs_60_64_HW_45_49,OM_IEs_60_64_HW_50mor,OM_IEs_60_64_HW_NS,OM_IEs_60_64_Tot,OM_IEs_65_69_HW_0,OM_IEs_65_69_HW_1_19,OM_IEs_65_69_HW_20_29,OM_IEs_65_69_HW_30_34,OM_IEs_65_69_HW_35_39,OM_IEs_65_69_HW_40_44,OM_IEs_65_69_HW_45_49,OM_IEs_65_69_HW_50mor,OM_IEs_65_69_HW_NS,OM_IEs_65_69_Tot,OM_IEs_70_74_HW_0,OM_IEs_70_74_HW_1_19,OM_IEs_70_74_HW_20_29,OM_IEs_70_74_HW_30_34,OM_IEs_70_74_HW_35_39,OM_IEs_70_74_HW_40_44,OM_IEs_70_74_HW_45_49,OM_IEs_70_74_HW_50mor,OM_IEs_70_74_HW_NS,OM_IEs_70_74_Tot,OM_IEs_75ov_HW_0,OM_IEs_75ov_HW_1_19,OM_IEs_75ov_HW_20_29,OM_IEs_75ov_HW_30_34,OM_IEs_75ov_HW_35_39,OM_IEs_75ov_HW_40_44,OM_IEs_75ov_HW_45_49,OM_IEs_75ov_HW_50mor,OM_IEs_75ov_HW_NS,OM_IEs_75ov_Tot,OM_IEs_Tot_HW_0,OM_IEs_Tot_HW_1_19,OM_IEs_Tot_HW_20_29,OM_IEs_Tot_HW_30_34,OM_IEs_Tot_HW_35_39,OM_IEs_Tot_HW_40_44,OM_IEs_Tot_HW_45_49,OM_IEs_Tot_HW_50mor,OM_IEs_Tot_HW_NS,OM_IEs_Tot_Tot,OM_UIE_15_19_HW_0,OM_UIE_15_19_HW_1_19,OM_UIE_15_19_HW_20_29,OM_UIE_15_19_HW_30_34,OM_UIE_15_19_HW_35_39,OM_UIE_15_19_HW_40_44,OM_UIE_15_19_HW_45_49,OM_UIE_15_19_HW_50mor,OM_UIE_15_19_HW_NS,OM_UIE_15_19_Tot,OM_UIE_20_24_HW_0,OM_UIE_20_24_HW_1_19,OM_UIE_20_24_HW_20_29,OM_UIE_20_24_HW_30_34,OM_UIE_20_24_HW_35_39,OM_UIE_20_24_HW_40_44,OM_UIE_20_24_HW_45_49,OM_UIE_20_24_HW_50mor,OM_UIE_20_24_HW_NS,OM_UIE_20_24_Tot,OM_UIE_25_29_HW_0,OM_UIE_25_29_HW_1_19,OM_UIE_25_29_HW_20_29,OM_UIE_25_29_HW_30_34,OM_UIE_25_29_HW_35_39,OM_UIE_25_29_HW_40_44,OM_UIE_25_29_HW_45_49,OM_UIE_25_29_HW_50mor,OM_UIE_25_29_HW_NS,OM_UIE_25_29_Tot,OM_UIE_30_34_HW_0,OM_UIE_30_34_HW_1_19,OM_UIE_30_34_HW_20_29,OM_UIE_30_34_HW_30_34,OM_UIE_30_34_HW_35_39,OM_UIE_30_34_HW_40_44,OM_UIE_30_34_HW_45_49,OM_UIE_30_34_HW_50mor,OM_UIE_30_34_HW_NS,OM_UIE_30_34_Tot,OM_UIE_35_39_HW_0,OM_UIE_35_39_HW_1_19,OM_UIE_35_39_HW_20_29,OM_UIE_35_39_HW_30_34,OM_UIE_35_39_HW_35_39,OM_UIE_35_39_HW_40_44,OM_UIE_35_39_HW_45_49,OM_UIE_35_39_HW_50mor,OM_UIE_35_39_HW_NS,OM_UIE_35_39_Tot,OM_UIE_40_44_HW_0,OM_UIE_40_44_HW_1_19,OM_UIE_40_44_HW_20_29,OM_UIE_40_44_HW_30_34,OM_UIE_40_44_HW_35_39,OM_UIE_40_44_HW_40_44,OM_UIE_40_44_HW_45_49,OM_UIE_40_44_HW_50mor,OM_UIE_40_44_HW_NS,OM_UIE_40_44_Tot,OM_UIE_45_49_HW_0,OM_UIE_45_49_HW_1_19,OM_UIE_45_49_HW_20_29,OM_UIE_45_49_HW_30_34,OM_UIE_45_49_HW_35_39,OM_UIE_45_49_HW_40_44,OM_UIE_45_49_HW_45_49,OM_UIE_45_49_HW_50mor,OM_UIE_45_49_HW_NS,OM_UIE_45_49_Tot,OM_UIE_50_54_HW_0,OM_UIE_50_54_HW_1_19,OM_UIE_50_54_HW_20_29,OM_UIE_50_54_HW_30_34,OM_UIE_50_54_HW_35_39,OM_UIE_50_54_HW_40_44,OM_UIE_50_54_HW_45_49,OM_UIE_50_54_HW_50mor,OM_UIE_50_54_HW_NS,OM_UIE_50_54_Tot,OM_UIE_55_59_HW_0,OM_UIE_55_59_HW_1_19,OM_UIE_55_59_HW_20_29,OM_UIE_55_59_HW_30_34,OM_UIE_55_59_HW_35_39,OM_UIE_55_59_HW_40_44,OM_UIE_55_59_HW_45_49,OM_UIE_55_59_HW_50mor,OM_UIE_55_59_HW_NS,OM_UIE_55_59_Tot,OM_UIE_60_64_HW_0,OM_UIE_60_64_HW_1_19,OM_UIE_60_64_HW_20_29,OM_UIE_60_64_HW_30_34,OM_UIE_60_64_HW_35_39,OM_UIE_60_64_HW_40_44,OM_UIE_60_64_HW_45_49,OM_UIE_60_64_HW_50mor,OM_UIE_60_64_HW_NS,OM_UIE_60_64_Tot,OM_UIE_65_69_HW_0,OM_UIE_65_69_HW_1_19,OM_UIE_65_69_HW_20_29,OM_UIE_65_69_HW_30_34,OM_UIE_65_69_HW_35_39,OM_UIE_65_69_HW_40_44,OM_UIE_65_69_HW_45_49,OM_UIE_65_69_HW_50mor,OM_UIE_65_69_HW_NS,OM_UIE_65_69_Tot,OM_UIE_70_74_HW_0,OM_UIE_70_74_HW_1_19,OM_UIE_70_74_HW_20_29,OM_UIE_70_74_HW_30_34,OM_UIE_70_74_HW_35_39,OM_UIE_70_74_HW_40_44,OM_UIE_70_74_HW_45_49,OM_UIE_70_74_HW_50mor,OM_UIE_70_74_HW_NS,OM_UIE_70_74_Tot
507011151,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
507011152,0,3,0,0,0,5,0,4,0,15,0,3,3,0,0,7,0,11,0,26,0,5,6,3,6,8,6,6,0,34,0,3,0,3,0,0,0,4,0,11,0,0,0,3,0,0,0,0,0,9,0,0,0,0,0,0,0,3,0,4,0,0,0,0,0,0,0,0,0,0,3,16,13,12,21,26,14,39,0,143,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,4,0,5,0,0,0,4,0,0,0,8,3,3,6,0,0,0,0,3,0,19,0,0,6,0,0,3,0,3,0,18,0,9,3,3,0,5,0,5,0,14,0,4,0,0,3,0,4,4,0,17,0,5,6,3,0,4,0,0,3,12,0,9,6,7,0,4,0,0,0,32,0,3,3,0,0,0,0,0,0,14,4,0,3,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,5
507011153,0,0,0,0,0,5,0,4,0,10,0,0,0,0,0,3,0,5,0,6,0,0,4,0,0,7,0,0,0,12,0,0,5,0,0,0,0,0,0,11,0,5,0,0,0,0,0,4,0,8,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,5,0,12,14,12,3,18,7,17,0,88,0,0,0,0,0,0,0,0,0,0,0,3,0,5,0,0,0,0,0,10,0,0,5,0,0,0,0,0,0,8,0,0,6,0,0,5,0,0,0,13,0,10,3,0,0,6,0,0,0,22,0,6,0,0,3,6,0,0,0,18,0,4,6,0,0,4,0,0,0,23,0,8,4,3,3,0,5,0,0,26,0,9,0,3,0,5,0,3,0,19,0,4,0,0,0,4,0,5,0,9,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,4
507011154,0,0,0,0,0,3,3,7,0,21,0,6,0,6,5,4,3,4,0,22,0,0,0,0,0,5,3,11,0,19,0,3,0,0,4,5,0,5,0,12,0,0,0,0,0,0,0,4,0,8,0,5,4,0,0,3,0,0,0,14,0,0,0,0,0,0,0,0,0,9,3,20,9,18,16,53,18,58,0,197,0,4,0,0,0,0,0,0,0,4,0,5,0,0,0,3,0,0,0,7,4,4,3,0,0,0,0,0,0,15,0,17,3,6,8,5,5,0,0,34,3,6,10,4,0,3,0,3,0,41,0,10,9,7,6,8,0,4,0,44,0,11,8,7,3,6,0,10,0,46,0,3,3,6,0,10,3,8,0,28,0,10,9,7,4,10,0,3,0,45,0,4,3,4,3,0,0,6,0,33,0,7,7,0,0,4,0,0,0,18,0,0,0,0,0,0,0,4,0,11
507011155,0,0,0,0,0,4,0,12,0,16,0,0,0,0,3,5,4,13,0,27,0,0,0,0,3,13,0,18,0,34,0,0,0,0,5,4,0,8,0,22,0,4,6,0,0,4,3,8,0,15,0,0,0,0,0,4,0,0,0,4,0,0,0,0,0,0,0,0,0,6,0,11,8,3,10,49,10,89,0,177,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,3,0,3,0,0,0,0,3,0,0,0,0,7,0,0,0,0,4,0,4,3,0,7,0,0,0,0,0,4,0,0,0,9,0,0,0,4,0,5,0,3,3,10,0,0,0,0,0,3,0,9,0,11,0,0,0,0,0,9,0,0,0,11,0,4,0,0,4,3,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
507011158,0,0,0,0,3,0,3,0,0,9,0,0,0,0,0,4,0,3,0,7,0,0,0,0,0,0,0,3,0,7,0,4,0,0,0,0,0,0,0,8,0,5,3,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,0,10,9,7,11,14,9,23,0,83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,5,0,5,0,0,0,0,0,0,0,10,0,5,0,0,0,3,0,0,0,12,0,0,0,0,0,3,0,0,0,5,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,5,0,0,11,0,0,0,0,6,0,0,0,0,14,0,3,0,3,0,0,0,0,0,12,0,3,0,0,0,0,0,0,0,3,0,6,6,0,0,0,0,0,0,9
507011159,0,3,0,7,11,15,0,41,0,75,0,7,3,7,4,15,3,17,0,58,0,0,6,0,6,12,3,15,0,58,0,0,0,0,3,10,0,9,0,34,0,0,6,0,0,3,0,10,0,16,0,0,0,0,0,5,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,37,33,30,45,102,25,155,3,425,0,3,0,0,0,0,0,0,0,8,0,8,0,0,0,0,3,0,0,14,0,7,5,0,3,4,0,5,0,18,0,12,6,5,0,5,0,9,0,33,0,11,0,0,6,7,3,8,5,43,0,9,4,6,3,8,0,9,0,37,0,13,9,3,6,11,0,11,0,54,0,7,0,8,7,8,8,10,0,52,0,8,10,4,4,4,3,14,0,42,0,8,7,4,0,3,0,0,0,36,3,9,0,0,0,3,0,0,0,17,0,0,5,0,0,0,0,0,0,3
507011160,0,0,0,0,3,4,0,3,0,13,0,0,0,0,0,3,4,6,0,18,0,0,10,0,0,3,0,6,0,23,0,3,5,0,0,0,0,0,0,13,0,0,0,0,0,5,0,0,0,9,0,4,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,14,21,13,11,40,16,47,0,149,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,0,0,4,5,4,0,0,17,0,0,5,4,3,6,0,0,0,20,4,9,8,6,0,8,0,0,0,35,0,7,0,0,3,0,0,6,0,22,0,3,0,3,3,7,0,10,0,24,0,5,6,6,0,3,0,6,0,27,0,4,5,5,0,6,0,4,0,29,0,6,0,3,4,4,0,4,0,25,0,8,4,0,0,0,0,4,0,17,0,3,0,0,0,0,0,0,0,9
507011161,0,0,5,4,0,4,0,3,0,15,0,0,3,8,0,0,0,0,0,15,0,0,0,0,0,3,0,5,0,8,0,0,0,0,3,5,0,0,0,10,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,0,22,28,25,17,32,11,36,0,173,0,3,0,0,0,0,0,0,0,3,0,5,3,0,0,4,0,0,0,12,0,3,3,0,6,0,0,4,0,24,0,13,8,0,0,11,4,7,0,39,0,10,11,3,5,7,0,10,0,44,0,11,10,3,7,12,0,9,0,55,0,6,7,10,4,9,0,8,0,37,4,11,3,8,6,3,5,8,0,38,0,3,0,0,4,3,0,0,0,15,0,7,4,0,3,6,0,0,0,19,0,0,3,0,0,0,0,0,0,7,0,0,3,0,0,0,0,0,0,5
507011163,0,0,0,0,4,3,7,8,0,24,0,3,0,5,3,3,0,9,0,17,0,0,0,0,0,0,8,11,0,22,0,0,0,0,0,0,4,3,0,13,0,0,0,0,0,4,0,0,0,11,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,8,4,10,17,39,26,54,0,161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,3,0,0,6,0,0,0,11,0,6,5,0,0,4,3,3,0,23,0,11,0,0,0,9,0,5,0,29,0,0,0,3,0,0,0,0,0,22,0,7,0,0,4,4,0,7,0,23,0,4,3,5,3,4,7,4,0,29,0,3,3,4,0,3,0,4,0,22,0,4,0,0,0,4,0,4,0,12,0,0,0,5,0,3,0,0,0,4,0,0,0,0,0,0,0,0,0,3
507011259,0,0,0,0,3,5,5,12,0,24,0,0,0,0,6,0,0,7,0,13,0,0,0,0,0,0,0,8,0,17,0,0,0,0,6,0,0,6,0,21,0,0,0,0,0,0,0,0,0,8,0,0,0,3,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,13,18,12,19,30,4,60,0,157,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,9,0,6,0,0,7,0,0,3,0,19,0,6,5,0,0,4,0,6,0,24,0,6,6,5,4,4,3,8,0,37,0,3,7,4,0,4,0,6,0,28,0,0,0,4,6,9,0,3,0,26,5,6,4,3,5,4,0,6,0,30,0,3,4,3,0,7,7,4,0,31,0,7,8,0,0,4,3,4,0,29,0,6,3,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,3
507011260,5,0,3,0,8,5,4,17,0,36,5,0,5,7,3,16,3,19,0,51,0,0,6,3,3,9,0,16,0,45,0,0,0,3,8,9,3,16,0,28,0,0,0,0,0,7,0,8,0,12,0,5,3,0,0,0,0,0,0,17,0,0,3,0,0,0,0,0,0,8,5,15,28,30,42,73,11,120,0,336,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,3,0,0,0,14,0,10,0,3,5,8,4,5,0,23,0,4,4,4,6,3,0,4,3,20,0,6,3,0,0,6,0,6,0,24,0,0,5,0,0,3,0,0,0,14,0,6,0,3,0,10,0,5,0,18,0,6,0,0,0,7,0,8,0,22,4,4,3,0,3,0,3,12,0,29,0,4,3,3,4,8,0,5,0,27,0,0,0,0,0,0,0,0,0,8,0,4,0,0,0,0,0,0,0,10
507021164,0,4,4,5,3,10,5,14,0,43,0,7,6,8,4,8,5,12,0,42,0,0,0,0,4,11,3,15,0,35,0,6,0,0,8,5,0,7,0,29,0,5,5,0,0,3,0,5,6,26,0,3,0,0,0,3,0,0,0,10,0,0,0,0,0,0,0,0,0,7,7,40,29,24,29,56,14,68,4,270,0,4,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,8,0,5,0,0,7,0,0,0,0,13,0,0,6,0,0,5,0,0,0,14,0,3,3,0,3,6,0,0,0,23,0,11,5,9,5,7,0,5,0,23,3,11,11,8,4,3,0,13,0,46,0,12,5,3,3,6,3,7,0,40,3,0,5,9,4,6,0,4,0,27,0,13,10,3,4,0,0,3,0,29,0,9,3,0,0,3,0,0,0,17,0,3,6,0,0,6,0,0,0,10
507021165,0,9,10,14,15,46,11,45,0,151,0,9,13,18,15,44,17,50,3,165,0,13,11,15,20,43,12,48,4,166,0,12,10,8,14,16,9,23,0,95,4,23,18,0,4,14,4,12,0,75,3,10,7,10,5,8,0,4,0,40,0,4,8,7,6,4,3,7,0,29,15,96,91,93,108,262,94,296,11,1076,0,11,4,0,0,0,0,0,0,11,0,15,4,3,0,6,0,3,3,37,3,12,15,9,10,13,3,10,3,68,3,20,17,13,6,35,10,19,0,122,9,26,16,14,10,18,5,18,0,121,0,19,25,12,12,20,6,21,0,109,0,27,24,13,9,22,5,28,4,141,3,26,14,5,18,24,11,34,5,136,6,24,21,19,8,26,5,20,0,137,4,32,21,16,11,13,5,10,4,131,6,27,25,7,6,5,3,11,0,86,0,25,18,4,0,3,0,5,0,57
507021166,0,10,10,3,7,12,7,22,0,71,0,4,4,5,12,11,3,21,0,63,0,0,0,0,6,13,0,9,0,42,0,3,15,3,3,8,0,7,0,40,0,3,0,6,4,3,6,7,0,25,0,5,4,0,0,0,0,0,0,15,0,0,4,0,0,0,0,0,0,4,5,37,54,39,43,93,18,118,0,410,0,0,0,0,0,0,0,0,0,0,0,5,3,0,0,0,0,0,0,14,0,0,0,5,0,6,0,0,0,18,3,12,7,7,3,6,7,8,0,51,4,11,11,9,4,13,0,4,0,59,0,9,14,0,3,16,0,3,0,53,0,13,10,4,13,10,4,14,0,68,0,18,10,3,15,10,4,7,0,62,4,5,11,11,8,12,3,12,0,71,4,15,10,7,3,14,3,5,0,55,0,25,9,4,0,5,0,6,0,46,0,5,3,3,0,5,0,3,0,19
507021167,0,3,0,4,0,9,7,35,0,61,0,3,9,3,12,12,8,27,0,74,3,5,3,7,3,10,3,34,0,65,0,5,0,3,9,14,0,19,0,54,3,0,5,0,3,5,0,7,0,26,0,0,3,3,0,3,0,7,0,18,0,3,0,0,0,0,0,0,0,12,8,26,41,35,55,84,42,190,0,479,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,8,0,0,0,4,0,3,0,4,0,12,0,3,0,3,3,0,0,0,0,17,0,3,4,0,3,0,0,0,0,22,0,0,5,5,3,6,0,9,0,32,0,0,0,0,8,8,0,3,0,25,0,4,0,0,5,7,0,10,0,32,0,3,0,0,3,11,7,10,0,45,0,0,3,3,0,8,0,12,0,21,0,4,7,0,0,0,0,3,0,22,0,4,0,0,0,0,0,0,0,4
507031169,0,0,0,0,0,4,0,0,0,13,0,0,3,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,8,4,8,21,5,23,0,83,0,4,0,0,0,0,0,0,0,4,0,0,5,0,0,0,0,0,0,6,0,4,3,3,5,3,0,0,0,25,0,11,12,3,3,7,0,12,0,46,3,11,3,4,3,10,0,7,0,44,0,6,8,4,5,3,0,7,0,31,0,6,3,0,0,0,0,4,0,25,0,4,3,0,0,0,0,0,0,12,0,5,0,0,0,7,0,0,0,6,0,0,3,0,0,0,0,3,0,9,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0
507031170,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,4,0,4,0,0,0,0,0,9,0,0,0,0,0,5,0,4,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,5,6,9,4,10,0,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,0,5,0,0,0,6,0,0,0,8,0,5,0,0,0,0,0,3,0,10,0,4,0,0,0,0,0,3,0,11,4,0,3,4,0,3,0,6,0,18,0,0,6,0,0,6,0,4,0,12,0,5,0,4,0,5,0,0,0,12,0,0,3,6,0,3,0,5,0,16,0,0,0,0,5,4,0,0,0,11,0,0,0,0,0,0,0,0,0,0
507031172,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,3,0,8,0,0,0,0,0,0,0,5,0,9,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,4,0,0,0,3,0,0,0,0,0,0,0,0,0,0,6,4,0,8,5,11,4,19,0,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,13,0,0,0,0,0,0,0,7,0,3,0,0,0,0,0,0,0,4,0,3,0,0,0,0,4,0,0,4,0,9,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0
507031173,0,4,4,4,0,3,0,13,0,28,0,0,0,0,0,7,4,13,0,27,0,0,0,0,3,11,5,7,0,29,0,0,0,0,4,3,4,10,0,19,0,0,0,0,0,0,3,6,0,12,0,0,3,0,0,0,0,0,0,5,0,3,0,0,0,0,0,0,0,4,0,11,5,7,16,34,29,72,3,176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,9,0,0,0,3,3,0,0,6,0,16,0,0,0,0,0,3,0,5,0,8,0,0,0,0,5,4,0,7,0,12,0,6,0,0,0,8,0,4,0,17,0,0,3,0,3,4,0,3,0,21,0,4,0,0,0,3,3,5,0,16,0,0,0,0,0,0,0,3,0,13,0,0,6,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,3
507031174,0,0,0,0,0,0,4,0,0,10,0,0,0,0,4,3,0,6,0,15,0,0,0,0,0,0,0,3,0,5,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,10,0,10,10,16,20,0,71,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,4,5,0,0,0,0,0,0,11,0,3,3,0,3,7,0,0,0,17,0,11,0,4,3,0,0,3,0,21,0,8,6,0,3,3,0,0,0,25,0,10,7,0,0,0,0,0,0,19,0,3,5,0,0,0,0,5,0,17,0,3,0,0,0,0,0,3,0,9,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0
507031261,0,5,3,0,3,3,0,10,0,20,0,0,0,0,3,3,0,7,0,9,0,0,4,0,0,8,0,0,0,9,0,0,0,0,0,3,0,3,0,14,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,3,0,11,0,0,0,0,0,0,0,0,0,0,0,6,17,6,11,26,0,36,0,107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,3,8,0,9,0,23,0,3,0,0,4,7,0,3,0,23,0,9,7,0,7,0,0,3,0,22,0,4,4,0,0,4,0,4,0,16,0,5,0,0,5,8,0,4,0,22,3,3,3,0,4,0,0,6,0,24,0,4,0,6,0,3,3,11,0,27,0,3,0,0,0,5,0,3,0,14,0,3,0,0,0,0,0,0,0,11,0,0,3,0,0,0,0,0,0,9
507041175,0,5,3,5,14,20,10,19,0,90,4,4,4,3,6,17,5,23,3,77,0,10,6,8,0,14,7,18,0,70,0,15,8,7,7,9,4,13,0,60,0,7,3,3,4,3,0,10,0,31,0,9,3,0,0,0,0,0,0,24,0,8,4,7,0,5,0,0,0,20,4,85,59,41,50,108,43,143,9,526,0,0,0,0,0,0,0,0,0,3,0,3,7,3,0,3,0,0,0,14,0,5,3,4,4,0,0,7,0,28,0,0,0,10,10,7,0,4,0,36,0,9,13,0,7,9,3,0,0,42,0,11,13,4,5,11,0,6,0,57,0,7,8,3,3,11,5,3,0,39,0,11,8,4,7,9,3,9,0,56,0,9,8,8,8,8,4,3,0,43,0,8,6,0,0,0,0,4,0,35,0,9,4,0,0,0,0,0,0,25,0,3,5,3,0,3,0,3,0,16
507041176,0,0,4,5,0,4,0,0,0,10,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,3,0,10,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,9,3,6,16,5,4,0,46,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,3,0,8,0,0,0,0,0,0,0,7,0,0,0,0,0,4,0,0,0,7,0,0,0,0,0,0,0,0,0,4,0,0,0,3,0,4,0,0,0,8,0,3,3,0,0,0,0,0,0,6,0,0,0,4,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0
507041177,0,0,9,6,4,6,0,19,0,51,4,0,3,0,8,11,5,10,0,38,4,4,0,3,3,10,0,10,0,31,0,3,6,7,5,6,0,15,0,39,0,0,3,0,0,0,0,0,0,14,0,3,4,0,5,0,0,0,0,11,0,0,3,0,0,0,0,0,0,6,12,30,34,30,37,68,24,74,5,307,0,0,0,0,0,0,0,0,0,8,0,0,4,0,0,0,0,0,0,9,0,5,3,4,0,3,0,5,0,20,0,9,4,9,5,3,0,0,0,39,0,15,6,3,4,3,0,0,0,44,0,12,7,0,4,5,0,4,0,37,0,10,8,9,3,5,6,5,0,48,0,19,12,0,8,11,8,10,0,69,0,7,9,5,0,8,0,6,0,46,0,13,12,5,6,4,0,10,0,53,0,9,3,0,0,0,0,0,0,23,0,10,4,5,4,0,0,0,0,17
507041178,0,7,0,3,7,24,8,26,0,81,0,10,9,4,8,23,17,28,0,96,0,6,6,9,3,19,4,29,0,75,0,8,10,9,9,17,8,15,0,60,0,7,4,3,3,11,3,9,0,36,0,5,0,0,5,0,0,0,0,17,0,5,0,0,0,0,0,0,0,14,6,53,57,34,61,161,48,157,6,591,0,7,0,0,0,0,0,0,0,5,0,9,0,6,6,0,5,3,0,22,0,4,0,6,3,13,0,5,3,24,0,7,12,13,4,0,0,5,0,37,0,9,3,0,4,4,0,7,0,34,0,9,14,10,7,10,3,7,0,65,0,10,5,6,9,5,4,5,0,50,3,16,12,3,4,9,3,7,0,57,0,6,11,13,8,3,4,5,0,48,0,14,12,9,0,8,0,9,0,52,0,19,7,7,4,4,4,0,0,44,0,11,5,0,0,0,0,5,0,26
