POW_SA2_CODE_2021,M_EWFT_15_19_E,M_EWFT_15_19_OM_IE,M_EWFT_15_19_OM_UIE,M_EWFT_15_19_CFW,M_EWFT_15_19_ES_NS,M_EWFT_15_19_Tot,M_EWFT_20_24_E,M_EWFT_20_24_OM_IE,M_EWFT_20_24_OM_UIE,M_EWFT_20_24_CFW,M_EWFT_20_24_ES_NS,M_EWFT_20_24_Tot,M_EWFT_25_29_E,M_EWFT_25_29_OM_IE,M_EWFT_25_29_OM_UIE,M_EWFT_25_29_CFW,M_EWFT_25_29_ES_NS,M_EWFT_25_29_Tot,M_EWFT_30_34_E,M_EWFT_30_34_OM_IE,M_EWFT_30_34_OM_UIE,M_EWFT_30_34_CFW,M_EWFT_30_34_ES_NS,M_EWFT_30_34_Tot,M_EWFT_35_39_E,M_EWFT_35_39_OM_IE,M_EWFT_35_39_OM_UIE,M_EWFT_35_39_CFW,M_EWFT_35_39_ES_NS,M_EWFT_35_39_Tot,M_EWFT_40_44_E,M_EWFT_40_44_OM_IE,M_EWFT_40_44_OM_UIE,M_EWFT_40_44_CFW,M_EWFT_40_44_ES_NS,M_EWFT_40_44_Tot,M_EWFT_45_49_E,M_EWFT_45_49_OM_IE,M_EWFT_45_49_OM_UIE,M_EWFT_45_49_CFW,M_EWFT_45_49_ES_NS,M_EWFT_45_49_Tot,M_EWFT_50_54_E,M_EWFT_50_54_OM_IE,M_EWFT_50_54_OM_UIE,M_EWFT_50_54_CFW,M_EWFT_50_54_ES_NS,M_EWFT_50_54_Tot,M_EWFT_55_59_E,M_EWFT_55_59_OM_IE,M_EWFT_55_59_OM_UIE,M_EWFT_55_59_CFW,M_EWFT_55_59_ES_NS,M_EWFT_55_59_Tot,M_EWFT_60_64_E,M_EWFT_60_64_OM_IE,M_EWFT_60_64_OM_UIE,M_EWFT_60_64_CFW,M_EWFT_60_64_ES_NS,M_EWFT_60_64_Tot,M_EWFT_65_69_E,M_EWFT_65_69_OM_IE,M_EWFT_65_69_OM_UIE,M_EWFT_65_69_CFW,M_EWFT_65_69_ES_NS,M_EWFT_65_69_Tot,M_EWFT_70_74_E,M_EWFT_70_74_OM_IE,M_EWFT_70_74_OM_UIE,M_EWFT_70_74_CFW,M_EWFT_70_74_ES_NS,M_EWFT_70_74_Tot,M_EWFT_75ov_E,M_EWFT_75ov_OM_IE,M_EWFT_75ov_OM_UIE,M_EWFT_75ov_CFW,M_EWFT_75ov_ES_NS,M_EWFT_75ov_Tot,M_EWFT_Tot_E,M_EWFT_Tot_OM_IE,M_EWFT_Tot_OM_UIE,M_EWFT_Tot_CFW,M_EWFT_Tot_ES_NS,M_EWFT_Tot_Tot,M_EWPT_15_19_E,M_EWPT_15_19_OM_IE,M_EWPT_15_19_OM_UIE,M_EWPT_15_19_CFW,M_EWPT_15_19_ES_NS,M_EWPT_15_19_Tot,M_EWPT_20_24_E,M_EWPT_20_24_OM_IE,M_EWPT_20_24_OM_UIE,M_EWPT_20_24_CFW,M_EWPT_20_24_ES_NS,M_EWPT_20_24_Tot,M_EWPT_25_29_E,M_EWPT_25_29_OM_IE,M_EWPT_25_29_OM_UIE,M_EWPT_25_29_CFW,M_EWPT_25_29_ES_NS,M_EWPT_25_29_Tot,M_EWPT_30_34_E,M_EWPT_30_34_OM_IE,M_EWPT_30_34_OM_UIE,M_EWPT_30_34_CFW,M_EWPT_30_34_ES_NS,M_EWPT_30_34_Tot,M_EWPT_35_39_E,M_EWPT_35_39_OM_IE,M_EWPT_35_39_OM_UIE,M_EWPT_35_39_CFW,M_EWPT_35_39_ES_NS,M_EWPT_35_39_Tot,M_EWPT_40_44_E,M_EWPT_40_44_OM_IE,M_EWPT_40_44_OM_UIE,M_EWPT_40_44_CFW,M_EWPT_40_44_ES_NS,M_EWPT_40_44_Tot,M_EWPT_45_49_E,M_EWPT_45_49_OM_IE,M_EWPT_45_49_OM_UIE,M_EWPT_45_49_CFW,M_EWPT_45_49_ES_NS,M_EWPT_45_49_Tot,M_EWPT_50_54_E,M_EWPT_50_54_OM_IE,M_EWPT_50_54_OM_UIE,M_EWPT_50_54_CFW,M_EWPT_50_54_ES_NS,M_EWPT_50_54_Tot,M_EWPT_55_59_E,M_EWPT_55_59_OM_IE,M_EWPT_55_59_OM_UIE,M_EWPT_55_59_CFW,M_EWPT_55_59_ES_NS,M_EWPT_55_59_Tot,M_EWPT_60_64_E,M_EWPT_60_64_OM_IE,M_EWPT_60_64_OM_UIE,M_EWPT_60_64_CFW,M_EWPT_60_64_ES_NS,M_EWPT_60_64_Tot,M_EWPT_65_69_E,M_EWPT_65_69_OM_IE,M_EWPT_65_69_OM_UIE,M_EWPT_65_69_CFW,M_EWPT_65_69_ES_NS,M_EWPT_65_69_Tot,M_EWPT_70_74_E,M_EWPT_70_74_OM_IE,M_EWPT_70_74_OM_UIE,M_EWPT_70_74_CFW,M_EWPT_70_74_ES_NS,M_EWPT_70_74_Tot,M_EWPT_75ov_E,M_EWPT_75ov_OM_IE,M_EWPT_75ov_OM_UIE,M_EWPT_75ov_CFW,M_EWPT_75ov_ES_NS,M_EWPT_75ov_Tot,M_EWPT_Tot_E,M_EWPT_Tot_OM_IE,M_EWPT_Tot_OM_UIE,M_EWPT_Tot_CFW,M_EWPT_Tot_ES_NS,M_EWPT_Tot_Tot,M_EAFW_E,M_EAFW_OM_IE,M_EAFW_OM_UIE,M_EAFW_CFW,M_EAFW_ES_NS,M_EAFW_Tot,M_H_NS_E,M_H_NS_OM_IE,M_H_NS_OM_UIE,M_H_NS_CFW,M_H_NS_ES_NS,M_H_NS_Tot,M_Tot_E,M_Tot_OM_IE,M_Tot_OM_UIE,M_Tot_CFW,M_Tot_ES_NS,M_Tot_Tot,F_EWFT_15_19_E,F_EWFT_15_19_OM_IE,F_EWFT_15_19_OM_UIE,F_EWFT_15_19_CFW,F_EWFT_15_19_ES_NS,F_EWFT_15_19_Tot,F_EWFT_20_24_E,F_EWFT_20_24_OM_IE,F_EWFT_20_24_OM_UIE,F_EWFT_20_24_CFW,F_EWFT_20_24_ES_NS,F_EWFT_20_24_Tot,F_EWFT_25_29_E,F_EWFT_25_29_OM_IE
507011152,9,0,0,0,0,4,19,0,0,0,0,22,33,0,5,0,0,37,27,4,8,0,0,42,45,4,6,0,0,60,32,8,3,0,0,48,29,10,7,0,0,42,39,16,3,0,0,62,22,13,3,0,0,42,29,3,0,0,0,35,11,3,0,0,0,9,5,3,5,0,0,9,0,0,0,0,0,0,295,65,38,3,5,408,16,0,0,0,0,16,15,0,0,0,0,12,11,0,0,0,0,9,4,0,0,0,0,4,5,0,6,0,0,11,3,0,3,0,0,6,4,0,0,0,0,4,0,0,0,0,0,3,4,7,7,0,0,18,5,0,4,0,0,11,5,4,5,0,0,13,0,8,0,3,0,11,0,0,5,0,0,4,66,17,33,8,0,124,14,0,4,0,0,20,3,0,5,0,0,15,378,90,74,20,3,565,5,0,0,0,0,7,17,0,0,0,0,16,32,0
507011153,5,0,0,0,0,5,4,0,0,0,0,4,9,6,3,0,0,15,13,0,9,0,0,17,6,5,3,0,0,16,9,4,7,0,0,22,5,4,6,0,0,17,10,5,3,0,0,17,4,0,3,0,0,14,8,0,3,0,0,16,0,6,0,0,0,8,0,0,3,0,0,4,0,0,0,0,0,0,69,29,44,4,0,152,13,0,0,0,0,13,15,0,0,0,0,21,7,0,3,0,0,10,7,3,7,0,0,12,0,0,0,0,0,9,5,0,0,0,0,5,6,0,0,0,0,9,0,0,4,0,0,8,7,0,7,0,0,16,4,5,4,0,0,16,4,0,6,0,0,6,0,0,0,0,0,5,0,5,0,0,0,11,81,19,33,0,0,138,8,0,0,0,0,5,3,0,0,0,0,3,157,50,83,7,0,301,7,0,0,0,0,7,15,0,4,0,0,16,12,0
507011154,20,0,0,0,0,20,45,0,4,0,0,47,41,6,3,0,0,53,52,9,10,0,0,79,46,24,12,0,0,80,30,6,9,0,0,50,34,16,14,0,0,65,39,12,14,0,0,67,31,9,15,3,0,64,24,3,9,0,0,34,13,5,7,0,0,18,0,0,3,0,0,10,0,3,0,0,0,3,379,104,98,0,0,582,54,0,0,0,0,56,37,0,0,0,0,39,6,0,3,0,0,15,12,0,7,0,0,21,6,6,6,0,0,15,5,0,7,0,0,16,11,4,8,0,0,18,7,4,5,0,0,16,5,0,9,0,0,14,8,0,10,5,0,23,7,6,8,0,0,23,6,4,0,4,0,14,0,0,3,4,0,11,173,32,68,7,0,285,10,3,3,0,0,17,14,0,3,0,4,20,576,132,170,16,4,905,5,0,0,0,0,4,36,0,3,0,0,37,28,0
507011155,131,0,0,0,0,134,441,0,0,0,0,441,474,5,6,0,0,484,620,11,6,0,0,639,692,10,11,0,0,719,609,20,7,0,0,632,606,13,3,0,4,622,492,22,7,0,0,524,407,32,5,0,0,450,245,11,5,0,0,270,98,13,0,0,0,109,8,4,0,0,0,18,0,0,0,0,0,3,4833,143,49,3,21,5044,28,0,0,0,0,28,49,0,0,0,0,49,40,0,5,0,0,39,29,0,0,0,0,32,29,0,0,0,0,29,34,0,0,0,0,38,26,0,4,0,0,29,21,0,0,0,0,25,12,3,3,0,0,18,23,3,5,0,0,31,12,3,0,0,0,15,3,0,0,5,0,10,0,0,0,0,0,4,300,12,21,7,0,341,119,0,0,0,0,120,56,0,3,0,5,65,5311,157,71,13,18,5570,13,0,0,0,0,13,71,0,0,0,0,71,119,0
507011158,8,0,0,0,0,8,11,0,0,0,0,11,22,4,0,0,0,25,28,0,4,0,0,35,20,5,7,0,0,32,21,10,3,0,0,34,26,3,0,0,0,33,20,3,4,0,0,28,25,11,4,0,0,35,18,5,0,0,0,23,6,0,0,0,0,7,0,0,0,0,0,3,0,0,0,0,0,0,207,44,24,0,0,279,17,0,0,0,0,17,28,0,0,0,0,26,14,0,0,0,0,14,11,0,0,0,0,10,7,0,0,0,0,9,0,0,3,0,0,7,3,0,0,0,0,4,0,0,0,0,0,4,3,0,3,0,0,5,5,3,0,0,0,8,5,4,3,0,0,6,3,0,4,0,0,10,0,0,0,0,0,0,91,9,25,0,0,128,0,0,0,0,0,8,7,0,0,0,0,3,301,54,51,4,0,412,6,0,0,0,0,6,22,0,0,0,0,22,19,0
507011159,55,0,0,0,0,55,156,0,6,3,0,161,253,3,3,0,0,269,210,23,12,0,0,235,211,38,27,0,0,272,182,36,16,3,0,234,202,50,16,4,0,268,192,29,23,0,0,249,133,28,19,5,0,183,89,21,7,0,0,114,31,11,0,0,0,46,10,0,0,0,0,12,0,0,0,0,0,0,1720,236,124,16,7,2107,189,0,3,0,0,194,170,0,0,0,0,171,86,0,10,0,0,97,48,7,5,5,0,59,36,3,4,0,0,43,28,5,5,0,0,39,29,3,11,0,0,40,20,3,7,0,0,32,18,7,8,0,0,35,25,7,16,3,0,57,27,5,10,0,0,42,12,0,6,0,0,17,8,0,3,0,0,13,690,44,83,16,8,835,86,0,4,0,0,90,38,3,7,0,7,60,2535,286,218,29,20,3086,23,0,0,0,0,23,110,0,3,0,0,108,142,7
507011160,10,0,0,0,0,10,39,0,0,0,0,39,47,6,0,0,0,53,42,10,10,0,0,62,43,6,5,0,0,65,38,15,6,0,0,56,36,6,9,0,0,51,38,15,7,0,0,60,34,11,14,0,0,59,15,3,7,0,0,25,13,5,3,0,0,20,3,3,0,0,0,10,3,0,0,0,0,5,357,79,64,3,0,501,87,0,0,0,0,89,57,0,4,0,0,60,23,0,5,0,0,25,13,0,3,0,0,17,15,0,9,0,0,27,8,5,7,0,0,18,7,0,3,0,0,9,11,0,4,0,0,14,4,5,7,0,0,16,11,9,8,0,0,20,11,0,7,0,0,22,0,0,3,0,0,5,0,0,0,0,0,7,251,25,50,5,6,331,10,0,0,0,0,19,21,0,4,0,0,20,643,96,123,9,4,875,13,0,0,0,0,13,40,0,0,0,0,40,40,0
507011161,11,0,0,0,0,11,48,0,0,0,0,52,60,3,13,0,0,75,61,12,10,0,0,88,55,13,19,0,0,87,38,18,21,0,0,75,28,12,11,0,0,48,26,8,13,4,0,44,29,5,5,0,0,34,8,4,4,0,0,14,8,3,4,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,375,76,99,10,3,552,193,0,0,0,0,199,125,0,8,0,0,128,51,3,0,0,0,52,25,3,8,0,0,37,9,6,0,0,0,21,18,6,0,0,0,32,6,0,6,0,0,17,9,5,8,0,0,16,5,0,4,0,0,8,12,0,3,0,0,20,8,0,0,0,0,9,4,0,0,0,0,9,0,4,0,0,0,6,468,29,51,0,3,557,27,0,0,0,0,32,26,0,0,0,6,24,891,104,159,8,6,1166,24,0,0,0,0,24,93,0,0,0,0,91,127,0
507011163,24,0,0,0,0,24,49,0,0,0,0,52,50,5,4,0,0,61,53,16,10,0,0,84,43,19,7,0,0,72,33,19,6,0,0,60,22,16,11,0,0,57,13,9,16,0,0,46,31,20,9,0,0,58,13,10,11,0,0,31,5,3,0,0,0,16,3,0,0,0,0,8,0,0,0,0,0,0,349,123,86,4,0,568,19,0,0,0,0,24,20,0,0,0,0,20,8,0,0,0,0,5,7,0,0,0,0,12,4,0,0,0,0,4,5,0,3,0,0,10,0,0,4,0,0,3,0,0,0,0,0,9,4,0,5,0,0,12,8,5,3,0,0,14,4,0,0,0,0,3,5,0,0,0,0,6,0,0,0,0,0,0,91,8,23,5,0,129,13,0,0,0,0,13,14,0,0,0,0,13,471,135,114,8,3,731,4,0,0,0,0,4,19,0,0,0,0,19,21,0
507011259,27,0,0,0,0,27,53,0,0,0,0,53,77,3,7,0,0,88,60,7,9,0,0,73,75,19,7,4,0,104,46,12,15,5,0,75,71,17,9,0,0,97,65,8,14,0,5,93,65,6,11,4,0,93,62,11,10,0,0,83,11,0,0,0,4,13,4,4,0,0,0,6,0,0,0,0,0,3,612,96,87,16,9,814,81,0,0,0,0,81,51,3,0,0,0,51,28,0,0,0,0,27,17,0,7,0,0,20,12,0,4,0,0,17,7,0,5,0,0,11,5,0,0,0,0,8,8,0,6,0,0,11,9,0,8,0,0,16,9,3,7,0,0,24,5,0,8,0,0,13,5,3,0,0,0,11,4,0,0,0,0,4,231,13,38,10,3,294,28,3,0,5,0,32,14,0,4,0,0,14,882,117,127,29,10,1158,6,0,0,0,0,6,46,0,5,0,0,48,59,3
507011260,101,0,0,0,0,101,344,0,7,0,4,355,466,6,11,0,3,482,548,15,10,0,0,571,643,23,3,0,0,670,565,32,6,0,0,608,515,24,11,0,3,556,504,35,12,0,0,548,423,27,14,0,5,470,258,25,13,0,0,296,96,5,0,0,0,103,19,4,0,0,0,24,3,3,0,0,0,15,4491,199,90,7,10,4802,155,0,0,0,0,157,182,0,3,0,0,183,85,0,5,0,0,94,68,3,0,0,0,74,45,0,0,0,0,54,66,3,3,0,0,75,48,3,4,0,0,58,32,6,5,0,0,47,36,5,3,0,0,46,38,3,6,0,0,48,48,0,0,0,0,50,9,3,6,0,0,16,4,3,0,0,0,12,817,35,43,13,6,908,208,10,4,0,0,220,72,0,6,0,8,86,5593,243,138,20,24,6018,22,0,0,0,0,21,145,0,0,0,0,145,201,3
507021164,4,0,0,0,0,4,31,0,0,0,0,32,45,0,0,0,0,47,59,7,3,0,0,71,55,8,12,0,0,72,39,18,6,0,0,57,46,19,10,0,0,73,32,19,12,0,0,63,31,20,9,6,4,62,16,10,9,0,0,36,14,9,4,0,0,26,0,0,0,0,0,6,0,0,0,0,0,0,369,122,63,4,4,561,58,0,4,0,0,60,59,0,4,0,0,57,24,0,7,0,0,28,13,5,0,0,0,20,9,3,3,4,0,20,6,5,0,0,0,12,0,4,3,0,0,11,4,5,0,0,0,15,11,0,6,0,0,21,12,6,14,0,0,31,3,10,3,0,0,19,6,3,3,0,0,16,3,0,0,0,0,9,216,46,47,7,0,318,17,4,0,0,0,21,0,3,0,0,0,11,603,171,117,20,0,912,10,0,0,0,0,10,48,0,0,0,0,50,63,0
507021165,65,0,0,0,0,69,302,3,6,0,0,317,519,11,14,0,0,547,659,46,42,0,0,754,681,59,37,6,3,787,598,73,34,0,0,710,596,83,47,0,0,729,629,92,49,3,4,774,506,86,37,5,0,629,356,55,37,0,0,448,116,26,19,5,0,167,31,13,8,0,0,50,7,16,4,4,0,21,5069,570,330,27,10,6001,300,5,6,4,0,316,451,3,7,0,0,457,237,0,13,4,4,254,149,10,16,0,0,174,127,5,21,3,0,162,116,17,21,0,0,155,81,15,25,6,0,127,79,23,16,5,0,123,87,13,34,7,3,145,85,10,32,7,0,133,80,28,30,10,0,143,47,13,21,9,3,100,18,12,12,12,0,55,1862,157,250,51,14,2332,366,11,16,0,5,393,116,10,10,0,12,149,7415,738,596,82,42,8875,45,0,0,0,0,45,314,0,5,0,0,319,542,0
507021166,19,0,0,0,0,19,79,0,0,0,0,78,107,6,5,0,0,119,130,15,16,0,0,165,106,21,18,0,0,148,78,32,16,0,0,132,75,30,21,0,0,133,87,28,15,5,0,135,70,23,18,3,0,113,55,14,13,0,3,89,17,11,11,0,0,48,3,0,0,3,0,8,4,0,0,0,0,5,835,187,140,19,6,1186,157,0,0,0,0,163,132,0,8,0,0,139,56,7,5,0,0,66,31,5,7,0,0,42,27,0,10,0,0,40,19,3,4,0,0,28,18,6,8,0,0,38,10,6,10,3,0,30,21,5,15,0,0,44,21,9,12,0,0,48,17,3,21,0,0,43,13,5,6,3,0,28,0,4,5,4,0,15,531,57,115,19,0,726,35,7,9,3,0,45,26,0,4,4,3,31,1428,250,258,41,12,1993,28,0,0,0,0,28,70,0,0,0,0,72,94,4
507021167,60,0,0,0,0,63,182,0,0,0,0,180,236,4,6,3,0,248,252,28,6,0,0,284,235,39,11,0,3,288,188,48,15,0,0,252,200,41,15,0,0,253,175,47,23,0,0,247,148,47,32,0,3,227,112,45,15,6,0,171,29,13,7,0,0,55,13,6,0,0,0,25,0,5,0,0,0,3,1824,321,139,15,13,2302,79,0,0,0,0,79,132,0,0,0,0,134,59,7,4,0,0,61,39,4,4,0,0,47,41,0,6,0,0,45,19,0,3,0,0,25,28,4,0,0,0,33,16,5,0,0,0,24,21,5,0,0,0,25,34,7,5,0,0,43,24,3,10,0,0,41,13,4,0,0,0,21,3,3,5,0,0,9,496,41,38,12,5,590,85,3,0,0,0,93,31,0,4,0,3,44,2435,370,177,23,22,3030,10,0,0,0,0,10,57,0,3,0,0,54,98,0
507031169,0,0,0,0,0,0,9,0,0,0,0,11,28,0,5,0,0,37,30,8,10,0,3,57,31,12,16,0,0,60,26,10,14,3,0,46,27,8,0,4,0,39,19,4,3,0,0,26,24,4,5,0,0,29,14,3,4,0,0,22,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,3,209,45,62,7,5,328,48,0,0,0,0,53,18,0,4,0,0,23,8,0,7,0,0,13,9,0,4,0,0,18,7,4,9,0,0,21,3,0,5,0,0,15,6,0,4,0,0,10,9,3,5,0,0,13,0,0,0,0,0,3,6,0,3,0,0,13,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,117,8,48,3,4,179,11,0,7,0,0,12,10,0,0,3,0,13,351,56,111,13,3,537,8,0,0,0,0,8,38,0,0,0,0,44,46,0
507031170,0,0,0,0,0,4,15,0,0,0,0,16,32,0,0,0,0,34,28,0,3,0,0,31,24,0,4,0,0,26,22,3,5,0,3,31,25,3,6,0,0,37,22,3,3,0,0,30,36,3,5,0,0,37,23,3,6,0,0,31,11,6,3,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,237,19,41,0,0,300,32,0,0,0,0,32,14,0,0,0,0,10,8,0,0,0,0,8,11,0,4,0,0,10,3,0,0,0,0,7,5,0,0,0,0,3,6,0,5,0,0,13,5,0,6,0,0,10,5,3,8,0,0,14,0,0,5,0,0,10,0,0,0,0,0,4,6,0,0,0,0,5,0,0,0,0,0,3,97,11,22,5,0,129,17,0,4,0,0,22,10,0,0,0,3,9,358,35,61,7,5,462,0,0,0,0,0,0,30,0,0,0,0,30,29,0
507031172,30,0,0,0,0,30,60,0,0,0,0,60,81,0,0,0,0,81,96,3,5,0,0,102,105,5,0,0,0,106,83,8,5,0,0,91,101,0,4,0,0,111,98,3,3,0,0,107,82,3,8,0,0,93,64,4,0,0,0,68,18,0,0,0,0,21,0,0,0,0,0,6,0,0,0,0,0,0,819,34,19,0,4,874,21,0,0,0,0,21,18,0,0,0,0,21,10,0,0,0,0,13,5,0,0,0,0,8,10,0,0,0,0,8,6,0,0,0,0,10,6,0,0,0,0,8,5,0,0,0,0,5,4,0,0,0,0,3,5,0,0,0,0,9,4,0,0,0,0,7,0,0,0,0,0,4,0,0,0,0,0,0,97,3,7,0,0,119,43,5,0,0,0,42,18,0,0,0,0,24,983,41,29,4,6,1061,7,0,0,0,0,7,19,0,0,0,0,19,25,0
507031173,120,0,0,0,0,127,334,0,0,0,0,334,548,5,5,0,3,557,721,14,5,0,0,744,762,16,11,0,0,790,795,15,11,0,5,818,791,14,9,4,0,815,817,23,10,0,3,847,705,26,12,0,0,736,481,18,6,0,0,515,158,9,0,0,0,165,23,0,0,5,0,23,3,0,0,0,0,0,6264,134,61,13,13,6484,32,0,0,0,0,35,58,0,0,0,0,58,47,0,0,0,0,47,43,0,3,0,0,47,39,0,0,0,0,43,35,0,0,0,0,45,31,3,6,0,0,37,44,0,4,0,0,48,44,0,7,0,0,50,34,0,0,0,0,40,32,0,4,0,0,40,17,3,3,0,0,18,3,5,0,0,0,9,469,20,27,3,4,516,260,0,0,0,0,262,82,3,8,0,3,92,7071,155,92,9,20,7348,15,0,0,0,0,15,81,0,0,0,0,81,118,0
507031174,12,0,0,0,0,12,30,0,0,0,0,30,32,0,5,0,0,40,40,0,8,0,0,44,31,14,3,0,0,53,32,6,0,0,0,44,29,5,0,0,0,39,36,8,0,0,0,48,21,0,7,0,0,27,23,5,5,0,0,28,13,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,3,306,41,36,0,0,381,102,0,0,0,0,102,52,0,4,0,0,54,28,0,3,0,0,32,11,0,4,0,0,12,15,0,0,0,0,14,14,0,0,0,0,18,6,0,5,0,0,12,6,0,3,0,0,11,4,0,0,0,0,7,6,0,0,0,0,9,3,0,0,0,0,3,3,0,0,0,0,3,4,0,0,0,0,4,256,3,19,4,0,291,23,0,3,0,0,27,21,0,0,0,0,25,606,44,59,8,3,714,20,0,0,0,0,20,36,0,0,0,0,36,76,0
507031261,22,0,0,0,0,22,47,0,0,0,0,51,74,4,12,0,0,89,75,9,11,0,0,97,100,9,4,0,0,113,99,9,8,0,0,115,94,11,4,0,0,117,89,9,5,0,0,101,97,6,14,0,0,118,65,9,8,0,0,85,31,0,0,0,0,37,3,3,0,0,0,6,0,0,0,0,0,0,804,63,76,0,0,945,14,0,0,0,0,13,16,0,0,0,0,18,14,0,0,0,0,12,9,0,0,0,0,8,11,0,0,0,0,16,14,0,0,0,0,13,13,0,0,0,0,14,8,0,0,0,0,14,11,0,9,0,0,23,3,5,0,0,0,10,9,4,6,0,0,14,7,0,3,0,0,10,3,0,0,0,0,6,131,10,27,5,3,178,57,0,3,0,0,68,18,0,0,0,6,23,1011,77,111,9,9,1212,3,0,0,0,0,3,17,0,0,0,0,17,18,0
507041175,15,0,0,0,0,15,87,0,7,0,0,92,168,5,9,0,0,181,222,7,12,0,0,243,274,25,12,0,0,310,204,32,16,3,0,258,176,48,9,0,0,234,188,41,10,6,0,237,113,29,15,0,0,151,92,24,11,3,0,124,27,16,8,0,0,43,9,8,3,0,0,22,0,4,0,0,0,5,1567,230,106,12,0,1917,161,0,0,0,0,161,122,0,3,0,0,123,40,0,5,3,0,42,29,3,5,0,0,38,19,7,3,0,0,33,14,7,4,0,0,26,12,8,0,0,0,21,16,4,13,0,0,33,14,3,3,0,0,25,19,21,8,0,0,44,18,8,11,0,0,39,12,10,5,9,0,33,9,14,9,0,0,26,473,84,75,18,0,656,101,4,3,6,0,111,36,7,5,0,4,41,2172,320,188,36,5,2725,19,0,0,0,0,20,91,0,4,0,0,92,130,5
507041176,0,0,0,0,0,0,7,0,0,0,0,7,7,0,0,0,0,8,11,6,0,0,0,10,19,0,0,0,0,21,10,0,0,0,0,8,9,4,3,0,0,22,8,4,3,0,0,10,3,5,0,0,0,14,9,0,4,0,0,11,6,0,4,0,0,11,0,0,0,0,0,0,0,0,0,0,0,4,86,20,14,0,0,128,4,0,0,0,0,7,10,0,3,0,0,12,5,0,0,0,0,6,3,0,0,0,0,3,4,0,0,0,0,4,3,0,0,0,0,6,0,3,0,0,0,9,4,0,0,0,0,5,3,0,3,0,0,9,0,0,3,0,0,7,5,0,0,0,0,9,6,0,0,0,0,4,0,0,0,0,0,4,39,6,17,3,0,63,0,0,0,0,0,0,0,0,0,0,0,8,130,30,30,4,0,195,0,0,0,0,0,0,7,0,0,0,0,7,24,0
507041177,17,0,0,0,0,14,62,0,0,0,0,65,105,4,3,0,0,114,151,13,8,0,0,175,117,18,8,0,0,144,111,19,12,0,0,139,120,21,11,0,0,158,98,21,21,0,0,139,84,17,16,0,0,121,74,21,13,3,3,103,26,4,4,0,0,36,5,3,4,0,0,9,0,0,4,0,0,3,962,142,101,10,6,1219,142,0,0,0,0,143,108,0,0,0,0,107,50,0,9,0,0,60,25,3,7,0,0,34,25,7,6,0,0,37,12,0,9,0,0,21,20,6,12,0,0,43,13,4,4,0,0,20,16,0,7,0,0,28,20,3,13,0,0,46,6,7,6,0,0,20,7,7,8,3,0,24,8,7,6,0,0,12,464,43,81,13,0,603,52,3,0,0,0,59,23,5,0,0,8,33,1495,192,192,21,17,1914,10,0,0,0,0,10,75,0,0,0,0,72,78,0
507041178,30,0,0,0,0,30,138,0,6,0,0,142,172,6,9,0,0,190,213,25,11,0,0,251,192,41,11,0,0,240,158,46,27,0,0,230,154,45,21,0,0,222,143,54,16,0,4,205,103,42,13,0,0,157,78,33,12,0,3,123,23,25,15,3,0,55,6,3,3,0,0,16,0,9,0,0,0,9,1414,315,134,10,13,1880,195,0,0,0,0,197,238,0,3,0,0,246,97,0,7,0,0,108,41,4,5,3,0,57,24,3,6,0,0,40,17,3,14,0,0,38,21,5,5,4,0,34,17,4,7,0,0,32,19,8,15,3,0,41,28,9,19,0,0,60,21,9,17,9,0,55,12,3,12,3,0,37,11,4,3,4,0,23,744,64,115,33,5,965,76,5,0,0,0,81,43,5,3,0,9,60,2277,387,257,50,20,2991,25,0,0,0,0,25,172,0,3,0,0,181,218,4
507041179,4,0,0,0,0,4,20,0,0,0,0,20,33,0,3,0,0,38,39,6,6,0,0,49,37,5,4,0,0,47,29,8,4,0,0,39,23,5,0,0,0,33,19,13,5,0,0,38,29,6,3,3,0,47,30,6,9,0,0,37,8,0,0,0,0,16,3,0,0,0,0,7,0,0,0,0,0,4,286,49,32,6,0,370,94,0,4,0,0,94,49,0,5,0,0,54,26,0,0,0,0,24,8,3,0,0,0,14,8,4,3,0,0,11,10,3,3,0,0,15,8,3,0,0,0,13,11,0,0,0,0,10,7,5,8,3,0,18,5,6,3,0,0,11,14,7,5,0,0,20,3,4,8,0,0,12,4,3,5,0,0,5,224,29,44,6,5,306,14,0,0,0,0,16,15,0,0,0,6,15,538,82,75,9,7,713,9,0,0,0,0,9,26,0,0,0,0,26,53,0
