POW_SA2_CODE_2021,NS_2000_2999_Mng,NS_2000_2999_Pro,NS_2000_2999_TecTW,NS_2000_2999_CoPSW,NS_2000_2999_ClAW,NS_2000_2999_SWks,NS_2000_2999_MaOpDv,NS_2000_2999_Lab,NS_2000_2999_IDNS,NS_2000_2999_Tot,NS_3000_3499_Mng,NS_3000_3499_Pro,NS_3000_3499_TecTW,NS_3000_3499_CoPSW,NS_3000_3499_ClAW,NS_3000_3499_SWks,NS_3000_3499_MaOpDv,NS_3000_3499_Lab,NS_3000_3499_IDNS,NS_3000_3499_Tot,NS_3500mo_Mng,NS_3500mo_Pro,NS_3500mo_TecTW,NS_3500mo_CoPSW,NS_3500mo_ClAW,NS_3500mo_SWks,NS_3500mo_MaOpDv,NS_3500mo_Lab,NS_3500mo_IDNS,NS_3500mo_Tot,NS_PINS_Mng,NS_PINS_Pro,NS_PINS_TecTW,NS_PINS_CoPSW,NS_PINS_ClAW,NS_PINS_SWks,NS_PINS_MaOpDv,NS_PINS_Lab,NS_PINS_IDNS,NS_PINS_Tot,NS_Tot_Mng,NS_Tot_Pro,NS_Tot_TecTW,NS_Tot_CoPSW,NS_Tot_ClAW,NS_Tot_SWks,NS_Tot_MaOpDv,NS_Tot_Lab,NS_Tot_IDNS,NS_Tot_Tot,Tot_NNI_Mng,Tot_NNI_Pro,Tot_NNI_TecTW,Tot_NNI_CoPSW,Tot_NNI_ClAW,Tot_NNI_SWks,Tot_NNI_MaOpDv,Tot_NNI_Lab,Tot_NNI_IDNS,Tot_NNI_Tot,Tot_1_149_Mng,Tot_1_149_Pro,Tot_1_149_TecTW,Tot_1_149_CoPSW,Tot_1_149_ClAW,Tot_1_149_SWks,Tot_1_149_MaOpDv,Tot_1_149_Lab,Tot_1_149_IDNS,Tot_1_149_Tot,Tot_150_299_Mng,Tot_150_299_Pro,Tot_150_299_TecTW,Tot_150_299_CoPSW,Tot_150_299_ClAW,Tot_150_299_SWks,Tot_150_299_MaOpDv,Tot_150_299_Lab,Tot_150_299_IDNS,Tot_150_299_Tot,Tot_300_399_Mng,Tot_300_399_Pro,Tot_300_399_TecTW,Tot_300_399_CoPSW,Tot_300_399_ClAW,Tot_300_399_SWks,Tot_300_399_MaOpDv,Tot_300_399_Lab,Tot_300_399_IDNS,Tot_300_399_Tot,Tot_400_499_Mng,Tot_400_499_Pro,Tot_400_499_TecTW,Tot_400_499_CoPSW,Tot_400_499_ClAW,Tot_400_499_SWks,Tot_400_499_MaOpDv,Tot_400_499_Lab,Tot_400_499_IDNS,Tot_400_499_Tot,Tot_500_649_Mng,Tot_500_649_Pro,Tot_500_649_TecTW,Tot_500_649_CoPSW,Tot_500_649_ClAW,Tot_500_649_SWks,Tot_500_649_MaOpDv,Tot_500_649_Lab,Tot_500_649_IDNS,Tot_500_649_Tot,Tot_650_799_Mng,Tot_650_799_Pro,Tot_650_799_TecTW,Tot_650_799_CoPSW,Tot_650_799_ClAW,Tot_650_799_SWks,Tot_650_799_MaOpDv,Tot_650_799_Lab,Tot_650_799_IDNS,Tot_650_799_Tot,Tot_800_999_Mng,Tot_800_999_Pro,Tot_800_999_TecTW,Tot_800_999_CoPSW,Tot_800_999_ClAW,Tot_800_999_SWks,Tot_800_999_MaOpDv,Tot_800_999_Lab,Tot_800_999_IDNS,Tot_800_999_Tot,Tot_1000_1249_Mng,Tot_1000_1249_Pro,Tot_1000_1249_TecTW,Tot_1000_1249_CoPSW,Tot_1000_1249_ClAW,Tot_1000_1249_SWks,Tot_1000_1249_MaOpDv,Tot_1000_1249_Lab,Tot_1000_1249_IDNS,Tot_1000_1249_Tot,Tot_1250_1499_Mng,Tot_1250_1499_Pro,Tot_1250_1499_TecTW,Tot_1250_1499_CoPSW,Tot_1250_1499_ClAW,Tot_1250_1499_SWks,Tot_1250_1499_MaOpDv,Tot_1250_1499_Lab,Tot_1250_1499_IDNS,Tot_1250_1499_Tot,Tot_1500_1749_Mng,Tot_1500_1749_Pro,Tot_1500_1749_TecTW,Tot_1500_1749_CoPSW,Tot_1500_1749_ClAW,Tot_1500_1749_SWks,Tot_1500_1749_MaOpDv,Tot_1500_1749_Lab,Tot_1500_1749_IDNS,Tot_1500_1749_Tot,Tot_1750_1999_Mng,Tot_1750_1999_Pro,Tot_1750_1999_TecTW,Tot_1750_1999_CoPSW,Tot_1750_1999_ClAW,Tot_1750_1999_SWks,Tot_1750_1999_MaOpDv,Tot_1750_1999_Lab,Tot_1750_1999_IDNS,Tot_1750_1999_Tot,Tot_2000_2999_Mng,Tot_2000_2999_Pro,Tot_2000_2999_TecTW,Tot_2000_2999_CoPSW,Tot_2000_2999_ClAW,Tot_2000_2999_SWks,Tot_2000_2999_MaOpDv,Tot_2000_2999_Lab,Tot_2000_2999_IDNS,Tot_2000_2999_Tot,Tot_3000_3499_Mng,Tot_3000_3499_Pro,Tot_3000_3499_TecTW,Tot_3000_3499_CoPSW,Tot_3000_3499_ClAW,Tot_3000_3499_SWks,Tot_3000_3499_MaOpDv,Tot_3000_3499_Lab,Tot_3000_3499_IDNS,Tot_3000_3499_Tot,Tot_3500mo_Mng,Tot_3500mo_Pro,Tot_3500mo_TecTW,Tot_3500mo_CoPSW,Tot_3500mo_ClAW,Tot_3500mo_SWks,Tot_3500mo_MaOpDv,Tot_3500mo_Lab,Tot_3500mo_IDNS,Tot_3500mo_Tot
509011235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
509021236,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,4,0,0,0,5,0,10,18,11,0,3,0,0,0,6,0,0,27,8,3,4,11,3,14,0,12,0,50,9,4,12,0,10,6,0,23,0,61,14,6,7,8,17,6,4,16,0,80,16,3,14,8,15,8,5,16,5,83,21,5,26,13,14,8,0,33,4,122,26,9,19,8,14,4,3,21,3,114,24,13,29,15,19,9,14,38,0,174,30,16,41,8,29,8,27,24,0,177,21,23,29,8,16,3,14,19,3,135,29,20,29,3,11,4,24,11,0,130,14,16,21,0,3,0,15,4,0,84,33,33,48,5,11,0,52,13,0,193,20,10,20,0,3,0,10,0,0,53,27,12,3,0,7,0,0,0,3,53
509021237,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0,0,0,0,0,3,15,20,10,0,0,0,4,0,0,0,0,24,7,0,3,6,0,3,0,13,0,34,6,0,0,8,4,3,0,14,0,29,11,0,9,6,3,3,3,12,0,49,9,5,9,7,6,4,5,12,0,56,16,4,18,10,17,9,3,27,5,101,18,8,15,29,12,9,8,24,4,119,48,6,23,29,24,13,15,34,4,187,44,15,37,23,13,9,19,38,0,204,34,16,22,16,10,4,12,18,0,140,42,24,20,3,9,5,7,6,0,124,38,20,13,4,6,9,10,3,0,99,68,26,17,5,5,0,9,7,0,135,23,0,0,0,4,0,0,0,0,34,33,7,0,0,0,0,3,0,0,49
509021238,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0,0,0,0,0,0,16,20,14,0,0,0,3,0,0,4,0,29,0,0,3,0,3,4,0,4,0,26,22,4,0,5,6,0,0,8,0,51,10,5,9,5,8,6,0,16,3,59,16,4,8,11,10,11,4,13,0,77,54,6,18,25,23,9,9,23,0,169,30,5,20,24,24,9,14,22,0,145,49,14,25,17,33,5,20,28,0,192,65,16,27,16,28,12,36,18,5,221,60,18,22,9,8,3,22,25,0,174,54,20,9,3,9,0,23,7,0,127,51,24,9,3,4,3,14,8,0,118,88,30,12,10,12,6,17,7,4,177,25,10,3,0,0,0,4,0,0,44,34,5,3,0,0,3,4,4,0,51
509021239,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,9,6,3,0,4,3,4,0,0,6,31,56,41,0,0,0,9,3,0,12,5,65,14,0,4,13,9,24,0,23,3,92,15,4,10,9,11,17,5,43,3,121,44,10,11,11,23,7,7,45,0,171,35,16,25,25,21,11,3,46,0,179,43,17,32,32,43,19,13,111,10,311,59,15,35,34,49,23,19,149,6,391,82,24,46,27,38,32,40,227,9,520,117,30,58,20,56,12,58,119,6,485,81,29,44,7,32,6,44,89,4,342,96,32,38,10,25,8,48,24,0,283,56,32,39,3,19,0,46,26,0,220,94,71,82,8,4,0,132,20,10,423,32,16,30,3,4,4,7,7,0,104,34,12,15,0,0,10,9,3,9,98
509021240,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,7,0,0,0,3,0,0,4,0,19,27,29,0,0,0,0,5,0,3,3,34,4,4,6,8,0,15,6,15,0,54,10,4,7,8,3,13,3,10,0,51,8,0,8,14,3,10,0,7,4,61,11,3,8,17,10,10,3,19,4,84,34,5,22,26,28,8,9,19,4,156,39,20,34,21,24,24,9,24,0,190,51,16,34,38,27,23,39,38,5,268,70,29,33,39,49,22,28,39,10,310,46,39,36,19,28,8,24,29,3,229,57,48,36,13,16,12,21,17,8,223,58,29,32,3,11,7,30,5,4,173,77,54,56,15,9,8,41,5,4,270,27,0,8,0,4,0,8,0,0,55,46,20,6,0,5,0,5,0,0,85
509021241,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,9,0,0,4,0,0,0,0,8,18,19,0,0,4,3,0,0,4,4,35,10,0,3,12,4,4,0,15,0,44,12,3,8,12,5,4,6,10,0,55,16,3,3,14,8,3,6,22,0,70,23,5,7,7,11,7,0,10,0,77,20,9,19,10,22,10,6,25,0,141,43,14,20,29,25,17,13,31,3,189,39,20,23,31,37,22,22,41,4,237,81,25,42,21,36,17,39,47,3,302,75,33,36,12,25,10,40,33,7,263,73,33,33,8,19,10,34,21,0,236,79,32,19,6,6,3,27,6,3,180,100,46,37,7,7,3,22,4,6,237,31,9,3,5,4,4,0,0,0,58,53,16,3,0,0,3,3,5,0,89
509021242,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,5,0,0,0,5,14,32,37,0,3,0,0,0,0,8,0,52,11,0,0,3,7,4,0,3,4,26,12,0,9,3,7,6,0,4,0,35,14,5,4,5,8,3,0,8,0,47,9,0,11,3,3,3,0,8,0,45,42,5,7,3,15,0,4,20,0,94,30,5,15,12,9,8,11,15,4,99,39,3,14,13,10,13,18,26,0,130,64,10,25,8,18,8,25,31,3,187,55,10,18,7,19,3,27,24,3,176,47,20,43,5,15,0,53,31,3,221,35,22,38,4,11,0,66,20,6,194,77,47,118,16,10,3,219,26,0,525,25,19,79,0,3,0,40,4,3,174,55,9,64,0,0,0,19,9,0,161
509021243,0,0,3,0,0,0,0,0,4,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,9,13,4,9,8,3,0,0,0,3,41,70,18,3,6,3,5,0,0,8,4,39,7,0,11,6,12,50,0,32,0,124,11,13,11,19,9,36,10,34,3,146,17,0,13,22,20,22,11,42,4,141,21,21,29,29,29,41,6,47,3,217,33,18,62,56,50,51,3,55,3,327,25,27,52,61,54,56,17,77,3,379,51,42,70,92,94,67,30,100,15,572,73,90,108,114,108,45,67,120,18,744,50,109,93,72,107,11,41,47,8,537,64,123,69,69,51,9,31,25,4,445,63,116,45,45,33,11,24,13,3,356,143,225,49,67,23,6,39,8,4,570,28,24,9,7,3,0,4,0,0,83,34,38,0,0,4,0,5,0,3,93
509021244,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,7,17,8,0,0,0,3,0,0,4,0,16,0,0,0,0,5,14,0,0,0,32,4,5,3,3,6,4,0,10,0,39,3,3,4,0,8,0,0,3,5,40,10,0,4,7,11,5,3,15,0,60,16,14,15,14,6,7,3,15,3,93,17,4,10,8,7,3,7,8,5,78,12,9,10,14,14,11,9,7,0,74,20,9,27,17,15,8,11,10,4,129,15,9,15,4,11,0,13,7,3,76,12,13,13,3,7,0,13,11,0,74,5,13,6,3,0,4,9,7,0,39,21,14,3,6,3,0,8,3,0,64,5,0,4,0,0,0,0,0,0,14,13,3,0,0,0,0,0,0,0,20
509021245,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,7,6,0,4,0,0,0,0,0,14,32,14,0,0,0,3,0,0,3,0,24,4,0,6,14,0,9,0,14,0,53,13,4,4,6,11,5,5,16,3,66,19,3,4,5,9,10,0,15,0,74,14,5,10,15,3,13,4,25,0,84,27,5,16,23,25,17,9,26,5,156,28,4,32,28,11,9,11,11,0,138,48,16,36,35,21,18,13,19,4,211,50,19,22,21,29,13,20,22,0,193,42,25,12,14,6,3,15,9,0,139,38,28,24,7,15,0,11,9,0,136,16,15,16,3,6,0,13,4,0,65,60,32,18,8,3,5,5,4,0,141,13,5,0,0,0,0,0,0,0,23,18,9,0,0,0,0,6,0,0,29
509031246,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,5,3,0,0,0,5,4,10,23,8,0,0,0,0,0,0,5,0,14,6,0,0,3,0,3,0,13,0,26,9,3,0,7,6,7,0,9,0,36,8,5,3,8,7,0,6,5,0,45,28,4,4,6,6,13,3,14,0,72,31,9,10,22,16,9,9,30,0,124,41,7,19,20,12,15,9,20,0,142,37,4,21,19,21,12,14,30,0,164,67,12,20,23,27,5,23,30,0,205,45,14,17,13,15,0,14,15,6,144,57,20,20,4,11,9,21,20,0,158,40,11,6,3,3,5,11,5,0,88,69,25,15,5,3,0,9,5,0,144,14,0,3,0,0,3,0,4,0,28,30,0,4,0,0,0,0,5,0,43
509031247,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,12,4,0,0,5,0,3,0,0,19,36,37,3,6,0,4,0,4,0,0,54,16,0,0,3,0,0,5,7,0,38,19,0,0,0,5,4,0,9,3,56,28,0,7,9,9,3,6,12,0,74,34,7,0,9,15,3,9,12,6,95,56,9,12,14,20,3,9,31,4,162,61,8,22,24,22,11,14,28,0,197,98,6,24,21,16,8,23,44,9,246,107,24,38,17,19,18,34,43,10,314,102,19,12,10,17,10,39,30,0,237,98,27,24,7,10,7,38,23,3,236,84,28,30,0,13,0,28,17,4,214,112,41,62,11,13,13,65,9,4,325,35,9,16,0,3,5,7,0,0,79,60,15,24,4,3,3,4,0,5,115
509031248,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,6,6,6,6,0,0,0,3,8,25,45,8,0,0,0,0,0,0,5,0,12,3,0,0,12,3,0,0,10,7,32,0,0,8,5,4,3,3,10,0,34,7,0,5,0,5,0,0,10,0,36,3,6,3,8,6,0,4,6,0,37,17,0,9,16,11,7,10,15,0,82,12,5,15,8,16,4,7,20,0,83,15,8,21,17,18,3,17,22,8,131,17,12,24,10,16,5,35,24,3,161,16,13,25,6,12,3,57,20,12,167,12,21,53,7,25,0,96,31,12,254,13,46,91,10,13,0,189,31,5,391,32,100,391,20,23,0,487,36,11,1105,22,48,112,0,3,0,76,6,4,259,53,46,70,0,9,0,26,0,0,208
509031249,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,6,0,0,0,3,0,0,0,3,20,27,8,3,0,3,0,0,0,0,0,15,0,5,0,9,6,13,5,15,0,50,3,0,0,7,3,13,0,17,0,48,6,3,0,0,8,4,0,24,0,53,12,8,17,16,17,14,0,20,3,105,17,16,24,37,19,22,3,30,4,177,13,15,40,53,25,25,15,34,3,230,19,39,41,64,24,30,18,40,0,277,32,52,44,52,65,18,30,31,7,330,25,65,29,25,30,9,9,11,0,203,26,73,26,19,24,10,13,5,0,193,21,64,21,3,10,7,14,8,0,141,56,97,24,19,14,7,12,3,0,234,14,14,0,3,3,4,0,0,0,41,5,28,5,3,0,5,0,3,0,51
509031250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,4,0,0,0,0,0,0,0,7,22,20,0,0,3,6,0,0,4,0,35,14,0,4,0,3,0,0,15,0,41,20,4,3,9,3,5,0,11,0,63,24,0,6,0,9,3,5,19,0,66,15,9,15,12,6,7,4,14,0,73,47,3,6,14,15,15,5,25,0,139,51,4,11,17,15,10,11,27,0,151,64,3,13,17,23,10,20,48,6,215,102,13,45,13,20,7,29,65,0,288,64,19,29,0,15,8,14,39,3,188,85,14,17,6,3,0,24,20,3,175,72,15,7,5,9,6,12,11,0,129,88,21,11,6,11,3,14,6,0,162,29,0,0,0,0,0,0,0,0,41,41,3,4,0,5,0,0,0,0,61
510011262,0,0,0,0,0,0,0,0,7,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,30,36,3,12,12,7,3,3,0,4,79,128,4,4,3,0,5,5,0,0,5,31,6,0,8,39,8,69,0,39,4,170,5,12,7,29,7,31,0,26,6,121,4,16,8,21,9,31,3,27,7,130,10,22,21,26,18,15,9,40,0,160,12,19,33,68,60,49,11,46,5,303,27,53,56,102,75,70,18,71,4,466,57,78,77,172,107,61,34,104,17,704,97,132,133,171,187,84,40,117,17,985,116,183,107,147,177,47,41,72,4,894,139,294,126,91,121,30,25,33,5,871,110,286,88,71,68,17,30,20,13,702,256,447,138,122,73,25,37,31,18,1145,58,58,34,19,19,7,6,9,0,204,84,154,64,19,13,5,3,10,3,369
510011263,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,5,0,0,3,0,5,0,0,6,41,54,0,5,0,0,0,0,3,0,0,14,0,4,6,5,0,10,0,4,0,26,0,10,10,15,5,7,0,10,7,70,5,11,5,16,4,6,3,16,6,75,8,7,18,13,17,7,3,4,0,70,10,15,8,33,11,9,3,20,5,117,3,9,22,36,16,8,3,37,3,147,25,20,26,45,25,8,7,57,5,224,23,43,28,62,36,10,16,45,9,279,37,69,22,55,44,3,11,32,3,276,44,94,29,54,35,3,11,23,3,294,18,89,20,32,12,10,19,20,4,221,64,130,45,63,24,4,86,23,0,443,22,19,35,8,4,0,17,5,0,110,30,31,29,0,0,0,0,3,0,97
510011264,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,5,0,0,0,0,0,3,3,36,50,0,0,0,3,0,0,0,0,4,8,0,3,0,6,0,0,0,0,0,12,0,5,5,10,0,4,0,15,10,50,0,9,8,7,0,3,0,10,5,51,4,3,4,12,4,3,0,5,3,28,0,5,9,19,8,0,4,8,4,58,4,7,3,14,7,0,5,16,4,54,15,9,8,24,11,6,5,14,0,87,12,12,21,33,9,7,0,12,5,117,10,25,10,18,13,4,12,3,5,115,26,33,7,25,6,3,8,10,9,118,18,31,3,6,6,0,19,8,0,89,27,73,33,17,5,0,33,13,0,198,14,14,17,0,0,0,9,0,0,55,14,9,5,0,0,0,15,0,0,53
510011265,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,15,19,4,3,0,0,3,0,4,6,41,63,0,0,0,4,5,0,5,8,9,31,0,3,3,13,0,16,0,10,6,51,6,5,9,12,3,7,4,8,5,51,0,11,10,7,3,12,5,16,0,61,6,6,9,13,6,7,4,23,0,80,25,15,14,48,26,17,8,35,5,184,8,21,20,29,26,26,12,42,5,186,26,40,40,73,51,33,13,62,12,341,60,63,62,94,91,33,24,75,6,516,65,104,54,65,83,12,33,48,15,474,55,122,48,37,50,6,40,28,5,400,66,114,35,37,16,0,28,20,3,317,120,153,69,54,28,0,49,22,7,516,28,23,18,13,3,4,5,6,0,97,44,42,19,12,5,0,5,0,6,138
510011266,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,8,12,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,3,0,7,0,5,0,0,6,4,0,3,0,22,6,6,0,0,0,0,0,5,0,22,0,3,5,3,11,4,0,0,0,30,3,3,11,12,0,5,0,3,6,40,7,11,3,13,4,10,0,15,0,70,8,3,9,16,12,3,10,23,0,95,10,7,8,20,13,0,7,15,0,77,14,15,14,13,3,0,0,12,0,72,15,12,3,5,4,0,4,5,3,53,7,8,4,0,4,0,4,0,0,23,29,20,5,3,5,3,6,7,0,75,5,5,0,0,0,0,0,0,0,17,3,4,3,0,0,0,0,0,0,18
510021267,0,0,3,0,0,0,0,0,3,11,0,0,0,0,0,0,0,0,3,6,5,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,5,0,15,29,5,7,24,10,0,5,16,12,87,160,5,3,8,5,0,4,11,4,9,46,0,0,0,0,0,0,4,9,4,29,4,31,5,15,4,3,5,14,6,78,0,3,3,4,3,0,8,10,5,42,3,6,3,4,3,3,5,9,5,41,0,8,10,8,3,6,14,20,11,82,0,6,23,10,3,7,16,38,8,109,0,6,30,10,12,4,44,52,19,191,13,19,82,30,25,10,136,143,17,472,35,27,154,31,53,6,200,233,20,757,37,51,273,31,71,6,412,164,25,1069,37,87,382,41,80,5,626,135,20,1404,126,525,1847,86,145,10,2164,329,41,5273,81,309,1050,17,43,0,583,68,27,2183,393,355,977,9,67,0,318,40,26,2191
510021268,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,0,0,5,0,0,0,0,0,16,25,0,0,0,0,0,0,0,0,0,11,3,0,0,7,3,10,3,7,0,39,4,10,6,8,3,7,0,11,0,49,6,4,0,4,0,4,6,5,0,29,0,4,6,3,6,0,0,10,0,30,0,8,16,18,8,16,8,16,0,87,4,4,13,21,13,10,9,9,3,87,5,12,24,31,24,23,7,28,0,155,8,24,45,37,37,17,45,45,0,247,24,32,80,20,44,5,62,64,8,347,16,38,99,24,50,8,109,30,3,389,26,64,104,20,21,0,132,30,3,392,67,110,391,44,29,7,334,56,24,1054,28,77,205,5,9,0,103,11,3,457,70,59,228,0,6,3,65,8,5,444
510021269,0,0,0,0,0,0,0,0,10,14,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,20,4,0,16,3,0,6,9,0,49,87,0,4,3,0,0,0,4,6,3,18,0,0,3,6,0,12,3,6,4,40,3,11,3,12,4,5,6,17,3,59,3,7,5,7,12,5,0,17,0,55,0,3,10,7,9,4,3,19,3,69,3,3,14,15,17,12,7,31,0,105,4,11,32,15,25,15,17,34,0,158,6,15,43,20,34,21,21,50,8,219,22,18,64,32,82,34,74,54,11,403,32,26,112,23,87,22,82,68,20,458,33,50,162,20,82,19,167,73,8,621,39,68,192,15,61,11,202,60,10,668,134,224,702,43,128,14,493,163,40,1947,79,95,398,0,29,0,180,50,19,853,184,210,339,10,35,4,186,41,25,1032
510021270,0,0,0,0,0,0,0,0,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,9,0,4,3,3,0,0,0,0,23,43,0,4,4,5,0,4,0,10,4,23,0,5,0,8,5,35,4,17,3,79,0,9,3,19,3,14,4,20,5,73,4,5,7,21,7,11,0,16,4,66,9,4,10,20,11,14,3,12,0,74,6,12,9,32,24,37,4,25,0,144,11,20,23,38,18,29,7,35,3,181,19,21,21,59,33,31,0,23,0,207,24,41,31,67,62,29,8,55,0,325,32,77,27,60,63,16,12,49,12,346,25,120,32,47,47,9,13,33,3,332,36,113,45,28,20,5,14,17,3,275,68,171,77,69,32,9,57,15,12,503,24,31,44,5,5,0,29,6,0,151,34,44,44,0,14,0,41,8,6,192
510031271,0,0,0,0,0,0,0,0,6,11,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,9,10,0,0,5,0,3,0,0,3,25,40,3,4,15,5,3,0,8,14,78,141,0,6,5,0,5,4,14,7,8,49,0,5,4,14,3,20,6,14,0,76,7,3,3,21,7,12,4,19,3,73,3,6,6,14,4,11,0,18,3,63,4,5,12,25,13,7,6,22,3,96,0,10,22,26,11,15,8,32,9,133,13,13,14,24,24,12,20,35,3,149,15,14,33,52,32,22,43,72,12,289,22,36,85,43,51,16,120,142,17,541,31,57,136,56,83,17,179,224,22,801,38,78,234,48,87,10,328,203,23,1044,47,113,320,26,63,4,459,130,18,1176,144,446,1614,86,173,15,1893,409,85,4855,100,297,941,17,40,8,511,80,42,2033,310,330,1167,3,44,0,235,61,53,2208
510031272,0,0,0,0,0,0,0,4,4,7,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,3,6,0,0,0,0,0,0,0,0,12,16,0,8,12,3,7,3,6,3,33,71,5,6,8,8,4,7,9,7,6,54,9,8,16,36,10,91,7,50,6,222,3,9,10,25,11,56,14,38,5,174,4,13,10,41,18,29,6,29,0,146,6,12,8,34,12,34,5,20,5,133,11,28,44,45,27,38,8,43,3,256,16,33,55,69,72,54,23,73,3,402,41,51,92,103,100,66,20,74,5,547,71,80,128,116,151,63,45,100,13,770,53,124,119,63,136,40,76,86,3,698,85,177,148,58,110,21,90,66,9,768,89,196,166,50,100,26,85,61,13,788,266,303,427,68,108,19,223,133,29,1579,78,70,169,15,28,3,69,28,10,473,135,119,203,13,18,9,71,17,14,595
