POW_SA2_CODE_2021,M1_Train_Mng,M1_Train_Pro,M1_Train_TecTW,M1_Train_CoPSW,M1_Train_ClAW,M1_Train_SWks,M1_Train_MaOpDv,M1_Train_Lab,M1_Train_IDNS,M1_Train_Tot,M1_Bus_Mng,M1_Bus_Pro,M1_Bus_TecTW,M1_Bus_CoPSW,M1_Bus_ClAW,M1_Bus_SWks,M1_Bus_MaOpDv,M1_Bus_Lab,M1_Bus_IDNS,M1_Bus_Tot,M1_Ferry_Mng,M1_Ferry_Pro,M1_Ferry_TecTW,M1_Ferry_CoPSW,M1_Ferry_ClAW,M1_Ferry_SWks,M1_Ferry_MaOpDv,M1_Ferry_Lab,M1_Ferry_IDNS,M1_Ferry_Tot,M1_Tram_or_LR_Mng,M1_Tram_or_LR_Pro,M1_Tram_or_LR_TecTW,M1_Tram_or_LR_CoPSW,M1_Tram_or_LR_ClAW,M1_Tram_or_LR_SWks,M1_Tram_or_LR_MaOpDv,M1_Tram_or_LR_Lab,M1_Tram_or_LR_IDNS,M1_Tram_or_LR_Tot,M1_Taxi_or_RSS_Mng,M1_Taxi_or_RSS_Pro,M1_Taxi_or_RSS_TecTW,M1_Taxi_or_RSS_CoPSW,M1_Taxi_or_RSS_ClAW,M1_Taxi_or_RSS_SWks,M1_Taxi_or_RSS_MaOpDv,M1_Taxi_or_RSS_Lab,M1_Taxi_or_RSS_IDNS,M1_Taxi_or_RSS_Tot,M1_CarAsDriv_Mng,M1_CarAsDriv_Pro,M1_CarAsDriv_TecTW,M1_CarAsDriv_CoPSW,M1_CarAsDriv_ClAW,M1_CarAsDriv_SWks,M1_CarAsDriv_MaOpDv,M1_CarAsDriv_Lab,M1_CarAsDriv_IDNS,M1_CarAsDriv_Tot,M1_CarAsPas_Mng,M1_CarAsPas_Pro,M1_CarAsPas_TecTW,M1_CarAsPas_CoPSW,M1_CarAsPas_ClAW,M1_CarAsPas_SWks,M1_CarAsPas_MaOpDv,M1_CarAsPas_Lab,M1_CarAsPas_IDNS,M1_CarAsPas_Tot,M1_Truck_Mng,M1_Truck_Pro,M1_Truck_TecTW,M1_Truck_CoPSW,M1_Truck_ClAW,M1_Truck_SWks,M1_Truck_MaOpDv,M1_Truck_Lab,M1_Truck_IDNS,M1_Truck_Tot,M1_MBikeScoot_Mng,M1_MBikeScoot_Pro,M1_MBikeScoot_TecTW,M1_MBikeScoot_CoPSW,M1_MBikeScoot_ClAW,M1_MBikeScoot_SWks,M1_MBikeScoot_MaOpDv,M1_MBikeScoot_Lab,M1_MBikeScoot_IDNS,M1_MBikeScoot_Tot,M1_Bicycle_Mng,M1_Bicycle_Pro,M1_Bicycle_TecTW,M1_Bicycle_CoPSW,M1_Bicycle_ClAW,M1_Bicycle_SWks,M1_Bicycle_MaOpDv,M1_Bicycle_Lab,M1_Bicycle_IDNS,M1_Bicycle_Tot,M1_Oth_Mng,M1_Oth_Pro,M1_Oth_TecTW,M1_Oth_CoPSW,M1_Oth_ClAW,M1_Oth_SWks,M1_Oth_MaOpDv,M1_Oth_Lab,M1_Oth_IDNS,M1_Oth_Tot,M1_WlkOnly_Mng,M1_WlkOnly_Pro,M1_WlkOnly_TecTW,M1_WlkOnly_CoPSW,M1_WlkOnly_ClAW,M1_WlkOnly_SWks,M1_WlkOnly_MaOpDv,M1_WlkOnly_Lab,M1_WlkOnly_IDNS,M1_WlkOnly_Tot,M1_Tot_M1_Mng,M1_Tot_M1_Pro,M1_Tot_M1_TecTW,M1_Tot_M1_CoPSW,M1_Tot_M1_ClAW,M1_Tot_M1_SWks,M1_Tot_M1_MaOpDv,M1_Tot_M1_Lab,M1_Tot_M1_IDNS,M1_Tot_M1_Tot,M2_TrnBus_Mng,M2_TrnBus_Pro,M2_TrnBus_TecTW,M2_TrnBus_CoPSW,M2_TrnBus_ClAW,M2_TrnBus_SWks,M2_TrnBus_MaOpDv,M2_TrnBus_Lab,M2_TrnBus_IDNS,M2_TrnBus_Tot,M2_TrnFer_Mng,M2_TrnFer_Pro,M2_TrnFer_TecTW,M2_TrnFer_CoPSW,M2_TrnFer_ClAW,M2_TrnFer_SWks,M2_TrnFer_MaOpDv,M2_TrnFer_Lab,M2_TrnFer_IDNS,M2_TrnFer_Tot,M2_TrnTrm_or_LR_Mng,M2_TrnTrm_or_LR_Pro,M2_TrnTrm_or_LR_TecTW,M2_TrnTrm_or_LR_CoPSW,M2_TrnTrm_or_LR_ClAW,M2_TrnTrm_or_LR_SWks,M2_TrnTrm_or_LR_MaOpDv,M2_TrnTrm_or_LR_Lab,M2_TrnTrm_or_LR_IDNS,M2_TrnTrm_or_LR_Tot,M2_TrnCarAsDriv_Mng,M2_TrnCarAsDriv_Pro,M2_TrnCarAsDriv_TecTW,M2_TrnCarAsDriv_CoPSW,M2_TrnCarAsDriv_ClAW,M2_TrnCarAsDriv_SWks,M2_TrnCarAsDriv_MaOpDv,M2_TrnCarAsDriv_Lab,M2_TrnCarAsDriv_IDNS,M2_TrnCarAsDriv_Tot,M2_TrnCarAsPa_Mng,M2_TrnCarAsPa_Pro,M2_TrnCarAsPa_TecTW,M2_TrnCarAsPa_CoPSW,M2_TrnCarAsPa_ClAW,M2_TrnCarAsPa_SWks,M2_TrnCarAsPa_MaOpDv,M2_TrnCarAsPa_Lab,M2_TrnCarAsPa_IDNS,M2_TrnCarAsPa_Tot,M2_TrnOth_Mng,M2_TrnOth_Pro,M2_TrnOth_TecTW,M2_TrnOth_CoPSW,M2_TrnOth_ClAW,M2_TrnOth_SWks,M2_TrnOth_MaOpDv,M2_TrnOth_Lab,M2_TrnOth_IDNS,M2_TrnOth_Tot,M2_Trn_and_Tot_Mng,M2_Trn_and_Tot_Pro,M2_Trn_and_Tot_TecTW,M2_Trn_and_Tot_CoPSW,M2_Trn_and_Tot_ClAW,M2_Trn_and_Tot_SWks,M2_Trn_and_Tot_MaOpDv,M2_Trn_and_Tot_Lab,M2_Trn_and_Tot_IDNS,M2_Trn_and_Tot_Tot
507011155,0,0,0,0,0,0,0,3,0,8,0,0,14,0,4,0,4,6,0,39,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,761,750,2431,66,666,43,459,456,105,5741,11,22,97,11,23,0,28,44,9,248,0,0,0,0,0,0,0,0,0,13,3,8,8,3,5,0,0,3,0,30,6,8,5,0,0,0,0,0,0,9,0,4,17,0,0,0,7,3,0,35,0,0,0,0,0,0,0,0,0,3,783,795,2582,83,698,46,514,529,117,6131,0,0,3,0,4,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,3,0,0,0,0,14
507011158,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,75,70,73,116,43,43,45,81,4,554,4,4,3,12,0,13,3,11,0,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,7,0,0,0,0,0,0,0,0,0,4,6,0,0,3,4,6,0,3,0,23,89,74,79,138,49,64,46,101,3,653,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,4,0,0,0,0,0,4
507011159,7,16,11,18,23,0,0,8,4,83,5,4,4,8,6,9,4,10,0,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,8,602,721,611,775,573,374,328,303,75,4357,21,24,33,33,18,67,17,53,4,278,4,0,7,0,0,0,8,3,0,19,0,0,0,5,0,0,5,0,0,6,3,0,0,5,0,3,0,3,0,15,4,0,10,3,0,0,4,3,0,23,0,0,0,22,3,5,6,3,0,45,641,779,683,865,621,468,376,389,85,4894,5,12,0,9,8,6,0,8,0,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,3,6,8,0,0,0,0,26,0,0,0,5,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,8,21,11,17,11,10,0,8,0,89
507011160,0,0,0,0,0,0,0,0,0,0,0,5,0,15,0,5,0,8,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,5,0,3,0,10,160,306,198,268,172,228,62,142,21,1554,6,9,16,20,4,50,5,30,5,140,0,0,0,0,0,0,3,0,0,9,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,4,0,8,0,0,0,0,0,0,0,0,0,5,0,7,0,8,0,10,0,12,0,40,163,325,222,309,184,300,72,194,31,1800,0,0,0,0,0,3,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,0,4,0,11
507011161,0,0,5,7,3,15,3,0,0,35,0,0,4,5,0,23,0,23,0,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,11,266,369,245,459,195,468,64,225,20,2307,5,9,17,28,10,105,9,56,0,241,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,0,0,0,0,5,0,0,0,4,0,0,0,6,0,11,3,0,11,15,5,7,0,11,0,56,286,383,276,519,210,621,71,322,26,2726,0,3,8,7,0,25,0,12,0,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,4,0,3,0,0,0,7,0,0,0,0,0,0,0,0,0,0,3,3,8,12,0,28,0,14,0,67
507011163,0,0,0,0,0,0,3,0,0,3,0,0,3,0,0,0,3,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,120,164,280,126,89,53,55,73,14,973,7,7,5,5,9,4,4,17,0,56,3,0,0,0,0,0,3,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,0,4,0,3,0,0,0,15,127,171,291,130,93,66,70,98,14,1073,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,8
507011259,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,3,5,9,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,157,249,276,189,125,124,176,192,21,1515,7,7,9,20,3,41,11,41,3,141,0,0,9,0,0,0,16,6,0,24,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,7,0,0,7,0,0,0,0,0,0,7,8,3,7,5,0,4,0,6,0,37,182,261,308,221,124,176,210,251,27,1757,0,0,3,0,0,0,0,3,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,11
507011260,0,11,5,0,5,3,5,4,0,38,0,6,11,0,5,3,4,15,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,0,4,14,0,25,959,1138,1553,371,1002,420,983,517,147,7085,30,25,66,26,28,55,39,88,6,354,0,0,18,0,4,3,15,7,0,40,7,4,5,0,0,0,7,4,0,24,3,5,5,0,0,0,0,0,0,25,6,10,22,0,6,0,12,11,0,68,3,6,11,0,0,3,3,4,0,30,1006,1217,1684,406,1052,485,1072,658,158,7734,0,9,10,0,10,5,3,9,0,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,4,0,0,5,0,4,0,0,0,0,9,4,12,15,0,12,3,4,11,0,64
507021164,0,4,0,4,0,0,0,0,0,10,0,3,6,7,0,4,0,5,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,8,190,317,150,326,137,85,17,90,19,1330,3,9,5,29,6,3,0,11,0,60,0,0,0,0,0,0,0,0,0,5,3,4,0,0,0,0,0,0,0,6,0,4,3,3,0,0,0,3,0,12,0,0,4,0,0,0,0,0,0,6,12,8,12,13,5,9,0,8,0,66,204,356,182,386,151,97,21,112,22,1530,0,0,6,5,0,0,0,3,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,5,0,0,0,3,0,16
507021165,33,134,23,48,61,26,0,27,9,357,45,121,43,98,89,63,15,85,6,560,6,3,12,10,0,0,0,13,3,54,0,3,0,3,0,0,0,0,0,5,7,12,5,9,4,3,0,4,0,48,1646,3306,1128,1498,1653,561,651,865,144,11453,71,129,48,134,88,85,18,98,5,669,7,6,8,0,0,0,19,4,0,35,16,37,15,10,4,3,0,0,0,90,63,119,31,56,19,16,0,30,0,337,7,28,13,9,3,0,7,9,3,81,80,145,40,132,60,27,5,47,5,556,1979,4041,1360,2003,1986,795,711,1185,182,14248,7,52,18,31,33,6,3,24,3,181,0,0,0,0,0,0,0,5,0,9,0,0,0,0,0,0,0,0,0,0,19,21,4,9,17,0,0,3,0,74,0,6,0,0,6,0,0,0,0,14,0,5,0,6,0,0,0,0,0,13,31,89,23,45,54,18,3,32,3,291
507021166,0,3,6,10,0,0,0,0,0,15,0,0,13,25,4,16,0,10,3,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,0,0,3,0,0,0,17,369,664,453,579,293,256,75,244,38,2967,12,18,22,47,9,46,4,42,8,204,0,0,4,0,0,0,3,4,0,14,0,5,0,0,0,0,0,0,0,4,6,17,5,10,5,5,0,6,0,58,0,0,0,0,0,0,0,7,0,15,12,21,11,31,6,24,0,22,5,130,405,736,515,705,319,353,82,333,46,3498,0,3,0,7,0,3,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,8,7,3,0,0,0,29
507021167,0,0,0,0,0,5,0,0,0,14,0,4,11,3,3,10,10,14,0,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,0,13,651,277,895,124,482,355,431,365,37,3616,15,16,42,15,23,24,24,48,6,208,0,0,10,0,0,0,4,0,0,17,3,0,5,0,0,0,0,0,0,14,4,6,8,0,3,5,7,3,0,22,0,0,4,0,0,0,3,0,3,20,0,4,10,4,0,10,4,5,0,30,678,302,977,148,513,413,479,454,50,4013,3,3,3,5,4,0,3,3,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,4,0,3,3,0,34
507031169,3,0,4,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,6,71,286,128,191,59,86,55,91,17,978,0,8,0,19,0,28,0,15,0,87,0,0,3,0,0,0,4,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,4,0,4,0,3,4,0,20,4,4,4,9,0,10,0,5,0,33,80,298,144,213,69,134,70,127,21,1145,0,0,4,5,0,4,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,5,4,4,0,0,0,22
507031170,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,3,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,5,80,186,120,286,65,39,48,102,12,937,0,8,7,18,0,12,0,17,0,66,0,0,0,0,0,0,3,0,0,4,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,4,0,8,0,0,0,0,0,0,0,0,0,6,0,0,0,7,0,10,0,4,0,22,91,197,132,324,65,65,55,143,12,1079,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
507031172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,158,67,209,59,120,33,321,123,25,1131,8,0,6,7,8,0,6,19,0,64,0,0,0,0,0,0,6,0,0,9,0,4,0,0,0,0,5,0,0,5,0,0,0,0,0,0,0,0,0,3,0,6,0,0,0,0,5,0,0,10,0,0,0,0,0,0,3,0,0,5,172,77,229,73,134,33,350,158,28,1244,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,6
507031173,0,6,0,0,0,0,0,0,0,11,0,0,9,0,0,3,11,13,0,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,7,901,909,2428,73,770,93,1273,771,177,7402,9,9,71,7,16,10,55,57,6,245,0,0,7,0,0,0,19,6,0,35,0,3,12,0,0,0,6,5,0,36,0,0,3,0,0,0,0,0,0,4,0,4,16,0,0,0,9,4,0,30,0,0,4,0,0,0,0,0,0,4,913,933,2550,81,791,110,1372,863,188,7809,0,0,3,0,0,0,0,3,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,4,3,0,15
507031174,0,5,0,0,0,5,0,0,0,10,4,5,0,10,0,19,0,20,0,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,5,0,0,0,3,161,316,135,290,142,220,57,138,11,1470,9,7,0,23,6,76,3,38,0,165,0,0,4,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,4,3,6,0,15,0,0,0,4,4,5,0,16,0,31,169,336,144,333,159,329,66,222,16,1771,0,3,4,5,0,4,0,4,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,6,0,4,0,0,0,23
507031261,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,7,121,155,243,428,86,20,99,311,24,1483,5,4,16,6,3,5,6,36,0,79,0,0,4,0,0,0,5,0,0,16,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,8,10,0,4,4,8,0,3,0,0,27,137,166,272,437,101,22,119,346,22,1624,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,5
507041175,7,16,10,0,7,0,0,0,4,46,0,10,18,26,7,12,15,21,0,102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,0,0,0,0,0,14,545,987,430,326,447,282,64,141,40,3251,13,29,32,32,18,39,9,26,0,201,0,0,0,0,0,0,0,0,0,12,0,6,7,0,0,0,0,0,0,14,8,4,0,7,0,0,0,0,0,20,3,16,44,7,6,0,36,8,0,116,5,14,13,11,18,18,0,25,0,100,589,1086,556,401,500,349,123,225,44,3874,3,14,6,5,9,7,0,3,0,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,8,20,14,9,13,7,4,5,0,66
507041176,0,0,0,0,0,0,0,0,0,5,0,0,0,3,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,206,36,86,30,0,0,25,3,420,0,7,0,11,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,6,0,0,0,0,0,12,33,224,36,104,28,0,4,29,3,467,0,0,0,4,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,6
507041177,0,0,0,0,0,0,0,0,0,3,4,0,4,12,0,12,4,15,0,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,256,332,312,358,242,250,409,412,28,2604,10,7,15,19,6,48,5,66,6,176,0,0,9,0,0,0,5,0,0,11,0,0,0,0,4,0,0,0,0,9,0,7,0,0,3,0,0,8,0,19,0,3,4,0,0,0,0,0,0,9,6,10,9,15,6,27,0,11,0,79,270,361,352,409,265,337,428,512,31,2975,3,0,3,3,0,5,0,5,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,3,5,5,0,5,0,24
507041178,4,8,0,0,5,11,0,3,0,35,8,14,7,13,11,60,0,16,0,127,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,6,6,4,3,0,0,0,22,730,847,595,598,561,982,148,283,48,4791,20,19,38,37,27,125,13,42,0,324,0,0,11,0,0,0,0,3,0,17,4,0,4,0,0,3,0,0,0,8,4,8,0,5,0,3,0,4,0,23,6,3,4,4,4,4,0,4,3,29,3,9,9,14,5,16,4,8,0,70,783,907,668,666,619,1213,164,367,60,5443,12,14,6,12,4,28,6,14,0,83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,5,7,0,0,0,10,0,0,0,0,0,3,0,0,0,10,0,0,0,0,0,0,0,0,0,0,12,10,6,14,6,30,6,14,0,101
507041179,0,0,4,4,0,3,0,0,0,14,0,0,0,6,0,20,0,4,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,121,480,128,292,100,169,15,117,20,1437,0,11,12,23,7,30,0,23,3,103,0,0,0,0,0,0,0,0,0,8,0,5,0,0,0,0,0,0,0,3,0,12,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,6,0,10,4,3,0,7,0,0,0,32,133,515,145,336,116,225,14,146,22,1645,0,6,0,14,0,3,0,8,4,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,17,0,3,0,8,4,35
507041180,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,0,5,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,3,89,321,101,210,98,53,27,88,5,992,0,12,6,12,0,19,0,12,0,58,0,0,4,0,0,0,3,6,0,11,0,0,0,0,0,0,0,0,0,0,0,0,5,3,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,5,0,9,0,3,0,3,0,4,0,24,93,341,117,235,101,79,33,109,5,1115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,4
507041181,0,0,0,3,0,0,0,4,0,13,4,9,3,16,3,15,4,15,0,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,3,0,0,17,583,986,806,610,558,645,139,350,47,4726,24,32,27,41,23,95,3,73,0,327,0,0,6,0,0,0,5,9,0,20,0,7,0,0,0,5,3,0,0,17,0,6,0,4,0,7,0,0,0,21,0,0,10,3,0,0,0,0,0,17,6,12,3,17,11,11,8,16,0,83,621,1046,861,705,598,785,162,478,53,5304,0,9,11,23,4,9,0,13,0,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,9,12,26,4,9,0,13,0,76
507041182,24,186,35,43,87,3,6,27,7,413,16,123,18,26,50,18,8,14,5,278,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,8,5,0,0,3,0,35,726,5546,822,985,1297,211,221,648,104,10555,29,225,32,53,63,35,13,118,3,579,0,0,4,0,6,0,6,0,0,20,6,11,4,0,0,0,0,0,0,34,4,87,7,8,5,0,0,5,4,114,4,11,7,4,0,0,4,5,0,39,4,28,3,14,5,8,0,9,0,79,821,6240,937,1142,1521,279,254,826,124,12134,18,140,17,20,50,8,6,25,4,291,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,55,7,8,17,0,0,4,0,111,0,10,0,0,4,0,0,0,0,27,0,4,5,0,0,0,0,0,0,5,27,218,30,35,74,10,3,32,4,431
507041183,0,0,0,0,0,0,0,0,0,5,0,4,0,3,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,56,120,95,172,32,39,9,46,4,571,0,3,4,14,0,10,0,11,0,45,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,5,0,0,3,6,0,8,0,6,0,17,56,130,107,197,37,44,11,66,4,661,0,0,0,5,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,5,0,0,0,0,0,3
