POW_SA2_CODE_2021,TaTW_650_799_H_0,TaTW_650_799_H_1_19,TaTW_650_799_H_20_29,TaTW_650_799_H_30_34,TaTW_650_799_H_35_39,TaTW_650_799_H_40_44,TaTW_650_799_H_45_49,TaTW_650_799_H_50ov,TaTW_650_799_H_NS,TaTW_650_799_H_Tot,TaTW_800_999_H_0,TaTW_800_999_H_1_19,TaTW_800_999_H_20_29,TaTW_800_999_H_30_34,TaTW_800_999_H_35_39,TaTW_800_999_H_40_44,TaTW_800_999_H_45_49,TaTW_800_999_H_50ov,TaTW_800_999_H_NS,TaTW_800_999_H_Tot,TaTW_1000_1249_H_0,TaTW_1000_1249_H_1_19,TaTW_1000_1249_H_20_29,TaTW_1000_1249_H_30_34,TaTW_1000_1249_H_35_39,TaTW_1000_1249_H_40_44,TaTW_1000_1249_H_45_49,TaTW_1000_1249_H_50ov,TaTW_1000_1249_H_NS,TaTW_1000_1249_H_Tot,TaTW_1250_1499_H_0,TaTW_1250_1499_H_1_19,TaTW_1250_1499_H_20_29,TaTW_1250_1499_H_30_34,TaTW_1250_1499_H_35_39,TaTW_1250_1499_H_40_44,TaTW_1250_1499_H_45_49,TaTW_1250_1499_H_50ov,TaTW_1250_1499_H_NS,TaTW_1250_1499_H_Tot,TaTW_1500_1749_H_0,TaTW_1500_1749_H_1_19,TaTW_1500_1749_H_20_29,TaTW_1500_1749_H_30_34,TaTW_1500_1749_H_35_39,TaTW_1500_1749_H_40_44,TaTW_1500_1749_H_45_49,TaTW_1500_1749_H_50ov,TaTW_1500_1749_H_NS,TaTW_1500_1749_H_Tot,TaTW_1750_1999_H_0,TaTW_1750_1999_H_1_19,TaTW_1750_1999_H_20_29,TaTW_1750_1999_H_30_34,TaTW_1750_1999_H_35_39,TaTW_1750_1999_H_40_44,TaTW_1750_1999_H_45_49,TaTW_1750_1999_H_50ov,TaTW_1750_1999_H_NS,TaTW_1750_1999_H_Tot,TaTW_2000_2999_H_0,TaTW_2000_2999_H_1_19,TaTW_2000_2999_H_20_29,TaTW_2000_2999_H_30_34,TaTW_2000_2999_H_35_39,TaTW_2000_2999_H_40_44,TaTW_2000_2999_H_45_49,TaTW_2000_2999_H_50ov,TaTW_2000_2999_H_NS,TaTW_2000_2999_H_Tot,TaTW_3000_3499_H_0,TaTW_3000_3499_H_1_19,TaTW_3000_3499_H_20_29,TaTW_3000_3499_H_30_34,TaTW_3000_3499_H_35_39,TaTW_3000_3499_H_40_44,TaTW_3000_3499_H_45_49,TaTW_3000_3499_H_50ov,TaTW_3000_3499_H_NS,TaTW_3000_3499_H_Tot,TaTW_3500mo_H_0,TaTW_3500mo_H_1_19,TaTW_3500mo_H_20_29,TaTW_3500mo_H_30_34,TaTW_3500mo_H_35_39,TaTW_3500mo_H_40_44,TaTW_3500mo_H_45_49,TaTW_3500mo_H_50ov,TaTW_3500mo_H_NS,TaTW_3500mo_H_Tot,TaTW_PINS_H_0,TaTW_PINS_H_1_19,TaTW_PINS_H_20_29,TaTW_PINS_H_30_34,TaTW_PINS_H_35_39,TaTW_PINS_H_40_44,TaTW_PINS_H_45_49,TaTW_PINS_H_50ov,TaTW_PINS_H_NS,TaTW_PINS_H_Tot,TaTW_Tot_H_0,TaTW_Tot_H_1_19,TaTW_Tot_H_20_29,TaTW_Tot_H_30_34,TaTW_Tot_H_35_39,TaTW_Tot_H_40_44,TaTW_Tot_H_45_49,TaTW_Tot_H_50ov,TaTW_Tot_H_NS,TaTW_Tot_H_Tot,CoPSW_NNI_H_0,CoPSW_NNI_H_1_19,CoPSW_NNI_H_20_29,CoPSW_NNI_H_30_34,CoPSW_NNI_H_35_39,CoPSW_NNI_H_40_44,CoPSW_NNI_H_45_49,CoPSW_NNI_H_50ov,CoPSW_NNI_H_NS,CoPSW_NNI_H_Tot,CoPSW_1_149_H_0,CoPSW_1_149_H_1_19,CoPSW_1_149_H_20_29,CoPSW_1_149_H_30_34,CoPSW_1_149_H_35_39,CoPSW_1_149_H_40_44,CoPSW_1_149_H_45_49,CoPSW_1_149_H_50ov,CoPSW_1_149_H_NS,CoPSW_1_149_H_Tot,CoPSW_150_299_H_0,CoPSW_150_299_H_1_19,CoPSW_150_299_H_20_29,CoPSW_150_299_H_30_34,CoPSW_150_299_H_35_39,CoPSW_150_299_H_40_44,CoPSW_150_299_H_45_49,CoPSW_150_299_H_50ov,CoPSW_150_299_H_NS,CoPSW_150_299_H_Tot,CoPSW_300_399_H_0,CoPSW_300_399_H_1_19,CoPSW_300_399_H_20_29,CoPSW_300_399_H_30_34,CoPSW_300_399_H_35_39,CoPSW_300_399_H_40_44,CoPSW_300_399_H_45_49,CoPSW_300_399_H_50ov,CoPSW_300_399_H_NS,CoPSW_300_399_H_Tot,CoPSW_400_499_H_0,CoPSW_400_499_H_1_19,CoPSW_400_499_H_20_29,CoPSW_400_499_H_30_34,CoPSW_400_499_H_35_39,CoPSW_400_499_H_40_44,CoPSW_400_499_H_45_49,CoPSW_400_499_H_50ov,CoPSW_400_499_H_NS,CoPSW_400_499_H_Tot,CoPSW_500_649_H_0,CoPSW_500_649_H_1_19,CoPSW_500_649_H_20_29,CoPSW_500_649_H_30_34,CoPSW_500_649_H_35_39,CoPSW_500_649_H_40_44,CoPSW_500_649_H_45_49,CoPSW_500_649_H_50ov,CoPSW_500_649_H_NS,CoPSW_500_649_H_Tot,CoPSW_650_799_H_0,CoPSW_650_799_H_1_19,CoPSW_650_799_H_20_29,CoPSW_650_799_H_30_34,CoPSW_650_799_H_35_39,CoPSW_650_799_H_40_44,CoPSW_650_799_H_45_49,CoPSW_650_799_H_50ov,CoPSW_650_799_H_NS,CoPSW_650_799_H_Tot,CoPSW_800_999_H_0,CoPSW_800_999_H_1_19,CoPSW_800_999_H_20_29,CoPSW_800_999_H_30_34,CoPSW_800_999_H_35_39,CoPSW_800_999_H_40_44,CoPSW_800_999_H_45_49,CoPSW_800_999_H_50ov,CoPSW_800_999_H_NS,CoPSW_800_999_H_Tot,CoPSW_1000_1249_H_0,CoPSW_1000_1249_H_1_19,CoPSW_1000_1249_H_20_29,CoPSW_1000_1249_H_30_34,CoPSW_1000_1249_H_35_39,CoPSW_1000_1249_H_40_44,CoPSW_1000_1249_H_45_49,CoPSW_1000_1249_H_50ov,CoPSW_1000_1249_H_NS,CoPSW_1000_1249_H_Tot
507011152,0,0,4,3,6,3,0,0,0,20,0,0,3,0,8,0,0,0,0,18,0,0,0,7,3,8,0,7,0,19,0,0,3,0,6,7,3,3,0,27,0,0,0,0,0,4,0,4,0,13,0,0,0,0,0,10,0,3,0,20,6,0,0,0,7,12,0,3,0,27,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,5,0,5,0,0,0,0,0,0,0,0,4,4,5,19,19,15,38,52,13,32,4,188,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,14,3,16,0,0,0,0,0,0,0,22,4,12,6,0,0,0,0,0,0,17,0,6,8,5,0,0,0,0,0,18,0,12,19,6,0,0,0,0,0,34,3,6,5,4,3,0,0,0,0,22,0,5,6,6,10,0,0,0,0,23,0,0,4,0,5,3,0,0,0,17
507011153,0,0,0,0,0,3,0,0,0,5,0,0,0,0,0,5,0,0,0,17,0,0,4,0,0,3,0,0,0,12,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,5,0,0,0,5,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,6,0,7,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,16,16,10,9,23,0,14,0,84,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,5,0,6,0,0,0,0,0,0,0,9,0,9,0,0,0,0,0,0,0,9,0,5,7,0,0,0,0,0,0,9,0,4,3,0,0,0,0,0,0,16,0,5,4,0,9,0,0,0,0,21,0,4,5,8,8,0,0,0,0,21,4,0,4,9,5,5,0,0,0,29
507011154,0,3,9,3,8,7,0,4,0,30,0,0,9,9,7,12,9,6,0,40,4,0,0,4,13,12,8,9,0,54,0,3,0,0,14,19,0,6,0,44,0,0,0,0,8,11,6,9,0,31,0,0,0,0,0,6,0,8,0,14,0,0,0,3,0,0,4,7,0,18,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,9,46,26,19,53,74,30,46,5,313,0,0,0,0,0,0,0,0,0,3,0,19,0,0,0,0,0,0,0,21,0,24,0,0,0,0,0,0,0,26,0,17,10,0,0,0,0,0,0,32,0,9,9,7,0,0,0,0,0,21,4,13,14,7,6,0,0,0,0,53,0,10,21,12,3,5,0,0,0,56,0,4,17,9,13,5,5,5,0,58,5,5,11,10,18,14,0,5,0,57
507011155,5,3,0,7,25,57,13,12,0,130,0,6,10,6,36,66,16,32,3,173,5,8,0,8,66,105,23,53,0,275,10,5,8,7,76,156,49,80,6,395,8,9,6,18,80,164,61,105,3,453,7,0,6,7,43,143,61,123,7,402,15,6,7,8,80,189,87,257,0,646,4,0,0,0,10,22,11,41,0,88,5,4,0,0,0,13,0,35,0,52,0,0,0,0,8,3,0,0,0,9,55,52,41,70,454,960,336,749,29,2746,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,11,0,0,0,4,4,5,3,0,0,11
507011158,0,0,0,0,5,0,0,0,0,6,0,0,0,3,0,0,0,0,3,12,0,0,0,0,3,3,0,3,0,17,0,0,0,0,5,7,0,0,0,10,0,0,0,0,4,9,0,0,0,13,0,0,0,0,0,4,0,0,0,3,0,0,0,0,0,0,0,3,0,8,0,0,0,0,0,0,0,3,0,4,0,0,0,0,0,0,0,3,0,6,0,0,0,0,0,0,0,0,0,0,4,13,6,3,18,31,5,19,0,96,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,10,0,9,0,0,0,0,0,0,0,11,0,11,7,6,0,0,0,0,0,21,0,3,3,0,0,0,0,0,0,11,0,5,6,4,3,0,0,0,0,23,3,0,18,7,8,0,0,0,0,39,4,4,11,5,11,3,0,0,0,36,0,0,0,4,8,3,0,3,0,19
507011159,0,8,8,11,23,14,3,0,0,64,0,0,7,11,20,34,0,7,0,84,0,4,0,3,34,60,17,10,0,133,4,3,0,5,31,34,6,27,0,113,3,9,0,4,25,24,14,20,0,93,4,0,0,0,4,22,13,20,0,60,3,0,0,0,9,23,13,26,0,72,0,0,0,0,0,4,0,5,0,11,0,0,0,0,0,6,0,7,0,7,0,0,0,0,0,5,0,0,3,13,20,56,37,43,157,225,65,141,16,768,0,0,0,0,0,0,0,0,0,3,0,68,0,0,0,0,0,0,0,70,3,66,11,0,0,0,3,0,0,81,4,40,13,4,0,0,0,0,0,65,0,38,32,0,0,0,0,0,0,77,0,26,52,13,9,6,0,0,0,113,3,18,30,17,14,10,0,5,0,98,8,9,33,23,35,12,5,11,0,129,0,12,21,16,40,22,5,5,0,123
507011160,0,3,7,7,6,4,0,0,0,29,3,8,8,3,10,8,0,0,0,42,3,0,3,6,14,13,0,3,0,43,0,0,3,6,8,8,0,3,0,32,0,0,4,3,0,14,4,8,0,34,0,0,0,4,0,8,0,0,3,16,0,0,0,0,0,3,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,7,47,34,30,53,69,7,26,7,282,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,17,0,13,3,3,0,0,0,0,0,20,0,18,3,0,0,0,0,0,0,27,0,17,7,0,5,0,0,0,0,28,0,7,22,8,4,0,0,0,0,51,6,10,27,22,9,3,0,7,0,70,4,9,10,22,14,7,0,0,0,65,3,5,9,9,23,3,0,8,0,57
507011161,0,0,11,12,12,10,4,4,0,46,4,0,8,10,18,9,0,3,0,58,3,6,6,3,13,17,6,4,0,57,0,0,0,3,8,13,4,6,0,41,0,3,4,3,3,12,5,3,0,22,0,0,0,0,0,0,0,3,0,8,0,0,0,0,6,0,0,5,0,18,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,4,0,5,0,0,0,0,0,0,0,0,6,3,12,45,53,48,76,63,14,29,7,353,0,0,0,0,0,0,0,0,0,0,0,42,0,0,0,0,0,0,0,46,3,46,3,0,0,0,0,0,0,53,0,29,14,4,4,0,0,0,0,48,3,19,30,4,0,0,0,0,0,51,7,21,50,10,5,8,3,0,0,99,5,13,38,23,17,4,4,0,0,115,4,11,22,34,37,13,0,9,0,122,5,0,11,12,36,9,6,3,0,80
507011163,0,4,3,4,6,7,3,6,0,31,0,0,0,4,9,10,7,5,0,41,0,0,0,4,10,26,3,11,0,57,0,0,0,0,3,19,5,8,0,44,3,0,0,0,7,20,6,7,0,48,0,0,0,5,5,11,3,14,0,28,0,0,0,0,0,5,9,12,0,33,0,0,0,0,0,0,0,4,0,5,0,0,0,0,0,0,0,3,0,8,0,0,0,0,0,0,0,0,4,4,9,27,16,16,48,109,34,76,5,338,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,5,0,10,0,0,0,0,0,0,0,13,0,10,0,0,0,0,0,0,0,18,0,9,5,0,0,0,0,0,0,12,0,3,12,3,0,0,0,0,0,28,0,3,14,3,0,0,0,4,0,23,0,3,4,8,15,0,0,0,0,31,0,0,0,3,13,0,0,0,0,26
507011259,3,3,5,0,4,5,0,5,0,22,4,3,9,12,10,6,0,3,0,48,7,7,4,3,27,29,9,0,0,76,0,0,4,6,6,17,3,6,0,45,0,0,0,0,5,8,6,9,0,33,0,0,0,0,0,4,3,4,0,24,0,0,0,0,3,13,7,19,0,45,0,0,0,0,0,0,0,8,0,6,0,0,0,0,0,0,0,3,0,7,0,0,0,0,0,0,0,0,0,3,12,34,29,33,59,108,38,60,0,382,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,10,0,16,0,0,0,0,0,0,0,19,0,7,5,0,0,0,0,0,0,12,0,10,15,6,4,0,0,0,0,27,0,14,22,0,0,4,0,0,0,45,0,10,15,8,15,0,0,0,0,46,4,7,0,3,26,0,0,0,0,53,0,4,8,3,4,3,0,3,0,22
507011260,9,5,18,8,29,33,0,9,0,115,5,10,6,10,49,38,9,5,0,133,3,8,8,16,66,82,14,23,0,230,6,5,3,7,63,83,19,37,0,222,10,5,6,8,51,83,25,55,4,249,7,6,4,4,43,72,22,59,0,226,22,9,7,10,73,143,43,123,0,418,0,0,0,0,15,24,4,37,0,87,3,4,0,0,4,14,4,20,0,47,0,0,0,0,3,3,0,4,0,22,72,73,74,81,429,601,157,381,12,1885,0,0,0,0,0,0,0,0,0,0,0,33,4,0,0,0,0,0,0,40,3,17,0,0,0,0,0,0,0,25,3,19,6,0,0,0,0,0,0,24,0,13,12,0,0,5,0,0,0,28,3,20,16,6,0,6,0,0,0,51,4,14,15,6,3,3,0,0,0,50,9,11,18,11,15,7,0,0,0,72,8,7,6,15,26,13,3,4,0,72
507021164,0,6,10,3,0,3,0,0,0,24,0,9,4,0,8,10,4,5,0,33,0,0,0,7,17,5,9,0,0,39,0,0,0,4,4,10,3,6,0,34,0,0,0,0,5,8,3,7,0,19,0,0,0,0,0,6,0,5,0,18,0,0,4,0,0,4,0,4,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,5,0,0,0,0,0,0,0,0,0,0,7,29,26,16,53,50,15,31,3,230,0,0,0,0,0,0,0,0,0,0,3,39,0,0,0,0,0,0,0,42,3,31,3,0,0,0,0,0,0,42,0,27,4,0,0,0,0,0,0,38,0,22,13,5,0,0,0,0,0,43,3,27,24,8,0,5,0,0,0,70,4,14,24,17,11,3,0,0,5,82,0,7,18,20,17,13,0,3,0,72,0,7,5,8,14,6,0,0,0,44
507021165,5,17,38,26,26,17,3,4,0,129,6,18,36,24,54,55,9,9,3,225,9,11,17,22,96,94,33,29,10,319,11,9,11,15,61,85,33,19,3,245,6,4,4,6,45,60,17,36,0,184,0,0,0,0,21,40,14,18,0,98,9,0,4,15,30,48,24,42,0,165,7,0,0,0,0,6,0,14,0,29,5,0,0,0,0,0,0,8,0,13,0,0,0,0,6,4,0,3,6,26,69,144,192,132,367,431,147,199,29,1703,0,8,0,0,0,0,0,0,0,16,19,128,0,0,0,0,0,0,0,151,4,142,24,0,0,0,0,0,0,172,11,136,35,0,4,3,0,0,5,199,4,95,59,17,4,7,0,3,3,197,15,108,142,38,14,5,4,3,4,337,13,63,127,64,55,27,8,9,5,358,9,31,69,75,83,50,10,13,4,350,14,24,40,59,87,62,14,15,4,324
507021166,0,11,21,9,10,9,0,6,0,74,0,3,11,11,19,24,4,6,0,78,0,0,7,15,18,38,10,8,0,106,0,6,6,3,17,22,7,11,0,71,5,4,3,3,17,17,4,15,0,62,0,0,0,0,3,15,5,7,0,25,0,0,0,0,5,10,8,16,0,41,0,0,0,0,0,0,0,5,0,7,0,0,0,0,3,0,4,0,0,6,0,0,0,0,0,0,0,0,0,5,19,70,82,62,107,148,54,78,4,616,0,0,0,0,0,0,0,0,0,3,3,40,0,0,0,0,0,0,0,46,0,49,7,4,0,0,0,0,0,62,0,41,16,0,0,0,0,0,0,59,3,41,19,0,5,3,0,0,0,76,3,38,53,21,9,6,5,0,3,130,6,19,56,31,28,0,3,5,0,155,5,10,22,42,38,11,3,4,4,145,3,6,9,18,27,14,6,9,0,89
507021167,3,0,17,10,20,17,5,10,3,89,3,10,11,12,65,39,19,12,0,166,4,8,4,9,62,76,22,24,0,212,0,4,3,4,24,61,19,21,0,132,0,0,4,0,23,43,17,31,0,117,0,0,0,4,10,35,19,19,0,90,6,0,4,0,12,27,11,47,0,101,0,0,0,0,0,3,0,9,0,11,0,0,0,0,0,0,0,3,0,12,0,0,0,0,0,0,0,4,5,8,34,43,63,45,229,328,125,186,14,1067,0,0,0,0,0,0,0,0,0,0,0,27,0,0,0,0,0,0,0,31,0,8,0,0,0,0,0,0,0,14,0,10,0,0,0,0,0,0,0,12,0,6,4,0,0,0,0,0,0,15,0,6,12,0,0,0,0,0,0,22,0,4,10,0,3,0,0,0,0,17,0,9,9,0,9,0,0,0,0,21,0,3,9,0,0,0,0,5,4,19
507031169,0,0,7,0,8,0,0,0,0,12,0,0,0,3,7,3,0,0,0,21,0,0,0,6,10,10,3,7,0,35,0,0,3,5,0,12,0,0,0,18,0,0,0,0,3,5,4,7,0,21,0,0,0,0,0,3,0,0,0,6,0,0,0,0,0,6,0,5,0,12,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,24,22,12,21,48,15,32,0,182,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,4,0,6,0,0,0,0,0,0,0,6,0,11,0,0,0,0,0,0,0,17,0,14,3,5,0,3,0,0,0,26,0,15,17,7,3,0,0,0,0,40,4,9,13,10,7,5,0,5,0,49,3,6,8,8,32,8,0,0,0,68,0,3,6,8,18,10,3,0,0,41
507031170,0,0,0,0,3,5,0,4,0,7,3,0,3,0,11,8,0,3,0,26,0,0,0,0,9,7,0,3,0,30,0,0,0,0,8,3,0,3,0,13,0,0,0,0,4,0,0,3,0,8,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,12,5,5,0,21,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,7,22,11,8,34,42,14,27,0,162,0,0,0,0,0,0,0,0,0,3,3,10,0,0,0,0,0,0,0,14,0,8,0,0,0,0,0,0,0,16,3,13,0,0,0,0,0,0,0,19,0,13,11,0,0,0,0,0,0,26,3,20,27,4,4,0,0,0,0,58,3,9,16,12,10,5,0,0,0,60,3,7,18,23,15,3,0,3,0,76,3,3,15,5,22,3,0,3,0,64
507031172,0,0,0,4,0,5,0,0,0,10,0,0,0,0,0,0,0,0,0,9,0,0,0,0,6,13,4,3,0,37,0,0,0,0,12,17,5,14,0,44,5,0,0,0,6,12,6,5,0,28,3,0,0,0,4,7,3,13,0,28,3,0,0,0,8,12,9,26,0,49,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,13,13,8,7,41,68,26,74,8,255,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,11,0,5,0,0,0,0,0,0,0,10,0,8,5,0,0,0,0,0,0,8,0,7,5,0,0,0,0,0,0,8,0,7,0,5,0,0,0,0,0,9,0,3,0,6,0,0,0,0,0,6,0,0,0,0,9,0,0,0,0,9,0,0,0,0,0,0,4,0,0,7
507031173,0,4,6,5,13,22,6,6,0,71,0,7,9,5,30,28,8,22,5,117,10,8,3,12,56,59,33,35,6,209,3,6,0,3,73,88,39,36,3,255,7,4,12,10,66,117,51,95,4,355,9,4,11,5,44,95,56,106,0,333,53,3,15,22,162,229,148,300,4,934,9,4,10,5,53,68,46,85,0,270,9,4,6,0,61,38,38,83,0,235,0,0,0,0,6,4,4,5,0,17,114,57,72,60,587,757,437,783,19,2893,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,7,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,3,0,0,0,8,0,3,0,4,4,0,6,4,0,19
507031174,0,0,0,0,7,0,0,0,0,19,0,3,8,0,3,10,0,0,0,25,0,0,4,0,10,9,0,4,0,25,0,3,4,0,3,5,6,5,0,19,0,0,0,0,6,4,0,3,0,14,0,0,0,0,0,0,0,3,0,9,0,0,0,0,0,3,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,7,0,0,0,0,0,0,0,0,0,8,4,25,27,9,41,39,4,28,7,182,0,0,0,0,0,0,0,0,0,0,4,20,0,0,0,0,0,0,0,25,0,19,9,0,0,0,0,0,0,26,0,16,3,0,0,0,0,0,0,28,0,19,8,6,0,0,0,0,0,39,0,19,26,6,0,0,0,0,0,54,3,10,10,13,15,6,0,0,0,55,6,8,10,8,16,4,0,4,0,54,0,6,4,7,17,9,6,3,0,47
507031261,0,3,0,6,10,11,3,0,0,30,0,4,0,9,9,35,6,6,0,60,0,4,5,0,6,20,9,7,0,55,0,0,0,0,7,14,11,7,0,42,4,0,0,0,6,10,3,8,0,35,0,0,0,0,3,3,0,4,0,17,3,0,0,0,5,8,5,12,0,31,0,0,0,0,0,6,0,0,0,9,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,15,23,12,23,47,111,38,47,4,323,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,3,3,0,0,0,0,0,0,0,6,0,0,5,0,0,0,0,0,0,8,0,3,3,0,3,0,0,0,0,17,0,0,7,4,0,8,0,0,0,19,0,4,0,5,9,3,0,0,0,28,3,4,3,5,7,10,0,4,0,31
507041175,0,4,11,7,5,13,0,0,0,42,0,4,5,7,28,23,10,6,0,69,6,5,5,12,18,31,7,4,6,91,3,0,3,3,10,19,4,4,0,58,0,3,6,0,6,30,0,18,0,68,0,3,3,0,8,19,3,18,0,54,8,3,5,6,6,39,17,78,0,156,5,0,0,0,0,0,0,29,0,47,4,0,5,0,0,5,5,38,0,51,0,0,0,0,0,0,0,0,3,4,29,62,59,28,91,191,55,201,7,727,0,0,0,0,0,0,0,0,0,0,3,39,0,5,0,0,0,0,0,46,0,41,8,0,0,0,0,0,0,50,5,43,7,0,0,0,0,0,0,52,0,24,23,0,0,0,0,0,0,52,0,20,29,6,3,5,0,0,0,71,5,9,26,7,15,5,0,0,0,74,0,8,6,14,15,8,7,4,0,59,0,4,8,10,18,7,0,4,0,55
507041176,0,0,0,0,0,0,0,0,0,0,0,0,5,3,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,9,0,0,0,0,4,3,0,3,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,13,9,11,9,3,9,0,57,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,7,0,8,0,0,0,0,0,0,0,8,0,12,4,0,0,0,0,0,0,8,0,0,6,5,0,0,0,0,0,7,0,3,6,0,0,0,0,0,0,15,4,0,11,3,5,0,0,0,0,21,5,3,5,9,10,6,0,0,0,33,3,0,5,4,9,7,0,0,0,23
507041177,0,8,15,8,11,0,0,3,3,55,0,4,5,0,19,10,0,9,0,61,0,6,7,7,20,20,3,6,0,68,3,0,5,4,18,18,4,7,0,60,0,5,0,0,3,24,3,5,0,32,0,0,0,0,9,4,6,9,0,23,0,0,0,0,5,6,10,9,0,29,0,4,0,0,0,0,0,4,0,7,0,0,0,0,0,0,0,3,0,9,0,0,0,0,0,0,0,0,0,0,12,56,52,30,95,97,25,50,0,421,0,0,0,0,0,0,0,0,0,0,0,39,0,0,0,0,0,0,0,51,0,32,4,0,0,0,0,0,0,40,6,36,3,0,0,0,0,0,0,42,0,24,12,8,0,0,0,0,0,49,3,30,34,7,5,0,0,0,3,75,0,12,29,9,8,4,0,0,0,69,0,3,23,12,14,7,0,4,0,63,0,3,9,9,16,9,4,3,0,47
507041178,6,9,21,11,18,14,4,3,0,75,6,4,15,12,37,19,5,6,0,98,5,0,6,7,44,41,8,12,0,132,4,0,4,9,24,32,7,11,3,93,7,3,4,5,33,37,8,13,0,96,0,0,0,3,3,15,5,11,0,46,0,6,3,0,9,28,5,15,0,70,0,0,0,0,0,3,0,6,0,16,0,0,0,0,0,0,0,8,0,14,0,0,0,0,0,4,0,0,3,9,26,83,105,54,184,215,45,83,14,806,0,0,0,0,0,0,0,0,0,4,7,58,0,0,0,0,0,0,0,67,5,64,8,0,0,0,0,0,0,78,3,48,12,0,0,0,0,0,0,67,0,31,24,7,3,0,0,0,0,68,0,40,48,19,5,7,0,4,0,118,0,23,44,32,14,8,3,0,4,125,3,8,27,29,28,9,3,4,0,112,4,10,28,12,38,7,3,10,0,117
507041179,0,0,5,4,7,0,0,3,0,25,0,0,4,5,11,6,4,0,0,27,3,0,0,3,15,12,0,0,0,42,0,0,0,3,5,4,0,5,0,16,0,0,0,0,0,4,0,0,0,8,0,0,0,0,0,0,4,0,0,7,0,0,0,0,5,3,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,6,3,17,20,19,51,38,9,4,3,167,0,0,0,0,0,0,0,0,0,0,6,23,0,0,0,0,0,0,0,26,0,28,0,0,0,0,0,0,0,29,0,10,15,0,0,0,0,0,0,24,0,14,15,3,0,0,0,0,0,32,3,23,29,14,3,0,0,0,0,62,0,7,24,18,3,9,0,4,0,56,4,7,23,19,18,4,0,6,0,75,0,3,4,5,15,8,0,0,0,51
