POW_SA2_CODE_2021,SW_300_399_Tot,SW_400_499_A_15_19,SW_400_499_A_20_24,SW_400_499_A_25_34,SW_400_499_A_35_44,SW_400_499_A_45_54,SW_400_499_A_55_64,SW_400_499_A_65_74,SW_400_499_A_75ov,SW_400_499_Tot,SW_500_649_A_15_19,SW_500_649_A_20_24,SW_500_649_A_25_34,SW_500_649_A_35_44,SW_500_649_A_45_54,SW_500_649_A_55_64,SW_500_649_A_65_74,SW_500_649_A_75ov,SW_500_649_Tot,SW_650_799_A_15_19,SW_650_799_A_20_24,SW_650_799_A_25_34,SW_650_799_A_35_44,SW_650_799_A_45_54,SW_650_799_A_55_64,SW_650_799_A_65_74,SW_650_799_A_75ov,SW_650_799_Tot,SW_800_999_A_15_19,SW_800_999_A_20_24,SW_800_999_A_25_34,SW_800_999_A_35_44,SW_800_999_A_45_54,SW_800_999_A_55_64,SW_800_999_A_65_74,SW_800_999_A_75ov,SW_800_999_Tot,SW_1000_1249_A_15_19,SW_1000_1249_A_20_24,SW_1000_1249_A_25_34,SW_1000_1249_A_35_44,SW_1000_1249_A_45_54,SW_1000_1249_A_55_64,SW_1000_1249_A_65_74,SW_1000_1249_A_75ov,SW_1000_1249_Tot,SW_1250_1499_A_15_19,SW_1250_1499_A_20_24,SW_1250_1499_A_25_34,SW_1250_1499_A_35_44,SW_1250_1499_A_45_54,SW_1250_1499_A_55_64,SW_1250_1499_A_65_74,SW_1250_1499_A_75ov,SW_1250_1499_Tot,SW_1500_1749_A_15_19,SW_1500_1749_A_20_24,SW_1500_1749_A_25_34,SW_1500_1749_A_35_44,SW_1500_1749_A_45_54,SW_1500_1749_A_55_64,SW_1500_1749_A_65_74,SW_1500_1749_A_75ov,SW_1500_1749_Tot,SW_1750_1999_A_15_19,SW_1750_1999_A_20_24,SW_1750_1999_A_25_34,SW_1750_1999_A_35_44,SW_1750_1999_A_45_54,SW_1750_1999_A_55_64,SW_1750_1999_A_65_74,SW_1750_1999_A_75ov,SW_1750_1999_Tot,SW_2000_2999_A_15_19,SW_2000_2999_A_20_24,SW_2000_2999_A_25_34,SW_2000_2999_A_35_44,SW_2000_2999_A_45_54,SW_2000_2999_A_55_64,SW_2000_2999_A_65_74,SW_2000_2999_A_75ov,SW_2000_2999_Tot,SW_3000_3499_A_15_19,SW_3000_3499_A_20_24,SW_3000_3499_A_25_34,SW_3000_3499_A_35_44,SW_3000_3499_A_45_54,SW_3000_3499_A_55_64,SW_3000_3499_A_65_74,SW_3000_3499_A_75ov,SW_3000_3499_Tot,SW_3500mo_A_15_19,SW_3500mo_A_20_24,SW_3500mo_A_25_34,SW_3500mo_A_35_44,SW_3500mo_A_45_54,SW_3500mo_A_55_64,SW_3500mo_A_65_74,SW_3500mo_A_75ov,SW_3500mo_Tot,SW_PINS_A_15_19,SW_PINS_A_20_24,SW_PINS_A_25_34,SW_PINS_A_35_44,SW_PINS_A_45_54,SW_PINS_A_55_64,SW_PINS_A_65_74,SW_PINS_A_75ov,SW_PINS_Tot,SW_Tot_A_15_19,SW_Tot_A_20_24,SW_Tot_A_25_34,SW_Tot_A_35_44,SW_Tot_A_45_54,SW_Tot_A_55_64,SW_Tot_A_65_74,SW_Tot_A_75ov,SW_Tot_Tot,MaOpD_NNI_A_15_19,MaOpD_NNI_A_20_24,MaOpD_NNI_A_25_34,MaOpD_NNI_A_35_44,MaOpD_NNI_A_45_54,MaOpD_NNI_A_55_64,MaOpD_NNI_A_65_74,MaOpD_NNI_A_75ov,MaOpD_NNI_Tot,MaOpD_1_149_A_15_19,MaOpD_1_149_A_20_24,MaOpD_1_149_A_25_34,MaOpD_1_149_A_35_44,MaOpD_1_149_A_45_54,MaOpD_1_149_A_55_64,MaOpD_1_149_A_65_74,MaOpD_1_149_A_75ov,MaOpD_1_149_Tot,MaOpD_150_299_A_15_19,MaOpD_150_299_A_20_24,MaOpD_150_299_A_25_34,MaOpD_150_299_A_35_44,MaOpD_150_299_A_45_54,MaOpD_150_299_A_55_64,MaOpD_150_299_A_65_74,MaOpD_150_299_A_75ov,MaOpD_150_299_Tot,MaOpD_300_399_A_15_19,MaOpD_300_399_A_20_24,MaOpD_300_399_A_25_34,MaOpD_300_399_A_35_44,MaOpD_300_399_A_45_54,MaOpD_300_399_A_55_64,MaOpD_300_399_A_65_74,MaOpD_300_399_A_75ov,MaOpD_300_399_Tot,MaOpD_400_499_A_15_19,MaOpD_400_499_A_20_24,MaOpD_400_499_A_25_34,MaOpD_400_499_A_35_44,MaOpD_400_499_A_45_54,MaOpD_400_499_A_55_64,MaOpD_400_499_A_65_74,MaOpD_400_499_A_75ov,MaOpD_400_499_Tot,MaOpD_500_649_A_15_19,MaOpD_500_649_A_20_24,MaOpD_500_649_A_25_34,MaOpD_500_649_A_35_44,MaOpD_500_649_A_45_54,MaOpD_500_649_A_55_64,MaOpD_500_649_A_65_74,MaOpD_500_649_A_75ov,MaOpD_500_649_Tot,MaOpD_650_799_A_15_19,MaOpD_650_799_A_20_24,MaOpD_650_799_A_25_34,MaOpD_650_799_A_35_44,MaOpD_650_799_A_45_54,MaOpD_650_799_A_55_64,MaOpD_650_799_A_65_74,MaOpD_650_799_A_75ov,MaOpD_650_799_Tot,MaOpD_800_999_A_15_19,MaOpD_800_999_A_20_24,MaOpD_800_999_A_25_34,MaOpD_800_999_A_35_44,MaOpD_800_999_A_45_54,MaOpD_800_999_A_55_64,MaOpD_800_999_A_65_74,MaOpD_800_999_A_75ov,MaOpD_800_999_Tot,MaOpD_1000_1249_A_15_19,MaOpD_1000_1249_A_20_24,MaOpD_1000_1249_A_25_34,MaOpD_1000_1249_A_35_44,MaOpD_1000_1249_A_45_54,MaOpD_1000_1249_A_55_64,MaOpD_1000_1249_A_65_74,MaOpD_1000_1249_A_75ov,MaOpD_1000_1249_Tot,MaOpD_1250_1499_A_15_19
506011117,6,4,0,0,4,4,0,0,0,11,4,0,0,3,4,0,0,0,16,5,0,0,5,0,4,0,0,21,0,5,4,0,0,4,0,0,16,0,3,4,3,0,7,0,0,14,0,0,0,0,4,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,23,18,17,16,12,0,0,135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,4,0,0,0,4,3,0,0,0,5,0,0,0,5,0,4,0,0,12,0
506011307,33,10,7,4,0,0,3,0,0,26,8,19,8,8,3,0,0,0,43,0,8,3,0,0,3,0,0,28,5,6,11,3,7,0,0,0,37,0,0,4,4,3,4,0,0,17,0,0,0,3,4,3,0,0,5,0,0,0,3,0,0,0,0,10,0,0,0,5,0,0,0,0,5,0,0,0,6,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,154,57,40,30,29,21,11,0,335,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,7,0,0,0,3,0,0,0,0,5,0,0,6,0,0,0,0,0,4,0,0,0,0,0,0,0,0,4,0,0,3,3,0,0,0,0,6,0,0,5,5,0,0,0,0,9,0
506011308,7,0,0,3,4,0,0,0,0,8,0,6,5,0,4,0,0,0,9,0,3,0,0,5,0,3,0,12,0,3,4,0,3,3,0,0,17,0,3,8,5,0,4,0,0,27,0,3,5,5,9,4,0,0,23,0,0,0,0,0,4,0,0,10,0,0,0,0,3,0,0,0,4,0,0,4,5,6,4,0,0,12,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,37,27,39,29,35,14,6,0,191,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,9,3,0,4,0,0,0,0,0,4,0,4,0,3,0,0,0,0,9,0,0,7,0,3,0,0,0,14,7,12,5,10,3,4,6,0,35,0,10,13,19,13,11,0,0,74,0,5,24,27,25,16,0,0,109,0
506021118,58,13,24,14,10,3,5,3,0,79,6,24,25,20,19,16,0,0,107,11,19,19,10,20,13,7,0,96,0,25,38,16,19,18,0,0,118,4,11,25,25,22,22,10,0,118,0,5,28,24,18,24,0,0,95,0,0,8,18,18,8,0,0,56,0,0,3,16,11,0,0,0,31,0,5,3,10,14,9,3,0,43,0,0,0,0,0,4,0,0,7,0,0,0,0,3,0,0,0,7,0,3,0,0,5,8,0,0,11,197,164,184,155,154,131,37,3,1017,0,0,0,4,0,0,0,0,3,3,0,0,0,0,4,0,0,6,11,0,0,0,0,5,0,0,17,6,5,9,0,5,3,3,0,26,3,9,4,8,7,5,7,0,43,6,6,13,10,9,5,3,0,53,8,14,17,20,15,14,8,0,101,6,22,48,38,38,36,8,0,191,0,16,42,49,43,42,12,0,198,0
506021119,57,9,19,9,6,6,3,0,0,52,3,27,17,11,5,13,0,0,81,5,17,17,17,10,5,4,0,76,0,13,21,10,4,12,3,0,62,0,8,19,7,8,11,7,0,65,0,0,9,12,0,8,0,0,35,0,5,9,4,0,0,0,0,24,0,0,0,4,6,7,0,0,13,0,0,0,3,4,3,3,0,15,0,0,0,0,4,0,0,0,5,0,0,0,3,3,0,0,0,7,0,3,0,0,0,0,0,0,3,162,126,114,80,67,71,21,0,646,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,4,0,0,0,0,5,0,0,0,9,0,0,0,0,0,0,0,0,12,0,3,3,5,0,5,3,0,20,0,3,7,3,5,13,6,0,30,0,0,12,7,3,8,0,0,33,0,4,13,8,6,8,0,0,35,0
506021120,9,0,5,4,0,0,4,0,0,10,0,6,8,0,4,0,0,0,15,0,3,3,5,0,6,0,0,18,0,7,8,3,6,3,0,0,30,0,5,25,17,14,0,0,0,64,0,4,29,18,20,9,3,0,87,0,0,6,15,15,8,0,0,51,0,0,3,15,13,7,5,0,40,0,0,4,25,12,9,0,0,50,0,0,0,6,0,0,0,0,3,0,0,0,4,7,0,0,0,7,0,0,0,0,0,0,0,0,4,10,27,96,109,91,52,13,0,400,0,0,5,3,0,0,0,0,4,0,0,0,0,0,3,0,0,10,0,4,0,0,4,0,0,0,17,4,7,7,0,5,7,7,0,28,5,6,8,8,0,6,4,0,34,0,12,11,10,15,3,9,0,67,4,22,26,24,23,15,13,3,124,6,43,75,75,63,48,17,3,332,3,25,114,108,93,106,21,3,477,0
506021121,76,8,32,23,3,14,7,0,0,83,7,36,25,16,16,14,0,0,120,8,51,42,23,21,27,4,0,174,0,30,40,24,29,12,0,0,139,0,24,35,30,23,27,0,0,143,0,8,27,18,15,13,3,0,75,0,5,16,13,15,9,0,0,54,0,0,3,9,9,9,4,0,28,0,0,11,16,9,10,0,0,47,0,0,0,3,3,0,0,0,5,0,0,0,0,9,0,0,0,6,4,7,0,0,0,0,0,0,4,83,278,243,173,158,130,17,0,1094,0,0,0,0,0,0,0,0,4,0,3,0,0,0,0,0,0,9,6,3,10,5,0,0,0,0,26,4,6,12,4,0,0,0,0,29,0,8,4,3,3,4,0,0,31,12,21,22,11,11,11,11,0,99,3,27,37,25,13,10,9,0,124,5,67,107,69,46,44,4,0,343,9,56,198,151,94,96,20,0,638,5
506021123,57,3,26,10,4,9,8,3,0,61,3,21,15,5,5,8,3,0,69,5,17,19,13,5,9,4,0,84,0,13,17,23,20,9,4,0,90,0,14,39,24,19,15,6,0,113,0,0,19,29,20,16,0,0,82,0,4,17,28,13,8,5,0,69,0,0,11,9,15,13,0,0,43,0,0,5,21,14,9,5,0,50,0,0,6,9,0,0,0,0,21,0,0,8,11,5,11,4,0,39,0,0,0,0,0,0,0,0,3,176,169,185,195,123,106,35,3,1001,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,11,0,0,6,0,0,3,0,0,19,0,3,3,5,3,4,4,0,20,3,5,7,7,0,6,3,0,32,4,5,19,20,7,9,0,0,58,0,9,12,8,0,8,0,0,41,3,8,12,22,13,11,5,0,77,0,0,22,17,10,19,3,0,66,0
506021309,83,18,29,17,5,3,9,3,0,81,10,31,18,14,8,13,0,0,99,4,13,29,8,9,12,0,0,73,0,15,17,12,10,5,0,0,62,0,9,14,9,8,7,0,0,44,0,0,4,3,6,0,0,0,23,0,0,0,3,3,0,0,0,9,0,0,0,0,0,4,0,0,4,0,0,0,3,0,3,0,0,10,0,0,0,0,0,0,0,0,7,0,0,0,0,6,0,0,0,3,3,5,0,0,0,0,0,0,7,210,173,123,78,64,66,18,0,732,0,0,0,0,0,0,0,0,0,5,3,0,0,0,0,0,0,4,3,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,3,0,0,4,0,0,0,0,0,6,0,0,0,0,0,0,0,0,6,0,0,6,3,0,0,0,0,17,0,0,3,6,3,7,0,0,12,0,0,0,5,0,4,0,0,13,0
506021310,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,7,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,6,0,0,0,0,0,4,0,0,6,0,0,0,0,0,3,0,0,5,0,0,0,3,3,0,0,0,11,0,7,0,0,4,0,0,0,10,0,0,3,0,0,0,0,0,8,0
506021311,3,3,6,3,0,6,0,0,0,19,0,5,6,0,0,0,4,0,13,4,0,3,5,0,0,0,0,14,0,8,6,0,3,0,0,0,19,0,4,9,9,11,4,0,0,36,0,3,11,5,5,10,0,0,24,0,0,9,3,7,0,0,0,18,0,0,0,4,3,4,0,0,14,0,0,0,4,0,3,0,0,16,0,0,0,0,3,0,0,0,7,0,0,0,3,3,0,0,0,8,0,0,0,0,0,0,0,0,0,14,26,41,44,46,21,8,0,209,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,5,0,4,0,0,4,0,0,0,0,0,8,0,4,3,3,0,0,0,0,14,0,4,10,10,11,9,0,0,39,0,3,4,0,11,6,0,0,24,0
506031124,42,13,20,8,4,4,0,0,0,48,4,24,11,6,0,6,0,3,51,4,12,20,8,9,9,3,0,60,0,18,29,8,11,12,0,0,78,0,9,11,16,12,5,0,0,57,0,0,11,3,11,5,0,0,31,0,0,0,0,8,3,0,0,19,0,5,4,3,3,3,0,0,19,0,0,5,7,7,4,0,0,28,0,0,3,5,3,0,0,0,11,0,0,5,3,0,0,0,0,4,0,0,0,0,0,0,0,0,9,89,107,117,77,70,60,11,3,536,0,0,0,0,0,0,0,0,0,0,6,3,5,0,3,0,0,12,0,4,0,0,0,0,0,0,7,3,0,3,3,0,3,0,0,20,8,5,3,4,0,4,0,0,25,0,10,11,11,8,4,7,0,44,3,4,12,9,5,7,4,0,42,0,13,24,17,21,7,4,0,86,0,18,27,30,26,10,0,0,114,0
506031125,29,0,11,4,6,6,5,0,0,22,3,11,10,0,6,7,0,0,36,0,5,3,9,5,8,6,0,28,0,3,4,7,3,8,0,0,26,0,0,0,4,0,0,0,0,10,0,0,0,0,0,4,0,0,9,0,0,0,0,0,5,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,107,42,26,33,29,40,9,0,288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,11,4,5,0,0,0,0,0,0,9,4,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,6,0,0,0,3,3,3,0,0,10,0,0,4,0,0,0,0,0,9,0
506031126,35,8,7,9,7,4,0,0,0,38,3,7,10,8,6,8,3,0,59,0,16,14,19,11,6,4,0,70,5,17,33,15,19,19,7,0,110,4,14,51,30,40,19,6,0,158,0,12,30,32,28,15,5,0,123,4,3,25,33,29,30,6,0,133,0,0,7,23,27,12,5,0,72,0,0,26,25,47,25,3,0,121,0,0,3,0,13,7,0,0,23,0,0,0,0,11,0,3,0,20,0,0,3,0,0,0,0,0,5,63,98,218,218,231,146,44,5,1021,0,0,0,0,0,0,0,0,7,5,3,0,0,0,0,0,0,19,21,9,4,0,3,0,5,0,37,17,12,7,0,0,3,0,0,44,6,25,24,7,0,10,3,0,75,13,33,26,18,16,9,13,0,119,15,44,59,57,46,31,12,0,267,26,100,192,135,133,103,19,0,701,16,73,215,209,171,135,31,0,849,4
506031127,246,51,121,43,29,18,30,10,0,293,40,132,65,32,19,36,7,0,331,10,95,76,29,32,32,3,0,280,4,69,83,36,30,19,7,0,248,0,27,41,27,25,16,3,0,144,0,9,16,20,23,11,11,0,84,0,3,15,6,12,10,4,0,50,0,0,12,3,7,0,0,0,23,0,0,4,12,3,12,4,0,32,0,0,3,3,0,0,0,0,8,0,0,3,4,9,0,0,0,18,0,9,4,6,0,0,0,0,17,586,683,431,234,206,178,53,6,2387,0,0,0,0,0,0,0,0,5,8,0,0,0,0,0,0,0,7,0,0,3,3,0,0,0,0,4,3,4,5,0,0,0,0,0,17,6,0,6,0,4,0,0,0,24,0,3,7,5,0,3,4,0,35,0,13,12,4,4,4,4,0,42,0,10,33,17,14,11,0,5,89,0,7,19,22,19,11,3,0,74,0
506031128,37,10,8,10,5,3,8,0,0,55,3,10,5,3,10,9,0,0,42,0,10,7,3,7,6,0,0,36,0,8,5,3,5,6,0,0,28,0,0,0,0,4,8,0,0,20,0,0,0,0,0,0,0,0,9,0,0,0,3,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,93,68,45,28,37,41,15,0,326,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,3,3,0,0,0,0,0,8,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,3,0,0,4,0,5,5,0,0,12,0,0,0,4,0,3,3,0,8,0,0,0,0,3,4,0,0,10,0,0,0,0,6,0,0,0,10,0
506031129,16,5,5,0,0,0,0,0,0,12,4,6,3,0,0,7,0,0,16,0,3,8,4,3,0,0,0,16,0,0,0,5,0,0,0,0,8,0,0,3,0,5,4,0,0,16,0,0,0,0,3,0,0,0,8,0,6,0,5,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,5,0,0,0,0,0,0,0,0,0,61,34,22,18,16,23,3,3,182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,3,0,0,0,0,0,3,0,0,0,0,0,7,0,0,7,0,0,0,3,3,0,0,0,11,0
506031130,25,4,3,6,4,0,4,0,0,16,0,0,3,3,3,0,0,0,26,0,6,7,8,5,4,0,0,39,4,22,16,22,18,13,7,0,98,0,10,58,46,33,30,12,0,187,0,3,30,49,37,30,6,0,162,0,0,12,37,34,30,5,0,121,0,8,12,17,26,19,8,0,78,0,0,13,37,48,15,3,0,111,0,0,4,4,6,9,0,0,16,0,0,0,0,12,8,0,0,22,0,0,0,4,0,0,0,0,8,22,63,174,247,227,149,44,0,937,0,3,0,3,0,0,0,0,9,9,3,6,0,0,3,0,0,18,13,5,8,6,3,0,3,5,47,8,8,9,3,4,10,4,0,50,12,8,22,9,8,5,6,0,75,12,23,36,18,13,17,15,4,138,25,49,54,32,33,47,12,0,249,29,103,195,126,127,124,24,3,732,14,67,247,205,200,190,35,0,945,3
506031131,53,5,22,8,10,16,8,0,0,64,3,22,11,3,9,14,0,4,67,3,8,10,12,8,10,0,0,57,0,5,11,11,9,10,0,0,54,0,5,6,17,0,8,0,0,43,0,0,8,12,9,6,0,0,39,0,0,7,4,8,4,0,0,24,0,0,0,0,9,3,0,0,12,0,0,0,5,0,4,0,0,10,0,0,0,0,3,3,0,0,4,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,6,160,116,79,94,77,82,19,5,626,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,4,0,0,0,6,0,0,0,0,3,12,0,0,0,6,0,0,0,13,0,0,4,0,0,0,0,0,6,0,0,0,0,4,3,0,0,17,0,0,0,3,0,5,0,0,12,0,0,5,4,3,8,0,0,23,0,0,5,10,4,0,0,0,19,0
506041132,37,7,13,4,0,3,3,0,0,36,12,16,13,5,18,4,3,0,70,0,15,19,13,8,4,0,0,62,3,13,24,9,11,14,0,0,72,0,10,20,27,11,7,6,0,86,0,6,15,4,7,5,4,0,45,0,3,0,5,9,7,0,0,24,0,0,3,3,6,3,0,0,10,0,0,6,0,3,3,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,5,0,0,0,0,57,105,106,79,85,62,24,0,518,0,0,0,0,0,0,0,0,0,8,0,3,0,0,0,0,0,13,8,0,3,0,0,0,0,0,16,3,0,0,3,0,0,0,0,8,3,0,0,9,0,0,3,0,18,0,0,6,6,3,0,3,0,27,0,7,19,9,13,3,0,0,52,5,15,28,24,16,9,0,0,86,0,9,24,31,25,31,3,0,122,0
506041133,23,5,13,9,0,0,0,0,0,29,3,18,7,5,0,6,0,0,46,0,10,12,0,3,3,0,0,34,0,6,3,8,5,0,0,0,22,0,0,5,3,5,7,0,0,23,0,0,6,3,0,3,0,0,8,0,0,3,0,0,3,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,4,0,3,0,0,0,0,0,0,0,0,4,75,68,54,33,21,25,6,0,282,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,8,6,0,0,0,0,0,0,0,19,0,0,0,6,0,0,0,0,8,0,0,0,6,0,0,0,0,9,0,0,0,4,5,5,7,0,21,4,3,0,4,6,0,0,0,21,0,5,11,9,3,3,6,0,32,0,3,0,6,6,4,0,0,27,0
506041134,37,6,12,14,6,4,4,0,0,45,9,8,16,13,0,3,3,0,49,3,12,10,7,7,9,0,0,48,0,7,6,5,9,5,0,0,34,0,0,0,5,0,5,0,0,9,0,4,3,0,5,0,0,0,10,0,0,0,0,0,3,0,0,4,0,0,0,0,0,3,0,0,4,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,115,64,53,52,40,32,12,0,376,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,4,9,0,0,0,0,0,0,0,13,0,3,0,0,5,0,0,0,10,0,6,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,6,0,0,6,5,7,5,0,0,28,0,0,5,4,3,5,0,0,16,0,0,0,9,5,0,0,0,15,0
506041135,23,3,11,5,3,4,3,0,0,28,7,9,8,6,4,4,0,0,38,0,6,14,6,3,3,5,0,38,0,0,8,6,4,0,0,0,16,0,5,3,0,4,0,0,0,20,0,0,3,0,3,3,0,0,9,0,0,0,3,5,6,0,0,9,0,0,0,0,4,0,0,0,4,0,0,0,3,4,0,0,0,6,0,0,0,3,0,0,0,0,5,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,57,49,46,42,38,22,3,0,255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,0,0,0,0,4,0,0,7,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,4,0,0,0,5,0,0,11,0,3,0,6,3,0,0,0,6,0,0,4,0,0,0,7,0,11,0,0,9,0,6,6,0,0,16,0
506041136,81,8,12,11,14,6,11,6,0,70,11,20,17,12,10,13,5,0,93,3,22,16,13,18,16,3,0,82,3,9,26,9,21,11,0,3,91,0,12,26,21,11,15,7,0,90,0,3,16,16,11,6,7,0,60,0,0,11,10,6,19,3,0,54,0,3,0,9,10,6,0,0,35,0,0,7,16,12,0,3,0,36,0,0,0,8,4,0,0,0,11,0,0,0,0,3,0,0,0,3,4,4,0,0,0,0,0,0,8,182,132,151,139,123,132,38,6,890,0,0,0,0,0,5,0,0,4,5,7,4,0,0,0,0,0,14,3,0,0,0,0,5,0,0,8,0,5,4,0,6,0,0,0,16,4,0,3,7,8,3,0,0,33,6,13,6,6,9,5,3,0,40,6,14,19,16,10,11,3,0,75,3,26,61,44,24,26,10,0,201,9,17,64,49,70,62,14,0,290,3
506041137,48,15,9,5,8,9,10,0,0,56,6,14,8,4,13,7,3,0,63,7,17,3,3,3,7,3,0,42,0,5,12,3,10,11,5,0,48,0,0,4,4,5,5,0,0,24,0,0,7,4,0,0,0,0,23,0,0,0,4,3,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,11,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,166,85,55,51,63,48,21,0,496,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,7,3,0,0,0,0,0,0,0,10,0,0,0,0,0,3,0,0,5,0,0,0,0,0,0,0,0,6,0,0,0,6,3,0,0,0,11,0,3,6,0,9,0,0,0,20,0,0,4,5,3,0,0,0,18,0,0,7,6,4,3,0,0,20,0
506051138,34,7,9,9,5,8,3,0,0,38,4,4,13,7,7,9,4,0,49,4,10,15,11,9,0,0,0,55,0,11,7,5,7,6,0,0,42,0,3,14,12,8,9,0,0,46,0,5,19,3,7,4,5,0,44,0,0,6,5,0,3,0,0,19,0,0,7,5,14,3,0,0,30,0,0,6,14,8,6,3,0,33,0,0,0,4,0,0,0,0,6,0,0,0,3,4,12,0,0,18,0,0,0,0,0,0,0,0,5,108,81,113,80,81,74,12,4,548,0,0,0,0,5,4,0,0,4,4,0,0,0,0,0,0,0,4,12,3,3,0,0,0,0,0,23,0,0,4,3,0,0,0,0,8,0,0,5,4,4,0,3,0,17,0,10,10,10,7,3,4,0,48,8,12,19,11,15,10,0,0,70,4,24,57,54,43,51,5,0,242,9,30,94,92,74,56,16,0,376,0
506051139,20,5,7,5,4,0,0,0,0,17,3,7,0,4,5,4,0,0,28,0,7,6,7,0,3,0,0,19,0,3,9,3,3,0,0,0,19,0,0,3,3,3,0,0,0,8,0,0,0,3,0,0,0,0,5,0,0,0,0,0,0,0,0,7,0,0,4,0,3,0,0,0,7,0,0,0,0,0,4,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72,29,37,27,21,20,6,0,210,0,0,0,0,0,0,0,0,3,4,0,0,0,0,0,0,0,5,6,0,0,0,0,0,4,0,8,0,0,0,0,0,0,0,0,5,0,0,0,6,0,0,0,0,3,0,6,3,0,0,0,0,0,4,0,3,4,6,4,5,0,0,22,0,7,6,5,4,9,0,0,36,0,6,15,13,12,15,0,0,58,0
