POW_SA2_CODE_2021,NFANS_75ov_EWFT,NFANS_75ov_EWPT,NFANS_75ov_EAFW,NFANS_75ov_EHW_NS,NFANS_75ov_Tot,NFANS_Tot_EWFT,NFANS_Tot_EWPT,NFANS_Tot_EAFW,NFANS_Tot_EHW_NS,NFANS_Tot_Tot,Tot_15_19_EWFT,Tot_15_19_EWPT,Tot_15_19_EAFW,Tot_15_19_EHW_NS,Tot_15_19_Tot,Tot_20_24_EWFT,Tot_20_24_EWPT,Tot_20_24_EAFW,Tot_20_24_EHW_NS,Tot_20_24_Tot,Tot_25_29_EWFT,Tot_25_29_EWPT,Tot_25_29_EAFW,Tot_25_29_EHW_NS,Tot_25_29_Tot,Tot_30_34_EWFT,Tot_30_34_EWPT,Tot_30_34_EAFW,Tot_30_34_EHW_NS,Tot_30_34_Tot,Tot_35_39_EWFT,Tot_35_39_EWPT,Tot_35_39_EAFW,Tot_35_39_EHW_NS,Tot_35_39_Tot,Tot_40_44_EWFT,Tot_40_44_EWPT,Tot_40_44_EAFW,Tot_40_44_EHW_NS,Tot_40_44_Tot,Tot_45_49_EWFT,Tot_45_49_EWPT,Tot_45_49_EAFW,Tot_45_49_EHW_NS,Tot_45_49_Tot,Tot_50_54_EWFT,Tot_50_54_EWPT,Tot_50_54_EAFW,Tot_50_54_EHW_NS,Tot_50_54_Tot,Tot_55_59_EWFT,Tot_55_59_EWPT,Tot_55_59_EAFW,Tot_55_59_EHW_NS,Tot_55_59_Tot,Tot_60_64_EWFT,Tot_60_64_EWPT,Tot_60_64_EAFW,Tot_60_64_EHW_NS,Tot_60_64_Tot,Tot_65_69_EWFT,Tot_65_69_EWPT,Tot_65_69_EAFW,Tot_65_69_EHW_NS,Tot_65_69_Tot,Tot_70_74_EWFT,Tot_70_74_EWPT,Tot_70_74_EAFW,Tot_70_74_EHW_NS,Tot_70_74_Tot,Tot_75ov_EWFT,Tot_75ov_EWPT,Tot_75ov_EAFW,Tot_75ov_EHW_NS,Tot_75ov_Tot,Tot_Tot_EWFT,Tot_Tot_EWPT,Tot_Tot_EAFW,Tot_Tot_EHW_NS,Tot_Tot_Tot
506031131,0,0,0,0,0,7,12,0,0,30,42,418,12,5,468,155,376,6,9,547,244,145,12,9,413,226,139,24,3,390,258,201,14,8,483,271,186,11,8,471,258,214,6,6,485,272,185,9,10,475,234,202,11,4,453,156,151,11,0,322,70,129,0,0,206,21,57,5,0,82,9,31,0,0,41,2216,2429,121,64,4837
506041132,0,0,0,0,0,14,13,0,0,26,105,140,11,0,257,272,184,3,12,478,315,160,22,12,511,351,137,24,17,535,387,177,12,5,578,292,150,4,9,457,328,132,7,7,481,313,109,10,4,438,259,116,14,7,395,190,107,14,3,315,64,71,6,0,143,27,36,6,4,66,5,13,0,0,24,2913,1530,131,91,4665
506041133,0,0,0,0,0,15,11,0,0,26,38,207,0,0,245,140,222,7,7,371,243,145,25,4,415,291,161,26,18,499,347,178,30,7,561,298,166,15,7,491,313,129,13,9,465,286,125,21,9,442,268,105,23,0,399,170,84,16,0,272,67,61,15,0,143,10,28,4,0,44,0,20,4,0,26,2474,1629,191,71,4362
506041134,0,0,0,0,0,14,12,0,0,27,23,233,13,7,271,124,175,12,16,322,176,129,11,4,317,187,143,27,12,364,203,183,15,7,401,160,187,11,3,365,174,143,7,4,322,175,122,9,3,314,162,122,13,4,296,109,122,14,4,245,46,65,6,0,117,5,25,0,3,37,3,9,0,0,11,1540,1655,136,60,3393
506041135,0,0,0,0,0,9,3,0,0,11,19,128,0,5,154,73,137,10,4,222,128,93,9,10,238,122,80,13,5,216,134,135,10,8,289,122,125,8,0,255,111,104,5,3,223,120,81,5,4,199,97,80,0,0,189,38,62,11,0,114,38,42,5,0,82,12,20,3,0,32,4,16,0,0,18,1014,1097,69,39,2219
506041136,0,0,0,0,0,30,14,0,0,52,182,347,20,8,553,559,335,28,24,945,740,232,30,28,1030,750,266,57,28,1104,768,293,45,18,1125,771,258,19,13,1067,724,266,26,10,1025,689,223,34,7,959,618,232,37,9,898,412,207,28,12,658,186,136,16,0,344,49,62,8,0,114,8,33,0,0,47,6463,2893,343,169,9872
506041137,0,0,0,0,0,11,11,0,0,19,36,318,11,0,364,81,187,5,3,282,136,119,12,9,277,110,120,9,5,248,128,156,15,14,303,152,151,3,0,308,137,160,0,4,302,185,135,8,7,332,156,118,12,0,292,110,109,14,7,239,43,72,9,0,124,16,35,0,0,51,0,19,0,0,18,1294,1692,98,50,3134
506051138,0,0,0,0,0,32,11,0,5,52,104,272,16,8,395,408,236,14,22,682,568,181,20,18,785,709,192,39,16,955,749,202,24,13,985,651,178,24,14,860,661,162,26,14,856,631,153,25,5,813,505,144,20,6,670,364,155,16,12,542,147,97,6,6,253,36,44,0,5,81,8,17,0,5,30,5534,2020,231,138,7918
506051139,0,0,0,0,0,7,4,0,7,20,34,176,7,0,220,101,129,11,4,241,135,87,3,4,232,171,85,7,4,273,164,104,3,11,280,156,76,5,9,240,126,60,0,7,195,150,69,8,0,231,145,70,12,0,225,83,59,3,0,147,28,36,0,0,70,5,11,0,3,25,3,6,0,3,11,1302,979,56,49,2390
506051140,0,0,0,0,0,8,14,0,0,21,31,260,15,7,310,115,193,4,6,322,140,108,10,0,263,141,112,18,6,279,148,151,6,0,312,164,137,6,3,313,181,164,10,0,354,206,133,16,6,356,170,156,19,5,351,135,152,14,4,306,52,83,8,4,148,25,63,3,0,93,8,29,0,0,40,1513,1736,142,40,3434
506051141,0,0,0,0,0,8,3,0,0,14,16,117,6,0,149,69,90,3,3,170,109,59,11,3,186,120,69,14,3,205,122,87,9,10,220,135,99,5,4,245,192,110,11,3,320,174,140,4,3,324,166,118,17,0,303,125,112,15,5,252,57,92,8,10,160,12,44,0,0,59,15,27,0,0,37,1330,1156,108,46,2642
506061142,0,0,0,0,0,5,11,0,0,19,66,371,10,4,450,153,170,14,9,347,195,149,22,13,375,207,172,22,5,407,188,176,8,11,377,148,122,8,8,285,148,93,8,4,249,137,108,7,0,254,88,109,7,0,210,71,85,3,9,167,22,38,3,0,63,3,21,0,0,31,0,10,0,0,11,1419,1625,115,71,3230
506061143,0,0,0,0,0,4,4,0,3,12,43,53,4,0,108,121,74,0,3,196,147,37,5,11,195,170,57,11,3,246,139,69,19,8,237,140,58,10,4,205,139,57,9,4,207,160,55,3,3,230,148,58,7,3,209,76,47,4,6,137,39,39,4,0,81,13,20,3,0,36,6,8,0,0,19,1344,630,85,37,2089
506061144,0,0,0,0,0,3,8,0,0,7,13,37,5,4,57,34,38,0,6,74,39,27,3,3,72,50,27,3,3,86,47,23,4,8,79,64,38,3,0,102,65,31,3,0,99,70,40,7,0,120,81,36,12,5,136,80,32,13,0,131,30,18,6,3,60,16,12,0,0,28,7,23,0,0,29,596,385,64,30,1080
506071145,0,0,0,0,0,15,14,0,0,31,17,142,5,0,169,132,245,17,6,398,232,139,18,7,398,237,155,16,5,422,191,157,15,5,366,183,131,5,0,319,192,121,9,0,324,197,127,8,4,337,165,120,11,3,298,111,97,10,0,211,46,82,3,6,132,25,38,0,0,68,5,19,0,3,23,1719,1575,118,44,3460
506071146,0,0,0,0,0,0,13,0,5,14,4,234,14,0,258,75,224,7,12,317,143,106,13,4,263,149,112,14,6,282,137,125,12,0,276,113,104,5,3,221,117,105,6,3,237,121,108,4,4,238,133,92,8,0,238,101,97,6,3,214,36,70,6,0,108,6,41,5,4,50,3,12,0,0,14,1151,1423,93,47,2713
506071147,0,0,0,0,0,24,23,0,0,55,36,302,11,4,352,254,389,19,17,675,457,252,28,13,743,554,266,54,15,890,605,290,71,15,976,542,326,23,9,899,583,270,26,9,886,563,280,21,10,872,455,230,30,0,725,341,251,29,4,621,134,189,16,3,345,45,112,9,3,175,13,57,5,3,80,4591,3221,331,103,8248
507011148,0,0,0,0,0,4,6,0,4,15,19,133,3,3,159,92,135,0,5,239,156,104,12,5,275,153,122,18,4,297,139,179,11,6,338,164,148,3,3,318,160,120,9,7,284,121,113,6,5,251,103,84,8,0,193,51,62,4,0,121,27,42,6,0,70,6,7,0,0,16,5,6,5,0,15,1207,1251,81,45,2580
507011150,0,0,0,0,0,39,17,0,6,64,189,179,14,8,388,659,289,18,16,989,879,192,30,21,1129,925,199,40,22,1183,1042,224,35,23,1323,960,200,32,24,1218,950,199,21,14,1190,894,162,31,6,1088,787,169,33,13,995,567,136,20,6,727,162,104,4,3,281,35,38,3,0,76,22,19,0,3,41,8069,2112,286,159,10631
507011151,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,6,0,0,0,0,0,3,0,0,0,3,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,8,0,0,18
507011152,0,0,0,0,0,6,0,0,0,6,13,46,0,0,64,33,36,3,5,82,65,28,7,0,101,68,43,3,0,117,81,44,4,0,133,71,47,7,3,129,73,38,5,0,114,77,41,8,8,126,66,63,4,0,136,47,37,5,0,86,12,26,6,0,44,9,16,0,0,24,0,5,0,0,5,620,482,50,13,1170
507011153,0,0,0,0,0,4,3,0,0,7,12,46,3,0,51,22,49,0,0,76,32,20,0,0,55,37,37,5,3,82,36,47,0,0,85,35,38,3,0,81,35,37,4,3,87,36,41,9,0,83,36,35,5,0,71,20,42,7,0,73,6,16,0,0,27,8,12,0,0,13,0,11,0,0,11,312,439,33,12,793
507011154,0,0,0,0,0,10,7,0,0,16,28,128,3,8,162,80,115,3,4,202,85,65,10,9,165,110,91,7,3,209,123,85,12,4,227,101,102,8,3,217,122,108,4,3,237,118,67,3,0,188,114,76,6,6,202,69,69,4,0,140,30,43,12,3,78,14,22,0,0,41,9,11,0,0,17,1007,981,64,36,2088
507011155,0,0,0,0,0,24,4,0,6,34,151,37,5,3,196,511,59,7,13,597,601,59,18,13,697,746,74,29,6,853,826,73,29,7,941,725,76,11,10,821,724,47,10,14,800,611,55,12,3,677,509,31,16,12,564,295,42,16,3,353,120,27,7,0,153,18,12,0,0,29,5,5,0,0,11,5835,598,172,84,6690
507011158,0,0,0,0,0,0,3,0,0,3,14,49,0,3,71,41,75,0,0,115,46,31,6,4,93,56,44,3,0,109,51,34,3,0,85,49,34,3,0,77,50,18,0,0,70,51,23,0,0,77,52,17,0,0,76,31,24,0,0,58,8,12,0,0,26,3,8,0,0,13,0,8,0,0,5,449,387,26,13,875
507011159,0,0,0,0,0,20,8,0,0,29,76,415,12,6,510,271,332,18,20,636,416,199,23,9,650,394,200,34,13,639,412,212,31,10,675,372,204,15,10,592,443,193,16,4,655,427,153,25,9,623,287,135,15,0,440,183,133,4,0,325,65,87,4,0,162,14,30,0,0,46,0,17,0,0,24,3369,2320,204,85,5978
507011160,0,0,0,0,0,12,7,0,0,18,23,233,4,6,264,83,172,8,5,268,102,94,10,0,205,105,101,6,10,225,118,120,10,0,248,118,91,0,3,217,97,84,6,5,194,125,91,4,3,224,106,91,13,0,212,59,100,8,0,164,36,44,5,0,80,11,19,4,0,35,3,9,0,0,16,984,1246,75,38,2345
507011161,0,0,0,0,0,3,0,0,0,6,43,560,23,8,629,147,359,21,14,536,206,163,19,10,410,187,167,26,6,386,182,186,18,9,391,159,177,8,3,350,131,151,5,6,288,122,124,18,0,267,88,108,14,0,213,59,84,6,3,154,18,38,0,0,55,0,15,0,0,17,0,6,0,0,6,1349,2143,157,56,3705
507011163,0,0,0,0,0,3,9,0,0,15,31,51,3,0,87,67,52,0,4,123,86,30,3,0,122,119,52,11,3,186,95,53,3,5,154,85,51,4,0,138,86,42,4,0,135,63,49,0,0,115,86,43,3,0,133,38,32,0,4,72,22,19,0,0,41,8,11,0,0,15,0,0,0,0,4,779,491,36,18,1327
507011259,0,0,0,0,0,12,4,0,0,17,33,180,6,0,224,102,122,9,8,237,151,79,10,0,239,128,89,17,3,241,147,81,11,4,234,138,80,3,0,225,158,54,5,6,218,133,51,11,3,197,133,51,3,0,188,107,46,6,5,163,23,33,4,0,57,9,16,0,0,25,3,5,0,0,10,1260,893,83,32,2271
507011260,0,0,0,0,0,50,8,4,5,65,122,322,8,9,469,500,337,23,17,873,689,199,37,25,948,807,201,56,26,1083,911,184,38,21,1154,803,212,26,11,1050,738,157,31,9,939,741,145,33,8,933,609,130,30,7,784,383,105,32,3,524,138,76,21,0,239,29,28,8,0,64,15,12,0,0,28,6489,2110,350,139,9089
507021164,0,0,0,0,0,3,10,0,0,16,13,134,5,3,162,81,156,9,3,253,110,86,3,4,205,128,82,9,0,216,106,81,6,3,203,106,89,0,0,191,137,72,11,0,220,131,83,8,3,227,101,72,9,0,192,58,77,4,0,145,31,51,4,3,90,7,20,0,0,35,0,16,0,0,20,1033,1024,70,30,2159
507021165,0,0,0,0,0,67,34,4,8,121,118,742,35,13,904,636,1049,62,35,1777,1106,646,78,32,1871,1323,624,119,37,2107,1283,671,131,32,2115,1216,644,63,18,1931,1275,576,62,18,1930,1331,520,78,28,1957,1166,494,89,9,1760,758,511,90,11,1372,263,341,38,7,653,70,195,16,4,286,29,79,9,0,121,10575,7100,859,249,18789
507021166,0,0,0,0,0,7,10,0,0,18,47,320,11,3,383,152,303,10,9,471,215,150,19,6,393,269,157,29,9,464,240,208,17,9,473,223,175,15,7,418,266,195,10,4,473,262,185,21,11,468,226,157,18,6,405,150,174,17,8,350,78,116,8,0,195,12,51,0,0,66,5,29,0,0,31,2147,2208,176,57,4589
507021167,0,0,0,0,0,11,8,0,0,26,72,168,19,5,258,240,239,23,10,510,347,138,15,9,506,380,118,14,9,521,361,126,7,9,502,325,105,18,5,453,327,104,6,0,435,332,88,13,8,435,293,79,14,8,391,214,87,12,4,317,72,76,5,7,158,26,31,5,0,64,3,17,0,0,31,2999,1371,153,63,4586
507031169,0,0,0,0,0,6,9,0,0,13,11,100,0,5,120,52,63,6,0,128,85,63,11,7,164,100,89,15,9,215,116,81,5,5,204,105,92,3,0,199,89,76,7,6,169,60,54,12,4,128,53,38,0,0,86,36,34,0,0,76,4,16,3,0,22,0,4,0,0,3,0,0,0,0,4,727,708,58,32,1520
507031170,0,0,0,0,0,4,6,0,0,6,8,75,0,0,89,49,44,6,4,99,65,40,5,4,113,63,59,7,6,137,61,66,7,0,136,71,56,4,4,133,75,68,9,0,147,74,61,6,3,137,75,55,9,3,142,50,52,7,0,111,23,23,4,0,55,0,11,0,5,19,0,3,0,0,3,618,621,62,28,1319
507031172,0,0,0,0,0,4,5,0,0,7,39,74,0,0,109,84,38,0,3,128,106,25,8,10,145,119,25,10,0,155,122,18,9,0,149,114,22,8,3,151,130,21,7,0,164,127,15,8,0,154,113,9,12,0,135,82,14,5,0,96,17,14,0,4,37,8,9,0,0,14,0,0,0,0,4,1054,288,68,28,1432
507031173,0,0,0,0,0,45,5,0,0,52,136,55,5,8,202,419,86,25,10,544,682,81,27,23,808,899,93,49,23,1063,939,113,35,17,1105,960,89,28,15,1091,958,84,29,10,1079,981,88,37,16,1119,836,78,45,8,963,560,55,42,11,670,181,45,13,5,246,31,21,0,0,52,5,8,3,0,19,7578,902,344,134,8958
507031174,0,0,0,0,0,9,8,0,0,15,30,239,9,0,284,62,129,7,10,210,126,110,19,5,263,90,98,21,5,208,125,121,12,0,253,112,124,8,5,249,122,83,10,3,220,106,74,4,5,191,87,61,4,0,153,75,42,8,0,114,30,20,3,0,48,3,11,0,0,18,4,8,0,0,5,958,1113,106,37,2219
507031261,0,0,0,0,0,15,0,0,0,20,31,27,0,3,58,68,31,4,0,107,111,39,5,11,169,123,59,12,0,198,162,64,7,3,244,173,61,5,0,240,203,75,14,10,298,172,58,17,0,255,166,50,18,5,237,104,29,20,3,154,52,28,11,0,91,12,16,0,0,30,0,6,0,6,6,1379,546,125,42,2088
507041175,0,0,0,0,0,22,12,3,0,41,33,322,15,0,375,182,260,6,18,468,323,135,20,14,483,388,132,30,12,554,438,160,21,18,637,370,168,19,6,563,367,130,19,7,515,394,145,23,0,569,265,147,28,9,442,173,132,15,3,322,76,96,6,0,176,26,66,0,0,96,9,42,0,4,52,3037,1941,204,76,5265
507041176,0,0,0,0,0,0,6,0,0,6,4,12,0,0,11,19,30,0,0,48,30,11,0,0,47,29,27,9,0,69,27,28,5,0,60,36,24,0,0,62,36,49,0,0,87,40,37,3,0,73,38,41,3,0,76,29,20,0,0,54,10,13,3,0,29,3,12,3,0,19,4,6,0,0,4,302,306,25,8,639
507041177,0,0,0,0,0,16,12,0,0,24,25,325,11,0,364,135,258,17,5,414,194,142,8,6,353,262,121,10,5,400,207,145,9,5,358,216,126,3,9,354,227,135,8,0,370,231,133,14,3,377,193,128,24,11,356,159,131,14,6,312,50,70,8,0,123,19,48,5,4,71,4,18,0,0,29,1925,1770,125,55,3877
507041178,0,0,0,0,0,25,15,0,3,46,55,628,38,10,726,325,676,40,21,1061,424,285,22,17,749,410,261,32,12,717,389,264,29,21,699,365,280,9,10,665,413,241,12,4,665,368,253,14,14,651,292,253,29,7,580,203,234,20,0,460,85,134,4,0,230,20,70,0,0,95,9,36,8,4,49,3363,3611,260,111,7348
507041179,0,0,0,0,0,4,8,0,6,13,15,206,3,0,229,43,138,7,6,195,100,67,3,9,183,105,73,11,5,191,105,83,7,3,194,96,81,6,4,185,109,98,0,5,207,114,92,4,3,210,116,99,7,4,224,81,80,3,0,166,27,61,3,0,91,8,33,0,0,40,4,14,0,0,17,914,1118,61,38,2129
507041180,0,0,0,0,0,5,0,0,0,4,10,115,0,0,126,42,90,8,0,142,71,47,6,0,125,78,61,7,0,149,74,71,3,0,154,78,67,0,0,144,86,80,5,3,179,95,68,5,4,175,85,61,8,0,150,66,62,7,0,140,29,48,5,0,78,10,21,0,0,30,0,9,0,0,9,725,818,59,13,1609
507041181,0,0,0,0,0,19,24,0,0,49,79,501,18,11,600,324,435,18,12,793,420,206,22,15,665,433,239,17,6,699,403,266,21,10,698,398,245,12,3,663,422,244,14,4,682,414,191,16,0,621,304,222,11,0,541,215,195,22,7,434,90,149,14,0,256,35,93,9,10,141,11,42,0,9,56,3531,3025,199,88,6840
507041182,0,0,0,0,0,41,35,7,4,90,39,309,9,9,369,503,529,51,23,1103,1176,493,122,20,1813,1168,669,209,34,2082,1093,746,169,25,2025,1155,691,70,20,1937,1073,575,49,17,1713,1072,484,57,19,1637,835,531,92,9,1462,544,447,67,13,1067,193,224,37,3,470,28,79,3,0,112,7,27,0,0,35,8883,5803,949,190,15827
507041183,0,0,0,0,0,0,3,0,0,4,12,60,0,0,70,27,63,4,4,100,47,42,4,4,96,37,44,9,3,87,40,54,3,0,102,47,49,0,0,89,42,42,5,0,90,39,31,4,0,76,25,42,0,0,73,28,27,0,0,58,8,15,0,3,30,3,10,0,0,13,0,3,0,0,3,367,479,35,12,895
507041184,0,0,0,0,0,4,5,0,0,8,4,57,0,0,67,13,44,0,0,61,30,20,5,0,57,24,16,0,0,46,30,33,4,0,62,18,30,0,0,54,32,33,3,0,62,44,46,0,4,89,27,33,3,0,63,22,42,0,0,65,19,47,0,0,68,5,19,0,0,22,0,8,0,0,8,266,425,18,4,709
507051186,0,0,0,0,0,6,4,0,0,14,3,68,6,3,80,54,70,5,7,137,115,89,18,5,226,103,85,25,3,219,138,144,18,4,310,112,123,11,0,247,164,120,8,9,295,139,103,20,7,272,139,111,26,8,278,61,87,18,0,175,25,39,3,0,64,5,8,4,0,10,6,7,0,0,4,1061,1052,171,35,2322
507051187,0,0,0,0,0,7,13,3,0,23,58,244,5,3,303,132,173,4,0,321,153,99,11,11,272,146,112,11,9,280,184,143,15,5,343,152,147,7,3,308,173,127,12,9,319,170,118,11,8,303,164,127,17,4,306,88,83,16,0,183,12,42,0,3,59,4,21,0,0,22,3,7,0,0,8,1442,1434,108,57,3039
507051188,0,0,0,0,0,53,23,0,4,89,249,817,27,21,1116,1080,631,55,42,1810,1417,430,123,36,2004,1279,397,93,30,1802,1214,446,59,26,1747,1091,377,43,20,1536,1034,378,38,18,1465,1038,364,59,21,1479,977,383,62,18,1440,553,312,52,4,925,201,173,31,3,406,29,79,6,0,115,8,36,4,4,48,10174,4816,666,241,15901
507051189,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,0,0,9,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,8,0,0,26
507051190,0,0,0,0,0,0,4,0,0,10,13,82,0,0,100,52,68,7,3,120,64,55,11,0,130,71,74,14,6,171,70,77,4,3,148,76,81,7,6,161,93,94,5,0,194,104,84,9,4,192,72,99,9,0,182,61,92,12,0,169,21,46,0,0,68,6,26,0,0,29,0,13,0,0,18,702,871,78,26,1673
507051191,0,0,0,0,0,6,8,0,0,16,34,294,6,0,336,115,108,6,3,234,91,101,20,9,220,109,119,13,3,247,130,120,12,0,269,126,127,10,5,271,155,120,3,3,290,140,93,3,7,244,92,81,12,4,180,47,78,6,0,133,12,43,3,0,56,3,20,0,0,16,0,8,0,0,13,1052,1307,110,45,2517
507051192,0,0,0,0,0,4,3,0,0,12,21,111,4,0,132,38,80,4,0,124,70,55,12,3,145,58,52,6,3,120,72,66,11,8,146,67,83,0,5,159,56,79,0,3,137,74,56,5,5,145,61,78,8,0,144,28,70,5,0,100,14,28,5,0,46,0,16,0,0,17,0,3,0,0,5,565,764,63,28,1420
507051193,0,0,0,0,0,5,8,0,0,9,15,297,7,6,322,62,156,3,3,230,81,90,11,4,189,81,83,13,0,184,78,93,0,3,174,84,104,0,0,192,90,114,3,0,209,113,113,9,5,229,76,90,8,4,176,33,60,13,0,110,18,28,6,0,45,8,9,0,0,20,0,0,0,0,5,732,1236,88,33,2082
507051312,0,0,0,0,0,5,10,0,5,18,41,605,19,7,674,142,245,21,9,414,148,149,16,5,316,135,147,18,10,308,133,139,10,4,284,109,121,9,5,243,111,102,8,8,225,99,98,6,0,205,75,68,13,4,154,45,55,7,0,107,11,23,0,0,38,6,8,0,0,15,0,0,0,0,7,1041,1770,127,58,2994
507051313,0,0,0,0,0,5,8,0,0,10,25,78,0,5,101,105,91,6,7,208,146,96,13,6,256,160,128,17,7,314,184,166,4,4,361,158,137,7,3,309,164,111,3,0,290,132,93,4,0,232,104,46,6,7,164,61,52,3,0,116,18,24,4,0,48,6,9,0,0,16,0,4,0,0,4,1258,1039,85,40,2419
507051314,0,0,0,0,0,0,0,0,0,0,14,40,0,0,54,23,33,0,0,52,20,10,3,0,32,17,21,5,0,35,19,25,0,0,41,22,10,0,0,33,19,19,3,0,39,20,10,0,0,34,21,15,0,0,39,10,9,0,0,16,8,3,0,0,12,4,0,0,0,4,0,10,0,0,9,192,204,15,12,419
509011225,0,4,0,0,4,22,35,0,3,58,211,741,31,13,993,449,319,27,27,821,489,310,66,20,878,507,360,62,10,933,512,411,41,17,981,558,427,31,10,1023,689,406,32,8,1137,713,420,62,17,1213,593,425,60,7,1092,459,478,66,13,1014,168,229,31,8,430,51,125,14,4,191,15,42,7,3,73,5412,4692,533,153,10788
509011226,0,0,0,0,0,5,5,0,0,7,17,24,4,5,43,38,13,0,3,53,48,16,5,8,71,60,21,4,0,89,55,35,3,6,97,72,36,7,3,112,77,46,0,5,131,59,39,3,0,106,85,41,9,4,137,78,59,9,8,155,28,40,3,0,77,23,22,3,5,55,11,35,4,5,61,657,428,57,36,1186
509011227,0,0,0,0,0,0,0,0,0,4,8,39,4,0,48,20,11,5,0,27,24,14,3,0,39,24,10,4,0,39,16,31,0,0,49,31,20,4,0,48,40,24,0,0,66,48,31,0,0,74,42,35,3,0,75,27,31,6,3,58,7,10,0,0,17,3,15,0,0,19,3,0,0,0,3,279,256,23,12,568
509011228,0,0,0,0,0,9,14,0,0,16,22,112,10,4,148,44,25,6,0,76,46,27,10,5,94,71,60,5,4,143,95,73,4,6,178,107,86,7,5,203,115,94,8,5,219,134,115,15,3,263,117,122,14,3,255,88,109,9,0,207,38,64,7,10,113,27,43,8,0,82,13,28,3,0,50,911,971,111,51,2037
509011229,0,0,0,0,0,3,6,0,0,13,17,4,0,6,28,80,14,4,3,100,83,17,7,3,110,98,43,7,4,155,105,41,8,0,154,110,47,0,0,159,101,24,3,3,130,109,41,8,4,164,114,39,4,0,169,69,38,6,0,116,69,31,4,0,106,20,11,5,3,45,8,16,0,5,22,992,379,67,20,1459
509011230,0,0,0,0,0,17,5,0,5,21,40,64,3,8,116,109,52,12,5,181,140,47,20,5,210,119,53,10,5,184,99,61,6,6,177,115,64,6,0,185,119,52,7,3,184,130,58,12,5,203,158,60,14,4,240,118,64,4,7,188,50,57,10,0,119,15,20,5,0,40,14,19,6,0,33,1225,671,101,46,2049
509011231,0,0,0,0,0,11,6,0,0,21,21,27,5,3,51,89,20,6,4,121,96,23,11,3,140,69,30,13,7,112,115,48,9,7,177,121,52,7,5,181,116,41,7,0,162,137,54,15,5,211,156,66,10,9,237,117,62,7,5,195,75,53,8,6,133,36,27,6,4,69,27,17,8,3,47,1174,517,105,51,1848
509011232,0,0,0,0,0,0,0,0,0,6,16,16,0,0,36,23,17,0,0,41,30,19,5,0,49,47,24,5,0,73,42,26,0,0,67,50,24,8,0,77,57,21,6,0,84,66,38,8,10,120,68,32,16,0,107,45,23,5,0,71,17,24,5,0,48,3,14,3,0,21,0,9,5,0,15,462,271,65,11,816
509011233,0,0,0,0,0,14,7,0,0,18,78,61,0,5,146,154,50,4,3,211,146,51,13,5,210,168,66,17,9,258,189,93,0,3,289,193,84,13,6,291,223,90,9,9,330,236,75,18,8,335,203,78,25,8,313,150,109,29,0,284,58,71,11,4,142,24,27,5,0,57,6,13,0,4,22,1816,869,138,59,2891
509011234,0,0,0,0,0,8,3,0,0,9,57,64,3,4,129,93,40,4,9,143,115,24,3,9,157,96,46,8,3,149,106,47,3,5,158,140,58,5,6,210,168,62,14,4,243,158,71,8,4,246,145,74,11,11,243,117,70,16,6,210,57,60,13,0,133,34,42,3,5,78,13,31,4,7,53,1300,685,103,52,2143
509011235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
509021236,0,0,0,0,0,13,0,0,0,13,25,52,7,4,90,69,38,6,3,117,74,44,0,9,122,74,31,7,0,117,78,32,14,3,123,99,56,3,3,159,111,34,9,0,157,130,57,8,0,193,109,60,13,5,183,86,45,5,0,139,37,32,0,0,75,20,23,0,0,38,16,17,5,0,38,920,515,73,39,1549
509021237,0,0,0,0,0,8,7,6,4,23,36,32,0,5,68,61,10,0,0,70,89,24,12,0,126,85,33,7,0,128,79,47,0,0,126,75,42,4,3,123,94,35,3,0,130,108,48,6,0,158,92,47,7,0,153,88,62,12,4,164,42,20,4,7,76,23,18,7,3,45,15,20,5,0,37,880,445,68,24,1416
509021238,0,0,0,0,0,9,0,3,0,13,36,21,0,3,56,83,22,9,0,111,75,27,5,3,110,80,29,7,3,115,93,67,0,0,168,101,57,3,0,160,121,50,5,5,172,117,46,4,0,174,121,49,10,0,180,116,56,15,3,189,73,53,9,5,138,29,33,4,3,69,14,30,0,10,47,1057,534,66,30,1687
509021239,0,0,0,0,0,16,12,0,4,32,59,93,5,0,164,168,68,11,10,250,266,115,11,11,402,258,96,26,11,392,224,106,14,5,352,232,96,16,12,342,254,92,12,8,368,259,92,27,5,393,267,141,21,8,438,207,130,28,6,368,85,86,22,0,190,40,56,4,7,106,24,55,5,6,83,2340,1225,200,90,3855
