POW_SA2_CODE_2021,CL_nfd_650_799_Mng,CL_nfd_650_799_Pro,CL_nfd_650_799_TecTW,CL_nfd_650_799_CoPSW,CL_nfd_650_799_ClAW,CL_nfd_650_799_SWks,CL_nfd_650_799_MaOpDv,CL_nfd_650_799_Lab,CL_nfd_650_799_IDNS,CL_nfd_650_799_Tot,CL_nfd_800_999_Mng,CL_nfd_800_999_Pro,CL_nfd_800_999_TecTW,CL_nfd_800_999_CoPSW,CL_nfd_800_999_ClAW,CL_nfd_800_999_SWks,CL_nfd_800_999_MaOpDv,CL_nfd_800_999_Lab,CL_nfd_800_999_IDNS,CL_nfd_800_999_Tot,CL_nfd_1000_1249_Mng,CL_nfd_1000_1249_Pro,CL_nfd_1000_1249_TecTW,CL_nfd_1000_1249_CoPSW,CL_nfd_1000_1249_ClAW,CL_nfd_1000_1249_SWks,CL_nfd_1000_1249_MaOpDv,CL_nfd_1000_1249_Lab,CL_nfd_1000_1249_IDNS,CL_nfd_1000_1249_Tot,CL_nfd_1250_1499_Mng,CL_nfd_1250_1499_Pro,CL_nfd_1250_1499_TecTW,CL_nfd_1250_1499_CoPSW,CL_nfd_1250_1499_ClAW,CL_nfd_1250_1499_SWks,CL_nfd_1250_1499_MaOpDv,CL_nfd_1250_1499_Lab,CL_nfd_1250_1499_IDNS,CL_nfd_1250_1499_Tot,CL_nfd_1500_1749_Mng,CL_nfd_1500_1749_Pro,CL_nfd_1500_1749_TecTW,CL_nfd_1500_1749_CoPSW,CL_nfd_1500_1749_ClAW,CL_nfd_1500_1749_SWks,CL_nfd_1500_1749_MaOpDv,CL_nfd_1500_1749_Lab,CL_nfd_1500_1749_IDNS,CL_nfd_1500_1749_Tot,CL_nfd_1750_1999_Mng,CL_nfd_1750_1999_Pro,CL_nfd_1750_1999_TecTW,CL_nfd_1750_1999_CoPSW,CL_nfd_1750_1999_ClAW,CL_nfd_1750_1999_SWks,CL_nfd_1750_1999_MaOpDv,CL_nfd_1750_1999_Lab,CL_nfd_1750_1999_IDNS,CL_nfd_1750_1999_Tot,CL_nfd_2000_2999_Mng,CL_nfd_2000_2999_Pro,CL_nfd_2000_2999_TecTW,CL_nfd_2000_2999_CoPSW,CL_nfd_2000_2999_ClAW,CL_nfd_2000_2999_SWks,CL_nfd_2000_2999_MaOpDv,CL_nfd_2000_2999_Lab,CL_nfd_2000_2999_IDNS,CL_nfd_2000_2999_Tot,CL_nfd_3000_3499_Mng,CL_nfd_3000_3499_Pro,CL_nfd_3000_3499_TecTW,CL_nfd_3000_3499_CoPSW,CL_nfd_3000_3499_ClAW,CL_nfd_3000_3499_SWks,CL_nfd_3000_3499_MaOpDv,CL_nfd_3000_3499_Lab,CL_nfd_3000_3499_IDNS,CL_nfd_3000_3499_Tot,CL_nfd_3500mo_Mng,CL_nfd_3500mo_Pro,CL_nfd_3500mo_TecTW,CL_nfd_3500mo_CoPSW,CL_nfd_3500mo_ClAW,CL_nfd_3500mo_SWks,CL_nfd_3500mo_MaOpDv,CL_nfd_3500mo_Lab,CL_nfd_3500mo_IDNS,CL_nfd_3500mo_Tot,CL_nfd_PINS_Mng,CL_nfd_PINS_Pro,CL_nfd_PINS_TecTW,CL_nfd_PINS_CoPSW,CL_nfd_PINS_ClAW,CL_nfd_PINS_SWks,CL_nfd_PINS_MaOpDv,CL_nfd_PINS_Lab,CL_nfd_PINS_IDNS,CL_nfd_PINS_Tot,CL_nfd_Tot_Mng,CL_nfd_Tot_Pro,CL_nfd_Tot_TecTW,CL_nfd_Tot_CoPSW,CL_nfd_Tot_ClAW,CL_nfd_Tot_SWks,CL_nfd_Tot_MaOpDv,CL_nfd_Tot_Lab,CL_nfd_Tot_IDNS,CL_nfd_Tot_Tot,CIII_IV_NNI_Mng,CIII_IV_NNI_Pro,CIII_IV_NNI_TecTW,CIII_IV_NNI_CoPSW,CIII_IV_NNI_ClAW,CIII_IV_NNI_SWks,CIII_IV_NNI_MaOpDv,CIII_IV_NNI_Lab,CIII_IV_NNI_IDNS,CIII_IV_NNI_Tot,CIII_IV_1_149_Mng,CIII_IV_1_149_Pro,CIII_IV_1_149_TecTW,CIII_IV_1_149_CoPSW,CIII_IV_1_149_ClAW,CIII_IV_1_149_SWks,CIII_IV_1_149_MaOpDv,CIII_IV_1_149_Lab,CIII_IV_1_149_IDNS,CIII_IV_1_149_Tot,CIII_IV_150_299_Mng,CIII_IV_150_299_Pro,CIII_IV_150_299_TecTW,CIII_IV_150_299_CoPSW,CIII_IV_150_299_ClAW,CIII_IV_150_299_SWks,CIII_IV_150_299_MaOpDv,CIII_IV_150_299_Lab,CIII_IV_150_299_IDNS,CIII_IV_150_299_Tot,CIII_IV_300_399_Mng,CIII_IV_300_399_Pro,CIII_IV_300_399_TecTW,CIII_IV_300_399_CoPSW,CIII_IV_300_399_ClAW,CIII_IV_300_399_SWks,CIII_IV_300_399_MaOpDv,CIII_IV_300_399_Lab,CIII_IV_300_399_IDNS,CIII_IV_300_399_Tot,CIII_IV_400_499_Mng,CIII_IV_400_499_Pro,CIII_IV_400_499_TecTW,CIII_IV_400_499_CoPSW,CIII_IV_400_499_ClAW,CIII_IV_400_499_SWks,CIII_IV_400_499_MaOpDv,CIII_IV_400_499_Lab,CIII_IV_400_499_IDNS,CIII_IV_400_499_Tot,CIII_IV_500_649_Mng,CIII_IV_500_649_Pro,CIII_IV_500_649_TecTW,CIII_IV_500_649_CoPSW,CIII_IV_500_649_ClAW,CIII_IV_500_649_SWks,CIII_IV_500_649_MaOpDv,CIII_IV_500_649_Lab,CIII_IV_500_649_IDNS,CIII_IV_500_649_Tot,CIII_IV_650_799_Mng,CIII_IV_650_799_Pro,CIII_IV_650_799_TecTW,CIII_IV_650_799_CoPSW,CIII_IV_650_799_ClAW,CIII_IV_650_799_SWks,CIII_IV_650_799_MaOpDv,CIII_IV_650_799_Lab,CIII_IV_650_799_IDNS,CIII_IV_650_799_Tot,CIII_IV_800_999_Mng,CIII_IV_800_999_Pro,CIII_IV_800_999_TecTW,CIII_IV_800_999_CoPSW,CIII_IV_800_999_ClAW,CIII_IV_800_999_SWks,CIII_IV_800_999_MaOpDv,CIII_IV_800_999_Lab,CIII_IV_800_999_IDNS,CIII_IV_800_999_Tot,CIII_IV_1000_1249_Mng,CIII_IV_1000_1249_Pro,CIII_IV_1000_1249_TecTW,CIII_IV_1000_1249_CoPSW,CIII_IV_1000_1249_ClAW,CIII_IV_1000_1249_SWks,CIII_IV_1000_1249_MaOpDv,CIII_IV_1000_1249_Lab,CIII_IV_1000_1249_IDNS,CIII_IV_1000_1249_Tot
503011034,0,0,4,0,0,0,0,0,0,7,0,0,0,9,0,0,0,0,0,13,0,0,0,4,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,8,3,7,28,9,6,0,3,0,62,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,5,0,0,0,10,0,0,0,0,0,13,0,0,0,3,3,4,0,0,0,18,0,0,0,10,0,0,0,4,0,21,0,0,5,10,0,4,0,4,0,23,0,0,12,17,7,4,0,11,0,53,3,3,25,46,12,0,0,8,0,94,5,3,20,37,11,0,0,6,0,88
503011035,0,0,6,9,5,0,5,8,0,27,0,0,4,8,18,0,0,9,0,37,0,0,4,9,21,0,3,5,3,41,4,4,6,4,20,3,0,0,0,50,4,0,0,0,22,0,0,0,0,32,4,0,0,0,6,0,0,0,0,18,0,5,4,0,6,0,0,0,0,24,0,0,0,0,0,0,0,0,0,8,4,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,3,23,22,34,37,124,17,14,23,7,293,3,0,5,4,0,0,0,0,3,11,0,0,0,9,0,3,0,0,0,19,0,0,7,14,0,0,0,6,0,26,3,0,16,14,9,0,3,0,0,49,3,3,14,27,10,5,0,8,0,71,0,3,28,49,27,3,0,17,3,130,10,7,38,75,43,3,6,21,3,206,5,13,54,64,64,9,9,28,5,244,23,17,81,101,117,3,15,16,4,375
503011036,0,0,0,4,0,0,0,0,0,4,0,0,0,3,3,0,0,0,0,3,0,0,4,0,0,0,0,0,0,5,5,0,0,0,3,0,0,0,0,12,3,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,6,0,0,4,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,13,4,3,16,17,5,4,8,0,70,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,3,0,5,0,4,0,0,0,5,0,13,4,0,0,6,3,0,0,0,0,12,0,0,0,10,0,0,0,0,0,13,0,0,8,23,3,0,0,0,0,40,4,3,6,13,6,0,0,5,0,39,3,6,12,17,12,0,0,4,0,52,4,4,36,20,13,0,3,6,6,92
503021037,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,5,0,0,8,6,0,0,0,0,0,11,0,0,5,0,0,0,0,0,0,6,0,0,7,0,0,0,0,0,0,11
503021038,0,0,5,3,3,0,0,0,0,12,0,0,3,8,3,0,0,3,0,14,0,0,5,4,11,0,0,0,0,22,0,0,0,0,10,3,0,0,0,20,0,4,0,0,8,0,0,0,0,14,0,6,0,0,3,0,0,0,0,8,4,4,0,0,4,0,0,0,0,18,3,0,0,0,0,3,0,0,0,7,6,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,14,18,15,23,49,22,0,4,0,154,0,0,5,0,0,0,0,0,0,4,0,0,0,5,3,0,0,0,0,12,0,3,8,11,0,3,0,4,0,29,0,7,4,9,10,4,0,5,0,31,0,3,7,16,7,7,0,6,0,50,5,0,18,25,17,7,0,8,0,88,0,0,30,28,25,9,7,9,0,111,11,10,47,30,26,9,0,12,0,152,16,16,57,19,39,19,0,4,5,176
503021039,0,0,0,8,0,0,0,0,0,9,0,0,0,5,5,4,0,0,0,11,3,0,0,0,9,0,0,3,0,18,0,0,0,9,0,0,0,0,0,12,0,6,4,0,0,0,0,0,0,12,0,0,0,3,0,0,0,0,0,6,5,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,8,10,35,30,18,0,8,0,119,0,0,5,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,15,0,0,9,8,6,3,0,9,0,32,0,0,3,8,5,6,0,3,0,28,0,0,6,23,5,5,0,3,0,45,0,3,10,34,14,12,0,6,0,82,9,5,22,35,18,13,0,11,0,111,13,4,43,61,11,6,0,11,0,138,12,3,49,27,20,3,3,6,0,132
503021040,0,0,0,5,6,0,0,0,0,13,3,0,0,9,3,10,0,0,0,21,0,0,0,0,5,0,0,0,0,8,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,4,9,24,19,18,0,3,0,81,0,0,0,0,0,0,0,0,0,6,0,0,0,7,0,0,0,0,0,5,0,0,3,8,0,0,0,5,0,13,0,3,9,9,4,0,0,5,0,28,0,0,8,4,0,0,0,0,0,22,3,3,17,27,5,7,6,3,0,65,0,5,19,24,8,0,0,4,3,69,8,0,29,32,8,6,3,4,0,90,8,7,20,25,6,9,0,6,0,84
503021042,0,0,0,8,16,0,0,4,0,28,0,0,7,6,12,3,0,0,0,31,0,4,3,20,21,0,6,4,0,59,7,6,0,5,14,3,0,0,0,41,5,9,6,7,15,0,0,0,0,41,6,3,0,0,4,4,0,3,0,21,6,6,0,0,3,3,0,0,0,28,0,0,0,0,0,0,0,0,0,5,0,10,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,35,30,24,77,92,31,11,18,3,320,0,0,0,6,0,0,0,0,0,3,0,3,0,8,3,0,0,3,0,27,3,5,4,23,3,10,0,7,0,56,0,3,3,29,6,14,0,10,0,70,6,8,23,28,16,10,0,9,0,97,4,15,31,66,23,15,0,11,3,176,17,12,45,69,38,16,3,16,0,219,18,13,72,83,60,11,10,20,0,293,32,29,115,74,85,16,6,31,0,393
503021043,0,0,4,9,3,0,0,6,0,21,0,8,0,5,12,0,4,5,0,38,8,3,6,9,14,0,0,0,0,40,0,0,0,4,11,0,0,0,0,14,4,5,0,4,7,0,0,0,0,21,0,0,0,0,0,5,0,0,0,6,4,4,0,0,0,0,0,0,0,15,0,3,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,21,24,17,50,62,12,3,14,3,205,0,0,0,6,0,0,0,0,0,4,0,0,0,3,0,0,0,0,0,10,0,0,9,9,6,0,0,5,0,24,0,0,9,13,3,3,0,0,0,32,0,3,4,17,8,4,0,10,0,41,0,3,23,41,19,7,0,14,0,104,3,0,24,70,28,5,5,10,0,142,3,10,37,62,32,10,8,9,0,177,16,17,67,57,47,8,13,8,0,231
503021295,0,0,0,3,8,8,0,3,0,17,0,0,0,3,12,0,0,0,4,22,0,0,4,4,14,0,0,3,3,32,4,7,0,3,11,0,0,0,0,25,3,10,0,6,18,0,3,0,0,39,0,4,0,10,7,3,0,0,0,26,7,13,0,8,11,0,0,0,0,41,3,5,5,0,0,0,0,0,0,16,4,4,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,23,46,16,40,78,15,7,16,9,250,0,0,3,0,0,0,0,0,0,6,0,0,0,0,3,0,0,0,0,8,0,0,3,14,5,0,0,3,5,33,0,0,5,13,0,0,0,9,0,34,0,4,5,12,11,0,0,10,0,39,0,0,11,28,12,0,0,13,0,68,3,3,16,29,23,0,4,11,0,92,9,9,40,46,27,4,7,5,0,157,16,24,51,48,62,4,11,20,5,235
503021296,0,0,6,4,8,0,0,0,0,13,0,0,6,0,3,3,0,0,0,16,5,0,4,10,7,0,0,0,0,31,0,0,3,3,9,0,0,0,0,21,0,0,0,3,5,0,0,0,0,8,3,0,0,0,7,0,0,0,0,15,8,4,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,4,14,19,15,39,51,16,0,6,0,163,0,0,0,0,6,0,0,0,0,7,0,0,0,5,0,3,0,0,0,7,0,0,8,8,3,6,0,6,0,30,4,3,3,22,0,4,4,5,0,38,0,0,7,21,10,4,0,13,0,51,9,4,22,27,17,7,0,6,0,97,4,9,30,32,18,12,5,8,3,122,5,13,51,43,43,10,17,10,0,185,23,22,79,39,50,16,8,10,8,243
503021297,5,7,11,18,40,6,0,18,0,99,5,9,16,22,77,6,6,10,0,145,15,14,15,39,124,13,4,8,0,225,24,30,13,20,138,7,4,5,6,250,27,49,6,8,82,6,0,5,4,199,23,49,9,16,48,7,8,3,0,174,58,71,27,16,71,11,13,7,5,287,22,25,9,0,9,5,9,0,0,77,54,40,9,3,10,10,3,0,0,135,0,0,0,0,5,0,0,0,0,11,234,309,119,171,654,96,51,88,24,1753,0,0,10,4,10,0,0,3,4,39,0,7,0,22,18,17,0,15,0,78,3,5,11,47,23,23,6,24,8,158,3,9,18,64,41,31,8,30,4,214,14,8,30,67,59,44,4,34,5,270,12,27,57,119,127,41,3,68,15,474,25,52,100,168,244,67,15,58,14,746,62,65,172,173,449,66,22,68,15,1078,98,153,293,235,679,78,33,64,27,1671
504011044,0,0,4,4,0,0,0,3,0,11,3,0,0,4,4,0,5,0,0,19,5,3,4,4,3,0,0,0,0,24,0,0,3,0,0,0,0,0,0,5,3,0,0,0,0,0,5,0,0,13,0,0,5,0,0,0,0,0,0,0,5,0,3,0,0,0,3,0,0,9,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,6,0,0,0,5,0,0,0,0,0,0,0,0,0,0,16,3,17,21,22,8,11,12,6,116,0,0,3,0,0,0,0,0,0,8,0,0,0,0,0,0,0,4,3,3,0,0,8,4,3,4,0,11,0,27,0,5,9,11,6,3,3,4,0,39,0,0,11,8,6,5,0,0,0,39,0,3,18,27,5,5,6,13,0,78,3,4,33,46,14,12,13,7,4,128,3,4,64,37,19,3,25,26,3,191,16,6,139,27,33,5,30,34,0,290
504011045,0,0,0,12,0,0,0,5,0,21,0,0,0,3,3,0,7,3,0,21,3,0,0,3,5,4,3,0,0,20,6,0,7,4,4,4,0,4,0,30,0,3,5,3,4,0,4,0,0,14,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,8,19,42,29,8,25,20,3,169,0,6,6,3,0,0,0,0,3,11,0,0,4,3,0,4,5,0,0,14,3,6,10,9,4,0,4,3,0,44,4,0,16,12,3,0,0,3,0,43,6,5,21,24,7,4,11,4,0,75,4,8,47,44,17,8,9,15,0,148,9,8,65,45,17,4,12,11,0,179,13,4,96,70,29,12,35,34,3,297,21,0,160,56,35,12,41,34,4,374
504011046,0,0,0,6,0,0,0,0,0,3,0,0,0,0,0,6,0,0,0,4,0,0,0,0,0,0,0,0,0,5,0,0,0,3,0,0,0,0,0,6,0,4,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,4,7,26,9,6,0,0,0,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,6,0,5,0,6,0,0,0,17,0,0,4,4,0,3,0,4,0,17,0,0,3,10,0,3,0,3,0,22,0,5,5,15,5,4,0,7,0,42,4,0,8,15,3,11,0,0,0,45,4,3,18,16,5,0,0,0,0,46,10,3,34,14,13,0,0,3,4,76
504011047,0,0,0,0,5,3,0,3,0,12,0,0,3,6,5,4,0,0,0,21,9,0,0,11,8,0,0,0,0,27,6,0,0,3,0,0,0,0,0,10,0,3,0,0,0,0,0,0,0,7,4,0,0,0,0,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,10,9,12,36,25,28,3,8,0,139,0,0,3,0,0,3,0,0,0,10,0,0,0,3,4,3,0,4,0,15,3,0,4,19,0,15,0,10,0,49,3,0,11,5,9,22,0,7,0,64,7,0,22,12,4,17,9,12,0,80,9,0,27,41,12,37,3,16,4,146,5,4,38,43,10,31,7,13,0,149,20,3,60,52,18,27,4,14,0,208,30,13,93,41,24,18,7,20,0,252
504011048,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,9,5,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,3,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,7,0,0,6,6,0,5,0,0,0,21,0,0,5,7,0,0,0,3,0,21,0,0,5,6,0,4,0,0,0,24,4,0,14,15,5,0,0,0,0,35,0,0,12,7,5,3,0,0,0,33
504021049,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,6,0,0,0,4,0,0,0,0,0,3,0,0,0,5,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,13,3,4,0,0,0,29,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,5,0,0,4,0,0,0,0,0,0,3,0,0,0,0,0,0,5,0,0,11,0,0,4,3,5,0,0,0,0,16,0,3,4,6,3,0,4,0,0,26,0,3,5,6,0,0,0,0,0,19
504021050,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,3,7,3,5,0,0,0,16,0,0,0,0,0,0,0,0,0,4,0,0,4,0,0,0,0,0,0,7,0,0,0,0,0,3,0,0,0,8,3,0,7,6,5,0,0,0,0,14,0,0,7,9,3,0,0,0,0,13,4,0,0,7,6,0,0,0,0,20,0,0,9,0,5,5,0,0,0,21,0,0,14,16,0,0,0,8,0,35,4,0,4,6,3,0,0,0,0,20
504021051,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,3,3,0,0,0,3,0,0,0,0,9,0,0,0,4,0,0,0,0,0,6,0,0,3,4,3,0,0,0,0,10,0,0,7,3,3,0,0,0,0,20,0,0,3,6,5,4,0,0,0,15,0,0,8,6,0,4,0,0,0,20
504021052,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
504021053,0,0,0,0,3,0,0,0,0,7,0,4,0,4,3,0,0,0,0,10,0,0,0,0,8,0,0,3,0,11,0,0,4,3,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,10,7,17,27,8,3,10,0,85,7,0,0,0,0,0,0,0,0,3,6,4,0,8,5,3,0,0,0,16,0,4,0,10,0,3,0,8,0,23,0,0,3,0,5,0,0,3,0,14,0,0,11,8,0,8,0,11,0,32,0,0,19,27,7,10,3,5,0,72,6,8,27,23,9,6,0,10,0,96,6,5,28,25,9,3,0,7,0,86,9,0,44,22,13,3,10,12,5,109
504021054,0,0,3,0,3,0,0,4,0,15,0,0,0,0,0,0,0,0,0,9,3,0,5,3,0,0,0,3,0,11,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,5,3,0,0,0,0,0,0,0,0,5,6,0,0,0,0,0,0,3,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,7,8,17,6,7,12,10,0,84,0,0,0,0,0,0,0,0,0,3,0,0,3,4,0,4,0,0,0,10,0,0,0,4,0,9,0,6,0,22,0,0,11,0,5,0,0,0,0,27,6,0,11,8,0,0,0,7,0,40,5,0,17,21,0,5,5,10,0,58,8,0,25,24,10,11,10,12,0,92,3,3,37,27,15,8,11,13,0,116,10,6,77,18,13,13,17,20,4,186
504031055,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
504031056,0,0,0,4,0,4,0,0,0,8,0,0,0,4,3,0,0,0,0,15,0,0,0,0,4,0,0,0,0,7,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,8,17,9,13,0,4,0,52,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,9,5,0,3,6,0,4,0,10,0,26,0,0,8,5,0,4,0,4,0,19,0,0,5,8,0,3,3,8,0,35,0,0,12,21,9,7,3,0,0,50,3,0,18,25,10,9,0,3,0,66,0,3,19,26,7,3,0,6,0,75,0,4,28,18,7,0,4,5,0,68
504031057,0,0,0,3,0,4,0,0,0,11,0,0,0,4,5,0,0,3,0,11,0,0,0,0,3,0,0,3,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,14,11,6,3,10,0,48,0,0,0,0,0,0,0,0,0,3,0,0,0,10,0,7,0,3,0,14,0,0,0,9,0,4,0,6,0,19,0,0,0,4,3,4,0,3,0,18,0,0,11,6,0,0,3,3,0,30,0,4,13,11,9,9,0,3,0,51,0,0,21,15,4,0,3,8,0,57,7,4,23,22,0,9,3,6,0,82,7,0,26,20,0,4,3,9,0,84
