POW_SA2_CODE_2021,Tot_150_299_A_55_64,Tot_150_299_A_65_74,Tot_150_299_A_75ov,Tot_150_299_Tot,Tot_300_399_A_15_19,Tot_300_399_A_20_24,Tot_300_399_A_25_34,Tot_300_399_A_35_44,Tot_300_399_A_45_54,Tot_300_399_A_55_64,Tot_300_399_A_65_74,Tot_300_399_A_75ov,Tot_300_399_Tot,Tot_400_499_A_15_19,Tot_400_499_A_20_24,Tot_400_499_A_25_34,Tot_400_499_A_35_44,Tot_400_499_A_45_54,Tot_400_499_A_55_64,Tot_400_499_A_65_74,Tot_400_499_A_75ov,Tot_400_499_Tot,Tot_500_649_A_15_19,Tot_500_649_A_20_24,Tot_500_649_A_25_34,Tot_500_649_A_35_44,Tot_500_649_A_45_54,Tot_500_649_A_55_64,Tot_500_649_A_65_74,Tot_500_649_A_75ov,Tot_500_649_Tot,Tot_650_799_A_15_19,Tot_650_799_A_20_24,Tot_650_799_A_25_34,Tot_650_799_A_35_44,Tot_650_799_A_45_54,Tot_650_799_A_55_64,Tot_650_799_A_65_74,Tot_650_799_A_75ov,Tot_650_799_Tot,Tot_800_999_A_15_19,Tot_800_999_A_20_24,Tot_800_999_A_25_34,Tot_800_999_A_35_44,Tot_800_999_A_45_54,Tot_800_999_A_55_64,Tot_800_999_A_65_74,Tot_800_999_A_75ov,Tot_800_999_Tot,Tot_1000_1249_A_15_19,Tot_1000_1249_A_20_24,Tot_1000_1249_A_25_34,Tot_1000_1249_A_35_44,Tot_1000_1249_A_45_54,Tot_1000_1249_A_55_64,Tot_1000_1249_A_65_74,Tot_1000_1249_A_75ov,Tot_1000_1249_Tot,Tot_1250_1499_A_15_19,Tot_1250_1499_A_20_24,Tot_1250_1499_A_25_34,Tot_1250_1499_A_35_44,Tot_1250_1499_A_45_54,Tot_1250_1499_A_55_64,Tot_1250_1499_A_65_74,Tot_1250_1499_A_75ov,Tot_1250_1499_Tot,Tot_1500_1749_A_15_19,Tot_1500_1749_A_20_24,Tot_1500_1749_A_25_34,Tot_1500_1749_A_35_44,Tot_1500_1749_A_45_54,Tot_1500_1749_A_55_64,Tot_1500_1749_A_65_74,Tot_1500_1749_A_75ov,Tot_1500_1749_Tot,Tot_1750_1999_A_15_19,Tot_1750_1999_A_20_24,Tot_1750_1999_A_25_34,Tot_1750_1999_A_35_44,Tot_1750_1999_A_45_54,Tot_1750_1999_A_55_64,Tot_1750_1999_A_65_74,Tot_1750_1999_A_75ov,Tot_1750_1999_Tot,Tot_2000_2999_A_15_19,Tot_2000_2999_A_20_24,Tot_2000_2999_A_25_34,Tot_2000_2999_A_35_44,Tot_2000_2999_A_45_54,Tot_2000_2999_A_55_64,Tot_2000_2999_A_65_74,Tot_2000_2999_A_75ov,Tot_2000_2999_Tot,Tot_3000_3499_A_15_19,Tot_3000_3499_A_20_24,Tot_3000_3499_A_25_34,Tot_3000_3499_A_35_44,Tot_3000_3499_A_45_54,Tot_3000_3499_A_55_64,Tot_3000_3499_A_65_74,Tot_3000_3499_A_75ov,Tot_3000_3499_Tot,Tot_3500mo_A_15_19,Tot_3500mo_A_20_24,Tot_3500mo_A_25_34,Tot_3500mo_A_35_44,Tot_3500mo_A_45_54,Tot_3500mo_A_55_64,Tot_3500mo_A_65_74,Tot_3500mo_A_75ov,Tot_3500mo_Tot,Tot_PINS_A_15_19,Tot_PINS_A_20_24,Tot_PINS_A_25_34,Tot_PINS_A_35_44,Tot_PINS_A_45_54,Tot_PINS_A_55_64,Tot_PINS_A_65_74,Tot_PINS_A_75ov,Tot_PINS_Tot,Tot_Tot_A_15_19,Tot_Tot_A_20_24,Tot_Tot_A_25_34,Tot_Tot_A_35_44,Tot_Tot_A_45_54,Tot_Tot_A_55_64,Tot_Tot_A_65_74,Tot_Tot_A_75ov,Tot_Tot_Tot
503011036,13,4,0,169,23,41,16,20,28,15,11,0,147,16,42,22,16,14,11,8,0,135,13,59,34,36,27,36,20,0,225,5,39,60,49,43,41,19,0,262,4,46,82,56,57,66,27,10,348,0,52,154,93,91,92,25,0,509,0,52,161,113,100,93,20,0,545,0,18,153,117,85,88,26,5,500,0,8,119,113,95,66,25,5,426,0,4,184,270,251,170,44,0,923,0,0,21,49,53,30,9,0,167,3,0,21,35,78,73,29,0,239,0,6,9,3,7,8,4,0,33,275,451,1061,990,944,809,281,37,4847
503021037,0,4,0,13,3,4,0,0,0,0,0,0,13,4,9,13,0,3,4,0,0,27,5,7,11,8,6,4,0,0,33,0,16,18,7,8,6,0,0,53,0,4,16,5,3,3,0,0,41,0,3,17,13,8,5,3,0,53,0,10,33,22,11,8,0,0,79,0,0,28,17,9,4,5,0,62,0,0,16,12,3,5,0,0,41,0,0,28,25,14,6,3,0,82,0,0,9,14,11,3,0,0,29,0,0,17,23,16,12,0,0,78,0,0,0,0,0,0,0,0,7,40,67,208,148,87,51,22,4,627
503021038,15,3,0,253,44,58,52,42,27,14,8,0,243,40,89,71,50,29,32,10,6,330,27,121,125,74,54,51,21,0,478,25,117,160,115,89,66,37,3,601,17,148,240,179,111,90,31,3,817,6,140,349,241,152,112,36,3,1047,0,66,349,212,187,119,41,5,977,4,25,303,288,184,126,21,0,960,0,13,203,226,170,111,20,0,739,0,10,284,598,445,273,65,4,1682,0,0,30,129,166,91,22,0,438,0,0,30,171,222,130,24,3,579,0,5,20,8,5,6,0,0,48,378,892,2255,2374,1878,1255,350,35,9413
503021039,14,14,0,306,68,105,55,30,26,39,17,0,340,31,87,79,40,47,48,17,4,364,27,118,138,92,79,52,42,3,557,12,102,147,95,94,75,39,10,581,6,111,240,138,141,96,55,4,793,6,65,234,187,140,141,50,3,820,0,41,171,130,132,94,24,0,594,3,28,145,121,125,110,26,0,546,0,7,104,122,104,71,20,0,423,0,3,110,170,203,120,41,3,652,0,0,11,36,44,34,14,0,145,0,0,30,58,107,53,27,0,275,9,3,3,11,12,11,6,0,54,465,781,1509,1282,1295,976,409,36,6758
503021040,10,8,0,153,25,47,26,27,22,21,6,0,172,17,35,46,24,19,20,8,0,173,14,77,80,46,42,39,24,7,321,12,52,93,70,66,46,12,0,351,6,71,125,80,84,58,18,3,444,3,45,138,96,82,56,18,3,441,0,14,83,69,47,39,13,0,261,0,5,67,63,56,52,11,0,253,0,0,25,37,34,38,9,3,148,0,3,56,73,63,38,16,4,246,0,0,5,15,16,10,3,0,60,0,0,7,39,43,24,18,0,132,0,0,6,6,3,0,3,0,23,235,401,784,675,593,459,178,32,3359
503021042,36,30,6,581,78,169,101,82,64,71,22,3,579,65,166,143,87,91,84,37,11,685,37,238,238,194,179,136,70,23,1107,34,242,355,264,203,149,59,9,1305,18,268,493,383,306,216,93,15,1790,12,323,831,522,443,386,108,13,2640,0,183,874,540,430,335,85,10,2466,9,68,730,582,439,343,76,16,2261,0,46,511,452,382,250,63,4,1708,0,19,695,956,843,521,132,12,3183,0,4,119,287,225,130,54,3,822,0,8,134,525,690,444,127,18,1942,7,12,41,39,38,26,11,4,184,849,1971,5353,5014,4409,3152,973,153,21876
503021043,23,8,4,263,32,61,44,39,50,24,26,9,274,32,81,65,72,60,44,31,6,385,41,117,131,123,114,96,53,11,687,21,120,210,181,145,130,58,0,869,18,146,309,276,200,167,70,8,1187,0,124,421,303,282,249,66,8,1455,0,69,356,261,233,181,54,3,1169,0,35,291,236,208,150,35,3,964,0,16,201,209,183,150,20,0,785,0,12,281,357,351,252,49,10,1321,0,0,36,103,95,67,13,0,324,0,3,39,194,255,180,58,10,736,5,4,14,8,17,13,8,0,61,342,890,2466,2414,2232,1741,568,74,10729
503021295,21,11,5,200,16,63,53,39,28,33,12,3,245,25,74,91,45,34,20,9,10,310,13,81,134,104,73,57,34,0,509,25,101,185,157,90,75,38,4,681,12,130,304,251,176,126,41,11,1040,6,184,503,382,264,231,68,6,1647,8,136,606,499,361,245,72,3,1930,11,78,588,512,406,303,68,0,1967,0,35,475,550,449,333,74,0,1913,3,52,805,1382,1237,815,164,5,4471,0,7,204,369,319,209,41,0,1153,0,4,188,580,570,329,61,3,1743,0,11,28,24,35,17,3,4,127,231,1020,4221,4947,4074,2828,707,55,18079
503021296,20,14,4,291,42,68,75,51,46,27,13,4,316,29,85,109,61,41,43,10,4,374,40,125,175,108,72,82,34,5,636,20,128,216,155,99,106,44,8,763,11,137,284,192,140,131,41,6,938,10,135,403,307,206,161,38,10,1274,4,62,396,289,224,172,51,0,1201,0,32,311,294,208,175,35,4,1059,0,10,186,257,214,123,43,0,834,0,5,217,445,395,279,56,8,1405,0,0,21,90,98,60,21,0,296,0,0,30,114,122,104,25,6,404,9,6,23,13,11,6,4,0,75,318,899,2526,2421,1919,1488,429,59,10067
503021297,103,43,11,1555,264,625,403,222,145,152,60,14,1882,204,666,555,360,204,178,91,22,2288,182,907,1073,691,406,380,165,20,3830,146,972,1483,1059,624,492,204,27,4999,132,1327,2486,1615,1037,814,256,31,7698,61,1859,4249,2806,1795,1354,373,30,12519,30,1296,4760,3157,2115,1542,373,24,13296,15,708,4726,3672,2468,1622,369,28,13601,10,287,3424,3339,2393,1446,297,12,11202,5,333,6930,9746,6706,3562,593,26,27908,0,29,1589,3449,2649,1235,218,9,9181,4,31,1623,7514,7884,3778,723,56,21620,35,104,230,246,201,124,34,12,978,1937,9917,33891,38174,28824,16873,3847,329,133799
504011044,17,3,0,159,26,32,21,38,26,24,13,0,179,35,40,41,37,34,27,16,0,227,39,68,59,69,65,54,23,0,386,38,98,110,106,85,73,29,0,541,22,125,191,172,167,136,44,6,864,3,91,238,243,209,179,48,3,1013,6,40,173,207,185,146,32,0,785,0,24,121,162,144,125,24,3,609,0,17,79,131,97,81,19,4,423,0,9,107,201,219,136,57,0,721,0,0,23,33,29,32,6,0,124,0,0,12,33,52,35,10,7,147,0,7,18,13,19,13,0,0,63,310,590,1225,1471,1371,1095,329,25,6420
504011045,29,10,3,250,34,55,41,40,32,36,20,3,274,36,59,65,39,65,63,33,9,364,38,100,110,94,90,82,47,4,574,38,128,163,164,142,114,63,5,816,33,148,283,216,237,176,65,6,1160,16,117,294,276,285,252,71,0,1302,3,51,255,225,267,176,53,4,1033,0,19,204,211,208,160,36,3,845,0,13,133,161,135,116,24,3,584,0,6,129,259,229,158,35,7,826,0,0,21,61,58,40,9,0,194,0,4,18,65,84,45,19,4,229,0,10,19,20,12,10,5,0,83,349,792,1785,1899,1887,1474,504,63,8752
504011046,12,6,0,129,22,30,9,16,9,18,3,0,117,22,29,32,15,19,23,7,0,153,26,42,61,46,26,23,20,3,239,11,51,69,59,44,32,12,5,276,0,38,83,68,52,28,9,3,281,0,33,103,79,57,51,14,0,341,0,13,82,88,49,55,11,0,292,0,5,59,77,55,34,16,0,245,0,0,38,39,40,41,8,0,169,0,3,51,126,119,77,9,0,384,0,0,4,16,21,15,4,0,63,0,0,6,20,31,10,5,0,74,0,4,8,9,3,7,3,3,33,230,288,620,682,547,415,124,22,2919
504011047,30,10,0,468,106,124,75,71,48,55,21,3,501,74,113,83,50,73,71,21,4,491,58,160,142,113,131,106,51,10,766,30,129,187,162,128,128,44,3,812,11,173,266,182,166,143,36,0,976,5,95,285,202,187,181,32,3,995,4,54,214,198,149,110,21,6,757,0,19,136,127,112,78,21,0,497,0,10,83,99,89,49,16,0,346,0,5,97,125,107,85,22,5,438,0,0,4,19,32,22,8,0,89,0,0,15,40,56,30,9,5,152,14,10,16,13,18,9,6,0,82,850,1050,1675,1462,1342,1116,331,41,7876
504011048,4,0,0,70,10,14,5,12,13,11,8,0,66,8,18,10,18,8,10,0,3,85,12,16,16,24,20,19,19,0,133,0,7,25,26,27,25,16,0,126,0,12,26,29,24,30,11,0,138,0,14,25,30,25,21,9,0,127,0,3,8,20,18,15,0,0,69,0,4,19,24,18,17,3,6,82,0,0,15,13,13,17,0,0,61,0,0,11,17,16,39,10,0,94,0,0,3,0,0,5,0,0,9,0,0,0,7,10,6,3,0,20,0,0,3,0,0,0,0,0,14,126,99,182,232,214,224,104,13,1195
504021049,12,0,0,19,0,5,0,0,5,8,5,0,23,0,8,0,0,5,5,5,0,18,7,7,4,0,8,18,4,0,47,5,3,7,7,11,3,9,0,48,5,11,27,14,25,23,7,0,109,0,4,19,22,26,27,10,0,99,0,4,18,26,25,31,11,0,125,0,8,46,43,57,65,10,6,231,0,0,36,40,50,59,7,0,199,0,0,25,34,48,50,11,0,170,0,0,0,3,3,5,0,0,18,0,0,4,0,8,3,0,0,12,0,0,0,7,4,0,0,0,7,19,48,195,204,277,310,80,10,1152
504021050,5,3,3,49,12,3,9,7,6,12,7,3,60,3,4,0,13,18,16,10,3,66,8,5,12,12,20,13,15,3,85,0,9,5,17,28,22,6,0,90,0,11,18,31,26,19,9,3,118,0,3,9,21,28,24,8,0,96,0,3,8,18,19,23,6,4,85,0,0,13,11,27,10,5,0,63,0,0,10,15,19,15,3,0,65,0,0,3,30,45,25,15,0,123,0,0,0,9,10,5,6,0,31,0,0,5,12,18,8,3,0,51,0,4,3,0,3,4,0,0,13,63,54,107,212,283,216,96,23,1062
504021051,7,5,0,30,0,5,0,0,11,7,3,0,32,0,6,8,9,3,8,4,0,37,0,12,7,18,15,6,0,0,59,0,10,6,15,16,8,6,0,58,0,3,10,9,10,11,5,0,50,0,3,17,9,15,13,3,0,64,0,0,14,9,9,9,0,0,41,0,0,12,10,5,9,3,0,39,0,0,0,6,13,14,0,0,29,0,0,5,16,16,10,5,0,52,0,0,0,4,3,5,0,0,10,0,0,0,0,0,4,0,0,16,0,0,3,0,4,0,0,0,9,37,39,92,112,121,116,38,8,560
504021052,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,12
504021053,13,9,0,182,32,27,15,19,23,24,9,0,142,30,28,17,18,30,26,15,0,166,27,36,35,48,43,51,30,10,284,7,40,47,44,53,50,31,4,282,9,35,66,65,72,89,27,4,361,0,29,71,88,99,91,24,0,406,0,8,53,54,69,71,15,4,277,0,9,45,51,59,55,16,3,236,0,0,40,41,54,41,10,0,179,0,0,30,55,66,72,14,4,248,0,0,6,7,19,10,0,0,52,0,0,0,6,22,23,12,0,56,5,4,7,7,9,5,3,0,31,387,248,463,544,649,647,198,32,3167
504021054,15,4,0,176,25,19,13,25,11,27,16,5,136,28,31,28,22,25,24,15,4,176,25,43,37,44,49,49,16,0,267,30,53,62,59,58,52,21,0,333,15,68,97,74,105,67,27,3,442,11,57,138,115,129,100,37,7,583,3,31,107,92,95,81,23,0,428,0,14,94,91,86,81,18,5,388,0,8,52,66,63,44,10,0,242,0,3,66,107,100,53,21,3,358,0,0,8,26,18,14,0,0,63,0,0,6,24,26,20,6,0,80,10,9,8,5,8,12,3,3,55,334,367,735,774,788,641,225,28,3897
504031055,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,3,0,10
504031056,20,8,0,143,16,16,23,15,22,27,3,0,128,19,25,20,17,22,25,4,0,133,8,28,32,41,38,54,17,3,222,8,31,53,52,49,53,20,0,274,3,30,73,62,72,43,20,0,295,0,31,80,64,65,57,11,0,318,0,12,45,52,39,36,8,0,197,0,10,42,46,60,41,9,4,201,0,4,32,29,43,16,6,0,131,0,0,32,42,79,68,0,0,223,0,0,13,11,9,7,4,0,36,0,0,7,13,9,14,4,3,47,6,4,0,6,12,7,0,0,34,197,225,469,471,542,477,124,14,2525
504031057,10,3,0,202,35,30,23,30,20,17,3,0,161,20,23,28,18,32,29,13,0,164,19,44,43,49,43,43,24,0,268,8,37,65,74,39,30,11,0,269,8,31,92,66,57,37,19,4,318,3,31,86,85,70,48,14,0,338,0,11,57,59,40,30,8,5,210,0,7,58,49,51,47,7,0,215,0,0,32,37,34,28,3,0,135,0,0,22,61,51,53,9,0,197,0,0,0,5,9,8,0,0,21,0,0,4,3,12,10,4,0,35,0,4,0,3,0,0,0,0,18,360,267,546,565,480,393,127,10,2750
504031058,10,0,0,62,8,5,6,10,13,9,0,4,49,11,22,16,16,8,19,6,3,104,12,15,29,21,32,24,9,0,138,13,28,33,40,33,26,11,3,177,7,28,65,32,50,36,15,0,231,0,26,58,43,41,38,21,0,235,3,26,72,41,52,39,16,0,243,0,30,71,46,61,39,12,0,263,4,9,44,45,51,33,3,0,192,0,6,88,77,77,47,11,0,305,0,0,18,18,16,13,0,0,72,0,0,8,27,21,23,8,0,75,5,4,3,4,11,6,0,0,29,94,211,520,430,483,366,125,13,2248
504031060,6,4,0,26,3,0,3,0,4,4,4,0,20,0,4,3,4,10,3,0,3,31,0,4,5,10,6,6,7,3,37,0,6,6,11,5,16,3,0,41,0,0,8,3,12,5,8,0,41,0,5,4,7,20,20,8,5,72,0,0,3,7,9,10,9,3,40,0,0,3,0,6,7,5,0,25,0,0,0,4,15,0,0,0,20,0,0,4,0,8,10,3,0,27,0,0,0,0,3,0,0,0,4,0,0,0,0,7,6,0,4,16,0,0,0,0,0,3,0,0,6,35,26,40,59,108,108,52,25,453
504031061,0,5,3,73,12,29,16,9,14,8,3,4,95,16,14,12,15,12,10,3,0,91,30,40,28,31,16,28,6,0,177,36,59,62,57,39,26,12,0,304,46,126,171,140,122,82,23,0,717,46,167,321,221,246,179,38,6,1225,11,72,303,256,207,135,37,0,1017,0,55,228,238,191,154,35,0,903,0,47,205,200,195,135,19,4,806,0,41,345,438,383,222,37,4,1473,0,5,91,109,89,43,7,0,353,0,4,47,138,138,52,15,5,399,4,6,11,19,7,15,3,0,70,240,694,1869,1900,1684,1109,247,21,7762
504031062,5,0,0,100,14,13,16,19,3,5,8,0,76,13,20,25,22,18,20,0,0,124,14,34,35,25,17,18,13,0,152,9,29,45,50,28,26,10,0,190,6,16,58,42,36,20,7,0,194,3,15,84,60,43,30,8,0,238,0,6,47,30,37,16,13,0,153,0,3,41,35,34,36,0,0,159,0,0,26,35,21,17,0,0,108,0,0,27,47,47,29,7,0,154,0,0,0,9,7,5,0,0,26,0,0,0,8,4,3,0,0,25,3,0,9,0,0,4,0,0,16,145,169,439,410,317,246,66,15,1797
504031063,26,17,0,321,65,86,56,71,53,54,22,10,419,80,101,97,84,53,63,34,5,512,127,151,171,157,137,130,53,11,944,79,276,255,217,213,197,56,7,1307,55,340,581,455,456,359,81,8,2329,28,245,787,671,599,484,109,14,2937,8,108,583,562,508,366,69,6,2215,4,57,443,476,446,295,72,8,1796,4,26,267,316,286,222,42,0,1162,3,22,322,517,510,367,67,8,1807,0,6,53,100,147,80,16,0,402,0,6,36,125,183,104,41,11,503,4,21,40,36,37,21,5,0,166,741,1534,3755,3839,3705,2780,696,90,17146
504031064,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,4,0,0,0,0,0,4,0,0,0,0,0,0,0,0,4,0,0,3,5,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,4,0,4,6,0,22
504031065,12,4,0,88,18,11,13,11,5,14,13,8,92,10,13,13,11,18,30,12,0,114,6,24,30,25,34,32,8,0,167,12,17,41,42,49,32,16,0,217,6,16,54,48,57,33,12,3,228,5,31,102,67,96,92,14,3,413,0,19,58,59,74,41,21,6,263,0,10,56,44,70,51,6,4,238,0,0,44,61,60,45,13,0,217,0,4,37,95,91,78,10,4,309,0,0,3,4,17,8,4,0,36,0,0,9,9,18,11,4,0,43,3,3,5,4,7,4,0,0,30,134,165,481,492,598,488,141,28,2531
504031066,52,24,5,628,135,168,110,83,67,56,18,4,642,104,176,145,82,91,93,39,11,740,137,248,220,195,179,170,75,14,1235,59,258,348,269,243,229,80,15,1496,39,252,443,373,335,277,76,3,1806,22,208,569,463,439,383,84,10,2173,3,140,491,400,390,306,66,4,1804,3,62,427,396,363,273,59,4,1595,4,17,269,331,322,234,41,0,1221,0,13,333,505,554,428,62,3,1903,0,3,45,84,100,69,10,0,311,0,0,43,148,129,86,18,5,439,8,31,34,37,29,27,7,4,173,1288,1749,3581,3471,3299,2710,675,86,16867
504031067,6,4,0,33,0,0,4,3,0,5,0,0,17,0,0,5,12,8,0,6,0,25,4,3,10,6,9,9,4,0,50,0,12,21,14,11,6,4,0,59,0,0,17,17,10,14,0,0,66,0,3,10,21,17,8,9,0,71,0,0,8,9,15,11,6,0,46,0,0,12,10,9,11,0,0,39,0,0,4,5,9,11,0,0,31,0,0,8,12,14,6,4,0,41,0,0,0,6,3,0,0,0,7,0,0,0,4,6,0,0,0,10,0,0,0,0,0,0,0,0,0,36,32,112,107,117,86,31,6,524
504031068,7,4,0,51,14,13,10,11,15,10,0,0,75,10,13,20,14,11,8,10,3,95,11,12,27,22,26,23,4,4,124,3,19,25,13,23,21,11,4,120,3,26,44,27,42,23,11,0,187,0,3,38,45,50,29,10,4,186,0,8,32,32,38,26,4,4,140,0,7,30,34,34,28,8,4,147,0,3,13,23,26,17,7,0,97,0,0,9,39,30,33,8,0,120,0,0,3,6,3,7,0,0,28,0,0,4,6,13,15,3,0,42,0,0,6,4,3,4,0,0,19,91,116,287,299,336,252,105,25,1506
504031069,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
504031298,4,4,0,116,23,18,18,16,10,6,0,0,91,18,21,22,27,14,9,3,0,109,7,26,33,27,19,16,3,0,133,9,38,39,57,25,14,6,0,180,4,27,60,47,27,15,0,0,189,0,11,56,55,47,15,11,0,199,0,9,39,30,18,15,0,0,106,0,8,52,31,29,7,0,0,136,0,0,36,21,22,9,0,0,95,0,0,34,47,55,28,0,0,167,0,0,0,6,9,6,0,0,18,0,0,8,7,9,8,0,0,27,0,3,3,0,3,5,0,0,15,212,175,433,400,302,157,38,0,1716
504031299,4,3,0,88,19,9,15,3,6,13,0,3,67,12,11,20,10,10,6,4,4,77,12,31,28,14,17,6,5,0,118,4,15,40,16,16,10,7,0,104,0,19,43,24,29,13,7,0,138,4,11,54,33,18,17,0,0,138,0,8,34,27,8,12,0,0,86,0,3,19,14,23,13,5,0,76,0,0,15,15,12,4,0,0,50,0,0,17,25,14,15,0,0,64,0,0,3,0,0,3,0,0,9,0,0,0,3,7,5,0,0,18,4,0,5,0,0,0,0,0,11,180,116,319,202,163,130,33,6,1157
504031300,14,7,0,306,65,50,44,52,32,23,7,0,273,36,60,57,53,34,16,4,0,262,43,74,98,71,76,53,16,0,425,17,90,96,111,77,53,16,0,458,14,63,114,136,128,55,15,0,534,10,46,142,131,122,70,14,0,532,0,34,93,92,69,42,4,0,334,0,8,77,74,55,38,9,0,258,0,3,76,59,55,25,3,0,229,0,0,54,89,77,41,4,0,274,0,0,0,10,5,5,3,0,25,0,0,20,14,15,9,0,0,63,7,6,8,10,6,4,0,0,51,675,511,926,951,804,467,100,9,4434
505011070,8,6,0,164,41,19,10,19,18,20,13,3,134,19,24,14,18,24,20,10,0,136,16,34,35,25,35,35,15,3,205,11,28,41,36,38,38,16,0,216,3,27,49,46,64,49,4,0,247,0,18,65,54,79,51,9,0,267,0,3,38,39,38,34,9,0,164,0,3,35,41,33,36,6,0,160,0,0,31,33,26,21,3,0,114,0,0,30,49,48,31,3,0,164,0,5,4,13,9,9,0,0,26,0,0,3,9,13,16,7,0,43,0,7,5,0,4,4,0,0,22,345,223,370,413,440,362,104,15,2270
505011071,3,8,0,171,35,31,23,15,16,11,13,0,132,18,22,16,21,34,22,9,0,153,15,38,40,36,47,42,17,4,232,12,39,44,36,62,54,11,3,253,3,37,66,52,67,63,15,0,287,0,23,60,57,68,55,13,0,283,0,14,53,43,54,31,8,0,192,0,0,32,38,47,31,11,0,154,0,0,27,32,32,20,3,0,114,0,3,28,48,61,36,3,0,178,0,0,9,12,4,7,0,0,35,0,0,8,15,19,10,0,4,54,0,3,4,4,4,6,4,0,33,343,258,426,434,546,404,101,7,2519
505011072,16,16,0,175,29,26,15,32,23,15,9,6,155,23,27,19,33,19,40,19,4,190,17,38,48,51,59,57,26,5,306,10,39,54,62,64,63,27,0,321,4,27,68,77,85,76,27,3,371,0,26,93,78,91,69,22,0,385,0,14,57,60,70,48,15,4,260,0,13,61,56,63,55,13,3,251,0,5,49,44,58,39,8,0,204,0,0,42,80,107,81,17,0,332,0,0,3,20,26,13,7,0,76,0,3,8,32,32,37,15,5,123,3,4,0,0,3,15,0,0,32,328,256,547,666,732,622,230,36,3414
505011073,8,12,0,272,59,52,31,36,19,34,12,3,236,31,46,45,43,39,41,15,6,269,26,77,53,59,67,40,25,5,349,10,51,91,62,71,68,28,5,395,12,50,85,74,86,58,26,4,400,5,37,112,103,100,68,23,0,445,0,23,75,71,76,56,21,0,320,0,17,77,66,60,45,4,0,268,0,6,43,50,48,37,8,0,188,0,0,48,97,88,63,10,0,305,0,0,3,13,22,5,4,0,55,0,0,9,5,15,12,11,5,56,4,3,10,9,3,5,3,0,35,582,433,709,723,741,559,204,27,3971
505011074,10,4,0,58,9,11,3,14,7,12,0,0,59,14,12,12,10,10,11,5,0,66,7,9,15,21,24,18,10,4,104,5,10,23,28,19,25,13,0,123,0,3,15,23,25,21,12,0,100,0,13,31,30,33,22,9,0,139,0,0,9,28,28,32,3,0,103,0,6,24,19,19,19,3,0,95,0,0,16,15,21,13,4,0,62,0,0,20,25,16,21,4,0,97,0,0,5,6,0,9,0,0,18,0,0,0,7,6,6,0,0,21,0,0,0,4,3,4,3,0,10,65,80,185,245,237,228,69,9,1113
505011075,28,8,0,429,80,111,40,21,38,37,16,0,341,69,109,50,40,52,30,16,4,370,42,120,94,57,79,72,13,3,471,18,107,107,74,67,66,18,3,447,11,84,137,72,67,59,24,0,467,6,60,147,81,85,64,23,3,468,0,17,93,71,54,45,12,0,303,0,8,59,58,60,46,13,3,256,0,0,53,46,57,36,13,0,203,0,0,38,85,131,62,15,0,336,0,0,3,27,20,19,0,0,71,0,0,4,28,38,39,14,0,120,4,7,10,9,3,9,3,0,52,849,758,877,711,804,635,197,23,4849
505011076,5,0,0,50,6,12,0,10,18,7,4,0,47,4,7,5,3,8,11,3,0,41,3,10,6,7,12,13,3,0,56,10,15,8,9,12,7,7,0,64,0,6,13,13,26,20,0,0,76,0,6,27,20,18,25,5,0,100,0,0,12,7,26,19,4,0,63,0,0,5,9,12,25,5,0,49,0,0,6,18,20,10,4,0,52,0,0,7,22,30,20,3,0,78,0,0,0,12,17,6,7,0,38,0,0,5,15,18,15,0,0,47,0,0,0,0,3,3,0,0,12,70,68,90,146,213,187,40,0,821
