POW_SA2_CODE_2021,TaTW_1500_1749_A_45_54,TaTW_1500_1749_A_55_64,TaTW_1500_1749_A_65_74,TaTW_1500_1749_A_75ov,TaTW_1500_1749_Tot,TaTW_1750_1999_A_15_19,TaTW_1750_1999_A_20_24,TaTW_1750_1999_A_25_34,TaTW_1750_1999_A_35_44,TaTW_1750_1999_A_45_54,TaTW_1750_1999_A_55_64,TaTW_1750_1999_A_65_74,TaTW_1750_1999_A_75ov,TaTW_1750_1999_Tot,TaTW_2000_2999_A_15_19,TaTW_2000_2999_A_20_24,TaTW_2000_2999_A_25_34,TaTW_2000_2999_A_35_44,TaTW_2000_2999_A_45_54,TaTW_2000_2999_A_55_64,TaTW_2000_2999_A_65_74,TaTW_2000_2999_A_75ov,TaTW_2000_2999_Tot,TaTW_3000_3499_A_15_19,TaTW_3000_3499_A_20_24,TaTW_3000_3499_A_25_34,TaTW_3000_3499_A_35_44,TaTW_3000_3499_A_45_54,TaTW_3000_3499_A_55_64,TaTW_3000_3499_A_65_74,TaTW_3000_3499_A_75ov,TaTW_3000_3499_Tot,TaTW_3500mo_A_15_19,TaTW_3500mo_A_20_24,TaTW_3500mo_A_25_34,TaTW_3500mo_A_35_44,TaTW_3500mo_A_45_54,TaTW_3500mo_A_55_64,TaTW_3500mo_A_65_74,TaTW_3500mo_A_75ov,TaTW_3500mo_Tot,TaTW_PINS_A_15_19,TaTW_PINS_A_20_24,TaTW_PINS_A_25_34,TaTW_PINS_A_35_44,TaTW_PINS_A_45_54,TaTW_PINS_A_55_64,TaTW_PINS_A_65_74,TaTW_PINS_A_75ov,TaTW_PINS_Tot,TaTW_Tot_A_15_19,TaTW_Tot_A_20_24,TaTW_Tot_A_25_34,TaTW_Tot_A_35_44,TaTW_Tot_A_45_54,TaTW_Tot_A_55_64,TaTW_Tot_A_65_74,TaTW_Tot_A_75ov,TaTW_Tot_Tot,CoPSW_NNI_A_15_19,CoPSW_NNI_A_20_24,CoPSW_NNI_A_25_34,CoPSW_NNI_A_35_44,CoPSW_NNI_A_45_54,CoPSW_NNI_A_55_64,CoPSW_NNI_A_65_74,CoPSW_NNI_A_75ov,CoPSW_NNI_Tot,CoPSW_1_149_A_15_19,CoPSW_1_149_A_20_24,CoPSW_1_149_A_25_34,CoPSW_1_149_A_35_44,CoPSW_1_149_A_45_54,CoPSW_1_149_A_55_64,CoPSW_1_149_A_65_74,CoPSW_1_149_A_75ov,CoPSW_1_149_Tot,CoPSW_150_299_A_15_19,CoPSW_150_299_A_20_24,CoPSW_150_299_A_25_34,CoPSW_150_299_A_35_44,CoPSW_150_299_A_45_54,CoPSW_150_299_A_55_64,CoPSW_150_299_A_65_74,CoPSW_150_299_A_75ov,CoPSW_150_299_Tot,CoPSW_300_399_A_15_19,CoPSW_300_399_A_20_24,CoPSW_300_399_A_25_34,CoPSW_300_399_A_35_44,CoPSW_300_399_A_45_54,CoPSW_300_399_A_55_64,CoPSW_300_399_A_65_74,CoPSW_300_399_A_75ov,CoPSW_300_399_Tot,CoPSW_400_499_A_15_19,CoPSW_400_499_A_20_24,CoPSW_400_499_A_25_34,CoPSW_400_499_A_35_44,CoPSW_400_499_A_45_54,CoPSW_400_499_A_55_64,CoPSW_400_499_A_65_74,CoPSW_400_499_A_75ov,CoPSW_400_499_Tot,CoPSW_500_649_A_15_19,CoPSW_500_649_A_20_24,CoPSW_500_649_A_25_34,CoPSW_500_649_A_35_44,CoPSW_500_649_A_45_54,CoPSW_500_649_A_55_64,CoPSW_500_649_A_65_74,CoPSW_500_649_A_75ov,CoPSW_500_649_Tot,CoPSW_650_799_A_15_19,CoPSW_650_799_A_20_24,CoPSW_650_799_A_25_34,CoPSW_650_799_A_35_44,CoPSW_650_799_A_45_54,CoPSW_650_799_A_55_64,CoPSW_650_799_A_65_74,CoPSW_650_799_A_75ov,CoPSW_650_799_Tot,CoPSW_800_999_A_15_19,CoPSW_800_999_A_20_24,CoPSW_800_999_A_25_34,CoPSW_800_999_A_35_44,CoPSW_800_999_A_45_54,CoPSW_800_999_A_55_64,CoPSW_800_999_A_65_74,CoPSW_800_999_A_75ov,CoPSW_800_999_Tot,CoPSW_1000_1249_A_15_19,CoPSW_1000_1249_A_20_24,CoPSW_1000_1249_A_25_34,CoPSW_1000_1249_A_35_44,CoPSW_1000_1249_A_45_54,CoPSW_1000_1249_A_55_64,CoPSW_1000_1249_A_65_74,CoPSW_1000_1249_A_75ov,CoPSW_1000_1249_Tot,CoPSW_1250_1499_A_15_19,CoPSW_1250_1499_A_20_24,CoPSW_1250_1499_A_25_34,CoPSW_1250_1499_A_35_44,CoPSW_1250_1499_A_45_54,CoPSW_1250_1499_A_55_64,CoPSW_1250_1499_A_65_74,CoPSW_1250_1499_A_75ov,CoPSW_1250_1499_Tot,CoPSW_1500_1749_A_15_19,CoPSW_1500_1749_A_20_24,CoPSW_1500_1749_A_25_34,CoPSW_1500_1749_A_35_44,CoPSW_1500_1749_A_45_54,CoPSW_1500_1749_A_55_64,CoPSW_1500_1749_A_65_74,CoPSW_1500_1749_A_75ov,CoPSW_1500_1749_Tot,CoPSW_1750_1999_A_15_19,CoPSW_1750_1999_A_20_24,CoPSW_1750_1999_A_25_34,CoPSW_1750_1999_A_35_44,CoPSW_1750_1999_A_45_54,CoPSW_1750_1999_A_55_64,CoPSW_1750_1999_A_65_74,CoPSW_1750_1999_A_75ov,CoPSW_1750_1999_Tot,CoPSW_2000_2999_A_15_19,CoPSW_2000_2999_A_20_24,CoPSW_2000_2999_A_25_34,CoPSW_2000_2999_A_35_44,CoPSW_2000_2999_A_45_54,CoPSW_2000_2999_A_55_64,CoPSW_2000_2999_A_65_74,CoPSW_2000_2999_A_75ov,CoPSW_2000_2999_Tot,CoPSW_3000_3499_A_15_19,CoPSW_3000_3499_A_20_24,CoPSW_3000_3499_A_25_34,CoPSW_3000_3499_A_35_44,CoPSW_3000_3499_A_45_54,CoPSW_3000_3499_A_55_64,CoPSW_3000_3499_A_65_74,CoPSW_3000_3499_A_75ov,CoPSW_3000_3499_Tot,CoPSW_3500mo_A_15_19,CoPSW_3500mo_A_20_24,CoPSW_3500mo_A_25_34,CoPSW_3500mo_A_35_44,CoPSW_3500mo_A_45_54,CoPSW_3500mo_A_55_64,CoPSW_3500mo_A_65_74,CoPSW_3500mo_A_75ov,CoPSW_3500mo_Tot,CoPSW_PINS_A_15_19,CoPSW_PINS_A_20_24,CoPSW_PINS_A_25_34,CoPSW_PINS_A_35_44,CoPSW_PINS_A_45_54,CoPSW_PINS_A_55_64
506031125,4,0,0,0,13,0,0,3,5,7,0,0,0,11,0,0,0,7,0,4,0,0,12,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,9,22,52,46,40,20,18,4,199,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,16,0,8,4,4,0,4,5,0,19,3,0,3,3,6,0,0,0,16,0,0,3,0,0,4,0,0,13,0,5,0,6,6,6,0,0,27,0,5,3,9,4,0,0,0,30,0,5,6,8,5,13,0,0,44,0,0,9,5,7,4,0,0,25,0,0,0,0,3,0,0,0,7,0,0,0,0,0,0,0,0,5,0,0,0,0,0,4,0,0,10,0,0,0,0,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
506031126,88,66,12,0,394,0,14,72,81,82,43,3,0,293,0,15,116,131,113,75,8,0,459,0,5,18,35,28,13,6,0,102,0,3,5,19,20,11,0,0,62,0,4,6,10,9,5,0,0,31,121,397,783,729,587,429,65,6,3119,0,0,0,0,0,0,0,0,6,12,5,0,0,0,0,0,0,24,4,4,0,3,5,3,0,0,26,4,6,6,4,0,0,0,0,18,0,12,4,7,0,0,0,0,22,5,11,11,8,4,5,0,0,38,0,9,12,6,0,5,0,0,37,0,8,19,12,9,5,0,0,57,0,7,18,23,8,10,4,0,63,0,4,9,12,12,4,0,0,41,0,7,16,8,11,15,0,0,64,0,0,3,16,8,6,0,0,32,0,6,9,7,9,9,0,0,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0
506031127,27,12,3,0,102,0,0,11,12,21,29,0,0,76,0,0,8,11,38,16,3,0,78,0,0,5,7,0,3,0,0,11,0,0,0,3,0,0,4,0,10,0,0,4,0,0,3,0,0,10,51,159,267,237,192,136,33,6,1081,3,4,5,0,4,0,0,0,12,44,9,0,5,6,0,0,0,69,56,37,15,12,11,4,0,0,132,29,42,28,19,10,11,0,0,146,26,42,37,21,9,4,0,0,144,19,51,51,22,23,23,5,0,191,12,46,47,32,24,16,3,0,168,4,24,69,54,41,25,10,0,228,0,20,65,50,45,26,3,0,211,0,19,29,39,21,13,8,0,130,0,8,24,25,19,17,0,0,100,0,4,26,22,13,11,0,0,75,0,0,12,32,42,8,0,0,103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,0
506031128,6,0,0,0,19,0,0,0,3,7,0,0,0,9,0,0,5,5,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,6,29,41,62,39,22,8,0,205,0,0,0,0,0,0,0,0,0,13,4,3,0,0,0,0,0,20,5,3,5,5,6,0,0,0,15,6,0,3,5,6,5,0,0,24,3,3,7,3,4,0,0,0,25,6,14,10,11,9,6,0,0,50,0,8,8,4,12,3,5,0,45,0,4,8,24,13,10,0,0,67,0,10,0,5,12,11,0,0,36,0,0,4,3,4,4,0,0,17,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,6,0,0,3,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
506031129,3,3,0,0,15,0,0,0,0,0,4,0,0,7,0,0,0,0,4,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,0,0,0,0,0,0,0,0,6,14,29,48,44,37,11,5,186,0,0,0,0,0,0,0,0,0,31,0,0,6,8,0,0,0,37,12,13,5,4,0,0,0,0,38,4,8,5,4,4,0,0,0,29,6,11,5,11,4,3,3,0,48,0,14,10,6,17,11,0,5,62,4,12,10,13,14,12,3,0,66,3,9,13,11,17,9,5,0,75,0,4,14,6,16,5,3,0,49,0,0,8,0,8,3,0,0,28,0,0,5,9,3,3,0,0,18,0,0,0,0,3,0,0,0,5,0,0,0,3,6,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,3,0,0,4,0
506031130,164,96,21,0,685,0,19,143,114,90,76,9,0,451,0,38,218,220,182,111,11,0,773,0,5,40,43,33,20,8,0,152,0,0,26,23,28,17,0,0,97,0,4,9,16,3,10,0,0,38,199,557,1220,986,844,597,94,6,4511,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,5,5,0,0,0,5,0,0,0,13,0,4,3,3,0,0,0,0,19,0,9,5,6,0,6,0,0,16,0,7,6,7,3,3,0,0,38,0,10,14,7,9,4,4,0,42,0,3,8,10,14,0,0,0,35,0,3,11,12,7,4,0,0,44,0,4,5,7,5,4,0,0,19,0,4,13,5,5,3,0,0,26,0,0,6,5,5,5,0,0,23,0,0,0,8,10,5,0,0,19,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
506031131,21,13,0,0,59,0,0,12,13,13,3,0,0,41,0,0,3,17,8,14,4,0,43,0,0,0,6,0,0,0,0,6,0,0,0,0,0,0,0,0,7,0,3,0,0,3,4,0,0,10,29,80,147,158,128,105,30,3,683,0,0,0,0,0,0,0,0,11,56,19,0,8,6,0,0,0,87,38,27,5,7,9,7,0,0,86,17,11,14,10,7,4,0,0,67,3,16,10,17,10,4,0,0,59,6,20,21,16,19,10,9,0,106,3,16,19,19,22,17,0,0,103,4,11,17,26,33,20,5,0,113,0,7,9,18,22,21,3,0,85,0,0,6,3,0,7,0,0,19,0,6,3,12,6,3,0,0,25,0,0,3,0,0,0,0,0,12,0,0,0,0,5,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0
506041132,27,20,0,0,108,0,3,17,18,20,11,3,0,66,0,0,27,18,21,9,0,0,72,0,0,0,8,0,3,0,0,11,0,0,0,8,5,0,0,0,11,0,0,3,0,0,0,0,0,9,80,140,207,190,168,106,29,0,918,5,0,4,0,0,0,0,0,10,9,0,0,0,5,0,0,0,20,5,3,5,3,7,0,0,0,24,3,8,0,3,3,0,0,0,24,0,6,0,7,8,7,0,0,36,0,11,10,15,12,9,0,0,55,0,9,18,17,20,6,3,0,76,0,11,22,22,16,12,0,0,87,0,13,26,16,16,12,0,0,69,0,3,3,9,4,9,0,0,24,0,0,0,3,3,0,0,0,7,0,0,0,0,3,0,0,0,5,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
506041133,15,3,4,0,45,0,0,6,4,5,5,0,0,25,0,0,0,8,7,0,3,0,20,0,0,0,5,0,6,0,0,9,0,0,0,0,4,0,0,0,5,0,0,0,0,4,4,0,0,5,22,38,114,109,107,63,11,6,469,0,0,0,0,0,0,0,0,0,19,8,0,0,3,0,0,0,32,8,9,8,3,6,0,0,0,38,0,18,9,4,11,0,0,0,43,3,9,11,10,11,5,0,0,54,4,15,18,22,11,5,0,0,82,4,8,19,31,30,10,0,0,108,4,10,40,27,27,18,3,0,128,0,15,38,36,37,20,7,0,152,0,11,36,33,26,10,5,0,121,0,7,45,67,60,56,16,0,264,0,0,29,48,41,43,12,0,171,0,0,24,51,47,32,6,0,156,0,0,0,0,5,0,0,0,9,0,0,0,0,3,0,0,0,5,0,0,0,0,0,0
506041134,4,4,0,0,24,0,0,0,0,0,0,0,0,8,0,0,3,4,4,5,0,0,11,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,11,24,64,68,51,59,13,0,286,0,0,3,0,0,0,0,0,9,9,6,0,3,0,0,0,0,16,5,9,9,8,0,3,0,0,31,9,8,9,11,0,0,0,0,33,5,7,11,12,9,8,4,0,58,3,8,16,40,27,16,8,0,112,0,19,28,41,32,35,10,0,157,0,19,33,52,41,28,0,0,168,4,5,54,38,34,29,3,0,164,0,11,13,15,13,11,5,0,63,0,5,10,17,12,7,0,0,55,0,0,6,9,0,3,0,0,21,0,0,5,11,3,3,0,0,28,0,0,0,0,0,3,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
506041135,11,0,0,0,36,0,3,9,8,0,4,0,0,24,0,0,3,0,3,4,3,0,14,0,0,0,0,0,0,0,0,3,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,3,12,28,100,96,63,35,17,0,352,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,10,3,9,3,3,7,3,0,0,26,8,14,0,5,3,0,0,0,40,6,14,5,11,7,0,0,0,35,0,10,19,15,7,7,0,0,60,0,12,8,15,12,4,0,0,52,6,6,11,21,15,11,0,0,64,0,0,4,18,9,3,0,0,39,0,3,3,4,0,5,0,0,12,0,0,0,0,0,0,0,0,3,0,0,0,5,0,0,0,0,8,0,0,0,0,3,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0
506041136,64,29,3,0,253,0,3,44,44,44,28,6,0,170,0,11,71,56,53,38,4,0,225,0,4,12,15,9,6,0,0,43,0,3,8,3,7,0,0,0,20,0,0,0,6,8,7,0,0,16,100,279,554,448,382,245,73,7,2085,0,0,0,0,0,0,0,0,0,12,5,5,0,0,0,0,0,24,12,4,3,3,0,0,0,0,31,3,8,8,7,7,6,0,0,39,7,9,14,13,15,5,0,0,59,3,16,23,9,17,13,3,0,88,0,12,24,51,28,21,3,0,146,0,23,41,32,56,13,10,0,174,0,6,35,37,34,23,3,0,143,0,3,18,27,20,17,0,0,90,0,0,21,17,17,15,10,0,73,0,0,6,3,3,7,0,0,28,0,0,9,4,5,8,4,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0
506041137,5,0,0,0,25,0,0,3,5,3,0,0,0,10,0,0,0,0,4,4,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,8,0,0,0,0,4,0,0,0,8,8,31,69,64,79,52,17,0,319,0,0,0,0,0,0,0,0,3,17,5,5,4,5,0,0,0,23,6,10,5,3,4,3,0,0,32,3,7,10,4,8,7,4,0,48,0,9,15,10,9,6,0,0,52,4,6,10,23,12,15,0,0,74,3,4,12,19,27,10,0,0,77,4,5,14,14,24,20,0,0,79,0,7,12,12,20,18,0,0,70,0,0,0,6,7,5,0,0,20,0,0,5,4,3,4,0,0,16,0,0,3,0,0,3,0,0,11,0,0,0,0,0,5,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
506051138,48,41,3,0,229,0,12,44,57,48,28,4,0,194,0,10,67,83,81,47,7,0,301,0,4,15,12,7,10,0,0,43,0,0,8,11,7,4,0,0,29,0,0,5,0,4,0,0,0,15,61,172,383,363,326,220,47,4,1563,0,0,0,0,0,0,0,0,4,20,3,0,0,0,0,0,0,27,13,8,3,11,8,0,0,0,33,7,7,5,5,0,0,0,0,25,0,10,3,13,0,5,0,0,32,8,13,20,20,6,9,3,0,76,0,12,13,23,19,9,0,0,82,6,13,14,14,12,10,0,0,73,0,7,15,12,11,9,0,0,64,0,0,12,5,13,3,0,0,37,0,0,13,10,8,4,4,0,31,0,0,4,8,7,0,0,0,19,0,0,4,13,15,4,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
506051139,0,13,5,0,34,0,3,6,6,9,12,3,0,33,0,4,7,9,9,3,0,0,37,0,0,0,0,0,0,0,0,6,0,0,0,0,3,0,0,0,10,0,0,0,0,0,0,0,0,0,21,47,86,71,61,43,9,0,336,0,0,0,0,0,0,0,0,4,9,0,0,0,4,0,0,0,11,8,6,0,4,3,4,0,0,33,6,3,3,0,4,0,0,0,19,3,5,8,4,4,5,0,0,24,5,13,8,13,4,3,0,0,47,0,15,14,15,8,0,0,0,54,0,4,22,13,16,11,3,0,61,0,3,13,17,11,13,0,0,55,0,0,9,10,6,3,0,0,24,0,0,3,0,0,0,0,0,8,0,0,0,6,0,0,0,0,4,0,0,0,0,3,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
506051140,4,0,0,0,32,0,0,0,3,8,8,0,0,23,0,0,0,0,13,9,0,0,22,0,0,0,3,6,0,0,0,6,0,0,0,0,0,0,0,0,4,0,0,4,0,3,0,0,0,9,30,54,110,91,89,78,31,0,484,0,0,0,0,0,0,0,0,3,33,3,5,3,0,3,0,0,51,19,13,4,7,0,5,3,0,50,7,12,5,4,8,0,0,0,39,5,6,6,8,3,3,3,0,38,4,15,15,8,12,8,4,0,61,5,9,20,17,25,12,0,0,94,0,16,9,17,17,16,0,0,80,0,16,16,10,23,20,0,0,75,0,0,5,3,4,6,0,0,21,0,0,4,0,7,4,0,0,19,0,0,0,3,0,0,0,0,7,0,0,0,4,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
506051141,9,5,4,0,40,0,0,0,0,8,3,0,0,15,0,0,7,8,3,3,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,6,10,23,76,57,68,67,25,3,330,0,0,0,0,0,0,0,0,0,39,3,3,0,0,4,0,0,50,9,9,8,5,3,0,0,0,30,7,5,4,5,6,3,0,0,31,0,3,3,4,11,5,5,0,32,0,7,11,12,14,13,4,0,59,0,10,9,13,25,7,5,0,66,0,9,11,12,21,7,3,0,73,0,4,10,14,13,12,0,0,56,0,4,3,4,0,7,5,0,17,0,0,0,0,3,0,0,0,10,0,0,0,6,4,0,0,0,4,0,0,0,0,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
506061142,6,7,0,0,56,0,0,5,9,5,0,0,0,22,0,0,15,9,13,0,0,0,33,0,0,0,3,0,0,0,0,3,0,0,4,3,4,0,0,0,14,0,0,0,4,0,3,0,0,11,37,59,151,104,83,57,21,0,498,0,0,0,0,0,0,0,0,0,30,0,4,5,3,0,0,0,44,20,3,16,4,6,0,0,0,47,3,13,7,14,0,10,0,0,47,8,11,13,4,8,5,0,0,50,6,16,32,18,15,0,4,0,97,10,27,28,28,13,22,5,0,128,4,27,26,13,16,10,0,0,103,6,10,24,14,16,10,0,0,79,0,6,6,7,0,0,0,0,25,0,0,3,5,5,0,0,0,12,0,0,0,5,0,0,0,0,8,0,0,3,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0
506061143,10,12,0,0,50,0,4,3,5,9,4,0,0,23,0,7,6,5,8,8,0,0,31,0,0,5,4,0,3,0,0,10,0,0,0,3,0,0,0,0,6,0,0,0,0,0,0,0,0,8,17,45,97,86,63,58,14,0,381,0,0,4,0,0,0,0,0,4,6,4,0,0,0,0,0,0,9,4,0,0,0,0,0,0,0,9,0,0,0,0,0,3,0,0,11,0,3,0,0,3,0,0,0,12,0,0,5,3,0,6,0,0,17,0,0,5,0,0,0,0,0,14,0,0,5,5,0,3,0,0,14,0,6,0,0,3,5,0,0,15,0,0,0,0,3,0,0,0,11,0,0,4,6,0,0,0,0,12,0,0,7,3,3,0,0,0,19,0,0,7,11,5,3,0,0,26,0,0,0,0,3,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0
506061144,3,3,0,0,21,0,0,0,0,0,4,0,0,4,0,0,0,5,4,3,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,11,34,30,35,25,6,5,151,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,9,0,0,0,5,0,0,0,0,8,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,4,0,6,0,3,0,0,0,0,10,0,0,0,0,0,3,0,0,8,0,0,4,3,0,0,0,0,16,0,0,5,5,4,5,5,0,13,0,0,0,5,0,3,0,0,11,0,0,0,6,10,22,5,0,44,0,0,0,8,5,13,0,0,32,0,0,0,8,12,14,0,0,31,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
506071145,4,12,5,0,35,0,0,5,7,0,3,0,0,9,0,0,0,5,6,3,0,0,17,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,12,29,88,72,53,48,17,0,325,0,0,0,0,0,0,0,0,5,20,5,4,3,5,0,0,0,42,18,18,13,0,3,4,0,0,57,3,20,9,3,8,0,0,0,44,4,20,11,8,5,3,0,0,64,9,27,28,7,10,11,0,0,94,4,35,38,15,12,21,3,0,132,0,20,45,33,25,18,5,0,143,0,8,40,19,10,8,0,0,91,0,5,8,8,4,7,0,0,40,0,0,21,3,9,5,0,0,42,0,0,3,0,0,8,0,0,18,0,0,3,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0
506071146,4,5,3,0,19,0,0,0,0,0,4,0,0,11,0,0,4,4,5,0,0,0,11,0,6,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,27,57,48,42,23,20,0,221,0,6,0,0,0,0,0,0,8,26,9,0,0,0,0,0,0,47,12,27,4,6,0,0,0,0,41,8,10,7,0,3,9,0,0,37,4,15,4,7,10,7,0,0,48,9,12,19,7,9,12,10,0,73,0,14,28,19,10,13,4,0,88,0,16,30,34,19,12,3,0,119,0,5,30,21,22,23,0,0,102,0,3,8,10,8,8,5,0,41,0,0,7,6,5,9,0,0,21,0,0,4,3,0,3,0,0,16,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
506071147,26,21,0,0,107,0,0,24,21,15,14,0,0,66,0,3,16,18,13,11,3,0,58,0,0,0,4,0,0,0,0,12,0,0,5,0,6,0,0,0,13,0,0,0,0,0,0,0,0,6,27,86,243,232,168,134,38,6,923,0,0,0,3,0,0,0,0,3,37,12,6,0,4,3,0,0,64,39,35,13,5,4,5,0,0,98,15,26,8,6,4,3,0,0,71,11,34,17,3,6,6,0,0,77,12,35,24,27,19,4,6,0,137,4,34,31,29,31,24,6,0,164,10,21,54,38,31,26,7,0,181,0,20,39,39,38,10,4,0,153,0,3,26,13,9,13,0,0,60,0,3,13,10,13,3,0,0,44,0,0,12,14,10,4,0,0,40,0,0,3,6,8,3,5,0,30,0,0,3,4,4,0,0,0,10,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0
507011148,5,9,0,0,31,0,0,0,9,6,9,0,0,22,0,0,6,5,10,6,8,0,28,0,0,0,3,0,0,6,0,9,0,0,0,0,0,0,0,0,6,0,0,0,0,5,0,0,0,5,12,33,72,81,76,48,16,0,338,0,3,0,0,0,0,0,0,5,20,0,0,6,3,0,0,0,31,3,9,3,11,0,0,0,0,24,3,9,5,9,4,3,0,0,37,0,11,6,7,8,5,0,0,37,0,4,9,15,18,8,0,0,68,6,22,23,28,30,12,0,0,111,0,11,19,29,26,13,0,0,106,0,4,22,19,23,3,0,0,83,0,0,5,9,8,3,0,0,27,0,0,4,8,8,3,0,0,21,0,0,0,6,6,0,0,0,10,0,0,0,5,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
507011150,73,53,4,0,371,0,11,69,87,62,44,5,0,279,0,11,93,109,71,60,8,0,345,0,0,21,23,13,7,0,0,65,0,0,5,13,10,5,0,0,42,5,5,8,6,3,0,0,0,34,120,304,687,617,494,367,65,4,2663,0,0,0,0,0,0,0,0,0,22,5,0,0,4,0,0,0,29,9,11,0,3,0,0,0,0,19,12,8,0,7,0,5,0,0,29,3,7,3,0,3,3,0,0,22,0,6,6,7,3,0,0,0,25,0,6,3,0,7,3,0,0,32,0,4,11,5,5,0,0,0,25,0,3,3,7,3,4,0,0,30,0,0,4,4,3,0,0,0,14,0,0,3,6,3,4,0,0,16,0,0,0,6,0,0,0,0,5,0,0,4,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0
507011151,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
