POW_SA2_CODE_2021,M_AgFF_H_0,M_AgFF_H_1_19,M_AgFF_H_20_29,M_AgFF_H_30_34,M_AgFF_H_35_39,M_AgFF_H_40_44,M_AgFF_H_45_49,M_AgFF_H_50ov,M_AgFF_H_NS,M_AgFF_H_Tot,M_Min_H_0,M_Min_H_1_19,M_Min_H_20_29,M_Min_H_30_34,M_Min_H_35_39,M_Min_H_40_44,M_Min_H_45_49,M_Min_H_50ov,M_Min_H_NS,M_Min_H_Tot,M_Mnf_H_0,M_Mnf_H_1_19,M_Mnf_H_20_29,M_Mnf_H_30_34,M_Mnf_H_35_39,M_Mnf_H_40_44,M_Mnf_H_45_49,M_Mnf_H_50ov,M_Mnf_H_NS,M_Mnf_H_Tot,M_EGWWS_H_0,M_EGWWS_H_1_19,M_EGWWS_H_20_29,M_EGWWS_H_30_34,M_EGWWS_H_35_39,M_EGWWS_H_40_44,M_EGWWS_H_45_49,M_EGWWS_H_50ov,M_EGWWS_H_NS,M_EGWWS_H_Tot,M_Const_H_0,M_Const_H_1_19,M_Const_H_20_29,M_Const_H_30_34,M_Const_H_35_39,M_Const_H_40_44,M_Const_H_45_49,M_Const_H_50ov,M_Const_H_NS,M_Const_H_Tot,M_WST_H_0,M_WST_H_1_19,M_WST_H_20_29,M_WST_H_30_34,M_WST_H_35_39,M_WST_H_40_44,M_WST_H_45_49,M_WST_H_50ov,M_WST_H_NS,M_WST_H_Tot,M_RetT_H_0,M_RetT_H_1_19,M_RetT_H_20_29,M_RetT_H_30_34,M_RetT_H_35_39,M_RetT_H_40_44,M_RetT_H_45_49,M_RetT_H_50ov,M_RetT_H_NS,M_RetT_H_Tot,M_AcFd_H_0,M_AcFd_H_1_19,M_AcFd_H_20_29,M_AcFd_H_30_34,M_AcFd_H_35_39,M_AcFd_H_40_44,M_AcFd_H_45_49,M_AcFd_H_50ov,M_AcFd_H_NS,M_AcFd_H_Tot,M_TPW_H_0,M_TPW_H_1_19,M_TPW_H_20_29,M_TPW_H_30_34,M_TPW_H_35_39,M_TPW_H_40_44,M_TPW_H_45_49,M_TPW_H_50ov,M_TPW_H_NS,M_TPW_H_Tot,M_IMT_H_0,M_IMT_H_1_19,M_IMT_H_20_29,M_IMT_H_30_34,M_IMT_H_35_39,M_IMT_H_40_44,M_IMT_H_45_49,M_IMT_H_50ov,M_IMT_H_NS,M_IMT_H_Tot,M_FinIns_H_0,M_FinIns_H_1_19,M_FinIns_H_20_29,M_FinIns_H_30_34,M_FinIns_H_35_39,M_FinIns_H_40_44,M_FinIns_H_45_49,M_FinIns_H_50ov,M_FinIns_H_NS,M_FinIns_H_Tot,M_RHRE_H_0,M_RHRE_H_1_19,M_RHRE_H_20_29,M_RHRE_H_30_34,M_RHRE_H_35_39,M_RHRE_H_40_44,M_RHRE_H_45_49,M_RHRE_H_50ov,M_RHRE_H_NS,M_RHRE_H_Tot,M_ProSTS_H_0,M_ProSTS_H_1_19,M_ProSTS_H_20_29,M_ProSTS_H_30_34,M_ProSTS_H_35_39,M_ProSTS_H_40_44,M_ProSTS_H_45_49,M_ProSTS_H_50ov,M_ProSTS_H_NS,M_ProSTS_H_Tot,M_AdSup_H_0,M_AdSup_H_1_19,M_AdSup_H_20_29,M_AdSup_H_30_34,M_AdSup_H_35_39,M_AdSup_H_40_44,M_AdSup_H_45_49,M_AdSup_H_50ov,M_AdSup_H_NS,M_AdSup_H_Tot,M_PubAS_H_0,M_PubAS_H_1_19,M_PubAS_H_20_29,M_PubAS_H_30_34,M_PubAS_H_35_39,M_PubAS_H_40_44,M_PubAS_H_45_49,M_PubAS_H_50ov,M_PubAS_H_NS,M_PubAS_H_Tot,M_EdTrn_H_0,M_EdTrn_H_1_19,M_EdTrn_H_20_29,M_EdTrn_H_30_34,M_EdTrn_H_35_39,M_EdTrn_H_40_44,M_EdTrn_H_45_49,M_EdTrn_H_50ov,M_EdTrn_H_NS,M_EdTrn_H_Tot,M_HltHC_SA_H_0,M_HltHC_SA_H_1_19,M_HltHC_SA_H_20_29,M_HltHC_SA_H_30_34,M_HltHC_SA_H_35_39,M_HltHC_SA_H_40_44,M_HltHC_SA_H_45_49,M_HltHC_SA_H_50ov,M_HltHC_SA_H_NS,M_HltHC_SA_H_Tot,M_ArtsR_H_0,M_ArtsR_H_1_19,M_ArtsR_H_20_29,M_ArtsR_H_30_34,M_ArtsR_H_35_39,M_ArtsR_H_40_44,M_ArtsR_H_45_49,M_ArtsR_H_50ov,M_ArtsR_H_NS,M_ArtsR_H_Tot,M_OthSvs_H_0,M_OthSvs_H_1_19,M_OthSvs_H_20_29,M_OthSvs_H_30_34,M_OthSvs_H_35_39,M_OthSvs_H_40_44,M_OthSvs_H_45_49,M_OthSvs_H_50ov,M_OthSvs_H_NS,M_OthSvs_H_Tot,M_IDNS_H_0,M_IDNS_H_1_19,M_IDNS_H_20_29,M_IDNS_H_30_34,M_IDNS_H_35_39,M_IDNS_H_40_44,M_IDNS_H_45_49,M_IDNS_H_50ov,M_IDNS_H_NS,M_IDNS_H_Tot
501031020,19,31,34,22,47,100,24,144,9,431,3,0,0,0,0,0,0,3,0,5,3,11,3,3,22,26,7,27,0,110,0,0,0,0,0,0,0,0,0,3,5,10,8,5,10,10,3,22,0,68,0,4,0,0,0,0,0,0,0,8,0,7,4,4,3,4,4,7,0,36,3,24,14,6,6,8,5,16,0,86,5,6,3,0,8,3,4,12,0,45,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,8,6,4,0,0,4,0,19,0,8,0,0,0,10,0,0,3,25,9,0,8,0,24,22,5,0,0,69,0,4,0,0,0,4,4,0,0,14,0,9,7,0,0,6,0,7,0,27,4,6,0,5,3,5,0,0,0,17,0,3,4,0,0,6,0,0,0,17,3,4,4,0,7,14,0,0,7,43
502011021,0,0,0,0,0,0,0,0,0,3,5,0,0,0,0,5,6,0,0,11,3,5,4,0,3,0,0,0,0,16,0,0,0,0,0,0,3,0,0,3,0,14,6,10,10,22,7,22,8,94,0,3,0,0,0,0,0,0,0,8,0,5,0,0,0,4,0,0,0,10,0,4,3,0,3,4,0,0,0,16,0,0,0,0,3,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,0,7,5,0,0,3,0,4,0,24,0,3,3,3,0,0,0,0,0,8,0,3,0,0,4,4,0,0,0,8,0,0,0,0,0,0,0,0,0,7,0,3,0,0,4,0,0,0,0,8,0,6,4,0,0,4,3,0,0,10,0,0,0,0,0,4,0,0,0,7,0,4,0,0,0,0,5,6,0,22
502011022,0,4,0,0,0,0,0,3,0,4,0,0,0,0,3,0,4,5,0,13,0,4,0,0,0,0,0,0,0,7,0,0,4,0,0,0,0,0,0,4,9,10,13,16,20,36,8,16,0,126,0,0,0,0,0,3,0,0,0,3,4,31,15,12,10,15,3,4,0,89,8,71,29,9,13,9,0,10,0,146,0,5,0,4,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,5,0,4,0,0,3,0,0,0,0,15,0,5,5,0,3,6,0,6,0,27,0,8,6,5,3,9,0,0,0,34,0,0,0,0,0,0,0,0,0,3,0,6,0,4,0,0,0,5,0,15,0,9,12,8,14,10,0,6,0,63,0,6,0,0,0,0,0,0,0,6,0,3,3,5,3,14,0,11,0,34,0,5,4,0,0,10,0,7,12,40
502011023,0,0,0,0,0,0,0,3,0,6,0,0,0,0,6,15,3,8,0,27,4,18,11,8,44,78,37,58,0,259,0,7,0,0,0,3,0,0,0,7,10,17,12,20,42,62,28,45,0,235,0,3,4,0,3,10,8,4,0,33,12,46,36,26,58,30,9,30,0,252,0,21,8,3,9,11,0,5,0,62,11,17,30,15,33,21,14,22,6,161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,4,4,4,0,14,0,0,3,3,0,22,3,3,0,39,0,28,12,0,7,7,0,5,0,66,5,6,8,0,10,9,12,3,0,53,0,12,7,7,21,23,6,12,0,94,7,20,36,18,46,49,7,27,0,214,0,3,0,3,0,0,0,3,0,13,4,8,6,3,37,59,23,27,0,172,0,13,14,11,20,36,3,17,26,141
502011024,0,0,3,0,0,6,0,0,0,9,8,0,0,0,0,0,0,0,0,12,0,9,4,0,3,5,0,0,0,22,0,0,0,0,0,0,0,0,0,4,8,11,16,9,24,32,11,34,4,158,0,0,0,0,0,0,0,0,0,0,11,85,54,21,41,19,10,10,8,258,4,35,16,10,10,4,0,7,0,79,0,10,4,3,0,4,0,4,0,25,0,3,0,0,0,3,0,0,0,11,0,5,0,0,3,7,3,4,0,17,0,3,0,0,4,0,0,3,0,10,6,8,0,5,4,8,7,10,0,41,0,14,4,0,5,5,0,9,0,32,0,0,0,0,0,4,0,0,0,5,6,17,8,4,12,28,3,11,0,97,0,13,10,19,26,14,4,10,0,88,0,6,4,0,6,6,4,0,0,21,0,9,4,5,6,5,0,7,0,38,3,7,5,3,5,8,3,15,21,68
502011025,0,0,4,0,0,0,0,7,0,9,0,0,0,0,0,12,5,8,5,31,6,10,10,3,33,33,11,36,3,136,7,0,4,0,4,24,15,28,0,75,13,22,23,29,70,111,47,75,4,400,3,4,4,4,20,14,13,17,0,77,14,135,77,39,124,100,28,84,14,623,15,214,93,38,86,50,18,44,8,565,10,13,27,18,37,86,7,19,3,221,0,6,6,0,8,11,0,0,0,40,0,0,4,0,8,14,5,11,0,47,0,10,3,7,18,16,5,25,0,90,0,10,8,0,14,37,13,26,0,109,7,14,18,7,22,18,0,12,0,105,26,13,12,11,129,132,47,36,3,411,0,15,9,3,12,17,3,19,0,80,5,37,38,20,60,52,8,23,5,252,0,29,10,3,11,7,5,11,0,72,4,13,16,9,55,56,18,30,3,195,3,18,13,13,35,41,14,25,44,201
502011026,0,0,0,0,0,4,0,7,0,8,0,0,0,0,0,0,0,3,0,10,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,4,0,5,8,5,17,32,8,19,0,88,0,0,0,0,0,0,0,0,0,3,0,20,5,3,3,12,0,3,0,44,0,8,3,0,8,7,0,4,0,22,0,7,4,0,0,5,0,6,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,5,0,0,0,0,0,0,0,0,0,9,0,3,0,0,0,0,0,0,0,16,0,4,0,0,0,5,0,3,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,10,5,6,0,25,0,5,0,0,0,0,0,3,0,8,0,0,0,0,0,0,0,0,0,6,0,0,0,5,0,0,3,0,0,14,6,0,0,6,0,3,0,5,0,16
502011027,0,0,0,0,0,4,0,0,0,7,0,0,0,0,0,9,0,11,0,19,0,6,0,0,6,7,6,0,0,25,0,0,4,0,5,0,0,4,0,12,6,16,16,16,28,70,21,41,0,215,0,0,0,0,0,5,0,0,0,8,3,52,23,10,16,14,9,6,3,144,0,97,25,8,13,11,3,17,0,182,0,7,0,3,0,3,0,11,0,26,0,0,4,0,0,0,0,0,0,0,0,4,0,0,0,4,0,3,0,16,0,0,0,0,0,0,0,3,0,3,0,0,6,5,3,8,3,5,0,26,0,13,3,3,5,3,3,4,0,42,0,3,3,0,0,0,0,3,0,13,4,14,14,3,27,37,12,25,0,146,0,5,7,3,8,5,0,3,0,35,0,5,0,0,7,7,0,0,0,24,0,3,0,0,4,5,0,3,0,18,0,6,6,3,6,14,7,12,13,54
502011028,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,7,0,0,0,0,0,4,0,0,0,5,0,0,0,0,0,0,0,0,0,0,6,8,9,6,15,11,7,11,0,65,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,8,0,0,0,0,0,0,0,0,0,8,0,0,3,3,3,0,0,3,0,15,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,6,0,4,0,0,0,0,0,0,0,3,3,7,0,0,0,6,0,0,0,18,0,6,0,4,0,6,4,0,0,14,0,0,0,0,6,7,0,0,0,15,0,4,17,6,26,37,9,16,0,121,0,7,13,9,16,8,5,8,0,58,0,0,0,0,0,0,0,0,0,7,4,0,6,0,5,4,0,0,0,10,0,6,3,0,0,3,0,0,5,22
502011029,4,21,17,26,12,38,7,48,0,181,15,11,3,7,79,58,33,91,0,297,78,18,41,21,545,195,180,161,16,1258,3,4,0,7,16,31,23,33,0,114,6,16,9,5,36,59,23,87,4,250,0,10,3,4,5,8,0,6,0,36,0,29,11,4,12,8,0,7,3,93,7,48,17,4,10,14,6,12,0,112,0,4,0,3,4,11,3,11,0,39,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,3,0,0,0,3,3,3,0,4,0,7,5,3,0,19,0,3,0,4,17,13,4,8,0,51,0,10,5,0,4,4,0,0,0,28,4,3,3,3,37,21,5,5,0,86,6,10,10,5,10,22,5,11,0,66,0,5,4,3,15,13,0,7,0,55,0,10,6,0,10,8,5,13,0,45,0,7,4,5,12,23,10,43,3,98,4,14,8,9,21,8,9,26,24,116
503011030,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,3,0,13,0,3,0,0,0,0,0,4,0,17,0,0,0,0,0,0,0,0,0,0,0,4,11,3,12,25,4,15,0,74,0,3,0,0,0,0,0,0,0,6,0,18,6,0,4,6,4,4,0,41,5,48,18,8,14,18,4,15,7,138,0,3,3,0,0,0,0,3,0,5,0,0,0,0,0,0,0,0,0,6,0,11,8,0,0,0,0,0,0,26,0,5,5,0,0,3,3,3,0,17,0,8,10,10,10,17,0,14,0,75,0,3,0,0,0,5,0,0,0,13,0,4,0,5,20,15,8,10,0,64,0,13,3,0,7,6,3,0,0,35,0,8,4,0,3,5,5,4,0,30,0,12,3,0,7,4,0,0,0,24,3,3,3,3,4,0,0,3,0,18,0,4,0,0,0,7,3,9,3,25
503011031,0,0,5,3,0,0,0,0,0,10,0,0,6,0,0,7,3,6,0,25,0,8,4,4,4,4,0,7,0,32,0,0,0,0,0,0,0,0,0,5,0,10,10,8,18,55,15,47,0,171,0,9,5,3,5,15,0,5,0,41,9,132,60,32,81,62,20,38,0,432,7,91,33,16,29,22,14,21,0,230,0,9,6,3,5,0,9,3,0,42,0,0,5,0,4,4,0,0,0,14,0,5,6,0,9,17,5,26,0,74,0,8,11,9,4,19,9,33,0,93,0,22,12,18,25,33,10,31,0,157,0,16,7,8,9,9,9,0,0,63,9,4,8,0,16,21,3,7,0,73,5,86,32,19,31,55,33,54,3,318,3,31,30,28,67,45,10,37,0,255,0,19,8,0,9,3,7,5,0,57,0,19,12,7,21,25,9,19,0,112,0,13,10,3,11,24,5,11,19,107
503011032,0,6,0,0,0,4,0,4,0,22,0,0,4,0,0,0,5,11,0,22,0,0,0,0,4,3,6,4,0,22,0,0,0,0,0,0,0,0,0,0,4,13,10,12,32,53,19,49,0,191,0,0,0,0,0,0,0,0,0,7,6,33,15,7,26,22,7,10,0,120,4,64,48,29,32,34,18,27,0,256,0,3,4,3,3,0,3,0,0,18,0,3,0,0,0,7,0,0,0,7,5,13,11,8,0,8,8,21,4,67,0,10,5,0,7,11,10,14,0,48,0,28,15,13,20,26,11,22,0,130,0,8,10,0,0,0,0,0,0,17,0,10,4,0,9,18,4,6,0,54,0,13,8,4,0,3,0,0,0,27,3,17,16,4,19,12,0,10,0,80,0,4,0,0,4,3,0,4,0,15,0,3,5,0,0,9,0,4,0,22,0,9,3,6,9,15,4,16,5,68
503011033,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,8,0,3,0,14,0,0,0,0,4,3,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,8,13,5,28,35,3,23,0,112,0,0,0,0,0,0,0,0,0,6,8,53,19,7,20,11,6,9,3,138,0,40,16,7,16,9,4,10,0,99,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,4,0,0,0,6,0,0,6,6,3,6,0,5,0,26,0,0,5,0,0,0,0,0,0,7,0,12,9,5,12,27,6,18,0,93,3,7,3,3,0,0,0,5,0,23,0,3,0,0,3,0,0,0,0,7,0,21,8,8,4,4,5,6,0,48,0,6,13,7,8,10,3,7,0,56,0,5,4,3,0,0,0,0,0,14,0,6,0,0,15,8,6,3,0,42,0,13,5,0,0,8,0,11,4,44
503011034,0,0,0,4,0,0,0,4,0,12,0,5,0,0,0,8,0,6,0,23,0,6,5,0,0,4,0,4,0,21,0,0,0,0,0,0,0,0,0,0,0,14,15,7,19,43,9,31,0,141,0,0,0,0,0,3,0,0,0,9,8,64,25,14,18,27,5,16,0,173,5,47,23,11,11,6,12,7,0,118,0,0,9,0,0,0,3,0,0,15,0,0,4,0,0,0,0,0,0,12,0,4,5,11,5,14,0,0,0,42,0,7,5,6,6,6,6,4,0,42,0,19,14,10,14,38,6,32,0,135,0,14,9,5,4,7,4,5,0,44,0,0,5,0,22,12,3,8,4,51,9,54,27,11,32,50,15,33,0,216,13,25,24,27,69,26,6,27,3,207,0,11,5,0,10,10,3,0,0,35,0,6,0,3,8,3,6,3,0,31,3,11,9,3,10,9,7,7,10,63
503011035,0,5,0,0,0,3,0,3,0,15,0,13,9,9,5,30,3,26,0,92,0,16,10,7,17,19,5,14,4,95,0,0,0,0,4,4,0,0,0,10,7,19,29,11,43,96,38,70,8,324,0,9,3,0,10,3,4,5,0,30,4,61,28,24,64,45,9,33,4,270,16,153,59,31,66,61,31,40,3,455,5,16,8,3,13,12,5,10,0,76,0,3,6,0,3,3,0,0,0,24,0,16,7,11,24,38,7,26,0,121,0,18,19,3,17,29,5,47,0,138,9,101,66,39,201,219,55,144,5,837,0,18,23,11,16,27,3,12,0,122,5,16,6,6,53,46,5,23,0,157,45,309,93,85,455,423,122,260,6,1797,128,186,231,279,824,818,228,537,23,3245,6,36,3,5,9,13,4,9,0,92,0,18,15,9,46,49,17,35,0,200,6,42,21,17,55,64,14,42,85,350
503011036,0,0,0,0,0,7,0,0,0,5,0,5,3,0,0,4,0,3,0,22,0,0,0,0,3,0,0,5,0,14,4,6,4,4,30,32,3,9,0,80,0,14,3,12,26,66,6,23,0,153,0,0,0,0,0,0,0,0,0,0,3,22,5,0,10,8,4,4,0,52,0,39,11,3,9,17,3,5,0,95,4,6,7,0,21,14,10,6,5,63,0,8,0,0,0,0,0,0,0,7,0,3,0,4,3,5,0,0,0,28,0,4,4,0,3,4,0,4,0,21,4,26,15,7,32,43,8,26,0,169,0,9,11,0,11,8,3,7,0,42,46,42,15,14,82,223,89,150,6,669,8,100,28,23,59,77,38,70,0,400,11,30,20,13,80,56,12,24,0,249,13,74,24,21,59,63,13,35,0,305,0,8,4,9,40,24,7,6,0,92,4,6,3,4,0,13,0,14,12,61
503021037,0,0,0,0,4,3,0,3,0,15,0,0,0,0,0,0,0,3,0,5,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,17,3,6,8,6,4,8,0,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,14,0,27,0,0,0,0,0,0,0,0,0,9,0,0,3,3,0,7,0,6,0,19,0,0,0,0,0,0,0,0,0,8,0,0,0,0,4,9,0,0,0,17,0,6,0,3,0,0,0,0,0,16,0,0,0,3,5,6,0,7,0,28,4,0,7,0,16,11,0,0,0,38,0,0,5,0,0,4,0,4,0,13,0,0,0,0,4,3,0,9,0,16
503021038,0,4,0,0,0,0,0,0,0,0,0,5,0,5,3,13,3,21,0,47,0,3,9,3,16,18,9,21,0,85,27,25,21,23,461,290,103,71,3,1018,12,15,22,25,62,259,75,160,7,640,3,4,7,0,15,14,6,5,0,72,0,61,31,11,33,36,10,27,0,205,7,102,62,28,47,44,23,59,0,374,0,3,4,0,5,11,0,7,0,28,0,11,12,6,3,12,5,10,0,54,0,4,0,4,19,54,12,36,0,139,0,10,4,7,19,33,9,41,5,126,14,32,33,28,140,205,49,123,0,627,3,18,7,3,22,15,3,9,0,79,8,6,3,0,57,37,9,11,0,135,4,40,15,12,52,48,19,32,0,216,5,26,20,16,47,43,11,20,4,193,0,12,3,6,10,7,6,9,0,55,0,19,8,5,25,24,10,19,0,111,6,12,7,12,29,37,11,23,36,169
503021039,0,0,0,0,0,7,0,5,0,9,0,5,5,0,0,0,4,10,0,21,0,7,3,5,9,9,6,8,0,35,0,0,0,0,0,0,0,0,0,0,7,13,11,13,18,61,14,35,4,181,0,4,0,0,0,6,0,0,0,17,11,110,45,17,43,27,21,27,3,302,9,109,74,29,45,59,11,31,8,374,0,0,3,4,3,3,0,6,0,26,0,6,0,0,4,9,0,4,0,17,0,5,4,3,18,7,6,16,0,64,0,3,4,4,4,3,9,15,0,42,0,22,20,11,38,90,18,46,0,252,0,15,19,7,9,15,0,6,0,71,0,13,10,0,11,7,3,5,0,46,9,54,38,30,62,90,36,66,0,383,11,49,29,34,84,57,14,43,4,337,0,17,8,0,5,11,3,4,0,55,0,0,10,13,11,19,0,12,0,75,3,16,11,6,12,25,0,9,22,100
503021040,0,0,0,0,0,0,0,7,0,10,0,0,0,0,0,0,0,3,0,6,0,5,3,0,0,18,0,6,0,33,0,0,0,0,0,0,0,0,0,0,3,7,14,3,16,35,14,36,4,131,0,0,3,4,8,5,7,8,0,31,8,27,27,11,19,28,8,20,7,153,3,72,27,3,27,33,10,17,0,194,0,0,5,0,0,4,0,4,0,17,0,0,0,7,0,8,0,6,0,19,0,0,0,3,3,8,3,7,0,30,0,10,0,3,13,15,10,16,0,61,6,9,22,13,24,63,13,42,0,183,0,7,10,0,6,12,3,9,0,47,0,3,4,0,16,19,9,8,0,64,4,25,5,4,3,3,0,13,0,51,4,17,13,16,26,19,6,14,0,107,0,21,6,5,5,17,4,5,0,66,0,12,22,11,18,19,5,16,0,108,4,16,3,6,4,14,7,4,19,72
503021042,0,0,5,0,0,5,3,7,0,19,67,43,20,19,61,232,116,406,5,967,0,17,15,3,20,41,15,36,0,147,0,0,9,6,45,38,10,17,7,137,7,24,32,33,70,275,101,269,12,822,4,3,10,4,7,14,7,5,0,60,7,127,72,37,61,73,32,44,10,454,5,173,76,30,50,68,14,52,12,485,9,8,11,14,25,35,21,26,0,149,7,23,14,11,68,155,22,46,0,346,10,24,27,19,113,154,43,104,0,497,3,30,18,14,53,99,39,123,0,375,20,108,98,98,365,635,195,385,3,1903,4,34,31,19,42,50,17,39,4,223,8,36,12,9,46,89,31,25,3,255,5,70,31,29,57,75,34,56,0,359,38,102,102,83,242,236,77,158,4,1043,3,61,24,16,80,41,14,24,3,263,11,41,36,35,57,111,23,57,4,383,12,38,27,23,63,111,30,73,70,446
503021043,0,0,0,0,5,6,3,5,0,19,0,3,7,4,0,25,0,29,0,81,7,7,13,7,36,34,15,41,5,169,0,0,0,0,0,0,0,0,0,0,9,15,21,17,30,106,35,79,5,322,0,5,4,0,12,11,3,17,0,47,3,59,48,18,34,61,22,31,0,281,6,72,52,26,33,27,12,36,4,272,0,8,3,3,8,4,5,0,0,40,0,3,0,5,6,6,0,4,0,27,0,3,8,4,41,53,20,34,0,168,0,5,9,4,13,20,4,16,0,74,15,33,36,26,102,254,51,123,0,640,0,11,15,6,7,14,9,8,0,77,5,4,6,7,18,44,9,17,4,107,4,21,18,7,37,54,26,35,0,202,29,92,99,94,231,186,58,130,6,935,0,7,6,3,0,10,6,4,0,38,5,4,4,3,10,12,9,12,0,72,6,20,15,6,23,45,9,23,27,184
503021295,0,0,0,0,0,8,0,0,0,15,167,47,42,26,237,529,338,813,10,2206,4,15,11,7,106,83,38,48,3,310,0,0,0,0,3,8,0,0,0,13,13,7,14,3,46,126,28,126,6,367,0,3,7,0,3,7,0,3,0,26,0,14,11,4,7,13,3,9,4,74,6,85,67,28,111,82,23,60,3,473,38,20,33,28,116,436,76,71,7,832,11,17,7,15,46,40,11,24,4,181,0,4,3,4,42,56,18,26,0,156,3,8,7,3,22,29,7,27,3,103,20,46,27,57,217,375,76,171,7,990,9,18,26,14,43,32,16,14,0,175,100,67,82,65,730,654,163,295,8,2177,3,22,23,15,75,68,25,46,0,282,17,36,32,29,166,100,34,55,0,477,5,15,15,15,18,29,7,15,0,129,0,11,10,11,33,27,13,10,0,113,4,27,21,17,42,75,14,55,62,323
503021296,0,0,0,0,0,0,0,0,0,6,12,0,5,3,6,8,3,18,3,61,9,9,8,7,37,38,12,29,0,148,5,0,0,0,3,7,0,5,0,19,6,15,19,20,62,118,45,93,0,367,5,0,12,3,13,26,10,21,0,85,6,49,56,24,70,76,23,62,0,370,40,81,98,34,85,113,37,149,12,656,41,31,20,35,68,491,67,110,5,875,0,4,4,0,9,14,0,7,0,38,5,4,8,5,14,27,13,15,0,91,0,9,8,3,22,19,10,24,0,96,9,32,44,39,116,215,64,118,0,632,7,18,24,17,30,39,11,17,0,155,16,35,24,13,49,68,30,43,5,278,8,28,9,10,60,29,10,9,0,163,4,34,29,21,78,50,15,25,0,261,6,27,9,13,23,14,10,20,0,118,3,28,22,15,86,78,20,46,8,312,8,12,21,15,46,52,19,34,35,243
503021297,5,5,4,0,11,25,8,33,0,104,730,243,188,173,1202,3850,1456,3754,124,11726,42,36,30,22,177,288,109,206,7,909,28,27,25,27,271,360,94,172,7,1010,126,95,101,84,410,1360,432,1132,39,3779,19,31,25,14,159,305,99,158,4,819,82,251,205,98,405,368,92,232,9,1732,46,619,557,250,602,402,185,344,40,3053,154,40,44,40,188,508,99,306,14,1407,28,52,50,38,425,434,93,162,8,1291,131,98,146,149,1726,2247,570,1066,23,6156,22,35,30,25,144,292,139,249,10,947,468,513,498,522,3850,7729,2096,3975,75,19720,73,176,257,104,458,546,152,283,12,2061,267,210,253,248,2525,2030,606,817,25,6982,18,96,88,44,224,167,46,100,7,778,87,192,200,229,787,720,184,390,22,2797,33,91,58,33,114,138,30,54,4,549,43,69,70,39,246,236,85,167,17,972,112,168,126,97,451,868,244,471,510,3049
504011044,0,0,0,0,0,4,0,4,0,3,3,0,0,3,15,26,24,59,3,126,22,39,32,42,340,299,182,276,9,1234,0,0,0,0,4,10,6,15,0,40,10,27,34,32,104,196,71,143,8,623,6,18,9,8,60,78,24,47,3,250,3,48,30,10,37,26,12,19,3,188,0,32,25,10,7,16,7,17,0,119,0,10,15,14,70,58,14,34,0,220,0,0,4,6,0,4,0,0,0,16,0,3,0,0,0,4,0,6,0,12,0,5,3,5,24,23,4,20,0,77,5,12,15,8,28,28,7,21,0,127,0,12,14,9,5,13,3,6,0,72,3,5,3,9,28,23,3,9,0,86,3,13,9,9,17,18,4,15,0,91,0,15,24,12,42,27,3,12,0,147,0,6,0,9,4,11,0,7,0,37,8,13,7,8,39,62,17,35,0,180,8,27,7,20,79,83,19,50,33,328
504011045,0,0,4,0,0,0,3,0,0,10,8,9,0,3,29,70,29,73,5,222,16,38,22,32,200,233,96,182,8,826,3,6,4,0,27,32,22,47,4,139,17,50,43,35,134,318,126,285,11,1024,5,18,14,14,51,57,28,35,6,215,14,49,45,21,76,73,14,56,0,345,7,34,26,14,24,25,8,22,0,155,14,37,32,14,69,68,37,56,4,319,0,8,0,0,9,17,11,0,0,50,0,0,0,3,4,13,0,5,0,27,3,10,8,6,13,23,8,23,0,89,5,20,17,18,32,56,23,41,0,218,3,26,17,0,36,41,6,19,0,144,9,15,5,6,43,41,19,20,0,154,5,35,20,13,32,43,13,37,0,199,0,19,23,26,46,27,16,14,0,173,3,27,11,13,15,3,0,4,0,71,15,33,36,23,86,140,47,99,4,472,11,48,32,24,92,130,32,90,37,490
