POW_SA2_CODE_2021,SWs_PINS_H_0,SWs_PINS_H_1_19,SWs_PINS_H_20_29,SWs_PINS_H_30_34,SWs_PINS_H_35_39,SWs_PINS_H_40_44,SWs_PINS_H_45_49,SWs_PINS_H_50ov,SWs_PINS_H_NS,SWs_PINS_H_Tot,SWs_Tot_H_0,SWs_Tot_H_1_19,SWs_Tot_H_20_29,SWs_Tot_H_30_34,SWs_Tot_H_35_39,SWs_Tot_H_40_44,SWs_Tot_H_45_49,SWs_Tot_H_50ov,SWs_Tot_H_NS,SWs_Tot_H_Tot,MaOpD_NNI_H_0,MaOpD_NNI_H_1_19,MaOpD_NNI_H_20_29,MaOpD_NNI_H_30_34,MaOpD_NNI_H_35_39,MaOpD_NNI_H_40_44,MaOpD_NNI_H_45_49,MaOpD_NNI_H_50ov,MaOpD_NNI_H_NS,MaOpD_NNI_H_Tot,MaOpD_1_149_H_0,MaOpD_1_149_H_1_19,MaOpD_1_149_H_20_29,MaOpD_1_149_H_30_34,MaOpD_1_149_H_35_39,MaOpD_1_149_H_40_44,MaOpD_1_149_H_45_49,MaOpD_1_149_H_50ov,MaOpD_1_149_H_NS,MaOpD_1_149_H_Tot,MaOpD_150_299_H_0,MaOpD_150_299_H_1_19,MaOpD_150_299_H_20_29,MaOpD_150_299_H_30_34,MaOpD_150_299_H_35_39,MaOpD_150_299_H_40_44,MaOpD_150_299_H_45_49,MaOpD_150_299_H_50ov,MaOpD_150_299_H_NS,MaOpD_150_299_H_Tot,MaOpD_300_399_H_0,MaOpD_300_399_H_1_19,MaOpD_300_399_H_20_29,MaOpD_300_399_H_30_34,MaOpD_300_399_H_35_39,MaOpD_300_399_H_40_44,MaOpD_300_399_H_45_49,MaOpD_300_399_H_50ov,MaOpD_300_399_H_NS,MaOpD_300_399_H_Tot,MaOpD_400_499_H_0,MaOpD_400_499_H_1_19,MaOpD_400_499_H_20_29,MaOpD_400_499_H_30_34,MaOpD_400_499_H_35_39,MaOpD_400_499_H_40_44,MaOpD_400_499_H_45_49,MaOpD_400_499_H_50ov,MaOpD_400_499_H_NS,MaOpD_400_499_H_Tot,MaOpD_500_649_H_0,MaOpD_500_649_H_1_19,MaOpD_500_649_H_20_29,MaOpD_500_649_H_30_34,MaOpD_500_649_H_35_39,MaOpD_500_649_H_40_44,MaOpD_500_649_H_45_49,MaOpD_500_649_H_50ov,MaOpD_500_649_H_NS,MaOpD_500_649_H_Tot,MaOpD_650_799_H_0,MaOpD_650_799_H_1_19,MaOpD_650_799_H_20_29,MaOpD_650_799_H_30_34,MaOpD_650_799_H_35_39,MaOpD_650_799_H_40_44,MaOpD_650_799_H_45_49,MaOpD_650_799_H_50ov,MaOpD_650_799_H_NS,MaOpD_650_799_H_Tot,MaOpD_800_999_H_0,MaOpD_800_999_H_1_19,MaOpD_800_999_H_20_29,MaOpD_800_999_H_30_34,MaOpD_800_999_H_35_39,MaOpD_800_999_H_40_44,MaOpD_800_999_H_45_49,MaOpD_800_999_H_50ov,MaOpD_800_999_H_NS,MaOpD_800_999_H_Tot,MaOpD_1000_1249_H_0,MaOpD_1000_1249_H_1_19,MaOpD_1000_1249_H_20_29,MaOpD_1000_1249_H_30_34,MaOpD_1000_1249_H_35_39,MaOpD_1000_1249_H_40_44,MaOpD_1000_1249_H_45_49,MaOpD_1000_1249_H_50ov,MaOpD_1000_1249_H_NS,MaOpD_1000_1249_H_Tot,MaOpD_1250_1499_H_0,MaOpD_1250_1499_H_1_19,MaOpD_1250_1499_H_20_29,MaOpD_1250_1499_H_30_34,MaOpD_1250_1499_H_35_39,MaOpD_1250_1499_H_40_44,MaOpD_1250_1499_H_45_49,MaOpD_1250_1499_H_50ov,MaOpD_1250_1499_H_NS,MaOpD_1250_1499_H_Tot,MaOpD_1500_1749_H_0,MaOpD_1500_1749_H_1_19,MaOpD_1500_1749_H_20_29,MaOpD_1500_1749_H_30_34,MaOpD_1500_1749_H_35_39,MaOpD_1500_1749_H_40_44,MaOpD_1500_1749_H_45_49,MaOpD_1500_1749_H_50ov,MaOpD_1500_1749_H_NS,MaOpD_1500_1749_H_Tot,MaOpD_1750_1999_H_0,MaOpD_1750_1999_H_1_19,MaOpD_1750_1999_H_20_29,MaOpD_1750_1999_H_30_34,MaOpD_1750_1999_H_35_39,MaOpD_1750_1999_H_40_44,MaOpD_1750_1999_H_45_49,MaOpD_1750_1999_H_50ov,MaOpD_1750_1999_H_NS,MaOpD_1750_1999_H_Tot,MaOpD_2000_2999_H_0,MaOpD_2000_2999_H_1_19,MaOpD_2000_2999_H_20_29,MaOpD_2000_2999_H_30_34,MaOpD_2000_2999_H_35_39,MaOpD_2000_2999_H_40_44,MaOpD_2000_2999_H_45_49,MaOpD_2000_2999_H_50ov,MaOpD_2000_2999_H_NS,MaOpD_2000_2999_H_Tot,MaOpD_3000_3499_H_0,MaOpD_3000_3499_H_1_19,MaOpD_3000_3499_H_20_29,MaOpD_3000_3499_H_30_34,MaOpD_3000_3499_H_35_39,MaOpD_3000_3499_H_40_44,MaOpD_3000_3499_H_45_49,MaOpD_3000_3499_H_50ov,MaOpD_3000_3499_H_NS,MaOpD_3000_3499_H_Tot,MaOpD_3500mo_H_0,MaOpD_3500mo_H_1_19,MaOpD_3500mo_H_20_29,MaOpD_3500mo_H_30_34,MaOpD_3500mo_H_35_39,MaOpD_3500mo_H_40_44,MaOpD_3500mo_H_45_49,MaOpD_3500mo_H_50ov,MaOpD_3500mo_H_NS,MaOpD_3500mo_H_Tot,MaOpD_PINS_H_0,MaOpD_PINS_H_1_19,MaOpD_PINS_H_20_29,MaOpD_PINS_H_30_34,MaOpD_PINS_H_35_39,MaOpD_PINS_H_40_44,MaOpD_PINS_H_45_49,MaOpD_PINS_H_50ov,MaOpD_PINS_H_NS,MaOpD_PINS_H_Tot,MaOpD_Tot_H_0,MaOpD_Tot_H_1_19,MaOpD_Tot_H_20_29,MaOpD_Tot_H_30_34,MaOpD_Tot_H_35_39,MaOpD_Tot_H_40_44,MaOpD_Tot_H_45_49,MaOpD_Tot_H_50ov,MaOpD_Tot_H_NS,MaOpD_Tot_H_Tot,Lab_NNI_H_0,Lab_NNI_H_1_19,Lab_NNI_H_20_29,Lab_NNI_H_30_34,Lab_NNI_H_35_39,Lab_NNI_H_40_44,Lab_NNI_H_45_49,Lab_NNI_H_50ov,Lab_NNI_H_NS,Lab_NNI_H_Tot
503011034,0,0,0,0,0,0,0,0,0,0,16,133,47,33,36,28,8,20,0,312,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,3,0,0,4,0,0,0,0,0,0,4,0,0,3,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,5,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,9,0,9,0,0,0,3,36,0,0,3,0,0,0,0,0,0,4
503011035,0,0,0,0,0,0,0,0,0,9,17,182,82,41,97,73,20,72,4,590,0,0,0,0,0,0,0,0,0,3,0,13,0,0,0,0,0,0,0,13,3,11,0,0,0,0,0,0,0,16,0,7,4,3,0,0,0,0,0,13,0,5,0,0,0,0,0,0,0,14,0,9,12,0,0,0,0,0,0,24,0,8,8,0,8,4,0,0,0,23,0,3,4,8,4,3,0,3,0,31,5,3,0,5,20,28,0,6,0,69,0,5,0,5,16,8,0,6,0,44,0,0,0,0,0,3,0,6,0,16,0,0,0,0,0,0,0,0,0,7,0,0,0,0,3,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,51,41,21,57,50,11,18,7,265,0,0,0,0,0,0,0,0,0,5
503011036,0,0,0,0,0,0,0,0,0,0,7,46,21,7,9,12,0,6,3,118,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,5,0,11,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,7,0,5,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,4,0,3,0,0,3,3,0,0,0,14,0,0,0,0,4,5,6,3,0,19,0,0,0,0,13,10,5,0,0,31,0,0,0,0,0,9,0,0,0,9,5,0,0,0,6,0,5,4,0,11,0,0,0,0,4,4,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,29,11,0,27,29,15,9,0,130,0,0,0,0,0,0,0,0,0,0
503021037,0,0,0,0,0,0,0,0,0,0,3,4,0,6,0,6,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,8,0,0,0,0,0,0,0,0,0,0
503021038,0,0,0,0,0,0,0,0,0,0,14,172,116,45,111,113,24,82,10,687,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,7,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,5,0,4,5,0,0,0,0,0,0,9,0,4,5,0,3,4,0,5,0,12,0,0,0,0,7,8,0,5,0,18,0,0,0,0,3,3,0,0,0,10,0,0,0,0,3,5,0,5,0,10,0,0,0,0,0,0,0,3,0,4,0,0,0,0,0,0,0,3,0,7,8,0,0,0,4,0,14,10,0,32,0,0,0,0,0,0,7,4,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,8,28,14,4,23,18,20,27,3,144,0,0,0,0,0,0,0,0,0,7
503021039,0,0,0,0,0,0,0,0,0,0,15,266,129,39,69,39,19,28,8,603,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,4,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,0,0,0,9,0,0,0,0,3,0,0,0,0,11,0,5,5,0,0,3,0,0,0,13,0,0,0,0,4,4,0,0,0,12,0,0,0,5,4,0,4,6,0,12,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,6,0,4,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,3,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,14,12,8,18,14,6,12,5,85,0,0,0,0,0,0,0,0,0,3
503021040,0,0,0,0,0,0,0,0,0,3,11,119,66,25,52,41,10,29,5,361,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,5,0,0,3,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,5,0,0,6,0,0,5,0,0,0,10,0,0,0,0,0,0,0,3,0,5,0,0,0,3,4,0,0,0,0,5,0,0,0,0,0,0,0,0,0,7,0,0,0,0,3,0,0,0,0,9,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,9,8,10,14,0,9,0,55,0,0,0,0,0,0,0,0,0,8
503021042,0,3,0,0,0,0,0,0,0,14,41,432,194,101,188,203,59,87,14,1322,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,4,5,0,0,0,0,0,0,0,14,0,4,3,0,0,0,0,0,0,7,0,0,7,0,0,0,0,0,0,11,0,10,10,4,0,0,0,0,3,17,0,3,6,5,3,4,0,0,0,18,0,3,0,7,15,3,0,6,0,42,7,0,0,9,17,18,6,6,0,61,4,0,0,6,13,18,5,8,3,56,3,4,0,0,4,6,8,9,0,39,8,0,0,0,0,9,3,13,0,36,10,3,0,0,0,8,0,50,0,78,3,0,0,0,0,0,0,10,0,13,4,0,0,0,0,0,0,3,0,9,0,0,0,0,0,0,0,0,0,3,33,34,31,32,56,63,27,107,11,404,0,0,0,0,0,0,0,0,0,7
503021043,0,0,0,0,0,0,0,0,0,0,8,145,99,39,68,73,12,34,3,478,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,11,0,9,4,0,0,0,0,0,0,11,0,0,3,0,0,0,0,0,0,9,0,5,0,0,0,0,0,0,0,7,0,4,4,0,5,0,0,0,0,14,5,6,11,4,0,0,0,0,0,13,0,7,8,9,7,0,4,0,0,33,0,0,3,9,10,13,3,3,0,44,0,0,0,0,6,4,0,4,0,14,0,0,0,0,0,4,0,3,0,9,0,0,0,0,0,0,0,0,0,6,0,0,4,0,0,0,0,6,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,6,0,0,0,0,0,0,0,0,0,0,14,42,33,16,29,24,9,30,0,192,0,0,0,0,0,0,0,0,0,6
503021295,0,0,0,0,0,0,0,0,0,0,14,49,45,31,65,85,14,31,7,347,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,5,4,0,0,0,0,6,0,0,0,5,0,0,0,0,0,0,0,0,0,6,0,3,3,0,0,0,0,3,0,18,0,0,5,0,4,0,0,3,0,15,5,3,10,0,14,5,5,10,0,45,0,0,4,10,26,18,8,12,4,82,4,5,0,3,20,14,9,6,0,58,10,0,0,0,10,35,8,18,0,78,24,0,0,5,8,53,7,25,0,123,26,10,13,0,9,22,18,134,5,239,15,0,3,0,6,8,0,36,0,67,8,0,0,0,5,6,9,21,0,52,0,0,0,0,0,0,0,0,0,5,96,36,39,15,96,171,65,269,20,814,0,0,0,0,0,0,0,0,0,5
503021296,0,0,6,0,0,0,0,0,0,9,15,133,136,50,116,100,25,66,11,658,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,9,0,6,4,0,0,0,0,0,0,12,0,0,9,0,0,0,0,0,0,14,0,4,0,9,0,3,0,3,0,26,0,5,0,8,13,8,0,0,0,43,0,0,4,0,18,11,5,4,0,45,0,0,0,0,3,6,3,10,0,29,3,0,0,3,5,0,3,14,0,32,0,0,0,0,8,7,3,6,0,34,3,0,0,0,0,41,3,7,5,63,0,0,0,0,0,5,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,30,24,20,51,98,28,55,9,322,3,3,4,0,0,0,0,0,0,8
503021297,0,4,6,4,0,0,0,0,5,23,189,1086,800,318,1048,744,179,278,70,4707,0,0,0,0,0,0,0,0,0,3,0,14,0,0,0,0,0,0,0,19,4,19,5,0,0,0,0,0,0,23,5,18,7,0,0,0,0,0,3,28,0,9,5,0,0,0,0,0,3,23,0,7,14,6,0,0,0,0,7,35,4,5,16,10,15,6,0,0,3,60,8,7,8,16,36,22,6,11,5,116,14,3,5,9,35,46,6,21,6,148,17,5,3,4,24,24,15,51,10,146,26,8,3,7,6,17,15,70,6,165,29,6,0,0,17,21,18,155,5,257,129,15,20,8,32,56,51,451,15,779,29,4,12,0,3,16,16,115,3,205,50,0,0,4,9,29,12,96,0,203,4,4,3,0,0,4,0,4,18,37,321,117,101,73,181,238,145,982,91,2258,9,9,0,3,0,0,0,0,0,22
504011044,0,0,0,0,0,0,0,0,0,5,9,112,63,26,59,69,19,28,11,404,0,0,0,0,0,0,0,0,0,0,0,3,5,0,0,0,0,0,0,3,0,6,0,0,0,0,0,0,0,6,0,10,0,0,0,0,0,0,0,5,0,8,0,0,0,0,0,0,0,14,0,9,7,6,4,0,0,0,0,30,0,8,9,7,20,10,0,3,0,59,3,0,3,12,63,50,9,6,3,148,0,0,0,11,42,31,17,8,0,115,6,0,0,5,24,17,6,21,0,80,0,0,0,6,5,14,11,21,0,54,0,0,0,0,5,10,0,19,0,36,0,0,0,3,6,8,9,26,0,48,0,0,0,0,0,0,0,7,0,7,0,0,0,0,0,0,0,0,0,4,0,0,0,0,3,4,0,0,0,8,10,42,34,47,180,137,52,111,9,612,0,3,0,0,0,0,0,0,0,5
504011045,0,0,0,0,0,0,0,0,0,4,23,83,73,50,90,86,28,48,5,489,0,0,0,0,0,0,0,0,0,0,4,10,0,0,0,0,0,0,0,8,0,16,5,0,0,0,0,0,0,21,0,15,0,0,0,0,0,0,0,17,4,7,11,0,5,4,0,0,0,32,0,13,15,3,3,4,0,0,0,42,0,10,9,7,17,9,0,4,0,62,3,9,9,18,57,49,9,17,0,167,6,11,10,8,56,67,26,25,0,205,3,5,0,4,30,32,24,27,7,123,6,3,0,0,12,22,10,34,5,91,3,0,0,0,0,13,5,22,0,43,0,0,0,0,0,7,4,31,0,46,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,4,4,0,13,0,0,0,0,0,0,0,6,0,8,23,87,67,45,187,221,85,167,12,888,0,0,0,0,0,0,0,0,0,7
504011046,0,0,0,0,0,0,0,0,0,0,3,104,47,24,24,17,9,8,7,231,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,5,0,0,5,0,0,7,0,0,0,17,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,3,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,11,11,4,7,10,6,14,3,71,0,0,0,0,0,0,0,0,0,4
504011047,0,8,0,0,5,0,0,0,0,12,52,673,331,147,207,95,39,68,16,1627,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,8,0,11,0,0,0,0,0,0,0,11,0,5,5,0,0,0,0,0,4,19,0,5,6,0,0,0,0,0,0,16,0,8,3,3,0,0,0,0,0,16,0,4,11,3,11,6,0,0,0,43,0,4,3,4,5,7,0,0,0,29,0,0,0,0,12,6,4,7,0,35,0,0,6,0,0,7,0,4,0,17,0,0,0,0,0,7,0,4,0,12,0,0,0,0,0,0,0,7,0,9,0,0,0,0,3,0,3,3,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,6,53,30,20,39,32,11,33,9,236,0,0,0,0,0,0,0,0,0,8
504011048,0,3,0,0,0,0,0,0,0,3,5,86,43,22,19,7,6,0,3,189,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,5,0,3,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,5,0,0,4,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,11,0,0,0,0,4,0,0,0,0,4,0,0,0,0,3,0,3,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,5,8,13,7,3,3,0,40,0,0,0,0,0,0,0,0,0,0
504021049,0,0,0,0,0,0,0,0,0,0,0,8,11,5,0,0,0,5,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,8,0,0,0,0,0,0,0,8,0,3,0,0,0,0,0,0,0,12,0,13,0,0,0,0,0,9,0,3,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,5,0,3,11,0,23,0,53,0,0,0,0,0,0,0,0,0,0
504021050,0,0,3,0,0,0,0,0,0,3,0,34,7,5,3,5,0,9,0,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,5,0,4,0,0,0,0,17,0,0,0,0,0,0,0,0,0,6
504021051,0,0,0,0,0,0,0,0,0,0,0,34,11,7,4,12,5,3,0,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,4,3,0,0,6,0,24,0,0,0,0,0,0,0,0,0,0
504021052,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
504021053,0,0,0,0,0,0,0,0,0,4,15,156,77,43,34,29,6,18,4,385,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,5,0,7,0,0,0,0,0,0,0,4,0,4,4,0,0,0,0,0,0,4,0,0,4,3,0,0,0,0,0,11,0,4,5,0,0,0,0,0,0,19,0,0,4,0,3,0,0,0,0,8,3,0,3,3,5,7,0,0,0,22,4,0,0,0,12,13,0,4,3,40,0,0,5,0,3,5,0,9,0,21,0,0,0,0,3,6,0,0,0,8,0,0,0,0,0,0,0,3,0,7,0,0,0,0,0,4,0,4,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,22,24,12,26,34,0,24,0,166,0,0,0,0,0,0,0,0,0,0
504021054,0,0,0,0,0,0,0,0,0,7,14,154,57,35,43,70,8,20,3,409,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,5,0,3,0,0,0,0,0,0,0,9,0,0,7,0,0,0,0,0,0,12,0,4,0,0,0,0,0,0,0,10,0,0,4,9,9,0,0,0,0,24,0,8,9,7,22,13,5,3,0,53,0,0,3,3,27,22,12,11,0,81,0,0,0,3,17,25,10,19,0,72,6,0,0,3,13,5,9,26,0,61,4,0,0,0,0,0,3,19,0,35,7,0,0,0,5,0,4,29,0,47,5,0,0,0,0,0,0,10,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,26,28,22,30,91,70,43,121,3,426,0,0,0,0,0,0,0,0,0,4
504031055,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
504031056,0,0,0,0,0,0,0,0,0,0,7,94,65,23,38,30,6,17,4,294,0,0,0,0,0,0,0,3,0,7,0,6,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,7,0,0,4,0,0,0,0,0,0,4,0,0,0,0,0,3,0,0,0,4,0,0,5,0,0,0,0,0,0,11,0,5,4,4,5,0,0,0,0,13,0,0,0,3,7,7,0,0,0,23,0,4,0,0,6,8,0,5,0,22,0,0,0,0,4,3,0,4,0,20,0,0,0,0,0,4,0,3,0,12,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,13,13,15,23,33,6,18,4,125,0,0,0,0,0,0,0,0,0,0
504031057,0,0,0,0,0,0,0,0,0,6,13,155,89,28,24,22,9,10,5,348,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,11,0,5,5,0,0,0,0,0,0,8,0,0,4,0,0,0,0,0,0,9,4,5,0,0,4,0,0,0,0,15,0,0,4,8,0,0,0,0,0,17,0,6,0,3,4,4,0,3,0,23,0,0,0,0,3,7,0,8,0,21,0,0,0,0,0,0,0,3,0,15,0,0,0,0,0,0,0,4,0,6,0,0,0,0,0,0,0,8,0,8,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,30,26,21,15,11,5,30,0,142,0,0,0,0,0,0,0,0,0,7
