POW_SA2_CODE_2021,Ag_For_Fish_ATSI,Ag_For_Fish_Non_Indig,Ag_For_Fish_Indig_Status_NS,Ag_For_Fish_Tot,Min_ATSI,Min_Non_Indig,Min_Indig_Status_NS,Min_Total,Mnf_ATSI,Mnf_Non_Indig,Mnf_Indig_Status_NS,Mnf_Tot,EGWWS_ATSI,EGWWS_Non_Indig,EGWWS_Indig_Status_NS,EGWWS_Tot,Const_ATSI,Const_Non_Indig,Const_Indig_Status_NS,Const_Tot,WST_ATSI,WST_Non_Indig,WST_Indig_Status_NS,WST_Tot,RetT_ATSI,RetT_Non_Indig,RetT_Indig_Status_NS,RetT_Tot,AcFd_ATSI,AcFd_Non_Indig,AcFd_Indig_Status_NS,AcFd_Tot,TPW_ATSI,TPW_Non_Indig,TPW_Indig_Status_NS,TPW_Tot,IMT_ATSI,IMT_Non_Indig,IMT_Indig_Status_NS,IMT_Tot,FinIns_ATSI,FinIns_Non_Indig,FinIns_Indig_Status_NS,FinIns_Tot,RHRE_ATSI,RHRE_Non_Indig,RHRE_Indig_Status_NS,RHRE_Tot,ProSTS_ATSI,ProSTS_Non_Indig,ProSTS_Indig_Status_NS,ProSTS_Tot,AdSup_ATSI,AdSup_Non_Indig,AdSup_Indig_Status_NS,AdSup_Tot,PubAS_ATSI,PubAS_Non_Indig,PubAS_Indig_Status_NS,PubAS_Tot,EdTrn_ATSI,EdTrn_Non_Indig,EdTrn_Indig_Status_NS,EdTrn_Tot,HltHC_SA_ATSI,HltHC_SA_Non_Indig,HltHC_SA_Indig_Status_NS,HltHC_SA_Tot,ArtsR_ATSI,ArtsR_Non_Indig,ArtsR_Indig_Status_NS,ArtsR_Tot,OthSvs_ATSI,OthSvs_Non_Indig,OthSvs_Indig_Status_NS,OthSvs_Tot,IDNS_ATSI,IDNS_Non_Indig,IDNS_Indig_Status_NS,IDNS_Tot,Tot_ATSI,Tot_Non_Indig,Tot_Indig_Status_NS,Tot_Tot
509011233,3,183,0,190,0,19,0,19,3,230,0,234,0,90,0,95,10,425,0,436,3,181,0,181,8,240,0,244,3,109,0,107,9,171,4,176,0,10,0,10,0,29,0,29,0,28,0,28,0,59,0,60,0,59,0,59,0,85,0,86,12,493,0,511,4,161,0,164,0,3,0,3,0,128,0,135,0,123,0,129,68,2819,4,2891
509011234,6,604,6,615,0,8,0,10,10,425,4,436,0,3,0,3,0,83,0,83,0,33,0,33,9,112,0,123,4,66,3,74,0,107,0,112,0,0,0,0,0,21,0,19,0,10,0,10,0,43,0,43,0,26,0,30,6,112,0,114,5,133,0,145,4,142,0,149,0,5,0,5,0,53,0,56,0,81,3,86,53,2079,18,2143
509011235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
509021236,0,290,4,289,7,208,0,214,0,67,0,67,0,5,0,6,3,154,0,165,0,36,0,37,4,83,0,88,0,47,0,47,3,87,0,93,0,0,0,0,0,12,0,12,0,4,0,4,0,45,0,42,0,60,0,61,0,80,0,78,8,149,0,154,0,34,0,34,0,17,0,15,3,44,0,46,0,81,0,84,33,1506,15,1549
509021237,4,471,0,480,0,8,0,9,0,88,0,89,0,17,0,14,3,52,0,52,0,47,0,48,0,89,0,90,0,41,0,40,4,42,0,42,0,4,0,4,0,8,0,8,0,7,0,7,0,11,0,11,0,14,0,14,0,93,0,97,3,181,0,179,4,125,0,130,0,10,0,10,0,22,0,24,0,63,0,62,26,1382,6,1416
509021238,4,613,0,622,0,6,0,6,0,25,0,25,0,8,0,14,10,39,0,46,0,111,0,113,4,89,0,96,0,67,0,67,4,91,3,98,0,6,0,6,0,29,0,26,0,8,0,8,0,18,0,18,4,14,0,22,4,124,0,125,5,141,0,143,4,120,0,123,0,8,0,8,0,56,0,55,5,50,0,57,43,1631,10,1687
509021239,30,1311,20,1361,6,299,0,307,5,148,0,154,0,35,0,35,12,348,3,368,0,57,0,58,3,240,0,246,4,254,0,256,0,107,0,107,0,13,0,13,0,29,0,26,0,31,0,31,0,50,0,50,3,74,0,80,4,173,4,177,5,179,0,181,5,119,0,123,0,29,0,32,5,87,0,91,8,161,6,175,98,3721,34,3855
509021240,4,529,0,541,0,31,0,28,0,75,0,70,4,53,0,55,6,126,0,133,0,129,0,135,6,166,0,170,10,101,5,114,0,123,0,125,0,20,0,20,0,24,0,24,0,10,0,10,0,37,0,38,0,32,0,32,3,143,0,149,7,201,0,216,11,231,0,241,0,12,0,14,4,82,0,85,5,81,0,81,67,2192,13,2271
509021241,14,755,5,777,5,28,0,29,4,110,0,111,5,26,0,33,0,77,0,75,3,115,0,123,7,128,0,134,0,84,0,88,8,84,0,97,0,0,0,0,0,35,0,35,0,8,0,8,0,48,0,51,4,16,0,24,14,100,0,109,16,204,0,216,10,138,0,150,0,17,0,18,10,76,0,86,7,79,0,84,102,2134,5,2244
509021242,0,514,5,518,20,867,0,894,0,25,0,25,0,11,0,11,4,105,0,112,0,26,0,26,0,55,0,55,0,62,0,60,0,61,0,64,0,6,0,6,0,5,0,5,0,3,0,3,0,11,0,11,0,16,0,16,0,105,0,113,0,94,0,96,0,85,0,89,0,3,0,3,0,42,0,44,0,55,6,61,39,2156,9,2202
509021243,0,252,4,259,4,16,0,24,6,329,0,343,3,94,0,102,10,282,0,288,0,157,0,157,7,477,0,487,14,256,0,275,8,193,3,201,0,13,0,13,0,46,0,46,0,53,0,53,0,125,0,129,3,92,0,98,17,600,0,617,19,479,0,500,33,770,0,808,0,31,0,33,3,185,0,189,13,198,8,226,157,4652,24,4828
509021244,0,135,0,139,0,45,0,45,0,44,0,48,0,5,0,5,4,90,0,96,0,8,0,8,3,75,0,72,0,52,0,52,0,37,0,39,0,0,0,0,0,10,0,10,0,17,0,17,0,42,0,37,0,27,0,27,6,57,0,65,0,74,0,74,0,53,0,53,0,12,0,12,0,32,0,32,3,46,0,52,16,852,0,871
509021245,3,428,7,430,0,7,0,10,0,43,0,44,5,46,0,48,0,77,3,81,0,49,0,46,7,111,0,119,0,103,0,105,0,51,0,57,0,4,0,4,0,12,0,12,0,10,0,10,0,67,0,66,0,29,0,29,0,80,0,83,7,119,0,127,3,158,0,170,0,12,0,12,0,38,0,38,5,68,4,69,35,1500,18,1554
509031246,5,594,0,597,0,3,0,3,0,17,0,17,0,9,0,9,0,48,0,50,0,63,0,67,7,90,0,91,4,57,0,64,5,63,0,63,0,5,0,5,0,18,0,18,0,0,0,0,0,26,0,28,0,15,0,19,13,96,0,106,9,95,0,105,0,127,0,130,0,5,0,5,0,47,0,50,3,40,3,38,31,1419,13,1464
509031247,4,1114,6,1125,0,250,0,250,0,23,0,27,0,18,0,18,3,93,0,98,0,95,0,95,6,90,0,89,0,71,0,74,4,96,0,101,0,0,0,0,0,22,0,22,0,13,0,13,0,10,0,10,4,29,0,28,5,132,0,136,3,156,0,156,0,110,0,111,0,5,0,5,0,55,0,51,0,63,0,67,36,2442,13,2485
509031248,0,77,0,86,80,1607,6,1688,13,364,6,378,0,11,0,11,0,196,0,196,0,62,0,65,6,42,5,44,10,123,0,140,0,16,0,16,0,0,0,0,0,0,0,0,0,7,0,7,0,22,0,22,0,54,0,59,0,74,0,76,0,77,0,82,3,38,0,37,0,14,0,15,0,43,0,42,3,71,3,83,119,2900,26,3039
509031249,0,122,0,122,0,0,0,3,0,84,0,93,0,35,0,37,4,81,3,83,0,58,0,64,7,220,5,230,3,86,0,87,0,102,0,104,0,13,0,13,0,63,0,66,0,17,0,17,0,52,0,52,0,38,0,43,4,140,0,144,10,291,0,303,18,478,3,499,0,26,0,23,5,107,0,111,0,74,0,82,69,2093,19,2182
509031250,14,924,10,944,0,5,0,5,0,73,0,73,0,8,0,8,0,71,0,70,0,54,0,53,0,88,0,93,0,59,0,69,0,80,0,79,0,0,0,0,0,6,0,6,0,5,0,5,0,26,0,26,0,9,0,9,3,99,0,108,0,100,0,99,0,95,0,93,0,8,0,8,0,52,0,55,0,65,0,70,28,1810,19,1859
510011262,8,109,0,114,16,46,0,58,12,105,0,113,15,90,0,105,57,437,3,494,0,67,0,71,55,591,0,649,41,699,5,744,37,513,3,558,20,51,0,67,3,52,0,57,3,108,0,111,29,195,0,229,34,226,4,265,114,526,0,635,149,727,0,881,237,1201,6,1440,22,96,0,120,46,246,0,294,76,287,6,363,966,6365,39,7364
510011263,36,114,4,144,29,283,0,315,0,15,0,20,9,6,0,22,20,109,8,126,0,12,0,9,28,104,0,132,8,109,0,117,12,70,0,76,4,5,0,10,4,3,0,10,0,22,0,22,8,28,0,36,18,53,0,70,67,210,0,274,177,255,0,434,133,304,3,445,26,42,0,64,41,53,0,94,43,46,3,93,664,1834,22,2523
510011264,8,48,0,55,15,176,0,192,0,4,0,4,0,4,0,10,7,32,0,45,0,6,0,6,18,25,0,46,9,60,0,69,3,0,0,8,7,0,0,4,0,0,0,0,0,6,0,6,3,18,0,23,22,41,0,67,39,60,0,94,87,121,0,212,84,96,0,180,21,8,0,27,3,18,0,25,31,18,5,56,360,745,8,1119
510011265,40,292,6,345,28,106,0,133,0,41,0,43,14,44,0,58,35,205,3,241,0,33,0,34,21,203,4,223,17,318,0,330,20,199,4,223,0,27,0,27,4,23,0,26,0,27,0,28,14,65,0,80,37,115,0,152,54,268,4,324,70,299,0,369,102,450,0,553,13,33,0,51,17,112,0,124,69,115,0,181,546,2957,27,3529
510011266,14,120,0,131,5,16,0,19,0,4,0,4,4,3,0,6,11,28,0,39,0,9,0,7,9,34,0,46,11,87,4,105,6,20,0,22,4,0,0,3,0,3,0,3,0,0,0,0,0,12,0,11,8,11,0,21,24,15,0,41,39,59,0,98,25,15,0,41,14,9,0,23,0,9,0,11,9,6,0,12,180,449,6,632
510021267,17,83,0,97,627,10012,37,10674,4,123,0,122,4,51,0,57,37,1119,6,1168,6,144,0,147,4,26,0,33,15,489,0,506,10,117,0,127,0,0,0,0,0,4,0,4,7,58,0,64,0,133,0,135,16,375,0,393,15,49,0,70,33,52,0,83,12,40,0,51,17,3,0,21,11,91,0,94,14,263,3,283,835,13245,52,14131
510021268,0,10,0,10,127,1682,4,1819,4,34,0,34,3,75,0,77,8,273,10,291,0,130,0,133,12,153,4,164,11,183,0,192,9,154,3,164,0,3,0,3,0,3,0,3,3,55,0,65,5,37,0,41,3,131,0,139,20,124,0,140,20,153,0,174,17,150,0,168,8,17,0,24,9,106,0,109,10,81,3,89,263,3549,25,3840
510021269,13,20,0,35,278,2210,12,2496,20,289,0,310,11,143,0,154,40,603,0,646,6,252,0,259,9,174,4,180,14,179,0,194,40,993,9,1039,0,19,0,19,0,8,0,8,9,134,0,141,4,107,0,110,11,143,0,158,11,217,0,230,9,118,0,123,11,105,0,113,3,19,0,22,15,201,0,213,43,286,4,332,543,6212,30,6787
510021270,0,0,0,0,64,291,0,358,0,20,0,20,0,8,0,8,18,139,0,155,0,15,0,15,23,270,3,294,17,220,0,240,11,93,3,100,3,14,0,10,3,16,0,24,0,33,0,33,12,53,0,61,10,79,0,83,27,194,0,231,45,417,0,456,93,567,3,661,6,20,0,26,19,92,0,110,40,80,0,123,379,2616,11,3008
510031271,0,73,6,78,566,7773,36,8371,0,136,0,140,5,104,0,111,57,1522,7,1587,0,176,0,179,8,114,0,125,23,735,3,768,11,294,0,305,0,18,0,18,0,3,0,3,5,150,0,153,4,206,0,204,30,355,0,389,9,202,0,206,25,256,0,279,13,170,0,187,0,15,0,16,13,137,0,148,34,425,4,461,804,12863,62,13727
510031272,4,6,0,11,50,749,0,803,8,184,0,188,14,186,0,197,41,971,4,1016,6,159,0,162,17,579,0,605,23,538,0,559,21,531,0,553,0,45,0,41,0,46,0,42,10,212,0,224,7,192,0,201,32,291,0,327,23,516,0,540,34,713,3,746,27,646,0,674,5,67,0,74,16,321,4,335,29,339,5,374,359,7283,29,7675
510031273,0,17,0,16,246,3237,9,3493,4,158,0,162,7,55,0,62,19,670,0,691,3,48,0,47,15,73,0,83,9,261,0,270,4,293,0,291,0,3,0,6,0,6,0,6,0,6,0,6,3,103,0,108,36,198,5,240,19,173,0,189,19,122,0,138,29,169,0,202,3,17,0,19,15,55,0,68,23,296,5,322,455,5943,26,6426
511011274,6,329,3,335,0,44,0,45,6,150,0,157,8,72,0,83,16,373,3,387,0,243,5,247,22,541,6,567,10,385,3,399,14,520,0,530,0,18,0,18,0,78,0,78,0,68,0,68,0,158,0,158,3,110,0,116,5,269,4,280,11,463,0,480,25,556,0,581,3,36,0,42,11,286,0,291,15,211,5,225,148,4902,24,5078
511011275,12,1017,7,1030,22,702,8,731,0,24,0,23,0,5,0,5,7,178,3,186,0,16,0,18,0,52,0,53,5,98,0,98,4,51,0,58,0,7,0,7,0,0,0,0,0,16,0,16,0,26,0,29,0,23,0,27,0,72,0,69,5,139,0,150,4,73,0,77,0,8,0,8,0,38,0,39,0,87,0,85,61,2639,17,2712
511021276,5,403,0,411,11,99,0,106,0,30,0,25,6,37,0,45,3,116,0,122,0,18,0,19,11,181,8,195,4,156,0,157,3,82,0,86,0,0,0,0,0,12,0,12,0,11,0,11,0,29,0,36,15,74,0,83,16,159,0,175,20,159,0,179,52,224,0,267,0,19,0,19,4,56,0,62,15,68,4,85,167,1935,20,2122
511021277,5,97,0,100,18,147,0,175,0,57,0,56,3,19,0,24,6,205,0,213,0,23,0,23,10,216,0,226,10,481,4,488,3,205,0,205,0,4,0,5,0,4,0,4,0,46,0,46,3,145,0,149,0,141,0,144,11,198,0,216,3,141,4,146,4,103,0,103,9,46,0,59,4,71,0,71,11,120,0,125,105,2465,13,2587
511031278,0,0,0,0,22,496,6,517,5,94,0,94,5,35,0,33,8,198,0,210,0,39,0,39,0,60,0,58,4,117,0,121,5,97,0,103,0,0,0,0,0,0,0,4,0,12,0,12,0,49,0,48,4,36,0,40,3,167,0,172,8,115,0,124,3,70,0,74,0,8,0,8,0,126,3,129,4,91,5,106,64,1811,7,1886
511031279,7,18,0,20,55,1382,3,1443,8,320,0,329,5,119,0,125,26,763,0,787,5,361,0,369,47,979,5,1029,17,696,0,719,15,684,0,700,0,50,0,48,0,91,0,93,10,242,0,248,10,487,0,498,5,219,0,230,49,501,0,555,32,805,0,835,66,756,0,820,0,95,0,93,26,504,3,531,29,434,11,475,417,9502,41,9959
511031280,0,0,0,0,6,75,0,82,0,41,0,42,0,0,0,0,4,50,0,52,0,5,0,5,3,31,0,36,0,43,0,46,0,24,0,24,0,3,0,3,0,0,0,0,0,0,0,0,0,27,0,23,0,26,0,28,3,25,0,27,3,122,0,131,16,582,0,595,0,19,0,20,0,52,0,57,0,40,0,41,39,1171,5,1213
511031281,0,0,0,0,0,0,5,4,0,8,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,27,0,32,0,0,0,0,0,0,0,0,0,11,0,11,0,0,0,0,0,0,0,0,0,8,0,12,0,0,0,0,0,12,0,12,0,0,0,0,0,4,0,4,0,6,0,6,4,91,5,99
511031282,9,42,0,50,85,3428,15,3532,9,251,0,263,4,31,0,37,7,148,0,154,0,11,0,10,10,111,0,116,8,152,3,163,0,90,0,93,0,4,0,4,0,0,0,0,0,31,0,34,0,17,0,17,5,28,0,31,3,106,0,114,12,119,4,136,0,46,0,46,0,3,0,4,0,21,4,25,15,125,4,144,169,4774,32,4975
511031283,8,21,0,31,149,5277,20,5443,10,426,0,433,6,30,0,34,17,226,0,244,0,34,0,34,0,45,0,49,10,242,0,251,7,108,0,112,4,3,0,7,0,0,0,3,0,34,0,38,3,43,0,43,10,182,0,191,44,134,0,178,35,117,0,156,21,96,5,124,22,18,0,46,7,64,0,73,7,154,0,160,355,7256,22,7641
511031284,0,0,0,0,40,724,0,769,0,15,0,15,0,0,0,0,0,18,0,18,4,37,0,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,6,0,22,0,24,47,838,0,878
511041285,3,209,0,211,19,212,0,234,4,334,0,345,9,93,0,110,41,829,0,869,8,355,0,361,76,1570,10,1651,46,999,10,1056,20,540,4,562,0,89,0,91,6,192,0,191,0,153,0,156,19,455,4,474,22,271,3,299,54,749,0,804,68,1149,0,1213,125,2441,8,2570,8,97,0,107,22,589,0,616,42,421,6,458,595,11736,47,12372
511041286,0,60,0,60,19,233,0,256,6,51,0,54,0,50,0,50,14,262,0,285,3,84,0,83,3,33,0,36,0,35,0,35,11,431,6,452,0,0,0,0,0,0,0,0,0,4,0,4,6,77,0,83,4,40,0,41,13,238,0,252,22,338,6,363,50,97,0,147,0,5,0,5,4,90,0,97,16,88,0,107,178,2220,15,2414
511041287,0,39,0,39,0,9,0,9,0,15,0,15,0,0,0,0,4,120,0,122,0,3,0,3,6,87,0,94,0,27,0,31,0,53,0,53,0,4,0,4,0,4,0,4,0,6,0,6,0,21,0,21,0,24,0,27,0,15,0,15,3,140,0,149,4,35,0,38,0,8,0,9,0,28,0,28,0,22,0,22,26,661,0,683
511041288,0,44,0,42,0,8,0,7,0,10,0,10,0,0,0,0,4,116,0,117,0,7,0,7,6,122,0,134,9,98,3,110,0,29,0,32,0,0,0,0,0,6,0,6,0,0,0,0,0,34,0,35,6,30,0,31,0,6,0,6,5,143,0,146,0,102,0,103,0,0,0,0,3,37,0,41,0,22,0,24,39,815,9,863
511041289,0,136,0,133,0,27,0,33,0,65,0,65,0,14,0,14,7,90,0,94,0,13,0,13,4,134,0,139,6,115,0,117,0,53,0,57,0,0,0,0,0,6,0,6,0,17,0,17,0,49,0,49,0,19,0,22,0,49,0,49,3,77,0,84,3,79,0,84,0,10,0,10,0,31,0,32,0,53,0,53,27,1030,0,1062
511041290,11,112,0,122,91,3069,13,3164,15,276,0,289,0,12,0,12,8,178,0,187,0,8,0,8,4,72,0,81,10,187,0,192,3,107,0,115,0,0,0,0,0,3,0,3,0,9,0,9,3,45,0,55,6,69,0,76,17,123,4,142,40,90,0,130,9,70,0,82,3,0,0,4,0,27,0,32,23,108,4,140,236,4572,23,4835
511041291,11,645,4,661,15,618,7,641,0,30,0,30,0,15,0,16,0,94,0,98,0,58,0,59,3,60,0,65,5,80,0,80,6,68,0,67,0,4,0,4,0,9,0,9,0,8,0,8,0,20,0,25,7,24,0,30,8,144,0,155,11,159,0,170,4,81,0,84,0,5,0,5,0,33,0,35,11,60,0,66,76,2210,12,2298
511041292,12,720,9,738,4,56,0,58,0,35,0,34,0,12,0,8,4,126,0,131,0,19,0,19,0,107,0,109,6,227,0,232,4,57,0,60,0,5,0,5,0,0,0,0,0,14,0,14,3,42,0,51,0,43,0,47,3,137,0,141,11,161,3,178,3,100,0,109,0,28,0,28,0,38,0,40,6,73,0,80,66,2011,17,2089
597979799,0,31,0,27,10,505,0,509,4,54,0,57,0,31,0,33,3,154,3,159,0,8,0,8,4,90,0,89,6,69,0,73,0,120,0,126,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,25,3,68,0,66,0,17,0,17,0,0,0,0,0,6,0,3,0,0,0,0,0,3,0,3,0,164,0,167,22,1355,7,1386
599999499,30,1441,18,1491,294,5239,27,5550,8,1165,4,1175,6,418,0,426,317,18207,64,18594,8,796,0,808,32,1568,3,1603,14,1144,0,1162,50,4313,15,4378,8,502,0,506,0,453,0,454,3,425,0,427,31,2399,7,2436,108,5979,21,6104,28,1175,3,1209,40,2019,6,2063,73,5661,20,5747,14,802,0,820,31,2450,17,2503,89,2978,45,3109,1189,59132,244,60566
