POW_SA2_CODE_2021,Mng_NNI_A_15_19,Mng_NNI_A_20_24,Mng_NNI_A_25_34,Mng_NNI_A_35_44,Mng_NNI_A_45_54,Mng_NNI_A_55_64,Mng_NNI_A_65_74,Mng_NNI_A_75ov,Mng_NNI_Tot,Mng_1_149_A_15_19,Mng_1_149_A_20_24,Mng_1_149_A_25_34,Mng_1_149_A_35_44,Mng_1_149_A_45_54,Mng_1_149_A_55_64,Mng_1_149_A_65_74,Mng_1_149_A_75ov,Mng_1_149_Tot,Mng_150_299_A_15_19,Mng_150_299_A_20_24,Mng_150_299_A_25_34,Mng_150_299_A_35_44,Mng_150_299_A_45_54,Mng_150_299_A_55_64,Mng_150_299_A_65_74,Mng_150_299_A_75ov,Mng_150_299_Tot,Mng_300_399_A_15_19,Mng_300_399_A_20_24,Mng_300_399_A_25_34,Mng_300_399_A_35_44,Mng_300_399_A_45_54,Mng_300_399_A_55_64,Mng_300_399_A_65_74,Mng_300_399_A_75ov,Mng_300_399_Tot,Mng_400_499_A_15_19,Mng_400_499_A_20_24,Mng_400_499_A_25_34,Mng_400_499_A_35_44,Mng_400_499_A_45_54,Mng_400_499_A_55_64,Mng_400_499_A_65_74,Mng_400_499_A_75ov,Mng_400_499_Tot,Mng_500_649_A_15_19,Mng_500_649_A_20_24,Mng_500_649_A_25_34,Mng_500_649_A_35_44,Mng_500_649_A_45_54,Mng_500_649_A_55_64,Mng_500_649_A_65_74,Mng_500_649_A_75ov,Mng_500_649_Tot,Mng_650_799_A_15_19,Mng_650_799_A_20_24,Mng_650_799_A_25_34,Mng_650_799_A_35_44,Mng_650_799_A_45_54,Mng_650_799_A_55_64,Mng_650_799_A_65_74,Mng_650_799_A_75ov,Mng_650_799_Tot,Mng_800_999_A_15_19,Mng_800_999_A_20_24,Mng_800_999_A_25_34,Mng_800_999_A_35_44,Mng_800_999_A_45_54,Mng_800_999_A_55_64,Mng_800_999_A_65_74,Mng_800_999_A_75ov,Mng_800_999_Tot,Mng_1000_1249_A_15_19,Mng_1000_1249_A_20_24,Mng_1000_1249_A_25_34,Mng_1000_1249_A_35_44,Mng_1000_1249_A_45_54,Mng_1000_1249_A_55_64,Mng_1000_1249_A_65_74,Mng_1000_1249_A_75ov,Mng_1000_1249_Tot,Mng_1250_1499_A_15_19,Mng_1250_1499_A_20_24,Mng_1250_1499_A_25_34,Mng_1250_1499_A_35_44,Mng_1250_1499_A_45_54,Mng_1250_1499_A_55_64,Mng_1250_1499_A_65_74,Mng_1250_1499_A_75ov,Mng_1250_1499_Tot,Mng_1500_1749_A_15_19,Mng_1500_1749_A_20_24,Mng_1500_1749_A_25_34,Mng_1500_1749_A_35_44,Mng_1500_1749_A_45_54,Mng_1500_1749_A_55_64,Mng_1500_1749_A_65_74,Mng_1500_1749_A_75ov,Mng_1500_1749_Tot,Mng_1750_1999_A_15_19,Mng_1750_1999_A_20_24,Mng_1750_1999_A_25_34,Mng_1750_1999_A_35_44,Mng_1750_1999_A_45_54,Mng_1750_1999_A_55_64,Mng_1750_1999_A_65_74,Mng_1750_1999_A_75ov,Mng_1750_1999_Tot,Mng_2000_2999_A_15_19,Mng_2000_2999_A_20_24,Mng_2000_2999_A_25_34,Mng_2000_2999_A_35_44,Mng_2000_2999_A_45_54,Mng_2000_2999_A_55_64,Mng_2000_2999_A_65_74,Mng_2000_2999_A_75ov,Mng_2000_2999_Tot,Mng_3000_3499_A_15_19,Mng_3000_3499_A_20_24,Mng_3000_3499_A_25_34,Mng_3000_3499_A_35_44,Mng_3000_3499_A_45_54,Mng_3000_3499_A_55_64,Mng_3000_3499_A_65_74,Mng_3000_3499_A_75ov,Mng_3000_3499_Tot,Mng_3500mo_A_15_19,Mng_3500mo_A_20_24,Mng_3500mo_A_25_34,Mng_3500mo_A_35_44,Mng_3500mo_A_45_54,Mng_3500mo_A_55_64,Mng_3500mo_A_65_74,Mng_3500mo_A_75ov,Mng_3500mo_Tot,Mng_PINS_A_15_19,Mng_PINS_A_20_24,Mng_PINS_A_25_34,Mng_PINS_A_35_44,Mng_PINS_A_45_54,Mng_PINS_A_55_64,Mng_PINS_A_65_74,Mng_PINS_A_75ov,Mng_PINS_Tot,Mng_Tot_A_15_19,Mng_Tot_A_20_24,Mng_Tot_A_25_34,Mng_Tot_A_35_44,Mng_Tot_A_45_54,Mng_Tot_A_55_64,Mng_Tot_A_65_74,Mng_Tot_A_75ov,Mng_Tot_Tot,Pro_NNI_A_15_19,Pro_NNI_A_20_24,Pro_NNI_A_25_34,Pro_NNI_A_35_44,Pro_NNI_A_45_54,Pro_NNI_A_55_64,Pro_NNI_A_65_74,Pro_NNI_A_75ov,Pro_NNI_Tot,Pro_1_149_A_15_19,Pro_1_149_A_20_24,Pro_1_149_A_25_34,Pro_1_149_A_35_44,Pro_1_149_A_45_54,Pro_1_149_A_55_64,Pro_1_149_A_65_74,Pro_1_149_A_75ov,Pro_1_149_Tot,Pro_150_299_A_15_19,Pro_150_299_A_20_24,Pro_150_299_A_25_34,Pro_150_299_A_35_44,Pro_150_299_A_45_54,Pro_150_299_A_55_64,Pro_150_299_A_65_74,Pro_150_299_A_75ov,Pro_150_299_Tot,Pro_300_399_A_15_19,Pro_300_399_A_20_24,Pro_300_399_A_25_34,Pro_300_399_A_35_44,Pro_300_399_A_45_54,Pro_300_399_A_55_64,Pro_300_399_A_65_74,Pro_300_399_A_75ov,Pro_300_399_Tot,Pro_400_499_A_15_19,Pro_400_499_A_20_24,Pro_400_499_A_25_34,Pro_400_499_A_35_44,Pro_400_499_A_45_54,Pro_400_499_A_55_64,Pro_400_499_A_65_74,Pro_400_499_A_75ov,Pro_400_499_Tot,Pro_500_649_A_15_19,Pro_500_649_A_20_24
506021311,0,3,5,0,0,0,0,0,10,0,0,4,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,5,0,0,5,0,0,0,0,0,3,0,0,3,0,3,0,0,0,10,0,5,13,13,4,0,0,0,39,0,4,14,12,15,3,0,0,55,0,0,16,13,16,11,0,0,61,0,0,18,11,12,11,3,0,57,0,0,9,13,14,8,0,0,45,0,0,23,71,58,28,5,0,185,0,0,4,21,34,12,0,0,77,0,0,12,46,59,26,0,0,140,0,0,0,0,0,0,0,0,0,0,13,116,213,215,102,22,4,686,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,7,0,0,0,4,0,0,0,0,6,0,3,4,4,0,0,0,0,12,0,0,8,3,0,3,0,0,11,0,3
506031124,0,0,0,3,0,0,0,0,4,3,4,0,3,0,0,0,0,8,0,0,4,3,0,0,0,0,7,3,0,0,4,0,4,0,0,15,0,8,0,0,0,5,0,0,18,0,7,3,9,5,0,5,0,32,0,4,3,7,8,3,0,0,23,0,4,10,14,4,5,4,0,44,0,12,21,34,21,6,4,0,96,0,4,20,19,19,14,7,0,81,0,3,34,34,30,22,8,0,137,0,0,23,53,45,31,8,0,159,0,0,45,124,115,88,15,0,389,0,0,0,32,50,28,6,0,107,0,0,10,54,87,58,8,0,214,0,0,0,4,0,3,5,0,10,15,45,190,394,383,260,59,6,1344,0,0,3,4,3,0,0,0,11,0,13,9,8,3,4,0,0,41,4,27,18,14,4,3,6,0,65,0,12,18,14,7,11,8,0,66,0,9,27,16,3,9,4,6,82,0,32
506031125,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,3,0,4,0,0,0,0,0,4,0,0,9,0,0,0,0,0,0,0,0,7,3,0,0,0,0,0,0,0,10,0,0,4,0,4,0,0,0,11,3,3,0,5,5,6,0,0,25,0,3,3,3,0,4,0,0,13,0,0,8,9,4,0,0,0,28,0,0,3,0,4,5,0,0,17,0,4,5,4,9,7,0,0,18,0,0,0,3,0,0,0,0,9,0,0,3,5,6,0,0,0,23,0,0,0,0,0,3,0,0,6,0,0,0,3,3,0,0,0,10,0,0,0,0,0,0,0,0,0,9,12,34,37,34,34,14,0,177,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,4,0,0,10,0,0,3,5,3,3,0,0,12,0,0,0,0,0,3,0,0,0,0,4
506031126,0,0,0,0,0,0,3,0,4,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,7,0,6,3,6,0,0,0,0,9,0,0,0,8,0,4,0,0,17,0,4,8,7,3,3,4,0,33,0,3,11,15,8,6,4,0,49,0,9,17,18,28,4,0,4,88,0,19,50,36,27,20,11,0,172,0,4,52,60,49,49,10,0,220,0,0,67,78,95,64,9,0,320,0,0,37,93,56,50,9,0,248,0,4,85,201,215,134,27,3,660,0,0,20,52,62,37,6,0,174,0,0,17,90,136,106,23,0,368,0,0,3,3,3,6,0,0,15,10,60,371,670,678,489,108,13,2385,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,10,0,3,0,0,0,0,0,0,12,0,7,0,4,0,0,0,0,14,0,0,4,4,3,0,0,0,12,0,3
506031127,0,0,3,0,3,0,0,0,11,0,0,0,0,5,0,0,0,9,5,4,0,0,0,0,0,0,11,0,6,0,4,3,0,0,0,16,3,3,3,0,0,0,0,0,20,0,4,10,12,5,9,0,0,42,0,20,20,14,14,4,0,0,73,0,32,45,31,20,18,0,0,142,0,38,83,32,23,18,3,0,205,0,7,54,32,29,10,6,0,135,0,3,21,29,24,21,7,5,105,0,0,26,34,16,18,7,0,110,0,0,27,44,52,40,8,0,176,0,0,8,12,13,15,0,0,41,0,0,11,15,16,19,0,0,59,0,0,0,0,4,0,0,0,11,13,116,304,270,223,185,47,6,1155,0,0,0,0,0,0,0,0,0,6,3,5,0,0,0,0,0,16,0,8,3,0,0,0,0,0,18,0,6,10,4,0,3,0,0,24,0,4,5,3,0,3,0,0,19,0,10
506031128,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,3,0,6,0,0,0,0,0,0,0,0,8,0,0,0,10,4,0,3,0,11,0,0,5,4,4,5,0,0,26,0,0,7,4,0,4,0,0,23,0,0,3,5,4,0,0,0,12,0,0,4,11,6,0,0,0,18,0,0,0,4,0,7,0,0,6,0,0,4,4,4,4,0,0,26,0,0,0,0,4,0,0,0,8,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,4,40,52,35,17,12,0,157,0,0,0,0,0,0,0,0,3,4,5,0,0,0,0,0,0,14,4,3,0,0,0,0,0,0,15,0,0,4,0,0,3,0,0,9,0,0,3,0,0,4,0,6,13,0,6
506031129,0,0,0,0,0,0,0,0,7,5,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,8,0,0,0,0,0,0,0,0,4,0,0,0,0,5,0,0,0,8,0,0,0,0,4,5,0,0,12,0,0,6,7,4,5,0,0,14,0,0,6,9,3,0,0,0,21,0,0,5,3,4,3,3,0,20,0,0,5,4,8,7,3,0,26,0,0,5,4,5,0,0,0,15,0,0,0,9,10,11,7,3,29,0,0,0,0,0,3,0,0,4,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,7,3,33,38,46,47,12,6,181,0,0,0,0,0,0,0,0,0,9,0,4,0,0,0,0,0,12,0,4,0,0,3,5,0,0,18,0,0,0,4,5,0,0,0,13,0,0,0,3,4,3,4,0,18,0,0
506031130,0,0,0,0,3,3,0,0,6,0,0,0,0,0,0,0,0,0,0,0,8,3,0,0,0,0,11,0,0,3,4,0,5,0,0,15,0,0,5,3,0,3,0,0,12,0,0,0,6,8,5,0,0,26,0,6,4,7,5,3,0,0,29,0,5,27,22,16,7,12,0,94,0,10,41,47,45,25,4,0,179,0,10,52,66,49,44,13,0,234,0,5,69,123,83,61,11,3,362,0,0,41,101,73,52,13,0,281,0,0,96,229,246,199,37,0,819,0,0,26,73,100,55,15,0,269,0,0,31,144,188,132,31,4,526,0,0,3,3,7,5,5,0,18,4,40,408,834,831,615,131,10,2878,0,0,0,5,0,0,0,0,4,0,0,3,0,0,0,0,0,4,0,4,0,0,0,4,0,0,7,0,5,4,5,0,0,0,0,13,0,3,4,0,0,0,6,0,16,0,4
506031131,0,0,0,3,5,0,0,0,5,0,0,0,0,0,0,0,0,3,0,0,0,4,0,3,0,0,7,0,6,0,6,0,4,0,0,19,0,4,0,4,4,0,0,0,12,0,3,0,4,3,0,3,0,25,0,0,3,11,5,5,0,0,25,0,0,10,6,19,11,0,0,51,0,4,28,27,18,8,3,0,87,0,0,15,21,15,14,3,0,62,0,0,8,5,17,15,0,0,45,0,0,4,12,14,11,0,0,45,0,0,14,19,31,20,7,0,84,0,0,3,9,3,6,4,0,25,0,0,3,8,14,11,0,0,25,0,0,0,0,0,3,0,0,5,8,18,78,125,147,104,33,6,520,6,0,0,5,7,0,0,0,12,15,13,0,6,0,0,0,0,27,11,7,9,0,8,0,0,0,29,0,6,5,6,9,4,7,0,33,0,10,3,9,9,0,5,0,30,0,0
506041132,0,0,0,4,0,0,0,0,9,0,0,3,0,0,0,0,0,5,0,0,0,3,0,0,0,0,4,0,0,0,3,0,0,0,0,10,0,0,0,0,0,4,0,0,10,0,0,9,7,3,4,7,0,23,0,0,5,4,3,4,0,0,14,0,3,10,17,10,7,0,0,52,0,3,9,18,11,9,5,0,60,0,0,11,13,7,13,3,0,51,0,0,12,24,16,13,5,0,75,0,0,5,14,15,7,0,0,52,0,0,20,32,38,24,3,0,118,0,0,0,10,12,9,0,0,27,0,0,0,5,18,11,0,0,35,0,0,0,0,0,0,0,0,0,6,11,103,162,135,96,30,3,546,3,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,7,0,3,0,3,0,0,0,0,7,0,0,0,6,0,0,0,0,11,0,4,3,3,5,5,0,0,18,0,0
506041133,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,3,0,0,0,0,0,3,0,0,4,0,0,0,4,3,3,0,0,10,0,0,8,0,0,0,0,0,17,0,3,5,10,3,0,5,0,31,0,3,16,13,6,4,3,0,43,0,0,5,12,5,4,0,0,25,0,0,7,11,11,7,5,0,42,0,0,4,10,5,6,0,0,28,0,0,3,24,38,28,0,0,96,0,0,0,4,7,8,0,0,15,0,0,3,3,13,9,0,0,27,0,0,0,0,0,0,0,0,0,0,11,58,93,96,83,14,4,348,0,0,0,0,0,0,0,0,6,12,10,3,4,0,0,0,0,26,0,11,7,5,4,3,0,0,29,0,3,10,4,0,0,3,0,22,0,7,4,0,5,0,0,0,20,0,6
506041134,0,0,0,0,0,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,5,0,0,0,3,5,0,5,0,16,0,0,0,0,3,0,0,0,12,0,0,0,8,3,5,0,0,13,0,0,6,3,9,4,0,0,20,0,4,12,9,10,5,0,0,33,0,0,9,8,10,3,0,0,32,0,0,8,6,6,13,0,0,29,0,0,4,3,5,0,0,0,9,0,0,3,4,20,6,4,0,40,0,0,0,0,0,6,0,0,9,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,4,4,8,36,53,71,48,16,0,245,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,4,0,0,0,6,3,5,0,0,15,0,0,0,3,0,3,0,0,13,0,0
506041135,3,0,0,6,6,0,0,0,7,0,0,0,0,0,0,0,0,3,0,0,0,3,0,5,0,0,9,0,0,3,3,5,0,0,4,10,0,0,0,5,0,0,0,0,9,0,0,0,0,0,3,0,0,9,0,0,3,7,4,4,3,0,17,0,0,10,4,8,3,0,0,31,0,0,6,7,13,0,0,0,31,0,3,5,9,0,3,0,0,14,0,0,8,7,0,4,0,0,21,0,0,0,5,3,0,4,0,12,0,0,0,13,10,7,0,0,21,0,0,0,3,0,0,0,0,8,0,0,0,0,4,0,0,0,12,0,0,0,0,0,0,0,0,0,6,9,34,59,46,37,14,4,212,0,0,0,3,0,0,0,0,3,3,0,4,0,0,0,0,0,16,5,0,0,3,3,0,0,0,11,0,0,0,0,0,3,0,0,7,0,0,3,4,0,0,0,0,18,0,0
506041136,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,8,0,0,0,0,4,4,0,0,10,0,0,0,7,3,4,0,0,13,0,12,9,9,8,4,3,0,41,0,3,12,9,11,3,10,0,53,0,0,7,19,14,12,3,0,61,0,3,31,31,18,25,9,0,114,0,4,20,29,30,30,14,5,121,0,3,22,35,37,35,11,0,141,0,0,16,31,28,27,5,0,112,0,0,30,92,81,52,11,0,265,0,0,9,27,36,18,5,0,87,0,0,10,37,38,35,12,0,129,0,0,0,0,3,0,0,0,6,6,26,169,333,308,252,86,13,1187,0,0,0,0,0,0,0,0,4,9,3,0,0,0,0,0,0,13,0,0,0,3,0,0,0,0,14,3,3,0,3,0,0,0,0,15,0,0,4,5,4,0,5,0,17,4,0
506041137,0,0,0,0,0,0,0,0,0,4,0,0,4,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,3,0,0,3,4,0,13,0,0,0,0,5,3,0,0,11,0,0,3,6,0,4,0,0,14,0,0,5,5,0,8,0,0,26,0,0,9,14,6,0,0,0,32,0,0,7,13,7,3,0,0,39,0,3,3,8,7,8,3,0,37,0,0,6,11,3,3,0,0,22,0,0,0,4,4,4,0,0,17,0,0,7,8,19,9,3,0,33,0,0,0,0,0,6,0,0,6,0,0,4,0,0,4,0,0,12,0,0,0,0,0,0,0,0,0,4,9,49,74,58,54,16,0,263,0,0,0,0,0,0,0,0,0,5,0,4,0,0,0,0,0,11,0,4,0,0,0,0,0,0,3,0,0,4,0,0,6,0,0,5,0,0,0,4,0,4,0,0,14,0,0
506051138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,5,0,0,0,0,4,3,0,0,13,0,0,4,6,3,0,0,0,14,0,0,3,9,3,0,4,0,19,0,0,7,3,5,3,6,0,30,0,3,6,9,9,4,0,0,31,0,0,28,27,25,9,4,0,88,0,3,18,17,15,11,3,0,65,0,0,25,19,20,13,7,0,86,0,0,14,24,22,18,0,0,74,0,0,32,87,85,36,10,0,259,0,0,13,25,24,20,6,0,83,0,0,7,29,63,35,11,0,142,0,0,0,0,0,0,0,0,6,0,9,148,264,270,160,55,9,917,0,0,0,0,0,0,0,0,0,6,0,4,6,0,4,0,0,14,3,0,0,0,0,0,0,0,9,0,0,0,3,0,0,0,0,7,0,6,4,4,0,4,0,0,17,0,0
506051139,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,6,0,0,0,0,4,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,8,0,0,0,0,0,0,0,0,3,0,0,3,5,0,3,0,3,8,0,3,9,3,3,4,0,0,20,0,0,6,10,0,3,4,0,24,0,0,6,15,4,4,0,0,31,0,0,5,11,4,8,3,0,34,0,0,5,9,6,4,0,0,22,0,0,9,14,13,18,3,0,58,0,0,0,3,3,4,0,0,13,0,0,0,5,5,8,0,0,27,0,0,0,0,0,0,0,0,0,0,3,45,80,60,59,24,3,270,0,0,0,0,0,0,0,0,0,4,0,0,3,0,0,0,0,5,0,0,4,0,0,3,0,0,11,0,6,0,0,0,0,0,0,9,0,0,3,4,0,0,0,0,10,0,0
506051140,0,0,0,0,4,0,0,0,7,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,3,0,7,0,0,0,7,0,6,4,0,15,0,0,4,0,5,3,0,0,15,0,0,5,4,4,0,0,0,7,0,6,3,0,11,10,3,0,30,0,6,13,3,3,11,3,3,38,0,3,5,11,8,3,7,0,38,0,0,9,10,10,16,3,0,49,0,0,4,5,5,10,0,0,29,0,0,5,9,3,4,3,0,25,0,0,0,16,23,9,3,0,59,0,0,0,0,3,6,5,0,14,0,0,0,0,0,5,3,0,20,0,0,0,0,0,3,0,0,8,6,14,50,69,86,86,42,5,364,0,0,0,0,0,0,0,0,5,0,0,0,0,4,5,0,0,10,0,0,6,8,8,4,4,0,20,0,0,6,0,9,3,10,0,25,0,4,4,6,4,0,4,0,25,0,3
506051141,0,0,0,0,0,4,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,11,0,0,0,5,4,0,4,0,10,0,0,0,0,3,8,5,0,15,0,0,5,3,4,3,3,0,21,0,0,0,3,11,0,11,0,30,0,0,0,3,9,5,0,0,23,0,0,6,5,11,8,5,0,37,0,0,0,4,7,9,3,0,26,0,0,3,5,7,12,5,0,25,0,0,4,6,10,7,0,0,29,0,0,6,20,13,16,0,0,56,0,0,0,3,5,9,0,0,22,0,0,0,4,0,10,0,0,24,0,0,0,0,3,0,0,0,8,9,0,29,60,84,104,44,6,339,0,0,0,4,0,0,0,0,4,5,0,0,7,4,4,3,0,19,0,0,0,0,4,0,0,0,9,0,0,0,0,0,0,0,0,11,0,0,0,0,5,4,0,0,8,0,0
506061142,0,0,3,0,0,0,0,0,9,0,0,0,0,0,4,0,0,5,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,6,4,0,0,0,10,0,3,3,4,0,9,0,0,14,4,5,4,4,7,0,0,0,24,0,4,8,9,9,5,0,0,30,0,7,12,6,10,0,4,0,40,0,0,6,10,7,4,0,0,26,0,0,10,7,0,4,0,0,24,0,0,0,5,6,0,0,0,14,0,0,8,13,10,5,0,0,42,0,0,0,3,0,0,0,0,10,0,0,0,0,4,6,0,0,8,0,0,0,0,0,0,0,0,0,4,23,59,76,56,39,13,0,259,0,0,0,0,0,0,0,0,3,5,0,0,6,0,0,0,0,10,0,3,4,0,0,0,0,0,14,0,3,4,0,0,0,0,0,13,0,0,7,4,4,0,3,0,11,0,5
506061143,0,0,0,0,4,3,0,0,8,0,0,0,0,0,3,0,0,7,0,0,0,0,0,8,0,0,8,0,0,0,4,6,4,0,0,8,0,0,0,0,0,0,0,0,5,0,0,0,5,4,0,0,0,9,0,0,0,3,3,0,0,0,13,0,3,3,3,11,4,0,0,27,0,8,3,10,15,9,5,0,40,0,0,6,9,8,3,3,0,30,0,0,3,6,18,0,3,0,38,0,0,9,8,7,0,0,0,19,0,0,8,20,14,8,0,3,53,0,0,0,7,0,5,4,0,17,0,0,4,3,14,3,0,0,26,0,0,0,0,0,0,0,0,7,0,10,43,75,88,61,21,4,315,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,4,0,0,0,0,0,3,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,6,0,3
506061144,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,7,0,0,0,0,0,3,0,0,7,0,0,0,0,0,8,0,5,12,0,0,0,4,0,0,0,0,9,0,0,0,0,6,7,7,0,20,0,0,3,3,10,7,3,4,28,0,5,0,3,8,10,0,4,30,0,0,0,0,0,3,0,0,11,0,0,0,9,8,5,0,0,27,0,0,0,0,3,0,0,0,11,0,0,0,8,4,4,0,0,13,0,0,0,0,0,4,0,0,10,0,0,0,0,0,3,0,0,5,0,0,0,0,0,0,0,0,0,0,7,13,24,50,56,29,18,196,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,4,0,0,0,0,0,0,3,0,5,0,0
506071145,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,11,0,0,0,0,0,3,0,0,4,0,4,0,6,0,0,0,0,13,0,0,9,0,0,0,0,0,11,0,0,9,9,6,5,0,0,32,0,3,9,4,11,4,4,0,32,0,0,3,9,9,6,0,0,30,0,0,13,12,9,6,0,0,45,0,0,3,6,11,6,0,0,30,0,0,8,16,21,15,6,0,63,0,0,0,5,12,8,0,0,25,0,0,0,12,18,8,4,0,43,0,0,0,0,0,0,0,0,4,0,14,57,83,98,62,28,8,349,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,15,0,0,4,3,0,0,0,0,12,0,6,6,6,3,6,0,0,23,0,5,5,3,3,0,0,0,25,0,5
506071146,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,4,5,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,5,0,0,4,0,0,0,0,0,5,0,4,4,3,5,0,0,0,12,0,0,0,3,3,3,0,0,11,0,0,0,7,4,6,3,0,16,0,3,7,3,5,4,0,0,26,0,0,4,4,3,14,8,0,30,0,0,8,8,10,7,0,0,33,0,0,5,4,6,9,0,0,23,0,0,6,7,12,17,4,0,44,0,0,0,4,7,3,0,0,18,0,0,0,3,4,3,0,0,14,0,0,0,0,0,0,0,0,0,7,6,40,49,59,63,19,4,245,3,0,0,3,0,0,0,0,6,4,3,0,0,4,0,0,0,14,0,0,0,0,3,0,0,0,13,0,0,0,0,0,0,0,0,12,0,3,0,6,0,4,0,0,17,0,0
506071147,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,5,0,3,3,0,0,0,0,12,0,4,3,0,4,4,4,0,20,0,4,0,5,3,0,3,0,22,0,4,7,12,7,4,0,0,35,0,5,13,10,12,5,3,0,47,0,4,24,17,17,7,8,3,75,0,3,20,27,14,14,3,0,80,0,0,18,32,27,17,5,0,97,0,0,17,28,29,18,4,7,97,0,0,35,82,83,58,18,6,278,0,0,0,23,37,23,11,0,95,0,0,13,50,65,54,22,5,211,0,0,0,0,0,0,0,0,0,8,26,149,299,307,211,79,14,1086,0,0,3,7,0,0,3,0,11,8,7,4,0,3,4,4,0,30,6,6,3,13,3,3,5,0,36,5,3,0,3,0,6,6,0,29,0,6,10,8,4,7,0,0,41,0,5
507011148,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,11,0,0,0,0,3,0,0,0,6,0,3,9,4,4,3,0,0,18,0,0,7,8,3,6,0,0,21,0,0,6,9,4,0,0,0,22,0,0,4,5,5,3,0,0,14,0,0,0,3,4,0,0,0,13,0,0,8,16,14,7,4,0,52,0,0,0,3,0,3,0,0,15,0,0,0,5,3,3,0,0,11,0,0,0,0,0,0,0,0,3,0,3,41,72,44,27,9,5,202,0,0,0,5,0,0,0,0,5,5,3,0,5,0,0,0,0,14,0,4,0,4,7,0,0,0,16,0,0,0,0,4,0,0,0,10,0,4,4,0,0,0,0,0,18,0,3
507011150,0,0,0,3,6,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,5,0,3,0,0,9,0,0,7,0,0,0,0,0,6,0,0,0,6,3,0,0,0,11,0,3,5,3,0,0,7,0,15,4,6,3,15,9,8,0,0,36,0,12,10,17,19,18,9,0,70,0,6,33,34,31,20,8,0,134,0,3,45,35,30,29,10,0,153,0,0,45,56,55,42,3,3,206,0,0,33,44,42,41,11,0,175,0,0,58,132,129,96,8,0,430,0,0,17,42,50,24,3,0,134,0,0,7,73,70,61,9,0,226,0,0,0,3,0,7,0,0,13,3,23,256,467,457,358,63,10,1637,0,0,0,0,0,0,0,0,5,4,0,0,0,0,0,0,0,13,0,4,0,0,0,0,0,0,12,0,0,0,5,0,0,0,0,11,0,0,8,3,0,0,0,0,14,0,3
