POW_SA2_CODE_2021,Emp_15_19_HW_0,Emp_15_19_HW_1_19,Emp_15_19_HW_20_29,Emp_15_19_HW_30_34,Emp_15_19_HW_35_39,Emp_15_19_HW_40_44,Emp_15_19_HW_45_49,Emp_15_19_HW_50mor,Emp_15_19_HW_NS,Emp_15_19_Tot,Emp_20_24_HW_0,Emp_20_24_HW_1_19,Emp_20_24_HW_20_29,Emp_20_24_HW_30_34,Emp_20_24_HW_35_39,Emp_20_24_HW_40_44,Emp_20_24_HW_45_49,Emp_20_24_HW_50mor,Emp_20_24_HW_NS,Emp_20_24_Tot,Emp_25_29_HW_0,Emp_25_29_HW_1_19,Emp_25_29_HW_20_29,Emp_25_29_HW_30_34,Emp_25_29_HW_35_39,Emp_25_29_HW_40_44,Emp_25_29_HW_45_49,Emp_25_29_HW_50mor,Emp_25_29_HW_NS,Emp_25_29_Tot,Emp_30_34_HW_0,Emp_30_34_HW_1_19,Emp_30_34_HW_20_29,Emp_30_34_HW_30_34,Emp_30_34_HW_35_39,Emp_30_34_HW_40_44,Emp_30_34_HW_45_49,Emp_30_34_HW_50mor,Emp_30_34_HW_NS,Emp_30_34_Tot,Emp_35_39_HW_0,Emp_35_39_HW_1_19,Emp_35_39_HW_20_29,Emp_35_39_HW_30_34,Emp_35_39_HW_35_39,Emp_35_39_HW_40_44,Emp_35_39_HW_45_49,Emp_35_39_HW_50mor,Emp_35_39_HW_NS,Emp_35_39_Tot,Emp_40_44_HW_0,Emp_40_44_HW_1_19,Emp_40_44_HW_20_29,Emp_40_44_HW_30_34,Emp_40_44_HW_35_39,Emp_40_44_HW_40_44,Emp_40_44_HW_45_49,Emp_40_44_HW_50mor,Emp_40_44_HW_NS,Emp_40_44_Tot,Emp_45_49_HW_0,Emp_45_49_HW_1_19,Emp_45_49_HW_20_29,Emp_45_49_HW_30_34,Emp_45_49_HW_35_39,Emp_45_49_HW_40_44,Emp_45_49_HW_45_49,Emp_45_49_HW_50mor,Emp_45_49_HW_NS,Emp_45_49_Tot,Emp_50_54_HW_0,Emp_50_54_HW_1_19,Emp_50_54_HW_20_29,Emp_50_54_HW_30_34,Emp_50_54_HW_35_39,Emp_50_54_HW_40_44,Emp_50_54_HW_45_49,Emp_50_54_HW_50mor,Emp_50_54_HW_NS,Emp_50_54_Tot,Emp_55_59_HW_0,Emp_55_59_HW_1_19,Emp_55_59_HW_20_29,Emp_55_59_HW_30_34,Emp_55_59_HW_35_39,Emp_55_59_HW_40_44,Emp_55_59_HW_45_49,Emp_55_59_HW_50mor,Emp_55_59_HW_NS,Emp_55_59_Tot,Emp_60_64_HW_0,Emp_60_64_HW_1_19,Emp_60_64_HW_20_29,Emp_60_64_HW_30_34,Emp_60_64_HW_35_39,Emp_60_64_HW_40_44,Emp_60_64_HW_45_49,Emp_60_64_HW_50mor,Emp_60_64_HW_NS,Emp_60_64_Tot,Emp_65_69_HW_0,Emp_65_69_HW_1_19,Emp_65_69_HW_20_29,Emp_65_69_HW_30_34,Emp_65_69_HW_35_39,Emp_65_69_HW_40_44,Emp_65_69_HW_45_49,Emp_65_69_HW_50mor,Emp_65_69_HW_NS,Emp_65_69_Tot,Emp_70_74_HW_0,Emp_70_74_HW_1_19,Emp_70_74_HW_20_29,Emp_70_74_HW_30_34,Emp_70_74_HW_35_39,Emp_70_74_HW_40_44,Emp_70_74_HW_45_49,Emp_70_74_HW_50mor,Emp_70_74_HW_NS,Emp_70_74_Tot,Emp_75ov_HW_0,Emp_75ov_HW_1_19,Emp_75ov_HW_20_29,Emp_75ov_HW_30_34,Emp_75ov_HW_35_39,Emp_75ov_HW_40_44,Emp_75ov_HW_45_49,Emp_75ov_HW_50mor,Emp_75ov_HW_NS,Emp_75ov_Tot,Emp_Tot_HW_0,Emp_Tot_HW_1_19,Emp_Tot_HW_20_29,Emp_Tot_HW_30_34,Emp_Tot_HW_35_39,Emp_Tot_HW_40_44,Emp_Tot_HW_45_49,Emp_Tot_HW_50mor,Emp_Tot_HW_NS,Emp_Tot_Tot,OM_IEs_15_19_HW_0,OM_IEs_15_19_HW_1_19,OM_IEs_15_19_HW_20_29,OM_IEs_15_19_HW_30_34,OM_IEs_15_19_HW_35_39,OM_IEs_15_19_HW_40_44,OM_IEs_15_19_HW_45_49,OM_IEs_15_19_HW_50mor,OM_IEs_15_19_HW_NS,OM_IEs_15_19_Tot,OM_IEs_20_24_HW_0,OM_IEs_20_24_HW_1_19,OM_IEs_20_24_HW_20_29,OM_IEs_20_24_HW_30_34,OM_IEs_20_24_HW_35_39,OM_IEs_20_24_HW_40_44,OM_IEs_20_24_HW_45_49,OM_IEs_20_24_HW_50mor,OM_IEs_20_24_HW_NS,OM_IEs_20_24_Tot,OM_IEs_25_29_HW_0,OM_IEs_25_29_HW_1_19,OM_IEs_25_29_HW_20_29,OM_IEs_25_29_HW_30_34,OM_IEs_25_29_HW_35_39,OM_IEs_25_29_HW_40_44,OM_IEs_25_29_HW_45_49,OM_IEs_25_29_HW_50mor,OM_IEs_25_29_HW_NS,OM_IEs_25_29_Tot,OM_IEs_30_34_HW_0,OM_IEs_30_34_HW_1_19,OM_IEs_30_34_HW_20_29,OM_IEs_30_34_HW_30_34,OM_IEs_30_34_HW_35_39,OM_IEs_30_34_HW_40_44,OM_IEs_30_34_HW_45_49,OM_IEs_30_34_HW_50mor,OM_IEs_30_34_HW_NS,OM_IEs_30_34_Tot,OM_IEs_35_39_HW_0,OM_IEs_35_39_HW_1_19,OM_IEs_35_39_HW_20_29,OM_IEs_35_39_HW_30_34,OM_IEs_35_39_HW_35_39,OM_IEs_35_39_HW_40_44,OM_IEs_35_39_HW_45_49,OM_IEs_35_39_HW_50mor,OM_IEs_35_39_HW_NS,OM_IEs_35_39_Tot,OM_IEs_40_44_HW_0,OM_IEs_40_44_HW_1_19,OM_IEs_40_44_HW_20_29,OM_IEs_40_44_HW_30_34,OM_IEs_40_44_HW_35_39,OM_IEs_40_44_HW_40_44,OM_IEs_40_44_HW_45_49,OM_IEs_40_44_HW_50mor,OM_IEs_40_44_HW_NS,OM_IEs_40_44_Tot
504031058,8,34,6,6,14,12,3,7,0,89,8,22,22,18,37,45,27,31,4,209,11,11,19,16,55,69,21,29,4,236,9,24,18,6,53,70,23,34,0,230,5,25,20,7,41,43,20,22,5,190,5,10,13,5,49,47,12,19,7,171,7,13,20,7,62,36,18,19,5,182,11,10,12,12,66,39,6,25,4,187,6,14,12,15,53,38,10,19,8,175,3,11,11,15,29,19,7,6,0,109,4,0,7,3,16,7,0,5,0,46,0,7,3,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,68,193,167,120,478,421,151,217,33,1838,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,3,3,0,11,0,3,0,0,3,0,0,5,0,13,0,0,0,0,0,4,4,6,0,17
504031060,0,26,5,6,0,0,0,0,0,34,0,3,6,0,0,4,0,0,0,20,0,3,5,0,5,10,5,0,0,24,0,3,0,0,6,0,0,0,3,10,0,4,0,3,0,0,0,0,0,11,0,5,7,0,3,5,0,0,0,14,0,0,0,0,0,7,0,6,0,21,0,7,4,5,5,0,0,0,0,25,3,3,0,4,3,7,5,6,0,33,0,8,5,0,0,3,0,0,0,11,0,3,9,0,0,3,0,0,0,11,0,0,0,0,0,0,0,0,0,4,0,5,0,0,0,0,0,0,0,5,4,65,33,18,24,34,13,15,4,213,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,6
504031061,0,39,18,12,41,60,24,27,8,235,24,53,52,33,143,152,71,151,18,681,41,30,39,26,143,208,88,264,9,855,47,24,41,30,126,227,91,326,13,923,26,22,59,29,159,248,99,261,11,916,21,26,30,18,127,227,111,278,12,852,33,19,28,16,127,206,109,250,4,794,21,17,18,17,134,174,110,260,5,751,28,9,19,12,91,137,70,199,8,574,16,19,13,16,74,97,45,133,4,406,13,17,9,6,26,32,12,39,0,153,0,8,6,0,7,8,0,9,0,37,0,0,0,0,0,3,0,0,0,5,272,281,337,220,1190,1780,835,2191,85,7189,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,8,0,0,0,0,0,5,3,6,0,10,0,0,0,0,0,7,5,9,0,22,3,0,0,5,0,16,3,16,0,44,0,0,0,0,0,9,4,15,0,29
504031062,4,83,31,5,8,4,0,0,5,145,5,43,42,17,24,11,5,9,5,161,6,34,18,24,35,30,12,10,0,172,9,29,30,20,37,43,16,12,3,202,8,23,25,19,38,28,18,12,0,167,5,24,21,12,27,26,10,13,0,137,5,12,20,9,29,18,8,10,7,123,10,20,12,8,18,30,7,19,0,116,3,19,19,13,21,20,10,9,0,109,5,11,15,12,15,7,5,5,5,72,0,7,4,3,0,3,0,3,0,20,0,5,0,0,4,0,0,0,0,12,0,0,0,0,0,0,0,0,0,7,60,309,232,124,268,224,82,96,24,1435,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,4,0,0,0,11,0,3,3,0,4,4,0,4,0,11,0,0,5,0,6,9,3,8,0,25,0,0,0,3,0,0,0,6,0,17
504031063,18,300,53,44,109,147,20,31,4,738,37,220,166,84,337,396,100,112,38,1493,39,98,127,76,414,515,132,216,36,1645,41,100,148,81,423,538,168,242,41,1781,39,124,135,83,445,523,143,238,26,1759,24,78,100,81,433,427,140,236,25,1545,39,87,113,76,411,435,141,220,9,1530,43,68,107,78,395,447,122,209,13,1486,32,69,110,62,312,343,102,180,12,1232,31,62,105,65,232,214,54,97,9,871,10,45,55,24,89,56,23,28,4,337,7,32,17,10,12,19,7,4,0,98,4,13,3,0,3,5,0,4,0,37,365,1308,1232,769,3633,4056,1145,1827,231,14558,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,12,0,0,0,0,7,13,4,14,0,34,0,4,7,7,9,35,7,62,0,126,5,6,12,6,10,44,18,59,5,164,0,7,13,6,16,41,19,56,0,165
504031064,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,4,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,4,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,0,0,0,0,6,5,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
504031065,9,81,18,8,9,13,0,0,3,134,7,29,31,5,35,22,9,17,0,160,11,19,23,10,34,45,22,21,0,181,18,18,36,13,45,58,17,35,4,244,6,21,20,18,54,43,11,34,3,211,3,16,33,23,48,48,21,30,0,227,14,16,35,23,63,56,31,33,0,269,4,15,25,23,69,54,21,42,0,255,5,24,35,22,69,37,17,23,4,249,6,17,28,14,40,24,11,11,0,157,7,17,13,4,19,8,3,10,0,77,0,5,6,0,0,0,0,0,0,15,0,9,5,0,0,0,0,0,0,14,92,288,300,170,486,415,163,265,17,2197,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,6,0,0,0,7,0,0,0,0,0,0,0,4,0,8,0,0,0,0,0,3,0,4,0,11
504031066,40,763,199,70,85,53,17,26,21,1276,36,442,347,148,339,242,64,64,45,1728,102,212,207,151,470,347,91,141,37,1754,125,195,241,137,408,312,90,133,28,1666,81,193,252,140,424,324,74,126,25,1646,46,151,221,136,405,328,87,157,17,1555,47,125,202,154,370,287,109,149,12,1452,54,111,213,151,384,334,108,150,14,1519,81,118,150,150,394,265,81,121,15,1379,65,126,163,108,259,158,52,78,6,1018,23,87,83,36,93,54,6,21,3,404,7,48,21,7,12,13,5,8,0,128,0,39,12,0,3,0,0,0,0,51,709,2615,2302,1393,3644,2717,783,1179,233,15575,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,3,0,9,0,0,0,0,4,6,0,4,0,20,0,0,0,0,8,6,0,3,6,25,0,6,4,0,8,14,5,10,3,51,0,0,4,3,5,16,10,30,0,73
504031067,0,23,8,0,4,0,0,0,0,36,4,5,4,0,3,4,0,0,5,26,0,5,0,9,13,16,0,0,0,46,0,14,3,3,4,4,3,3,0,39,0,5,3,7,9,5,0,3,0,32,0,3,7,4,3,7,0,4,0,30,0,3,0,0,12,5,5,4,0,34,0,3,0,4,9,9,0,8,0,35,0,3,0,4,8,6,0,4,0,28,3,0,10,7,9,0,6,4,0,27,0,9,3,0,0,3,0,0,0,21,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,13,72,46,36,73,48,23,41,10,364,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,4,0,9,0,0,0,0,0,4,0,0,0,7,0,0,0,5,0,5,0,4,0,10
504031068,3,51,4,7,6,0,6,0,0,83,5,22,18,3,24,13,7,14,0,113,4,17,6,4,27,18,6,11,0,104,7,16,18,10,14,24,8,16,4,106,9,11,9,8,19,23,8,12,0,94,3,8,8,8,12,9,11,15,3,88,0,11,11,10,14,23,6,14,0,98,4,9,16,15,17,24,10,15,0,115,8,5,4,6,12,17,9,15,0,74,0,16,10,7,8,16,6,9,0,63,5,7,4,0,0,7,0,3,0,28,0,7,0,0,0,0,0,3,0,9,0,7,0,0,0,0,0,0,0,10,45,183,119,87,156,173,77,122,16,976,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,5,0,0,0,0,0,3,0,4,0,11,0,0,0,0,3,10,0,3,0,23,0,0,4,0,3,0,3,7,0,20
504031069,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
504031298,5,144,35,11,4,7,0,0,4,209,3,40,40,18,34,15,3,7,8,165,7,16,23,22,45,37,13,22,5,194,19,28,18,9,22,28,5,10,0,138,7,32,14,17,21,20,6,22,0,137,6,21,27,14,26,19,6,13,0,131,0,8,12,13,16,19,3,22,3,103,0,15,14,16,18,15,7,20,0,109,3,10,7,5,16,13,3,18,0,75,0,7,7,8,6,0,0,13,0,41,0,7,3,4,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,58,330,204,126,213,174,57,127,32,1321,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,13,0,5,0,3,4,0,0,4,0,13,0,5,0,0,5,0,0,4,0,19,0,5,5,0,0,3,0,3,0,14
504031299,8,122,22,7,3,3,4,3,4,173,0,34,23,14,16,14,5,5,0,116,0,24,21,7,25,21,8,7,4,122,0,20,16,10,14,18,10,13,0,96,0,7,4,5,3,11,3,10,0,49,0,3,10,11,11,14,7,3,0,60,0,10,4,4,12,12,11,6,0,56,3,7,3,5,12,13,3,4,0,45,6,4,11,0,5,9,3,3,0,33,0,3,7,0,4,6,0,4,0,27,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,237,122,62,103,107,46,62,10,783,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,3,11,0,5,5,0,10,3,0,7,0,28,0,0,0,0,0,6,0,6,0,14,0,0,0,0,3,4,0,11,0,17
504031300,15,477,82,28,33,18,8,0,14,666,25,156,106,51,72,50,3,15,14,495,17,63,63,37,83,64,21,31,7,376,28,82,72,27,77,64,33,32,12,434,11,70,83,33,86,47,21,31,9,393,12,67,66,43,81,59,19,37,0,376,9,44,57,44,73,59,11,28,3,341,9,48,49,38,60,44,12,31,0,289,8,36,41,22,52,41,12,16,4,224,13,28,36,13,30,20,9,18,0,150,5,16,13,6,10,0,0,5,0,55,0,10,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,4,153,1077,665,351,649,462,149,251,66,3823,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,4,0,3,0,0,6,5,0,4,0,23,0,7,5,4,9,3,3,14,0,47,0,5,4,3,6,10,0,3,0,26
505011070,10,248,52,8,11,8,0,0,0,338,7,86,32,22,32,26,0,5,0,211,11,21,18,18,45,28,6,8,3,154,6,22,18,17,41,22,5,12,4,154,11,22,33,9,32,28,14,8,0,154,9,27,33,20,30,22,10,16,0,158,3,23,24,20,43,38,13,16,4,179,7,22,29,18,39,22,7,18,0,162,11,19,37,26,36,27,3,7,0,156,11,18,18,15,32,23,6,3,3,130,3,21,7,3,5,3,0,0,0,52,0,13,3,0,0,0,0,0,0,20,0,8,0,0,0,0,0,0,0,9,90,545,309,175,346,241,71,100,17,1889,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,3,0,6,0,3,0,21,0,4,3,0,7,5,0,0,0,13
505011071,6,260,44,13,12,10,0,0,0,343,3,87,52,21,39,16,7,3,5,238,4,26,29,16,35,31,13,9,4,168,10,37,28,15,36,34,8,19,6,187,7,26,24,20,27,25,9,5,6,157,0,25,25,12,28,15,12,13,5,136,7,23,32,17,39,27,4,15,4,173,4,24,29,28,38,34,7,18,0,189,3,29,34,24,35,28,3,6,0,162,7,23,22,9,27,10,0,0,0,101,6,18,15,3,0,4,0,0,3,46,0,8,4,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,5,64,586,337,188,324,236,64,88,36,1918,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,4,0,0,0,0,5,0,0,0,0,0,3,0,0,0,9,0,0,4,0,0,9,3,9,0,26,0,5,3,0,4,0,0,10,0,22
505011072,6,238,33,8,6,14,3,0,3,319,4,89,44,21,41,23,3,10,7,244,13,28,33,25,52,57,14,20,3,238,24,35,42,22,42,46,5,21,5,232,12,39,56,29,38,34,14,19,0,244,11,44,62,20,30,34,10,23,4,239,6,42,63,34,27,37,9,28,4,242,11,34,51,37,47,48,14,28,0,273,9,29,46,36,34,20,9,17,0,208,13,52,50,32,21,24,6,14,0,205,0,29,25,10,8,5,5,5,0,82,0,14,3,3,0,0,5,4,0,27,0,18,0,0,0,0,0,0,0,17,115,687,505,272,343,341,93,184,29,2565,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,11,0,0,5,0,0,3,0,5,0,25,7,7,3,6,5,9,7,10,0,49,0,0,5,0,0,8,6,12,0,39
505011073,10,447,62,16,23,10,3,5,0,580,10,135,102,39,59,52,11,8,12,423,19,50,42,25,74,57,21,23,10,308,19,52,49,23,67,65,9,21,6,305,16,35,41,14,60,52,14,22,5,261,4,48,47,18,44,51,9,18,3,254,7,42,58,23,57,55,11,40,0,285,7,35,68,32,40,48,19,25,8,275,13,40,47,27,36,43,12,22,0,242,10,37,43,20,31,18,12,12,0,187,0,28,8,5,9,11,3,6,0,77,4,19,5,3,3,0,0,0,0,30,0,6,0,0,0,0,0,0,0,9,118,974,576,246,510,465,127,192,40,3241,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,0,0,4,0,3,3,0,7,4,25,3,8,3,0,0,10,0,14,0,40,0,0,3,0,8,11,0,9,0,41
505011074,0,44,13,0,6,4,0,0,0,65,5,25,18,7,7,13,0,0,0,73,0,11,11,7,9,8,0,5,0,57,3,11,3,3,10,12,5,3,6,58,3,14,12,9,11,8,0,14,0,70,0,7,22,13,8,11,4,6,0,65,0,10,8,6,14,11,0,15,0,65,3,9,18,14,10,13,0,4,0,62,5,13,11,8,12,14,5,12,0,72,3,10,12,11,11,7,0,0,0,54,0,4,6,4,3,0,0,0,3,21,0,3,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,30,157,130,70,102,105,19,60,7,677,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,3,0,0,0,3,0,11,4,3,3,0,0,7,6,7,0,26,0,5,0,4,7,6,0,0,0,17
505011075,28,602,113,27,34,14,0,0,7,838,16,287,201,60,93,48,11,23,12,745,18,85,64,42,92,70,14,20,5,410,18,69,64,26,82,64,23,25,6,377,17,50,46,30,69,60,6,16,0,294,6,32,44,28,50,47,4,18,0,237,4,55,62,35,65,44,16,30,4,309,8,51,57,24,52,48,10,34,5,294,5,40,57,16,40,34,7,22,6,238,6,35,64,17,21,32,7,13,6,196,5,24,22,5,11,7,0,3,0,80,5,13,4,0,0,0,0,3,0,24,0,4,0,0,0,0,0,0,0,4,141,1347,796,318,608,473,113,200,46,4035,0,5,0,0,0,0,0,0,0,4,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,7,0,4,4,7,6,0,0,9,0,8,0,32,0,0,4,5,8,4,5,11,0,37,0,3,6,5,6,7,7,17,0,58
505011076,0,39,14,0,5,4,0,0,0,69,0,12,20,6,8,6,5,4,0,60,0,0,0,3,11,14,0,4,0,38,0,4,6,3,8,6,0,0,0,18,3,3,7,3,4,7,0,0,0,29,0,3,0,0,3,3,0,0,0,18,0,5,0,5,3,11,0,4,0,32,4,3,8,0,12,7,3,6,0,38,0,8,7,4,4,10,3,0,0,36,0,8,0,0,0,0,0,5,0,17,0,3,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,91,58,34,54,65,16,32,8,365,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,5,0,7,0,14,0,3,3,0,0,0,4,12,0,24
505011077,34,1084,226,71,92,66,15,7,16,1606,63,666,464,204,437,284,46,47,42,2258,103,276,281,197,560,447,103,110,24,2100,146,276,249,190,505,398,81,121,27,1993,105,281,338,208,515,352,87,123,32,2030,63,203,335,220,465,375,82,122,15,1884,45,208,334,224,522,336,107,101,17,1893,81,186,282,235,561,349,88,160,21,1960,67,157,268,223,474,281,70,120,13,1676,66,175,191,147,283,173,36,87,3,1170,27,103,86,43,89,50,13,22,7,433,8,44,26,14,11,10,6,3,0,120,0,22,6,0,0,0,0,0,0,33,803,3679,3086,1990,4515,3121,734,1012,220,19163,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,4,0,8,0,5,0,23,0,3,10,0,14,12,9,14,0,57,0,7,7,3,14,17,5,16,0,75,0,3,8,10,5,17,4,29,0,76
505011078,3,106,4,3,3,3,0,0,0,136,6,41,36,14,31,19,10,4,0,156,10,18,16,18,43,26,4,12,0,148,9,27,33,22,40,23,3,13,10,181,10,36,34,21,24,25,4,10,0,172,9,21,53,22,24,13,4,4,6,153,9,30,44,34,44,23,6,17,8,212,9,22,35,28,50,23,7,21,4,193,15,26,44,36,22,9,0,12,9,161,13,16,37,19,35,3,7,7,4,140,0,14,7,8,6,6,0,0,0,43,0,10,0,3,0,0,0,0,0,12,0,3,0,0,0,0,0,0,0,3,84,378,356,232,315,167,54,105,39,1730,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,4,0,4,0,13,0,0,3,0,0,8,0,6,0,21,0,6,0,0,0,8,0,4,0,12
505011079,0,111,12,0,6,3,6,0,0,137,0,39,17,8,11,15,0,0,0,93,0,7,4,5,16,15,5,0,0,66,3,8,9,11,9,12,3,3,0,64,8,19,16,3,10,16,4,3,4,76,0,13,10,3,10,13,0,5,0,53,0,14,13,12,5,10,0,9,0,70,0,10,9,6,11,5,4,3,0,50,0,15,12,8,4,8,3,7,0,60,3,13,9,4,8,4,0,0,0,37,0,11,6,3,4,0,0,0,0,29,0,0,0,0,0,6,0,0,0,3,0,3,0,0,0,0,0,0,0,5,24,260,119,60,95,106,34,40,7,745,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,6,0,0,0,0,0,4,3,4,0,14,0,0,0,0,4,14,0,11,0,33,0,3,0,9,0,3,0,7,0,27
505011080,0,79,5,0,4,6,0,0,0,104,4,37,21,11,25,22,4,4,0,130,0,7,8,3,17,20,6,16,0,91,5,18,8,8,9,15,5,13,0,92,6,18,23,0,22,19,0,16,0,116,0,21,23,11,17,20,7,18,0,122,0,20,24,13,27,20,8,18,3,126,3,12,20,21,26,25,9,21,0,142,0,8,35,12,17,12,0,12,0,101,6,15,7,7,8,23,7,12,0,82,0,16,8,4,6,4,0,4,0,39,0,7,5,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,6,31,263,201,102,180,188,45,136,10,1157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,3,0,0,0,10,0,3,0,0,0,3,0,4,0,16,0,5,0,7,0,3,4,3,0,24
505011081,0,50,5,0,4,3,0,0,0,64,0,34,12,15,22,23,0,0,4,117,0,10,11,14,35,22,6,4,3,105,8,11,14,6,23,18,3,6,4,94,12,20,24,14,20,22,5,9,0,124,3,17,37,15,32,24,10,16,0,153,0,14,25,14,38,31,11,17,0,159,6,19,38,21,37,21,14,24,5,176,7,15,21,17,38,38,9,11,0,155,6,17,14,13,20,23,6,10,0,111,5,14,7,3,7,5,8,4,0,47,0,10,9,0,0,4,0,0,0,22,0,3,0,0,0,0,0,0,0,8,46,233,210,142,280,234,71,106,17,1341,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,3,3,3,0,4,0,15,0,4,3,0,0,4,4,3,0,22,0,0,3,0,0,4,0,4,0,15
