POW_SA2_CODE_2021,TYP_lthc_arth_A_15_24,TYP_ltch_arth_A_25_34,TYP_lthc_arth_A_35_34,TYP_lthc_arth_A_45_54,TYP_lthc_arth_A_55_64,TYP_lthc_arth_A_65_74,TYP_lthc_arth_A_75ov,TYP_lthc_arth_A_tot,TYP_lthc_asth_A_15_24,TYP_lthc_asth_A_25_34,TYP_lthc_asth_A_35_34,TYP_lthc_asth_A_45_54,TYP_lthc_asth_A_55_64,TYP_lthc_asth_A_65_74,TYP_lthc_asth_A_75ov,TYP_lthc_asth_A_tot,TYP_lthc_canc_A_15_24,TYP_lthc_canc_A_25_34,TYP_lthc_canc_A_35_34,TYP_lthc_canc_A_45_54,TYP_lthc_canc_A_55_64,TYP_lthc_canc_A_65_74,TYP_lthc_canc_A_75ov,TYP_lthc_canc_A_tot,TYP_lthc_demen_A_15_24,TYP_lthc_demen_A_25_34,TYP_lthc_demen_A_35_34,TYP_lthc_demen_A_45_54,TYP_lthc_demen_A_55_64,TYP_lthc_demen_A_65_74,TYP_lthc_demen_A_75ov,TYP_lthc_demen_A_tot,TYP_lthc_diab_A_15_24,TYP_lthc_diab_A_25_34,TYP_lthc_diab_A_35_34,TYP_lthc_diab_A_45_54,TYP_lthc_diab_A_55_64,TYP_lthc_diab_A_65_74,TYP_lthc_diab_A_75ov,TYP_lthc_diab_A_tot,TYP_lthc_hear_A_15_24,TYP_lthc_hear_A_25_34,TYP_lthc_hear_A_35_34,TYP_lthc_hear_A_45_54,TYP_lthc_hear_A_55_64,TYP_lthc_hear_A_65_74,TYP_lthc_hear_A_75ov,TYP_lthc_hear_A_tot,TYP_lthc_kidn_A_15_24,TYP_lthc_kidn_A_25_34,TYP_lthc_kidn_A_35_34,TYP_lthc_kidn_A_45_54,TYP_lthc_kidn_A_55_64,TYP_lthc_kidn_A_65_74,TYP_lthc_kidn_A_75ov,TYP_lthc_kidn_A_tot,TYP_lthc_lung_A_15_24,TYP_lthc_lung_A_25_34,TYP_lthc_lung_A_35_34,TYP_lthc_lung_A_45_54,TYP_lthc_lung_A_55_64,TYP_lthc_lung_A_65_74,TYP_lthc_lung_A_75ov,TYP_lthc_lung_A_tot,TYP_lthc_ment_A_15_24,TYP_lthc_ment_A_25_34,TYP_lthc_ment_A_35_34,TYP_lthc_ment_A_45_54,TYP_lthc_ment_A_55_64,TYP_lthc_ment_A_65_74,TYP_lthc_ment_A_75ov,TYP_lthc_ment_A_tot,TYP_lthc_stro_A_15_24,TYP_lthc_stro_A_25_34,TYP_lthc_stro_A_35_34,TYP_lthc_stro_A_45_54,TYP_lthc_stro_A_55_64,TYP_lthc_stro_A_65_74,TYP_lthc_stro_A_75ov,TYP_lthc_stro_A_tot,TYP_lthc_AO_lthc_A_15_24,TYP_lthc_AO_lthc_A_25_34,TYP_lthc_AO_lthc_A_35_34,TYP_lthc_AO_lthc_A_45_54,TYP_lthc_AO_lthc_A_55_64,TYP_lthc_AO_lthc_A_65_74,TYP_lthc_AO_lthc_A_75ov,TYP_lthc_AO_lthc_A_tot,TYP_lthc_NO_lthc_A_15_24,TYP_lthc_NO_lthc_A_25_34,TYP_lthc_NO_lthc_A_35_34,TYP_lthc_NO_lthc_A_45_54,TYP_lthc_NO_lthc_A_55_64,TYP_lthc_NO_lthc_A_65_74,TYP_lthc_NO_lthc_A_75ov,TYP_lthc_NO_lthc_A_tot,TYP_lthc_NS_A_15_24,TYP_lthc_NS_A_25_34,TYP_lthc_NS_A_35_34,TYP_lthc_NS_A_45_54,TYP_lthc_NS_A_55_64,TYP_lthc_NS_A_65_74,TYP_lthc_NS_A_75ov,TYP_lthc_NS_A_tot,TYP_lthc_Tot_A_15_24,TYP_lthc_Tot_A_25_34,TYP_lthc_Tot_A_35_34,TYP_lthc_Tot_A_45_54,TYP_lthc_Tot_A_55_64,TYP_lthc_Tot_A_65_74,TYP_lthc_Tot_A_75ov,TYP_lthc_Tot_A_tot,CNT_lthc_NONE_A_15_24,CNT_lthc_NONE_A_25_34,CNT_lthc_NONE_A_35_34,CNT_lthc_NONE_A_45_54,CNT_lthc_NONE_A_55_64,CNT_lthc_NONE_A_65_74,CNT_lthc_NONE_A_75ov,CNT_lthc_NONE_A_tot,CNT_lthc_ONE_A_15_24,CNT_lthc_ONE_A_25_34,CNT_lthc_ONE_A_35_34,CNT_lthc_ONE_A_45_54,CNT_lthc_ONE_A_55_64,CNT_lthc_ONE_A_65_74,CNT_lthc_ONE_A_75ov,CNT_lthc_ONE_A_tot,CNT_lthc_TWO_A_15_24,CNT_lthc_TWO_A_25_34,CNT_lthc_TWO_A_35_34,CNT_lthc_TWO_A_45_54,CNT_lthc_TWO_A_55_64,CNT_lthc_TWO_A_65_74,CNT_lthc_TWO_A_75ov,CNT_lthc_TWO_A_tot,CNT_lthc_THREEmo_A_15_24,CNT_lthc_THREEmo_A_25_34,CNT_lthc_THREEmo_A_35_34,CNT_lthc_THREEmo_A_45_54,CNT_lthc_THREEmo_A_55_64,CNT_lthc_THREEmo_A_65_74,CNT_lthc_THREEmo_A_75ov,CNT_lthc_THREEmo_A_tot,CNT_lthc_ONEmo_Tot_A_15_24,CNT_lthc_ONEmo_Tot_A_25_34,CNT_lthc_ONEmo_Tot_A_35_34,CNT_lthc_ONEmo_Tot_A_45_54,CNT_lthc_ONEmo_Tot_A_55_64,CNT_lthc_ONEmo_Tot_A_65_74,CNT_lthc_ONEmo_Tot_A_75ov,CNT_lthc_ONEmo_Tot_A_tot,CNT_lthc_NS_A_15_24,CNT_lthc_NS_Tot_A_25_34,CNT_lthc_NS_Tot_A_35_34,CNT_lthc_NS_Tot_A_45_54,CNT_lthc_NS_Tot_A_55_64,CNT_lthc_NS_Tot_A_65_74,CNT_lthc_NS_Tot_A_75ov,CNT_lthc_NS_Tot_A_tot,CNT_lthc_Tot_A_15_24,CNT_lthc_Tot_A_25_34,CNT_lthc_Tot_A_35_34,CNT_lthc_Tot_A_45_54,CNT_lthc_Tot_A_55_64,CNT_lthc_Tot_A_65_74,CNT_lthc_Tot_A_75ov,CNT_lthc_Tot_A_tot
506031130,16,42,125,259,325,129,13,906,168,360,330,284,192,50,0,1382,3,11,38,86,139,47,6,332,0,0,0,0,3,0,0,9,15,31,149,249,321,106,8,879,0,19,37,105,196,86,7,447,0,3,11,20,29,6,0,77,0,0,12,29,57,29,0,129,182,426,344,294,191,24,0,1465,0,3,9,14,19,7,0,57,78,180,255,299,252,55,5,1123,1779,3598,3494,2849,1874,316,33,13941,93,113,139,161,136,32,0,680,2279,4619,4673,4266,3245,717,65,19853,1829,3715,3656,3040,2024,355,35,14661,317,683,708,824,788,220,16,3556,37,97,144,196,224,82,9,791,0,4,18,42,64,27,0,166,355,790,876,1060,1078,330,26,4519,93,113,139,161,136,32,0,680,2279,4619,4673,4266,3245,717,65,19853
506031131,6,4,27,51,88,53,11,246,85,63,80,66,53,16,0,370,0,0,13,22,31,21,6,91,0,0,0,0,0,0,0,0,4,7,19,48,41,34,3,156,0,0,8,14,31,25,5,83,0,0,9,8,3,5,0,25,0,0,8,6,15,11,3,36,102,85,82,72,53,8,0,397,0,0,0,4,0,0,0,4,48,47,49,84,75,23,8,337,782,619,696,649,460,144,20,3364,23,21,34,30,23,6,0,136,1022,802,951,960,776,282,41,4837,813,645,723,695,503,159,21,3562,157,119,148,198,194,79,12,906,19,19,37,35,47,36,4,188,0,0,9,6,7,9,6,36,181,135,196,235,245,124,17,1135,23,21,34,30,23,6,0,136,1022,802,951,960,776,282,41,4837
506041132,4,10,16,48,80,34,8,200,52,85,86,51,42,14,3,329,0,6,3,11,26,15,3,61,0,0,0,0,0,0,0,0,0,14,20,73,65,33,0,202,0,0,17,24,46,26,4,118,0,0,3,3,3,0,0,22,0,0,6,7,14,5,0,31,71,99,79,59,54,11,0,383,0,0,0,4,9,0,0,11,31,54,63,66,68,16,0,291,569,795,761,602,388,98,11,3224,22,28,41,35,24,4,0,153,733,1041,1038,917,713,207,24,4665,594,828,804,650,437,109,8,3433,105,164,167,189,180,62,6,873,16,25,24,29,49,20,4,166,0,0,0,11,17,10,0,45,119,187,194,230,250,92,11,1081,22,28,41,35,24,4,0,153,733,1041,1038,917,713,207,24,4665
506041133,0,12,23,52,81,32,8,210,51,61,77,69,59,17,4,333,3,4,11,21,27,21,3,91,0,0,0,0,0,0,0,0,4,8,21,40,57,18,5,145,0,0,5,18,28,27,0,83,0,5,0,8,4,0,0,19,0,0,0,4,4,6,0,19,65,81,84,72,48,9,0,366,0,0,0,6,0,0,0,10,23,42,63,68,53,13,0,264,458,730,798,602,381,82,10,3056,32,16,24,46,16,4,0,136,615,915,1045,907,668,191,26,4362,470,758,837,638,419,89,6,3220,99,118,158,160,177,67,4,789,10,16,36,49,42,22,3,176,0,6,0,6,18,8,3,41,112,137,189,218,236,93,18,1009,32,16,24,46,16,4,0,136,615,915,1045,907,668,191,26,4362
506041134,3,11,22,43,72,24,0,179,58,66,65,63,46,13,0,312,0,0,4,14,19,3,0,51,0,0,0,0,0,0,0,0,8,11,21,30,75,24,0,173,3,0,0,8,30,16,3,62,0,0,9,9,0,0,0,16,0,0,0,8,17,8,0,36,65,75,76,60,49,8,0,328,0,0,0,4,9,0,4,13,24,39,40,58,49,16,0,226,440,509,556,401,271,65,7,2260,22,14,20,28,28,6,0,121,597,682,769,638,542,155,11,3393,454,530,588,439,293,77,9,2387,96,116,124,117,151,45,0,646,14,29,25,36,51,18,0,177,3,0,6,14,21,6,4,54,116,137,161,171,219,70,3,881,22,14,20,28,28,6,0,121,597,682,769,638,542,155,11,3393
506041135,5,6,10,31,44,16,7,119,37,33,48,38,15,8,3,181,0,4,7,11,16,9,5,44,0,0,0,0,0,0,0,0,0,8,6,22,24,20,5,85,0,0,3,3,17,9,6,41,0,3,0,0,4,3,3,10,0,0,4,4,4,4,0,17,45,56,54,47,17,0,0,217,0,0,0,0,0,3,0,7,15,36,38,30,25,14,0,150,278,334,394,279,169,54,11,1521,9,15,20,5,3,6,0,55,371,454,542,427,299,113,18,2219,291,357,417,297,182,54,12,1617,71,64,83,86,85,30,0,414,10,21,24,28,20,21,0,116,0,0,0,5,3,0,9,24,77,84,109,119,107,47,13,555,9,15,20,5,3,6,0,55,371,454,542,427,299,113,18,2219
506041136,6,20,66,137,204,93,13,537,135,152,172,178,115,25,7,792,0,11,18,45,55,40,0,180,0,0,0,0,0,0,0,4,7,20,70,126,154,77,6,452,0,10,22,43,93,46,7,221,3,3,8,9,17,8,0,50,0,5,7,20,37,21,0,90,117,214,191,168,101,8,3,802,0,0,4,7,11,9,0,25,77,100,154,157,153,37,5,670,1161,1619,1561,1264,838,208,21,6676,55,77,74,75,58,13,0,360,1494,2135,2190,1987,1560,456,47,9872,1212,1678,1656,1354,921,228,24,7066,202,327,381,411,425,130,18,1900,31,36,62,115,114,68,9,436,0,11,11,30,38,23,0,116,235,373,463,555,578,219,25,2446,55,77,74,75,58,13,0,360,1494,2135,2190,1987,1560,456,47,9872
506041137,3,4,24,46,73,39,3,189,62,52,48,57,44,15,0,272,4,3,8,15,24,14,0,74,0,0,0,0,0,0,0,0,5,4,11,33,47,25,0,130,0,0,5,19,30,27,5,78,0,4,0,3,14,3,0,23,0,0,0,4,7,4,0,22,55,61,56,61,46,3,0,281,0,0,0,0,0,0,0,7,38,28,48,50,50,24,0,235,491,390,435,400,284,75,9,2097,28,8,18,22,24,8,0,99,644,522,611,636,524,172,18,3134,515,406,466,436,308,88,9,2221,95,86,104,124,133,56,3,600,16,17,24,38,38,18,0,162,0,0,0,11,21,8,0,45,107,105,131,170,197,82,9,809,28,8,18,22,24,8,0,99,644,522,611,636,524,172,18,3134
506051138,4,31,56,100,162,54,6,417,106,128,138,135,94,28,0,626,0,7,24,38,42,31,3,131,0,0,0,0,0,0,0,3,3,16,34,90,124,47,0,315,0,3,12,34,78,39,3,175,0,0,3,6,9,4,0,20,0,5,4,17,22,5,0,55,93,168,164,123,59,14,0,636,0,0,5,0,11,0,0,19,43,72,126,102,111,28,3,493,811,1340,1352,1127,665,156,13,5472,37,57,43,62,52,11,0,267,1076,1747,1847,1671,1216,337,30,7918,838,1377,1434,1183,733,170,18,5759,179,258,306,324,312,97,11,1486,15,45,50,67,98,39,0,316,0,7,8,26,28,14,0,88,194,303,368,416,436,154,11,1890,37,57,43,62,52,11,0,267,1076,1747,1847,1671,1216,337,30,7918
506051139,4,5,21,20,54,24,4,130,46,47,45,37,30,9,0,218,5,0,4,7,12,8,0,41,0,0,0,0,0,0,0,0,0,6,12,29,38,17,0,103,0,0,3,8,25,10,0,44,0,0,4,0,3,0,0,13,0,0,4,6,6,7,0,17,37,41,32,40,27,0,0,180,0,0,0,3,0,0,0,10,24,18,27,33,22,8,0,126,348,384,376,257,200,29,5,1598,17,23,12,31,19,10,0,116,461,507,522,417,375,95,11,2390,360,397,392,278,214,31,5,1682,73,72,101,82,97,34,4,463,9,18,11,23,32,10,0,107,0,0,3,3,11,6,0,25,83,84,117,113,143,56,0,597,17,23,12,31,19,10,0,116,461,507,522,417,375,95,11,2390
506051140,3,7,20,56,77,54,6,229,61,39,64,64,38,16,0,294,3,5,5,23,27,21,7,88,0,0,0,0,0,0,0,0,5,4,12,13,36,28,9,112,4,0,3,9,22,26,8,69,0,0,0,9,0,3,0,20,0,0,0,5,9,6,4,21,72,69,68,68,42,16,3,346,0,0,0,0,3,3,0,10,32,43,50,45,57,15,3,253,460,384,424,461,378,101,13,2217,16,16,17,35,23,8,0,108,627,537,620,705,652,242,40,3434,479,412,454,484,416,114,11,2372,117,103,126,144,162,86,18,747,15,11,19,38,46,32,6,169,0,0,3,9,6,8,0,28,131,114,149,192,212,122,22,946,16,16,17,35,23,8,0,108,627,537,620,705,652,242,40,3434
506051141,4,11,18,33,59,36,14,169,22,35,35,43,42,12,0,182,3,7,0,17,29,17,4,78,0,0,0,0,0,0,0,0,4,0,6,24,31,27,0,91,0,0,0,15,22,16,0,53,0,0,0,0,5,0,4,12,0,0,4,5,17,5,0,30,39,52,39,53,35,13,0,227,0,0,0,6,7,6,0,11,24,22,31,49,44,18,4,194,222,293,341,420,342,107,19,1742,24,13,21,35,15,3,0,101,313,397,473,645,555,220,37,2642,235,303,357,454,373,124,19,1865,53,68,80,126,125,76,12,540,7,12,10,26,37,13,7,111,5,0,0,0,10,8,4,26,58,86,90,152,167,100,18,680,24,13,21,35,15,3,0,101,313,397,473,645,555,220,37,2642
506061142,7,12,27,39,57,21,6,159,57,77,66,43,40,8,0,294,4,0,9,11,12,13,0,56,0,0,0,0,0,0,0,0,4,5,16,36,31,15,0,108,6,10,5,6,21,13,0,59,4,4,5,9,6,0,0,22,0,0,0,4,12,4,0,21,90,102,74,40,30,3,0,337,0,0,0,0,0,0,0,3,34,43,49,39,38,11,0,211,589,554,470,312,196,35,3,2166,36,18,14,15,14,3,0,97,798,780,668,506,374,94,11,3230,615,578,499,339,214,47,0,2287,126,146,124,125,105,25,4,658,18,32,26,22,30,13,5,151,3,0,11,3,10,4,0,26,148,183,154,151,147,44,8,837,36,18,14,15,14,3,0,97,798,780,668,506,374,94,11,3230
506061143,0,10,20,31,48,28,0,137,18,23,54,35,26,4,0,165,0,0,0,19,16,14,0,43,0,0,0,0,0,0,0,0,0,4,14,26,23,18,4,92,0,0,0,11,16,16,6,49,0,0,0,3,0,3,0,10,0,0,4,0,7,6,4,14,28,35,50,44,12,3,0,172,0,0,0,0,8,0,0,11,19,22,24,34,22,3,0,129,231,345,303,271,200,46,8,1400,14,20,13,18,15,7,0,89,305,437,440,431,345,115,19,2089,250,357,307,288,210,52,8,1470,37,54,89,96,85,35,6,406,8,11,30,22,28,13,5,110,0,0,0,10,5,5,0,19,45,63,120,126,121,58,9,537,14,20,13,18,15,7,0,89,305,437,440,431,345,115,19,2089
506061144,0,0,8,20,40,21,5,95,11,15,15,14,18,10,3,83,0,0,0,0,12,7,5,25,0,0,0,0,0,0,0,0,0,0,4,8,20,5,5,44,0,0,0,6,23,9,10,45,0,3,0,0,0,0,0,9,0,0,0,0,4,4,3,14,8,22,15,19,21,5,4,96,0,0,0,0,4,0,4,7,8,14,8,18,16,7,3,75,108,106,126,144,150,40,6,690,4,5,9,8,3,8,0,37,130,159,181,221,266,90,29,1080,110,115,135,160,156,45,6,727,13,22,35,42,71,22,14,230,0,13,6,14,30,10,4,67,0,0,0,0,9,8,4,14,19,32,43,57,101,36,22,311,4,5,9,8,3,8,0,37,130,159,181,221,266,90,29,1080
506071145,3,6,22,46,44,27,7,150,40,72,46,54,28,18,0,268,0,3,4,11,17,20,4,65,0,0,0,0,0,0,0,0,0,4,10,18,23,21,3,78,0,0,3,13,18,20,0,58,0,0,3,8,4,0,0,15,0,0,3,6,0,3,4,18,59,74,43,56,26,5,0,267,0,0,0,6,0,4,0,6,21,40,38,46,45,15,0,202,435,638,524,448,324,107,14,2487,16,15,13,13,23,3,0,93,568,817,680,655,512,202,23,3460,447,664,546,475,355,114,14,2618,88,116,98,131,108,64,9,608,5,26,14,29,20,15,0,116,0,0,3,7,3,5,0,21,98,145,114,161,131,80,14,746,16,15,13,13,23,3,0,93,568,817,680,655,512,202,23,3460
506071146,4,5,10,22,53,32,0,126,35,42,33,37,44,13,0,199,0,0,4,16,16,10,0,49,0,0,0,0,0,0,0,3,4,4,4,17,22,17,4,79,0,3,0,6,14,7,3,39,0,0,0,0,0,7,0,13,0,0,0,0,4,6,0,13,49,41,38,41,33,8,0,211,0,0,6,0,5,3,0,12,36,21,25,28,45,28,3,181,450,427,382,325,268,67,8,1924,17,11,13,19,6,5,0,76,571,543,503,475,447,160,14,2713,475,443,407,344,295,82,5,2043,78,80,71,88,105,45,8,479,3,8,9,15,31,23,0,96,0,0,0,9,12,3,0,20,87,91,81,108,147,74,9,594,17,11,13,19,6,5,0,76,571,543,503,475,447,160,14,2713
506071147,3,15,58,90,147,88,20,419,78,134,160,106,134,32,7,653,4,11,21,40,50,39,9,175,0,0,0,0,0,0,0,0,6,21,23,47,81,50,14,239,0,7,15,23,47,49,13,158,0,0,6,0,6,0,3,23,0,0,5,9,18,14,4,57,100,192,169,137,75,21,5,709,0,0,10,5,13,5,0,23,37,81,122,114,149,51,5,558,793,1233,1383,1223,771,246,30,5680,48,38,49,66,31,18,0,250,1029,1635,1880,1762,1347,520,80,8248,811,1285,1457,1302,868,277,34,6030,156,259,303,326,342,163,21,1565,16,54,58,56,81,49,12,328,0,4,14,8,22,12,12,69,176,314,378,388,443,224,43,1963,48,38,49,66,31,18,0,250,1029,1635,1880,1762,1347,520,80,8248
507011148,0,10,14,30,39,15,4,119,38,50,61,38,27,5,0,213,0,0,0,17,22,11,0,54,0,0,0,0,0,0,0,0,5,8,13,22,26,11,0,95,0,0,0,8,19,13,0,53,0,0,3,0,4,6,0,9,0,0,0,4,0,0,0,8,57,64,74,45,20,10,0,275,0,0,0,0,5,0,0,8,18,44,54,53,29,15,0,197,282,414,460,350,180,38,4,1727,12,19,19,23,6,3,4,95,395,567,653,537,319,92,15,2580,292,439,498,380,197,46,4,1849,79,95,111,100,72,27,3,483,10,20,30,27,29,12,0,130,0,5,3,8,8,5,0,25,86,117,143,134,109,45,11,643,12,19,19,23,6,3,4,95,395,567,653,537,319,92,15,2580
507011150,8,31,76,113,168,51,14,455,104,179,196,156,88,24,0,740,4,9,13,46,69,21,6,159,0,0,0,0,0,0,0,0,6,26,61,119,143,47,3,395,3,5,13,42,116,34,8,227,7,5,11,8,15,0,0,49,6,6,10,11,34,9,0,71,116,216,206,147,95,13,0,790,0,4,3,8,13,3,0,29,49,100,128,132,124,33,0,567,1078,1763,1892,1585,1044,188,16,7574,40,74,90,87,57,3,0,358,1374,2312,2539,2272,1726,356,41,10631,1113,1827,1969,1668,1127,208,16,7935,194,359,396,411,384,98,11,1859,29,47,82,85,120,31,5,402,0,4,10,19,29,10,0,76,225,410,482,516,539,145,22,2338,40,74,90,87,57,3,0,358,1374,2312,2539,2272,1726,356,41,10631
507011151,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,5,0,0,0,12,0,0,0,0,0,0,0,0,0,4,4,3,4,0,0,18,0,5,4,5,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,3,4,0,0,18
507011152,0,0,8,16,24,13,5,67,13,21,23,17,20,3,0,98,0,0,3,9,0,10,4,23,0,0,0,0,0,0,0,0,0,0,0,8,10,6,0,28,0,0,0,0,12,8,0,26,0,0,0,0,5,0,0,8,0,0,3,0,6,3,0,7,8,18,17,18,12,7,0,76,0,0,0,0,0,0,0,0,5,9,14,22,20,6,0,89,108,168,190,160,131,35,3,796,5,0,10,9,9,0,0,41,141,220,261,243,221,73,5,1170,117,177,202,179,148,39,3,855,17,38,39,46,49,22,6,217,0,6,9,15,9,3,0,42,0,0,3,0,4,5,0,13,19,43,48,59,66,37,4,271,5,0,10,9,9,0,0,41,141,220,261,243,221,73,5,1170
507011153,0,0,9,10,21,9,6,50,17,13,13,16,17,6,0,74,0,0,0,4,5,3,5,24,0,0,0,0,0,0,0,0,0,0,3,6,12,5,6,35,0,0,0,4,6,3,3,12,0,0,4,0,0,0,0,0,0,0,0,0,4,0,0,3,24,23,18,18,12,0,0,100,0,0,0,0,0,0,0,4,14,12,9,16,11,3,0,70,84,92,112,104,78,20,4,496,3,3,9,7,0,0,0,22,127,135,164,161,142,44,11,793,94,95,122,116,82,24,4,534,30,36,34,28,42,12,3,186,10,0,6,5,6,3,8,38,0,0,0,6,3,0,0,11,37,39,40,37,58,16,8,242,3,3,9,7,0,0,0,22,127,135,164,161,142,44,11,793
507011154,0,11,18,37,49,20,4,139,39,27,43,33,31,6,0,182,0,6,5,4,14,10,4,38,0,0,0,0,0,0,0,0,0,0,4,15,20,14,0,58,0,0,6,3,17,13,3,41,0,0,0,0,11,0,0,14,0,0,0,4,3,0,0,10,45,37,51,43,32,8,0,219,0,0,0,0,4,0,0,9,15,20,30,30,33,13,0,141,259,286,309,276,190,63,3,1391,15,11,13,13,10,9,0,70,366,374,447,423,346,120,17,2088,275,293,331,298,211,68,10,1473,70,58,89,84,78,34,5,417,13,9,13,16,29,13,0,87,0,4,3,12,15,3,4,37,77,67,107,109,120,47,6,541,15,11,13,13,10,9,0,70,366,374,447,423,346,120,17,2088
507011155,0,19,47,79,85,25,0,263,61,121,104,80,47,4,0,420,0,9,10,23,37,12,6,94,0,0,0,0,0,0,0,0,8,7,35,63,90,20,0,233,0,5,7,36,63,16,0,125,0,0,8,14,3,0,0,20,0,0,4,8,24,4,0,43,45,112,120,82,41,0,0,406,0,0,3,3,8,0,0,13,17,49,86,98,64,14,0,340,632,1233,1351,1030,539,92,6,4889,40,42,57,63,27,4,0,247,786,1553,1761,1477,919,185,11,6690,646,1266,1413,1105,581,104,6,5125,97,212,252,240,230,48,0,1084,9,28,34,54,52,17,6,192,0,0,7,13,19,3,0,38,105,235,290,304,307,72,3,1316,40,42,57,63,27,4,0,247,786,1553,1761,1477,919,185,11,6690
507011158,0,0,8,13,13,5,0,38,4,15,16,13,7,0,0,49,0,0,0,3,3,0,0,6,0,0,0,0,0,0,0,0,0,0,0,7,10,3,0,24,0,5,0,0,9,6,0,19,0,0,0,4,0,0,0,5,0,0,0,0,9,0,0,7,25,21,8,9,12,0,0,66,0,0,0,0,5,0,0,7,10,8,7,15,14,4,0,65,140,151,123,88,74,17,6,596,6,5,7,11,10,0,0,36,179,203,165,149,127,40,5,875,144,161,129,95,83,18,6,639,26,33,32,41,33,12,0,176,0,5,0,4,10,0,0,21,0,0,0,0,0,0,0,0,33,34,34,37,44,17,0,202,6,5,7,11,10,0,0,36,179,203,165,149,127,40,5,875
507011159,0,19,42,85,107,35,7,293,78,133,105,100,57,17,0,491,5,3,13,46,44,21,0,126,0,0,0,0,0,0,0,0,5,12,24,54,67,20,3,197,0,9,6,21,32,22,6,92,3,0,4,5,9,0,0,21,0,0,0,7,3,11,4,26,105,160,116,117,51,13,0,561,0,0,0,4,5,4,0,17,60,74,80,99,64,18,0,393,878,930,929,811,417,106,6,4087,45,26,31,60,22,8,0,198,1149,1296,1267,1273,762,209,24,5978,922,981,986,879,459,110,6,4342,160,227,194,254,205,55,11,1109,19,47,45,63,61,25,6,268,0,0,8,18,14,15,0,54,178,286,251,335,278,94,14,1437,45,26,31,60,22,8,0,198,1149,1296,1267,1273,762,209,24,5978
507011160,0,3,15,29,44,22,4,131,43,36,26,27,34,4,0,161,0,7,6,8,18,11,0,46,0,0,0,0,0,0,0,0,4,7,13,17,31,20,6,93,0,0,8,5,20,11,5,44,0,4,0,0,0,0,0,7,0,0,0,4,3,0,0,9,51,45,47,38,20,0,0,206,0,0,0,0,0,0,0,4,20,25,20,34,34,4,0,145,411,316,348,266,209,60,0,1620,21,11,13,21,15,7,0,89,528,426,465,415,373,117,16,2345,424,335,362,292,230,63,0,1700,79,66,80,79,93,25,5,422,6,16,15,19,33,13,0,101,0,0,0,8,9,7,0,26,88,83,94,108,130,47,8,546,21,11,13,21,15,7,0,89,528,426,465,415,373,117,16,2345
507011161,6,5,34,30,55,7,0,148,98,76,69,33,23,4,0,309,0,4,5,14,13,8,0,49,0,0,0,0,0,0,0,0,7,6,22,16,24,10,0,77,0,4,0,7,10,6,0,38,0,0,3,3,3,0,0,10,0,0,5,0,9,0,0,14,127,101,83,59,31,3,0,402,0,0,0,0,5,0,0,6,55,52,45,48,32,7,0,241,875,569,524,367,210,37,3,2587,44,16,21,15,8,4,0,112,1167,790,746,556,369,72,6,3705,909,603,554,403,232,41,3,2738,182,155,131,113,88,20,3,688,25,22,31,24,31,6,0,144,0,0,6,4,9,0,0,23,212,175,169,144,127,30,4,854,44,16,21,15,8,4,0,112,1167,790,746,556,369,72,6,3705
507011163,3,9,9,15,30,14,0,65,14,34,24,11,13,5,0,95,0,0,3,3,7,3,0,25,0,0,0,0,0,0,0,0,0,3,7,12,14,9,0,45,0,0,0,4,10,3,0,25,0,0,0,0,4,5,0,5,0,0,0,0,3,0,0,5,18,38,29,12,10,4,0,110,0,0,0,0,0,0,0,6,18,15,22,11,22,5,0,90,158,214,211,182,119,28,0,913,6,16,9,8,10,4,0,49,212,306,295,242,208,55,4,1327,178,227,227,183,129,29,0,970,27,50,53,45,54,12,0,244,0,14,7,3,13,10,0,50,0,0,0,0,6,5,0,11,34,69,57,56,70,22,0,307,6,16,9,8,10,4,0,49,212,306,295,242,208,55,4,1327
507011259,0,7,10,25,42,16,4,105,33,46,42,34,26,7,0,191,0,3,0,5,15,7,0,30,0,0,0,0,0,0,0,0,9,5,9,16,27,4,0,72,0,4,5,9,23,8,0,48,0,0,0,4,4,0,0,8,0,0,3,5,5,0,0,14,38,64,44,38,20,0,0,212,0,0,0,3,0,0,0,9,22,34,34,31,37,8,0,165,348,340,334,273,202,40,3,1533,16,7,14,12,18,4,0,83,457,479,461,419,353,87,10,2271,364,355,353,292,223,39,3,1635,67,99,77,82,78,35,3,443,3,18,11,22,35,6,0,95,0,0,5,0,6,0,0,15,76,116,92,108,113,41,7,559,16,7,14,12,18,4,0,83,457,479,461,419,353,87,10,2271
