POW_SA2_CODE_2021,CoPSW_1250_1499_H_0,CoPSW_1250_1499_H_1_19,CoPSW_1250_1499_H_20_29,CoPSW_1250_1499_H_30_34,CoPSW_1250_1499_H_35_39,CoPSW_1250_1499_H_40_44,CoPSW_1250_1499_H_45_49,CoPSW_1250_1499_H_50ov,CoPSW_1250_1499_H_NS,CoPSW_1250_1499_H_Tot,CoPSW_1500_1749_H_0,CoPSW_1500_1749_H_1_19,CoPSW_1500_1749_H_20_29,CoPSW_1500_1749_H_30_34,CoPSW_1500_1749_H_35_39,CoPSW_1500_1749_H_40_44,CoPSW_1500_1749_H_45_49,CoPSW_1500_1749_H_50ov,CoPSW_1500_1749_H_NS,CoPSW_1500_1749_H_Tot,CoPSW_1750_1999_H_0,CoPSW_1750_1999_H_1_19,CoPSW_1750_1999_H_20_29,CoPSW_1750_1999_H_30_34,CoPSW_1750_1999_H_35_39,CoPSW_1750_1999_H_40_44,CoPSW_1750_1999_H_45_49,CoPSW_1750_1999_H_50ov,CoPSW_1750_1999_H_NS,CoPSW_1750_1999_H_Tot,CoPSW_2000_2999_H_0,CoPSW_2000_2999_H_1_19,CoPSW_2000_2999_H_20_29,CoPSW_2000_2999_H_30_34,CoPSW_2000_2999_H_35_39,CoPSW_2000_2999_H_40_44,CoPSW_2000_2999_H_45_49,CoPSW_2000_2999_H_50ov,CoPSW_2000_2999_H_NS,CoPSW_2000_2999_H_Tot,CoPSW_3000_3499_H_0,CoPSW_3000_3499_H_1_19,CoPSW_3000_3499_H_20_29,CoPSW_3000_3499_H_30_34,CoPSW_3000_3499_H_35_39,CoPSW_3000_3499_H_40_44,CoPSW_3000_3499_H_45_49,CoPSW_3000_3499_H_50ov,CoPSW_3000_3499_H_NS,CoPSW_3000_3499_H_Tot,CoPSW_3500mo_H_0,CoPSW_3500mo_H_1_19,CoPSW_3500mo_H_20_29,CoPSW_3500mo_H_30_34,CoPSW_3500mo_H_35_39,CoPSW_3500mo_H_40_44,CoPSW_3500mo_H_45_49,CoPSW_3500mo_H_50ov,CoPSW_3500mo_H_NS,CoPSW_3500mo_H_Tot,CoPSW_PINS_H_0,CoPSW_PINS_H_1_19,CoPSW_PINS_H_20_29,CoPSW_PINS_H_30_34,CoPSW_PINS_H_35_39,CoPSW_PINS_H_40_44,CoPSW_PINS_H_45_49,CoPSW_PINS_H_50ov,CoPSW_PINS_H_NS,CoPSW_PINS_H_Tot,CoPSW_Tot_H_0,CoPSW_Tot_H_1_19,CoPSW_Tot_H_20_29,CoPSW_Tot_H_30_34,CoPSW_Tot_H_35_39,CoPSW_Tot_H_40_44,CoPSW_Tot_H_45_49,CoPSW_Tot_H_50ov,CoPSW_Tot_H_NS,CoPSW_Tot_H_Tot,ClAW_NNI_H_0,ClAW_NNI_H_1_19,ClAW_NNI_H_20_29,ClAW_NNI_H_30_34,ClAW_NNI_H_35_39,ClAW_NNI_H_40_44,ClAW_NNI_H_45_49,ClAW_NNI_H_50ov,ClAW_NNI_H_NS,ClAW_NNI_H_Tot,ClAW_1_149_H_0,ClAW_1_149_H_1_19,ClAW_1_149_H_20_29,ClAW_1_149_H_30_34,ClAW_1_149_H_35_39,ClAW_1_149_H_40_44,ClAW_1_149_H_45_49,ClAW_1_149_H_50ov,ClAW_1_149_H_NS,ClAW_1_149_H_Tot,ClAW_150_299_H_0,ClAW_150_299_H_1_19,ClAW_150_299_H_20_29,ClAW_150_299_H_30_34,ClAW_150_299_H_35_39,ClAW_150_299_H_40_44,ClAW_150_299_H_45_49,ClAW_150_299_H_50ov,ClAW_150_299_H_NS,ClAW_150_299_H_Tot,ClAW_300_399_H_0,ClAW_300_399_H_1_19,ClAW_300_399_H_20_29,ClAW_300_399_H_30_34,ClAW_300_399_H_35_39,ClAW_300_399_H_40_44,ClAW_300_399_H_45_49,ClAW_300_399_H_50ov,ClAW_300_399_H_NS,ClAW_300_399_H_Tot,ClAW_400_499_H_0,ClAW_400_499_H_1_19,ClAW_400_499_H_20_29,ClAW_400_499_H_30_34,ClAW_400_499_H_35_39,ClAW_400_499_H_40_44,ClAW_400_499_H_45_49,ClAW_400_499_H_50ov,ClAW_400_499_H_NS,ClAW_400_499_H_Tot,ClAW_500_649_H_0,ClAW_500_649_H_1_19,ClAW_500_649_H_20_29,ClAW_500_649_H_30_34,ClAW_500_649_H_35_39,ClAW_500_649_H_40_44,ClAW_500_649_H_45_49,ClAW_500_649_H_50ov,ClAW_500_649_H_NS,ClAW_500_649_H_Tot,ClAW_650_799_H_0,ClAW_650_799_H_1_19,ClAW_650_799_H_20_29,ClAW_650_799_H_30_34,ClAW_650_799_H_35_39,ClAW_650_799_H_40_44,ClAW_650_799_H_45_49,ClAW_650_799_H_50ov,ClAW_650_799_H_NS,ClAW_650_799_H_Tot,ClAW_800_999_H_0,ClAW_800_999_H_1_19,ClAW_800_999_H_20_29,ClAW_800_999_H_30_34,ClAW_800_999_H_35_39,ClAW_800_999_H_40_44,ClAW_800_999_H_45_49,ClAW_800_999_H_50ov,ClAW_800_999_H_NS,ClAW_800_999_H_Tot,ClAW_1000_1249_H_0,ClAW_1000_1249_H_1_19,ClAW_1000_1249_H_20_29,ClAW_1000_1249_H_30_34,ClAW_1000_1249_H_35_39,ClAW_1000_1249_H_40_44,ClAW_1000_1249_H_45_49,ClAW_1000_1249_H_50ov,ClAW_1000_1249_H_NS,ClAW_1000_1249_H_Tot,ClAW_1250_1499_H_0,ClAW_1250_1499_H_1_19,ClAW_1250_1499_H_20_29,ClAW_1250_1499_H_30_34,ClAW_1250_1499_H_35_39,ClAW_1250_1499_H_40_44,ClAW_1250_1499_H_45_49,ClAW_1250_1499_H_50ov,ClAW_1250_1499_H_NS,ClAW_1250_1499_H_Tot,ClAW_1500_1749_H_0,ClAW_1500_1749_H_1_19,ClAW_1500_1749_H_20_29,ClAW_1500_1749_H_30_34,ClAW_1500_1749_H_35_39,ClAW_1500_1749_H_40_44,ClAW_1500_1749_H_45_49,ClAW_1500_1749_H_50ov,ClAW_1500_1749_H_NS,ClAW_1500_1749_H_Tot,ClAW_1750_1999_H_0,ClAW_1750_1999_H_1_19,ClAW_1750_1999_H_20_29,ClAW_1750_1999_H_30_34,ClAW_1750_1999_H_35_39,ClAW_1750_1999_H_40_44,ClAW_1750_1999_H_45_49,ClAW_1750_1999_H_50ov,ClAW_1750_1999_H_NS,ClAW_1750_1999_H_Tot
503011034,0,0,6,9,20,15,0,12,0,54,0,0,0,5,16,5,3,7,0,29,0,0,3,0,7,4,0,0,0,23,0,0,0,0,3,3,0,5,0,18,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,30,235,166,98,142,70,14,50,10,818,0,4,0,0,0,0,0,0,0,4,0,6,0,0,0,0,0,0,0,6,0,12,0,0,0,0,0,0,0,12,0,13,3,0,0,0,0,0,0,19,0,9,4,0,0,0,0,0,0,16,3,7,12,0,0,0,0,0,0,30,0,15,19,7,5,0,0,0,0,39,0,8,14,11,15,7,0,0,0,55,3,8,6,9,17,8,0,0,0,59,0,0,0,6,17,3,0,5,0,37,0,3,9,9,11,10,3,0,0,43,0,0,0,3,3,0,0,0,0,18
503011035,11,9,19,21,65,67,16,16,3,216,11,0,11,13,30,18,14,9,0,115,0,3,0,3,17,7,4,13,0,52,4,0,4,0,15,17,10,6,0,55,0,0,4,0,0,0,0,0,0,7,0,4,0,0,0,0,0,0,0,6,0,3,0,0,0,5,0,0,0,16,127,682,472,297,398,289,59,89,26,2432,3,8,0,0,0,0,0,0,0,10,3,28,3,0,0,0,0,0,0,34,3,55,3,3,0,0,0,0,0,64,7,55,4,0,0,0,0,0,0,73,4,68,24,4,4,0,0,0,0,106,19,103,95,18,6,0,0,3,0,238,13,80,113,48,29,12,3,3,0,301,10,43,103,80,96,50,11,9,0,401,31,38,76,107,273,125,28,21,5,711,29,23,42,59,292,102,20,34,0,597,17,11,27,33,182,89,25,29,0,414,3,10,16,12,71,43,9,10,0,175
503011036,3,0,7,3,21,28,6,0,0,83,0,0,5,4,14,11,9,31,0,75,4,5,6,4,13,15,14,15,0,65,14,3,5,4,15,54,21,49,0,166,4,0,0,0,0,10,3,15,0,30,3,5,7,0,0,3,0,9,0,23,0,0,0,0,0,0,0,0,0,5,45,332,150,82,129,171,68,130,9,1116,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,4,0,10,0,0,0,0,0,0,0,10,0,13,0,0,0,0,0,0,0,15,0,3,4,0,3,0,0,0,0,9,0,7,6,3,0,0,0,0,0,23,0,12,18,8,3,3,0,0,0,42,0,7,9,8,6,5,0,0,0,38,6,3,3,8,33,12,0,0,0,69,3,6,10,11,26,23,3,0,0,81,5,3,0,0,25,11,0,0,4,51,0,0,5,0,9,5,0,0,0,19
503021037,0,0,0,4,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,40,27,14,8,0,0,0,0,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,4,0,0,0,0,0,3,0,0,0,7,0,0,9,0,0,0,0,0,0,5,0,0,0,0,4,0,0,0,0,4,0,0,0,0,10,4,0,0,0,21,0,0,0,0,6,3,0,0,0,12,0,0,0,0,0,4,0,6,0,9
503021038,0,0,6,6,24,15,3,5,0,62,0,5,5,9,16,9,0,0,0,54,0,0,0,4,17,9,0,0,0,35,0,0,0,0,3,10,0,5,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,36,341,217,117,162,108,26,39,17,1060,0,0,0,0,0,0,0,0,0,5,0,15,0,0,0,0,0,0,0,16,4,22,0,0,0,0,0,0,0,32,0,23,5,0,0,0,0,0,0,28,5,31,10,0,0,0,0,0,0,50,0,31,30,3,9,0,0,0,0,78,4,30,40,21,25,6,3,0,0,120,3,12,24,28,42,23,8,3,0,149,6,5,30,32,68,62,11,4,0,225,0,6,17,14,89,60,7,8,0,214,8,4,3,10,71,49,11,8,0,174,6,4,4,4,34,22,8,5,0,80
503021039,0,0,6,11,14,19,5,3,0,60,0,3,3,7,12,0,4,7,0,47,0,0,3,0,4,4,4,5,0,22,0,0,4,0,0,3,0,0,0,16,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,3,8,53,358,284,156,180,92,28,38,18,1202,0,3,0,0,0,0,0,0,0,3,0,10,0,0,0,0,0,0,0,12,0,28,7,0,0,0,0,0,0,31,5,15,4,0,0,0,0,0,0,27,0,31,11,0,0,0,0,0,0,43,5,26,41,8,3,0,0,0,0,84,0,12,46,15,14,6,0,0,0,93,0,14,24,19,31,12,5,0,0,106,5,4,15,27,51,28,3,6,3,141,0,3,5,14,42,24,6,0,0,85,0,4,3,4,18,18,3,8,0,60,0,3,4,0,5,4,5,4,0,24
503021040,0,3,5,0,14,7,0,4,0,37,0,0,3,9,3,5,0,4,0,23,0,0,0,0,3,3,0,0,0,5,0,0,0,0,0,4,0,4,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,25,210,129,82,119,76,16,24,5,690,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,4,0,13,3,0,0,0,0,0,0,17,0,18,4,0,0,0,0,0,0,17,0,7,12,0,0,0,0,0,0,20,0,16,15,0,0,4,0,0,0,40,0,10,18,6,7,3,0,0,0,54,0,8,18,4,20,6,0,0,0,61,0,8,11,7,23,9,5,3,0,68,0,0,4,3,4,6,3,0,0,29,7,0,0,6,3,9,0,4,0,23,0,0,4,4,0,3,0,0,0,11
503021042,9,7,20,22,63,47,15,36,6,235,9,5,8,17,26,20,11,24,0,118,7,3,5,3,24,15,9,11,3,86,5,3,5,3,6,15,23,18,0,82,0,0,0,0,5,7,0,0,0,12,0,0,3,0,0,0,0,0,0,7,0,0,3,0,0,0,0,0,7,17,112,749,472,268,364,248,89,162,26,2484,0,8,0,0,0,0,0,0,0,6,5,24,4,0,0,0,0,0,0,28,0,62,8,0,0,4,0,0,0,76,0,58,12,3,4,0,0,0,0,81,4,70,36,5,3,4,0,0,0,119,8,79,80,9,17,3,0,0,0,204,12,40,99,34,42,20,4,5,3,262,12,43,82,58,108,54,5,10,6,372,20,25,73,65,234,134,23,16,3,601,8,24,23,40,208,131,24,19,0,472,12,10,14,25,125,105,13,23,0,330,10,5,10,17,60,55,10,17,0,179
503021043,0,0,14,14,49,20,7,10,0,125,0,0,11,9,13,17,0,5,0,66,0,4,3,5,14,20,6,11,0,57,0,6,0,3,11,27,5,3,0,60,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,3,0,0,0,9,0,4,0,0,0,0,0,0,3,8,73,368,379,211,327,155,27,68,18,1628,0,0,4,0,0,0,0,0,0,0,4,13,0,0,0,0,0,0,0,16,4,45,3,0,0,0,0,0,0,47,4,29,3,0,0,0,0,0,0,39,0,43,22,4,0,0,0,0,0,67,0,52,54,12,3,0,0,0,0,135,6,28,89,25,19,9,0,0,0,168,14,26,59,61,58,26,3,8,0,256,7,15,45,56,105,57,12,10,0,302,6,3,14,32,102,58,10,9,0,236,6,6,7,14,40,37,5,6,0,122,5,8,8,7,15,24,9,5,0,73
503021295,8,5,10,14,53,54,26,36,0,215,7,3,4,12,39,59,31,33,4,191,19,8,4,3,31,93,28,40,0,220,34,3,9,6,27,181,50,112,0,424,3,0,0,3,0,12,0,18,0,45,0,0,4,4,4,10,0,19,0,36,0,0,0,0,3,0,0,0,3,5,118,271,276,134,293,484,172,290,24,2058,0,0,3,0,0,0,0,0,0,3,3,10,0,0,0,0,0,0,0,17,0,31,6,0,0,0,0,0,0,35,0,10,7,5,0,0,0,0,0,22,5,22,14,5,3,0,0,0,5,47,5,29,35,11,9,4,0,3,4,103,7,23,59,15,29,7,0,3,0,151,7,20,60,25,94,43,5,4,0,258,18,19,53,41,199,84,13,10,3,440,19,14,29,40,303,111,33,22,5,572,22,9,20,27,191,113,16,30,0,429,15,3,9,22,111,103,25,24,0,319
503021296,5,5,10,8,34,36,9,23,0,127,15,0,4,3,22,36,10,25,4,115,7,3,6,0,6,38,7,19,0,90,8,6,7,0,7,27,5,27,0,86,0,4,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,5,7,72,346,269,135,197,228,54,129,23,1452,3,0,4,0,0,0,0,0,0,6,4,7,0,0,0,0,0,0,0,15,0,23,3,0,0,0,0,0,0,27,0,34,18,5,0,0,0,0,0,50,0,27,11,0,0,0,0,0,0,45,7,37,35,8,0,5,0,0,0,90,0,19,59,27,23,17,0,0,0,145,7,17,36,30,57,34,5,3,3,196,10,14,29,31,93,72,10,11,0,264,13,6,11,27,110,76,5,16,4,268,5,5,4,5,61,73,11,14,5,186,6,0,6,10,30,61,14,13,0,130
503021297,31,17,46,70,189,164,84,99,12,701,31,18,26,29,112,164,57,96,6,541,36,3,15,18,70,187,43,84,3,461,59,15,13,16,64,379,105,173,3,827,8,0,4,0,0,28,3,37,0,82,4,0,5,3,3,19,3,18,0,56,0,9,6,5,9,6,0,5,23,64,386,1562,1473,762,1203,1399,432,686,159,8060,19,13,3,0,6,6,3,5,0,59,17,71,8,7,3,4,0,0,4,115,25,159,33,13,5,0,0,0,0,241,27,195,55,13,21,6,4,0,4,320,23,274,128,19,12,9,0,4,8,481,48,286,400,65,56,30,4,9,8,912,107,246,602,175,252,101,9,12,14,1525,110,222,606,382,905,389,58,46,19,2740,202,176,424,474,1977,1073,150,117,29,4631,215,123,228,325,2121,1192,219,207,11,4644,185,80,139,216,1477,1085,205,214,14,3612,111,43,67,111,702,644,156,170,8,2021
504011044,0,0,3,5,16,11,0,12,0,43,3,0,0,3,11,8,0,3,0,36,0,0,0,0,0,4,4,0,0,12,0,5,0,0,3,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,25,152,135,80,137,70,11,45,4,657,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,8,3,16,3,0,0,0,0,0,0,21,0,19,15,0,0,0,0,0,0,42,0,9,28,4,3,3,0,0,0,46,0,10,29,11,18,8,0,0,0,67,0,9,20,18,51,34,3,0,0,140,0,7,15,17,68,47,9,14,4,185,4,4,5,7,44,42,5,11,0,123,0,4,4,4,20,27,8,4,0,65,0,0,0,4,9,13,8,5,0,37
504011045,0,10,8,6,24,14,0,19,0,79,0,0,0,7,16,12,0,11,0,43,0,0,0,4,0,13,4,0,4,32,0,0,0,0,0,7,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,6,0,0,0,8,40,280,248,162,176,98,19,64,18,1103,0,0,0,0,0,0,0,0,0,0,4,6,0,0,0,0,0,0,0,13,0,28,0,0,0,0,0,0,0,31,5,28,4,0,0,0,0,0,0,38,0,32,14,0,0,0,0,0,0,56,0,28,34,4,3,3,0,0,0,78,0,23,29,21,17,9,0,6,0,113,8,16,29,10,56,24,4,0,0,155,8,7,12,19,69,40,14,13,0,178,4,5,3,6,47,43,16,6,0,131,0,3,3,4,16,24,8,10,0,83,0,0,6,3,9,16,6,9,0,49
504011046,0,0,4,3,10,10,3,3,0,34,0,0,3,0,8,18,4,4,0,35,3,0,0,0,3,19,0,5,0,44,15,0,0,0,0,93,38,17,0,162,3,0,0,0,0,5,5,4,0,19,3,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,3,5,48,132,123,43,65,162,58,50,9,692,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,3,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,4,0,6,3,0,0,0,0,0,0,8,0,7,10,6,3,0,0,0,0,26,0,10,11,6,7,0,0,0,0,32,0,4,0,7,11,0,0,0,0,22,5,3,7,4,15,9,0,4,0,46,0,6,4,4,15,4,0,0,0,40,0,0,3,0,6,4,0,0,0,22,0,0,0,0,3,4,4,0,0,14
504011047,0,5,12,8,31,11,0,14,0,81,0,0,3,0,8,9,3,8,0,38,0,0,0,0,6,6,0,8,0,21,0,0,4,0,10,3,0,6,0,26,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,8,26,330,261,119,193,100,21,67,18,1132,0,0,0,0,0,0,0,0,0,6,0,14,0,0,0,0,0,0,0,18,0,15,0,0,0,0,0,0,0,14,3,20,12,7,0,0,0,0,0,39,0,19,7,4,0,3,0,0,0,36,0,29,30,7,9,3,0,0,0,75,0,7,31,17,11,9,0,0,0,82,6,8,20,31,32,17,3,10,0,120,6,13,14,14,44,34,6,7,0,133,4,3,6,6,43,22,13,11,0,116,3,4,3,3,20,20,0,12,0,59,3,0,0,0,12,10,0,3,0,28
504011048,0,0,0,0,0,0,0,0,0,9,0,0,0,5,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,52,47,31,25,13,0,5,0,187,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,6,0,4,0,0,0,0,0,0,0,4,0,5,0,0,0,0,0,0,0,9,0,6,0,0,0,0,0,0,0,6,0,5,3,0,0,7,0,0,0,8,0,4,3,8,0,0,0,0,0,13,0,0,3,10,8,0,0,0,0,19,0,4,3,0,6,0,0,0,0,17,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,5,0,0,0,10,0,0,0,0,0,0,0,0,0,6
504021049,3,0,0,0,4,10,0,3,0,28,12,4,0,0,18,76,21,13,0,152,0,4,0,0,8,46,16,23,0,99,3,0,0,0,7,27,9,18,3,68,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,6,0,6,0,0,0,0,0,0,0,0,0,0,37,27,17,4,49,173,54,60,6,428,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,9,0,0,0,3,0,0,0,0,0,7,0,0,3,4,3,0,3,0,0,10,0,0,3,0,10,8,0,0,0,22,0,0,0,0,6,4,0,0,0,11,0,0,0,0,4,8,0,0,0,16,0,0,0,0,0,0,0,0,0,4
504021050,0,0,0,0,4,0,0,0,0,3,0,0,0,0,3,0,0,0,0,4,0,0,0,0,4,3,3,0,0,10,0,0,0,0,0,3,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,57,28,17,28,11,3,3,0,149,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,7,0,0,4,0,0,0,0,0,0,6,0,6,0,0,0,0,0,0,0,13,0,5,4,6,0,0,0,0,0,16,0,0,4,0,0,0,0,0,0,10,0,4,7,4,0,0,0,0,0,20,0,3,4,0,3,6,0,0,0,15,0,0,4,0,4,0,0,0,0,11,0,0,0,0,3,0,0,0,0,7,0,0,0,0,0,0,0,0,0,6
504021051,0,0,0,4,0,0,0,4,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,22,8,11,22,4,0,6,0,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,3,0,3,7,0,0,0,0,0,0,14,0,0,0,4,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,4,0,4,0,0,5,4,0,0,0,14,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,6
504021052,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
504021053,0,4,3,0,13,7,0,6,0,40,0,0,3,0,3,5,3,0,0,16,3,0,0,0,13,7,4,5,0,27,0,0,0,0,6,5,0,0,0,14,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,146,126,45,80,46,6,23,3,500,0,3,0,0,0,0,0,0,0,7,0,9,0,0,0,0,0,0,0,12,0,18,0,0,0,0,0,0,0,17,0,11,0,6,0,0,0,0,0,24,0,8,6,0,0,0,0,0,0,12,0,21,13,3,0,0,0,0,0,39,0,13,10,6,7,3,0,0,0,35,0,5,13,10,5,3,0,0,0,41,0,4,8,10,24,18,0,3,0,64,0,0,3,8,15,9,0,0,0,33,0,0,4,0,3,8,7,4,0,19,0,0,3,0,0,0,3,0,0,11
504021054,5,0,5,4,8,5,0,0,0,30,0,5,5,4,8,5,3,6,0,23,0,0,0,0,6,3,0,0,0,10,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,91,92,60,79,27,14,27,3,410,0,0,0,0,0,0,0,0,0,5,0,3,3,0,0,0,0,0,0,8,0,3,3,0,0,0,0,0,0,9,0,7,3,0,0,0,0,0,0,12,0,21,3,0,0,0,0,0,0,23,0,14,17,0,3,0,0,0,0,39,0,14,16,3,5,4,0,0,0,47,4,8,7,9,18,15,0,0,0,53,0,3,4,11,23,29,9,9,0,87,0,4,4,11,22,18,4,6,0,64,0,4,4,6,6,13,5,5,0,42,0,0,0,7,0,8,5,5,0,18
504031055,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
504031056,0,0,0,3,5,7,0,3,0,25,0,0,0,5,0,9,0,6,0,19,0,0,0,0,3,6,0,0,0,17,0,0,0,0,0,6,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,18,128,92,64,73,40,8,32,4,469,0,0,4,0,0,0,0,0,0,3,0,5,0,0,0,0,0,0,0,10,0,12,0,0,0,0,0,0,0,15,0,7,3,0,0,0,0,0,0,6,0,6,3,0,0,0,0,0,0,14,0,3,15,4,0,0,0,0,0,25,0,4,17,3,4,0,0,0,0,32,0,4,5,5,8,5,0,0,0,30,0,0,4,9,20,10,3,0,0,43,8,0,3,0,3,7,4,0,0,28,0,4,0,0,0,4,3,4,0,20,0,0,0,0,0,0,0,3,0,0
504031057,3,0,4,4,9,7,0,7,0,33,0,0,0,3,18,27,0,9,0,57,6,0,0,0,3,13,0,7,0,38,4,0,0,0,9,8,6,4,0,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,28,155,88,65,107,85,13,46,12,607,0,0,0,0,0,0,0,0,0,3,0,8,0,0,0,0,0,0,0,8,0,8,0,0,0,0,0,0,0,8,0,12,0,0,0,0,0,0,0,17,0,8,6,0,0,0,0,0,0,16,0,9,15,9,8,0,0,0,0,35,0,8,3,4,4,4,0,0,0,28,0,0,9,5,10,6,0,0,0,24,0,0,0,0,16,6,3,6,0,40,0,0,0,0,8,10,4,0,0,29,0,3,0,0,3,4,0,5,0,19,0,0,0,0,0,0,0,0,0,3
