POW_SA2_CODE_2021,Tot_800_999_H_0,Tot_800_999_H_1_19,Tot_800_999_H_20_29,Tot_800_999_H_30_34,Tot_800_999_H_35_39,Tot_800_999_H_40_44,Tot_800_999_H_45_49,Tot_800_999_H_50ov,Tot_800_999_H_NS,Tot_800_999_H_Tot,Tot_1000_1249_H_0,Tot_1000_1249_H_1_19,Tot_1000_1249_H_20_29,Tot_1000_1249_H_30_34,Tot_1000_1249_H_35_39,Tot_1000_1249_H_40_44,Tot_1000_1249_H_45_49,Tot_1000_1249_H_50ov,Tot_1000_1249_H_NS,Tot_1000_1249_H_Tot,Tot_1250_1499_H_0,Tot_1250_1499_H_1_19,Tot_1250_1499_H_20_29,Tot_1250_1499_H_30_34,Tot_1250_1499_H_35_39,Tot_1250_1499_H_40_44,Tot_1250_1499_H_45_49,Tot_1250_1499_H_50ov,Tot_1250_1499_H_NS,Tot_1250_1499_H_Tot,Tot_1500_1749_H_0,Tot_1500_1749_H_1_19,Tot_1500_1749_H_20_29,Tot_1500_1749_H_30_34,Tot_1500_1749_H_35_39,Tot_1500_1749_H_40_44,Tot_1500_1749_H_45_49,Tot_1500_1749_H_50ov,Tot_1500_1749_H_NS,Tot_1500_1749_H_Tot,Tot_1750_1999_H_0,Tot_1750_1999_H_1_19,Tot_1750_1999_H_20_29,Tot_1750_1999_H_30_34,Tot_1750_1999_H_35_39,Tot_1750_1999_H_40_44,Tot_1750_1999_H_45_49,Tot_1750_1999_H_50ov,Tot_1750_1999_H_NS,Tot_1750_1999_H_Tot,Tot_2000_2999_H_0,Tot_2000_2999_H_1_19,Tot_2000_2999_H_20_29,Tot_2000_2999_H_30_34,Tot_2000_2999_H_35_39,Tot_2000_2999_H_40_44,Tot_2000_2999_H_45_49,Tot_2000_2999_H_50ov,Tot_2000_2999_H_NS,Tot_2000_2999_H_Tot,Tot_3000_3499_H_0,Tot_3000_3499_H_1_19,Tot_3000_3499_H_20_29,Tot_3000_3499_H_30_34,Tot_3000_3499_H_35_39,Tot_3000_3499_H_40_44,Tot_3000_3499_H_45_49,Tot_3000_3499_H_50ov,Tot_3000_3499_H_NS,Tot_3000_3499_H_Tot,Tot_3500mo_H_0,Tot_3500mo_H_1_19,Tot_3500mo_H_20_29,Tot_3500mo_H_30_34,Tot_3500mo_H_35_39,Tot_3500mo_H_40_44,Tot_3500mo_H_45_49,Tot_3500mo_H_50ov,Tot_3500mo_H_NS,Tot_3500mo_H_Tot,Tot_PINS_H_0,Tot_PINS_H_1_19,Tot_PINS_H_20_29,Tot_PINS_H_30_34,Tot_PINS_H_35_39,Tot_PINS_H_40_44,Tot_PINS_H_45_49,Tot_PINS_H_50ov,Tot_PINS_H_NS,Tot_PINS_H_Tot,Tot_Tot_H_0,Tot_Tot_H_1_19,Tot_Tot_H_20_29,Tot_Tot_H_30_34,Tot_Tot_H_35_39,Tot_Tot_H_40_44,Tot_Tot_H_45_49,Tot_Tot_H_50ov,Tot_Tot_H_NS,Tot_Tot_H_Tot
507011160,12,36,50,43,66,39,16,15,0,275,15,22,44,32,76,57,11,22,0,286,7,10,19,15,45,45,14,13,0,184,6,9,13,14,50,55,17,26,4,191,0,3,0,10,46,29,8,13,5,108,5,4,3,6,32,29,14,33,3,124,0,0,3,0,4,8,8,4,0,31,0,4,0,7,7,15,7,19,0,55,0,0,0,0,0,3,0,4,12,22,75,594,434,214,403,317,92,165,38,2345
507011161,17,31,84,84,136,57,5,20,5,431,15,32,37,47,142,70,20,21,3,386,11,7,24,33,62,56,18,23,5,237,12,12,16,16,49,49,17,37,0,200,4,5,4,13,29,33,11,22,0,119,6,8,11,15,35,41,32,50,0,195,0,0,6,0,5,3,0,8,0,25,0,3,5,0,11,11,4,10,0,53,0,3,0,0,0,0,0,4,16,29,157,1049,719,379,610,406,119,214,56,3705
507011163,0,13,27,24,37,35,15,10,0,160,5,12,16,12,52,53,14,21,3,199,3,5,9,11,27,44,13,28,0,139,3,8,8,8,25,40,15,25,0,126,5,0,7,3,22,22,12,25,0,98,10,4,0,3,13,28,9,27,0,106,0,0,0,0,5,5,3,6,0,23,0,0,0,3,0,7,3,17,0,33,0,0,0,0,0,0,0,0,4,14,36,223,168,102,218,274,92,200,18,1327
507011259,13,17,32,37,68,48,12,11,3,243,12,23,20,17,55,89,25,38,3,285,8,3,13,13,49,60,21,38,6,210,7,6,11,9,29,47,22,45,0,172,4,6,8,8,15,45,16,39,4,143,10,5,5,7,41,55,37,86,0,243,0,3,0,0,4,10,8,19,0,49,0,0,3,5,0,18,7,20,0,61,0,4,0,0,0,3,0,7,6,27,83,435,289,163,338,435,156,329,32,2271
507011260,28,68,116,103,286,206,37,33,16,897,48,40,57,104,419,387,81,110,7,1250,20,23,38,45,300,339,92,132,8,1000,39,22,22,33,249,320,114,183,10,999,31,21,14,23,153,231,92,172,8,739,59,20,24,43,283,517,152,373,5,1482,13,10,5,11,51,113,44,143,0,381,18,12,11,12,35,100,56,194,5,432,0,6,4,0,14,11,0,15,41,91,350,844,743,523,2023,2365,696,1411,139,9089
507021164,3,30,31,35,54,39,6,7,0,203,3,21,27,38,68,45,10,11,0,224,10,11,20,15,49,55,10,22,0,196,3,11,15,19,45,46,12,31,0,188,8,7,8,11,29,34,15,30,4,137,9,10,18,10,36,61,18,53,0,215,0,6,0,9,12,12,4,14,0,54,0,9,12,12,5,33,9,33,0,121,0,5,0,0,0,0,0,0,9,18,70,494,317,218,345,362,94,231,30,2159
507021165,67,239,354,280,377,280,49,81,24,1748,83,159,280,274,636,533,133,158,26,2279,97,95,168,210,615,517,137,217,14,2062,93,85,134,160,555,493,165,229,11,1920,70,31,68,98,424,432,137,240,11,1500,168,78,97,144,691,850,300,543,9,2884,21,9,28,24,89,148,62,130,5,509,29,41,52,39,72,166,73,267,12,738,8,21,15,6,20,22,8,6,63,166,859,2973,2495,1638,3813,3658,1119,1989,249,18789
507021166,11,53,87,101,132,77,14,32,6,517,24,44,72,77,145,103,26,40,6,534,17,23,33,41,103,111,30,53,0,402,18,23,34,34,82,90,37,54,4,361,11,9,17,20,37,73,30,57,0,254,19,10,24,24,57,121,55,110,3,418,10,7,7,4,13,17,11,36,0,104,3,5,11,13,18,36,15,48,0,144,0,3,5,0,6,9,0,4,17,44,176,975,740,489,714,726,252,464,57,4589
507021167,22,41,66,58,235,121,31,40,7,612,17,31,52,44,224,233,59,65,8,732,12,12,15,31,143,187,52,88,3,556,11,12,21,18,91,148,48,99,0,445,13,7,7,14,43,89,41,85,7,297,17,8,16,11,63,99,56,157,3,419,3,7,6,4,5,27,9,39,0,102,4,5,5,10,15,26,20,51,0,133,0,3,0,0,0,0,0,3,12,22,153,570,514,286,949,1040,334,673,63,4586
507031169,12,25,27,21,66,22,3,15,0,172,5,12,21,20,46,41,7,20,0,177,0,4,16,15,18,45,16,17,0,134,4,3,0,6,27,31,17,16,3,115,12,0,6,3,14,27,9,27,0,91,8,7,0,3,13,41,17,34,0,117,0,0,0,0,3,9,0,6,0,23,0,0,3,0,0,10,0,9,0,34,0,0,0,0,0,0,0,0,7,20,58,334,234,140,239,244,74,163,32,1520
507031170,9,14,38,38,40,22,4,9,3,173,5,6,36,14,64,36,7,17,0,188,4,9,6,12,36,16,5,15,0,112,3,5,4,5,23,29,6,29,0,98,0,3,3,7,13,12,6,10,0,61,5,3,5,0,17,30,20,37,0,109,0,0,0,3,4,0,0,3,0,19,0,0,0,4,0,0,6,5,0,11,0,0,0,0,3,0,0,0,8,19,62,250,224,142,239,194,50,134,28,1319
507031172,0,5,8,8,44,30,6,16,0,131,6,3,9,17,41,67,31,33,0,210,3,0,0,7,34,64,18,51,0,189,12,0,3,4,27,52,17,47,0,166,8,5,0,6,10,37,21,48,0,138,9,3,0,4,25,59,30,94,0,229,0,0,0,0,3,3,4,16,0,29,6,0,0,0,5,9,5,25,0,53,0,0,0,0,0,0,0,0,7,10,68,122,82,79,221,349,144,336,28,1432
507031173,15,32,43,27,130,103,35,36,12,439,29,29,29,45,213,245,100,130,11,836,36,19,15,29,210,284,134,185,16,926,25,11,24,27,197,337,172,260,9,1063,44,10,33,13,159,264,154,308,6,993,109,23,41,45,416,650,382,774,13,2448,28,10,10,10,129,199,101,224,6,712,24,9,7,9,118,183,131,330,3,816,0,3,0,0,17,16,6,13,24,79,344,304,339,251,1676,2371,1235,2297,134,8958
507031174,22,26,47,24,71,39,4,9,3,248,3,19,33,25,92,48,6,17,0,240,10,8,15,16,70,55,10,18,0,201,10,0,10,16,45,50,16,18,0,168,0,4,6,4,36,23,8,16,0,99,6,7,4,5,37,51,14,28,3,153,0,0,3,0,7,8,3,12,0,29,0,0,0,0,5,4,0,7,0,24,0,3,4,0,4,0,0,4,6,16,106,534,386,194,427,303,80,150,37,2219
507031261,9,18,23,49,69,68,17,14,5,280,15,14,13,11,54,70,24,38,0,241,15,11,11,12,47,88,22,38,6,247,24,8,14,10,54,105,14,37,3,265,20,4,6,3,25,89,25,37,0,221,19,3,8,4,38,77,30,77,4,264,0,0,3,0,8,9,0,12,0,35,0,0,3,0,3,5,3,16,0,30,0,0,5,0,3,5,0,4,9,24,125,204,178,168,365,578,156,281,42,2088
507041175,4,56,63,47,99,77,20,31,4,400,13,30,65,58,122,139,32,44,14,511,13,27,41,28,83,128,46,45,7,420,6,26,30,18,69,144,36,90,0,424,13,8,16,21,49,96,35,91,3,333,48,42,38,26,67,225,96,292,12,835,16,13,6,6,16,63,32,114,3,283,27,25,29,20,26,159,59,244,0,579,0,9,5,0,0,5,0,6,19,52,204,987,646,314,613,1095,357,972,76,5265
507041176,0,7,22,8,13,9,5,0,0,67,6,5,16,21,13,11,3,3,4,72,3,3,5,9,26,17,3,8,0,59,0,0,0,12,17,17,9,5,0,65,3,0,4,8,10,5,11,4,0,48,5,8,4,6,10,19,13,33,0,97,0,0,3,0,0,0,3,3,0,15,0,4,3,0,0,3,0,5,0,13,0,0,0,0,0,0,0,0,0,0,25,119,112,74,96,86,44,69,8,639
507041177,12,31,87,62,160,104,17,21,5,498,11,34,45,56,133,148,42,42,8,525,17,22,26,24,120,118,38,54,8,426,6,20,26,19,61,92,41,56,3,337,0,10,11,5,26,50,27,29,0,171,9,8,9,21,35,60,27,59,0,233,5,15,0,10,0,15,3,13,0,66,4,11,10,9,10,23,19,37,0,120,0,3,0,0,4,0,0,5,14,32,125,883,568,321,667,666,234,363,55,3877
507041178,25,62,141,122,274,100,23,26,12,799,27,59,110,79,293,176,33,73,7,864,21,24,52,55,168,156,41,49,3,573,16,28,37,43,131,167,42,72,9,533,8,10,24,15,86,91,38,52,5,326,7,17,36,31,107,172,56,106,3,537,8,11,11,3,30,53,15,42,3,171,11,20,14,14,27,115,37,157,7,400,7,8,8,4,14,8,0,5,32,80,260,1778,1215,617,1309,1141,301,618,111,7348
507041179,3,21,41,47,64,23,6,8,5,221,6,19,37,32,71,50,11,21,0,241,0,6,17,20,47,38,8,14,3,159,6,8,11,15,24,37,12,16,4,134,4,4,6,7,22,35,21,16,0,108,6,10,16,5,47,69,26,82,0,262,0,0,0,7,3,9,0,5,0,23,0,0,3,3,3,9,4,6,0,27,0,5,0,0,4,0,0,0,14,23,61,540,365,217,333,297,89,191,38,2129
507041180,9,24,34,27,66,30,5,4,0,202,5,14,21,30,61,37,4,15,3,205,6,10,16,23,29,34,3,15,0,133,7,3,9,8,24,15,11,19,0,101,3,3,9,0,15,25,9,16,0,88,5,6,12,5,20,29,19,51,0,148,0,4,5,0,3,5,7,6,0,27,0,4,5,3,11,23,6,19,0,65,0,0,0,0,0,4,0,0,0,12,59,406,249,166,258,228,74,160,13,1609
507041181,18,70,129,109,215,132,25,33,3,741,23,58,108,102,283,244,49,68,6,942,18,33,57,39,196,205,51,76,6,684,15,29,44,51,121,141,53,96,3,555,12,15,18,23,80,116,54,76,3,395,15,22,27,21,84,167,73,179,4,590,9,6,7,3,8,29,12,49,0,124,0,12,16,14,17,56,26,104,0,248,0,3,7,0,8,7,4,6,11,48,199,1521,942,561,1210,1227,383,712,88,6840
507041182,82,185,322,238,286,170,26,36,18,1363,130,129,369,341,587,416,49,77,21,2126,125,93,273,326,611,401,86,110,13,2036,144,61,171,265,673,503,84,145,10,2066,98,33,78,153,406,418,93,127,8,1424,144,37,105,118,697,750,227,356,11,2448,16,14,18,25,53,158,48,130,0,467,33,20,51,66,71,253,107,327,8,930,0,12,3,3,9,7,0,4,49,94,949,1894,2117,1790,3556,3202,754,1376,190,15827
507041183,9,9,23,28,25,12,4,8,0,110,4,9,11,26,33,32,9,15,3,124,0,3,6,13,16,16,3,7,0,69,0,3,4,6,17,18,10,8,0,64,0,0,0,0,10,10,3,10,3,39,0,3,6,0,7,13,11,15,0,64,0,0,0,0,3,6,0,0,0,4,0,0,0,3,3,5,0,6,0,18,0,0,0,0,0,0,0,0,3,3,35,210,156,109,139,117,41,75,12,895
507041184,0,18,15,16,7,10,0,3,0,72,3,13,13,3,20,16,8,8,0,81,0,4,7,5,11,5,0,3,0,48,0,3,13,0,3,16,5,7,0,42,0,4,0,6,10,14,0,4,0,41,0,5,3,0,5,22,3,4,0,45,0,0,0,0,0,7,0,0,0,8,0,3,9,4,0,11,0,7,0,37,0,3,0,0,0,0,0,0,0,4,18,229,131,57,85,102,26,48,4,709
507051186,13,28,71,53,44,24,8,6,0,244,26,29,79,67,77,40,5,15,0,335,17,9,30,56,70,40,9,18,5,247,15,14,23,52,70,66,8,17,3,265,14,5,6,24,57,62,11,17,0,199,22,7,7,26,78,104,18,37,0,297,0,0,3,7,8,11,0,10,0,39,6,0,8,4,11,42,7,19,3,97,0,0,0,0,0,0,0,0,7,10,171,328,375,355,440,399,74,153,35,2322
507051187,12,43,58,72,120,67,12,16,4,403,5,22,32,48,120,107,37,38,6,417,12,3,16,16,61,51,17,43,0,232,6,14,12,16,38,55,26,34,0,203,3,0,13,10,27,45,23,38,4,169,7,7,7,9,19,50,24,61,3,188,0,5,6,0,5,9,3,9,0,28,0,0,0,4,6,15,6,16,0,54,0,7,0,3,0,5,3,3,14,35,108,657,479,294,514,480,155,294,57,3039
507051188,65,82,208,208,491,290,64,89,8,1505,71,88,136,162,643,543,144,206,28,2022,77,41,71,80,512,574,143,277,21,1790,72,36,53,77,420,518,162,358,21,1720,64,35,36,59,264,419,114,279,15,1283,90,34,45,49,344,684,240,709,17,2224,14,7,8,9,58,133,45,161,7,435,8,6,12,9,56,115,46,174,7,434,5,16,12,9,12,30,6,17,58,146,666,2119,1675,1024,3199,3557,1019,2396,241,15901
507051189,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,3,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,11,0,0,6,0,26
507051190,13,27,55,48,47,34,0,14,0,239,10,26,24,33,67,33,8,24,3,216,3,3,16,20,23,22,3,11,0,110,9,5,5,10,25,31,10,22,3,113,0,7,5,3,19,16,8,19,0,78,6,0,6,7,22,32,8,44,4,127,3,0,5,0,4,4,0,4,0,19,0,0,0,0,4,5,0,12,4,26,0,0,3,0,0,0,0,0,6,10,78,353,327,192,264,210,59,165,26,1673
507051191,13,33,52,46,88,47,3,12,3,292,7,14,33,22,42,64,15,24,3,222,8,12,20,16,51,58,20,25,3,211,3,14,9,12,34,48,18,26,0,161,9,7,3,8,15,30,23,24,0,113,15,6,6,13,29,56,28,68,6,229,0,0,0,0,5,9,0,6,0,29,0,0,5,3,6,9,6,13,0,48,0,3,0,3,0,5,0,0,6,23,110,680,418,211,347,366,119,219,45,2517
507051192,15,13,34,35,56,24,6,7,6,183,0,10,25,32,49,14,4,13,0,147,4,8,11,12,20,24,9,9,4,97,3,5,8,7,23,16,10,15,0,77,4,0,4,6,21,21,6,13,0,73,5,4,6,5,21,31,10,31,0,105,0,0,0,0,0,4,0,12,0,15,0,0,3,0,0,4,4,5,0,24,0,0,0,0,4,0,0,0,6,13,63,334,270,160,244,152,51,119,28,1420
507051193,7,14,48,48,71,22,5,7,0,213,15,9,15,35,68,44,9,9,5,199,8,7,15,10,31,33,12,17,0,125,0,8,9,6,20,34,10,19,0,114,3,4,3,11,25,21,9,22,0,94,10,3,7,9,26,31,17,35,0,127,0,0,0,0,3,3,0,0,0,10,0,0,0,0,3,9,0,5,0,23,0,3,3,0,0,0,0,4,8,20,88,594,401,236,301,228,58,145,33,2082
507051312,21,25,42,64,123,56,12,16,3,361,8,24,22,23,101,66,14,22,6,286,11,13,16,6,41,48,14,26,0,177,10,6,4,5,21,37,9,27,3,126,6,0,0,3,20,23,3,19,6,76,0,0,8,4,12,20,14,37,0,101,0,0,0,0,4,9,0,11,0,27,0,7,0,0,8,11,4,5,0,33,0,6,3,5,6,0,4,3,18,40,127,936,566,268,447,333,84,177,58,2994
507051313,15,19,56,55,84,47,5,16,0,302,8,12,43,46,88,65,15,23,4,298,0,16,16,19,33,63,16,43,0,217,4,3,16,12,52,56,26,38,3,212,7,6,14,10,23,43,29,40,0,178,13,6,8,11,25,64,43,87,0,251,0,0,0,0,0,9,5,11,0,33,0,0,5,0,3,11,4,12,3,44,0,5,3,3,0,3,0,0,7,24,85,416,369,251,389,409,155,302,40,2419
507051314,3,6,8,5,13,5,0,4,0,52,0,5,7,10,16,4,4,0,4,47,3,0,0,0,7,4,0,8,3,28,0,0,0,0,0,9,3,9,0,19,0,0,0,0,0,4,6,10,0,17,0,0,0,5,0,4,0,3,0,12,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,4,0,4,0,9,0,0,0,0,0,4,0,0,0,6,15,93,67,44,66,60,17,44,12,419
509011225,53,114,236,234,390,206,50,66,18,1369,74,83,171,186,469,362,92,127,17,1573,52,44,91,117,315,261,75,109,4,1080,43,34,60,92,234,200,96,124,12,886,31,14,16,36,133,172,54,103,4,566,39,30,36,47,148,256,108,195,4,865,14,4,6,3,20,30,15,44,0,134,8,18,11,17,21,62,41,82,0,265,5,16,11,0,4,10,0,6,25,81,533,1976,1578,1140,2089,1767,589,962,153,10788
509011226,3,15,24,17,22,26,10,20,6,143,0,13,14,11,26,34,20,36,0,147,4,4,9,6,12,30,8,21,5,94,9,7,4,8,12,19,15,29,5,94,8,7,4,10,8,12,10,13,0,63,4,5,5,9,6,27,20,39,0,116,0,0,0,0,0,3,0,8,0,12,0,0,5,10,0,9,0,15,0,41,5,0,0,0,0,0,0,0,6,22,57,185,134,106,101,204,92,255,36,1186
509011227,0,11,15,7,19,15,5,5,0,75,0,5,8,13,36,20,5,11,0,91,0,9,0,6,15,8,6,11,4,60,0,0,0,4,11,14,0,6,0,40,0,0,0,4,5,11,4,3,0,33,0,0,4,0,7,9,4,16,0,43,0,0,0,0,0,0,0,4,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,23,128,82,49,112,76,28,66,12,568
509011228,11,24,53,35,50,32,10,23,9,237,17,17,30,32,48,56,16,34,3,257,4,17,21,14,31,39,15,35,3,175,7,8,13,5,21,23,17,43,0,141,3,9,7,6,15,27,8,32,0,107,6,7,9,8,14,26,15,29,0,115,0,0,0,0,3,4,4,12,3,29,0,5,7,0,0,8,4,12,0,40,0,0,0,0,4,4,0,8,6,28,111,444,341,184,238,293,98,277,51,2037
509011229,9,10,10,18,19,22,5,33,3,129,11,17,11,20,21,64,19,63,0,233,11,9,7,5,10,43,19,48,0,164,6,12,10,7,11,35,21,60,6,170,5,0,5,0,4,20,6,47,0,90,5,7,8,4,13,27,17,71,0,145,3,5,0,6,6,12,3,26,0,51,0,3,5,0,5,10,5,25,0,51,4,3,0,0,0,5,0,3,6,28,67,182,117,80,109,290,115,475,20,1459
509011230,10,18,31,31,107,78,15,23,8,318,14,9,25,25,71,81,22,42,5,284,4,7,11,16,36,60,20,37,0,200,15,9,3,13,16,47,12,39,0,156,7,5,4,6,13,40,12,28,0,124,5,4,0,10,23,38,13,61,0,153,0,3,0,0,3,3,0,12,0,33,6,3,4,0,0,8,4,16,0,35,0,3,0,0,0,0,3,8,4,19,101,283,223,161,380,416,122,307,46,2049
509011231,11,22,27,22,31,51,17,46,14,233,15,10,26,25,47,73,23,72,13,298,8,7,11,12,20,44,15,44,6,166,3,8,13,10,17,43,19,44,4,152,5,12,4,7,7,21,10,50,4,119,12,6,8,4,5,20,17,65,0,138,4,3,3,3,4,5,5,26,0,57,0,5,5,10,5,20,5,47,0,104,0,0,6,0,0,7,0,7,8,29,105,212,195,115,173,350,143,512,51,1848
509011232,3,11,18,10,13,8,0,3,0,67,5,3,9,5,29,17,15,9,4,97,3,0,8,3,12,32,8,12,0,80,15,6,8,5,19,46,11,27,0,139,14,3,0,0,10,32,10,6,0,86,11,0,4,0,9,24,14,13,0,70,0,0,0,0,5,3,0,3,0,13,0,0,0,0,0,0,0,0,0,6,0,0,0,0,4,3,0,0,0,12,65,131,90,46,111,190,54,104,11,816
509011233,16,34,47,51,97,73,11,34,3,365,10,24,36,37,103,128,44,56,11,453,23,13,12,17,65,86,44,64,5,326,3,12,9,23,46,87,39,72,0,306,12,5,4,12,38,56,28,68,0,233,24,9,9,13,52,91,43,88,3,333,0,0,4,3,3,9,3,17,0,41,5,6,0,0,0,11,3,27,4,51,0,0,0,0,0,4,0,4,6,22,138,350,296,223,490,628,242,463,59,2891
509011234,12,35,35,32,57,56,37,39,8,306,14,19,29,23,59,99,57,56,3,358,10,7,15,8,30,55,48,41,0,212,7,4,5,5,10,34,28,55,0,157,3,0,0,5,15,29,18,47,0,132,9,7,6,5,14,30,23,53,0,143,0,4,0,0,0,7,0,11,0,30,5,4,4,3,7,8,0,34,0,64,3,0,0,0,0,0,0,5,4,20,103,297,240,151,256,377,253,414,52,2143
509011235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
509021236,7,12,20,26,53,26,3,21,5,174,9,6,16,11,34,55,14,23,4,177,0,7,8,10,29,32,12,31,3,135,5,5,15,5,22,28,15,37,0,130,3,4,5,0,11,16,10,28,4,84,14,4,10,4,20,32,33,70,8,193,0,0,0,0,8,13,11,19,0,53,3,0,0,0,0,7,5,20,0,53,0,0,0,0,3,13,0,0,3,24,73,228,190,99,225,248,133,321,39,1549
509021237,9,12,27,21,33,33,9,38,4,187,4,10,13,11,30,50,30,54,5,204,4,10,7,9,29,35,14,34,0,140,6,5,5,4,5,33,19,36,0,124,0,5,6,6,5,16,7,53,0,99,12,8,9,10,11,28,15,53,0,135,3,0,0,0,5,8,0,14,0,34,0,4,0,4,0,6,4,28,0,49,0,4,3,0,0,3,0,7,4,30,68,198,154,94,155,247,111,374,24,1416
509021238,8,14,17,19,33,46,15,35,0,192,13,14,13,23,27,51,17,52,5,221,6,7,14,5,15,48,20,51,0,174,0,6,10,7,8,36,9,44,0,127,3,3,7,4,10,30,17,48,0,118,6,7,11,12,9,39,18,82,3,177,0,4,3,0,0,0,3,29,0,44,0,3,0,0,0,7,7,31,0,51,3,0,0,0,0,5,0,11,11,24,66,228,185,125,151,322,114,464,30,1687
509021239,21,36,57,47,102,150,27,67,4,520,24,45,40,31,72,117,39,105,15,485,19,11,13,17,53,81,43,101,3,342,13,17,16,14,34,69,25,101,0,283,16,4,16,7,14,50,36,75,3,220,28,6,10,6,26,65,36,224,9,423,10,4,10,0,3,12,17,53,0,104,3,7,6,6,6,12,13,47,6,98,0,3,12,3,11,10,3,9,11,64,200,527,460,245,483,664,274,913,90,3855
509021240,10,23,34,26,55,60,4,53,0,268,6,15,14,19,66,74,32,71,8,310,3,15,20,11,45,53,19,63,3,229,11,8,9,3,22,61,19,73,10,223,4,9,9,7,13,34,20,65,0,173,13,12,8,8,20,55,37,115,0,270,3,3,0,4,4,6,3,28,0,55,4,3,4,3,9,15,13,34,0,85,0,0,0,4,5,3,0,0,8,20,104,297,207,142,291,429,165,589,46,2271
509021241,3,26,30,37,39,45,12,34,6,237,9,15,12,33,40,80,29,83,3,302,7,18,21,18,23,67,30,79,3,263,9,13,10,12,20,49,30,86,0,236,0,8,7,3,25,31,11,87,3,180,10,10,7,7,18,50,28,101,4,237,0,5,0,4,5,11,4,28,0,58,0,10,3,0,3,6,7,46,0,89,0,6,0,0,0,0,0,8,9,30,82,282,213,162,222,413,179,654,42,2244
509021242,4,9,15,14,24,22,9,30,7,130,10,8,14,11,25,41,26,59,4,187,17,14,3,5,16,30,17,74,0,176,16,13,6,7,15,15,31,111,3,221,13,9,8,0,15,27,15,111,0,194,37,13,17,3,32,32,41,348,7,525,19,4,0,5,5,4,14,124,3,174,6,3,10,0,6,3,12,114,0,161,3,0,3,0,0,0,3,13,7,27,150,155,137,71,154,226,171,1081,52,2202
509021243,15,43,75,92,163,102,27,41,13,572,26,30,62,70,201,188,58,95,12,744,20,19,40,42,145,145,53,75,0,537,16,10,16,28,102,142,44,75,8,445,9,10,7,14,88,105,36,77,4,356,27,11,15,19,101,181,63,146,8,570,3,3,4,0,7,15,10,32,0,83,0,9,0,4,8,21,15,34,0,93,0,4,8,3,5,9,0,11,13,57,215,611,533,404,961,1011,330,674,94,4828
509021244,0,8,18,6,18,18,3,4,5,74,0,13,13,7,31,34,6,22,0,129,0,14,9,6,12,11,11,16,0,76,9,0,4,8,9,9,3,34,3,74,4,3,0,0,3,5,8,16,0,39,0,5,0,0,6,9,10,31,0,64,0,0,0,3,0,5,0,6,0,14,0,0,0,0,0,0,0,13,0,20,0,4,0,0,5,3,0,5,5,20,29,186,116,61,103,128,36,176,20,871
509021245,18,18,33,29,37,27,14,31,4,211,11,12,16,24,38,46,9,38,4,193,7,5,10,10,25,28,13,28,8,139,4,3,7,3,14,30,14,47,0,136,0,0,3,3,9,14,7,31,0,65,8,11,3,6,11,38,10,58,0,141,0,0,6,0,6,5,0,10,0,23,0,3,9,0,0,7,4,9,0,29,4,5,0,0,0,0,0,3,11,28,87,260,200,126,174,241,85,330,45,1554
509031246,4,10,18,18,27,35,11,35,0,164,9,13,19,23,22,47,21,59,6,205,12,10,4,9,16,42,19,28,0,144,3,12,12,7,12,33,17,57,0,158,3,0,3,0,4,29,6,36,3,88,9,0,3,11,8,32,14,60,0,144,0,4,3,0,0,7,4,6,0,28,3,7,5,6,0,3,3,27,4,43,0,0,4,0,0,3,0,16,7,33,70,184,154,114,133,279,105,403,24,1464
509031247,14,20,22,29,32,45,24,53,3,246,17,10,21,25,31,85,32,99,3,314,12,9,13,12,23,50,19,93,0,237,15,13,10,6,26,35,26,100,5,236,18,9,15,4,4,35,19,101,3,214,20,12,10,12,19,47,33,172,3,325,3,4,7,5,7,10,7,41,0,79,4,5,10,0,0,16,14,52,3,115,0,5,3,0,0,11,0,26,13,58,138,255,217,128,181,427,194,902,49,2485
509031248,10,12,20,10,21,22,6,13,5,131,8,10,17,11,17,25,17,45,7,161,26,4,6,4,11,20,20,62,13,167,23,10,10,7,34,29,23,114,3,254,26,13,10,6,36,54,52,181,9,391,139,19,18,10,135,129,76,568,10,1105,21,3,12,0,18,37,38,129,0,259,17,5,5,0,15,41,26,100,3,208,6,0,3,0,10,4,0,12,15,46,298,179,168,61,325,394,277,1252,82,3039
