POW_SA2_CODE_2021,LE_IDNS_PINS_Mng,LE_IDNS_PINS_Pro,LE_IDNS_PINS_TecTW,LE_IDNS_PINS_CoPSW,LE_IDNS_PINS_ClAW,LE_IDNS_PINS_SWks,LE_IDNS_PINS_MaOpDv,LE_IDNS_PINS_Lab,LE_IDNS_PINS_IDNS,LE_IDNS_PINS_Tot,LE_IDNS_Tot_Mng,LE_IDNS_Tot_Pro,LE_IDNS_Tot_TecTW,LE_IDNS_Tot_CoPSW,LE_IDNS_Tot_ClAW,LE_IDNS_Tot_SWks,LE_IDNS_Tot_MaOpDv,LE_IDNS_Tot_Lab,LE_IDNS_Tot_IDNS,LE_IDNS_Tot_Tot,Tot_NNI_Mng,Tot_NNI_Pro,Tot_NNI_TecTW,Tot_NNI_CoPSW,Tot_NNI_ClAW,Tot_NNI_SWks,Tot_NNI_MaOpDv,Tot_NNI_Lab,Tot_NNI_IDNS,Tot_NNI_Tot,Tot_1_149_Mng,Tot_1_149_Pro,Tot_1_149_TecTW,Tot_1_149_CoPSW,Tot_1_149_ClAW,Tot_1_149_SWks,Tot_1_149_MaOpDv,Tot_1_149_Lab,Tot_1_149_IDNS,Tot_1_149_Tot,Tot_150_299_Mng,Tot_150_299_Pro,Tot_150_299_TecTW,Tot_150_299_CoPSW,Tot_150_299_ClAW,Tot_150_299_SWks,Tot_150_299_MaOpDv,Tot_150_299_Lab,Tot_150_299_IDNS,Tot_150_299_Tot,Tot_300_399_Mng,Tot_300_399_Pro,Tot_300_399_TecTW,Tot_300_399_CoPSW,Tot_300_399_ClAW,Tot_300_399_SWks,Tot_300_399_MaOpDv,Tot_300_399_Lab,Tot_300_399_IDNS,Tot_300_399_Tot,Tot_400_499_Mng,Tot_400_499_Pro,Tot_400_499_TecTW,Tot_400_499_CoPSW,Tot_400_499_ClAW,Tot_400_499_SWks,Tot_400_499_MaOpDv,Tot_400_499_Lab,Tot_400_499_IDNS,Tot_400_499_Tot,Tot_500_649_Mng,Tot_500_649_Pro,Tot_500_649_TecTW,Tot_500_649_CoPSW,Tot_500_649_ClAW,Tot_500_649_SWks,Tot_500_649_MaOpDv,Tot_500_649_Lab,Tot_500_649_IDNS,Tot_500_649_Tot,Tot_650_799_Mng,Tot_650_799_Pro,Tot_650_799_TecTW,Tot_650_799_CoPSW,Tot_650_799_ClAW,Tot_650_799_SWks,Tot_650_799_MaOpDv,Tot_650_799_Lab,Tot_650_799_IDNS,Tot_650_799_Tot,Tot_800_999_Mng,Tot_800_999_Pro,Tot_800_999_TecTW,Tot_800_999_CoPSW,Tot_800_999_ClAW,Tot_800_999_SWks,Tot_800_999_MaOpDv,Tot_800_999_Lab,Tot_800_999_IDNS,Tot_800_999_Tot,Tot_1000_1249_Mng,Tot_1000_1249_Pro,Tot_1000_1249_TecTW,Tot_1000_1249_CoPSW,Tot_1000_1249_ClAW,Tot_1000_1249_SWks,Tot_1000_1249_MaOpDv,Tot_1000_1249_Lab,Tot_1000_1249_IDNS,Tot_1000_1249_Tot,Tot_1250_1499_Mng,Tot_1250_1499_Pro,Tot_1250_1499_TecTW,Tot_1250_1499_CoPSW,Tot_1250_1499_ClAW,Tot_1250_1499_SWks,Tot_1250_1499_MaOpDv,Tot_1250_1499_Lab,Tot_1250_1499_IDNS,Tot_1250_1499_Tot,Tot_1500_1749_Mng,Tot_1500_1749_Pro,Tot_1500_1749_TecTW,Tot_1500_1749_CoPSW,Tot_1500_1749_ClAW,Tot_1500_1749_SWks,Tot_1500_1749_MaOpDv,Tot_1500_1749_Lab,Tot_1500_1749_IDNS,Tot_1500_1749_Tot,Tot_1750_1999_Mng,Tot_1750_1999_Pro,Tot_1750_1999_TecTW,Tot_1750_1999_CoPSW,Tot_1750_1999_ClAW,Tot_1750_1999_SWks,Tot_1750_1999_MaOpDv,Tot_1750_1999_Lab,Tot_1750_1999_IDNS,Tot_1750_1999_Tot,Tot_2000_2999_Mng,Tot_2000_2999_Pro,Tot_2000_2999_TecTW,Tot_2000_2999_CoPSW,Tot_2000_2999_ClAW,Tot_2000_2999_SWks,Tot_2000_2999_MaOpDv,Tot_2000_2999_Lab,Tot_2000_2999_IDNS,Tot_2000_2999_Tot,Tot_3000_3499_Mng,Tot_3000_3499_Pro,Tot_3000_3499_TecTW,Tot_3000_3499_CoPSW,Tot_3000_3499_ClAW,Tot_3000_3499_SWks,Tot_3000_3499_MaOpDv,Tot_3000_3499_Lab,Tot_3000_3499_IDNS,Tot_3000_3499_Tot,Tot_3500mo_Mng,Tot_3500mo_Pro,Tot_3500mo_TecTW,Tot_3500mo_CoPSW,Tot_3500mo_ClAW,Tot_3500mo_SWks,Tot_3500mo_MaOpDv,Tot_3500mo_Lab,Tot_3500mo_IDNS,Tot_3500mo_Tot,Tot_PINS_Mng,Tot_PINS_Pro,Tot_PINS_TecTW,Tot_PINS_CoPSW,Tot_PINS_ClAW,Tot_PINS_SWks,Tot_PINS_MaOpDv,Tot_PINS_Lab,Tot_PINS_IDNS,Tot_PINS_Tot,Tot_Tot_Mng,Tot_Tot_Pro,Tot_Tot_TecTW,Tot_Tot_CoPSW,Tot_Tot_ClAW,Tot_Tot_SWks,Tot_Tot_MaOpDv,Tot_Tot_Lab,Tot_Tot_IDNS,Tot_Tot_Tot
507011153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,3,11,0,3,0,0,0,0,0,0,0,12,0,4,0,9,0,0,0,5,0,18,6,4,4,8,7,4,0,0,0,29,0,10,6,9,4,3,0,5,0,36,5,0,5,7,4,3,0,0,0,28,3,13,4,15,9,10,0,5,0,54,5,13,4,11,4,3,0,3,0,42,5,18,9,14,9,3,5,10,0,63,3,24,10,28,8,6,4,10,0,82,6,20,3,5,8,0,4,7,0,52,5,24,7,3,0,0,0,0,0,41,4,21,3,0,0,0,0,0,0,34,5,19,4,0,4,3,0,0,0,41,0,6,4,0,0,0,0,0,0,3,0,12,0,0,0,3,0,0,0,15,0,0,0,3,0,0,0,0,4,12,44,187,59,106,56,44,10,47,7,562
507011154,0,0,0,0,0,0,0,0,0,3,8,9,8,16,6,4,3,9,5,68,0,0,0,0,0,0,0,0,0,10,5,7,10,4,0,0,0,0,0,17,0,9,8,16,0,4,0,0,0,39,6,12,11,16,5,5,0,4,0,59,4,16,13,22,5,15,3,6,0,80,3,33,19,40,12,17,0,13,4,145,7,28,26,46,9,10,5,19,0,141,11,42,30,49,14,12,6,19,0,192,21,53,47,49,26,8,9,15,0,226,17,50,34,22,19,11,4,0,0,160,15,60,29,14,3,5,0,3,4,133,15,44,11,8,0,3,0,6,0,85,42,46,18,10,4,3,0,3,0,120,3,12,6,0,0,0,0,0,0,20,11,7,0,0,0,0,0,0,0,22,0,3,3,3,0,0,0,4,4,19,153,404,255,308,101,81,39,105,18,1468
507011155,0,0,0,0,0,0,0,0,6,14,25,14,45,4,17,0,8,17,13,153,0,0,0,0,5,0,0,0,0,7,0,0,0,0,0,0,0,0,0,4,0,0,0,0,3,0,0,4,0,7,0,0,3,0,0,0,0,3,0,11,0,3,16,0,9,0,0,3,0,38,4,6,27,4,22,0,0,12,3,78,4,10,48,0,14,0,13,12,4,103,3,25,91,5,44,0,27,34,5,231,17,54,191,5,82,0,42,79,6,481,32,76,314,7,88,6,43,27,6,612,33,119,381,9,65,3,48,26,4,695,69,105,357,6,49,5,29,16,16,655,241,321,587,15,95,4,59,50,25,1395,122,69,85,0,31,0,8,10,8,332,198,51,49,0,36,0,7,4,5,340,3,4,7,0,0,0,4,6,12,36,733,841,2170,63,541,29,285,292,85,5032
507011158,0,0,0,0,0,0,0,0,0,0,8,0,0,6,0,0,0,5,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,4,5,0,0,0,0,0,14,0,0,3,13,0,0,0,3,0,23,3,3,5,6,0,7,0,9,0,40,4,5,8,15,3,6,0,6,0,50,0,4,8,28,5,6,3,3,0,50,8,6,9,28,4,4,0,13,0,74,3,13,10,19,4,0,5,7,0,65,8,19,8,4,13,6,3,0,0,57,4,13,12,4,0,0,3,0,0,39,6,11,4,0,0,0,0,0,0,39,25,28,8,0,4,3,0,0,0,71,4,4,4,0,0,0,0,0,0,15,10,16,6,0,6,0,0,0,0,41,0,0,0,0,0,3,0,0,0,8,86,126,81,130,49,38,16,53,3,585
507011159,0,0,0,0,0,0,0,0,4,7,14,23,14,30,23,16,12,9,18,153,8,11,0,3,3,0,0,0,0,21,5,5,0,18,3,5,0,4,0,40,4,19,4,31,14,11,3,10,3,99,7,12,18,33,9,14,6,7,6,117,9,15,19,43,25,16,9,13,0,141,21,36,26,79,41,24,13,22,0,262,27,31,37,72,37,25,22,24,4,281,32,58,61,103,64,43,34,23,0,412,43,121,99,93,96,39,33,22,5,559,52,103,94,50,72,20,36,9,8,447,48,115,76,66,54,20,16,15,9,412,52,123,59,45,33,11,6,7,8,328,170,183,69,68,53,11,14,9,8,595,44,25,13,12,0,9,0,0,0,102,67,39,8,15,6,9,4,0,0,152,8,5,7,3,3,3,0,0,12,38,580,895,586,744,519,259,201,164,62,4014
507011160,0,0,0,0,0,0,0,0,0,0,3,9,9,11,6,7,0,5,9,62,0,0,0,0,0,0,0,0,3,4,0,3,5,0,3,12,0,8,0,25,0,3,0,11,6,16,3,4,0,46,3,9,0,17,9,14,3,13,0,69,8,3,10,25,6,22,0,6,0,83,7,19,18,32,20,20,0,11,0,124,4,18,26,56,19,21,3,18,0,168,17,36,27,54,20,15,6,14,0,187,17,51,35,50,30,13,0,10,4,207,7,51,27,22,12,7,6,5,0,138,8,71,29,14,22,6,3,6,7,157,8,48,19,8,7,3,3,0,0,94,22,46,8,0,8,5,0,3,0,101,9,19,0,0,0,0,0,0,0,30,19,28,3,0,0,3,0,0,0,54,0,0,4,0,0,0,0,0,0,15,128,404,214,301,168,146,27,98,22,1515
507011161,0,0,0,0,0,0,0,0,3,5,6,14,5,16,8,14,0,5,10,73,3,3,0,0,0,5,0,0,4,16,0,9,0,12,3,17,0,10,0,46,8,11,3,26,8,48,0,21,0,120,0,8,14,32,14,43,4,21,0,133,6,6,13,34,10,56,8,21,0,154,19,25,16,69,19,45,4,25,0,220,18,27,36,80,31,53,7,27,3,270,25,34,41,115,32,36,5,9,4,295,47,53,41,68,33,20,4,13,3,282,29,63,32,17,23,6,4,6,3,186,29,69,27,26,21,3,0,3,0,172,16,58,8,11,5,5,0,0,4,101,30,94,21,8,7,7,3,3,0,168,9,9,4,0,6,0,0,0,0,22,7,30,5,0,0,0,0,0,0,47,0,5,3,4,0,5,0,0,5,18,247,502,264,494,202,335,34,159,23,2254
507011163,0,0,0,0,0,0,0,0,3,3,5,0,5,6,6,0,0,3,4,26,0,0,0,0,0,0,0,0,0,9,5,3,0,4,0,3,0,0,0,9,0,0,3,6,6,4,3,4,0,25,0,3,7,13,0,5,4,5,0,37,0,3,10,12,11,0,0,0,0,34,10,12,11,18,9,0,4,8,0,66,3,12,15,21,8,7,5,0,0,69,7,11,33,28,13,3,6,8,0,109,14,28,45,23,20,6,5,8,0,143,7,26,38,9,9,4,9,0,3,100,13,27,44,0,10,3,4,6,0,110,11,30,25,0,3,0,3,4,0,87,14,30,26,0,5,0,0,0,0,82,5,7,5,0,3,0,0,0,0,20,13,11,8,0,0,0,0,0,0,27,5,0,4,0,0,0,0,0,4,9,119,207,273,130,88,32,30,48,10,943
507011259,0,0,0,3,0,0,0,0,0,9,5,6,15,7,6,7,8,5,6,59,3,4,0,0,0,0,0,0,0,11,0,0,4,0,5,0,0,4,0,14,0,5,0,11,8,4,0,3,0,29,0,0,8,12,8,10,3,6,0,46,4,9,15,18,5,7,0,12,0,72,9,10,17,32,10,6,6,14,0,100,6,10,17,35,15,16,10,19,0,137,12,20,40,45,13,8,9,22,3,172,19,19,58,21,18,7,18,10,4,178,13,36,37,16,16,4,17,4,3,148,17,37,28,3,15,0,14,8,0,127,12,55,17,5,9,0,6,8,0,110,26,91,38,9,7,0,10,17,0,197,15,20,5,0,0,0,0,0,0,42,12,28,7,0,0,6,0,0,0,48,0,0,3,5,0,0,0,0,0,16,160,335,295,220,117,72,98,122,15,1441
507011260,0,3,5,5,0,0,0,0,16,23,33,31,34,15,19,11,36,24,26,232,0,0,4,0,4,0,0,5,4,13,0,0,0,13,3,11,5,3,0,41,0,11,3,5,4,13,8,11,3,57,6,8,4,7,9,12,3,10,7,80,5,13,21,13,11,15,12,8,4,109,10,22,42,33,43,26,24,19,0,222,15,36,65,35,65,42,40,45,5,341,29,71,86,54,85,36,97,48,6,506,53,122,167,64,124,46,129,41,16,756,71,155,189,28,137,16,64,37,8,704,88,195,204,38,112,16,64,19,12,742,97,158,196,20,56,5,30,23,12,586,268,389,386,20,81,19,51,32,24,1272,125,79,75,4,29,7,15,3,4,337,180,122,46,3,17,0,8,0,5,383,3,12,18,6,0,3,0,0,18,60,944,1383,1508,340,782,276,560,312,125,6222
507021164,0,0,0,0,0,0,0,0,0,3,10,12,5,17,4,5,0,5,9,57,0,4,0,0,0,0,0,0,0,4,0,0,0,8,4,0,0,6,6,28,4,12,0,15,3,0,0,6,0,45,4,13,6,17,6,8,0,0,0,57,3,9,4,24,14,4,3,6,0,76,3,12,5,46,18,10,0,11,0,105,9,25,20,50,20,3,5,9,0,133,14,28,24,61,11,0,0,4,3,155,18,34,40,36,26,12,0,6,0,180,20,71,30,16,21,0,0,3,4,169,19,81,18,15,12,7,0,5,6,158,25,47,14,6,3,6,0,0,0,109,62,87,16,9,11,3,0,0,4,186,22,19,0,3,0,4,0,0,0,50,23,52,5,0,4,14,0,0,5,112,0,4,0,4,0,0,0,0,0,14,238,502,183,318,162,71,13,71,25,1580
507021165,0,4,3,4,0,5,0,3,13,40,49,97,45,76,43,36,29,44,45,468,14,16,3,8,15,4,0,3,9,67,3,16,10,23,0,10,8,18,3,105,16,45,10,66,20,33,7,33,4,236,23,62,26,102,28,42,4,38,3,323,16,83,33,106,48,42,11,47,10,390,57,129,71,199,83,78,19,81,9,733,63,192,86,242,124,72,15,98,16,915,126,338,172,247,174,66,28,81,14,1249,182,514,262,246,278,61,46,73,12,1682,156,584,212,141,320,44,71,53,19,1602,178,717,151,110,237,35,58,50,28,1564,152,658,74,79,138,35,36,45,13,1235,549,1241,152,124,183,24,72,124,17,2486,184,182,27,4,29,6,5,19,3,456,280,300,13,8,17,21,0,7,10,661,10,26,16,12,6,0,0,7,33,115,2016,5108,1329,1712,1684,590,391,792,190,13814
507021166,0,0,0,6,0,0,0,0,9,14,8,22,7,39,9,17,0,11,6,120,0,5,0,3,0,0,0,0,5,18,0,6,4,7,0,4,0,4,4,37,0,14,4,34,11,15,4,11,0,90,3,17,11,37,10,16,0,27,4,129,7,19,24,53,15,25,0,19,0,165,17,37,30,94,22,30,6,26,0,264,25,48,45,105,34,26,8,18,0,302,34,74,57,122,36,19,8,17,8,373,44,92,90,72,53,23,5,11,4,398,45,104,57,45,37,17,6,7,4,321,30,157,48,16,24,3,0,7,0,288,45,114,27,6,8,8,3,7,0,222,79,211,36,9,11,6,5,12,0,372,33,38,7,4,6,5,0,5,0,93,32,76,6,0,5,3,0,0,0,122,0,9,3,7,0,0,0,6,5,32,413,1018,459,613,273,207,44,176,38,3237
507021167,0,0,0,0,0,0,0,0,0,4,20,8,20,8,17,6,11,24,7,120,3,0,0,0,5,4,0,0,0,11,0,0,3,6,0,5,3,0,0,20,0,0,0,3,7,11,7,10,0,41,0,4,13,5,12,8,4,13,0,62,5,9,9,7,10,24,11,12,0,83,9,11,20,12,32,25,15,33,0,154,15,9,54,9,35,36,21,37,0,218,21,30,114,21,54,28,45,44,5,362,51,48,154,9,64,38,44,45,8,462,57,40,112,12,60,22,45,28,8,387,83,42,106,5,29,14,32,10,4,314,56,25,84,14,9,3,19,7,0,219,107,52,93,13,28,10,14,10,3,329,40,14,12,0,0,0,0,0,0,66,70,14,12,3,3,3,0,0,0,109,6,0,4,0,0,3,0,0,4,20,517,300,797,119,355,244,255,251,35,2873
507031169,0,0,0,0,0,0,0,0,4,8,0,5,0,7,7,3,0,5,3,35,0,0,0,0,0,3,0,0,0,6,0,10,0,3,3,4,0,0,0,20,3,3,8,11,4,10,3,10,0,44,0,5,8,13,6,15,3,3,4,46,3,8,6,22,7,6,0,8,0,57,4,10,12,30,8,4,4,10,0,78,4,21,13,45,12,10,8,8,0,125,13,21,10,66,9,6,0,3,0,137,6,31,27,35,13,3,12,3,5,139,8,46,21,12,5,0,6,4,0,111,5,66,17,3,5,0,0,0,0,101,6,58,10,0,0,5,0,0,0,85,13,67,14,0,0,0,0,3,0,103,5,8,3,0,0,0,0,0,0,20,6,15,0,0,4,0,0,0,0,28,0,4,0,0,0,0,0,0,6,9,76,380,136,248,74,65,42,59,22,1100
507031170,0,0,0,0,0,0,0,0,0,3,0,0,5,8,4,0,0,7,0,31,0,0,0,0,0,0,0,0,0,7,0,3,0,6,0,0,0,3,0,13,0,3,3,12,3,0,0,0,0,21,0,4,10,16,0,3,0,8,0,39,0,5,5,19,3,0,7,8,0,40,0,9,8,49,6,7,0,8,0,86,0,11,3,51,10,9,0,12,0,103,3,18,18,66,7,0,3,4,0,123,7,23,22,56,16,0,0,17,0,148,11,27,8,21,7,0,0,5,0,86,9,43,9,13,4,5,3,0,3,84,6,31,5,3,4,0,0,5,0,55,23,31,14,5,3,0,8,4,0,89,3,0,4,0,0,0,0,0,0,16,0,5,3,0,0,0,0,0,0,11,0,0,0,3,0,0,0,0,0,11,69,226,113,325,64,24,27,78,8,935
507031172,0,0,0,0,0,0,0,0,0,0,4,0,10,3,3,0,8,8,3,41,0,0,3,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,3,0,8,0,0,0,0,0,0,0,0,0,15,3,0,0,6,5,4,0,4,0,17,0,0,6,3,0,3,0,11,0,31,0,0,7,8,12,0,3,12,0,40,12,0,4,3,16,0,17,13,0,66,12,4,24,4,21,0,32,14,3,118,16,8,37,0,15,5,18,6,0,97,9,15,27,6,12,0,25,3,7,100,10,11,25,6,7,3,22,6,0,89,37,19,39,3,9,3,32,12,0,159,7,3,6,0,0,0,5,0,0,25,34,8,6,0,0,0,0,0,0,47,0,0,3,0,0,0,0,0,0,4,134,65,192,50,98,25,159,82,19,830
507031173,0,0,0,0,0,0,6,3,3,15,24,13,46,14,20,0,42,33,16,202,3,0,5,0,5,0,0,0,3,16,0,0,0,0,0,0,0,3,0,8,3,0,4,0,0,0,0,5,0,10,7,0,0,0,9,4,0,4,0,27,0,3,6,3,10,0,0,8,0,35,3,5,21,4,15,7,9,14,0,79,10,15,37,0,25,9,14,21,3,118,14,20,65,3,45,11,36,31,7,230,22,40,157,16,80,7,90,54,5,475,29,67,206,17,89,11,82,58,16,573,47,103,316,5,72,7,98,62,8,725,45,126,288,9,62,0,110,62,10,720,216,343,810,13,104,11,255,87,35,1872,119,138,247,0,33,0,54,6,14,607,314,151,215,0,34,3,23,0,13,751,0,3,17,3,3,0,6,7,17,62,831,1011,2395,85,579,67,778,424,144,6312
507031174,0,0,0,0,0,0,0,0,0,4,9,8,0,9,0,12,0,5,4,54,0,0,0,0,0,0,0,0,0,8,0,5,0,9,0,5,7,5,0,23,3,4,4,18,5,11,0,6,0,47,0,0,4,17,0,13,0,10,0,48,4,12,10,21,5,8,3,7,0,85,0,8,8,41,8,24,9,12,0,116,8,20,11,43,20,17,0,10,0,133,13,37,18,43,10,24,9,16,0,171,28,34,17,35,22,9,6,9,6,163,15,57,12,27,20,8,0,7,0,148,14,79,8,13,13,0,5,0,3,137,8,47,9,9,6,3,4,0,0,83,23,80,10,12,0,9,3,0,3,137,7,6,0,5,0,0,5,0,0,30,3,9,0,0,0,4,0,0,0,21,0,0,5,0,0,0,0,3,0,9,138,399,125,289,127,149,41,89,11,1370
507031261,0,0,0,0,0,0,0,0,0,0,3,5,0,20,5,0,8,12,3,56,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,5,0,7,4,0,4,4,3,0,0,6,0,28,0,0,6,3,4,0,0,12,0,33,6,5,7,8,6,0,3,4,0,29,4,4,6,14,5,0,0,12,0,51,0,5,18,9,4,0,6,20,0,74,7,8,40,26,8,0,8,26,0,122,12,20,40,23,20,3,6,18,0,137,11,25,28,54,12,0,8,10,3,155,7,38,24,114,7,0,8,0,0,209,17,33,12,110,5,0,0,4,0,182,38,51,27,91,5,0,3,5,0,213,5,6,9,8,0,0,0,0,0,28,3,5,4,0,3,0,0,5,0,25,0,0,3,3,0,0,0,0,3,9,109,206,217,463,86,15,52,127,19,1300
507041175,0,0,3,0,0,0,0,0,5,12,15,28,10,8,15,17,10,8,16,122,3,3,7,0,7,0,0,0,0,21,0,7,0,4,7,6,0,12,0,44,3,20,11,14,12,9,0,9,0,85,4,14,12,32,9,10,0,10,0,91,8,21,13,32,19,9,0,6,0,105,27,28,21,46,26,25,0,9,4,185,15,50,29,51,37,24,5,13,4,220,32,73,60,49,43,28,4,11,5,297,50,110,75,47,62,37,0,8,6,395,38,122,50,13,58,31,6,4,4,329,38,156,54,11,45,21,5,6,0,341,39,149,44,0,31,19,9,5,0,294,126,316,139,13,43,24,43,13,4,721,58,107,39,0,15,6,14,6,3,253,227,198,49,4,24,22,7,4,3,536,3,7,4,0,4,3,3,5,9,41,667,1395,602,326,432,262,114,111,54,3957
507041176,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,3,0,6,0,0,0,0,0,0,0,7,0,5,0,4,6,0,0,3,0,15,0,4,0,12,0,0,0,0,0,14,0,5,0,5,0,0,0,4,0,17,0,14,11,11,5,0,0,3,0,37,0,6,4,18,3,0,0,7,0,42,0,18,8,23,0,0,0,6,0,59,3,31,6,19,4,0,0,6,0,63,3,33,6,0,4,0,0,0,0,57,6,39,0,7,4,0,0,0,0,60,3,34,7,0,0,0,0,0,0,48,13,73,0,0,0,0,0,0,0,93,9,4,0,0,0,0,0,0,0,13,0,7,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,40,275,42,113,39,0,4,21,3,535
507041177,0,0,0,0,0,0,0,0,4,7,10,16,12,13,10,11,9,12,4,106,5,0,0,0,4,0,0,0,0,17,3,4,0,5,8,3,0,5,0,31,4,5,14,20,9,17,3,11,0,84,7,9,9,24,14,11,7,10,0,96,0,16,17,27,6,9,5,14,0,97,9,26,16,53,18,23,14,26,3,184,17,32,38,60,15,22,18,32,0,229,17,35,43,50,30,18,33,55,0,294,30,60,51,44,49,7,59,46,3,355,34,62,45,29,39,10,70,15,0,298,31,74,32,16,22,15,51,9,3,253,18,45,23,10,12,3,22,0,0,132,49,79,30,15,10,10,9,3,0,200,18,23,9,0,4,3,0,0,0,51,36,55,4,0,0,3,5,0,0,108,0,4,0,4,3,3,0,0,5,27,273,541,325,356,249,164,291,234,25,2455
507041178,3,5,0,0,0,0,0,0,9,25,22,23,13,13,18,29,8,12,19,167,5,4,10,0,0,3,0,3,0,25,0,7,5,12,7,24,0,5,0,61,3,25,16,35,11,65,0,19,0,172,11,15,22,34,18,74,0,22,0,206,15,18,22,39,26,89,3,23,3,236,13,42,35,85,49,109,8,34,0,375,25,49,54,100,44,108,9,32,3,424,65,83,73,91,80,90,26,25,11,540,95,130,108,97,107,70,22,12,6,637,74,147,76,42,73,36,3,12,4,455,51,148,77,31,64,19,8,11,6,415,36,146,39,17,35,10,5,0,0,284,117,211,60,12,33,6,0,3,10,457,43,70,16,0,4,8,9,3,0,150,173,143,10,3,20,7,0,0,4,367,4,14,7,5,5,8,6,0,17,57,738,1248,613,594,574,736,95,210,53,4865
507041179,0,0,0,0,0,0,0,0,0,3,0,8,3,19,4,4,0,4,12,56,0,0,0,0,0,0,0,0,3,8,0,6,3,3,3,3,0,3,0,21,0,10,5,14,5,13,0,6,0,51,0,4,4,16,8,18,0,12,0,68,3,21,5,23,10,16,0,9,0,94,0,22,8,44,17,11,0,7,0,103,9,25,15,48,14,11,5,13,0,147,10,34,19,65,12,10,0,12,4,166,17,56,34,43,16,6,0,7,3,198,11,64,17,21,8,8,0,8,0,137,20,73,8,8,11,0,0,5,0,125,3,82,9,7,5,0,0,0,0,105,34,189,10,3,9,3,0,0,3,247,5,15,0,0,0,0,0,0,4,23,8,16,0,0,0,0,0,0,0,26,0,4,0,0,0,0,0,0,8,17,134,626,123,302,117,104,5,79,29,1521
507041180,0,0,0,0,0,0,0,0,0,0,3,8,7,15,3,0,0,0,4,36,0,0,4,0,0,0,0,0,3,8,0,5,3,3,4,0,0,0,0,26,3,4,3,20,5,5,0,0,0,45,0,10,6,15,7,0,0,5,0,45,4,8,4,19,5,4,0,0,0,53,6,17,21,18,12,6,3,8,0,88,0,17,13,38,15,7,0,7,0,103,12,35,13,50,23,11,0,12,0,153,18,52,28,38,15,4,0,7,3,163,8,54,14,17,14,7,0,5,0,114,7,54,10,4,9,0,0,0,0,84,4,52,4,3,9,0,6,0,0,81,28,102,7,3,4,0,0,0,0,139,5,18,0,0,0,0,0,0,0,27,6,45,0,0,0,0,0,0,3,57,0,0,0,0,0,0,0,0,0,3,108,484,121,229,121,53,14,41,14,1181
507041181,0,0,0,0,0,0,0,0,0,5,25,24,22,25,17,20,4,10,11,158,10,0,3,3,9,0,0,0,0,33,3,23,0,16,12,21,0,5,3,85,0,25,4,43,20,28,0,12,0,143,10,38,16,37,13,22,3,22,0,160,8,32,27,44,29,34,4,27,4,202,18,54,48,81,35,48,5,29,0,321,20,63,53,109,52,44,14,35,5,399,36,88,105,112,65,52,17,31,3,519,74,136,143,113,87,53,14,33,8,671,53,154,141,58,67,42,4,15,9,536,82,183,85,34,44,16,0,11,6,463,50,154,56,10,28,16,4,5,3,323,117,255,57,18,36,25,0,5,5,520,35,34,13,5,6,6,0,0,3,107,69,79,7,4,12,17,0,0,7,199,0,8,0,3,6,0,4,0,3,29,585,1344,758,689,527,436,78,235,58,4706
507041182,0,0,0,3,4,0,0,3,11,24,14,150,32,43,44,8,10,26,29,353,3,16,3,3,3,0,0,5,4,38,0,27,3,10,6,7,0,8,3,61,9,46,13,25,22,3,0,15,0,131,0,73,12,24,27,15,0,15,4,179,6,89,25,49,40,13,7,27,5,261,7,164,45,111,88,13,11,39,6,489,18,239,61,158,104,12,10,53,6,675,39,382,117,179,158,20,33,106,3,1032,60,699,150,277,293,16,63,138,16,1707,58,1061,194,136,220,10,34,33,15,1759,67,1378,162,70,158,12,17,23,13,1890,56,1073,68,63,65,3,6,8,9,1353,295,1761,96,65,96,3,6,4,14,2348,83,324,12,6,18,4,0,0,3,450,151,735,4,3,10,0,0,0,3,911,0,23,3,9,4,3,3,5,22,72,847,8081,977,1191,1307,142,197,474,130,13345
507041183,0,0,0,0,0,0,0,0,0,0,0,5,3,9,6,0,0,4,0,32,5,0,0,0,0,0,0,0,0,5,0,5,4,4,0,3,0,0,0,12,0,5,5,6,0,0,0,3,0,20,4,5,0,6,3,0,0,6,0,19,0,0,7,19,3,4,0,8,0,51,4,12,4,29,4,4,5,7,0,68,6,14,7,34,5,0,0,4,0,75,7,11,15,37,0,0,0,13,0,87,6,27,14,36,4,0,0,4,6,103,3,19,15,10,4,4,5,0,0,59,11,20,14,6,0,0,0,0,0,57,0,12,8,4,3,0,0,0,0,33,13,27,7,6,6,3,0,0,0,55,0,3,0,0,0,0,0,0,0,4,7,13,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,3,65,180,95,207,47,19,6,48,11,671
