SA2_CODE_2021,M_Part_a_r_mar_0_14,M_Part_a_r_mar_15_24,M_Part_a_r_mar_25_34,M_Part_a_r_mar_35_44,M_Part_a_r_mar_45_54,M_Part_a_r_mar_55_64,M_Part_a_r_mar_65_74,M_Part_a_r_mar_75_84,M_Part_a_r_mar_85ov,M_Part_a_r_mar_Tot,M_Part_de_f_mar_0_14,M_Part_de_f_mar_15_24,M_Part_de_f_mar_25_34,M_Part_de_f_mar_35_44,M_Part_de_f_mar_45_54,M_Part_de_f_mar_55_64,M_Part_de_f_mar_65_74,M_Part_de_f_mar_75_84,M_Part_de_f_mar_85ov,M_Part_de_f_mar_Tot,M_LPar_0_14_yr,M_LPar_15_24_yr,M_LPar_25_34_yr,M_LPar_35_44_yr,M_LPar_45_54_yr,M_LPar_55_64_yr,M_LPar_65_74_yr,M_LPar_75_84_yr,M_LPar_85_yr_over,M_LPar_Tot,M_Child_u_15_0_14_yr,M_Child_u_15_15_24_yr,M_Child_u_15_25_34_yr,M_Child_u_15_35_44_yr,M_Child_u_15_45_54_yr,M_Child_u_15_55_64_yr,M_Child_u_15_65_74_yr,M_Child_u_15_75_84_yr,M_Child_u_15_85_yr_over,M_Child_u_15_Tot,M_Dep_stu15_24_0_14,M_Dep_stu15_24_15_24,M_Dep_stu15_24_25_34,M_Dep_stu15_24_35_44,M_Dep_stu15_24_45_54,M_Dep_stu15_24_55_64,M_Dep_stu15_24_65_74,M_Dep_stu15_24_75_84,M_Dep_stu15_24_85_over,M_Dep_stu15_24_Tot,M_Non_dep_child_0_14,M_Non_dep_child_15_24,M_Non_dep_child_25_34,M_Non_dep_child_35_44,M_Non_dep_child_45_54,M_Non_dep_child_55_64,M_Non_dep_child_65_74,M_Non_dep_child_75_84,M_Non_dep_child_85_over,M_Non_dep_child_Tot,M_Oth_rel_ind_0_14,M_Oth_rel_ind_15_24,M_Oth_rel_ind_25_34,M_Oth_rel_ind_35_44,M_Oth_rel_ind_45_54,M_Oth_rel_ind_55_64,M_Oth_rel_ind_65_74,M_Oth_rel_ind_75_84,M_Oth_rel_ind_85ov,M_Oth_rel_ind_Tot,M_Unrel_ind_liv_fam_hh_0_14,M_Unre_ind_liv_fam_hh_15_24,M_Unre_ind_liv_fam_hh_25_34,M_Unre_ind_liv_fam_hh_35_44,M_Unre_ind_liv_fam_hh_45_54,M_Unre_ind_liv_fam_hh_55_64,M_Unre_ind_liv_fam_hh_65_74,M_Unre_ind_liv_fam_hh_75_84,M_Unrel_ind_liv_fam_hh_85ov,M_Unrel_ind_liv_fam_hh_Tot,M_Group_hh_mem_0_14,M_Group_hh_mem_15_24,M_Group_hh_mem_25_34,M_Group_hh_mem_35_44,M_Group_hh_mem_45_54,M_Group_hh_mem_55_64,M_Group_hh_mem_65_74,M_Group_hh_mem_75_84,M_Group_hh_mem_85ov,M_Group_hh_mem_Tot,M_LPer_0_14_yr,M_LPer_15_24_yr,M_LPer_25_34_yr,M_LPer_35_44_yr,M_LPer_45_54_yr,M_LPer_55_64_yr,M_LPer_65_74_yr,M_LPer_75_84_yr,M_LPer_85_yr_over,M_LPer_Tot,M_Vis_from_within_Aus_0_14,M_Vis_from_within_Aus_15_24,M_Vis_from_within_Aus_25_34,M_Vis_from_within_Aus_35_44,M_Vis_from_within_Aus_45_54,M_Vis_from_within_Aus_55_64,M_Vis_from_within_Aus_65_74,M_Vis_from_within_Aus_75_84,M_Vis_from_within_Aus_85ov,M_Vis_from_within_Aus_Tot,M_OS_vis_0_14_yr,M_OS_vis_15_24_yr,M_OS_vis_25_34_yr,M_OS_vis_35_44_yr,M_OS_vis_45_54_yr,M_OS_vis_55_64_yr,M_OS_vis_65_74_yr,M_OS_vis_75_84_yr,M_OS_vis_85_yr_over,M_Overseas_v_Total,M_Tot_0_14_yr,M_Tot_15_24_yr,M_Tot_25_34_yr,M_Tot_35_44_yr,M_Tot_45_54_yr,M_Tot_55_64_yr,M_Tot_65_74_yr,M_Tot_75_84_yr,M_Tot_85_yr_over,M_Tot_Tot,F_Part_r_mar_0_14,F_Part_r_mar_15_24,F_Part_r_mar_25_34,F_Part_r_mar_35_44,F_Part_r_mar_45_54,F_Part_r_mar_55_64,F_Part_r_mar_65_74,F_Part_r_mar_75_84,F_Part_r_mar_85ov,F_Part_r_mar_Tot,F_Part_de_f_mar_0_14,F_Part_de_f_mar_15_24,F_Part_de_f_mar_25_34,F_Part_de_f_mar_35_44,F_Part_de_f_mar_45_54,F_Part_de_f_mar_55_64,F_Part_de_f_mar_65_74,F_Part_de_f_mar_75_84,F_Part_de_f_mar_85ov,F_Part_de_f_mar_Tot,F_LPar_0_14_yr,F_LPar_15_24_yr,F_LPar_25_34_yr,F_LPar_35_44_yr,F_LPar_45_54_yr,F_LPar_55_64_yr,F_LPar_65_74_yr,F_LPar_75_84_yr,F_LPar_85_yr_over,F_LPar_Tot,F_Child_u_15_0_14_yr,F_Child_u_15_15_24_yr,F_Child_u_15_25_34_yr,F_Child_u_15_35_44_yr,F_Child_u_15_45_54_yr,F_Child_u_15_55_64_yr,F_Child_u_15_65_74_yr,F_Child_u_15_75_84_yr,F_Child_u_15_85_yr_over,F_Child_u_15_Tot,F_Dep_stu15_24_0_14,F_Dep_stu15_24_15_24,F_Dep_stu15_24_25_34,F_Dep_stu15_24_35_44,F_Dep_stu15_24_45_54,F_Dep_stu15_24_55_64,F_Dep_stu15_24_65_74,F_Dep_stu15_24_75_84,F_Dep_stu15_24_85_over,F_Dep_stu15_24_Tot,F_Non_dep_child_0_14,F_Non_dep_child_15_24,F_Non_dep_child_25_34,F_Non_dep_child_35_44,F_Non_dep_child_45_54,F_Non_dep_child_55_64,F_Non_dep_child_65_74,F_Non_dep_child_75_84,F_Non_dep_child_85_over,F_Non_dep_child_Tot,F_Oth_rel_ind_0_14,F_Oth_rel_ind_15_24,F_Oth_rel_ind_25_34,F_Oth_rel_ind_35_44,F_Oth_rel_ind_45_54,F_Oth_rel_ind_55_64,F_Oth_rel_ind_65_74,F_Oth_rel_ind_75_84,F_Oth_rel_ind_85ov,F_Oth_rel_ind_Tot
505031255,..,10,405,633,435,244,180,63,6,1978,..,86,430,184,95,31,12,0,0,837,..,4,18,30,25,21,9,4,0,105,1779,..,..,..,..,..,..,..,..,1779,..,251,..,..,..,..,..,..,..,251,..,239,101,33,10,0,0,0,0,387,..,39,39,4,8,7,11,0,0,114,..,19,35,4,8,0,0,0,0,68,..,17,37,17,9,3,0,0,0,82,..,29,110,85,63,44,29,9,0,375,19,19,21,6,9,10,6,4,0,93,0,0,4,0,0,0,0,0,0,11,1792,718,1202,1012,652,368,242,74,5,6074,..,28,593,692,461,240,147,42,0,2196,..,165,504,169,91,25,10,0,0,955,..,21,156,148,164,65,26,5,0,590,1817,..,..,..,..,..,..,..,..,1817,..,307,..,..,..,..,..,..,..,307,..,198,52,9,9,0,0,0,0,257,..,21,28,8,14,27,29,13,3,135
505031256,..,0,11,12,32,42,23,6,0,127,..,0,5,6,10,6,5,0,0,32,..,0,0,0,0,5,4,0,0,8,54,..,..,..,..,..,..,..,..,54,..,18,..,..,..,..,..,..,..,18,..,21,19,0,0,0,0,0,0,45,..,0,3,5,0,0,0,0,0,12,..,4,4,0,3,0,0,0,0,12,..,0,0,0,0,0,0,0,0,3,..,0,3,0,0,7,6,0,0,22,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,54,46,44,31,56,66,39,13,0,343,..,0,14,23,32,40,17,4,3,134,..,3,0,6,12,4,4,0,0,31,..,0,0,7,5,0,0,0,0,14,57,..,..,..,..,..,..,..,..,57,..,23,..,..,..,..,..,..,..,23,..,11,5,0,0,0,0,0,0,16,..,0,0,0,0,0,0,3,0,5
505031257,..,0,50,78,124,129,100,61,10,561,..,9,57,42,42,25,19,8,0,191,..,0,3,3,9,8,6,0,0,31,432,..,..,..,..,..,..,..,..,432,..,71,..,..,..,..,..,..,..,71,..,86,28,11,13,0,0,0,0,134,..,5,0,3,4,0,0,5,0,21,..,3,5,0,0,4,0,0,0,13,..,0,9,6,4,0,5,0,0,25,..,4,28,24,52,46,33,18,3,206,0,3,6,3,3,4,3,0,0,25,0,0,6,0,0,0,0,0,0,6,437,182,189,169,250,227,166,89,15,1719,..,7,69,139,151,123,99,46,4,643,..,15,67,52,46,30,18,3,0,223,..,4,23,32,20,11,9,3,0,105,378,..,..,..,..,..,..,..,..,378,..,53,..,..,..,..,..,..,..,53,..,50,21,0,6,0,0,0,0,78,..,5,3,0,0,6,6,4,10,31
505031258,..,11,179,346,353,293,279,157,16,1639,..,33,164,124,74,49,10,3,0,471,..,0,8,27,35,17,3,3,0,92,1337,..,..,..,..,..,..,..,..,1337,..,232,..,..,..,..,..,..,..,232,..,226,83,34,11,0,0,0,0,362,..,26,29,13,11,12,7,4,5,100,..,13,17,5,4,3,4,0,0,46,..,15,24,8,21,14,3,5,0,80,..,15,53,52,91,68,44,33,5,363,20,19,14,21,10,5,3,0,0,99,0,0,3,0,0,0,0,0,0,8,1358,590,583,624,610,472,364,202,30,4831,..,16,307,436,386,319,261,103,8,1831,..,50,210,153,81,38,12,7,0,548,..,13,117,141,110,42,24,14,6,470,1268,..,..,..,..,..,..,..,..,1268,..,216,..,..,..,..,..,..,..,216,..,138,42,9,11,14,0,0,0,210,..,15,3,5,11,20,18,7,11,95
505031303,..,7,270,626,534,455,370,155,31,2444,..,41,224,124,82,45,25,8,0,553,..,0,3,29,47,16,15,0,0,117,1333,..,..,..,..,..,..,..,..,1333,..,337,..,..,..,..,..,..,..,337,..,298,149,33,15,10,0,0,0,503,..,42,31,12,3,12,13,8,6,130,..,16,27,5,7,3,0,0,0,62,..,24,30,17,11,13,10,0,0,99,..,14,57,63,66,57,52,32,8,340,9,10,19,12,5,7,3,3,3,71,0,0,0,0,0,0,6,0,0,4,1338,784,806,926,773,612,494,215,49,5991,..,10,383,708,554,433,309,128,11,2531,..,72,277,136,81,44,22,5,0,623,..,7,65,119,121,67,28,13,3,416,1330,..,..,..,..,..,..,..,..,1330,..,393,..,..,..,..,..,..,..,393,..,205,101,24,13,4,0,0,0,351,..,32,19,5,7,29,32,21,5,156
505031304,..,11,413,1015,743,556,286,86,22,3131,..,26,171,125,69,43,13,9,0,438,..,0,10,19,37,19,7,0,0,97,1983,..,..,..,..,..,..,..,..,1983,..,472,..,..,..,..,..,..,..,472,..,382,205,35,12,4,0,0,0,652,..,35,45,14,15,15,14,4,4,145,..,10,26,9,9,6,0,0,0,55,..,22,42,12,12,3,5,0,0,94,..,17,38,48,41,31,10,16,5,215,13,23,17,9,0,0,5,0,0,66,0,0,0,0,0,0,11,0,0,11,1996,998,965,1290,944,681,339,111,31,7357,..,29,659,1050,738,504,215,61,7,3259,..,32,216,123,66,39,10,4,0,495,..,7,58,92,108,67,18,10,4,372,1808,..,..,..,..,..,..,..,..,1808,..,508,..,..,..,..,..,..,..,508,..,285,146,23,12,7,0,0,0,475,..,35,29,16,20,44,38,22,17,212
505031305,..,8,233,777,821,501,320,190,50,2907,..,27,110,84,96,35,8,0,0,357,..,0,3,13,33,16,12,5,4,78,1563,..,..,..,..,..,..,..,..,1563,..,553,..,..,..,..,..,..,..,553,..,354,174,39,27,6,0,0,0,611,..,24,18,12,12,7,13,11,0,102,..,17,12,8,0,3,0,0,0,44,..,20,34,12,8,4,3,0,0,84,..,4,36,41,53,36,46,24,20,258,13,13,9,13,11,7,8,6,0,85,0,0,0,0,0,0,6,0,0,7,1576,1016,643,1005,1070,618,411,237,73,6642,..,20,395,882,824,428,289,149,24,2999,..,37,125,86,79,32,9,4,0,370,..,4,36,112,143,62,30,11,6,411,1469,..,..,..,..,..,..,..,..,1469,..,543,..,..,..,..,..,..,..,543,..,244,131,26,8,3,0,0,0,417,..,32,13,11,18,30,38,22,11,175
505031306,..,6,235,552,437,438,458,225,48,2391,..,61,285,143,99,67,30,9,0,691,..,0,15,43,43,28,14,0,0,150,1459,..,..,..,..,..,..,..,..,1459,..,289,..,..,..,..,..,..,..,289,..,270,157,62,34,13,0,0,0,542,..,34,26,20,13,22,15,5,0,141,..,25,36,10,11,10,7,3,0,101,..,31,56,20,15,16,18,8,0,168,..,31,83,88,105,116,99,79,24,637,22,28,21,22,18,8,11,0,0,124,0,0,4,0,5,0,0,0,0,8,1479,783,917,971,770,718,650,342,74,6702,..,15,366,616,458,480,395,171,30,2520,..,102,317,128,127,56,22,7,0,753,..,7,90,148,130,80,41,21,13,527,1396,..,..,..,..,..,..,..,..,1396,..,299,..,..,..,..,..,..,..,299,..,213,102,25,15,10,0,0,0,365,..,37,20,7,16,33,30,19,10,171
506011110,..,25,430,706,494,432,428,257,51,2822,..,180,484,210,151,102,30,11,7,1172,..,0,34,55,65,47,26,7,4,240,2432,..,..,..,..,..,..,..,..,2432,..,407,..,..,..,..,..,..,..,407,..,384,261,95,65,24,3,0,0,834,..,75,101,37,39,46,34,10,6,348,..,51,52,38,18,9,7,3,0,172,..,59,100,57,57,63,43,11,0,392,..,38,202,174,254,231,198,103,38,1224,42,44,57,33,33,21,15,11,3,248,0,0,0,0,0,0,5,0,0,10,2467,1262,1721,1411,1174,979,775,399,100,10290,..,47,648,754,514,436,389,171,22,2976,..,271,489,206,154,87,28,3,0,1243,..,66,304,313,253,159,89,44,25,1251,2278,..,..,..,..,..,..,..,..,2278,..,425,..,..,..,..,..,..,..,425,..,287,121,38,29,20,0,0,0,491,..,75,44,20,49,55,84,24,8,359
506011111,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,..,..,..,..,..,..,..,..,0,..,0,..,..,..,..,..,..,..,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,..,..,..,..,..,..,..,..,0,..,0,..,..,..,..,..,..,..,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0
506011112,..,7,81,175,138,198,197,69,11,874,..,24,69,54,40,18,23,12,0,233,..,0,4,22,18,14,5,0,7,73,557,..,..,..,..,..,..,..,..,557,..,118,..,..,..,..,..,..,..,118,..,148,79,33,21,9,0,0,0,289,..,20,14,9,10,4,8,10,0,67,..,6,18,8,14,4,6,0,0,53,..,9,19,11,11,20,11,5,4,87,..,12,41,41,56,66,49,23,5,296,11,9,3,11,11,6,4,0,0,51,0,0,0,0,0,0,0,0,0,0,560,351,329,363,322,336,296,117,24,2701,..,11,117,193,159,197,164,43,3,888,..,30,84,47,39,27,23,0,0,249,..,10,57,89,55,50,26,13,0,291,528,..,..,..,..,..,..,..,..,528,..,119,..,..,..,..,..,..,..,119,..,90,37,4,10,6,0,0,0,154,..,18,9,6,7,9,11,10,4,77
506011114,..,6,153,258,277,309,315,168,52,1542,..,36,161,91,70,59,18,3,4,439,..,0,12,26,39,29,14,11,0,135,880,..,..,..,..,..,..,..,..,880,..,204,..,..,..,..,..,..,..,204,..,233,125,57,38,19,0,0,0,462,..,40,29,15,11,24,9,8,6,129,..,18,20,19,13,5,0,0,0,82,..,25,40,29,28,33,20,0,0,177,..,14,77,94,113,123,103,48,18,602,22,19,14,10,15,0,14,0,0,90,0,0,0,0,0,0,0,0,0,0,901,595,632,598,599,598,498,249,75,4740,..,23,205,307,316,309,294,139,23,1616,..,58,163,109,62,52,12,5,0,465,..,17,88,129,109,65,40,25,6,486,845,..,..,..,..,..,..,..,..,845,..,219,..,..,..,..,..,..,..,219,..,148,58,14,16,7,0,0,0,240,..,40,17,13,11,21,29,17,5,156
506011115,..,8,97,268,345,436,330,202,41,1721,..,29,74,65,66,53,27,9,0,317,..,0,3,23,18,11,3,0,0,69,686,..,..,..,..,..,..,..,..,686,..,196,..,..,..,..,..,..,..,196,..,192,94,37,25,5,0,0,0,350,..,23,14,5,6,6,4,7,5,68,..,12,9,3,0,7,0,4,0,41,..,5,11,9,12,18,10,0,0,66,..,8,22,27,33,56,57,50,15,264,13,12,8,14,7,5,0,3,0,63,0,0,0,0,0,0,0,0,0,0,705,486,336,437,504,588,435,281,70,3848,..,10,150,324,380,438,319,157,17,1797,..,34,94,62,69,58,18,6,0,346,..,10,32,49,43,24,20,12,8,202,637,..,..,..,..,..,..,..,..,637,..,215,..,..,..,..,..,..,..,215,..,129,59,15,11,9,3,0,0,229,..,14,0,5,3,10,18,18,7,69
506011116,..,0,107,252,331,362,350,149,16,1574,..,12,73,64,76,54,22,5,0,301,..,0,3,16,22,8,3,9,6,63,662,..,..,..,..,..,..,..,..,662,..,176,..,..,..,..,..,..,..,176,..,151,84,38,21,8,0,0,0,300,..,9,5,3,3,8,12,4,7,55,..,8,7,3,0,0,4,0,0,33,..,5,4,8,8,8,11,0,0,48,..,8,16,24,28,27,40,31,5,178,6,10,7,8,3,4,0,0,0,45,0,0,0,0,0,4,0,0,0,4,668,373,306,416,505,481,439,193,38,3427,..,3,155,305,371,348,334,92,10,1623,..,15,74,70,80,48,21,0,0,309,..,4,14,38,51,23,12,13,0,158,588,..,..,..,..,..,..,..,..,588,..,192,..,..,..,..,..,..,..,192,..,114,50,9,5,10,0,0,0,186,..,12,3,0,3,5,13,10,7,57
506011117,..,17,244,517,361,276,179,73,16,1680,..,46,199,120,69,35,6,5,4,491,..,0,9,27,29,24,10,4,0,96,1477,..,..,..,..,..,..,..,..,1477,..,271,..,..,..,..,..,..,..,271,..,278,134,31,22,10,0,0,0,475,..,50,39,23,7,21,6,9,0,157,..,29,30,16,8,0,4,0,0,91,..,13,32,10,12,13,4,0,0,89,..,23,61,70,74,50,47,20,11,346,13,14,14,9,9,3,0,0,0,65,0,0,0,0,0,0,0,0,0,3,1494,734,763,828,598,428,262,109,25,5241,..,24,375,566,352,268,147,44,3,1784,..,81,222,117,55,36,10,7,0,524,..,16,111,124,111,62,22,11,8,474,1366,..,..,..,..,..,..,..,..,1366,..,291,..,..,..,..,..,..,..,291,..,200,87,21,12,10,0,0,0,323,..,26,26,8,19,30,22,4,0,141
506011307,..,4,348,1050,480,273,161,45,8,2367,..,25,133,84,52,24,7,0,0,318,..,0,10,17,30,7,0,0,0,71,1670,..,..,..,..,..,..,..,..,1670,..,307,..,..,..,..,..,..,..,307,..,152,85,13,7,8,0,0,0,267,..,34,45,16,4,6,6,9,0,109,..,9,29,14,3,0,0,0,0,58,..,9,34,17,4,3,0,0,0,74,..,7,49,55,21,26,11,0,0,182,14,8,14,5,6,11,0,0,6,53,0,0,0,0,0,4,3,3,0,16,1673,560,745,1269,602,358,201,62,13,5480,..,10,594,1053,407,232,133,27,0,2464,..,44,138,96,45,12,8,0,0,352,..,5,50,103,81,37,12,5,8,294,1639,..,..,..,..,..,..,..,..,1639,..,332,..,..,..,..,..,..,..,332,..,114,67,9,8,14,4,0,0,206,..,25,17,11,11,30,50,19,4,162
506011308,..,10,614,1427,574,307,166,67,6,3167,..,34,252,114,79,30,14,0,0,518,..,0,7,24,17,22,3,0,0,74,2352,..,..,..,..,..,..,..,..,2352,..,313,..,..,..,..,..,..,..,313,..,204,114,26,8,5,0,0,0,359,..,58,75,19,4,12,10,5,0,191,..,23,36,14,9,0,0,0,0,85,..,20,75,16,14,3,0,0,0,132,..,20,98,71,45,26,12,0,0,280,20,9,13,12,8,3,8,4,0,74,0,5,5,0,0,3,16,7,0,30,2376,702,1298,1726,745,413,231,82,12,7576,..,29,975,1411,484,267,147,35,0,3345,..,68,283,131,72,23,12,0,0,592,..,4,65,118,84,43,25,4,4,356,2301,..,..,..,..,..,..,..,..,2301,..,363,..,..,..,..,..,..,..,363,..,149,80,16,3,0,3,0,0,259,..,42,48,11,8,41,47,16,8,228
506021118,..,4,261,498,441,381,328,178,50,2140,..,62,254,152,125,81,43,17,0,725,..,5,6,31,34,30,20,10,4,143,1099,..,..,..,..,..,..,..,..,1099,..,257,..,..,..,..,..,..,..,257,..,221,158,45,36,21,5,0,0,488,..,68,66,21,25,17,14,6,4,216,..,37,71,24,13,5,3,0,0,158,..,116,201,74,56,43,21,5,0,516,..,43,149,149,149,192,144,73,25,923,16,27,33,17,12,9,9,3,0,127,0,0,0,0,0,5,4,0,0,11,1114,835,1212,1010,880,792,579,286,89,6792,..,22,389,590,425,366,289,112,24,2212,..,103,294,134,109,88,22,4,0,766,..,10,60,112,120,81,29,21,18,462,1061,..,..,..,..,..,..,..,..,1061,..,242,..,..,..,..,..,..,..,242,..,124,75,17,12,14,6,0,0,248,..,65,59,7,19,42,32,16,4,252
506021119,..,12,433,703,518,377,278,116,42,2480,..,63,466,226,129,68,27,9,0,990,..,0,5,12,34,29,16,3,3,104,1283,..,..,..,..,..,..,..,..,1283,..,290,..,..,..,..,..,..,..,290,..,158,128,54,32,16,0,0,0,385,..,66,58,24,12,21,11,7,6,195,..,39,72,16,11,5,4,3,0,145,..,219,345,96,63,46,25,11,0,807,..,58,168,186,164,206,190,83,16,1063,20,35,31,19,22,15,17,0,0,156,0,0,4,0,0,0,0,3,0,9,1303,933,1699,1340,984,782,563,233,67,7906,..,31,565,771,529,345,219,85,20,2559,..,113,481,218,130,52,16,4,0,1016,..,8,42,100,133,91,50,23,15,470,1255,..,..,..,..,..,..,..,..,1255,..,280,..,..,..,..,..,..,..,280,..,116,71,27,16,6,0,0,0,237,..,87,65,16,12,25,27,12,5,254
506021120,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,..,..,..,..,..,..,..,..,0,..,0,..,..,..,..,..,..,..,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,..,..,..,..,..,..,..,..,0,..,0,..,..,..,..,..,..,..,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0
506021121,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,..,..,..,..,..,..,..,..,0,..,0,..,..,..,..,..,..,..,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,..,..,..,..,..,..,..,..,0,..,0,..,..,..,..,..,..,..,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0
506021123,..,18,398,671,441,418,346,103,36,2426,..,85,378,202,105,63,43,9,0,881,..,0,11,27,36,32,5,6,0,118,1005,..,..,..,..,..,..,..,..,1005,..,202,..,..,..,..,..,..,..,202,..,142,103,21,15,6,3,0,0,292,..,83,59,15,5,13,6,7,4,184,..,51,49,26,3,4,0,0,0,136,..,195,295,72,38,38,30,7,0,683,..,81,262,232,200,235,160,91,25,1278,11,26,22,14,5,21,7,3,0,113,3,4,0,0,0,0,0,0,0,19,1017,887,1567,1284,853,829,605,213,71,7328,..,31,560,675,457,402,281,72,16,2497,..,125,432,168,79,62,35,8,0,904,..,3,23,93,92,66,21,16,14,334,993,..,..,..,..,..,..,..,..,993,..,224,..,..,..,..,..,..,..,224,..,90,66,13,4,8,4,0,0,182,..,91,59,20,11,20,35,12,3,248
506021309,..,9,201,332,236,169,148,86,32,1205,..,47,168,78,49,45,14,4,0,402,..,3,6,15,21,21,13,0,5,86,696,..,..,..,..,..,..,..,..,696,..,169,..,..,..,..,..,..,..,169,..,130,101,32,31,20,7,0,0,311,..,55,42,12,7,19,15,4,0,161,..,29,51,11,11,6,3,0,0,115,..,56,126,54,22,31,0,6,0,292,..,26,99,81,61,97,60,33,24,479,7,19,15,5,7,10,3,0,0,75,0,0,5,0,0,0,0,3,0,6,706,540,803,631,441,409,262,141,69,4005,..,16,286,339,245,139,143,64,14,1252,..,81,196,59,44,29,17,4,0,437,..,15,49,80,95,43,32,26,15,354,710,..,..,..,..,..,..,..,..,710,..,187,..,..,..,..,..,..,..,187,..,88,49,9,10,13,0,0,0,177,..,41,22,10,5,26,28,13,9,160
506021310,..,3,163,349,237,179,133,106,27,1190,..,22,103,61,38,34,18,5,0,279,..,0,3,9,24,18,7,6,0,62,682,..,..,..,..,..,..,..,..,682,..,176,..,..,..,..,..,..,..,176,..,91,67,17,31,20,5,0,0,221,..,21,25,9,9,9,0,0,0,84,..,12,26,9,7,6,4,0,0,61,..,44,85,36,27,20,11,4,0,233,..,15,86,53,58,71,55,25,15,380,11,10,8,9,8,3,0,0,0,60,0,0,0,0,0,0,3,0,0,8,695,396,567,557,440,355,236,151,44,3441,..,12,271,338,215,165,142,79,13,1229,..,30,129,62,39,20,10,5,3,290,..,0,27,60,62,29,23,14,17,237,652,..,..,..,..,..,..,..,..,652,..,156,..,..,..,..,..,..,..,156,..,81,39,15,8,8,3,0,0,150,..,24,17,7,3,12,17,8,10,104
506021311,..,16,304,396,266,237,160,80,20,1485,..,67,308,126,61,44,17,3,0,627,..,0,10,12,24,14,12,0,4,76,708,..,..,..,..,..,..,..,..,708,..,124,..,..,..,..,..,..,..,124,..,100,69,22,17,15,0,0,0,230,..,51,58,14,12,15,13,3,0,170,..,30,42,16,3,0,0,0,0,100,..,117,260,64,27,26,10,3,0,520,..,63,252,173,128,160,116,54,23,970,10,13,17,13,11,9,5,0,0,88,0,0,0,3,0,0,3,3,0,8,724,582,1325,852,553,530,344,147,46,5098,..,17,422,406,246,227,132,56,4,1511,..,125,311,117,45,36,12,0,0,640,..,5,39,73,72,46,24,20,16,293,664,..,..,..,..,..,..,..,..,664,..,130,..,..,..,..,..,..,..,130,..,70,46,15,7,12,0,0,0,147,..,33,50,10,11,21,33,11,6,161
506031124,..,19,523,660,429,384,291,251,81,2636,..,100,333,119,85,41,23,10,3,705,..,0,13,17,35,28,16,3,3,114,1296,..,..,..,..,..,..,..,..,1296,..,285,..,..,..,..,..,..,..,285,..,174,159,47,29,24,0,0,0,431,..,137,111,34,14,13,11,8,3,340,..,122,197,44,16,11,3,3,0,394,..,767,809,135,81,49,21,5,0,1866,..,83,190,154,129,163,155,119,75,1081,13,36,40,21,8,16,11,8,0,156,0,3,14,4,0,0,5,0,0,28,1309,1734,2384,1231,828,733,542,403,165,9339,..,42,689,682,425,362,302,179,45,2725,..,144,331,150,65,34,20,4,0,752,..,16,71,124,124,84,35,27,21,512,1209,..,..,..,..,..,..,..,..,1209,..,346,..,..,..,..,..,..,..,346,..,127,80,29,8,15,3,0,0,263,..,142,67,26,28,23,32,14,11,351
