SA2_CODE_2021,Aus_Both_prnts_born_os,Aus_Father_only_born_os,Aus_Mother_only_born_os,Aus_Both_prnts_born_Aus,Aus_bp_ns,Aus_Tot_R,Aus_Abor_Both_pare_brn_os,Aus_Abor_Father_only_brn_os,Aus_Abor_Mother_only_brn_os,Aus_Abor_Both_pare_brn_Aus,Aus_Abor_bp_ns,Aus_Aborigin_Tot_R,Chin_Both_prnts_born_os,Chin_Father_only_born_os,Chin_Mother_only_born_os,Chin_Bth_prnts_born_Aus,Chin_bp_ns,Chin_Tot_R,Croat_Both_prnts_born_os,Croat_Father_only_born_os,Croat_Mother_only_born_os,Croat_Bth_parnts_born_Aus,Croat_bp_ns,Croat_Tot_R,Dutch_Both_prnts_born_os,Dutch_Father_only_born_os,Dutch_Mother_only_born_os,Dutch_Both_prnts_born_Aus,Dutch_bp_ns,Dutch_Tot_R,Eng_Both_prnts_born_os,Eng_Father_only_born_os,Eng_Mother_only_born_os,Eng_Both_prnts_born_Aus,Eng_bp_ns,Eng_Tot_R,Fili_Both_prnts_born_os,Fili_Father_only_born_os,Fili_Mother_only_born_os,Fili_Both_prnts_born_Aus,Fili_bp_ns,Fili_Tot_R,Fren_Both_prnts_born_os,Fren_Father_only_born_os,Fren_Mother_only_born_os,Fren_Both_prnts_born_Aus,Fren_bp_ns,Fren_Tot_R,Ger_Both_prnts_born_os,Ger_Father_only_born_os,Ger_Mother_only_born_os,Ger_Both_prnts_born_Aus,Ger_bp_ns,Ger_Tot_R,Greek_Both_prnts_born_os,Greek_Father_only_born_os,Greek_Mother_only_born_os,Greek_Both_prnts_born_Aus,Greek_bp_ns,Greek_Tot_R,Hung_Bth_prnts_born_os,Hung_Father_only_born_os,Hung_Mother_only_born_os,Hung_Bth_prents_brn_Aus,Hung_bp_ns,Hung_Tot_R,Ind_Both_prnts_born_os,Ind_Father_only_born_os,Ind_Mother_only_born_os,Ind_Both_prnts_born_Aus,Ind_bp_ns,Ind_Tot_R,Irish_Both_prnts_born_os,Irish_Father_only_born_os,Irish_Mother_only_born_os,Irish_Both_prnts_born_Aus,Irish_bp_ns,Irish_Tot_R,Ital_Both_prnts_born_os,Ital_Father_only_born_os,Ital_Mother_only_born_os,Ital_Bth_prnts_born_Aus,Ital_bp_ns,Ital_Tot_R,Kor_Both_prnts_born_os,Kor_Father_only_born_os,Kor_Mother_only_born_os,Kor_Both_prnts_born_Aus,Kor_bp_ns,Kor_Tot_R,Leb_Both_prnts_born_os,Leb_Father_only_born_os,Leb_Mother_only_born_os,Leb_Bth_prents_born_Aus,Leb_bp_ns,Leb_Tot_R,Mac_Bth_parnts_born_os,Mac_Father_only_brn_os,Mac_Mother_only_brn_os,Mac_Bth_prnts_brn_Aus,Mac_bp_ns,Mac_Tot_R,Malt_Both_prnts_born_os,Malt_Father_only_born_os,Malt_Mother_only_born_os,Malt_Bth_prnts_born_Aus,Malt_bp_ns,Malt_Tot_R,Maori_Both_prnts_born_os,Maori_Father_only_born_os,Maori_Mother_only_born_os,Maori_Both_prnts_born_Aus,Maori_bp_ns,Maori_Tot_R,NZ_Both_prnts_born_os,NZ_Father_only_born_os,NZ_Mother_only_born_os,NZ_Both_prnts_born_Aus,NZ_bp_ns,NZ_Tot_R,Pol_Both_prnts_born_os,Pol_Father_only_born_os,Pol_Mother_only_born_os,Pol_Both_prnts_born_Aus,Pol_bp_ns,Pol_Tot_R,Russ_Both_prnts_born_os,Russ_Father_only_born_os,Russ_Mother_only_born_os,Russ_Bth_prnts_born_Aus,Russ_bp_ns,Russ_Tot_R,Samoan_Both_prnts_born_os,Samoan_Father_only_born_os,Samoan_Mother_only_born_os,Samoan_Bth_prnts_born_Aus,Samoan_bp_ns,Samoan_Tot_R,Scott_Both_prnts_born_os,Scott_Father_only_born_os,Scott_Mother_only_born_os,Scott_Bth_prnts_brn_Aus,Scott_bp_ns,Scott_Tot_R,Serb_Both_prnts_born_os,Serb_Father_only_born_os,Serb_Mother_only_born_os,Serb_Bth_prnts_born_Aus,Serb_bp_ns,Serb_Tot_R,SthA_Both_prnts_born_os,SthA_Father_only_born_os,SthA_Mother_only_born_os,SthA_Bth_prnts_born_Aus,SthA_bp_ns,SthA_Tot_R,Span_Both_prnts_born_os,Span_Father_only_born_os,Span_Mother_only_born_os,Span_Bth_prnts_born_Aus,Span_bp_ns,Span_Tot_R,Sri_Lkn_Bth_prnts_born_os,Sri_Lkn_Father_only_born_os,Sri_Lkn_Mother_only_born_os,Sri_Lkn_Bth_prents_brn_Aus,Sri_Lkn_bp_ns,Sri_Lkn_Tot_R,Viet_Bth_prnts_brn_os,Viet_Father_only_brn_os,Viet_Mother_only_brn_os,Viet_Bth_prnts_brn_Aus,Viet_bp_ns,Viet_Tot_R,Welsh_Both_prnts_born_os,Welsh_Father_only_born_os,Welsh_Mother_only_born_os,Welsh_Both_prnts_born_Aus,Welsh_bp_ns,Welsh_Tot_R,Oth_Both_prnts_born_os,Oth_Father_only_born_os,Oth_Mother_only_born_os,Oth_Both_prnts_born_Aus,Oth_bp_ns,Oth_Tot_R,Ancest_ns_Bth_parnts_brn_os,Ancest_ns_Fther_only_brn_os,Ancest_ns_Mther_only_brn_os,Ancest_ns_Bth_prnt_brn_Aus,Ancest_ns_bp_ns,Ancest_ns_Tot_R,Tot_P_Bth_parnts_brn_os,Tot_P_Fther_only_brn_os,Tot_P_Mther_only_brn_os,Tot_P_Bth_prnts_brn_Aus,Tot_P_bp_ns,Tot_P_Tot_R
504031299,285,402,370,1675,20,2753,7,16,24,259,3,313,227,11,8,11,0,250,30,8,6,31,0,82,56,18,12,60,0,152,1106,355,312,1325,19,3118,713,3,24,3,0,742,46,3,0,11,0,69,66,27,25,115,0,234,15,19,10,11,0,48,10,0,0,9,0,18,1015,21,12,14,0,1063,246,70,42,298,9,657,126,54,39,242,0,461,5,0,0,0,0,12,0,0,0,4,0,5,40,19,4,17,0,82,11,5,0,15,0,38,156,15,13,6,0,198,87,30,18,3,0,140,36,16,11,26,0,99,14,0,3,3,0,19,15,5,0,0,0,25,254,66,68,266,4,652,25,0,0,6,0,30,73,18,14,11,0,118,81,4,5,8,0,96,23,3,0,0,0,34,123,11,8,9,0,140,44,9,4,13,0,69,2440,117,102,102,13,2774,114,6,7,22,222,363,6177,761,646,3077,271,10933
504031300,326,925,685,3884,37,5858,4,49,33,556,6,644,276,8,17,23,0,324,36,27,13,39,0,116,167,37,32,88,0,321,2669,781,613,2860,66,6988,270,7,36,3,0,321,58,9,9,14,0,84,196,58,42,231,5,527,21,18,11,39,0,84,22,0,0,4,0,33,697,25,24,36,6,784,542,113,71,618,5,1350,216,95,50,367,4,734,12,0,3,0,0,15,3,9,6,10,0,24,25,14,5,18,0,64,33,16,13,13,6,69,411,32,26,14,0,484,172,62,40,22,0,300,91,11,11,55,0,175,27,5,4,0,0,36,32,0,4,0,0,38,607,157,106,572,7,1460,35,6,0,3,0,46,263,25,25,7,0,319,57,5,4,21,0,88,29,0,0,5,0,39,79,0,4,11,0,91,85,17,15,39,0,156,2518,199,141,201,30,3092,148,7,9,52,780,985,8053,1570,1172,6749,929,18475
505011070,131,545,466,2363,24,3522,0,14,10,137,0,168,157,10,14,15,0,189,39,9,6,37,0,91,119,49,21,64,3,250,2067,516,400,1587,32,4596,77,4,12,4,0,100,41,11,14,10,0,74,167,40,28,136,4,372,22,7,11,25,0,64,14,3,3,8,0,33,82,14,5,10,0,110,644,93,52,505,11,1303,166,69,42,175,0,453,11,0,7,0,0,10,8,0,0,0,0,11,11,8,0,15,0,39,11,0,3,5,0,21,107,10,0,0,0,120,103,46,15,9,0,171,96,19,14,22,0,147,27,0,0,3,0,35,8,0,3,0,0,7,473,93,80,400,6,1054,21,4,3,5,0,30,126,18,10,3,6,150,29,7,0,0,0,51,16,0,3,0,0,19,25,5,0,0,0,27,82,17,5,16,0,119,712,86,132,125,9,1065,36,10,5,45,243,339,4309,953,775,3894,317,10253
505011071,205,622,594,1998,30,3442,3,5,0,72,0,89,301,3,18,8,3,338,37,8,4,29,0,74,167,42,21,55,0,288,4071,533,496,1497,29,6616,123,3,18,0,5,150,67,7,10,18,0,94,208,26,29,118,0,386,41,8,12,16,0,73,23,5,0,0,0,24,195,18,8,14,0,237,991,98,77,383,7,1555,168,52,32,173,0,428,31,0,4,0,0,34,11,0,0,3,0,22,21,6,0,9,0,43,32,3,0,8,0,40,70,12,4,0,0,91,134,33,11,11,0,189,102,7,18,11,0,138,15,0,0,3,0,21,3,0,0,0,0,4,989,89,92,356,10,1532,16,7,0,0,0,29,497,25,13,0,0,541,59,3,6,5,3,74,17,4,3,0,0,23,37,0,4,0,0,41,187,17,13,25,0,243,1123,97,95,98,5,1422,74,8,0,25,270,375,7793,998,895,3383,336,13411
505011072,141,861,709,3440,19,5172,3,6,0,58,0,70,367,23,29,26,8,451,57,30,10,79,0,178,207,44,47,105,0,391,2914,662,579,2780,17,6946,50,6,12,3,0,75,87,10,20,15,0,129,281,44,51,229,0,607,76,21,7,44,0,146,15,7,0,3,0,28,289,16,19,12,0,338,776,153,98,797,6,1834,347,118,46,372,4,882,18,0,5,0,0,22,10,0,0,6,0,11,46,18,8,43,0,115,21,0,3,12,0,40,52,15,8,0,0,82,108,58,20,18,0,207,123,22,18,29,0,199,37,6,11,9,0,65,0,0,0,0,0,0,723,165,128,729,9,1750,41,3,0,4,0,52,336,28,31,4,0,402,57,3,12,16,0,81,16,8,8,0,0,30,45,0,4,5,0,51,173,21,12,33,0,233,996,142,156,159,7,1458,62,5,0,41,180,289,6573,1423,1149,6227,228,15594
505011073,151,796,595,3123,26,4689,0,12,9,124,0,147,318,10,30,22,0,383,58,21,5,57,0,140,140,35,35,80,0,284,1981,658,484,2548,22,5692,71,6,20,4,0,102,70,3,7,30,0,103,195,36,31,203,0,464,42,20,9,49,0,127,33,10,0,11,0,45,223,8,12,22,0,272,691,138,91,758,13,1686,299,105,41,275,0,719,10,0,0,0,0,16,15,0,0,5,0,21,50,12,6,16,0,82,10,8,0,15,0,32,85,31,11,0,0,128,95,55,38,17,0,198,86,4,10,33,0,137,29,0,4,4,0,44,10,0,0,0,0,11,514,130,105,689,4,1439,28,5,4,3,0,45,139,33,11,5,0,188,37,0,8,12,0,55,31,0,4,0,0,40,82,0,5,0,0,86,96,17,13,38,0,167,892,143,139,133,14,1326,52,7,8,34,305,399,5082,1308,963,5622,368,13344
505011074,147,566,501,1964,16,3192,0,17,3,130,0,153,164,3,8,13,0,189,15,11,12,30,0,73,128,36,18,70,4,249,2660,518,397,1452,19,5043,50,6,15,0,0,73,70,4,0,9,0,84,162,25,14,104,0,297,32,11,4,9,0,58,15,0,4,5,0,25,101,11,5,5,0,123,691,94,77,384,4,1243,143,46,41,149,3,383,15,0,4,0,0,14,3,0,0,0,0,3,21,4,0,13,0,36,16,9,3,10,0,37,62,10,5,8,5,87,78,40,13,10,0,141,78,13,15,9,0,114,31,3,0,3,0,33,8,0,0,0,0,8,540,120,97,321,5,1079,25,0,0,3,0,29,175,14,9,5,0,205,49,3,5,11,0,60,12,0,0,0,0,14,17,0,0,0,0,17,111,12,6,20,0,146,690,81,83,81,6,938,35,3,10,28,324,406,4973,903,765,3325,368,10336
505011075,154,632,490,2199,15,3485,0,9,3,60,0,73,209,13,10,13,0,242,52,16,4,42,0,115,146,26,16,39,0,228,2164,506,367,1757,22,4816,43,0,12,4,0,56,51,9,0,18,0,68,196,38,27,123,0,386,67,28,23,42,0,158,27,6,10,0,0,41,233,16,8,10,5,271,497,108,91,526,7,1227,264,109,54,278,0,702,9,0,0,0,0,9,6,0,0,5,0,18,44,5,9,24,0,84,7,4,10,5,0,24,34,5,14,5,0,56,67,35,15,0,0,121,111,8,14,30,0,163,28,0,5,8,0,38,0,5,0,0,0,5,551,116,58,452,0,1171,21,0,0,3,0,26,254,11,20,0,0,280,31,0,0,10,4,50,10,5,6,0,0,18,37,0,4,5,0,40,121,6,7,26,0,160,752,138,120,84,8,1102,28,8,3,28,196,266,4800,1058,790,4026,243,10919
505011076,132,428,312,1241,0,2115,0,14,4,41,0,56,271,7,3,10,0,296,39,9,7,24,0,77,202,20,13,31,0,273,3180,403,250,856,13,4697,39,4,13,0,0,55,68,8,0,7,0,82,178,20,14,78,0,295,25,10,7,35,0,72,16,0,9,0,0,21,259,7,5,0,0,275,727,71,48,249,0,1089,152,44,30,86,0,315,9,0,0,0,0,9,6,0,0,4,0,11,35,8,5,17,0,66,9,0,7,6,0,17,23,6,6,9,0,41,47,17,9,0,0,76,92,15,9,19,0,127,20,0,3,0,0,24,0,0,0,0,0,4,700,57,35,242,8,1040,23,0,0,0,0,23,444,15,17,0,0,480,27,0,0,4,0,34,8,0,3,0,0,13,22,8,7,0,0,30,132,21,12,5,5,171,817,44,70,78,9,1012,35,7,5,17,92,150,6035,707,509,2080,121,9455
505011077,192,621,515,1971,34,3329,4,8,5,98,9,125,388,7,13,25,0,438,41,15,7,29,0,97,204,41,27,55,0,322,3533,547,483,1701,52,6314,119,5,8,0,0,130,78,12,9,14,0,106,263,40,20,131,0,463,29,11,7,33,0,84,39,3,3,11,0,53,205,12,4,8,0,223,906,122,79,528,3,1632,173,61,24,165,8,426,36,0,0,0,0,42,11,5,0,5,0,11,23,4,0,8,0,31,10,3,0,11,0,29,87,23,7,3,6,128,83,25,16,0,0,132,133,15,10,27,0,180,40,0,0,10,0,54,10,0,0,0,0,10,793,116,77,418,6,1407,21,3,0,3,0,27,267,12,10,3,0,290,44,7,6,9,0,65,29,5,4,5,0,44,35,0,0,0,0,40,158,19,12,16,0,199,1425,122,132,118,10,1807,75,13,9,42,856,1000,7398,1066,832,3666,963,13924
505011078,149,755,593,2886,16,4401,3,12,6,98,0,120,275,10,19,32,0,334,34,9,7,53,0,100,178,48,33,70,0,331,2508,623,540,2371,76,6122,30,0,11,0,0,45,85,15,8,26,5,133,202,47,42,166,0,457,39,20,8,34,0,92,24,10,0,11,0,34,153,8,6,16,0,186,659,125,82,612,11,1485,268,90,51,326,0,734,20,0,0,0,0,20,8,0,0,0,0,10,29,8,0,16,0,55,12,0,3,7,0,27,62,20,3,7,0,88,102,38,31,10,0,181,104,17,17,16,0,148,28,0,0,4,0,44,10,0,0,0,0,10,629,133,96,635,5,1499,8,0,0,12,0,26,192,21,16,0,0,230,40,0,0,10,0,56,8,0,0,7,0,18,31,0,5,0,0,40,115,12,12,38,0,183,731,128,130,118,8,1117,36,7,3,30,170,241,5256,1217,967,5218,278,12932
505011079,138,572,537,2145,22,3404,0,10,9,48,0,63,140,13,11,17,0,180,46,16,14,43,0,115,142,23,18,56,0,248,2855,498,472,1601,20,5447,28,0,12,0,0,45,72,15,3,22,0,112,244,41,26,140,0,449,36,8,7,27,0,70,27,3,0,0,0,37,90,12,9,4,0,109,739,101,83,487,7,1412,204,89,39,204,3,541,9,0,0,0,0,9,4,4,0,0,0,12,14,3,0,9,0,28,15,6,4,11,0,37,43,12,12,5,0,66,97,34,25,5,0,166,84,15,9,19,0,120,41,4,3,5,0,53,0,0,0,0,0,0,664,122,76,413,3,1277,32,10,0,6,0,46,232,21,14,3,0,270,43,10,9,15,0,71,8,3,0,5,0,16,32,0,4,0,0,44,154,7,11,26,0,199,682,104,111,106,8,1019,21,3,5,24,191,242,5335,963,842,3750,242,11130
505011080,75,350,323,1292,9,2052,8,5,7,53,0,72,159,0,11,4,0,173,24,8,0,6,0,37,111,21,9,20,0,156,2079,314,305,984,21,3707,36,0,8,5,0,55,81,0,4,9,0,88,147,16,12,73,0,247,33,11,0,14,0,59,18,0,0,0,0,19,122,7,5,9,0,145,528,76,52,299,5,962,197,48,21,141,0,405,3,0,0,0,0,10,7,0,0,0,0,12,28,10,3,9,0,52,20,3,4,6,0,33,27,0,3,0,0,29,79,21,15,8,0,126,60,9,7,12,0,81,14,0,3,0,0,24,0,0,0,0,0,0,509,62,53,263,3,889,13,3,0,0,0,18,230,12,14,0,0,250,23,4,0,0,0,34,8,3,4,0,0,15,51,0,6,0,0,57,100,11,4,5,0,115,579,65,71,78,0,793,35,0,0,20,155,214,4228,603,541,2260,192,7822
505011081,87,402,412,1944,13,2863,0,8,15,68,0,88,132,4,17,9,0,171,15,16,4,28,0,67,110,27,21,60,0,208,1573,379,332,1426,8,3718,56,10,5,7,5,80,33,8,0,9,0,52,134,22,27,127,0,315,17,7,0,24,0,55,18,8,4,4,0,31,113,12,6,11,0,130,500,69,61,452,3,1089,141,52,30,224,3,450,3,0,5,0,0,4,6,0,0,3,0,7,11,3,0,10,0,22,8,0,0,5,0,10,44,8,11,10,0,67,56,25,28,7,0,110,67,14,9,17,0,102,36,0,3,0,0,41,6,0,0,0,0,5,443,81,64,352,0,938,16,0,5,0,0,21,91,12,4,0,0,109,24,4,7,4,0,33,12,0,0,0,0,9,36,0,13,0,0,50,70,9,7,22,0,105,554,73,91,84,3,810,37,3,7,19,107,182,3464,711,660,3362,137,8334
505011082,87,565,421,2408,17,3503,0,10,0,49,0,54,156,3,16,16,0,186,52,23,5,46,0,133,128,33,13,54,0,233,1566,438,337,1970,12,4327,16,3,6,3,0,30,40,3,10,16,0,68,141,37,32,129,3,350,49,25,0,49,0,125,11,8,4,0,0,19,124,20,5,12,0,158,431,104,82,667,3,1280,251,95,51,277,0,680,12,0,0,0,0,12,5,4,4,13,0,25,36,9,6,21,0,67,16,5,0,3,0,20,19,3,0,0,0,18,50,34,18,6,0,110,92,15,11,40,0,154,13,0,0,3,0,19,4,0,0,0,0,4,386,111,51,518,5,1069,18,4,3,3,0,23,173,21,14,4,0,215,34,0,6,8,0,45,11,4,0,0,0,21,26,0,0,4,0,28,65,8,14,48,0,130,480,100,98,103,8,787,27,6,4,15,128,184,3536,966,691,4443,180,9805
505011083,83,477,383,1889,18,2846,0,9,9,42,0,55,241,11,12,16,0,282,39,10,5,37,0,95,132,20,22,44,0,222,2183,466,319,1426,10,4403,38,0,0,4,0,43,48,7,3,16,0,74,155,25,15,107,0,308,27,12,0,23,0,54,11,0,0,3,0,17,151,4,11,6,0,175,608,85,61,410,0,1162,189,55,26,175,0,442,10,0,0,0,0,11,4,0,0,0,0,6,42,6,5,22,0,70,4,6,4,10,0,26,31,10,3,0,0,37,47,23,27,8,0,97,79,9,11,23,0,125,8,0,3,0,0,17,7,0,0,0,0,7,556,98,62,368,0,1088,10,0,0,0,0,14,232,9,6,6,0,255,32,0,3,5,0,37,11,0,0,0,0,14,30,6,4,0,0,32,87,13,10,31,0,137,609,40,91,93,10,842,29,0,0,24,66,121,4510,773,630,3316,99,9327
505021084,246,627,484,2599,43,4000,0,14,5,144,0,171,498,23,22,16,3,558,199,36,25,118,0,370,129,42,20,62,0,257,1490,560,415,2080,39,4584,157,4,9,0,0,172,64,6,8,18,0,94,124,34,26,168,3,353,198,43,7,106,0,357,22,8,0,3,0,38,485,9,14,10,0,515,525,125,86,622,11,1367,1346,294,132,796,10,2584,27,0,5,0,0,28,24,0,0,3,0,29,487,55,49,106,9,705,24,3,4,11,0,48,104,22,11,0,0,139,80,21,13,11,0,130,109,11,12,26,6,158,41,4,12,5,6,65,5,4,0,0,0,11,342,120,79,494,4,1034,119,8,0,16,0,140,91,15,9,3,0,115,70,11,3,15,0,104,14,6,5,0,0,21,186,10,10,11,0,218,68,15,11,30,0,126,1734,136,166,161,11,2211,115,9,3,30,501,653,7652,1323,946,5203,623,15743
505021085,593,494,376,1879,47,3388,30,54,17,522,3,623,851,8,15,18,4,901,88,25,7,39,0,153,73,22,14,37,0,142,1467,413,318,1569,57,3828,423,0,19,0,0,443,61,3,7,7,0,84,141,19,30,116,5,308,69,11,9,35,0,121,42,4,0,3,0,50,822,15,3,11,0,845,261,99,50,413,13,833,315,96,49,232,6,702,29,0,0,0,0,35,33,8,0,3,0,48,367,51,19,29,0,469,21,3,5,14,0,49,198,25,13,3,3,235,88,25,15,3,0,134,124,7,12,10,0,155,41,0,5,0,0,55,28,4,0,0,0,36,275,87,69,355,6,791,150,11,0,7,4,171,58,4,8,0,0,65,63,0,5,11,0,82,59,5,8,0,0,70,1114,6,22,7,5,1157,26,5,0,15,0,52,7206,161,152,130,74,7718,391,12,11,54,1386,1852,13636,984,739,3773,1580,20716
505021087,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
505021088,182,868,704,3420,31,5199,3,18,8,198,0,222,857,13,26,29,8,930,100,33,27,93,0,249,174,61,24,114,0,379,2307,766,600,3069,48,6789,141,0,21,9,0,167,123,17,10,29,0,178,260,58,36,207,5,572,83,18,16,84,0,203,53,14,8,11,0,83,375,26,12,17,0,421,798,166,123,977,19,2082,509,175,70,487,10,1249,57,0,6,5,0,64,18,4,3,8,0,25,65,18,10,20,0,116,12,18,0,20,0,42,80,11,9,4,0,106,110,43,30,6,0,194,147,32,21,38,0,241,53,7,3,21,0,84,11,4,0,0,0,24,591,177,111,787,12,1683,82,9,11,4,0,102,196,22,13,3,0,231,78,6,8,12,0,102,29,0,0,7,0,41,80,8,6,13,0,103,91,14,5,40,0,157,1748,199,234,163,20,2361,92,3,0,42,747,887,7567,1584,1230,6662,877,17910
505021089,223,1283,972,4873,38,7386,4,3,0,133,0,137,783,22,72,33,8,918,150,66,18,130,0,365,283,72,35,103,0,492,3137,1043,749,4228,50,9206,73,5,10,5,0,94,115,15,15,23,0,168,329,51,65,309,5,760,125,30,17,112,0,289,48,10,3,7,0,68,420,35,25,31,0,511,853,250,162,1318,3,2579,675,235,118,690,6,1724,42,0,3,0,0,52,15,3,5,6,0,20,93,24,10,73,0,193,14,5,4,18,0,37,59,13,6,0,0,84,113,69,27,13,6,224,154,37,20,47,0,253,65,3,15,13,0,94,7,4,0,0,0,11,809,257,181,1106,8,2350,28,15,6,6,0,52,310,28,40,9,0,391,66,6,15,31,0,118,27,4,0,8,3,43,75,13,5,5,0,98,143,25,12,57,0,237,1409,229,233,271,5,2151,72,10,0,76,429,586,8413,2202,1582,9308,554,22058
505021090,464,539,445,1810,36,3301,12,29,11,286,5,332,1010,20,27,13,0,1072,123,19,7,35,0,177,99,21,21,54,0,188,1533,469,345,1609,45,4008,468,4,37,0,4,522,87,6,3,7,0,107,171,20,23,141,0,355,129,24,10,60,0,228,37,3,0,4,0,45,1327,30,11,6,4,1380,646,101,55,473,3,1278,662,146,70,392,5,1277,100,0,6,0,0,103,12,4,0,0,0,18,384,25,35,43,5,493,7,0,5,7,0,20,131,19,6,3,0,164,76,16,16,6,0,119,144,11,7,25,0,190,67,0,9,5,0,84,17,3,0,0,0,21,316,102,68,451,9,938,160,4,8,7,0,176,91,10,3,3,0,114,97,6,0,18,0,119,51,3,0,0,0,58,680,14,20,10,0,723,50,8,3,29,0,96,5088,147,155,139,41,5567,235,9,10,29,1121,1402,12440,1058,836,3803,1261,19403
505021091,3,6,6,27,0,45,0,0,0,0,0,4,18,0,0,0,0,18,4,0,0,4,0,8,0,0,0,0,0,0,22,7,4,23,0,55,0,0,0,0,0,0,4,0,0,0,0,4,0,3,0,3,0,11,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,7,8,0,3,4,0,13,7,0,0,3,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,3,0,0,0,0,0,5,0,0,0,0,5,4,0,0,0,0,4,0,0,0,0,0,0,7,0,0,4,0,11,0,0,0,0,0,0,6,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0,0,0,51,0,0,0,0,49,48,119,15,11,60,52,244
505021092,135,871,783,3307,22,5117,5,17,9,133,5,164,317,9,24,13,0,364,46,26,19,88,0,181,202,54,41,111,0,401,2577,764,597,2939,43,6921,61,0,19,8,0,92,181,12,16,18,0,238,324,65,57,269,0,718,78,18,14,60,0,165,43,6,4,3,0,56,123,11,20,14,4,170,824,162,119,1105,17,2228,501,130,67,402,3,1113,15,0,0,4,0,22,8,0,0,5,0,20,30,8,8,24,0,76,10,3,7,16,0,30,116,19,11,3,0,148,148,54,40,15,0,253,139,30,17,50,0,229,71,4,10,4,0,94,8,0,0,0,0,5,633,159,145,804,5,1748,45,0,0,3,0,49,200,31,26,6,0,259,117,6,8,13,0,140,20,3,5,0,0,31,33,0,4,0,0,42,97,31,16,59,0,200,1552,162,231,197,11,2155,74,12,7,33,745,870,6633,1523,1293,6538,834,16823
505021093,212,488,351,1686,15,2756,4,15,4,89,0,114,1245,15,52,16,7,1331,254,46,25,128,3,456,80,20,17,35,0,150,1185,402,286,1341,28,3243,118,0,12,0,0,133,48,7,4,14,0,67,124,30,17,101,0,271,193,42,18,104,3,354,30,3,0,10,0,45,740,17,13,10,0,782,402,76,51,417,6,946,1382,289,115,782,18,2583,41,0,5,0,0,40,19,0,4,0,0,24,319,45,23,130,0,515,16,3,3,12,0,30,40,10,3,3,0,56,44,13,5,3,0,69,115,14,18,31,0,181,32,0,0,4,0,30,4,0,0,0,0,10,273,78,25,304,8,682,70,0,0,4,0,78,97,13,5,9,0,120,91,4,3,12,0,115,38,0,0,0,0,39,245,12,13,6,0,276,48,15,4,21,0,85,2232,134,123,106,5,2597,79,8,9,21,444,559,8470,1093,712,3644,529,14445
505021094,73,441,346,1846,3,2712,7,3,0,34,0,45,67,3,12,17,0,101,22,14,6,54,0,95,100,27,21,32,0,172,1108,397,263,1732,14,3512,13,0,7,4,0,23,47,9,4,14,0,71,129,23,24,129,0,311,43,17,5,47,0,108,13,0,0,3,0,19,35,3,5,6,0,48,251,72,56,574,0,962,208,85,50,260,5,605,7,0,0,0,0,7,3,0,0,6,0,10,30,9,3,23,0,64,11,0,4,6,0,24,22,8,3,0,0,37,55,19,7,0,0,85,51,11,9,30,0,105,5,0,4,0,0,14,0,0,0,0,0,0,271,70,59,428,0,828,19,0,0,0,0,22,103,7,8,5,0,128,40,7,3,11,0,62,5,0,3,0,0,10,16,0,3,0,0,22,41,10,6,28,0,87,378,80,104,109,0,669,25,5,0,21,185,236,2466,775,577,3671,214,7704
505021095,189,505,365,1675,23,2757,6,16,4,106,0,128,624,21,26,24,4,702,105,21,10,52,0,195,72,39,16,45,0,177,1322,450,319,1536,26,3654,130,6,11,9,0,150,61,3,5,14,0,90,109,34,13,135,3,300,69,23,10,52,5,162,16,3,5,3,0,24,699,20,3,14,0,738,462,100,62,539,5,1164,749,201,81,451,4,1486,41,0,0,0,0,46,10,0,8,3,0,20,125,10,16,37,0,183,9,6,3,8,0,28,50,9,7,0,0,61,56,27,11,6,0,98,86,14,10,32,3,142,25,4,3,5,0,39,3,0,0,0,0,7,380,91,96,417,3,978,97,7,6,7,0,115,92,5,12,0,0,113,58,0,0,5,0,67,44,4,5,0,0,55,182,0,6,4,0,196,40,8,5,24,0,78,2068,126,125,115,12,2442,80,10,0,19,524,640,6698,1013,712,3483,591,12495
