SA2_CODE_2021,M_SEO_Before_2005,M_SEO_2005_2010,M_SEO_2011_2015,M_SEO_2016,M_SEO_2017,M_SEO_2018,M_SEO_2019,M_SEO_2020,M_SEO_2021,M_SEO_Yr_arr_ns,M_SEO_Tot,M_Sol_sp_En_Vww_B_2005,M_Sol_sp_En_Vww_2005_2010,M_Sol_sp_En_Vww_2011_2015,M_Sol_sp_En_Vww_2016,M_Sol_sp_En_Vww_2017,M_Sol_sp_En_Vww_2018,M_Sol_sp_En_Vww_2019,M_Sol_sp_En_Vww_2020,M_Sol_sp_En_Vww_2021,M_Sol_sp_En_Vww_Yr_arr_ns,M_Sol_sp_En_Vww_Tot,M_Sol_sp_En_Nwna_B_2005,M_Sol_sp_En_Nwna_2005_2010,M_Sol_sp_En_Nwna_2011_2015,M_Sol_sp_En_Nwna_2016,M_Sol_sp_En_Nwna_2017,M_Sol_sp_En_Nwna_2018,M_Sol_sp_En_Nwna_2019,M_Sol_sp_En_Nwna_2020,M_Sol_sp_En_Nwna_2021,M_Sol_sp_En_Nwna_Yr_arr_ns,M_Sol_sp_En_Nwna_Tot,M_Sol_sp_E_Pr_E_ns_B_2005,M_Sol_sp_E_Pr_E_ns_2005_2010,M_Sol_sp_E_Pr_E_ns_2011_2015,M_Sol_sp_E_Pr_E_ns_2016,M_Sol_sp_E_Pr_E_ns_2017,M_Sol_sp_E_Pr_E_ns_2018,M_Sol_sp_E_Pr_E_ns_2019,M_Sol_sp_E_Pr_E_ns_2020,M_Sol_sp_E_Pr_E_ns_2021,M_So_sp_E_Pr_E_ns_Yr_ar_ns,M_Sol_sp_E_Pr_E_ns_Tot,M_Sol_sp_En_Tot_B_2005,M_Sol_sp_En_Tot_2005_2010,M_Sol_sp_En_Tot_2011_2015,M_Sol_sp_En_Tot_2016,M_Sol_sp_En_Tot_2017,M_Sol_sp_En_Tot_2018,M_Sol_sp_En_Tot_2019,M_Sol_sp_En_Tot_2020,M_Sol_sp_En_Tot_2021,M_Sol_sp_En_Tot_Yr_arr_ns,M_Sol_sp_En_Tot_YoA_Tot,M_LanProf_En_ns_B_2005,M_LanProf_En_ns_2005_2010,M_LanProf_En_ns_2011_2015,M_LanProf_En_ns_2016,M_LanProf_En_ns_2017,M_LanProf_En_ns_2018,M_LanProf_En_ns_2019,M_LanProf_En_ns_2020,M_LanProf_En_ns_2021,M_LanProf_En_ns_Yr_arr_ns,M_LanProf_En_ns_Tot,M_Tot_B_2005,M_Tot_2005_2010,M_Tot_2011_2015,M_Tot_2016,M_Tot_2017,M_Tot_2018,M_Tot_2019,M_Tot_2020,M_Tot_2021,M_Tot_Yr_arrival_ns,M_Tot_YoA_Tot,F_SEO_B_2005,F_SEO_2005_2010,F_SEO_2011_2015,F_SEO_2016,F_SEO_2017,F_SEO_2018,F_SEO_2019,F_SEO_2020,F_SEO_2021,F_SEO_Yr_arr_ns,F_SEO_Tot,F_Sol_sp_En_Vww_B_2005,F_Sol_sp_En_Vww_2005_2010,F_Sol_sp_En_Vww_2011_2015,F_Sol_sp_En_Vww_2016,F_Sol_sp_En_Vww_2017,F_Sol_sp_En_Vww_2018,F_Sol_sp_En_Vww_2019,F_Sol_sp_En_Vww_2020,F_Sol_sp_En_Vww_2021,F_Sol_sp_En_Vww_Yr_arr_ns,F_Sol_sp_En_Vww_Tot,F_Sol_sp_En_Nwna_B_2005,F_Sol_sp_En_Nwna_2005_2010,F_Sol_sp_En_Nwna_2011_2015,F_Sol_sp_En_Nwna_2016,F_Sol_sp_En_Nwna_2017,F_Sol_sp_En_Nwna_2018,F_Sol_sp_En_Nwna_2019,F_Sol_sp_En_Nwna_2020,F_Sol_sp_En_Nwna_2021,F_Sol_sp_En_Nwna_Yr_arr_ns,F_Sol_sp_En_Nwna_Tot,F_Sol_sp_En_Pr_En_ns_B_2005,F_Sol_sp_E_Pr_En_ns_2005_2010,F_Sol_sp_E_Pr_En_ns_2011_2015,F_Sol_sp_En_Prof_En_ns_2016,F_Sol_sp_En_Prof_En_ns_2017,F_Sol_sp_En_Prof_En_ns_2018,F_Sol_sp_En_Prof_En_ns_2019,F_Sol_sp_En_Prof_En_ns_2020,F_Sol_sp_En_Prof_En_ns_2021,F_So_sp_En_Pro_En_ns_Yr_ar_ns,F_Sol_sp_En_Prof_En_ns_Tot,F_Sol_sp_En_Tot_B_2005,F_Sol_sp_En_Tot_2005_2010,F_Sol_sp_En_Tot_2011_2015,F_Sol_sp_En_Tot_2016,F_Sol_sp_En_Tot_2017,F_Sol_sp_En_Tot_2018,F_Sol_sp_En_Tot_2019,F_Sol_sp_En_Tot_2020,F_Sol_sp_En_Tot_2021,F_Sol_sp_En_Tot_Yr_arr_ns,F_Sol_sp_En_Tot_YoA_Tot,F_LanProf_En_ns_B_2005,F_LanProf_En_ns_2005_2010,F_LanProf_En_ns_2011_2015,F_LanProf_En_ns_2016,F_LanProf_En_ns_2017,F_LanProf_En_ns_2018,F_LanProf_En_ns_2019,F_LanProf_En_ns_2020,F_LanProf_En_ns_2021,F_LanProf_En_ns_Yr_arr_ns,F_LanProf_En_ns_Tot,F_Tot_B_2005,F_Tot_2005_2010,F_Tot_2011_2015,F_Tot_2016,F_Tot_2017,F_Tot_2018,F_Tot_2019,F_Tot_2020,F_Tot_2021,F_Tot_Yr_arrival_ns,F_Tot_YoA_Tot,P_SEO_B_2005,P_SEO_2005_2010,P_SEO_2011_2015,P_SEO_2016,P_SEO_2017,P_SEO_2018,P_SEO_2019,P_SEO_2020,P_SEO_2021,P_SEO_Yr_arr_ns,P_SEO_Tot,P_Sol_sp_En_Vww_B_2005,P_Sol_sp_En_Vww_2005_2010,P_Sol_sp_En_Vww_2011_2015,P_Sol_sp_En_Vww_2016,P_Sol_sp_En_Vww_2017,P_Sol_sp_En_Vww_2018,P_Sol_sp_En_Vww_2019,P_Sol_sp_En_Vww_2020,P_Sol_sp_En_Vww_2021,P_Sol_sp_En_Vww_Yr_arr_ns,P_Sol_sp_En_Vww_Tot,P_Sol_sp_En_Nwna_B_2005,P_Sol_sp_En_Nwna_2005_2010,P_Sol_sp_En_Nwna_2011_2015,P_Sol_sp_En_Nwna_2016,P_Sol_sp_En_Nwna_2017,P_Sol_sp_En_Nwna_2018,P_Sol_sp_En_Nwna_2019,P_Sol_sp_En_Nwna_2020,P_Sol_sp_En_Nwna_2021,P_Sol_sp_En_Nwna_Yr_arr_ns,P_Sol_sp_En_Nwna_Tot,P_Sol_sp_En_Pr_En_ns_B_2005,P_Sol_sp_E_Pr_En_ns_2005_2010,P_Sol_sp_E_Pr_En_ns_2011_2015,P_Sol_sp_En_Prof_En_ns_2016,P_Sol_sp_En_Prof_En_ns_2017,P_Sol_sp_En_Prof_En_ns_2018,P_Sol_sp_En_Prof_En_ns_2019,P_Sol_sp_En_Prof_En_ns_2020,P_Sol_sp_En_Prof_En_ns_2021,P_So_sp_En_Pro_En_ns_Yr_ar_ns,P_Sol_sp_En_Prof_En_ns_Tot,P_Sol_sp_En_Tot_B_2005,P_Sol_sp_En_Tot_2005_2010
505011079,1075,296,232,39,15,23,18,11,5,21,1743,159,35,49,4,4,5,12,6,6,0,286,6,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,167,42,54,4,4,5,12,6,6,7,293,0,0,0,0,0,0,0,0,0,0,0,1241,337,288,37,18,27,24,13,12,31,2036,1167,278,241,29,14,26,20,15,10,21,1835,215,72,64,6,10,5,13,9,9,5,396,9,0,0,0,0,0,0,0,0,3,22,0,0,0,0,0,0,0,0,0,0,0,224,72,71,7,10,5,13,7,9,11,419,0,0,0,0,0,0,0,0,0,0,0,1399,351,307,37,28,32,31,22,22,31,2252,2246,576,474,67,36,46,39,29,19,40,3573,376,110,115,7,10,8,22,11,13,14,685,16,0,3,0,0,0,0,0,0,0,31,0,0,0,0,0,0,0,0,0,0,0,395,112
505011080,813,259,161,22,10,21,19,14,5,19,1341,159,50,32,4,10,7,11,12,0,3,286,11,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,174,52,32,4,10,7,11,11,5,3,301,0,0,0,0,0,0,0,0,0,0,0,983,319,191,28,25,26,32,24,7,16,1646,882,254,166,21,12,17,15,9,3,18,1408,189,55,40,8,16,6,10,7,3,4,334,23,0,3,0,0,0,3,0,0,0,37,0,0,0,0,0,0,0,0,0,0,0,213,54,44,9,14,6,19,8,3,4,371,3,0,0,0,0,0,0,0,0,3,4,1095,313,208,37,28,28,32,18,6,19,1780,1698,518,324,50,27,35,39,18,13,33,2749,344,105,68,10,25,17,25,13,3,4,616,34,0,3,0,0,0,3,0,0,0,56,0,0,0,0,0,0,0,0,0,0,0,382,108
505011081,564,200,163,17,14,9,14,4,0,15,995,120,49,54,5,0,9,5,0,0,3,264,9,3,3,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,131,55,60,5,0,9,5,0,0,3,277,0,0,0,0,0,0,0,0,0,4,0,698,256,225,17,19,13,21,5,0,21,1269,576,186,171,19,11,8,11,9,0,21,1007,166,63,79,6,6,18,10,4,0,0,350,15,5,3,0,0,0,4,0,0,0,31,0,0,0,0,0,0,0,0,0,0,0,184,71,82,7,7,17,11,4,0,0,387,0,0,0,0,0,0,0,0,0,0,0,761,255,248,26,20,21,25,8,3,21,1394,1146,380,336,34,26,12,26,14,0,37,2006,290,115,138,9,8,26,17,7,0,4,611,23,8,7,0,0,0,4,0,0,0,44,0,0,0,0,0,0,0,0,0,0,0,314,128
505011082,709,130,97,15,19,12,9,5,5,21,1012,148,39,23,7,7,10,0,7,0,5,243,12,0,0,0,0,0,0,3,0,0,21,0,0,0,0,0,0,0,0,0,0,0,163,39,26,7,7,10,4,8,0,5,260,0,0,0,0,0,0,0,0,0,0,0,871,167,116,21,21,23,14,17,5,20,1279,785,128,107,19,14,15,19,0,6,12,1100,175,54,37,5,3,10,5,9,0,0,303,13,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,192,54,38,4,3,10,3,10,0,0,325,0,0,0,0,0,0,0,0,0,5,0,975,177,150,23,19,28,19,10,6,16,1428,1494,258,204,32,32,32,27,5,7,30,2115,323,91,58,10,7,17,8,18,0,0,542,29,0,0,0,0,0,6,3,0,0,43,0,0,0,0,0,0,0,0,0,0,0,354,91
505011083,781,320,217,16,12,8,0,8,4,8,1373,124,89,76,7,7,8,10,3,0,0,319,12,0,3,0,4,0,0,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,137,94,76,7,14,8,9,3,0,0,346,0,0,0,0,0,0,0,0,0,0,0,915,411,289,20,23,16,16,11,3,11,1718,811,291,205,14,27,7,5,10,0,6,1371,173,107,88,8,6,14,11,7,5,0,410,19,5,0,0,3,0,3,6,0,0,39,0,0,0,0,0,0,0,0,0,0,0,188,116,87,8,11,14,12,8,5,0,445,0,0,0,0,0,0,0,0,0,0,0,996,401,289,21,31,23,19,14,8,13,1813,1590,608,421,27,38,15,11,15,7,13,2743,292,198,165,12,18,19,15,8,3,0,730,32,5,0,0,9,6,4,6,0,0,61,0,0,0,0,0,0,0,0,0,0,0,322,203
505021084,696,148,179,24,14,13,14,5,0,32,1125,568,191,257,60,36,57,51,17,6,23,1268,90,11,23,9,0,7,8,4,0,8,164,0,0,0,0,0,0,0,0,0,0,9,660,207,277,74,37,61,65,21,4,37,1433,0,0,0,0,0,0,0,0,0,0,3,1350,352,457,93,51,74,75,26,8,70,2559,727,152,154,13,11,18,13,4,3,34,1136,643,222,258,72,55,42,65,14,7,50,1429,163,28,30,10,8,9,20,9,0,29,297,3,0,0,0,0,0,0,0,0,29,32,813,246,291,75,58,52,88,24,7,102,1764,0,0,0,0,0,0,0,0,0,0,4,1540,403,443,98,69,67,96,26,7,145,2902,1420,301,336,37,24,35,26,11,3,63,2257,1214,419,511,132,94,99,116,34,10,73,2693,257,37,51,21,7,11,35,9,0,40,465,3,0,5,0,0,0,0,0,0,27,39,1475,451
505021085,661,151,113,15,19,27,18,8,6,32,1048,926,730,603,172,157,187,216,52,12,51,3101,290,125,142,44,50,37,61,20,4,29,801,4,0,0,0,0,0,5,0,0,7,12,1221,851,744,222,209,221,281,72,11,85,3913,0,6,0,3,0,0,0,0,0,9,17,1881,1004,857,236,228,244,301,85,22,123,4984,650,159,108,16,22,18,25,5,3,17,1024,919,667,588,149,143,152,181,66,9,51,2922,368,227,184,56,47,61,92,56,4,27,1123,3,0,0,0,0,0,7,0,0,0,10,1289,889,779,208,189,213,275,123,14,81,4052,3,0,4,0,0,0,0,4,0,11,16,1939,1046,884,224,215,236,302,134,14,112,5100,1312,310,220,31,41,43,42,14,6,54,2071,1847,1393,1194,325,300,337,395,119,17,103,6023,655,349,323,99,92,94,157,76,13,56,1919,8,0,0,0,0,0,8,0,0,0,23,2510,1744
505021087,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
505021088,899,276,282,31,27,23,29,9,3,33,1611,323,244,245,34,39,43,44,11,0,15,993,40,14,11,6,5,8,8,4,0,0,87,0,0,0,0,0,0,0,0,0,0,0,368,251,254,36,44,48,50,15,0,13,1083,0,0,0,0,0,0,0,0,0,0,0,1258,529,533,70,68,74,80,29,9,44,2693,1020,244,304,24,29,35,37,21,0,24,1742,431,273,300,53,47,49,43,30,5,16,1242,61,18,21,4,8,6,16,6,0,0,148,0,0,0,0,0,0,0,0,0,0,3,492,295,321,57,53,55,64,30,5,18,1392,0,0,0,0,0,0,0,0,0,0,0,1511,538,632,81,87,88,95,55,3,44,3134,1911,523,585,55,61,57,64,35,8,56,3354,753,514,546,83,84,94,90,45,5,29,2236,104,33,33,10,11,8,22,9,0,6,232,0,0,0,0,0,0,0,0,0,0,4,861,545
505021089,1393,364,216,30,21,33,33,24,0,58,2169,371,162,114,19,23,21,10,9,0,9,735,27,7,10,0,0,3,11,0,0,3,71,0,0,0,0,0,0,0,0,0,0,5,396,166,128,15,23,18,27,9,0,12,805,5,0,0,0,0,0,0,0,0,0,4,1791,527,342,50,43,54,57,34,0,71,2975,1474,306,243,30,27,39,45,28,5,42,2228,469,199,179,34,21,30,18,13,0,6,975,55,15,10,0,6,9,17,0,0,8,123,0,0,0,0,0,0,0,0,0,0,4,525,212,190,33,26,43,37,13,0,15,1103,10,0,0,0,0,0,0,0,0,5,13,2010,516,429,66,55,74,83,40,7,66,3345,2867,671,457,64,50,68,76,48,10,99,4397,843,359,295,54,45,49,30,19,0,16,1707,88,22,23,3,6,11,31,8,0,11,190,0,0,0,0,0,0,0,0,0,0,4,925,382
505021090,637,215,236,32,33,36,46,17,0,29,1283,648,662,691,225,131,153,220,77,3,39,2849,155,51,59,33,14,16,43,20,5,8,399,4,5,3,0,0,0,3,0,0,4,17,806,714,754,257,146,170,266,96,9,49,3271,0,0,0,0,0,0,0,0,0,5,7,1446,928,986,288,178,206,309,114,14,85,4559,726,208,227,35,32,38,39,13,8,25,1349,711,592,737,239,162,180,194,66,8,45,2930,217,81,91,45,35,35,58,26,6,29,612,3,3,0,0,0,0,3,0,0,0,11,937,676,835,278,197,210,256,91,9,68,3557,0,0,0,0,0,0,0,0,0,3,8,1662,893,1065,312,228,249,296,103,15,100,4914,1367,425,466,61,62,78,80,30,7,57,2629,1365,1255,1434,456,292,335,417,144,6,84,5781,367,131,151,71,46,54,100,46,10,34,1016,11,3,4,3,0,0,5,0,0,4,31,1745,1388
505021091,9,0,3,3,5,3,0,0,0,0,29,4,3,8,0,0,0,3,0,0,0,14,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,4,3,9,0,0,0,3,0,0,4,20,0,0,0,0,0,0,0,0,0,0,0,15,8,9,3,5,3,3,0,0,4,51,8,4,11,0,0,0,3,6,0,0,29,5,0,3,0,3,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,3,8,0,0,0,0,0,0,0,0,0,0,0,5,3,4,0,3,0,0,0,0,3,27,0,0,0,0,0,0,0,0,0,0,0,19,9,11,0,3,5,4,6,0,3,56,23,3,13,7,5,3,3,6,3,0,53,8,0,7,4,3,6,5,0,0,0,36,0,0,0,0,0,0,0,0,0,4,8,0,0,0,0,0,0,0,0,0,0,0,8,5
505021092,911,288,318,30,26,34,52,37,18,34,1762,150,143,161,37,46,52,55,23,6,10,684,14,0,10,0,3,0,7,0,0,0,40,0,0,0,0,0,0,0,0,0,0,0,161,143,174,43,56,52,62,30,3,12,731,0,0,0,0,0,0,0,0,0,0,5,1081,431,488,75,79,89,116,66,26,52,2494,1000,263,301,40,50,50,78,35,19,31,1868,234,189,208,51,63,59,94,39,8,9,962,20,10,8,0,5,0,3,4,0,0,55,0,0,0,0,0,0,0,0,0,0,0,255,202,214,56,67,60,100,42,7,9,1017,0,0,0,0,0,0,0,0,0,3,6,1256,467,512,96,124,115,176,79,26,43,2896,1913,550,615,74,84,87,128,75,40,72,3630,384,339,369,94,119,116,147,68,8,18,1646,33,14,20,0,9,0,15,8,5,3,99,6,0,0,0,0,0,0,0,0,0,4,419,349
505021093,679,149,141,20,12,13,24,12,3,19,1067,736,263,271,72,71,83,151,62,3,20,1725,106,17,24,3,6,3,11,6,0,3,182,0,0,0,0,0,0,0,0,0,0,4,841,279,297,77,78,83,163,71,3,21,1908,5,0,0,0,0,0,0,0,0,0,3,1529,431,433,94,87,99,187,72,6,42,2980,601,145,120,20,9,21,17,13,4,26,980,791,301,310,80,97,97,141,66,4,30,1923,170,29,35,6,10,15,19,19,4,11,300,0,0,0,0,0,0,0,0,0,0,6,967,327,335,91,105,108,157,86,10,38,2224,0,0,0,0,0,0,0,0,0,0,0,1570,480,460,108,121,128,179,93,6,61,3203,1287,301,268,40,19,28,44,17,8,38,2048,1528,564,575,151,169,180,286,131,3,47,3648,277,44,53,8,16,12,32,23,4,14,481,0,0,0,0,0,0,0,0,0,0,4,1809,611
505021094,513,88,85,7,7,5,14,11,0,13,741,88,23,27,8,4,0,10,7,3,0,171,10,7,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,95,26,27,8,4,0,10,5,4,4,190,0,0,0,0,0,0,0,0,0,0,0,609,115,111,18,5,10,23,15,9,17,929,560,80,66,14,5,3,5,6,0,10,758,102,29,32,10,9,7,7,10,0,3,211,10,3,3,0,0,0,5,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,107,35,34,10,9,7,8,10,3,3,223,0,0,0,0,0,0,0,0,0,0,0,671,111,100,24,15,16,15,15,4,12,985,1077,166,152,23,11,12,17,14,0,28,1505,189,56,57,18,13,11,11,17,6,6,379,11,3,3,0,0,0,4,0,4,0,31,0,0,0,0,0,0,0,0,0,0,0,206,60
505021095,592,141,148,16,15,20,23,16,4,20,995,380,191,302,85,79,101,104,43,0,15,1306,68,11,20,4,8,9,9,6,0,3,131,0,0,0,0,0,0,0,0,0,0,4,446,199,322,91,86,104,117,49,4,19,1438,0,0,0,0,0,0,0,0,0,0,4,1043,342,472,106,99,125,140,60,5,40,2436,641,128,148,21,24,28,25,18,5,14,1048,446,212,310,78,101,94,132,60,10,11,1463,122,12,24,9,4,5,10,13,0,8,203,0,0,0,0,0,0,0,0,0,5,0,569,223,334,89,110,106,145,68,10,18,1675,0,0,0,0,0,0,0,0,0,3,0,1210,352,483,110,138,136,164,83,11,35,2723,1236,270,297,39,37,52,41,23,8,36,2040,828,401,616,163,178,194,240,104,9,23,2766,188,20,45,9,12,15,21,11,0,14,338,3,0,0,0,0,0,0,0,0,4,10,1015,423
505021096,880,237,144,22,12,27,21,29,6,32,1410,376,193,180,25,34,23,51,16,6,10,914,34,6,11,3,0,3,10,10,0,0,85,0,0,0,0,0,0,0,0,0,0,0,412,199,190,29,36,31,61,21,6,9,998,0,0,0,0,0,0,0,0,0,0,0,1292,435,334,54,56,62,85,53,9,40,2414,895,227,142,29,17,26,19,24,6,24,1402,506,221,234,40,47,35,38,14,9,9,1164,46,25,30,10,12,5,14,5,3,7,146,0,0,0,0,0,0,0,0,0,0,3,557,248,266,53,50,40,57,19,10,18,1310,0,0,0,0,0,0,0,0,0,0,3,1455,471,408,75,68,60,79,44,16,42,2719,1768,466,287,50,36,52,44,56,14,52,2815,888,414,412,74,77,60,91,32,14,21,2077,84,31,37,9,8,9,22,7,3,8,229,0,0,0,0,0,0,0,0,0,0,0,966,448
505021097,1021,173,143,20,15,24,15,10,5,31,1446,486,212,242,60,62,73,87,31,6,25,1288,81,11,28,4,6,4,15,6,0,7,155,0,0,0,0,0,0,0,0,0,0,5,572,222,269,69,66,81,103,39,10,36,1449,0,0,0,0,0,0,0,0,0,7,7,1590,390,418,86,79,103,117,47,15,66,2898,1091,168,165,22,25,20,19,19,3,42,1569,608,225,286,62,57,84,94,35,9,33,1496,117,18,37,3,5,4,12,4,3,9,230,0,0,3,0,0,0,0,0,0,0,3,724,242,326,69,66,94,108,41,12,40,1722,4,0,0,0,0,0,0,0,0,4,10,1821,406,491,86,83,112,129,63,14,89,3305,2112,335,307,37,36,45,38,22,7,73,3017,1098,434,530,129,117,153,178,66,15,60,2782,199,30,68,7,9,10,24,12,3,16,383,0,0,3,0,0,0,0,0,0,0,8,1294,461
505021301,662,99,61,10,4,4,14,6,4,13,871,775,153,162,23,14,12,26,8,0,25,1209,173,14,22,5,3,4,20,8,0,5,250,10,0,0,0,0,0,0,0,0,0,13,956,165,184,24,18,20,50,13,0,34,1470,3,0,0,0,0,0,0,0,0,6,9,1620,267,245,32,23,27,66,21,4,51,2353,718,101,58,8,0,4,10,8,3,16,920,825,163,156,28,16,19,21,8,4,25,1273,268,37,38,8,9,6,24,7,0,17,417,3,0,0,0,0,0,0,0,0,3,11,1097,196,197,37,29,32,42,19,6,48,1701,4,0,0,0,0,0,0,0,0,0,7,1815,295,253,42,31,33,52,20,10,59,2621,1377,200,117,20,3,9,26,13,6,26,1788,1598,311,318,53,32,39,48,13,7,55,2473,443,51,64,7,13,15,47,12,0,24,672,13,0,0,0,0,0,0,0,0,3,24,2061,365
505021302,743,135,111,12,11,6,11,8,6,21,1072,426,209,195,36,36,42,40,12,0,15,1020,68,30,23,5,13,6,16,4,0,6,170,0,0,0,0,0,0,0,0,0,0,0,496,241,222,37,49,51,52,23,0,24,1194,0,0,0,0,0,0,0,0,0,3,3,1244,376,334,48,67,55,62,28,6,51,2271,806,124,104,17,10,13,6,0,8,21,1118,545,217,228,50,41,58,54,29,0,23,1244,125,36,34,6,4,6,15,6,10,14,262,4,0,0,0,0,0,0,0,0,0,0,673,253,268,57,41,65,68,35,7,32,1502,0,3,0,0,0,0,0,0,0,4,6,1480,386,374,74,53,78,78,37,20,56,2628,1555,263,214,33,25,21,17,9,17,36,2186,975,430,430,82,75,105,94,41,0,37,2264,194,66,63,10,18,16,30,13,10,18,432,4,0,0,0,0,0,0,0,0,3,6,1170,494
505031098,561,83,52,10,6,5,5,4,0,17,743,577,290,230,43,33,25,36,11,4,24,1270,184,74,69,15,11,14,26,3,3,10,406,0,0,0,0,0,0,0,0,0,0,6,757,371,300,56,41,34,64,11,6,38,1677,3,0,0,0,0,0,0,0,0,5,10,1326,457,353,65,47,38,67,17,6,56,2425,560,73,52,9,14,3,6,3,4,14,729,526,269,229,40,36,31,30,10,0,16,1185,244,116,89,19,26,24,33,5,6,13,596,0,0,3,0,0,0,0,0,0,0,5,774,384,318,62,59,50,72,21,6,30,1784,0,0,0,0,0,0,0,0,0,0,0,1333,457,373,63,75,57,76,21,13,47,2516,1119,156,104,15,17,12,7,4,4,34,1470,1102,557,454,81,71,55,69,19,4,43,2452,433,197,162,34,40,33,61,11,8,20,1000,3,0,5,0,0,0,0,0,0,0,7,1536,755
505031099,1459,943,541,43,27,32,21,20,11,75,3177,277,348,207,26,17,36,36,14,3,13,992,27,12,18,8,0,9,4,3,0,9,82,0,0,3,0,0,0,0,0,0,7,7,303,364,229,33,23,42,40,20,4,19,1081,0,4,0,0,0,0,0,0,0,4,8,1766,1315,770,72,49,68,67,41,17,102,4267,1683,970,565,38,45,24,43,32,6,84,3493,334,419,316,40,26,45,51,25,10,17,1278,36,35,29,13,3,4,13,10,8,10,156,0,0,0,0,0,0,0,0,0,0,3,371,450,345,49,37,46,62,25,19,27,1440,3,6,0,0,0,0,0,0,0,0,4,2055,1418,914,87,78,75,107,60,25,114,4940,3140,1917,1107,83,74,49,71,58,24,157,6666,612,763,521,67,47,82,87,38,16,30,2272,65,47,47,16,5,10,13,13,9,16,238,0,0,3,0,0,0,0,0,0,0,13,677,813
505031100,1021,835,514,37,18,21,11,22,4,38,2526,227,411,263,38,25,26,18,23,6,10,1052,17,12,10,0,0,3,4,3,0,5,66,0,0,0,0,0,0,0,0,0,0,0,248,419,280,38,26,34,28,27,6,15,1115,0,0,0,0,0,0,0,0,0,3,4,1264,1259,787,73,48,49,44,50,9,52,3642,1143,815,483,43,36,19,21,20,0,36,2623,273,445,343,36,42,27,34,24,0,15,1240,40,37,24,3,9,9,13,3,0,9,144,0,0,0,0,0,0,0,0,0,0,0,314,481,365,42,52,38,44,26,3,19,1385,3,0,0,0,0,0,0,0,0,4,5,1456,1302,849,81,83,60,72,46,3,58,4007,2162,1654,998,77,56,36,43,38,9,76,5145,505,854,609,71,68,55,55,44,9,27,2294,56,46,37,3,13,17,17,13,0,7,208,0,0,0,0,0,0,0,0,0,0,0,559,903
505031101,826,440,319,22,10,18,27,13,4,31,1719,251,305,195,27,31,29,30,7,0,14,890,29,10,14,6,8,0,4,4,0,0,83,3,3,0,0,0,0,0,0,0,0,8,282,316,204,30,39,32,44,20,0,14,980,0,0,0,0,0,0,0,0,0,6,6,1109,757,525,55,51,52,65,30,7,47,2699,926,475,346,27,20,22,37,16,8,20,1897,301,257,241,57,47,44,48,23,0,10,1024,48,28,24,9,9,10,20,8,0,3,159,0,3,0,0,0,0,0,0,0,0,3,343,297,266,62,52,51,60,31,0,16,1187,0,0,0,0,0,0,0,0,0,0,0,1270,775,614,92,76,78,95,48,7,32,3081,1757,919,669,53,30,44,57,25,13,48,3612,548,561,441,77,76,75,79,31,4,28,1914,79,42,34,14,19,13,22,17,0,3,244,3,7,0,0,0,0,0,0,0,0,10,628,615
505031102,386,68,44,3,3,8,3,0,0,21,538,341,211,174,29,20,25,27,12,4,33,883,137,55,55,13,16,25,20,3,0,13,337,3,0,0,0,0,0,0,0,0,0,7,482,277,227,41,40,50,46,16,6,44,1231,0,4,0,0,0,0,0,0,0,0,3,870,341,269,45,42,60,51,16,9,67,1774,365,72,42,5,6,10,4,3,0,24,530,288,216,170,43,30,29,35,12,5,11,843,162,87,59,24,21,36,29,8,6,17,448,0,0,0,0,0,0,0,0,0,0,3,454,303,228,67,45,62,68,24,15,34,1290,0,0,0,0,0,0,0,0,0,0,4,818,377,271,69,53,68,72,25,15,53,1829,753,141,86,11,8,21,8,3,0,39,1072,632,428,342,71,50,48,65,24,9,45,1725,301,145,117,36,30,63,48,13,13,32,784,4,3,0,0,0,0,0,0,0,0,16,931,574
