SA2_CODE_2021,Neg_Nil_Inc_CF_no_chldren,Neg_Nil_Inc_CFwith_chldren,Neg_Nil_Inc_OnePF,Neg_Nil_Inc_Oth_family,Neg_Nil_Inc_Total,1_149_CF_no_chldren,1_149_CFwith_chldren,1_149_One_PF,1_149_Oth_family,1_149_Total,150_299_CF_no_chldren,150_299_CFwith_chldren,150_299_OnePF,150_299_Oth_family,150_299_Total,300_399_CF_no_chldren,300_399_CFwith_chldren,300_399_OnePF,300_399_Oth_family,300_399_Total,400_499_CF_no_chldren,400_499_CFwith_chldren,400_499_OnePF,400_499_Oth_family,400_499_Total,500_649_CF_no_chldren,500_649_CFwith_chldren,500_649_OnePF,500_649_Oth_family,500_649_Total,650_799_CF_no_chldren,650_799_CFwith_chldren,650_799_OnePF,650_799_Oth_family,650_799_Total,800_999_CF_no_chldren,800_999_CFwith_chldren,800_999_OnePF,800_999_Oth_family,800_999_Total,1000_1249_CF_no_chldren,1000_1249_CFwith_chldren,1000_1249_OnePF,1000_1249_Oth_family,1000_1249_Total,1250_1499_CF_no_chldren,1250_1499_CFwith_chldren,1250_1499_OnePF,1250_1499_Oth_family,1250_1499_Total,1500_1749_CF_no_chldren,1500_1749_CFwith_chldren,1500_1749_OnePF,1500_1749_Oth_family,1500_1749_Total,1750_1999_CF_no_chldren,1750_1999_CFwith_chldren,1750_1999_OnePF,1750_1999_Oth_family,1750_1999_Total,2000_2499_CF_no_chldren,2000_2499_CFwith_chldren,2000_2499_OnePF,2000_2499_Oth_family,2000_2499_Total,2500_2999_CF_no_chldren,2500_2999_CFwith_chldren,2500_2999_OnePF,2500_2999_Oth_family,2500_2999_Total,3000_3499_CF_no_chldren,3000_3499_CFwith_chldren,3000_3499_OnePF,3000_3499_Oth_family,3000_3499_Total,3500_3999_CF_no_chldren,3500_3999_CFwith_chldren,3500_3999_OnePF,3500_3999_Oth_family,3500_3999_Total,4000orMore_CF_no_chldren,4000orMore_CFwith_chldren,4000orMore_OnePF,4000orMore_Oth_family,4000orMore_Total,Part_IncStated_CF_no_chldren,Part_IncStated_CFwith_chldren,Part_IncStated_OnePF,Part_IncStated_Oth_family,Part_IncStated_Total,All_Inc_NS_CF_no_chldren,All_Inc_NS_CFwith_chldren,All_Inc_NS_OnePF,All_Inc_NS_Oth_family,All_Inc_NS_Total,Total_CF_no_chldren,Total_CFwith_chldren,Total_OnePF,Total_Oth_family,Total_Total
505031258,21,4,15,0,39,3,0,3,0,6,7,3,7,0,15,0,0,17,0,17,27,0,27,0,53,36,7,44,0,84,112,14,55,5,185,80,15,71,3,173,66,37,68,3,174,82,72,54,6,213,48,64,31,0,149,39,75,30,0,147,137,210,62,5,411,79,174,17,0,272,67,153,3,0,225,37,70,10,0,118,55,169,5,0,224,101,313,36,0,459,15,12,11,0,33,999,1405,564,31,3001
505031303,33,0,0,0,39,6,0,5,0,10,11,0,5,0,11,3,0,12,5,17,22,5,20,0,44,17,3,29,0,55,102,11,37,0,158,87,29,55,0,171,87,38,53,6,184,100,80,48,7,236,67,90,48,0,203,64,110,47,0,219,171,288,54,13,518,159,270,23,7,467,88,230,19,8,345,66,145,10,0,224,98,347,17,0,464,91,223,43,6,370,18,11,10,0,43,1300,1893,534,50,3766
505031304,25,9,8,0,46,7,0,4,0,7,0,3,5,0,13,8,4,12,0,25,19,9,14,0,40,22,10,22,3,58,52,17,28,0,102,54,45,28,3,130,62,70,44,0,183,76,107,42,0,223,52,140,34,3,227,52,149,42,3,252,143,414,59,6,615,107,392,30,9,535,114,325,16,3,461,61,246,7,3,315,119,496,18,5,642,83,262,37,0,378,6,18,0,0,29,1065,2707,467,43,4283
505031305,34,8,6,0,49,5,3,5,0,18,9,0,0,0,13,8,0,6,0,14,35,8,12,4,55,20,11,29,0,60,106,19,30,0,160,70,27,38,0,134,77,45,57,0,178,90,91,37,0,219,54,112,47,8,214,72,110,35,4,224,147,298,62,8,504,102,317,40,6,463,68,297,21,0,392,53,191,6,0,255,95,510,17,3,626,45,236,33,4,319,18,14,0,0,33,1100,2305,487,32,3929
505031306,25,3,8,0,34,9,0,3,0,16,11,3,8,0,19,4,3,27,0,35,36,8,18,0,60,29,7,54,3,103,170,16,54,0,241,115,20,69,3,205,114,56,84,7,259,118,80,68,7,281,67,96,50,0,213,83,120,38,7,247,172,280,59,3,517,142,277,38,12,461,112,211,21,6,346,50,124,5,0,184,95,239,12,0,351,117,258,57,0,427,25,9,20,0,56,1503,1819,677,57,4053
506011110,28,11,25,0,65,15,3,5,0,23,9,0,25,0,34,6,0,41,0,53,57,23,95,5,170,36,26,162,3,224,230,56,169,11,463,124,75,165,19,386,166,148,176,14,502,169,215,148,12,536,125,206,96,13,433,136,201,67,8,407,280,384,106,20,791,159,292,47,4,502,95,169,25,7,297,53,80,4,3,143,64,145,14,6,230,148,302,94,8,543,50,10,31,7,100,1944,2329,1488,145,5905
506011111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
506011112,11,4,5,0,25,0,0,0,0,0,6,0,11,0,21,8,0,9,0,17,15,0,20,0,41,14,4,30,0,44,76,7,28,0,122,51,22,36,4,114,53,43,49,3,149,49,43,40,3,138,32,50,20,0,109,34,51,21,6,109,62,116,26,0,199,35,70,15,4,126,26,48,10,0,86,15,22,0,0,36,17,62,4,0,83,27,62,23,0,116,0,4,6,0,15,530,617,364,24,1540
506011114,13,0,7,0,26,13,0,5,0,18,11,0,10,0,20,0,0,19,0,22,35,4,27,6,72,22,4,57,4,91,131,15,53,8,199,78,33,89,16,211,92,45,73,6,221,92,79,50,3,228,46,80,42,3,174,80,62,32,4,166,121,163,48,11,342,83,93,26,0,211,69,117,12,3,206,45,51,0,0,101,47,140,11,0,193,82,136,47,0,266,21,3,10,0,36,1081,1038,616,67,2805
506011115,22,3,0,0,31,8,0,5,0,9,8,0,5,0,14,9,0,9,0,24,35,0,9,0,45,23,0,23,0,45,100,8,14,5,126,87,17,32,0,141,90,19,29,0,136,92,38,32,3,165,48,37,18,7,111,66,56,14,0,142,125,112,25,0,266,103,101,12,0,213,73,126,9,0,214,46,91,0,0,137,108,271,5,0,388,75,125,16,0,212,13,11,0,0,22,1140,1013,272,16,2442
506011116,20,6,0,0,23,9,0,0,0,17,6,0,0,0,7,0,0,3,0,7,25,0,9,0,32,12,4,10,0,32,89,7,8,0,103,84,4,12,0,99,62,15,19,0,96,92,20,21,0,142,51,29,17,0,96,53,46,16,0,114,106,127,39,0,273,83,111,9,0,203,100,117,10,0,223,44,94,9,0,148,103,259,14,0,376,55,127,27,4,208,4,7,4,0,12,985,978,224,14,2202
506011117,20,7,14,0,34,0,0,3,0,3,3,5,7,0,16,0,0,9,0,11,14,5,27,0,46,16,8,42,6,70,88,26,46,4,165,35,33,57,3,129,58,64,83,4,204,60,139,54,3,257,50,152,48,0,249,53,122,47,6,223,114,288,47,17,459,100,203,23,0,329,49,137,16,0,200,20,71,3,0,98,25,101,3,3,133,71,192,30,0,293,12,3,13,0,24,792,1545,568,50,2952
506011307,34,6,5,0,48,10,0,4,0,5,0,0,5,0,9,6,0,3,0,13,12,3,8,0,19,13,11,20,0,43,34,18,15,0,65,31,22,28,5,88,45,54,43,5,146,44,80,38,0,163,29,106,32,3,167,27,131,32,0,197,118,348,43,3,516,98,302,20,7,415,81,277,7,3,369,55,147,14,3,214,80,352,22,0,455,48,228,29,3,310,7,8,0,0,16,764,2094,362,34,3254
506011308,45,10,14,0,66,7,0,0,0,10,3,0,4,0,7,9,0,5,0,17,3,5,10,0,20,3,6,13,0,27,57,17,23,0,92,42,35,40,0,116,37,76,55,3,173,45,121,50,0,215,37,137,34,0,215,59,191,38,3,292,166,471,65,12,714,145,413,9,9,576,122,397,20,4,542,71,223,7,4,305,131,450,10,8,596,86,304,24,0,406,8,17,4,0,32,1071,2882,428,47,4426
506021118,37,5,14,0,54,11,0,5,0,11,11,3,10,3,22,10,3,23,0,41,32,11,31,4,71,24,7,48,8,91,108,20,47,6,180,89,43,63,6,198,85,68,54,11,212,120,79,45,14,258,75,70,39,11,197,97,66,38,5,209,234,189,66,16,501,162,166,28,13,364,117,135,26,9,289,80,101,10,5,200,175,284,20,13,487,142,158,36,3,346,17,10,11,0,36,1609,1424,604,121,3756
506021119,22,4,5,5,47,4,0,0,0,8,7,0,8,0,12,6,0,10,3,20,22,7,24,0,60,26,9,37,4,77,86,24,49,0,165,67,28,53,7,158,98,52,52,18,220,113,61,58,21,256,76,64,39,13,196,110,73,37,9,231,222,198,58,18,497,211,200,28,7,446,163,210,25,7,407,140,146,8,3,300,353,502,22,8,886,143,151,45,3,335,11,9,3,0,27,1887,1745,575,131,4333
506021120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
506021121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
506021123,37,4,5,0,47,4,0,0,0,7,15,0,0,0,21,4,0,9,3,20,26,0,10,6,39,24,6,19,0,55,83,21,29,3,134,79,24,43,9,149,94,38,41,8,187,157,63,38,18,269,105,79,34,11,218,119,59,27,12,218,266,164,62,32,525,220,120,22,12,370,161,143,20,3,328,117,126,5,13,259,362,451,38,8,867,141,133,32,3,306,13,7,6,0,29,2027,1441,451,135,4053
506021309,12,11,18,6,43,3,0,3,0,12,0,0,11,0,14,8,3,19,0,27,13,5,19,0,37,15,7,27,0,56,83,18,41,0,143,51,32,43,10,135,56,45,57,7,155,66,52,44,7,169,50,52,30,13,140,58,57,17,8,138,112,149,41,3,308,92,119,17,11,238,50,89,6,5,147,36,63,3,0,103,43,105,9,0,154,80,98,36,0,209,12,5,11,4,24,820,894,442,78,2236
506021310,23,5,5,0,35,8,0,0,0,10,0,0,5,0,5,0,3,7,3,16,15,3,14,4,32,4,12,22,0,34,75,10,26,0,114,39,32,26,4,102,38,39,26,0,113,68,68,37,3,180,41,57,26,3,133,40,53,20,3,123,104,136,32,7,278,58,83,15,0,159,61,76,14,6,149,25,61,0,0,85,47,115,5,0,174,47,69,20,0,140,11,11,7,4,25,711,840,308,46,1895
506021311,12,3,6,4,28,11,0,5,6,9,0,3,5,0,12,8,3,14,0,20,20,0,12,0,36,15,6,27,0,51,67,14,28,0,110,53,18,41,10,130,70,33,30,4,138,82,54,47,8,183,69,51,24,10,160,82,43,23,3,153,217,114,34,20,376,148,100,19,16,282,112,99,18,8,227,84,81,5,4,170,158,180,12,9,356,117,85,19,3,223,14,4,7,0,20,1319,889,373,108,2685
506031124,34,11,20,6,65,19,0,3,4,26,11,5,12,0,27,7,5,19,0,32,36,13,34,10,94,22,25,38,7,91,172,29,41,15,252,118,58,63,8,242,144,76,52,15,290,164,108,71,22,364,108,92,31,19,253,115,107,35,9,273,260,240,58,35,597,169,180,24,13,391,129,178,15,10,332,59,101,8,8,169,160,258,17,10,448,112,152,63,3,332,26,4,12,3,39,1867,1632,626,197,4330
506031125,47,8,6,0,66,13,3,4,0,17,6,3,5,0,18,8,0,4,0,9,26,8,10,0,43,18,8,13,0,40,87,13,17,0,119,66,23,20,4,113,64,40,38,6,150,69,60,24,0,159,64,62,30,7,160,46,72,28,3,148,111,183,30,6,332,97,171,23,4,289,69,167,15,3,255,25,148,3,3,178,107,413,24,7,544,52,208,28,0,287,5,4,3,0,15,991,1599,313,44,2945
506031126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
506031127,54,12,8,4,81,10,4,3,3,19,9,12,12,0,29,9,15,12,0,40,41,22,32,3,100,41,23,36,6,105,136,54,49,7,254,99,79,67,11,262,123,169,85,11,386,142,207,59,24,430,120,194,41,9,365,142,208,40,27,409,264,416,67,31,779,173,286,28,12,493,102,224,23,10,362,56,116,6,0,177,89,193,9,3,303,141,201,61,12,409,25,10,17,0,53,1777,2450,662,176,5060
506031128,38,0,12,3,55,17,3,7,0,26,14,5,7,4,26,12,3,9,0,23,33,10,26,3,72,38,16,52,0,101,200,25,46,10,278,120,48,58,4,234,133,81,84,10,308,128,99,40,4,279,79,112,51,10,247,83,121,38,3,242,179,272,66,9,530,122,206,35,12,370,84,182,20,5,289,49,127,11,3,182,90,222,16,4,329,99,164,47,0,311,11,6,9,0,28,1512,1703,619,84,3920
506031129,41,7,20,0,65,20,3,8,0,30,8,9,8,0,26,6,0,7,0,13,45,7,8,0,61,25,3,19,0,59,128,13,26,0,169,86,28,45,6,170,118,45,52,4,215,126,91,50,3,266,62,78,37,0,176,83,101,25,8,207,133,243,68,3,440,91,196,24,3,308,72,231,23,4,328,51,167,5,0,222,161,741,26,3,939,51,202,35,0,288,12,7,0,0,17,1317,2170,485,34,4007
506031130,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
506031131,59,12,18,0,93,21,11,3,0,31,22,6,8,0,41,14,12,13,0,40,44,13,18,0,76,38,14,31,0,83,158,26,41,0,224,123,28,52,3,206,139,81,73,7,295,148,117,62,4,325,73,145,45,0,260,71,146,42,0,263,139,394,85,6,615,98,386,41,7,524,74,391,27,0,495,49,255,12,3,317,99,792,33,5,927,53,360,61,0,472,18,13,0,0,29,1443,3180,662,43,5328
506041132,43,12,17,3,72,10,6,5,0,21,15,3,11,6,32,12,9,26,0,47,29,22,31,9,90,37,32,77,0,146,226,61,79,7,372,113,98,103,13,327,134,171,98,16,418,146,224,87,15,465,89,164,58,14,330,89,177,60,10,335,223,382,100,17,723,160,280,32,12,485,89,208,23,0,319,37,106,14,3,155,67,219,19,7,316,86,258,69,13,423,30,25,17,0,72,1638,2444,925,146,5149
506041133,95,12,23,0,129,16,5,4,3,25,15,0,7,0,20,11,4,13,0,36,39,15,26,0,84,32,15,45,0,97,166,33,45,0,248,121,72,55,8,256,128,109,68,5,307,158,182,84,3,428,89,184,60,4,333,93,218,44,9,362,215,523,74,14,827,165,474,40,7,690,123,407,43,9,579,76,301,11,4,400,126,844,31,7,1012,121,394,51,4,573,20,29,3,5,58,1806,3824,726,92,6439
506041134,43,15,25,0,79,10,5,8,0,20,10,3,25,3,41,8,5,39,4,53,43,20,85,3,143,34,28,102,0,174,263,73,119,3,461,169,110,117,10,401,138,165,121,12,436,170,184,100,12,467,120,199,72,10,408,112,156,62,5,341,210,367,89,9,686,119,262,47,6,433,67,170,23,5,260,37,77,12,0,135,31,147,12,3,190,122,236,83,5,447,36,18,26,0,74,1748,2237,1166,101,5247
506041135,59,12,16,7,90,16,4,8,0,23,12,11,8,0,22,7,10,21,3,41,31,9,35,0,81,27,19,56,0,106,138,47,73,3,262,85,57,63,5,209,99,101,93,6,301,123,164,105,7,394,91,200,55,5,348,103,203,59,4,372,222,509,93,10,838,155,448,44,7,658,128,408,34,6,573,74,231,14,0,318,111,599,14,6,729,102,402,61,7,564,11,19,11,0,43,1593,3447,849,77,5963
506041136,41,8,12,0,60,7,3,7,0,18,4,5,17,0,25,5,3,25,0,34,35,17,39,4,92,25,15,55,4,94,168,40,54,5,261,97,62,85,12,263,96,123,76,9,302,102,143,62,12,319,67,131,39,4,240,76,134,36,6,245,138,279,48,6,478,79,213,26,4,325,69,148,14,0,230,25,85,3,3,110,42,155,9,0,209,91,235,54,6,376,24,12,5,0,45,1185,1806,667,68,3726
506041137,69,12,28,5,122,19,5,3,0,34,9,4,19,0,31,13,5,31,0,52,63,22,44,7,135,55,27,76,3,163,308,47,81,4,447,222,91,112,14,439,226,170,109,3,507,208,179,121,25,537,121,193,72,5,390,133,233,68,11,440,286,512,119,21,938,172,335,51,11,569,131,296,42,4,470,76,175,7,4,261,92,343,20,3,452,137,311,65,4,526,30,27,16,3,76,2377,2999,1094,124,6590
506051138,39,9,13,0,59,18,0,9,0,32,8,0,10,0,16,5,5,19,0,32,39,7,38,4,83,35,8,52,0,103,185,14,74,6,274,110,42,76,3,233,128,82,103,0,315,143,147,85,9,389,98,136,71,4,307,95,163,63,8,328,250,420,79,11,751,175,362,52,11,597,143,293,22,4,460,77,187,14,0,283,129,350,25,0,510,153,295,83,3,538,33,21,11,0,60,1861,2559,877,80,5373
506051139,18,8,11,0,29,7,0,7,0,14,10,0,8,0,24,3,0,17,0,20,25,0,27,0,52,12,4,49,0,64,132,11,38,0,188,79,23,59,10,175,98,48,83,6,229,100,67,59,4,223,60,73,41,0,184,73,85,40,3,195,175,216,85,7,488,129,201,35,8,369,88,182,28,6,297,53,88,10,7,153,94,192,14,6,302,99,193,47,7,346,17,15,9,0,42,1263,1399,660,59,3385
506051140,47,0,10,0,52,20,0,5,0,26,17,0,0,0,21,16,4,10,0,25,54,0,26,0,78,35,0,20,4,67,196,12,35,5,247,153,9,37,8,203,190,39,57,3,290,208,58,55,4,332,88,59,41,0,194,115,72,26,3,217,199,198,72,0,470,132,226,22,7,389,137,188,17,0,345,88,178,12,0,277,249,563,19,0,832,138,232,59,0,424,32,17,7,0,55,2118,1856,515,39,4533
506051141,22,5,0,0,32,14,0,0,0,22,12,3,3,5,19,0,3,13,0,17,41,4,12,0,54,34,9,17,0,62,125,4,23,0,152,102,11,27,7,140,123,29,38,6,194,120,36,32,0,196,56,50,26,5,135,71,65,27,0,170,124,179,48,7,353,91,165,18,5,284,73,199,15,4,289,56,162,9,0,223,126,448,21,0,603,54,210,30,0,292,19,4,0,0,32,1274,1586,368,33,3251
506061142,21,8,14,0,46,12,0,0,0,12,11,3,11,0,20,7,0,21,0,26,30,10,36,3,80,25,14,67,0,110,104,19,77,0,207,92,35,89,0,211,86,67,113,3,267,111,152,77,11,349,66,214,66,8,346,85,232,46,4,370,267,534,80,13,887,201,419,39,9,669,143,309,17,5,474,74,178,4,0,256,125,376,21,0,529,135,453,54,3,650,19,21,9,0,53,1618,3041,832,60,5559
506061143,21,6,3,0,28,9,5,0,0,13,7,0,4,0,13,3,0,7,0,12,14,6,9,0,27,13,6,6,0,28,78,5,23,0,108,43,12,25,0,73,52,27,17,0,91,64,32,23,0,120,37,39,11,3,92,51,63,11,0,123,99,121,18,0,239,83,118,12,0,214,54,98,11,0,158,34,79,8,0,120,82,234,5,0,321,64,155,19,0,241,7,8,5,3,26,807,1006,216,15,2043
506061144,10,0,0,0,18,7,0,0,0,7,3,0,0,0,3,0,0,5,0,6,19,0,3,0,23,7,0,11,0,12,50,6,14,0,73,48,7,13,3,69,35,9,13,6,60,45,18,10,0,70,14,24,7,0,41,36,28,6,0,63,69,59,9,0,139,44,57,6,0,108,45,59,9,0,109,18,32,0,0,59,62,93,0,0,153,48,115,17,0,179,14,3,4,0,24,564,521,129,15,1223
506071145,21,8,10,3,38,5,0,0,3,15,14,0,8,4,26,5,4,9,5,16,37,3,14,3,53,36,3,22,5,71,85,11,30,8,135,65,16,36,22,141,104,26,40,9,187,129,40,40,19,226,78,46,36,11,179,95,40,34,12,186,211,137,54,16,427,199,118,17,11,349,158,145,21,7,334,92,78,9,7,180,363,504,26,11,908,109,122,40,0,273,16,4,7,0,27,1829,1317,459,162,3768
506071146,24,0,8,0,39,12,0,0,0,13,9,4,7,8,26,3,0,9,0,13,20,7,18,3,50,22,10,26,7,63,88,10,29,0,130,65,16,30,9,120,67,26,30,13,131,81,31,24,8,148,54,36,22,3,114,60,37,26,13,139,113,113,46,6,280,88,107,9,5,213,76,126,7,0,214,53,108,3,4,163,206,618,33,0,862,51,137,31,5,221,5,9,4,0,22,1095,1400,379,87,2962
506071147,33,5,23,0,64,12,0,5,0,20,20,6,5,0,25,5,3,12,0,19,29,6,3,5,43,23,5,29,3,60,79,6,25,4,115,83,10,23,6,120,90,26,47,8,178,167,36,49,19,266,84,36,40,9,177,119,42,36,10,204,241,124,54,20,437,201,106,25,4,335,170,137,19,9,331,115,143,4,3,261,499,911,52,14,1468,125,157,37,3,324,16,8,8,0,38,2109,1774,489,116,4484
507011148,31,8,7,0,52,12,3,0,4,16,6,3,7,0,20,12,4,9,0,25,32,6,27,0,72,19,10,24,0,59,104,13,40,6,175,113,35,72,5,226,106,60,77,3,247,123,106,65,15,299,77,103,69,5,246,99,144,54,4,290,216,460,91,7,778,196,450,33,6,691,191,502,32,6,730,126,335,9,5,479,196,858,28,4,1086,119,372,55,4,551,15,18,11,0,39,1793,3491,714,74,6075
507011150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3
507011151,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
507011152,34,6,6,0,47,7,0,3,0,7,12,6,7,0,16,4,3,4,0,12,37,3,8,0,49,21,7,18,0,53,119,12,13,0,144,73,3,29,5,103,76,21,34,10,133,72,31,20,4,129,54,44,21,0,123,48,45,26,5,129,105,174,38,5,319,102,182,18,0,302,84,152,17,0,256,58,119,7,6,187,131,398,13,0,534,57,164,26,0,250,22,11,0,0,29,1112,1372,308,34,2832
507011153,16,0,3,3,24,7,0,3,0,11,4,0,7,0,17,7,0,19,0,24,12,8,20,0,41,18,0,27,0,44,82,12,30,3,124,53,15,43,4,118,55,39,47,4,143,69,34,40,8,150,43,36,40,5,118,39,62,35,3,143,121,146,55,5,329,79,122,30,5,231,72,102,13,3,191,46,83,7,0,137,72,154,8,3,236,55,92,39,0,182,17,5,4,0,26,875,904,461,47,2281
507011154,16,7,9,0,31,8,3,0,4,17,9,0,9,0,23,10,0,20,0,33,30,0,28,5,69,28,3,53,5,85,129,18,62,5,213,84,23,86,9,201,64,46,66,10,182,75,57,69,5,205,62,56,63,4,179,64,54,36,0,145,156,147,64,3,377,120,137,24,4,288,86,109,17,0,207,39,72,13,0,114,84,140,22,3,242,81,122,78,3,286,12,10,13,0,32,1148,995,727,66,2940
507011155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
507011158,11,0,0,0,17,8,0,0,0,9,3,0,0,0,3,4,0,0,0,4,3,0,3,0,9,12,0,3,0,14,28,0,0,0,29,20,7,0,0,22,30,4,9,0,43,32,6,4,0,43,30,7,4,0,42,20,9,4,0,37,61,33,4,0,102,52,24,0,0,80,50,41,3,0,97,40,30,3,0,74,155,206,8,0,375,36,51,0,0,91,5,0,0,0,7,599,423,53,7,1092
507011159,22,3,9,0,35,15,0,4,3,25,8,0,11,0,20,7,0,14,0,23,17,0,26,4,47,21,7,44,4,80,115,20,42,3,181,71,23,39,3,138,96,45,52,4,206,99,75,55,14,235,69,82,39,7,204,92,70,34,4,197,174,175,66,10,423,147,175,30,5,346,93,156,21,0,271,57,105,11,5,181,95,202,12,3,317,85,149,35,5,276,10,10,3,0,29,1295,1304,550,66,3223
507011160,31,4,7,0,38,14,0,0,0,12,6,5,0,0,13,7,0,16,0,28,53,5,26,0,81,23,0,35,0,64,181,8,46,7,241,93,19,59,10,180,89,46,74,8,213,89,85,50,4,226,64,68,40,7,182,67,62,38,0,174,149,174,62,7,391,110,150,22,4,285,70,127,10,0,216,54,89,11,0,151,85,222,12,0,318,94,125,38,4,261,16,5,6,3,26,1298,1195,561,55,3107
507011161,37,6,7,0,46,0,0,7,0,12,6,0,7,0,16,0,4,11,0,18,17,4,23,0,41,15,9,48,6,78,90,26,54,0,167,59,21,68,4,150,48,58,78,0,188,81,93,68,6,247,75,108,46,8,235,73,146,48,4,276,195,394,89,15,703,176,377,40,5,602,165,330,35,6,526,96,226,16,4,335,153,550,18,5,725,128,289,46,0,463,9,6,3,0,23,1438,2635,714,67,4853
507011163,6,0,3,0,13,4,0,5,0,9,6,0,4,0,11,11,0,6,0,17,18,0,16,0,30,7,0,27,0,35,67,7,29,0,106,53,17,40,0,104,42,20,41,0,112,53,32,39,7,129,35,57,33,3,128,33,75,16,0,119,111,177,34,4,324,96,159,22,0,265,69,104,12,5,190,33,80,0,0,120,56,159,11,4,222,58,112,24,0,198,5,3,9,0,17,749,1014,368,20,2148
507011259,13,0,6,0,25,5,0,5,0,10,6,0,3,0,7,3,5,5,0,9,8,0,15,0,30,10,5,28,0,44,57,11,29,0,105,48,17,46,6,117,60,37,50,0,146,66,51,34,3,158,38,62,51,0,145,56,74,28,0,157,138,231,44,6,415,115,187,26,3,330,91,171,11,7,285,64,113,0,0,174,106,286,15,0,403,70,162,28,3,269,8,6,5,0,21,965,1424,428,29,2850
507011260,12,5,0,0,14,0,0,0,0,5,3,0,0,0,9,0,0,6,0,6,4,0,0,0,10,12,0,6,0,16,22,5,0,0,28,21,4,11,0,28,9,7,6,0,24,21,8,4,0,37,8,11,9,0,31,28,11,4,0,52,31,49,7,0,80,26,28,0,0,61,34,27,4,0,64,10,44,0,0,51,38,110,9,0,155,17,52,6,0,74,0,5,0,0,11,302,358,76,11,743
507021164,15,0,4,0,18,8,0,0,0,8,5,0,0,0,3,0,0,4,0,6,9,0,6,0,20,13,0,15,0,29,42,0,21,0,64,29,3,19,6,56,53,9,21,4,87,79,13,24,0,118,35,16,21,0,74,47,14,19,0,81,80,66,26,3,178,57,68,15,0,136,69,81,13,0,160,35,69,0,3,109,182,522,21,0,723,52,112,23,0,188,4,4,0,0,9,812,987,259,19,2075
