SA2_CODE_2021,P_PG_Deg_35_44_yr,P_PG_Deg_45_54_yr,P_PG_Deg_55_64_yr,P_PG_Deg_65_74_yr,P_PG_Deg_75_84_yr,P_PG_Deg_85_yr_over,P_PGuate_Deg_Tot,P_Grad_Dip_Cer_15_24_yr,P_Grad_Dip_Cer_25_34_yr,P_Grad_Dip_Cer_35_44_yr,P_Grad_Dip_Cer_45_54_yr,P_Grad_Dip_Cer_55_64_yr,P_Grad_Dip_Cer_65_74_yr,P_Grad_Dip_Cer_75_84_yr,P_Grad_Dip_Cer_85_yr_over,P_Grad_Dip_Cer_Tot,P_B_Deg_15_24_yr,P_B_Deg_25_34_yr,P_B_Deg_35_44_yr,P_B_Deg_45_54_yr,P_B_Deg_55_64_yr,P_B_Deg_65_74_yr,P_B_Deg_75_84_yr,P_B_Deg_85_yr_over,P_B_Deg_Tot,P_Adv_Dip_Dip_15_24,P_Adv_Dip_Dip_25_34,P_Adv_Dip_Dip_35_44,P_Adv_Dip_Dip_45_54,P_Adv_Dip_Dip_55_64,P_Adv_Dip_Dip_65_74,P_Adv_Dip_Dip_75_84,P_Adv_Dip_Dip_85_yr_over,P_Adv_Dip_Dip_Total,P_Cer_III_IV_15_24_yr,P_Cer_III_IV_25_34_yr,P_Cer_III_IV_35_44_yr,P_Cer_III_IV_45_54_yr,P_Cer_III_IV_55_64_yr,P_Cer_III_IV_65_74_yr,P_Cer_III_IV_75_84_yr,P_Cer_III_IV_85_yr_over,P_Cer_III_IV_Tot,P_Cer_I_II_15_24_yr,P_Cer_I_II_25_34_yr,P_Cer_I_II_35_44_yr,P_Cer_I_II_45_54_yr,P_Cer_I_II_55_64_yr,P_Cer_I_II_65_74_yr,P_Cer_I_II_75_84_yr,P_Cer_I_II_85_yr_over,P_Cer_I_II_Tot,P_Cer_nfd_15_24_yr,P_Cer_nfd_25_34_yr,P_Cer_nfd_35_44_yr,P_Cer_nfd_45_54_yr,P_Cer_nfd_55_64_yr,P_Cer_nfd_65_74_yr,P_Cer_nfd_75_84_yr,P_Cer_nfd_85_yr_over,P_Cer_nfd_Tot,P_Cer_Tot_15_24_yr,P_Cer_Tot_25_34_yr,P_Cer_Tot_35_44_yr,P_Cer_Tot_45_54_yr,P_Cer_Tot_55_64_yr,P_Cer_Tot_65_74_yr,P_Cer_Tot_75_84_yr,P_Cer_Tot_85_yr_over,P_Cer_Tot_Tot,P_lvl_educ_inad_desc_15_24,P_lvl_educ_inad_desc_25_34,P_lvl_educ_inad_desc_35_44,P_lvl_educ_inad_desc_45_54,P_lvl_educ_inad_desc_55_64,P_lvl_educ_inad_desc_65_74,P_lvl_educ_inad_desc_75_84,P_lvl_educ_inad_desc_85ov,P_lvl_educ_inad_desc_Tot,P_lvl_educ_ns_15_24,P_lvl_educ_ns_25_34,P_lvl_educ_ns_35_44,P_lvl_educ_ns_45_54,P_lvl_educ_ns_55_64,P_lvl_educ_ns_65_74,P_lvl_educ_ns_75_84,P_lvl_educ_ns_85ov,P_lvl_educ_ns_Tot,P_Tot_15_24_yr,P_Tot_25_34_yr,P_Tot_35_44_yr,P_Tot_45_54_yr,P_Tot_55_64_yr,P_Tot_65_74_yr,P_Tot_75_84_yr,P_Tot_85_yr_over,P_Tot_Tot
509031250,9,12,17,6,0,0,45,0,0,11,16,5,8,0,0,52,14,88,86,66,59,31,9,8,358,3,34,49,38,54,46,16,9,249,53,119,122,109,145,83,31,5,660,10,12,13,13,18,3,0,0,63,0,0,8,13,6,11,6,0,52,65,126,139,134,171,104,42,5,779,0,7,0,7,0,0,5,0,15,47,55,70,69,81,87,60,17,484,133,310,358,340,393,289,125,26,1976
510011262,158,99,108,80,19,0,646,5,88,123,79,84,61,7,0,449,105,738,588,393,350,282,80,8,2536,55,232,332,269,305,296,66,5,1560,200,525,569,560,459,404,87,12,2814,85,58,40,21,30,25,3,0,263,14,37,47,49,61,65,21,3,293,296,613,658,624,552,493,118,12,3367,4,14,13,16,21,23,17,0,110,339,585,462,481,539,382,168,25,2987,809,2438,2324,1971,1958,1626,481,52,11660
510011263,54,45,39,25,7,0,206,0,28,24,28,35,23,0,0,140,67,207,119,97,122,86,13,0,705,13,60,59,65,91,99,11,0,399,82,212,186,189,196,127,19,0,1010,41,25,31,17,11,6,0,0,139,14,17,26,20,27,14,0,0,112,134,256,237,225,235,146,25,0,1259,0,0,0,0,0,0,0,0,12,260,301,241,232,237,197,46,4,1511,471,889,726,703,764,580,93,7,4229
510011264,15,14,33,16,0,0,118,0,8,7,12,23,15,0,0,76,16,82,56,61,64,54,7,0,343,5,13,20,23,58,41,9,0,172,43,105,105,81,78,68,13,0,491,16,16,17,8,5,7,0,0,65,0,8,15,10,9,5,0,0,59,56,131,135,94,96,78,14,0,612,0,0,0,0,0,0,0,0,0,101,121,129,105,109,91,38,9,700,185,395,367,321,392,297,71,8,2027
510011265,85,44,69,39,3,0,329,0,54,35,31,44,25,3,0,203,61,355,260,197,208,136,22,0,1237,16,117,125,122,197,129,9,0,713,102,317,329,331,291,220,34,3,1621,38,33,23,15,15,8,0,0,136,14,17,13,18,37,30,9,0,143,152,364,366,363,346,252,42,5,1897,4,14,5,3,4,7,0,0,43,216,321,285,295,263,187,49,17,1632,458,1309,1154,1059,1138,777,129,27,6047
510011266,31,18,36,22,3,0,130,0,12,17,20,23,16,3,0,92,19,103,102,69,102,77,13,0,483,6,40,48,33,98,104,20,0,346,35,99,91,90,174,192,35,4,726,8,13,11,9,13,8,4,0,60,7,5,5,18,20,28,4,0,81,56,117,109,112,207,225,40,4,870,0,0,0,0,0,3,0,0,4,49,85,63,64,95,93,44,8,499,127,377,364,315,558,543,130,15,2424
510021267,92,63,29,14,4,0,336,0,19,36,30,14,15,0,0,121,55,421,261,165,103,50,8,0,1065,26,159,195,243,157,67,3,0,847,219,1008,1005,789,511,122,17,0,3677,57,65,54,32,14,8,0,0,228,6,32,36,23,24,11,0,0,123,285,1100,1092,841,547,136,18,0,4025,3,0,0,0,0,0,0,0,5,370,1560,1536,1319,869,166,22,5,5846,748,3385,3212,2659,1734,449,51,5,12238
510021268,22,11,9,7,0,0,87,0,14,10,10,8,0,0,0,41,25,145,90,85,43,10,3,0,402,7,67,91,75,39,14,0,0,287,76,301,285,206,131,34,8,0,1039,27,29,16,12,4,0,0,0,80,7,15,16,11,8,0,0,0,55,112,342,315,223,143,38,8,0,1177,0,4,0,5,5,0,0,0,12,66,147,116,117,64,21,4,0,536,207,751,648,521,309,91,18,0,2539
510021269,47,26,28,13,4,0,160,0,21,29,16,9,3,0,0,78,30,209,175,94,55,20,15,0,597,5,69,134,94,82,28,4,0,426,50,275,330,192,143,50,10,0,1041,12,18,14,7,5,0,0,0,57,4,10,18,20,16,9,0,0,80,67,302,358,217,160,58,13,0,1178,0,4,7,8,7,0,0,0,23,81,174,181,175,178,89,28,0,904,190,828,933,627,517,220,59,5,3373
510021270,37,31,23,4,0,0,145,3,34,28,21,15,13,0,0,114,40,259,235,95,73,30,0,0,734,13,164,188,144,100,36,3,0,647,156,689,616,399,303,89,14,7,2269,70,43,41,23,9,5,0,0,193,10,26,28,20,14,9,0,0,110,238,765,684,445,330,98,15,3,2577,3,6,8,12,7,5,0,0,44,284,656,596,533,375,109,28,7,2581,586,1930,1784,1279,917,290,51,15,6845
510031271,73,48,46,28,7,0,309,0,33,33,39,22,14,3,0,144,70,401,303,169,110,98,16,0,1172,28,178,210,250,199,100,12,0,984,196,906,901,704,555,162,23,4,3447,49,39,34,28,21,6,0,0,183,9,27,27,38,20,19,0,0,143,259,972,963,761,599,185,33,4,3772,5,14,6,11,17,3,0,0,62,293,933,905,949,669,235,60,3,4042,667,2626,2490,2230,1665,668,129,4,10481
510031272,154,79,32,13,0,0,448,7,74,87,70,27,10,0,0,280,84,582,528,305,137,63,10,0,1720,32,231,369,289,190,65,10,0,1182,287,976,1003,731,427,154,34,0,3615,110,71,53,33,23,7,0,0,296,14,30,47,54,37,17,5,0,209,410,1077,1104,820,484,180,36,0,4116,8,17,19,14,7,3,0,0,74,358,722,770,632,460,175,48,6,3162,903,2857,3038,2213,1335,508,112,12,10970
510031273,30,21,12,11,3,0,106,0,11,18,14,17,15,0,0,80,18,118,147,100,55,18,10,0,470,3,67,108,115,92,36,7,0,434,79,359,385,309,237,98,18,0,1500,35,22,11,10,14,0,0,0,101,0,13,9,16,21,16,3,0,71,119,395,411,328,276,114,20,0,1670,0,9,7,3,9,3,4,0,39,162,515,516,442,381,169,46,0,2231,310,1140,1249,1024,840,368,89,3,5021
511011274,35,33,25,15,3,0,143,3,16,37,32,28,14,9,0,141,31,209,185,174,125,83,53,13,873,11,78,132,141,146,100,62,22,685,214,417,386,382,324,172,81,12,1977,63,43,33,19,16,8,4,0,187,16,7,20,34,35,16,9,3,137,285,471,439,426,369,198,101,16,2302,4,5,0,4,15,9,8,4,53,171,160,185,217,175,185,170,51,1311,514,971,1018,1032,871,605,395,99,5508
511011275,17,13,11,11,4,0,57,0,5,3,12,6,7,0,0,37,13,111,89,73,45,24,14,0,369,11,44,43,59,55,30,10,4,256,75,210,158,154,120,55,14,0,782,21,24,5,10,5,0,0,0,65,0,7,5,12,14,8,0,0,53,94,237,171,168,142,64,18,0,896,0,3,6,11,4,3,3,0,27,47,91,82,113,107,59,39,5,533,170,504,408,450,365,191,81,16,2188
511021276,17,17,19,17,4,0,91,0,17,10,14,13,11,0,0,67,21,87,84,72,81,76,27,4,450,6,36,54,43,84,99,22,3,358,54,131,124,151,169,169,47,11,862,30,20,9,11,8,3,3,0,80,3,10,10,7,19,22,5,0,85,86,161,136,171,201,203,62,11,1032,0,5,3,0,0,8,4,3,24,154,186,144,157,137,130,81,12,991,270,505,454,482,537,537,202,34,3012
511021277,73,59,57,62,13,0,358,0,25,32,38,58,66,8,0,218,83,390,294,191,253,240,38,7,1498,21,139,140,155,236,263,58,5,1021,139,393,329,301,460,445,128,6,2205,33,27,20,24,26,14,4,0,149,9,13,21,26,52,66,13,0,205,177,436,368,342,535,532,150,8,2552,0,10,9,5,13,36,10,0,77,86,137,124,150,238,321,106,15,1181,376,1225,1046,946,1403,1507,380,33,6909
511031278,14,7,11,4,0,0,52,0,6,12,10,7,3,0,0,41,6,58,69,42,41,22,5,0,250,7,46,69,55,54,22,0,0,252,116,284,267,258,214,82,21,3,1245,61,24,9,14,3,3,0,0,117,10,10,13,14,15,12,4,0,80,188,321,285,288,236,97,22,3,1441,0,8,4,10,10,0,0,0,31,157,213,205,161,229,131,29,0,1127,365,664,657,569,584,286,62,6,3188
511031279,107,65,35,8,5,0,353,7,31,37,35,28,12,0,0,151,80,380,310,197,110,52,20,0,1145,30,151,187,159,126,39,9,3,708,276,611,556,483,352,142,35,0,2461,101,49,31,16,15,5,0,0,215,14,33,29,36,26,21,3,0,156,389,684,620,536,389,165,41,0,2834,9,15,14,14,4,4,4,0,65,164,310,277,261,245,204,75,61,1598,692,1690,1555,1261,942,477,152,72,6851
511031280,95,45,29,9,3,0,278,6,33,38,29,22,7,0,0,138,77,288,247,129,94,33,7,0,883,10,90,124,114,84,42,8,0,466,136,464,356,291,199,84,27,4,1554,59,37,21,16,8,0,0,0,140,8,25,23,25,25,8,3,0,117,210,520,395,332,227,94,34,4,1810,0,8,0,4,5,6,0,0,32,75,102,98,74,79,56,29,10,523,383,1133,996,730,531,246,84,19,4128
511031281,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,5,0,0,0,0,7,0,0,0,5
511031282,13,24,12,5,0,0,84,0,10,12,4,9,5,0,0,53,21,95,59,58,42,28,4,0,303,5,39,46,61,52,34,0,3,239,73,242,206,209,168,85,16,3,998,27,14,10,11,5,0,0,0,77,7,7,11,12,13,10,0,0,53,107,267,226,233,182,97,16,3,1129,0,0,5,4,0,0,0,0,21,194,426,362,385,252,123,37,5,1786,334,869,722,764,552,294,62,8,3613
511031283,48,32,14,10,0,0,169,0,23,11,22,13,8,0,0,77,43,229,137,107,86,23,5,0,629,19,76,98,104,90,25,3,0,414,109,421,397,346,251,72,10,0,1598,38,23,22,16,0,3,0,0,101,0,15,18,14,15,10,0,0,73,151,455,432,374,275,83,8,0,1770,0,0,0,9,4,0,0,0,15,413,1066,935,880,633,155,27,0,4099,634,1906,1659,1516,1122,296,41,3,7184
511031284,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
511041285,64,42,36,25,3,0,221,0,29,33,38,33,22,3,0,163,52,217,204,189,135,105,35,8,949,48,99,141,137,174,124,56,16,787,209,337,295,331,377,270,113,45,1975,82,57,41,21,30,12,3,4,257,11,14,12,32,23,31,14,5,145,304,409,351,382,431,317,134,52,2373,4,5,0,9,7,11,3,10,55,149,168,222,194,188,207,213,181,1521,557,972,1010,998,1017,809,445,272,6079
511041286,19,8,9,8,0,0,46,0,12,14,14,17,5,0,0,64,15,59,86,68,53,23,11,3,310,17,49,66,101,74,32,12,0,356,145,264,260,278,229,118,48,4,1345,62,30,13,22,20,9,5,0,150,12,10,16,19,29,10,7,0,96,212,301,285,314,280,135,53,5,1591,0,4,3,12,8,5,5,0,35,131,154,131,91,120,62,36,8,733,386,583,605,607,553,278,112,15,3146
511041287,25,27,16,10,0,0,93,5,21,25,34,17,14,4,0,109,22,139,145,124,80,53,24,0,587,24,98,98,128,114,91,17,4,575,123,370,292,328,236,139,44,7,1545,54,47,28,18,7,6,0,0,165,6,18,27,26,21,15,10,0,127,191,428,342,371,267,167,57,10,1834,4,10,3,12,8,4,3,3,44,82,77,106,112,78,79,46,12,591,324,787,748,803,575,410,149,28,3828
511041288,64,51,31,18,3,0,206,0,35,51,44,37,16,7,4,196,46,192,249,229,106,69,22,6,914,27,110,181,136,146,89,24,3,711,164,394,377,348,250,162,52,7,1749,76,32,29,25,19,6,3,0,194,8,13,29,35,30,21,9,0,141,250,433,439,406,297,191,64,12,2088,6,5,7,10,13,5,5,0,60,80,70,81,69,61,50,64,26,508,414,891,1065,954,680,432,190,50,4667
511041289,3,5,12,11,5,0,43,0,6,13,4,8,8,3,0,47,10,30,57,57,41,32,15,5,252,9,13,23,55,50,67,23,8,238,44,57,104,119,137,127,45,0,636,10,6,12,10,6,13,5,0,61,4,0,4,9,9,8,4,0,39,60,67,116,142,157,142,56,11,743,0,6,3,4,3,5,3,0,29,41,53,63,56,91,107,73,13,490,116,183,277,314,364,374,178,33,1826
511041290,29,19,15,12,3,0,120,0,17,11,21,9,15,0,0,70,30,162,99,88,83,57,12,0,519,11,51,57,82,96,48,10,0,355,92,305,268,234,203,88,17,0,1204,28,19,14,6,8,8,0,0,82,4,9,5,13,18,10,0,0,59,123,335,286,249,228,104,19,0,1343,0,0,4,3,4,3,0,0,16,248,666,524,556,388,158,47,0,2591,416,1272,1008,1009,813,405,93,0,5019
511041291,19,10,11,7,3,0,60,0,8,9,8,14,12,5,0,57,9,61,82,47,51,38,12,0,299,5,28,36,52,60,49,18,5,243,45,127,140,126,137,104,26,5,697,14,14,11,5,6,4,0,0,58,3,0,8,5,18,21,4,0,63,62,145,153,134,158,122,34,5,821,0,0,0,4,5,0,0,0,18,85,127,165,144,186,160,92,29,992,166,379,467,401,489,397,159,35,2492
511041292,25,15,20,23,4,0,104,0,4,15,15,19,18,0,0,76,12,75,101,107,98,104,35,5,547,8,33,50,76,98,108,28,4,406,65,137,159,177,237,233,64,13,1084,14,10,8,15,17,14,6,0,77,5,7,5,15,35,32,8,3,111,88,159,182,208,281,275,80,16,1275,0,4,0,8,3,16,6,0,38,97,74,125,138,188,221,80,20,952,205,361,492,570,719,769,233,47,3393
597979799,10,16,12,0,0,0,55,0,3,7,8,7,6,0,0,31,6,69,69,62,43,21,3,0,277,8,29,90,89,58,13,7,0,292,35,129,215,193,110,17,7,0,703,7,8,4,6,4,0,0,0,28,0,3,10,13,11,0,0,0,41,44,141,231,211,122,22,3,0,776,0,4,9,3,6,4,0,0,20,53,223,434,404,223,52,10,0,1408,112,476,858,801,465,123,24,0,2853
