SA2_CODE_2021,F_Unrel_ind_liv_fam_hh_0_14,F_Unre_ind_liv_fam_hh_15_24,F_Unre_ind_liv_fam_hh_25_34,F_Unre_ind_liv_fam_hh_35_44,F_Unre_ind_liv_fam_hh_45_54,F_Unre_ind_liv_fam_hh_55_64,F_Unre_ind_liv_fam_hh_65_74,F_Unre_ind_liv_fam_hh_75_84,F_Unrel_ind_liv_fam_hh_85ov,F_Unrel_ind_liv_fam_hh_Tot,F_Group_hh_mem_0_14,F_Group_hh_mem_15_24,F_Group_hh_mem_25_34,F_Group_hh_mem_35_44,F_Group_hh_mem_45_54,F_Group_hh_mem_55_64,F_Group_hh_mem_65_74,F_Group_hh_mem_75_84,F_Group_hh_mem_85ov,F_Group_hh_mem_Tot,F_LPer_0_14_yr,F_LPer_15_24_yr,F_LPer_25_34_yr,F_LPer_35_44_yr,F_LPer_45_54_yr,F_LPer_55_64_yr,F_LPer_65_74_yr,F_LPer_75_84_yr,F_LPer_85_yr_over,F_LPer_Tot,F_Vis_from_within_Aus_0_14,F_Vis_from_within_Aus_15_24,F_Vis_from_within_Aus_25_34,F_Vis_from_within_Aus_35_44,F_Vis_from_within_Aus_45_54,F_Vis_from_within_Aus_55_64,F_Vis_from_within_Aus_65_74,F_Vis_from_within_Aus_75_84,F_Vis_from_within_Aus_85ov,F_Vis_from_within_Aus_Tot,F_OS_vis_0_14_yr,F_OS_vis_15_24_yr,F_OS_vis_25_34_yr,F_OS_vis_35_44_yr,F_OS_vis_45_54_yr,F_OS_vis_55_64_yr,F_OS_vis_65_74_yr,F_OS_vis_75_84_yr,F_OS_vis_85_yr_over,F_Overseas_v_Total,F_Tot_0_14_yr,F_Tot_15_24_yr,F_Tot_25_34_yr,F_Tot_35_44_yr,F_Tot_45_54_yr,F_Tot_55_64_yr,F_Tot_65_74_yr,F_Tot_75_84_yr,F_Tot_85_yr_over,F_Tot_Tot,P_Part_r_mar_0_14,P_Part_r_mar_15_24,P_Part_r_mar_25_34,P_Part_r_mar_35_44,P_Part_r_mar_45_54,P_Part_r_mar_55_64,P_Part_r_mar_65_74,P_Part_r_mar_75_84,P_Part_r_mar_85ov,P_Part_r_mar_Tot,P_Part_de_f_mar_0_14,P_Part_de_f_mar_15_24,P_Part_de_f_mar_25_34,P_Part_de_f_mar_35_44,P_Part_de_f_mar_45_54,P_Part_de_f_mar_55_64,P_Part_de_f_mar_65_74,P_Part_de_f_mar_75_84,P_Part_de_f_mar_85ov,P_Part_de_f_mar_Tot,P_LPar_0_14_yr,P_LPar_15_24_yr,P_LPar_25_34_yr,P_LPar_35_44_yr,P_LPar_45_54_yr,P_LPar_55_64_yr,P_LPar_65_74_yr,P_LPar_75_84_yr,P_LPar_85_yr_over,P_LPar_Tot,P_Child_u_15_0_14_yr,P_Child_u_15_15_24_yr,P_Child_u_15_25_34_yr,P_Child_u_15_35_44_yr,P_Child_u_15_45_54_yr,P_Child_u_15_55_64_yr,P_Child_u_15_65_74_yr,P_Child_u_15_75_84_yr,P_Child_u_15_85_yr_over,P_Child_u_15_Tot,P_Dep_stu15_24_0_14,P_Dep_stu15_24_15_24,P_Dep_stu15_24_25_34,P_Dep_stu15_24_35_44,P_Dep_stu15_24_45_54,P_Dep_stu15_24_55_64,P_Dep_stu15_24_65_74,P_Dep_stu15_24_75_84,P_Dep_stu15_24_85_over,P_Dep_stu15_24_Tot,P_Non_dep_child_0_14,P_Non_dep_child_15_24,P_Non_dep_child_25_34,P_Non_dep_child_35_44,P_Non_dep_child_45_54,P_Non_dep_child_55_64,P_Non_dep_child_65_74,P_Non_dep_child_75_84,P_Non_dep_child_85_over,P_Non_dep_child_Tot,P_Oth_rel_ind_0_14,P_Oth_rel_ind_15_24,P_Oth_rel_ind_25_34,P_Oth_rel_ind_35_44,P_Oth_rel_ind_45_54,P_Oth_rel_ind_55_64,P_Oth_rel_ind_65_74,P_Oth_rel_ind_75_84,P_Oth_rel_ind_85ov,P_Oth_rel_ind_Tot,P_Unrel_ind_liv_fam_hh_0_14,P_Unre_ind_liv_fam_hh_15_24,P_Unre_ind_liv_fam_hh_25_34,P_Unre_ind_liv_fam_hh_35_44,P_Unre_ind_liv_fam_hh_45_54,P_Unre_ind_liv_fam_hh_55_64,P_Unre_ind_liv_fam_hh_65_74,P_Unre_ind_liv_fam_hh_75_84,P_Unrel_ind_liv_fam_hh_85ov,P_Unrel_ind_liv_fam_hh_Tot,P_Group_hh_mem_0_14,P_Group_hh_mem_15_24,P_Group_hh_mem_25_34,P_Group_hh_mem_35_44,P_Group_hh_mem_45_54,P_Group_hh_mem_55_64,P_Group_hh_mem_65_74,P_Group_hh_mem_75_84,P_Group_hh_mem_85ov,P_Group_hh_mem_Tot,P_LPer_0_14_yr,P_LPer_15_24_yr,P_LPer_25_34_yr,P_LPer_35_44_yr,P_LPer_45_54_yr,P_LPer_55_64_yr,P_LPer_65_74_yr,P_LPer_75_84_yr,P_LPer_85_yr_over,P_LPer_Tot,P_Vis_from_within_Aus_0_14,P_Vis_from_within_Aus_15_24,P_Vis_from_within_Aus_25_34,P_Vis_from_within_Aus_35_44,P_Vis_from_within_Aus_45_54,P_Vis_from_within_Aus_55_64,P_Vis_from_within_Aus_65_74,P_Vis_from_within_Aus_75_84,P_Vis_from_within_Aus_85ov,P_Vis_from_within_Aus_Tot,P_OS_vis_0_14_yr,P_OS_vis_15_24_yr,P_OS_vis_25_34_yr,P_OS_vis_35_44_yr,P_OS_vis_45_54_yr,P_OS_vis_55_64_yr,P_OS_vis_65_74_yr,P_OS_vis_75_84_yr,P_OS_vis_85_yr_over,P_Overseas_v_Total,P_Tot_0_14_yr,P_Tot_15_24_yr,P_Tot_25_34_yr,P_Tot_35_44_yr,P_Tot_45_54_yr,P_Tot_55_64_yr,P_Tot_65_74_yr,P_Tot_75_84_yr,P_Tot_85_yr_over,P_Tot_Tot
504031299,..,16,27,10,4,0,0,0,0,64,..,17,34,5,7,9,4,0,0,77,..,15,91,40,31,36,20,14,0,249,20,16,18,3,0,13,8,0,0,82,4,0,7,0,3,5,4,0,0,20,1384,628,1388,888,507,377,177,73,13,5444,..,44,1254,1294,656,403,234,96,10,3987,..,144,568,233,113,58,6,4,0,1129,..,9,89,105,97,56,15,4,3,379,2794,..,..,..,..,..,..,..,..,2794,..,454,..,..,..,..,..,..,..,454,..,327,140,24,10,10,0,0,0,517,..,79,100,31,24,53,35,17,6,339,..,40,59,19,9,8,4,4,0,142,..,42,70,25,14,15,9,0,0,173,..,27,206,120,65,66,34,21,5,550,37,25,45,19,7,17,10,3,0,159,7,0,7,0,8,10,8,0,0,33,2830,1187,2541,1871,1004,686,352,150,28,10652
504031300,..,19,11,5,5,0,5,0,0,51,..,34,28,13,12,11,15,0,0,117,..,32,66,57,78,133,126,122,55,670,29,33,19,7,13,16,11,4,4,140,0,0,0,0,0,4,0,3,0,14,2213,1212,1226,1443,1198,806,535,362,106,9101,..,48,842,1621,1446,919,585,407,83,5948,..,193,575,406,235,110,40,20,0,1575,..,32,183,300,277,125,31,26,11,978,4482,..,..,..,..,..,..,..,..,4482,..,1018,..,..,..,..,..,..,..,1018,..,839,259,61,38,22,3,0,0,1221,..,115,77,27,42,46,57,31,15,406,..,54,43,18,22,7,5,0,0,146,..,67,67,48,27,37,23,3,3,280,..,56,161,173,186,232,185,161,76,1218,60,61,47,25,24,32,19,10,0,282,0,0,5,0,0,4,9,0,0,25,4542,2481,2259,2674,2292,1525,959,655,200,17578
505011070,..,13,8,0,5,7,0,0,0,36,..,26,45,10,6,16,9,10,0,120,..,18,66,38,54,121,123,77,31,539,20,17,13,5,0,6,10,6,0,73,0,0,0,0,0,0,0,0,0,7,964,497,936,806,571,608,448,206,52,5096,..,21,590,855,574,581,532,210,26,3393,..,119,620,292,151,94,23,0,0,1309,..,4,63,155,162,87,46,27,14,558,2041,..,..,..,..,..,..,..,..,2041,..,379,..,..,..,..,..,..,..,379,..,274,158,72,44,20,3,0,0,574,..,42,49,20,15,32,25,16,8,203,..,29,26,8,11,14,8,4,0,93,..,68,103,37,32,28,17,8,0,303,..,31,130,141,158,214,204,101,41,1020,37,29,28,18,13,15,14,0,0,156,0,0,0,0,0,4,0,0,0,6,2079,986,1766,1607,1170,1087,882,373,92,10030
505011071,..,16,17,5,3,0,3,0,0,39,..,12,13,4,10,13,3,0,0,53,..,12,36,26,40,77,93,75,32,398,19,23,14,6,6,6,3,0,0,77,0,0,0,0,0,0,0,0,0,10,1239,921,758,873,1175,944,489,255,74,6727,..,11,469,1053,1584,1398,723,283,45,5560,..,99,405,219,164,116,26,9,3,1038,..,9,53,129,207,117,45,23,5,583,2507,..,..,..,..,..,..,..,..,2507,..,911,..,..,..,..,..,..,..,911,..,708,324,80,30,15,0,0,0,1150,..,64,37,13,13,21,37,26,19,224,..,34,40,13,11,3,7,0,0,106,..,34,54,9,23,16,11,4,0,150,..,28,76,75,108,156,140,104,47,737,31,32,34,11,11,12,6,0,0,141,0,0,3,4,6,0,0,0,0,10,2538,1924,1486,1602,2148,1856,1003,451,120,13131
505011072,..,19,6,7,3,0,6,0,0,44,..,27,26,9,7,12,12,8,3,103,..,4,22,17,31,79,187,156,81,580,11,12,13,15,6,14,13,10,0,92,4,0,0,0,0,0,3,0,0,14,1617,789,576,1182,1121,893,992,464,140,7779,..,3,355,1595,1620,1229,1380,622,88,6887,..,28,291,264,208,129,45,7,3,973,..,3,23,128,195,80,53,30,12,525,3391,..,..,..,..,..,..,..,..,3391,..,1055,..,..,..,..,..,..,..,1055,..,436,266,78,54,10,0,0,0,852,..,41,36,16,14,36,33,28,15,214,..,23,21,12,12,6,6,4,0,83,..,38,57,16,20,25,25,19,7,203,..,15,48,54,84,130,260,211,112,916,26,28,29,27,23,15,14,12,5,187,3,0,0,3,0,0,5,0,0,23,3424,1684,1124,2190,2222,1673,1832,926,237,15314
505011073,..,22,17,4,5,3,0,0,0,46,..,24,35,15,8,17,14,6,0,124,..,15,50,35,61,93,175,143,53,633,15,22,21,12,6,9,11,3,3,102,0,0,0,0,0,5,0,0,0,6,1251,699,791,968,870,709,879,408,111,6671,..,10,500,1126,1010,820,1152,508,67,5195,..,74,450,310,208,117,52,21,3,1244,..,8,34,148,185,94,65,42,19,603,2507,..,..,..,..,..,..,..,..,2507,..,687,..,..,..,..,..,..,..,687,..,421,201,111,76,29,6,0,0,842,..,69,33,18,15,33,33,29,15,236,..,39,37,19,6,4,0,4,0,120,..,47,88,38,32,40,22,8,0,278,..,29,113,92,162,178,271,208,72,1125,40,32,36,27,16,23,23,4,7,201,0,0,7,3,3,4,0,0,0,19,2540,1416,1500,1902,1721,1341,1631,819,176,13053
505011074,..,15,21,0,0,0,0,0,0,44,..,12,22,6,13,6,15,0,0,82,..,16,45,21,48,88,120,83,32,443,11,29,17,4,6,4,6,4,4,83,0,3,0,0,0,0,0,0,0,12,966,548,672,728,664,697,527,205,71,5078,..,10,366,846,775,876,664,229,46,3809,..,81,436,235,148,112,45,5,0,1058,..,10,55,124,134,82,46,20,18,486,1918,..,..,..,..,..,..,..,..,1918,..,492,..,..,..,..,..,..,..,492,..,376,183,56,41,19,5,0,0,682,..,39,20,26,9,24,33,24,18,186,..,26,41,9,4,3,0,0,0,82,..,38,95,37,25,14,15,10,0,240,..,36,101,106,113,177,183,110,36,858,24,42,31,21,16,12,9,7,4,159,0,0,0,5,0,0,0,0,0,12,1949,1148,1330,1461,1269,1321,995,402,115,9987
505011075,..,5,11,5,0,0,0,0,0,21,..,12,20,3,0,6,9,4,0,57,..,9,14,9,22,67,102,88,53,377,15,11,10,14,3,3,0,0,3,67,0,0,0,4,0,0,0,0,0,4,996,660,407,689,800,869,686,277,97,5485,..,7,253,926,1180,1304,1084,380,63,5203,..,35,155,135,116,73,43,6,0,565,..,0,19,67,124,92,32,14,11,358,1957,..,..,..,..,..,..,..,..,1957,..,855,..,..,..,..,..,..,..,855,..,369,242,44,34,14,3,0,0,701,..,33,22,9,4,16,22,13,9,132,..,10,17,12,0,5,0,0,0,42,..,27,41,15,8,10,18,4,0,117,..,27,31,33,65,108,144,113,64,600,30,37,31,16,22,10,11,0,6,156,5,0,0,3,0,0,0,0,0,12,1990,1399,817,1260,1557,1628,1352,530,164,10698
505011076,..,10,0,0,0,3,0,0,0,18,..,0,0,0,4,3,0,0,0,14,..,8,8,5,21,46,37,19,8,152,10,11,6,0,0,5,0,5,0,49,0,0,0,0,0,0,3,5,0,10,854,710,318,599,949,807,368,116,38,4751,..,9,235,877,1558,1372,635,161,17,4873,..,32,98,96,111,76,34,0,0,438,..,4,6,35,74,46,13,0,4,187,1762,..,..,..,..,..,..,..,..,1762,..,858,..,..,..,..,..,..,..,858,..,457,209,38,13,3,0,0,0,730,..,19,9,0,0,13,19,23,12,100,..,12,14,6,5,5,0,0,0,36,..,3,10,4,4,4,3,0,0,26,..,10,9,16,38,63,58,23,17,236,18,26,17,6,5,12,9,5,0,89,0,0,0,0,5,0,3,5,0,8,1772,1431,614,1079,1803,1589,777,224,55,9349
505011077,..,29,22,7,7,6,0,0,0,71,..,87,71,16,22,26,19,6,0,245,..,48,75,59,62,151,179,118,58,742,16,25,15,6,6,14,6,13,3,102,0,3,0,0,0,0,0,0,0,4,940,780,881,861,812,944,681,309,104,6309,..,13,496,938,955,1161,863,336,63,4826,..,142,463,235,167,100,46,9,0,1171,..,13,62,151,162,110,37,16,9,565,1997,..,..,..,..,..,..,..,..,1997,..,581,..,..,..,..,..,..,..,581,..,407,236,63,29,14,5,0,0,749,..,70,38,11,14,26,32,26,22,234,..,58,56,24,21,10,3,3,0,175,..,232,205,72,41,58,26,5,5,645,..,87,218,158,148,262,273,171,72,1399,28,48,32,26,30,18,20,12,5,214,0,5,0,0,0,0,3,0,0,9,2022,1657,1813,1671,1565,1769,1307,581,170,12555
505011078,..,11,7,5,0,6,0,0,0,29,..,8,12,6,10,7,5,0,0,48,..,9,14,23,47,102,193,155,118,665,18,16,14,12,9,12,11,0,0,103,0,5,0,0,0,0,3,0,0,8,1176,634,521,906,848,922,851,367,202,6418,..,7,326,1191,1075,1183,1209,387,131,5513,..,41,279,227,152,116,42,14,0,877,..,3,22,104,148,97,36,17,22,454,2373,..,..,..,..,..,..,..,..,2373,..,721,..,..,..,..,..,..,..,721,..,432,252,90,41,22,8,0,0,838,..,42,26,14,4,38,59,14,19,207,..,15,21,7,6,6,0,0,0,55,..,22,43,13,9,15,13,0,0,120,..,21,40,67,97,165,292,199,148,1042,37,26,30,26,20,23,16,5,5,188,0,5,3,0,6,5,3,5,0,18,2405,1333,1042,1742,1573,1664,1680,650,328,12409
505011079,..,12,6,4,0,6,0,0,0,24,..,8,20,7,11,14,6,0,0,64,..,6,23,19,35,58,119,93,64,413,14,21,13,6,9,4,3,0,0,81,0,0,0,0,0,0,0,6,0,4,982,670,499,735,861,759,683,291,115,5591,..,0,268,963,1165,1107,968,393,69,4941,..,50,287,201,186,111,64,17,6,920,..,4,19,70,109,68,31,16,11,329,2005,..,..,..,..,..,..,..,..,2005,..,771,..,..,..,..,..,..,..,771,..,419,206,57,33,20,6,0,0,732,..,43,17,0,4,17,24,20,16,144,..,32,25,13,3,4,0,0,0,76,..,31,52,17,23,20,13,3,0,162,..,12,50,48,79,111,180,117,81,682,27,32,35,22,12,9,9,0,5,164,0,0,3,0,4,4,0,4,0,9,2032,1392,957,1400,1617,1470,1298,577,183,10929
505011080,..,13,3,5,0,0,0,0,0,18,..,4,7,3,3,12,8,3,6,42,..,0,3,5,23,35,61,48,21,197,14,7,11,8,9,4,0,0,3,55,0,0,0,0,0,0,0,0,0,7,659,483,314,475,647,605,450,187,70,3882,..,4,170,640,937,916,712,226,50,3650,..,31,109,92,102,81,39,3,3,459,..,3,11,43,80,49,24,7,8,234,1367,..,..,..,..,..,..,..,..,1367,..,571,..,..,..,..,..,..,..,571,..,381,204,50,28,6,4,0,0,673,..,22,21,4,8,14,21,21,22,121,..,20,10,6,6,0,0,0,0,48,..,7,28,13,11,21,14,6,6,99,..,9,15,19,37,56,108,64,28,332,18,17,16,18,13,11,10,4,3,104,0,0,0,0,0,0,0,0,0,5,1389,1066,590,879,1223,1155,923,336,114,7674
505011081,..,15,5,0,3,0,0,0,0,20,..,9,22,3,5,11,10,0,0,64,..,11,28,20,23,70,98,58,26,336,7,8,14,4,8,5,13,3,4,60,0,0,0,0,3,0,5,0,0,4,874,355,575,675,525,495,451,178,57,4186,..,5,336,809,635,529,551,218,36,3115,..,48,394,232,115,84,23,3,0,900,..,4,31,90,129,75,27,30,9,395,1768,..,..,..,..,..,..,..,..,1768,..,393,..,..,..,..,..,..,..,393,..,235,132,60,32,14,0,0,0,483,..,42,19,14,15,22,32,14,12,157,..,16,22,10,5,0,0,0,0,52,..,24,51,18,18,18,19,3,4,166,..,17,67,75,74,128,153,95,37,648,21,15,19,11,18,12,17,4,3,128,0,0,0,0,3,0,6,0,0,4,1793,798,1072,1322,1036,892,832,372,95,8219
505011082,..,3,6,0,3,0,0,0,0,16,..,8,8,0,0,10,6,3,0,32,..,5,14,6,13,53,122,120,65,407,8,8,9,4,10,6,4,7,5,57,0,0,3,0,0,0,0,0,0,3,913,555,318,577,707,736,708,330,116,4956,..,0,180,800,1106,1085,1073,425,76,4737,..,24,131,116,94,76,40,15,0,498,..,0,10,50,74,64,25,16,12,252,1783,..,..,..,..,..,..,..,..,1783,..,693,..,..,..,..,..,..,..,693,..,352,191,51,26,14,3,0,0,642,..,33,14,8,5,10,25,13,14,120,..,14,18,5,3,0,0,0,0,36,..,15,23,6,9,14,3,3,0,78,..,14,29,22,42,87,192,169,88,639,20,24,14,13,20,18,15,12,7,134,4,5,0,0,0,0,0,0,0,9,1810,1168,596,1072,1389,1369,1378,652,192,9627
505011083,..,3,0,0,0,3,0,0,0,18,..,3,6,0,3,5,8,0,0,29,..,9,13,6,16,67,77,99,58,341,9,14,12,11,6,9,5,0,3,63,0,0,0,0,0,0,0,0,0,7,833,575,362,624,695,843,520,235,97,4796,..,4,226,824,997,1232,837,255,60,4422,..,23,142,145,107,77,25,8,0,528,..,0,22,78,124,73,22,9,11,345,1681,..,..,..,..,..,..,..,..,1681,..,681,..,..,..,..,..,..,..,681,..,450,213,44,17,13,7,0,0,743,..,22,18,3,9,14,22,18,20,126,..,12,5,4,0,9,0,0,0,37,..,15,20,9,4,11,13,0,0,66,..,13,23,31,38,107,110,116,73,508,16,20,19,23,4,11,7,0,5,117,0,0,0,0,0,0,0,0,0,6,1702,1239,693,1155,1301,1539,1046,410,168,9259
505021084,..,22,28,7,6,0,0,0,0,61,..,43,82,18,11,26,14,0,4,199,..,27,112,106,116,188,293,243,132,1221,15,19,20,21,14,5,10,10,12,126,0,5,0,0,0,4,7,0,0,16,1267,735,1230,1157,892,839,912,606,222,7859,..,24,793,1332,977,811,933,658,152,5689,..,91,616,328,152,100,42,9,0,1346,..,4,58,160,219,129,79,47,34,740,2581,..,..,..,..,..,..,..,..,2581,..,657,..,..,..,..,..,..,..,657,..,384,249,111,98,50,0,0,0,891,..,76,88,27,19,41,40,39,14,346,..,49,61,18,15,11,5,0,0,156,..,78,179,64,41,47,31,5,6,444,..,45,233,245,252,342,415,327,183,2045,34,42,49,43,27,18,21,10,10,259,0,5,5,0,0,3,6,3,0,21,2612,1451,2342,2331,1816,1548,1579,1105,394,15182
505021085,..,32,52,7,9,7,4,0,0,114,..,71,87,27,34,31,25,8,0,283,..,42,156,123,124,205,246,173,38,1099,27,31,25,18,9,13,17,3,0,152,3,0,0,0,4,12,0,0,0,18,1980,1184,1799,1414,1066,1011,766,384,99,9701,..,90,1330,1551,1021,958,721,303,55,6023,..,161,485,251,141,86,49,15,0,1186,..,37,216,269,333,207,101,63,30,1254,4112,..,..,..,..,..,..,..,..,4112,..,1005,..,..,..,..,..,..,..,1005,..,554,483,166,73,38,8,0,0,1322,..,198,188,71,84,106,102,40,26,804,..,90,117,44,34,21,8,0,0,315,..,203,343,135,98,75,41,16,3,909,..,73,364,283,283,421,414,269,69,2174,68,59,62,51,31,29,23,9,0,338,3,0,3,0,4,17,4,0,0,29,4186,2468,3575,2819,2107,1957,1463,717,188,19467
505021087,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,..,..,..,..,..,..,..,..,0,..,0,..,..,..,..,..,..,..,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
505021088,..,21,24,6,3,3,0,0,0,61,..,126,291,37,26,32,14,10,0,528,..,34,220,172,145,267,288,209,130,1471,13,38,30,18,7,19,15,9,4,152,0,0,0,4,0,3,0,0,0,16,1400,940,1881,1500,1082,968,716,426,201,9116,..,16,842,1539,1066,854,608,336,90,5353,..,151,1150,550,194,162,73,21,4,2307,..,7,58,209,274,157,46,30,27,816,2872,..,..,..,..,..,..,..,..,2872,..,779,..,..,..,..,..,..,..,779,..,375,204,64,48,32,7,0,0,732,..,71,78,25,18,37,41,26,12,308,..,44,60,20,8,3,0,0,0,130,..,221,528,92,54,60,32,13,0,1007,..,72,407,334,329,430,445,289,162,2462,33,66,60,33,32,35,25,8,4,299,0,0,3,4,8,10,8,0,0,24,2903,1802,3389,2875,2025,1784,1285,720,306,17095
505021089,..,11,7,4,5,0,5,0,0,33,..,34,65,15,12,21,26,12,7,181,..,9,33,39,49,102,259,280,147,914,10,24,25,16,6,9,23,5,12,132,3,0,6,4,6,0,0,0,0,24,2267,1085,843,1649,1560,1164,1239,748,254,10808,..,9,562,2274,2259,1674,1642,922,164,9502,..,45,393,395,281,163,78,14,4,1378,..,6,27,114,224,116,50,35,30,588,4545,..,..,..,..,..,..,..,..,4545,..,1383,..,..,..,..,..,..,..,1383,..,576,313,97,72,32,8,0,0,1091,..,57,31,8,19,38,49,25,13,242,..,30,36,7,6,7,4,0,0,98,..,59,139,38,19,33,40,22,3,352,..,25,71,87,130,184,368,362,186,1416,31,32,37,34,26,19,37,18,15,244,10,0,4,7,9,0,0,0,0,36,4583,2228,1617,3076,3030,2253,2272,1399,413,20873
505021090,..,35,76,7,4,4,0,0,0,125,..,100,170,54,42,28,23,8,0,421,..,40,218,236,188,267,274,184,89,1493,7,25,26,19,18,7,12,8,3,125,0,0,3,0,7,6,9,0,0,26,1571,986,2160,1676,937,859,672,398,161,9421,..,95,1499,1750,764,608,510,314,108,5657,..,231,908,405,158,104,51,10,0,1871,..,21,156,288,246,177,63,54,35,1043,3232,..,..,..,..,..,..,..,..,3232,..,580,..,..,..,..,..,..,..,580,..,404,279,90,62,53,8,0,0,909,..,186,196,53,55,84,62,24,6,660,..,85,175,35,18,15,3,0,0,330,..,231,454,132,107,73,42,19,3,1070,..,86,458,496,403,469,425,252,126,2710,27,46,75,50,38,26,23,9,3,287,3,6,5,0,4,13,9,0,0,35,3264,1974,4192,3304,1866,1629,1190,682,287,18383
505021091,..,0,0,0,0,0,0,0,0,0,..,4,0,0,0,0,0,0,0,8,..,5,17,3,3,0,4,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,22,42,10,4,0,4,0,0,92,..,3,17,8,5,5,0,0,0,33,..,9,26,0,0,0,0,0,0,40,..,0,0,0,0,0,0,0,0,5,11,..,..,..,..,..,..,..,..,11,..,0,..,..,..,..,..,..,..,0,..,0,0,0,0,0,0,0,0,0,..,0,4,6,0,0,0,0,0,6,..,0,0,0,0,0,0,0,0,0,..,7,3,0,0,0,0,0,0,13,..,7,33,13,7,0,5,0,0,65,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,11,32,84,24,11,5,5,0,0,171
505021092,..,14,28,11,0,3,0,0,0,58,..,101,389,73,22,20,6,10,0,617,..,58,252,234,165,239,223,181,82,1437,8,25,33,16,8,16,13,8,3,136,3,0,9,4,0,0,0,0,0,18,1138,761,1970,1412,1003,825,600,365,131,8214,..,9,695,1195,952,738,576,276,57,4497,..,140,1322,610,245,167,77,16,3,2579,..,0,52,176,246,107,43,31,19,679,2381,..,..,..,..,..,..,..,..,2381,..,628,..,..,..,..,..,..,..,628,..,264,135,54,38,21,3,0,0,507,..,69,66,23,14,25,24,17,4,239,..,28,84,18,6,8,0,0,0,145,..,170,691,166,52,38,22,21,3,1160,..,112,470,476,401,446,365,253,113,2627,18,54,66,27,25,30,20,10,4,266,0,0,7,9,6,0,0,0,0,31,2403,1470,3574,2749,1988,1577,1133,620,204,15728
505021093,..,16,28,10,5,0,0,0,0,60,..,57,75,14,12,6,6,0,0,166,..,26,135,95,101,139,177,144,70,879,6,12,12,8,9,13,12,14,3,91,0,0,4,0,0,5,8,0,0,13,1116,765,1187,1082,910,819,734,399,136,7146,..,30,888,1380,1148,1049,885,474,103,5958,..,116,468,201,123,85,50,16,0,1054,..,3,34,96,132,81,36,31,31,442,2174,..,..,..,..,..,..,..,..,2174,..,687,..,..,..,..,..,..,..,687,..,383,314,92,59,39,10,0,0,899,..,85,80,35,33,33,43,26,17,343,..,41,51,13,5,3,0,0,0,120,..,108,182,38,27,17,10,6,0,386,..,45,260,236,214,253,292,200,83,1581,21,22,33,24,21,19,14,21,6,186,0,0,3,0,3,0,4,5,0,20,2195,1514,2319,2119,1757,1589,1353,770,241,13846
505021094,..,3,3,0,0,0,0,0,0,16,..,11,41,21,4,10,9,0,0,96,..,17,20,32,29,54,129,102,55,442,7,14,13,6,4,17,3,0,0,68,0,0,0,0,0,3,0,0,0,4,674,442,341,522,537,505,519,269,95,3897,..,0,172,630,723,682,697,347,71,3327,..,20,173,154,129,71,43,11,3,604,..,0,12,34,76,44,15,17,7,209,1305,..,..,..,..,..,..,..,..,1305,..,498,..,..,..,..,..,..,..,498,..,223,91,22,23,14,0,0,0,375,..,30,17,0,0,8,12,10,9,78,..,12,9,0,0,8,0,0,0,33,..,34,97,34,9,13,9,6,0,206,..,25,46,70,77,127,186,146,71,752,17,24,20,6,17,19,12,0,0,125,0,0,4,0,0,4,0,0,0,17,1325,853,654,950,1065,992,968,540,162,7516
505021095,..,17,16,6,0,3,0,0,0,39,..,73,139,30,22,16,6,5,0,295,..,34,264,218,214,248,259,154,115,1499,16,19,28,11,8,9,11,4,0,110,0,3,0,0,0,0,3,0,0,17,831,538,1526,1061,711,630,532,307,161,6287,..,34,1017,1034,599,459,356,209,72,3780,..,135,706,367,132,66,44,12,0,1474,..,3,48,120,127,102,48,23,20,494,1617,..,..,..,..,..,..,..,..,1617,..,351,..,..,..,..,..,..,..,351,..,175,132,67,28,25,3,0,0,424,..,66,84,26,22,36,20,17,9,271,..,31,60,8,3,5,4,0,0,117,..,144,310,72,47,26,19,9,0,631,..,64,438,399,412,454,397,208,151,2519,24,24,53,35,17,23,11,7,3,196,0,0,5,3,0,0,3,0,0,21,1638,1029,2846,2129,1393,1194,913,496,252,11900
