SA2_CODE_2021,OO_DS_Sep_hse,OO_DS_Sde_row_or_ter_h_t,OO_DS_Flt_apt,OO_DS_Oth_dwel,OO_DS_NS,Owned_Outright_Total,OWM_DS_Sep_hse,OWM_DS_Sde_row_or_ter_h_t,OWM_DS_Flt_apt,OWM_DS_Oth_dwel,OWM_DS_NS,Owned_with_mortgage_Total,R_REA_DS_Sep_hse,R_REA_DS_Sde_row_or_ter_h_t,R_REA_DS_Flt_apt,R_REA_DS_Oth_dwel,R_REA_DS_NS,R_Real_estate_agent_Total,R_SteTer_h_auth_DS_Separat_hs,R_ST_h_aut_DS_Sd_r_ter_h_t,R_SteT_h_auth_DS_Flt_apt,R_SteTer_h_auth_DS_Oth_dwel,R_SteTer_h_auth_DS_NS,R_SteTer_h_auth_Total,R_Com_hs_pr_DS_Sep_hse,R_Com_hs_pr_DS_Sd_ro_ter_h_t,R_Com_hs_pr_DS_Flt_apt,R_Com_hs_pr_DS_Oth_dwel,R_Com_hs_pr_DS_NS,R_Com_hs_pr_Total,R_Psn_ns_HH_DS_Sep_hse,R_Psn_ns_HH_DS_Sd_r_te_h_t,R_Psn_ns_HH_DS_Flt_apt,R_Psn_ns_HH_DS_Oth_dwe,R_Psn_ns_HH_DS_NS,R_Psn_ns_HH_Total,R_Oth_llord_type_DS_Sep_hse,R_Oth_lld_typ_DS_S_ro_ter_h_t,R_Oth_lld_type_DS_Flt_apt,R_Oth_llord_type_DS_Oth_dwel,R_Oth_llord_type_DS_NS,R_Oth_llord_type_Total,R_Llord_type_NS_DS_Sep_hse,R_Lld_ty_NS_DS_Sd_row_ter_h_t,R_Llord_typ_NS_DS_Flt_apt,R_Llord_type_NS_DS_Oth_dwel,R_Llord_type_NS_DS_NS,R_Llord_type_NS_Total,R_Total_DS_Sep_hse,R_Total_DS_Sde_row_or_ter_h_t,R_Total_DS_Flt_apt,R_Total_DS_Oth_dwel,R_Total_DS_NS,R_Total_Total,Oth_tenu_typ_DS_Sep_hse,Oth_ten_typ_DS_Sd_row_ter_h_t,Oth_tenu_typ_DS_Flt_apt,Oth_tenu_typ_DS_Oth_dwel,Oth_tenu_typ_DS_NS,Oth_tenu_typ_Total,Tenu_typ_NS_DS_Sep_hse,Ten_ty_NS_DS_Sd_row_ter_h_t,Tenu_typ_NS_DS_Flt_apt,Tenu_typ_NS_DS_Oth_dwel,Tenu_typ_NS_DS_NS,Tenu_typ_NS_Total,Total_DS_Sep_hse,Total_DS_Sde_row_or_ter_h_t,Total_DS_Flt_apt,Total_DS_Oth_dwel,Total_DS_NS,Total_Total
510021267,24,0,0,274,31,334,27,0,0,16,3,45,5,0,0,0,4,9,57,0,4,0,0,63,168,6,3,0,0,165,8,0,0,7,10,18,33,0,0,21,28,89,0,0,0,0,0,6,269,3,3,38,45,350,70,3,4,18,32,119,34,5,0,22,37,96,418,6,5,370,147,948
510021268,86,0,0,11,0,102,78,0,0,6,0,81,186,13,22,0,0,222,59,8,0,0,0,72,4,0,0,0,0,4,39,0,0,5,4,42,704,27,15,12,15,770,0,0,0,0,0,0,1002,48,36,12,10,1114,156,6,14,5,5,178,172,15,20,0,4,213,1492,69,74,28,24,1687
510021269,86,8,13,77,21,204,157,6,5,11,0,190,162,75,106,5,0,351,46,18,8,0,0,79,4,3,0,0,0,10,41,11,12,9,0,68,372,42,119,51,9,596,0,0,0,0,0,0,629,149,246,64,15,1105,121,24,31,17,10,186,117,37,45,71,14,276,1108,224,342,230,51,1956
510021270,176,45,7,56,3,293,566,77,3,5,0,644,409,197,121,0,3,730,374,97,17,0,0,498,61,7,3,0,0,71,74,20,8,6,0,113,617,250,76,35,3,976,9,6,0,0,0,12,1553,574,222,39,13,2404,125,42,8,9,0,190,329,163,120,139,3,754,2744,894,360,255,24,4279
510031271,111,0,4,437,47,597,36,3,0,24,8,68,65,9,15,3,0,88,77,9,0,0,3,92,48,4,3,3,0,60,32,3,3,28,6,79,927,44,15,145,44,1174,6,0,4,0,0,8,1153,76,36,180,55,1501,176,17,14,42,30,280,230,10,3,120,54,414,1702,100,54,808,192,2862
510031272,276,33,6,105,7,431,1159,126,9,8,5,1309,745,223,171,0,9,1142,314,81,37,0,0,427,16,5,0,0,0,23,117,49,18,3,0,193,1138,127,77,95,19,1456,4,4,0,0,0,5,2334,487,308,99,29,3258,278,34,51,9,14,383,598,216,67,103,12,998,4647,889,441,318,69,6372
510031273,109,8,7,209,52,379,219,11,3,5,0,240,72,23,22,0,0,118,76,48,0,0,0,124,23,8,4,0,0,30,56,5,3,4,5,81,364,113,7,30,16,532,0,0,0,0,0,5,594,200,33,42,25,885,44,11,4,12,19,96,110,53,20,87,32,315,1081,285,61,364,129,1916
511011274,1368,90,19,84,12,1568,1380,36,0,8,9,1425,335,111,22,0,0,465,117,68,5,0,0,191,7,17,26,0,0,52,435,65,12,10,7,523,82,12,0,28,5,123,10,7,0,0,0,15,989,270,66,37,12,1379,76,10,3,0,13,106,378,68,26,48,3,528,4193,473,115,179,43,5009
511011275,528,0,0,31,17,583,217,0,0,3,4,226,69,0,3,0,0,71,15,3,3,0,0,23,3,0,0,0,0,3,105,0,0,3,3,115,99,4,3,15,5,120,4,0,0,0,0,6,303,5,7,20,4,342,285,0,0,4,12,315,156,0,0,12,3,169,1487,12,12,72,45,1628
511021276,427,30,0,438,22,911,359,6,0,15,0,383,78,35,8,0,0,118,129,61,6,0,4,198,36,15,25,0,0,74,123,39,0,6,4,181,119,25,5,74,11,232,3,0,4,0,0,8,491,170,48,86,19,814,50,6,0,19,6,83,222,70,5,18,19,340,1541,289,52,579,72,2529
511021277,345,10,9,1534,54,1947,373,11,0,127,5,512,175,15,12,7,0,214,118,8,7,7,0,145,21,10,26,24,0,78,145,14,0,75,7,235,112,12,16,451,19,615,0,3,0,9,0,9,568,63,67,571,33,1298,94,6,0,87,19,202,149,18,20,258,47,491,1528,101,97,2573,152,4453
511031278,461,25,0,58,5,546,922,49,0,6,0,980,299,141,0,5,0,440,41,38,0,0,0,81,0,3,0,0,0,3,178,29,0,3,0,213,19,5,0,56,0,83,0,5,0,0,0,5,539,214,0,60,3,822,34,4,0,10,0,50,280,74,0,219,6,580,2238,362,0,361,7,2972
511031279,706,60,10,39,3,808,1710,145,10,3,0,1870,501,356,74,0,0,937,129,140,12,0,0,283,3,19,0,0,0,26,239,55,9,0,0,307,112,49,11,77,6,258,8,6,0,3,0,11,997,627,107,84,7,1819,68,17,4,3,0,86,250,94,10,184,4,544,3730,938,136,311,14,5128
511031280,505,38,0,0,0,546,1264,47,0,0,0,1315,434,161,4,0,0,598,113,59,0,0,3,175,6,34,0,0,0,35,167,34,0,0,0,205,119,68,0,0,3,182,4,7,0,0,0,8,839,363,3,0,3,1211,27,25,0,0,0,46,167,63,0,5,0,229,2801,532,3,9,10,3347
511031281,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
511031282,421,5,0,36,26,489,392,10,0,0,0,404,183,62,11,0,0,259,21,0,0,0,0,33,22,0,5,0,0,32,120,3,0,0,5,131,42,4,0,8,15,72,9,0,0,0,0,9,398,72,19,9,26,524,46,0,0,6,9,59,296,44,7,14,28,385,1544,131,34,70,92,1869
511031283,80,4,0,62,25,176,37,0,3,0,0,40,3,0,0,0,0,6,255,9,4,0,5,272,95,3,3,0,3,104,31,3,6,7,3,54,133,25,4,21,26,213,8,0,0,0,0,10,523,46,15,32,48,656,148,20,0,11,43,227,152,39,36,53,21,297,937,111,61,162,136,1400
511031284,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
511041285,1419,173,18,61,3,1673,1097,71,17,3,0,1184,468,331,101,0,7,903,104,171,42,0,0,320,33,34,0,0,0,65,443,82,19,0,8,548,59,46,5,16,0,119,5,4,0,0,0,16,1108,664,168,20,11,1969,77,53,7,4,0,139,281,143,49,54,12,538,3983,1100,257,144,31,5511
511041286,784,9,0,4,0,807,1092,9,0,0,6,1108,166,39,0,0,0,207,53,8,0,0,0,61,18,4,0,0,0,16,198,22,0,3,0,222,20,4,0,0,0,27,4,5,0,0,0,5,454,81,0,0,0,541,37,0,6,0,0,39,261,42,0,0,0,306,2631,145,10,14,5,2805
511041287,837,5,0,128,9,975,1222,0,0,9,0,1232,400,7,0,0,0,407,49,4,4,0,0,55,3,0,0,0,0,6,210,0,0,0,0,213,39,0,0,33,0,73,3,0,0,0,0,3,702,16,0,40,0,762,27,0,4,3,0,37,191,8,0,28,0,223,2974,34,4,207,8,3225
511041288,934,121,0,26,22,1104,1378,107,8,0,0,1488,459,86,7,0,0,549,89,4,0,0,0,98,12,11,0,0,0,17,221,63,4,0,0,287,66,9,0,9,4,87,3,0,0,0,0,3,847,166,13,12,4,1039,30,48,0,0,3,84,161,34,0,4,0,203,3351,474,19,44,36,3916
511041289,612,40,7,67,5,727,338,11,4,3,0,364,123,18,0,0,0,146,16,20,6,0,0,46,3,14,5,0,0,25,99,12,0,9,8,122,16,0,0,28,11,53,5,0,0,0,0,4,271,72,16,36,12,402,29,17,0,5,0,52,133,24,9,26,9,198,1378,159,39,137,24,1746
511041290,196,0,0,125,27,353,44,0,0,13,5,59,0,0,0,0,0,9,100,8,5,6,3,120,25,0,0,0,0,31,43,0,0,15,9,73,91,11,4,31,16,153,4,0,0,0,0,4,267,25,14,53,28,379,115,3,3,23,14,163,239,7,3,97,46,389,856,41,17,298,133,1345
511041291,643,12,0,56,20,735,248,0,0,6,7,258,31,0,0,0,0,38,35,10,0,0,0,42,14,0,5,0,0,15,112,6,0,7,7,120,86,13,0,16,0,111,0,0,0,0,0,4,270,32,0,18,3,327,137,9,0,5,3,154,216,3,0,95,4,317,1511,59,0,175,48,1795
511041292,923,39,0,316,38,1313,491,3,0,21,3,525,51,26,0,0,0,82,37,4,5,3,0,46,15,0,3,3,0,15,189,19,0,15,4,229,49,7,0,80,16,155,5,0,0,0,0,4,345,56,8,105,20,531,116,12,0,15,15,165,287,35,13,33,20,394,2166,140,27,492,103,2931
597979799,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,5,8,13
