SA2_CODE_2021,Australia_M,Australia_F,Australia_P,Afghanistan_M,Afghanistan_F,Afghanistan_P,Bangladesh_M,Bangladesh_F,Bangladesh_P,Canada_M,Canada_F,Canada_P,China_excl_SARs_Taiwan_M,China_excl_SARs_Taiwan_F,China_excl_SARs_Taiwan_P,Croatia_M,Croatia_F,Croatia_P,Egypt_M,Egypt_F,Egypt_P,Fiji_M,Fiji_F,Fiji_P,Germany_M,Germany_F,Germany_P,Greece_M,Greece_F,Greece_P,Hong_Kong_SAR_China_M,Hong_Kong_SAR_China_F,Hong_Kong_SAR_China_P,India_M,India_F,India_P,Indonesia_M,Indonesia_F,Indonesia_P,Iran_M,Iran_F,Iran_P,Iraq_M,Iraq_F,Iraq_P,Ireland_M,Ireland_F,Ireland_P,Italy_M,Italy_F,Italy_P,Japan_M,Japan_F,Japan_P,Korea_Republic_South_M,Korea_Republic_South_F,Korea_Republic_South_P,Lebanon_M,Lebanon_F,Lebanon_P,Malaysia_M,Malaysia_F,Malaysia_P,Nepal_M,Nepal_F,Nepal_P,Netherlands_M,Netherlands_F,Netherlands_P,New_Zealand_M,New_Zealand_F,New_Zealand_P,Pakistan_M,Pakistan_F,Pakistan_P,Philippines_M,Philippines_F,Philippines_P,Poland_M,Poland_F,Poland_P,Singapore_M,Singapore_F,Singapore_P,South_Africa_M,South_Africa_F,South_Africad_P,Sri_Lanka_M,Sri_Lanka_F,Sri_Lanka_P,Taiwan_M,Taiwan_F,Taiwan_P,Thailand_M,Thailand_F,Thailand_P,United_Kingdom_CI_IM_M,United_Kingdom_CI_IM_F,United_Kingdom_CI_IM_P,United_States_America_M,United_States_America_F,United_States_America_P,Vietnam_M,Vietnam_F,Vietnam_P,Born_elsewhere_M,Born_elsewhere_F,Born_elsewhere_P,Country_birth_not_stated_M,Country_birth_not_stated_F,Country_birth_not_stated_P,OS_visitors_M,OS_visitors_F,OS_visitors_P,Tot_M,Tot_F,Tot_P
506051140,4905,5027,9936,0,0,0,0,0,0,17,28,41,4,30,38,4,6,17,4,0,11,5,0,9,50,66,114,6,4,8,6,0,7,69,58,127,11,10,17,3,0,8,0,0,0,72,69,138,70,54,121,0,20,21,0,3,3,0,0,0,15,35,49,0,0,0,34,33,71,217,197,411,0,0,0,11,44,55,10,18,26,23,22,48,81,105,188,12,11,17,0,7,9,7,43,53,1053,1094,2149,38,41,76,0,5,6,203,284,494,152,222,378,10,7,17,7112,7556,14668
506051141,4112,4067,8183,0,0,0,0,0,0,13,10,23,8,15,25,5,6,8,4,4,5,0,0,0,35,38,77,0,0,0,3,8,13,20,29,53,9,14,19,0,0,5,0,0,0,48,50,101,73,66,140,0,6,6,0,0,0,4,6,13,18,25,42,0,0,3,38,43,80,143,138,286,0,0,5,7,33,38,4,7,16,13,25,36,89,90,185,10,5,17,0,0,0,3,28,33,642,644,1285,26,27,54,3,6,16,159,200,362,113,100,212,8,3,5,5624,5713,11340
506061142,6632,7145,13778,21,15,34,4,6,14,18,18,36,6,27,31,7,10,11,0,0,0,17,18,35,22,17,36,0,0,3,4,3,8,330,340,670,9,21,32,9,12,22,0,4,5,34,36,71,18,13,28,0,3,8,0,10,11,0,0,0,34,47,81,0,0,5,50,52,103,386,388,774,36,30,63,107,153,257,13,4,14,41,44,79,206,223,429,25,8,38,0,4,6,11,21,31,791,898,1686,28,17,49,7,12,21,371,421,784,209,253,461,9,22,31,9451,10303,19761
506061143,2620,2644,5268,0,0,0,0,0,0,11,11,29,0,3,3,5,4,9,0,0,4,0,4,3,11,13,23,0,0,0,0,4,9,17,12,34,8,8,10,0,0,0,0,0,0,15,16,31,15,7,25,0,4,4,3,3,4,0,0,0,9,11,16,0,0,0,14,32,46,94,80,179,0,0,0,14,20,31,0,3,6,6,7,15,47,44,93,0,0,0,0,4,3,0,10,12,325,364,690,13,11,22,4,4,10,70,79,148,137,103,243,8,4,8,3461,3515,6978
506061144,1760,1435,3193,0,0,0,0,0,0,15,11,16,0,0,0,0,0,6,0,0,3,0,0,0,10,18,22,0,0,4,0,0,0,8,5,12,4,4,8,0,0,0,0,0,0,7,10,12,8,3,14,0,3,0,0,0,0,3,0,3,9,8,15,0,0,0,18,16,30,60,44,103,0,0,0,5,10,12,0,0,0,3,0,4,27,18,44,7,3,10,0,0,0,0,3,3,267,281,550,8,3,10,6,0,6,56,41,94,142,153,294,0,6,3,2413,2078,4490
506071145,4118,4676,8790,0,3,3,5,9,10,12,21,33,108,152,258,6,8,14,15,11,19,3,5,10,22,34,58,7,11,17,33,31,71,149,140,285,72,109,184,66,70,133,13,11,24,60,53,115,57,64,123,18,48,70,37,46,80,9,7,12,135,201,336,38,36,73,27,22,51,124,111,234,25,10,35,27,75,105,24,27,56,61,89,149,113,141,249,34,32,66,12,26,34,18,57,74,524,504,1031,34,53,89,23,39,63,368,453,826,290,340,630,28,14,43,6719,7729,14446
506071146,3469,3345,6816,11,12,16,17,5,17,12,16,28,130,167,296,8,5,15,4,6,10,0,0,0,13,15,30,3,6,12,45,43,93,126,121,243,89,140,233,37,35,78,14,13,30,29,23,54,31,21,52,11,29,43,18,33,49,8,3,16,239,264,504,5,3,8,10,21,31,85,75,158,52,10,61,14,45,60,18,22,40,114,106,216,73,71,143,30,29,58,6,17,23,16,21,40,376,306,686,26,32,62,33,40,77,319,366,683,203,215,415,20,21,43,5729,5696,11428
506071147,5316,5159,10475,3,7,8,0,0,3,35,36,66,105,146,248,10,10,19,13,14,27,7,7,14,27,38,60,10,14,26,26,39,67,181,181,361,53,88,140,50,43,95,8,9,15,65,64,132,61,48,114,22,37,61,27,47,69,0,5,8,141,188,334,23,19,47,29,33,63,190,169,360,24,12,33,40,76,112,16,23,37,88,107,192,154,155,306,29,25,57,6,11,21,25,61,80,767,654,1422,68,48,117,37,58,92,417,498,916,335,386,721,50,40,89,8454,8536,16990
507011148,6432,6704,13127,3,0,9,26,22,44,14,33,43,224,262,483,17,17,31,9,6,15,3,6,6,21,20,43,0,5,3,42,40,85,386,396,775,75,91,167,46,65,110,10,6,15,58,52,104,49,31,77,12,27,42,82,89,172,12,11,21,244,284,530,31,30,53,23,28,54,319,263,585,31,26,55,168,225,390,26,35,61,140,154,294,206,229,434,53,69,128,23,50,72,12,44,54,819,907,1728,37,27,59,19,22,42,455,509,961,158,175,334,20,23,48,10290,10965,21259
507011150,9,4,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,5,0,0,0,0,0,0,0,0,0,4,3,3,0,0,0,14,7,22
507011151,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
507011152,3146,3240,6385,0,0,0,0,0,0,9,18,21,13,19,36,109,108,218,4,3,7,4,5,3,23,29,56,0,0,0,3,0,4,28,24,51,5,24,30,3,0,3,0,0,0,33,38,68,124,100,226,0,3,3,4,8,18,0,0,0,15,20,34,0,0,0,10,10,27,112,93,208,5,9,16,83,94,175,13,16,32,7,9,21,52,58,105,0,0,0,0,0,0,5,27,37,411,454,867,14,11,30,0,7,14,216,301,513,202,193,395,13,5,14,4691,4939,9632
507011153,2651,2740,5387,5,0,4,3,4,10,15,17,34,31,32,63,6,17,20,8,5,15,3,4,5,19,31,59,0,0,0,11,24,37,47,40,85,12,22,39,12,15,26,9,5,10,29,22,46,33,30,60,0,22,27,12,10,17,0,0,0,44,41,82,7,6,5,12,20,32,110,99,204,11,4,14,49,64,111,14,16,30,32,49,83,60,51,109,11,8,20,6,14,20,7,13,17,325,331,656,18,27,44,14,20,28,232,288,526,183,175,366,0,6,4,4024,4278,8305
507011154,3256,3445,6704,7,5,7,0,0,4,16,32,49,12,21,28,56,60,118,3,3,10,0,0,3,49,85,131,0,0,3,13,11,23,50,46,98,10,23,35,16,10,26,0,0,4,41,32,77,215,206,418,9,22,30,0,11,14,3,0,3,15,34,52,6,3,6,15,24,42,144,138,283,10,4,13,66,98,165,7,19,25,12,17,26,60,65,122,11,8,17,4,15,14,10,33,42,410,444,852,26,23,52,10,17,27,342,436,780,345,343,689,3,14,13,5246,5737,10978
507011155,12,4,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,0,3,0,0,0,3,0,0,6,0,6,0,0,0,30,7,38
507011158,1100,1157,2256,0,0,0,4,3,4,7,11,22,9,22,29,11,14,26,3,0,7,0,0,0,15,13,25,0,0,0,3,9,7,15,17,29,4,9,13,0,0,3,0,0,0,12,20,29,31,29,61,0,5,9,0,6,7,0,0,0,11,6,20,0,0,3,4,9,12,31,36,65,0,0,0,6,8,14,8,9,9,5,12,14,38,41,82,4,6,5,0,4,3,0,4,4,262,247,505,16,13,24,3,4,8,101,122,216,47,60,108,4,0,3,1763,1883,3646
507011159,3558,3519,7075,0,0,3,6,4,15,6,21,26,81,112,193,16,24,41,3,3,9,0,8,5,27,23,46,0,0,0,14,22,38,92,89,185,52,91,149,23,13,34,0,0,0,37,35,67,37,30,64,3,13,13,19,24,39,0,3,10,98,114,214,11,20,34,24,19,42,187,138,317,32,26,59,106,114,219,19,13,34,54,79,139,84,87,172,15,24,37,8,12,21,15,51,63,451,411,866,18,24,43,12,26,40,305,330,639,263,236,500,23,7,26,5711,5752,11468
507011160,3295,3492,6790,3,0,5,0,0,0,13,22,28,14,22,37,161,191,354,6,5,12,0,5,5,34,43,76,3,0,9,3,5,5,39,31,65,4,22,31,9,9,10,0,0,0,50,35,77,222,203,423,0,9,17,7,9,11,6,5,7,19,19,39,3,4,3,18,14,29,143,134,275,0,3,8,176,192,365,11,20,31,4,14,16,56,55,113,8,5,15,3,12,9,5,23,30,371,392,766,20,24,43,6,17,23,405,497,900,174,171,343,11,11,18,5306,5704,11009
507011161,4881,4945,9825,4,3,3,23,19,39,15,20,30,226,252,480,36,28,65,7,9,13,5,5,11,10,17,25,0,0,0,34,37,71,402,381,780,70,118,189,53,52,112,0,0,7,56,50,109,27,29,54,19,36,57,51,35,88,0,3,6,146,165,315,20,17,42,12,14,29,278,260,535,34,31,69,231,277,513,15,22,35,105,115,217,221,239,461,44,36,81,13,14,28,17,43,59,582,612,1189,35,29,69,16,30,46,448,539,989,183,209,390,17,27,38,8332,8725,17056
507011163,2541,2554,5095,0,0,0,0,3,5,8,14,20,18,35,47,47,32,86,0,0,0,0,0,0,10,19,34,0,0,0,4,4,8,25,24,52,12,17,26,3,5,7,0,0,0,16,16,35,36,43,80,0,7,9,6,11,12,0,0,0,6,19,27,0,0,0,18,5,26,91,96,192,0,0,0,83,113,195,15,16,29,8,3,14,30,50,80,5,3,10,0,7,3,7,26,34,292,274,565,11,13,22,6,5,14,216,251,465,121,119,241,5,3,3,3650,3798,7454
507011259,3121,3132,6253,0,0,0,0,3,3,9,8,15,35,46,82,45,53,103,3,0,0,5,6,8,15,20,34,7,0,3,9,11,18,55,46,100,6,18,29,12,9,20,4,3,3,29,32,64,67,43,116,3,10,14,11,9,19,4,7,11,29,46,77,3,5,4,16,5,22,171,164,334,3,4,15,265,299,568,8,8,16,20,27,42,95,104,199,4,6,10,0,4,5,3,18,24,341,378,716,16,20,32,7,8,13,281,327,606,127,144,268,4,11,15,4848,5027,9876
507011260,734,731,1465,0,0,0,6,0,3,0,0,0,13,14,30,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,9,15,31,11,19,24,18,8,22,0,0,0,5,0,3,10,8,20,0,0,4,7,3,4,0,0,0,36,37,76,0,4,3,4,0,3,27,22,54,0,0,0,4,8,11,5,9,14,22,24,43,47,46,94,11,8,19,3,3,5,0,7,10,140,120,259,13,0,12,0,6,11,53,58,107,26,15,39,0,0,0,1199,1188,2387
507021164,2567,2882,5448,0,0,0,0,0,0,12,24,32,0,14,15,11,10,15,3,0,7,0,0,3,18,29,53,0,0,0,3,10,7,10,22,26,4,8,11,5,4,11,0,0,0,33,46,77,42,52,99,6,8,10,3,4,10,0,0,0,11,10,24,0,0,0,17,14,28,81,57,143,0,0,5,3,18,18,0,3,9,10,12,21,36,35,68,3,0,4,0,0,0,5,8,12,402,396,798,28,37,65,0,6,3,127,142,272,135,152,290,34,3,34,3629,4009,7641
507021165,5275,5569,10839,0,0,0,0,0,0,38,67,108,17,41,54,35,21,52,8,7,16,5,0,5,69,82,154,7,4,8,19,12,31,48,38,85,10,31,45,9,8,19,4,0,0,92,81,175,135,189,321,14,40,54,0,5,8,0,3,9,26,48,71,8,0,10,34,35,74,199,164,366,4,3,6,25,47,72,19,24,42,19,44,63,101,93,195,6,8,13,5,9,8,5,28,36,921,822,1742,94,112,203,6,15,20,357,473,829,710,560,1266,77,61,135,8394,8739,17132
507021166,4780,5108,9892,0,0,0,0,0,3,41,48,85,13,18,30,43,45,82,3,0,4,3,4,4,55,84,140,5,5,4,10,10,20,35,29,65,11,35,45,5,4,11,10,3,11,80,55,138,195,205,402,8,30,36,5,11,11,0,0,0,30,31,61,0,0,0,26,31,63,176,141,311,5,0,5,18,47,69,17,24,41,20,24,43,59,56,119,3,9,8,0,7,7,8,28,31,781,758,1538,53,62,109,8,14,20,381,439,821,329,369,697,24,30,54,7241,7759,15002
507021167,6,3,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,13
507031169,4753,4891,9642,3,5,8,16,13,34,23,18,41,55,83,138,15,16,29,3,6,13,17,16,30,15,13,27,0,0,5,14,17,23,652,592,1246,22,49,72,16,9,26,3,0,4,45,29,77,22,9,24,5,33,41,31,35,66,7,0,3,69,90,160,16,34,47,14,20,36,401,404,798,30,23,55,707,855,1561,10,11,25,48,61,108,169,172,337,35,33,71,3,17,25,10,51,58,472,498,973,25,11,36,13,17,31,483,515,1001,244,260,507,22,13,33,8496,8924,17422
507031170,2419,2325,4749,8,3,8,3,5,8,4,4,11,0,10,12,4,0,5,3,0,3,0,0,6,24,23,42,0,0,0,5,0,5,31,27,64,9,23,28,0,5,0,3,4,6,13,10,14,4,8,16,0,6,8,6,9,16,3,6,3,9,14,20,0,0,5,14,10,24,192,165,355,11,8,19,98,114,216,5,5,10,11,9,18,39,43,77,6,9,12,0,7,7,5,27,28,353,416,771,14,7,24,12,16,24,129,136,266,226,210,439,6,4,11,3660,3668,7328
507031172,21,21,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,5,0,0,0,26,28,56
507031173,13,3,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,5,9,5,0,0,0,21,13,37
507031174,3483,3434,6911,0,0,0,7,4,13,12,6,15,13,25,37,15,21,26,9,0,6,0,6,7,25,22,40,0,0,0,0,4,4,95,81,177,11,31,37,4,3,4,5,4,14,25,22,47,15,22,42,0,4,8,13,7,21,0,0,0,17,31,46,0,0,0,13,17,32,252,244,491,7,8,19,292,319,610,3,7,11,16,14,29,43,42,82,18,23,38,4,8,9,17,47,62,508,496,1004,9,14,27,11,17,29,210,222,434,373,330,700,9,6,8,5528,5532,11055
507031261,3395,2506,5903,0,0,0,3,7,10,6,15,23,16,22,42,4,6,13,4,0,4,6,0,3,11,8,19,0,0,0,13,16,24,149,136,288,14,27,45,10,9,17,0,0,0,15,12,28,16,6,23,0,3,4,17,16,33,0,0,0,41,40,81,3,3,12,8,8,14,187,142,326,7,6,21,134,142,275,0,5,3,18,27,50,103,117,216,10,9,16,4,3,6,4,24,24,350,310,656,17,15,36,8,8,21,252,211,467,91,84,176,4,3,12,4958,3948,8905
507041175,3217,3471,6694,3,0,3,4,5,11,21,27,40,140,194,330,13,13,26,7,4,15,0,3,6,20,17,42,4,4,9,39,42,80,103,101,206,121,174,295,70,74,140,8,7,13,40,39,81,43,40,84,8,19,28,34,45,73,7,7,17,165,211,378,9,10,25,14,18,33,94,91,182,8,3,9,19,26,47,6,15,23,95,127,223,131,135,266,33,37,77,12,20,30,13,32,39,466,477,943,36,41,81,19,28,53,275,311,587,123,128,256,36,34,65,5460,6043,11499
507041176,980,1062,2042,0,0,0,3,4,9,0,0,8,65,75,136,0,3,8,0,0,0,0,0,5,0,4,6,0,0,0,29,35,65,82,65,147,35,44,78,10,7,15,7,6,13,15,6,23,9,8,13,0,9,13,15,13,20,0,0,0,118,112,229,9,3,7,5,5,10,25,28,51,3,0,10,16,19,34,4,3,7,55,68,121,35,26,58,21,22,39,5,15,20,9,18,24,143,113,260,11,10,24,4,9,20,57,86,147,37,39,69,0,3,4,1802,1936,3742
507041177,4784,5446,10233,0,0,0,0,0,0,23,28,50,21,35,48,13,13,25,8,3,9,0,0,0,22,38,58,8,7,13,0,4,9,36,46,81,0,20,24,17,11,21,5,3,6,42,62,100,61,80,138,9,9,21,3,10,18,0,0,0,11,37,44,3,3,7,22,25,48,140,156,293,0,0,0,14,48,62,10,18,28,17,45,62,86,94,179,11,3,11,3,4,9,14,40,57,721,726,1448,39,37,73,0,9,12,217,314,529,181,231,415,14,12,35,6557,7622,14182
507041178,4446,4622,9063,0,0,0,0,3,10,20,22,44,171,251,420,9,7,15,14,15,29,5,5,13,30,41,68,8,3,15,63,69,139,112,134,250,116,166,288,76,84,161,8,13,14,37,43,81,47,54,98,14,38,51,63,68,130,3,10,11,266,375,640,7,10,11,22,22,43,120,113,227,18,14,32,31,63,90,10,17,31,128,136,261,151,144,295,36,41,68,16,23,40,20,36,59,684,674,1355,44,39,76,19,30,57,315,351,665,167,184,343,36,32,66,7331,7944,15277
507041179,2001,2070,4069,0,3,4,3,6,16,11,14,23,181,249,425,0,6,5,4,0,5,0,0,0,9,24,37,0,0,0,45,54,94,171,179,353,33,45,81,13,12,26,4,10,13,11,11,25,20,13,28,4,16,23,57,47,104,0,0,5,299,363,659,5,0,6,14,9,26,62,52,113,30,14,48,7,18,23,5,3,7,93,108,204,55,69,126,47,59,102,12,19,34,7,13,23,267,288,559,26,12,33,7,12,15,151,182,335,100,108,211,9,9,11,3776,4108,7880
507041180,3306,3275,6587,6,0,4,4,5,3,13,20,31,111,154,268,4,4,10,3,4,9,0,0,4,23,26,46,0,5,4,35,35,67,124,118,235,55,62,119,15,30,49,7,5,17,44,28,74,21,19,40,11,26,29,24,29,49,0,0,0,227,273,500,6,8,13,21,11,32,92,79,169,5,5,13,10,33,38,8,9,14,106,130,235,85,108,192,31,31,58,7,22,34,3,20,26,520,511,1035,19,33,52,24,28,54,185,215,400,53,56,110,7,8,13,5201,5428,10627
507041181,5724,6521,12244,0,0,0,0,0,3,19,30,43,44,76,122,29,11,44,13,13,28,0,0,0,30,45,79,15,9,21,12,20,34,64,86,150,42,78,121,19,30,48,3,5,10,59,64,120,77,94,171,7,24,26,14,23,40,4,6,14,63,94,152,0,0,4,22,32,49,128,155,287,8,3,13,21,43,66,9,20,34,55,58,113,121,148,269,15,15,31,6,3,8,12,37,43,801,769,1571,42,36,81,13,14,22,273,362,635,188,227,410,18,12,29,7962,9177,17141
507041182,3440,3678,7120,4,3,4,35,24,65,13,21,39,107,167,278,26,37,62,6,7,9,0,0,0,22,26,51,5,3,11,57,59,115,155,144,301,99,151,254,39,46,84,10,12,21,31,25,55,106,106,214,7,18,29,35,36,71,3,3,3,215,262,470,5,13,15,13,21,38,87,97,182,22,7,33,65,101,166,16,9,20,115,136,255,97,101,196,37,42,85,12,24,43,10,38,48,385,383,771,25,39,61,31,48,78,300,309,606,569,711,1278,20,19,37,6220,6946,13163
507041183,1715,1958,3668,0,0,0,0,0,4,5,8,9,8,12,25,6,8,12,3,5,8,6,7,6,12,10,26,0,0,0,4,6,11,13,22,34,19,33,51,0,3,10,0,0,0,12,15,25,18,16,29,0,9,6,8,10,16,0,0,0,24,32,52,0,0,0,15,15,27,70,62,132,12,0,12,16,25,46,11,11,25,8,10,21,27,32,60,7,10,20,9,0,9,5,20,22,183,200,387,17,19,29,10,14,18,95,140,229,118,148,264,0,11,15,2454,2865,5317
507041184,1533,1492,3024,0,0,3,0,3,5,11,9,20,78,106,186,5,7,5,0,0,0,0,0,0,9,11,20,0,4,3,31,41,77,101,96,195,193,231,425,15,22,32,0,0,0,12,4,17,34,19,53,4,3,10,21,17,44,0,0,0,228,236,460,0,0,0,12,3,17,34,40,74,0,0,4,18,17,32,3,3,7,90,123,212,46,53,98,21,32,53,11,21,28,6,8,12,186,158,343,9,8,20,12,12,29,134,134,273,46,49,89,8,14,18,2908,2995,5906
507051186,2706,2726,5426,0,0,3,4,0,3,3,13,20,5,17,22,8,6,16,0,0,6,0,0,3,18,32,52,0,0,0,0,6,4,25,23,47,5,14,17,9,4,7,7,0,6,18,23,35,11,6,17,0,5,10,3,3,5,0,0,0,14,8,18,8,9,15,18,21,35,189,214,403,6,4,8,49,92,140,5,9,15,8,9,16,34,40,77,0,0,0,3,5,3,4,36,35,541,544,1088,18,13,29,5,7,12,115,126,244,260,280,540,5,10,14,4099,4302,8398
507051187,4258,4392,8654,0,0,0,3,4,7,10,15,21,4,15,21,10,11,16,0,5,4,0,3,10,30,44,71,0,0,0,4,3,9,17,22,40,9,26,28,0,0,0,0,0,0,20,33,54,14,11,29,4,4,7,0,0,0,0,3,5,5,14,19,0,0,0,28,19,46,326,351,678,0,0,0,30,60,89,0,8,8,13,7,24,122,128,253,0,3,3,3,3,5,6,38,45,907,989,1895,11,23,35,5,12,15,170,190,355,256,269,524,8,10,21,6284,6700,12987
507051188,4735,4654,9392,5,0,4,3,0,3,15,17,29,31,36,70,25,34,53,4,6,6,4,0,6,36,51,84,5,5,6,7,10,11,71,64,135,21,33,57,3,6,8,5,3,3,46,42,83,27,27,61,3,11,16,7,4,7,4,4,8,34,29,63,5,0,9,42,36,78,330,298,628,4,5,10,75,140,215,6,8,13,6,21,28,78,77,149,9,9,18,0,9,6,8,56,62,1324,1438,2769,26,21,44,27,33,56,279,291,573,953,557,1507,35,16,54,8280,8044,16326
507051189,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
507051190,3765,3841,7612,0,0,0,0,0,0,14,17,25,12,19,25,13,7,25,3,0,3,0,7,7,38,30,65,0,0,0,0,0,0,20,25,41,6,19,22,0,3,3,0,7,7,25,39,68,17,16,35,0,8,8,0,0,0,0,3,8,7,13,21,0,0,0,28,23,52,195,207,406,0,0,0,17,47,65,15,13,25,6,3,13,70,71,143,3,0,3,0,0,0,12,43,50,904,971,1873,14,24,36,6,4,14,131,170,301,279,323,598,9,10,15,5614,5960,11572
507051191,6931,7231,14161,0,0,0,0,5,4,21,38,60,0,18,23,3,7,13,4,6,7,0,4,13,31,42,71,0,4,4,6,12,12,21,17,38,19,36,54,0,0,0,0,0,0,60,68,122,17,10,26,3,4,6,5,13,17,0,0,3,12,14,26,9,7,13,25,28,56,434,444,880,14,4,17,30,59,89,6,10,19,11,19,28,242,220,465,3,0,3,0,4,6,8,44,51,1913,1917,3823,44,45,86,9,9,16,180,246,427,254,251,503,11,8,21,10324,10835,21165
507051192,3806,3984,7790,0,0,0,8,0,6,10,7,15,4,20,18,14,6,16,3,0,6,7,0,9,19,31,49,3,4,4,0,0,0,43,39,78,9,14,26,3,0,3,0,0,4,34,37,66,16,5,16,0,7,4,0,0,0,0,5,3,4,14,20,4,3,5,19,24,42,283,291,572,7,4,7,83,135,223,4,6,14,13,14,27,102,100,204,0,5,5,0,3,8,6,42,53,838,889,1735,19,19,37,25,33,61,171,197,367,278,310,588,7,9,17,5842,6257,12100
507051193,3494,3601,7099,0,0,0,0,0,0,9,23,29,0,12,20,5,3,8,0,4,3,3,0,5,20,27,49,0,0,0,3,0,5,27,19,43,4,10,16,5,4,5,0,0,0,26,21,46,6,10,15,3,5,8,0,0,0,0,0,0,13,18,26,0,0,0,16,30,47,234,248,487,3,3,3,25,76,104,4,4,9,11,9,20,69,65,137,0,0,5,0,5,6,6,52,60,671,752,1425,15,12,31,0,8,15,108,135,239,182,191,376,10,4,17,4982,5346,10329
507051312,3467,3725,7198,0,0,0,3,4,10,10,14,24,5,20,28,4,0,7,3,4,10,9,15,23,25,16,40,0,0,0,5,10,12,75,79,150,6,21,33,6,5,3,0,0,0,29,28,52,17,8,21,6,9,13,12,11,19,0,0,0,20,22,41,0,3,3,16,17,31,408,379,786,10,4,9,73,106,182,10,4,13,10,17,22,135,131,261,9,3,13,0,3,3,8,28,31,557,602,1165,14,14,31,6,8,11,198,271,472,231,249,484,7,14,23,5381,5840,11221
507051313,7691,8398,16093,0,0,0,11,7,15,26,21,44,16,26,42,13,9,21,3,11,12,17,14,34,31,42,74,0,3,3,5,9,15,216,205,424,26,53,81,5,11,16,3,0,3,89,83,172,17,16,30,9,13,18,12,12,24,0,5,5,19,36,55,4,3,9,42,43,81,671,723,1397,14,9,21,114,166,277,5,12,21,28,37,69,350,380,731,8,8,21,0,3,7,5,53,64,1642,1795,3437,45,42,84,13,19,30,407,463,869,345,410,756,8,18,30,11920,13165,25086
507051314,666,745,1416,0,0,0,0,0,0,0,3,3,0,0,0,0,5,3,0,3,5,0,0,0,4,0,5,0,0,0,0,0,0,3,0,5,4,0,5,0,0,0,0,0,0,8,10,18,0,0,4,0,5,5,0,0,3,0,0,0,0,5,5,0,0,0,3,0,4,45,49,95,0,0,6,5,9,13,0,0,0,0,4,0,20,19,39,0,0,0,0,0,0,0,6,9,127,125,248,5,4,7,0,3,3,26,20,47,39,38,81,0,0,0,965,1059,2023
