SA2_CODE_2021,M_Emp_wrk_Ft_15_19,M_Emp_wrk_Ft_20_24,M_Emp_wrk_Ft_25_34,M_Emp_wrk_Ft_35_44,M_Emp_wrk_Ft_45_54,M_Emp_wrk_Ft_55_64,M_Emp_wrk_Ft_65_74,M_Emp_wrk_Ft_75_84,M_Emp_wrk_Ft_85_yr_over,M_Emp_wrk_Ft_Tot,M_Emp_wrk_Pt_15_19,M_Emp_wrk_Pt_20_24,M_Emp_wrk_Pt_25_34,M_Emp_wrk_Pt_35_44,M_Emp_wrk_Pt_45_54,M_Emp_wrk_Pt_55_64,M_Emp_wrk_Pt_65_74,M_Emp_wrk_Pt_75_84,M_Emp_wrk_Pt_85_yr_over,M_Emp_wrk_Pt_Tot,M_Emp_a_f_wrk_15_19,M_Emp_a_f_wrk_20_24,M_Emp_a_f_wrk_25_34,M_Emp_a_f_wrk_35_44,M_Emp_a_f_wrk_45_54,M_Emp_a_f_wrk_55_64,M_Emp_a_f_wrk_65_74,M_Emp_a_f_wrk_75_84,M_Emp_a_f_wrk_85_yr_over,M_Emp_a_f_wrk_Tot,M_Hr_wrk_ns_15_19,M_Hr_wrk_ns_20_24,M_Hr_wrk_ns_25_34,M_Hr_wrk_ns_35_44,M_Hr_wrk_ns_45_54,M_Hr_wrk_ns_55_64,M_Hr_wrk_ns_65_74,M_Hr_wrk_ns_75_84,M_Hr_wrk_ns_85_yr_over,M_Hr_wrk_ns_Tot,M_Tot_emp_15_19,M_Tot_emp_20_24,M_Tot_emp_25_34,M_Tot_emp_35_44,M_Tot_emp_45_54,M_Tot_emp_55_64,M_Tot_emp_65_74,M_Tot_emp_75_84,M_Tot_emp_85_yr_over,M_Tot_emp_Tot,M_UE_lk_fr_Ft_wrk_15_19,M_UE_lk_fr_Ft_wrk_20_24,M_UE_lk_fr_Ft_wrk_25_34,M_UE_lk_fr_Ft_wrk_35_44,M_UE_lk_fr_Ft_wrk_45_54,M_UE_lk_fr_Ft_wrk_55_64,M_UE_lk_fr_Ft_wrk_65_74,M_UE_lk_fr_Ft_wrk_75_84,M_UE_lk_for_Ft_wrk_85_over,M_UE_looking_for_Ft_wk_Tot,M_UE_lk_for_Pt_wk_15_19,M_UE_lk_for_Pt_wk_20_24,M_UE_lk_for_Pt_wk_25_34,M_UE_lk_for_Pt_wk_35_44,M_UE_lk_for_Pt_wk_45_54,M_UE_lk_for_Pt_wk_55_64,M_UE_lk_for_Pt_wk_65_74,M_UE_lk_for_Pt_wk_75_84,M_UE_looking_for_Pt_wk_85_ov,M_UE_lk_for_Pt_wrk_Tot,M_Tot_unemp_15_19,M_Tot_unemp_20_24,M_Tot_unemp_25_34,M_Tot_unemp_35_44,M_Tot_unemp_45_54,M_Tot_unemp_55_64,M_Tot_unemp_65_74,M_Tot_unemp_75_84,M_Tot_unemp_85_yr_over,M_Tot_unemp_Total,M_Tot_LF_15_19_yr,M_Tot_LF_20_24_yr,M_Tot_LF_25_34_yr,M_Tot_LF_35_44_yr,M_Tot_LF_45_54_yr,M_Tot_LF_55_64_yr,M_Tot_LF_65_74_yr,M_Tot_LF_75_84_yr,M_Tot_LF_85_yr_over,M_Tot_LF_Tot,M_NILF_15_19_yr,M_NILF_20_24_yr,M_NILF_25_34_yr,M_NILF_35_44_yr,M_NILF_45_54_yr,M_NILF_55_64_yr,M_NILF_65_74_yr,M_NILF_75_84_yr,M_NILF_85_yr_over,M_NILF_Tot,M_LF_st_ns_15_19,M_LF_st_ns_20_24,M_LF_st_ns_25_34,M_LF_st_ns_35_44,M_LF_st_ns_45_54,M_LF_st_ns_55_64,M_LF_st_ns_65_74,M_LF_st_ns_75_84,M_LF_st_ns_85_yr_over,M_LF_st_ns_Total,M_Tot_15_19_yr,M_Tot_20_24_yr,M_Tot_25_34_yr,M_Tot_35_44_yr,M_Tot_45_54_yr,M_Tot_55_64_yr,M_Tot_65_74_yr,M_Tot_75_84_yr,M_Tot_85_yr_over,M_Tot_Tot,F_Emp_wrk_Ft_15_19,F_Emp_wrk_Ft_20_24,F_Emp_wrk_Ft_25_34,F_Emp_wrk_Ft_35_44,F_Emp_wrk_Ft_45_54,F_Emp_wrk_Ft_55_64,F_Emp_wrk_Ft_65_74,F_Emp_wrk_Ft_75_84,F_Emp_wrk_Ft_85_yr_over,F_Emp_wrk_Ft_Tot,F_Emp_wrk_Pt_15_19,F_Emp_wrk_Pt_20_24,F_Emp_wrk_Pt_25_34,F_Emp_wrk_Pt_35_44,F_Emp_wrk_Pt_45_54,F_Emp_wrk_Pt_55_64,F_Emp_wrk_Pt_65_74,F_Emp_wrk_Pt_75_84,F_Emp_wrk_Pt_85ov,F_Emp_wrk_Pt_Tot,F_Emp_a_f_wrk_15_19,F_Emp_a_f_wrk_20_24,F_Emp_a_f_wrk_25_34,F_Emp_a_f_wrk_35_44,F_Emp_a_f_wrk_45_54,F_Emp_a_f_wrk_55_64,F_Emp_a_f_wrk_65_74,F_Emp_a_f_wrk_75_84,F_Emp_a_f_wrk_85ov,F_Emp_a_f_wrk_Tot,F_Hr_wrk_ns_15_19,F_Hr_wrk_ns_20_24,F_Hr_wrk_ns_25_34,F_Hr_wrk_ns_35_44,F_Hr_wrk_ns_45_54,F_Hr_wrk_ns_55_64,F_Hr_wrk_ns_65_74,F_Hr_wrk_ns_75_84,F_Hr_wrk_ns_85_yr_over,F_Hr_wrk_ns_Tot,F_Tot_emp_15_19_yr,F_Tot_emp_20_24_yr,F_Tot_emp_25_34_yr,F_Tot_emp_35_44_yr,F_Tot_emp_45_54_yr,F_Tot_emp_55_64_yr,F_Tot_emp_65_74_yr,F_Tot_emp_75_84_yr,F_Tot_emp_85_yr_over,F_Tot_emp_Tot,F_UE_lk_fr_Ft_wrk_15_19,F_UE_lk_fr_Ft_wrk_20_24,F_UE_lk_fr_Ft_wrk_25_34,F_UE_lk_fr_Ft_wrk_35_44,F_UE_lk_fr_Ft_wrk_45_54,F_UE_lk_fr_Ft_wrk_55_64,F_UE_lk_fr_Ft_wrk_65_74,F_UE_lk_fr_Ft_wrk_75_84,F_UE_lk_for_Ft_wrk_85_over,F_UE_looking_for_Ft_wk_Tot,F_UE_lk_for_Pt_wk_15_19,F_UE_lk_for_Pt_wk_20_24,F_UE_lk_for_Pt_wk_25_34,F_UE_lk_for_Pt_wk_35_44,F_UE_lk_for_Pt_wk_45_54,F_UE_lk_for_Pt_wk_55_64,F_UE_lk_for_Pt_wk_65_74,F_UE_lk_for_Pt_wk_75_84,F_UE_looking_for_Pt_wk_85_ov,F_UE_lk_for_Pt_wrk_Tot,F_Tot_unemp_15_19,F_Tot_unemp_20_24,F_Tot_unemp_25_34,F_Tot_unemp_35_44,F_Tot_unemp_45_54,F_Tot_unemp_55_64,F_Tot_unemp_65_74,F_Tot_unemp_75_84,F_Tot_unemp_85_yr_over,F_Tot_unemp_Total
505011079,59,158,311,544,620,452,78,4,0,2221,133,109,65,58,54,109,93,14,5,636,3,5,23,20,15,19,9,0,0,97,3,4,4,0,6,8,0,0,0,25,199,276,401,622,705,585,180,15,5,2983,3,10,15,13,6,18,3,0,0,68,38,6,4,4,0,6,4,0,0,58,40,14,19,18,11,20,4,0,0,124,236,290,422,640,713,602,185,13,5,3106,166,23,37,23,42,116,433,267,66,1172,7,5,9,15,14,12,12,8,3,89,411,318,472,680,770,726,623,285,68,4367,17,84,214,260,370,204,19,0,0,1178,207,145,155,317,321,301,113,3,0,1562,7,3,45,32,17,31,4,0,0,147,0,4,0,3,6,0,0,0,0,19,237,242,419,616,711,538,149,9,0,2906,4,12,8,5,13,5,0,0,0,44,29,10,9,17,13,10,4,0,0,91,30,15,16,26,32,16,4,0,0,139
505011080,53,116,166,331,444,355,75,4,0,1535,114,105,47,31,67,73,56,4,0,492,9,5,6,12,15,17,15,0,0,71,0,0,3,4,7,0,0,0,0,18,173,218,227,374,526,444,140,9,0,2119,8,4,21,7,11,13,0,0,0,60,23,8,3,0,3,4,0,0,0,43,31,14,18,10,11,14,0,0,0,99,205,233,248,382,542,453,144,9,0,2217,114,34,22,23,28,100,328,141,39,828,3,13,16,12,9,13,6,5,0,76,327,271,284,419,578,566,476,153,45,3121,9,64,115,146,293,196,33,0,0,865,149,111,105,219,224,198,62,8,0,1073,0,6,22,19,16,33,9,0,0,98,0,3,5,0,0,0,0,0,0,23,164,178,248,385,539,431,103,9,0,2060,0,5,4,8,3,5,0,0,0,23,22,6,8,9,11,5,0,0,0,63,22,7,12,15,15,11,0,0,0,81
505011081,40,86,370,503,377,243,52,0,0,1675,86,53,67,67,59,50,48,8,0,436,5,3,15,11,19,12,5,0,0,77,0,0,7,9,4,3,3,0,0,27,134,144,455,590,463,308,111,8,0,2215,3,4,7,19,15,11,0,0,0,66,19,4,4,8,3,8,0,0,0,39,26,14,13,21,20,11,0,0,0,103,153,157,472,614,476,321,110,8,0,2321,98,29,26,32,35,75,275,184,42,787,4,0,7,14,13,3,4,3,0,50,257,189,506,659,522,401,389,194,42,3156,10,59,260,224,213,136,20,5,0,929,89,62,179,290,208,173,60,5,0,1062,5,0,39,39,13,19,5,0,0,120,0,0,0,3,3,0,0,0,0,15,106,127,484,558,434,327,83,8,0,2132,0,3,6,9,5,8,0,0,0,35,25,0,7,14,4,11,0,0,0,67,22,7,18,17,12,13,0,0,0,101
505011082,31,109,181,423,555,389,97,8,0,1802,143,113,51,35,65,101,117,17,0,647,12,8,13,12,19,16,9,0,0,77,0,0,0,4,12,0,0,0,0,22,186,228,247,476,649,513,222,28,0,2547,0,4,7,4,8,10,3,0,0,44,47,7,9,0,0,7,5,0,0,65,45,15,11,4,10,13,8,0,0,110,228,237,260,478,660,528,235,28,0,2654,108,35,18,14,22,108,437,296,75,1123,6,3,5,15,14,8,12,5,0,67,344,278,280,509,696,640,685,333,80,3848,15,66,129,177,261,217,31,3,0,901,155,128,106,266,325,278,115,8,0,1379,12,12,28,34,19,20,8,0,0,125,0,0,0,10,0,3,0,0,0,19,176,202,263,492,604,516,159,15,0,2428,0,3,4,9,7,3,5,0,0,22,27,0,7,3,13,4,0,0,0,63,27,7,6,11,20,11,3,0,0,83
505011083,38,121,224,433,500,462,66,0,0,1840,146,116,48,45,51,91,89,9,4,612,4,3,12,18,19,25,10,0,0,93,0,0,3,0,4,9,0,0,0,15,190,244,287,498,572,583,167,10,4,2561,0,9,15,7,7,14,0,0,0,52,33,6,0,0,0,5,3,0,0,53,37,18,16,7,9,16,3,0,0,104,224,263,304,505,581,603,171,15,4,2665,130,39,22,24,16,100,351,163,68,916,4,3,9,15,4,0,4,0,0,41,359,307,336,539,602,701,530,180,72,3619,20,91,162,205,307,228,22,0,0,1043,175,132,111,287,285,318,54,3,0,1371,7,3,32,27,10,37,7,0,0,119,0,4,3,0,5,3,0,0,0,17,199,229,306,521,605,586,89,3,0,2542,0,3,7,3,10,3,0,0,0,26,25,15,4,8,7,4,9,0,0,61,29,15,5,15,14,9,6,0,0,92
505021084,32,157,786,886,621,393,103,9,0,2994,105,126,148,118,119,117,86,19,0,840,4,6,26,25,27,20,6,3,0,122,3,9,24,13,6,8,0,4,0,67,144,294,993,1046,774,531,200,31,0,4023,14,12,26,28,40,15,0,0,0,128,24,8,16,5,12,9,3,0,0,83,35,18,41,32,47,27,3,0,0,207,185,321,1031,1080,821,560,203,31,0,4228,164,47,68,89,102,148,457,449,188,1705,6,19,56,47,46,28,24,25,8,258,362,382,1154,1212,967,740,681,505,193,6195,20,131,562,438,365,262,47,0,0,1822,177,164,390,465,338,233,108,8,0,1886,7,13,62,37,7,25,14,0,0,165,4,5,13,9,7,6,0,0,0,46,206,313,1032,946,721,532,167,11,0,3920,3,6,15,12,18,12,5,0,0,71,27,10,12,23,12,11,5,0,0,105,30,20,29,38,36,22,10,0,0,177
505021085,28,234,1020,865,551,362,74,4,0,3137,132,236,388,214,157,165,58,8,0,1362,3,9,29,18,22,29,12,0,0,121,4,25,55,40,22,12,10,0,0,167,174,505,1498,1140,751,565,151,9,0,4790,13,39,63,63,43,41,5,0,0,253,29,26,30,11,12,12,3,0,0,125,47,65,89,68,50,48,9,0,0,376,219,568,1583,1205,811,612,157,10,0,5168,336,150,166,172,217,310,525,306,83,2266,41,77,130,141,99,49,29,19,10,608,591,787,1882,1522,1128,976,716,344,92,8038,19,169,554,435,344,218,35,0,0,1774,138,262,542,416,299,230,67,4,0,1944,4,23,50,34,15,25,9,0,0,163,9,13,37,21,17,14,0,0,0,114,175,463,1183,901,679,481,115,5,0,3996,16,25,30,37,27,20,0,0,0,158,45,27,50,49,29,26,0,0,0,225,56,49,86,89,53,41,4,0,0,387
505021087,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
505021088,36,174,1171,1101,683,452,79,8,0,3697,143,165,168,123,106,108,83,16,0,911,7,11,37,46,18,14,5,0,0,135,0,5,23,11,8,3,0,0,0,54,186,354,1394,1277,809,582,168,26,0,4795,5,18,35,11,28,25,7,0,0,123,35,20,5,6,4,3,0,0,0,84,42,41,41,21,29,32,7,0,0,209,227,395,1440,1297,835,612,172,26,0,5006,180,55,60,79,99,196,396,268,117,1459,9,17,63,56,40,24,34,48,40,327,424,466,1567,1432,974,835,600,341,154,6789,17,197,1068,596,449,301,41,0,0,2675,182,236,471,521,382,313,102,12,0,2215,12,15,104,76,19,29,5,0,0,255,0,0,20,9,9,0,7,0,0,46,206,454,1658,1203,855,648,151,18,0,5198,5,11,15,21,25,8,0,0,0,76,30,11,18,14,10,15,0,0,0,110,36,22,34,37,35,26,0,0,0,188
505021089,43,191,548,1215,1209,679,164,14,0,4063,279,189,108,104,134,192,151,30,0,1187,10,13,25,32,19,26,9,4,0,145,9,6,19,12,11,4,3,3,0,56,336,398,693,1365,1376,903,332,50,0,5452,8,15,6,13,24,18,6,0,0,103,67,12,5,0,3,8,3,0,0,100,67,25,18,17,29,30,15,0,0,202,405,423,705,1382,1402,932,340,50,0,5653,255,57,66,45,69,169,720,656,240,2280,4,5,14,24,27,8,22,32,29,170,664,487,787,1450,1498,1114,1083,741,279,8109,22,141,368,569,668,343,72,7,0,2183,347,260,251,757,645,428,168,14,0,2877,8,8,83,81,24,33,12,0,0,249,0,0,12,14,7,8,0,3,0,48,376,412,711,1417,1343,811,262,26,4,5357,4,6,8,12,12,4,0,0,0,52,56,8,8,28,17,18,0,0,0,138,63,17,18,35,29,24,4,0,0,183
505021090,28,221,1307,1070,520,331,59,6,0,3547,110,201,381,275,150,128,63,7,0,1318,3,8,35,34,21,15,7,0,0,125,0,37,49,23,11,6,0,0,0,129,145,456,1774,1414,700,483,137,14,4,5123,13,24,49,54,47,23,6,0,0,213,25,15,31,11,8,16,7,0,0,115,38,44,78,61,54,36,12,0,0,325,180,503,1848,1474,756,523,148,15,4,5444,189,98,143,149,156,246,365,250,119,1720,17,51,147,104,60,55,38,22,11,504,385,652,2144,1725,975,822,554,297,125,7671,10,199,898,635,359,245,49,7,0,2394,100,263,627,502,281,226,77,3,0,2073,4,23,88,58,23,26,6,0,0,221,0,14,35,21,8,6,0,0,0,92,121,497,1643,1208,667,500,130,9,0,4783,8,10,39,37,19,15,0,0,0,127,42,20,66,58,20,28,4,0,0,239,43,27,107,95,46,47,6,0,0,368
505021091,0,11,36,15,3,4,0,0,0,63,0,3,7,0,0,3,0,0,0,13,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,15,40,13,3,10,0,0,0,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,41,13,3,10,0,0,0,86,0,0,4,0,0,0,0,0,0,10,0,0,14,3,0,3,0,0,0,19,0,15,57,19,5,12,0,0,0,112,0,11,25,9,0,0,0,0,0,51,0,4,13,4,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,18,32,15,5,0,0,0,0,79,0,0,6,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,4,0,0,4,0,0,0,0,0,0,7
505021092,28,156,1195,1027,699,429,83,5,0,3626,122,136,227,147,134,129,93,22,4,1022,7,4,50,65,26,37,8,0,0,199,0,6,31,20,18,5,5,3,0,82,165,309,1504,1257,882,604,182,36,4,4930,7,12,28,30,27,21,7,0,0,132,30,7,20,10,4,4,0,0,0,78,35,19,49,38,36,28,11,3,0,213,198,332,1552,1291,913,627,195,37,4,5140,145,40,74,67,98,146,347,227,82,1237,11,18,120,75,52,28,31,10,0,345,355,387,1743,1440,1068,806,566,272,87,6722,9,169,1128,631,458,272,52,3,0,2726,153,229,543,511,345,298,115,14,0,2206,9,20,109,64,25,32,4,0,0,261,0,7,22,10,7,4,3,0,0,61,176,425,1798,1212,843,611,173,22,0,5257,3,12,24,17,8,14,5,0,0,85,26,11,15,24,15,12,3,0,0,108,28,22,42,47,28,25,10,0,0,191
505021093,30,157,755,756,615,450,95,9,0,2861,116,160,215,150,110,118,85,23,0,982,0,4,31,20,13,23,3,4,0,97,0,5,18,15,5,6,3,3,0,63,153,334,1015,941,750,589,193,33,3,4002,3,16,32,20,16,33,3,0,0,127,18,15,9,4,5,10,0,0,0,58,18,30,41,22,23,42,4,0,0,184,176,364,1062,963,772,624,195,33,3,4187,155,57,61,74,78,162,437,355,118,1498,12,23,52,49,33,27,19,18,0,235,333,442,1169,1095,878,814,648,408,123,5919,15,159,583,415,384,233,38,3,0,1830,141,195,372,413,307,263,100,5,0,1797,9,5,56,44,27,15,8,0,0,155,5,9,18,8,17,5,0,0,0,59,159,373,1032,873,729,509,154,12,0,3844,0,10,16,24,8,5,0,0,0,59,22,10,15,18,17,8,3,0,0,102,26,15,33,42,22,13,5,0,0,165
505021094,25,69,212,356,421,269,52,8,0,1409,101,90,55,37,42,76,96,31,0,521,4,4,16,15,6,14,4,0,0,68,0,4,5,10,0,0,6,0,0,22,134,164,285,405,479,363,157,35,0,2019,3,4,8,9,11,14,3,0,0,45,20,6,6,4,3,3,5,0,0,42,23,6,7,8,7,20,9,0,0,94,154,172,295,419,491,380,167,36,0,2110,74,20,14,22,37,99,292,229,61,844,8,6,22,17,13,12,10,8,9,99,234,196,331,455,541,488,462,280,70,3052,6,57,168,185,216,140,16,0,0,790,106,123,105,209,227,195,91,4,0,1054,3,7,20,24,14,21,8,0,0,88,0,3,5,0,0,3,0,0,0,21,117,190,294,422,455,355,120,4,0,1955,0,0,4,7,9,4,0,0,0,23,22,9,3,5,3,4,0,0,0,46,24,9,8,9,11,9,0,0,0,74
505021095,13,123,920,755,475,269,63,4,0,2622,67,109,263,157,76,89,50,4,0,819,0,6,19,23,17,16,3,0,0,92,0,10,19,15,14,0,0,0,0,55,91,245,1218,952,573,384,112,6,4,3585,4,4,15,36,27,27,5,0,0,118,18,8,12,15,4,8,0,0,0,60,21,9,30,48,29,34,3,0,0,184,110,260,1246,996,608,420,120,6,4,3771,72,39,63,69,70,152,270,187,107,1030,10,25,70,48,42,22,18,11,13,255,202,327,1384,1112,722,588,402,201,119,5050,10,127,767,503,354,224,50,5,0,2039,84,167,466,343,196,183,81,9,0,1514,4,3,51,47,23,17,10,0,0,152,0,3,23,12,8,0,0,0,0,49,95,297,1313,906,581,424,141,9,0,3758,6,5,27,9,11,12,0,0,0,68,12,5,14,9,10,16,0,0,0,72,12,16,36,24,24,25,0,0,0,139
505021096,36,153,370,719,795,491,79,15,0,2656,188,185,91,82,95,120,95,31,4,889,10,7,13,13,10,17,9,0,0,87,5,6,12,8,4,0,0,0,0,38,243,349,493,825,904,634,178,42,4,3676,0,5,11,13,31,7,3,0,0,68,43,14,0,6,3,5,5,0,0,82,40,22,12,14,28,18,10,0,0,150,281,368,500,838,936,654,188,47,4,3826,384,40,36,44,69,119,384,409,191,1686,10,7,12,25,10,10,13,10,0,88,680,423,554,908,1017,778,585,465,201,5595,7,86,319,335,505,274,40,0,0,1564,240,211,165,418,466,274,99,21,0,1897,13,4,29,24,11,30,3,3,0,127,0,5,9,3,12,3,0,3,0,28,266,308,524,784,992,578,145,28,0,3626,0,0,7,13,14,6,0,0,0,38,30,3,7,16,15,14,5,0,0,87,32,7,11,27,27,14,6,0,0,130
505021097,30,172,856,829,731,495,122,10,0,3250,127,173,220,149,116,145,98,34,8,1063,0,12,28,21,11,14,6,0,0,95,0,4,25,23,8,4,4,0,0,69,162,363,1133,1018,866,659,231,45,8,4482,3,12,37,22,26,22,0,0,0,132,22,11,14,9,5,8,12,0,0,82,26,28,51,33,30,35,15,0,0,211,190,386,1179,1056,890,702,243,48,8,4697,177,58,83,77,86,165,401,434,249,1732,7,12,48,46,29,23,19,19,20,223,374,460,1309,1177,1014,881,658,499,273,6648,11,137,643,507,463,306,52,0,0,2128,146,280,395,436,330,294,113,19,0,2013,5,19,63,53,19,20,9,3,0,187,0,4,19,8,4,5,0,0,0,46,169,433,1120,999,814,625,183,22,0,4372,7,4,17,23,19,8,0,0,0,84,26,15,18,21,23,10,6,0,0,124,32,21,36,49,41,22,6,0,0,209
505021301,29,151,394,490,547,442,125,10,0,2190,133,137,104,84,84,129,87,17,0,783,3,5,11,8,6,8,0,0,0,55,4,10,12,3,11,13,7,0,0,50,173,295,524,586,651,589,221,29,0,3071,4,19,15,14,14,15,3,0,0,77,23,12,6,6,4,13,3,0,0,66,29,28,23,20,19,23,8,0,0,146,203,323,546,601,670,610,232,32,0,3213,163,61,49,37,67,152,429,356,151,1472,9,17,26,23,18,19,15,12,10,147,376,398,619,663,755,783,674,404,162,4827,22,119,257,231,346,252,46,3,0,1272,176,181,162,244,308,251,87,13,0,1432,6,3,24,23,19,19,3,0,0,103,6,4,4,5,9,7,0,0,0,38,201,312,448,503,682,525,139,19,0,2838,5,4,11,14,10,5,0,0,0,51,24,7,13,5,11,19,0,0,0,80,27,5,16,23,23,28,0,0,0,127
505021302,27,123,552,596,561,364,91,5,0,2316,100,141,149,89,99,121,72,26,4,806,4,8,13,18,11,23,3,3,0,90,0,6,18,17,13,3,4,0,0,63,131,278,739,726,688,509,173,37,3,3279,7,9,30,15,29,23,7,0,0,124,32,12,10,8,8,0,0,0,0,75,38,23,39,23,37,24,11,0,0,197,163,298,782,747,729,536,179,39,3,3473,150,50,60,58,75,147,332,332,160,1359,17,21,31,41,33,24,19,15,11,214,326,366,874,842,833,713,531,390,169,5046,5,91,441,319,345,247,42,0,0,1495,106,176,226,325,301,235,91,11,0,1474,3,9,49,37,19,16,5,9,0,141,6,9,12,6,6,4,0,0,0,36,117,277,733,694,667,507,139,15,0,3148,5,3,17,14,12,10,0,0,0,62,27,9,12,21,10,4,0,0,0,90,30,14,25,36,19,18,0,0,0,153
505031098,29,157,430,465,444,385,65,3,0,1991,99,129,123,93,92,114,56,11,3,707,6,9,20,16,13,14,14,0,0,83,0,9,19,13,8,13,0,0,0,69,134,301,589,585,561,525,137,13,0,2853,14,29,40,32,19,29,0,0,0,152,27,19,8,4,9,8,0,0,0,79,41,50,44,35,25,39,3,0,0,237,171,350,638,616,588,565,141,13,0,3079,200,82,59,73,111,206,356,217,54,1353,11,25,33,33,19,21,20,10,0,173,381,449,729,728,722,787,518,241,58,4610,25,90,227,237,273,190,18,0,0,1064,128,166,189,218,220,241,52,3,0,1218,9,11,34,20,14,15,8,0,0,97,6,12,13,5,9,5,4,0,0,44,163,270,461,478,513,447,80,0,0,2417,6,5,8,13,21,17,0,0,0,78,31,16,11,21,15,13,4,0,0,114,43,22,25,34,39,28,3,0,0,194
505031099,102,339,860,972,942,479,92,0,0,3774,245,205,191,166,154,89,49,8,0,1095,5,19,50,44,54,39,3,4,0,219,13,14,43,29,21,11,0,0,0,138,363,577,1147,1206,1167,620,141,15,0,5230,27,50,65,37,45,25,6,0,0,260,80,16,19,3,6,8,4,0,0,135,112,71,84,45,47,35,9,0,0,399,468,649,1231,1253,1219,650,153,15,0,5630,368,111,128,88,135,190,472,436,200,2134,39,33,65,61,58,33,22,26,12,347,878,788,1423,1406,1410,865,646,484,211,8114,48,248,500,557,612,294,40,0,0,2300,345,290,469,594,506,311,76,8,0,2596,13,24,64,46,44,18,0,0,0,217,7,15,26,21,16,7,0,6,0,97,421,575,1061,1226,1167,628,117,9,0,5208,26,28,37,30,32,20,0,0,0,173,71,34,45,39,31,30,4,0,0,258,104,64,81,72,59,50,8,0,0,439
505031100,85,260,909,1041,851,441,65,0,0,3652,222,157,153,123,110,95,51,5,0,915,7,11,49,40,28,37,0,0,0,174,7,18,27,37,18,8,0,0,0,108,320,439,1134,1240,1011,588,117,5,0,4851,16,25,49,26,14,19,3,0,0,155,69,15,7,5,0,5,4,0,0,108,82,40,61,27,18,20,3,0,0,256,402,482,1190,1263,1028,609,125,6,0,5109,274,74,73,75,78,116,254,138,22,1098,14,17,38,43,26,16,17,0,0,183,688,579,1307,1382,1132,739,399,151,22,6391,37,158,561,562,541,268,31,0,0,2159,291,267,490,592,439,263,53,3,0,2394,7,14,118,52,30,27,3,0,0,257,7,11,21,12,16,13,4,0,0,76,341,455,1193,1223,1033,564,88,3,0,4893,11,15,27,18,17,11,0,0,0,103,61,20,22,27,17,12,3,0,0,167,74,35,57,48,34,17,0,0,0,265
505031101,48,178,703,704,525,349,67,0,0,2570,123,115,158,117,84,79,48,8,0,727,3,0,46,34,24,10,11,0,0,135,8,18,26,14,8,12,0,0,0,80,190,314,925,863,646,447,125,13,0,3509,20,27,53,38,23,29,0,0,0,181,36,14,11,3,3,3,0,0,0,73,50,37,64,40,23,34,3,0,0,259,236,355,989,905,665,480,125,13,0,3770,163,76,87,66,84,145,248,140,30,1048,14,17,40,51,35,30,10,3,0,198,419,451,1116,1021,789,649,387,157,33,5019,19,166,416,377,335,229,21,3,0,1562,139,172,404,372,293,194,40,6,0,1624,5,16,72,35,16,18,4,0,0,168,5,5,17,14,9,8,0,0,0,56,165,349,912,798,654,448,75,7,0,3406,12,15,22,20,27,16,0,0,0,116,35,22,29,17,15,18,0,0,0,131,46,35,49,40,40,29,4,0,0,245
505031102,22,99,355,356,282,178,44,5,0,1343,59,77,111,91,95,55,20,6,0,509,5,4,6,7,5,8,0,0,0,41,0,10,15,18,8,5,4,0,0,57,92,186,496,470,388,254,68,5,0,1956,9,32,40,30,29,18,0,0,0,159,15,12,7,8,0,10,0,0,0,59,29,44,49,38,32,25,0,0,0,213,123,233,542,503,419,281,68,5,0,2173,144,52,73,84,112,138,293,162,33,1103,21,27,55,29,37,19,23,12,3,225,286,314,667,621,565,439,386,182,34,3501,8,73,203,174,165,101,16,0,0,738,55,119,172,173,157,105,42,5,0,820,0,12,19,17,7,7,3,0,0,63,0,10,9,13,7,6,4,0,0,43,65,209,398,376,333,217,60,4,0,1658,3,6,23,13,18,6,5,0,0,84,25,11,19,22,10,8,0,0,0,105,29,20,47,41,29,20,4,0,0,189
