SAL_CODE_2021,OO_DS_Sep_hse,OO_DS_Sde_row_or_ter_h_t,OO_DS_Flt_apt,OO_DS_Oth_dwel,OO_DS_NS,Owned_Outright_Total,OWM_DS_Sep_hse,OWM_DS_Sde_row_or_ter_h_t,OWM_DS_Flt_apt,OWM_DS_Oth_dwel,OWM_DS_NS,Owned_with_mortgage_Total,R_REA_DS_Sep_hse,R_REA_DS_Sde_row_or_ter_h_t,R_REA_DS_Flt_apt,R_REA_DS_Oth_dwel,R_REA_DS_NS,R_Real_estate_agent_Total,R_SteTer_h_auth_DS_Separat_hs,R_ST_h_aut_DS_Sd_r_ter_h_t,R_SteT_h_auth_DS_Flt_apt,R_SteTer_h_auth_DS_Oth_dwel,R_SteTer_h_auth_DS_NS,R_SteTer_h_auth_Total,R_Com_hs_pr_DS_Sep_hse,R_Com_hs_pr_DS_Sd_ro_ter_h_t,R_Com_hs_pr_DS_Flt_apt,R_Com_hs_pr_DS_Oth_dwel,R_Com_hs_pr_DS_NS,R_Com_hs_pr_Total,R_Psn_ns_HH_DS_Sep_hse,R_Psn_ns_HH_DS_Sd_r_te_h_t,R_Psn_ns_HH_DS_Flt_apt,R_Psn_ns_HH_DS_Oth_dwe,R_Psn_ns_HH_DS_NS,R_Psn_ns_HH_Total,R_Oth_llord_type_DS_Sep_hse,R_Oth_lld_typ_DS_S_ro_ter_h_t,R_Oth_lld_type_DS_Flt_apt,R_Oth_llord_type_DS_Oth_dwel,R_Oth_llord_type_DS_NS,R_Oth_llord_type_Total,R_Llord_type_NS_DS_Sep_hse,R_Lld_ty_NS_DS_Sd_row_ter_h_t,R_Llord_typ_NS_DS_Flt_apt,R_Llord_type_NS_DS_Oth_dwel,R_Llord_type_NS_DS_NS,R_Llord_type_NS_Total,R_Total_DS_Sep_hse,R_Total_DS_Sde_row_or_ter_h_t,R_Total_DS_Flt_apt,R_Total_DS_Oth_dwel,R_Total_DS_NS,R_Total_Total,Oth_tenu_typ_DS_Sep_hse,Oth_ten_typ_DS_Sd_row_ter_h_t,Oth_tenu_typ_DS_Flt_apt,Oth_tenu_typ_DS_Oth_dwel,Oth_tenu_typ_DS_NS,Oth_tenu_typ_Total,Tenu_typ_NS_DS_Sep_hse,Ten_ty_NS_DS_Sd_row_ter_h_t,Tenu_typ_NS_DS_Flt_apt,Tenu_typ_NS_DS_Oth_dwel,Tenu_typ_NS_DS_NS,Tenu_typ_NS_Total,Total_DS_Sep_hse,Total_DS_Sde_row_or_ter_h_t,Total_DS_Flt_apt,Total_DS_Oth_dwel,Total_DS_NS,Total_Total
SAL51310,42,0,0,7,0,46,15,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,6,3,0,0,7,0,6,0,0,0,0,0,0,11,0,0,7,0,13,5,0,0,0,0,5,0,0,0,0,0,0,70,0,0,11,0,83
SAL51311,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,3,0,0,0,0,3,0,0,0,0,0,0,9,0,0,0,0,9
SAL51312,496,45,9,0,0,553,315,14,0,0,0,330,100,15,0,0,0,111,0,6,0,0,0,6,0,14,0,0,0,14,30,3,0,0,0,36,0,3,0,0,0,5,0,0,0,0,0,3,133,39,0,0,0,172,17,74,53,0,0,148,26,19,3,0,0,46,986,197,69,0,3,1254
SAL51313,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL51314,0,3,0,0,0,5,0,0,0,0,0,4,14,0,0,0,4,16,14,9,0,0,4,26,0,0,0,0,0,4,0,6,0,0,0,11,29,25,0,5,4,57,0,0,0,0,0,0,54,38,0,5,13,109,16,10,0,5,0,26,5,5,0,24,3,45,73,57,3,31,20,184
SAL51315,11,0,0,0,0,11,10,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,3,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,24
SAL51316,33,0,0,0,0,33,38,0,0,0,0,38,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,4,0,0,0,0,10,74,0,0,0,0,80
SAL51317,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,21,0,0,0,0,21
SAL51318,3,0,0,0,0,5,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,6,0,0,0,0,0,0,5,0,0,0,0,5,17,0,0,0,0,21
SAL51319,1196,0,65,0,0,1260,1107,0,36,0,0,1145,301,0,60,0,0,361,6,0,20,0,0,27,0,0,0,0,0,0,179,0,13,0,0,198,21,0,0,0,0,21,0,0,0,0,0,0,520,0,90,0,0,605,18,0,0,0,0,18,100,0,22,0,0,125,2942,0,212,0,0,3155
SAL51320,29,0,0,0,0,29,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,3,0,0,0,0,3,0,0,0,0,0,0,6,0,0,0,0,8,11,0,0,0,0,13,0,0,0,0,0,0,55,0,0,0,0,53
SAL51321,384,22,10,0,0,421,296,22,4,0,0,316,55,16,0,0,0,61,12,6,0,0,0,13,0,0,0,0,0,0,24,4,0,0,0,25,5,0,0,0,0,8,0,0,0,0,0,0,86,25,6,0,0,118,11,8,55,0,0,68,14,0,4,0,0,16,788,72,73,0,0,937
SAL51322,307,40,3,0,0,349,269,19,3,0,0,291,31,7,0,0,0,35,3,4,0,0,0,5,0,0,0,0,0,0,18,15,0,0,0,30,0,0,0,0,0,4,0,0,0,0,0,0,54,25,0,0,0,76,4,5,0,0,0,7,11,7,0,0,0,25,647,97,7,0,0,745
SAL51323,164,0,0,0,0,166,144,0,0,0,0,139,38,0,0,0,0,44,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,57,0,0,0,0,57,5,0,0,0,0,5,7,0,0,0,0,7,368,6,0,0,0,378
SAL51324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL51325,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL51326,21,0,0,20,0,42,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,9,0,0,0,0,0,0,6,0,0,0,0,10,6,0,0,6,3,15,6,0,0,0,0,12,44,0,0,25,3,75
SAL51327,14,0,0,0,0,22,11,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,3,0,0,0,0,3,6,0,0,0,0,10,36,0,0,3,0,36
SAL51328,149,0,3,0,0,149,171,0,0,0,0,176,16,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,5,16,0,0,0,0,0,0,0,0,0,0,0,0,33,0,0,0,5,34,0,0,0,0,0,0,11,0,0,0,0,11,361,0,5,0,5,367
SAL51329,14,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,8,0,0,0,3,11,6,0,0,0,0,9,28,0,0,0,6,37
SAL51330,855,764,200,0,4,1828,1216,1192,264,0,0,2671,403,1096,558,0,4,2061,43,65,15,0,0,115,4,5,6,0,0,16,198,425,163,0,0,789,13,34,20,0,0,62,5,9,0,0,0,9,662,1633,755,0,5,3053,19,45,14,0,0,81,102,177,132,0,11,422,2859,3810,1366,0,14,8053
SAL51331,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4
SAL51332,90,0,0,0,0,99,43,0,0,0,0,49,5,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,18,3,0,0,0,0,3,0,0,0,0,0,0,25,0,0,0,0,25,10,0,0,0,0,10,32,0,0,0,0,30,201,3,0,0,0,209
SAL51333,8,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,7,6,0,6,0,0,12,0,0,0,0,0,4,15,0,5,0,0,27
SAL51334,10,0,0,0,0,10,0,0,0,0,0,0,6,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,5,0,0,0,0,5,0,0,0,0,0,0,7,0,0,0,0,7,8,0,0,0,0,8,8,0,0,0,0,8,28,0,0,0,0,28
SAL51335,13,0,0,0,0,13,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,6,0,0,0,0,7,0,0,0,0,0,0,28,0,0,0,0,29
SAL51336,20,0,0,4,0,23,9,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,6,4,0,0,0,0,4,14,0,0,0,0,14,52,0,0,3,6,60
SAL51337,708,6,0,0,0,712,2356,9,0,0,0,2370,517,13,5,0,0,538,12,0,0,0,0,12,0,0,0,0,0,0,160,0,0,0,0,163,47,0,0,0,0,47,0,0,0,0,0,0,734,20,5,0,0,754,14,0,0,0,0,17,80,0,0,0,3,90,3891,38,12,0,3,3944
SAL51338,17,0,0,0,0,17,33,0,0,0,0,33,7,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,16,0,0,0,0,0,0,3,0,0,0,0,3,66,0,0,0,0,66
SAL51339,246,0,0,86,4,330,422,0,0,3,0,427,20,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,4,0,38,0,0,0,8,0,8,0,0,0,0,0,0,53,3,0,9,0,66,14,0,0,9,0,24,50,0,0,15,0,63,782,6,0,117,3,910
SAL51340,521,25,0,0,0,548,2094,60,0,0,0,2152,442,51,0,0,0,497,59,0,0,0,0,60,12,20,0,0,0,26,196,10,0,0,0,207,20,20,0,0,0,38,0,6,0,0,0,5,721,108,0,0,0,830,24,0,0,0,0,24,193,19,0,0,0,212,3550,214,0,0,0,3766
SAL51341,3,0,0,0,3,13,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,3,0,0,0,0,3,0,0,0,0,0,0,6,0,0,0,0,6,0,0,0,0,0,0,21,0,0,0,0,22,35,0,0,0,6,46
SAL51342,131,0,0,0,0,134,78,0,0,0,0,84,8,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,12,6,0,0,0,19,0,0,0,0,0,3,0,0,0,0,0,0,28,6,0,6,0,30,6,0,0,0,0,6,18,0,0,20,0,32,252,4,0,25,0,284
SAL51343,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,9
SAL51344,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL51345,610,93,0,0,5,699,467,89,4,0,0,559,169,109,3,0,0,281,0,19,0,0,0,19,0,3,0,0,0,3,66,45,3,0,0,113,4,4,0,0,0,9,0,3,0,0,0,5,237,182,5,0,0,421,13,7,0,0,0,20,18,9,0,0,0,32,1348,373,4,0,0,1732
SAL51346,546,78,29,0,0,658,400,55,40,0,0,493,153,62,119,0,0,338,0,14,49,0,0,60,0,0,16,0,0,16,64,27,50,0,0,145,8,11,0,0,0,18,0,0,0,0,0,0,228,106,237,0,0,578,19,0,37,0,0,56,22,3,26,0,3,56,1215,249,370,0,4,1837
SAL51347,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,6
SAL51348,587,32,50,0,0,666,497,22,27,0,0,538,190,28,125,0,0,343,3,19,52,0,0,75,0,0,3,0,0,8,107,18,31,0,0,155,20,5,10,0,0,31,0,0,4,0,0,9,323,68,220,0,0,618,10,0,0,0,0,12,59,10,32,0,0,96,1472,127,331,0,0,1935
SAL51349,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3
SAL51350,9,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,3,0,8,0,0,0,0,0,0,16,0,0,7,0,28
SAL51351,217,7,0,0,0,220,171,3,0,0,0,175,80,10,0,0,0,89,0,0,0,0,0,0,0,0,0,0,0,0,56,0,0,0,0,56,6,0,0,0,0,6,0,0,0,0,0,0,142,10,0,0,0,151,10,0,0,0,0,10,23,4,0,0,0,19,555,26,0,0,0,585
SAL51352,135,0,0,0,0,135,676,6,0,0,0,683,149,15,0,0,0,162,8,0,0,0,0,8,0,0,0,0,0,0,54,0,0,0,0,54,3,5,0,0,0,7,0,0,0,0,0,0,214,15,0,0,0,231,4,0,0,0,0,4,18,0,0,0,0,18,1038,28,0,0,0,1065
SAL51353,73,4,0,0,0,79,106,0,0,0,0,106,28,7,0,0,0,38,13,0,0,0,0,13,3,0,0,0,0,3,38,4,0,0,0,39,4,0,0,0,0,9,0,0,0,0,0,0,86,8,0,0,0,92,4,0,0,0,0,4,18,0,0,0,0,21,280,13,0,0,0,299
SAL51354,297,0,0,0,0,297,773,0,0,0,0,773,182,0,0,0,0,185,0,0,0,0,0,0,0,0,0,0,0,0,68,0,0,0,0,68,0,0,0,0,0,0,0,0,0,0,0,0,247,0,0,0,0,250,9,0,0,0,0,9,39,0,0,0,0,40,1367,0,0,0,5,1368
SAL51355,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL51356,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL51357,9,0,0,0,0,9,6,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,6,23,0,0,0,0,23
SAL51358,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL51359,187,10,0,36,0,238,545,49,0,3,0,602,117,139,0,0,0,254,42,51,0,0,0,89,0,0,0,0,0,0,30,9,0,0,0,40,26,34,0,76,0,135,0,4,0,3,0,0,213,235,0,79,0,525,9,5,0,6,0,21,70,33,0,126,0,233,1031,328,0,248,8,1615
SAL51360,1109,179,49,0,0,1346,923,106,6,0,0,1040,102,43,16,0,0,163,0,0,0,0,0,0,0,0,0,0,0,0,60,34,35,0,0,130,0,6,6,0,0,12,0,0,0,0,0,0,166,86,55,0,0,301,13,3,0,0,0,18,42,10,47,0,0,96,2249,380,162,0,0,2794
SAL51361,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,7
SAL51362,109,0,0,12,5,119,158,0,0,5,0,162,60,6,0,4,0,66,11,0,0,0,0,10,0,0,0,0,0,0,31,0,0,0,0,37,3,0,0,15,0,18,0,0,0,0,0,0,106,4,0,27,0,133,7,0,0,8,0,16,57,6,0,100,0,170,433,12,0,149,8,600
SAL51363,1048,194,10,39,0,1299,1027,116,8,0,3,1157,334,233,29,0,0,596,12,60,3,0,0,75,0,35,33,0,0,70,222,115,3,0,0,347,19,17,4,12,0,49,4,5,0,0,0,13,596,466,76,12,0,1153,35,19,13,0,0,64,105,45,9,5,0,167,2803,842,121,59,8,3839
SAL51364,4,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,11,0,0,0,0,8
SAL51365,94,8,0,4,0,109,83,0,0,0,0,89,22,5,0,0,0,25,21,10,0,0,0,33,0,0,0,0,0,0,39,3,0,0,0,45,8,8,0,0,0,9,0,0,0,0,0,0,91,24,0,0,0,117,9,3,0,0,0,15,64,13,0,0,0,72,342,52,0,3,0,397
SAL51366,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,8,0,0,0,0,8
SAL51367,12,0,0,0,0,12,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,3,0,0,0,0,3,24,0,0,0,0,24
SAL51368,419,115,29,102,7,678,250,76,39,4,0,362,79,60,54,3,0,196,4,12,30,0,0,47,0,0,0,0,0,0,62,35,22,6,0,121,9,0,5,52,0,60,0,0,0,0,0,0,156,105,106,63,0,427,12,5,3,3,0,18,26,9,18,8,0,65,857,305,197,180,7,1554
SAL51369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,6,0,0,0,0,0,0,3,0,0,0,0,3
SAL51370,15,0,0,15,0,30,12,0,0,0,0,12,5,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,9,0,0,0,0,0,0,4,0,0,3,0,8,39,0,0,14,0,55
SAL51371,350,11,0,0,0,362,719,31,0,0,0,749,124,17,0,0,0,142,6,0,9,0,0,15,5,0,0,0,0,5,79,8,0,0,0,91,5,0,0,0,0,5,0,0,0,0,0,0,218,26,9,0,0,259,20,0,0,0,0,22,24,4,0,0,0,34,1337,78,11,0,3,1426
SAL51372,176,45,7,56,3,293,566,77,3,5,0,644,409,197,121,0,3,730,374,97,17,0,0,498,61,7,3,0,0,71,74,20,8,6,0,113,617,250,76,35,3,976,9,6,0,0,0,12,1553,574,222,39,13,2404,125,42,8,9,0,190,329,163,120,139,3,754,2744,894,360,255,24,4279
SAL51373,230,25,0,0,0,258,643,43,0,0,0,683,209,79,8,0,0,301,43,41,0,0,0,78,0,13,0,0,0,10,100,21,4,0,0,122,25,13,0,0,0,44,0,10,0,0,0,7,384,168,11,0,0,563,18,10,0,0,0,21,98,34,4,0,0,135,1375,274,19,0,4,1663
SAL51374,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,9
SAL51375,14,0,0,0,0,14,9,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,8,0,0,0,0,3,0,0,0,0,0,0,37,0,0,0,0,38
SAL51376,4,0,0,0,0,4,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,8,0,0,0,0,8
SAL51377,505,24,3,0,0,527,977,36,0,0,0,1017,286,11,0,0,0,296,50,52,0,0,0,107,4,5,0,0,0,10,119,8,0,0,0,125,17,0,0,0,0,22,4,0,0,0,0,4,478,81,0,0,0,558,17,0,0,0,0,17,91,9,0,5,0,99,2061,144,8,5,0,2219
SAL51378,9,0,0,0,0,9,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,14,0,0,0,0,14
SAL51379,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,8,4,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,5,4,0,0,4,15,0,0,0,0,0,4,0,0,0,0,0,4,10,4,0,0,3,23
SAL51380,16,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,13
SAL51381,893,640,355,0,0,1887,609,385,240,0,0,1230,257,763,721,0,3,1744,4,4,51,0,0,56,0,0,18,0,0,12,110,221,220,0,0,550,8,10,25,0,0,42,0,3,0,0,0,7,375,1000,1032,0,0,2412,32,47,52,0,0,135,45,90,103,0,6,244,1949,2163,1782,4,7,5908
SAL51382,22,0,0,0,0,25,13,0,0,0,0,13,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,9,0,0,0,0,9,6,0,0,0,0,6,0,0,0,0,0,0,13,0,0,0,0,13,5,0,0,0,0,5,10,0,0,0,0,13,61,0,0,5,0,66
SAL51383,16,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,22,0,0,0,0,21
SAL51384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,9,0,0,0,0,7
SAL51385,21,0,0,0,0,21,6,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,6,3,0,0,0,0,3,0,0,0,0,0,0,9,0,0,0,0,9,11,0,0,0,0,11,5,0,0,0,0,8,46,0,0,0,0,48
SAL51386,3,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,6,0,0,0,0,6,3,0,0,0,0,3,16,0,0,0,0,19
SAL51387,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,9
SAL51388,6,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,6
SAL51389,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,6,0,0,0,0,6
SAL51390,528,14,0,25,0,568,545,8,0,0,0,556,228,5,5,0,0,238,0,0,0,0,0,0,0,0,0,0,0,0,61,4,0,0,0,68,8,0,0,0,0,13,5,0,0,0,0,5,301,13,5,0,6,323,18,0,0,0,0,14,58,3,0,3,0,66,1453,38,5,32,6,1528
SAL51391,21,0,0,0,0,21,12,0,0,0,0,12,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,4,0,0,0,0,4,0,0,0,0,0,0,48,0,0,0,0,48
SAL51392,12,0,0,0,0,16,8,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,0,3,0,0,0,0,0,0,29,0,0,0,0,26
SAL51393,84,4,0,10,0,91,57,0,0,0,0,56,8,0,0,0,0,8,10,7,0,0,0,22,4,4,0,0,0,9,38,0,0,0,0,41,15,4,0,3,0,30,0,0,0,0,0,0,79,19,0,3,0,104,17,0,0,0,0,16,18,6,0,0,0,22,257,30,0,10,0,298
