SAL_CODE_2021,M_Arthritis_0_14,M_Arthritis_15_24,M_Arthritis_25_34,M_Arthritis_35_44,M_Arthritis_45_54,M_Arthritis_55_64,M_Arthritis_65_74,M_Arthritis_75_84,M_Arthritis_85_over,M_Arthritis_Tot,M_Asthma_0_14,M_Asthma_15_24,M_Asthma_25_34,M_Asthma_35_44,M_Asthma_45_54,M_Asthma_55_64,M_Asthma_65_74,M_Asthma_75_84,M_Asthma_85_over,M_Asthma_Tot,M_Cancer_0_14,M_Cancer_15_24,M_Cancer_25_34,M_Cancer_35_44,M_Cancer_45_54,M_Cancer_55_64,M_Cancer_65_74,M_Cancer_75_84,M_Cancer_85_over,M_Cancer_Tot,M_Dementia_0_14,M_Dementia_15_24,M_Dementia_25_34,M_Dementia_35_44,M_Dementia_45_54,M_Dementia_55_64,M_Dementia_65_74,M_Dementia_75_84,M_Dementia_85_over,M_Dementia_Tot,M_Diabetes_0_14,M_Diabetes_15_24,M_Diabetes_25_34,M_Diabetes_35_44,M_Diabetes_45_54,M_Diabetes_55_64,M_Diabetes_65_74,M_Diabetes_75_84,M_Diabetes_85_over,M_Diabetes_Tot,M_Heart_disease_0_14,M_Heart_disease_15_24,M_Heart_disease_25_34,M_Heart_disease_35_44,M_Heart_disease_45_54,M_Heart_disease_55_64,M_Heart_disease_65_74,M_Heart_disease_75_84,M_Heart_disease_85_over,M_Heart_disease_Tot,M_Kidney_disease_0_14,M_Kidney_disease_15_24,M_Kidney_disease_25_34,M_Kidney_disease_35_44,M_Kidney_disease_45_54,M_Kidney_disease_55_64,M_Kidney_disease_65_74,M_Kidney_disease_75_84,M_Kidney_disease_85_over,M_Kidney_disease_Tot,M_Lung_cond_0_14,M_Lung_cond_15_24,M_Lung_cond_25_34,M_Lung_cond_35_44,M_Lung_cond_45_54,M_Lung_cond_55_64,M_Lung_cond_65_74,M_Lung_cond_75_84,M_Lung_cond_85_over,M_Lung_cond_Tot,M_Mental_health_cond_0_14,M_Mental_health_cond_15_24,M_Mental_health_cond_25_34,M_Mental_health_cond_35_44,M_Mental_health_cond_45_54,M_Mental_health_cond_55_64,M_Mental_health_cond_65_74,M_Mental_health_cond_75_84,M_Mental_health_cond_85_over,M_Mental_health_cond_Tot,M_Stroke_0_14,M_Stroke_15_24,M_Stroke_25_34,M_Stroke_35_44,M_Stroke_45_54,M_Stroke_55_64,M_Stroke_65_74,M_Stroke_75_84,M_Stroke_85_over,M_Stroke_Tot,M_Oth_lt_health_cond_0_14,M_Oth_lt_health_cond_15_24,M_Oth_lt_health_cond_25_34,M_Oth_lt_health_cond_35_44,M_Oth_lt_health_cond_45_54,M_Oth_lt_health_cond_55_64,M_Oth_lt_health_cond_65_74,M_Oth_lt_health_cond_75_84,M_Oth_lt_health_cond_85_over,M_Oth_lt_health_cond_Tot,M_No_lt_health_cond_0_14,M_No_lt_health_cond_15_24,M_No_lt_health_cond_25_34,M_No_lt_health_cond_35_44,M_No_lt_health_cond_45_54,M_No_lt_health_cond_55_64,M_No_lt_health_cond_65_74,M_No_lt_health_cond_75_84,M_No_lt_health_cond_85_over,M_No_lt_health_cond_Tot,M_NS_0_14,M_NS_15_24,M_NS_25_34,M_NS_35_44,M_NS_45_54,M_NS_55_64,M_NS_65_74,M_NS_75_84,M_NS_85_over,M_NS_Tot,M_Tot_0_14,M_Tot_15_24,M_Tot_25_34,M_Tot_35_44,M_Tot_45_54,M_Tot_55_64,M_Tot_65_74,M_Tot_75_84,M_Tot_85_over,M_Tot_Tot,F_Arthritis_0_14,F_Arthritis_15_24,F_Arthritis_25_34,F_Arthritis_35_44,F_Arthritis_45_54,F_Arthritis_55_64,F_Arthritis_65_74,F_Arthritis_75_84,F_Arthritis_85_over,F_Arthritis_Tot,F_Asthma_0_14,F_Asthma_15_24,F_Asthma_25_34,F_Asthma_35_44,F_Asthma_45_54,F_Asthma_55_64,F_Asthma_65_74,F_Asthma_75_84,F_Asthma_85_over,F_Asthma_Tot,F_Cancer_0_14,F_Cancer_15_24,F_Cancer_25_34,F_Cancer_35_44,F_Cancer_45_54,F_Cancer_55_64,F_Cancer_65_74,F_Cancer_75_84,F_Cancer_85_over,F_Cancer_Tot,F_Dementia_0_14,F_Dementia_15_24,F_Dementia_25_34,F_Dementia_35_44,F_Dementia_45_54,F_Dementia_55_64,F_Dementia_65_74,F_Dementia_75_84,F_Dementia_85_over,F_Dementia_Tot,F_Diabetes_0_14,F_Diabetes_15_24,F_Diabetes_25_34,F_Diabetes_35_44,F_Diabetes_45_54,F_Diabetes_55_64,F_Diabetes_65_74,F_Diabetes_75_84,F_Diabetes_85_over,F_Diabetes_Tot,F_Heart_disease_0_14,F_Heart_disease_15_24,F_Heart_disease_25_34,F_Heart_disease_35_44,F_Heart_disease_45_54,F_Heart_disease_55_64,F_Heart_disease_65_74,F_Heart_disease_75_84,F_Heart_disease_85_over,F_Heart_disease_Tot
SAL50830,0,0,0,0,0,9,15,5,0,28,3,0,0,4,0,6,3,0,0,15,0,0,0,0,0,5,6,8,0,20,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,6,8,8,0,19,0,0,0,0,0,10,10,8,4,30,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,4,6,7,0,20,0,0,4,0,4,6,6,0,0,23,0,0,0,0,0,0,4,0,0,4,4,0,0,0,0,4,5,5,0,10,24,26,39,23,31,26,23,13,0,206,9,4,11,0,3,12,5,4,0,46,37,30,50,28,43,62,67,39,9,362,0,0,0,0,6,13,17,8,5,56,0,0,3,0,3,11,3,3,0,30,0,0,0,0,0,5,5,5,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,7,0,9,0,0,0,0,0,7,4,3,4,17
SAL50831,0,5,12,20,32,45,41,32,8,195,118,67,63,62,56,35,16,13,0,436,4,0,0,9,17,33,25,16,3,114,0,0,0,0,0,0,4,5,0,13,5,9,5,38,65,79,57,25,6,290,3,3,0,14,33,67,66,31,10,228,3,0,0,3,3,13,7,5,4,36,5,0,5,4,6,7,12,8,4,50,33,55,59,68,74,44,18,4,0,345,0,0,0,4,3,5,7,8,0,28,92,35,30,55,54,70,49,16,6,395,1706,815,791,1025,662,373,140,35,10,5548,86,55,40,50,42,29,13,3,0,326,2019,1020,983,1304,960,690,343,110,31,7464,0,3,6,30,74,117,103,63,16,420,80,73,88,100,74,55,23,20,5,515,4,0,4,8,28,39,26,18,0,133,0,0,0,0,0,3,0,11,3,18,0,5,8,39,44,57,66,26,3,250,0,0,0,0,9,17,28,22,8,98
SAL50832,0,0,0,0,0,4,5,7,4,19,0,3,0,0,0,0,0,0,0,7,0,0,0,0,0,4,0,0,3,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,8,0,11,0,0,0,0,0,0,4,0,3,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,5,0,13,0,4,0,0,0,0,0,14,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,0,9,18,12,14,14,8,10,11,6,0,89,0,0,3,0,0,3,4,0,0,10,22,24,15,20,7,22,21,25,7,166,0,0,0,0,0,0,10,9,4,22,5,0,3,0,0,3,4,0,0,15,0,0,0,0,0,0,0,6,0,9,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,4,8,4,0,14,0,0,0,0,0,0,7,4,4,12
SAL50833,0,0,9,8,24,24,43,23,9,129,35,33,19,22,17,15,13,4,0,163,0,0,0,0,4,10,21,15,3,48,0,0,0,0,0,0,9,4,0,10,0,0,3,16,38,46,49,22,4,188,0,0,0,9,21,21,37,24,6,111,0,0,0,0,9,3,10,8,0,27,0,0,0,0,5,11,18,12,3,47,3,25,32,32,31,36,18,0,0,170,0,0,0,0,5,4,12,9,0,29,18,17,9,25,31,28,29,19,5,181,443,291,327,297,209,109,86,24,3,1786,50,42,34,40,35,21,17,3,3,242,554,394,415,425,353,253,235,109,23,2754,0,6,5,19,33,47,85,51,18,253,13,28,17,28,17,28,47,17,5,201,0,0,3,4,7,8,16,10,0,52,0,0,0,0,0,0,0,3,3,12,0,0,0,21,32,39,52,29,10,187,3,0,0,6,12,17,27,16,12,88
SAL50834,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,3,0,0,3,0,5,0,0,0,16,6,0,0,3,3,10,4,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL50835,0,0,4,0,10,18,23,5,7,65,18,17,25,16,20,11,0,0,0,116,0,0,0,0,6,9,16,6,0,34,0,0,0,0,0,0,0,0,4,3,0,0,3,0,6,28,23,3,13,81,0,0,0,0,9,15,17,12,10,64,0,0,0,0,0,0,5,0,4,18,0,0,0,4,0,3,6,3,6,16,3,21,37,24,14,15,6,3,0,130,0,0,0,0,4,8,10,0,4,23,17,17,16,11,15,19,14,5,0,114,248,174,227,195,136,113,57,7,0,1162,18,28,20,17,15,19,6,3,0,126,303,245,326,262,220,214,140,45,15,1773,0,0,0,11,11,34,33,28,19,125,8,23,19,22,14,19,15,10,0,134,0,0,3,3,5,13,7,8,3,46,0,0,0,0,0,0,0,4,3,10,0,0,0,3,10,18,9,15,5,56,0,0,0,0,0,6,6,11,5,25
SAL50836,0,0,0,5,12,24,5,4,0,59,3,6,23,26,8,12,3,0,0,71,0,0,0,3,3,9,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,8,20,21,4,0,0,53,0,0,0,0,5,12,5,4,0,25,0,0,0,0,5,0,0,0,0,6,0,0,0,4,3,3,0,0,0,12,0,5,14,15,11,12,0,0,0,53,0,0,0,0,0,0,0,0,0,8,0,8,6,13,7,18,0,0,0,58,43,54,180,181,164,132,33,3,0,789,9,53,254,245,256,192,33,3,0,1051,57,123,480,480,488,397,85,9,0,2116,0,0,3,7,4,8,3,3,0,30,0,4,11,6,11,12,5,0,0,55,0,0,0,0,0,5,0,0,0,6,0,0,0,0,0,0,0,0,0,3,0,0,0,5,11,10,0,5,0,38,0,0,0,0,8,9,0,0,0,14
SAL50837,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,6,6,0,0,15,0,0,0,5,3,0,5,0,0,14,3,0,4,0,3,6,6,7,0,35,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL50838,0,0,8,6,13,20,25,13,5,81,53,18,18,19,24,13,4,0,0,146,0,0,3,0,5,8,4,5,4,31,0,0,0,0,0,0,0,4,0,4,0,0,0,14,16,30,31,8,5,102,0,0,0,3,3,22,19,4,4,55,0,0,0,0,3,3,4,3,0,18,0,0,0,0,0,5,4,8,0,20,16,25,31,27,20,16,12,5,0,148,0,0,0,0,0,0,4,0,0,12,26,14,10,16,24,13,14,4,4,120,300,160,132,131,92,85,21,18,3,933,48,29,24,24,17,13,6,0,0,163,424,241,210,215,195,170,87,37,10,1580,0,3,9,19,26,32,30,14,3,132,28,20,25,32,27,19,18,3,0,170,0,0,0,4,11,9,6,6,0,39,0,0,0,0,0,0,0,3,0,3,0,6,6,15,9,20,21,3,0,83,0,0,0,3,7,8,8,6,0,29
SAL50839,0,0,0,0,0,3,8,3,0,15,0,0,6,0,0,0,5,5,0,9,0,0,0,0,0,0,4,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,5,5,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,0,0,0,0,0,3,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,4,6,5,9,16,12,3,0,56,0,0,0,0,8,3,6,0,0,12,0,4,11,5,19,25,35,14,0,115,0,0,0,0,0,3,4,8,0,21,0,0,0,0,0,5,4,0,0,5,0,0,0,0,3,3,4,3,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,7
SAL50840,0,0,3,5,7,11,14,11,6,61,13,14,29,22,8,5,3,3,6,106,0,0,0,9,0,6,13,5,6,38,0,0,0,0,0,0,3,3,7,17,0,0,0,0,5,10,23,10,9,58,0,0,0,0,6,10,23,0,6,54,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,3,4,0,16,0,30,49,40,7,3,3,6,0,144,0,0,0,0,0,4,0,5,4,14,10,10,30,10,20,15,11,3,0,109,195,106,288,200,155,84,41,9,3,1094,6,17,41,21,16,8,8,0,3,123,226,163,438,300,219,145,114,38,30,1681,0,0,5,6,17,14,42,34,43,159,3,18,53,34,14,19,14,5,10,164,0,0,0,4,8,8,12,7,7,50,0,0,0,0,0,5,9,21,48,72,0,0,0,0,9,8,17,9,10,48,0,0,0,0,3,3,15,16,16,56
SAL50841,0,0,0,0,0,10,0,3,0,12,6,8,0,0,0,0,6,0,0,19,0,0,0,0,0,4,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,9,0,0,16,0,0,0,0,0,5,10,0,0,11,0,0,0,0,0,0,3,0,0,5,0,0,0,0,0,0,3,3,0,7,0,3,0,0,3,4,9,0,0,10,0,0,0,0,0,3,3,0,0,9,3,0,0,0,0,7,0,0,0,10,16,3,10,13,10,19,10,0,3,91,0,0,0,0,8,10,8,4,0,30,27,18,11,16,18,45,39,10,3,184,0,0,0,0,0,4,10,0,0,15,3,0,0,0,0,3,0,0,0,9,0,0,0,0,0,0,6,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,0,0,0,8,0,0,0,0,0,5,0,0,0,7
SAL50842,0,0,5,18,19,56,117,56,14,282,70,34,44,55,36,50,32,10,10,345,0,6,0,4,11,23,72,28,6,155,0,0,0,0,0,0,0,5,6,10,4,0,0,10,36,68,100,45,9,275,0,0,4,6,17,60,105,63,15,272,0,0,0,4,6,4,12,8,0,37,0,0,0,0,3,7,23,19,3,45,17,50,50,48,51,34,32,6,3,289,0,0,0,0,0,4,8,7,8,35,74,36,26,34,51,59,93,34,5,417,815,505,372,467,447,380,344,80,17,3428,35,24,28,27,14,26,30,9,0,192,995,648,509,653,642,675,762,244,60,5193,0,3,5,16,55,110,165,86,34,487,45,45,52,69,61,50,56,18,6,395,0,0,0,7,15,49,59,33,9,178,0,0,0,0,0,0,8,25,11,37,3,0,9,11,13,59,59,38,15,206,0,0,0,4,6,15,40,30,19,119
SAL50843,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL50844,0,0,5,8,9,14,0,0,0,34,12,4,13,23,12,6,0,0,0,65,0,0,0,0,3,6,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,9,7,0,0,23,0,0,0,5,3,4,0,0,0,12,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,6,8,13,4,4,0,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,7,10,5,4,0,0,0,30,50,68,159,146,99,70,18,5,0,619,16,51,130,120,78,52,9,0,0,456,81,131,319,312,218,142,41,5,0,1247,0,0,0,0,0,4,3,0,0,8,0,3,4,3,4,0,0,0,0,17,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,10,0,0,0,0,0,0,0,0,0,4
SAL50845,0,0,0,0,0,4,6,0,0,12,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,4,4,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,5,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,4,19,12,3,6,5,5,6,3,0,66,0,0,0,0,0,5,0,0,0,0,19,14,9,12,14,18,13,10,0,103,0,0,0,0,4,0,0,0,0,7,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,3,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL50846,0,0,0,7,0,8,16,0,0,35,0,4,15,5,10,6,4,0,0,41,0,0,0,0,0,5,5,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,9,10,4,0,24,0,0,0,0,0,10,14,6,0,24,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,5,0,0,14,0,0,0,8,4,11,3,0,0,33,0,0,0,0,0,0,4,8,0,10,0,0,0,5,10,4,4,0,0,26,30,21,80,55,54,47,20,0,0,315,11,32,99,84,67,51,20,5,0,367,48,59,198,155,147,137,75,18,3,836,0,0,0,0,4,14,14,0,0,38,4,5,3,8,3,6,3,0,0,37,0,0,0,0,0,0,4,0,0,10,0,0,0,0,0,0,0,0,0,4,0,0,0,0,3,15,11,0,0,31,0,0,0,0,0,4,9,0,0,12
SAL50847,0,0,0,4,10,27,43,18,0,110,27,9,8,13,10,12,22,5,0,95,0,0,0,6,0,12,23,5,0,43,0,0,0,0,0,0,4,0,0,6,0,4,4,0,11,11,31,15,5,73,0,0,0,4,0,12,29,13,5,68,0,0,0,0,0,4,0,5,6,14,0,0,0,0,5,11,9,3,0,22,6,10,12,19,16,16,16,0,0,91,0,0,0,0,0,0,5,4,0,9,15,6,6,6,11,23,17,4,0,97,271,123,54,119,143,125,72,18,5,921,19,20,3,4,12,12,9,0,0,86,329,168,86,164,215,218,199,68,12,1449,0,0,3,10,23,50,56,21,8,170,15,7,9,20,21,25,20,4,4,120,0,0,0,3,4,17,14,10,0,53,0,0,0,0,0,3,0,3,0,4,0,0,0,5,7,20,16,8,0,56,0,0,0,0,0,4,14,12,0,31
SAL50848,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL50849,0,0,3,6,26,43,78,64,16,240,58,43,22,30,43,27,31,23,0,281,0,0,4,3,13,18,40,49,16,150,0,0,0,0,0,0,6,11,5,30,0,3,0,3,20,36,73,57,13,214,0,0,0,4,19,42,75,77,24,242,0,0,0,0,4,3,11,16,5,48,5,0,0,0,9,11,20,27,3,73,19,46,31,31,52,23,31,12,11,249,0,0,0,0,3,4,15,17,8,47,53,29,14,23,46,53,62,38,15,335,692,442,181,285,347,258,169,79,19,2471,29,34,17,18,29,22,20,16,5,187,853,579,266,407,554,469,466,303,79,3981,0,4,5,23,39,86,145,138,55,494,45,47,18,46,48,38,34,29,14,318,0,0,3,8,24,31,42,39,11,161,0,0,0,0,0,0,5,14,22,48,0,0,5,8,15,26,52,45,16,166,0,0,0,0,5,15,43,45,31,143
SAL50850,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,5,4,0,15,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL50851,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,3,0,0,0,4,0,4,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL50852,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,0,4,3,0,4,0,0,24,0,0,0,0,0,0,0,0,0,0,5,3,0,4,3,0,5,3,0,28,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0
SAL50853,0,0,0,3,6,15,20,10,5,57,12,6,0,6,6,5,12,4,0,48,0,0,0,0,0,9,10,10,4,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,11,12,4,32,0,0,0,0,0,5,16,7,5,29,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,9,3,0,12,9,9,3,12,11,11,7,0,0,57,0,0,0,0,0,0,10,3,0,6,0,6,0,0,12,12,12,7,0,56,106,66,44,52,48,60,34,18,7,422,8,12,7,3,9,5,11,0,0,47,131,93,56,74,90,106,101,45,13,715,0,0,0,0,5,25,33,17,8,89,12,6,10,7,6,11,12,0,0,63,0,0,0,0,0,7,6,7,6,24,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,10,3,5,0,19,0,0,0,0,3,5,6,10,0,19
SAL50854,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,0,0,0,0,0,0,0,0,5,5,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL50855,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,10,0,0,0,4,0,0,0,0,0,3,0,0,5,8,0,4,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL50856,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL50857,0,0,0,12,20,20,29,15,6,102,31,13,21,29,13,14,7,4,4,136,0,0,0,3,4,9,13,10,0,44,0,0,0,0,3,0,0,6,0,13,0,0,0,3,11,31,28,15,3,104,0,0,0,4,10,17,29,13,7,80,0,0,0,0,6,3,8,9,0,27,0,0,0,3,4,8,17,19,0,63,14,15,24,35,20,19,15,8,3,147,0,0,0,0,0,0,8,3,0,20,25,15,16,19,22,29,14,9,5,144,245,155,160,139,138,80,49,15,0,981,40,26,15,25,26,8,7,8,0,159,358,219,215,235,235,189,141,78,15,1689,0,3,3,11,24,59,62,34,8,197,20,27,31,24,40,25,17,13,0,195,0,0,0,3,4,10,13,8,0,43,0,0,0,0,0,0,3,6,0,10,0,0,0,4,16,33,35,18,0,116,0,0,0,3,5,13,23,15,4,68
