SAL_CODE_2021,P_Sol_sp_En_Tot_2011_2015,P_Sol_sp_En_Tot_2016,P_Sol_sp_En_Tot_2017,P_Sol_sp_En_Tot_2018,P_Sol_sp_En_Tot_2019,P_Sol_sp_En_Tot_2020,P_Sol_sp_En_Tot_2021,P_Sol_sp_En_Tot_Yr_arr_ns,P_Sol_sp_En_Tot_YoA_Tot,P_LanProf_En_ns_B_2005,P_LanProf_En_ns_2005_2010,P_LanProf_En_ns_2011_2015,P_LanProf_En_ns_2016,P_LanProf_En_ns_2017,P_LanProf_En_ns_2018,P_LanProf_En_ns_2019,P_LanProf_En_ns_2020,P_LanProf_En_ns_2021,P_LanProf_En_ns_Yr_arr_ns,P_LanProf_En_ns_Tot,P_Tot_B_2005,P_Tot_2005_2010,P_Tot_2011_2015,P_Tot_2016,P_Tot_2017,P_Tot_2018,P_Tot_2019,P_Tot_2020,P_Tot_2021,P_Tot_Yr_arrival_ns,P_Tot_YoA_Tot
SAL50388,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,5,7,0,0,0,0,0,0,0,41
SAL50389,26,4,0,0,0,0,0,0,87,0,0,0,0,0,0,0,0,0,0,0,253,69,50,4,3,0,0,3,0,3,394
SAL50390,14,0,0,5,0,0,0,5,127,0,0,0,0,0,0,0,0,0,0,0,732,155,91,21,5,12,11,3,7,6,1047
SAL50391,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,6
SAL50392,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL50393,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL50394,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
SAL50395,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3
SAL50396,69,5,16,14,10,0,3,6,254,0,0,0,0,0,0,0,0,0,0,0,1017,310,307,16,22,23,32,4,13,30,1776
SAL50397,651,88,90,82,94,35,7,17,2098,0,0,0,0,0,0,0,0,0,0,0,456,921,804,100,98,89,114,37,14,26,2662
SAL50398,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3
SAL50399,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,5,0,0,0,26
SAL50400,0,0,3,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,50,6,21,0,3,0,0,0,0,0,87
SAL50401,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,18
SAL50402,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,9,5,0,0,0,0,0,0,0,0,14
SAL50403,27,4,7,21,22,3,0,9,141,0,0,0,0,0,0,0,0,0,0,4,292,57,47,12,7,25,34,7,0,32,514
SAL50404,15,3,9,3,6,3,0,3,94,3,0,0,0,0,0,0,0,0,4,11,498,42,31,8,9,8,17,4,4,22,641
SAL50405,39,8,10,15,11,10,3,0,143,0,0,0,0,0,0,0,0,0,9,12,214,66,60,13,16,20,19,8,3,19,441
SAL50406,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL50407,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,6,0,0,0,0,0,0,0,0,23
SAL50408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
SAL50409,835,155,130,157,215,83,16,126,5531,9,0,0,0,0,0,0,0,0,8,19,5852,1296,1167,201,163,187,258,101,34,194,9443
SAL50410,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL50411,0,0,0,0,0,0,4,0,7,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,4,3,24
SAL50412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,3,4,0,0,0,0,0,0,0,18
SAL50413,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,7
SAL50414,0,0,0,3,5,0,0,5,21,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,13,0,0,5,29
SAL50415,39,9,5,6,26,10,0,8,181,0,0,0,0,0,0,0,0,0,0,0,194,108,89,8,13,11,38,10,0,20,505
SAL50416,7,0,0,0,0,3,0,0,21,0,0,0,0,0,0,0,0,0,0,0,167,11,13,4,0,3,3,5,0,10,214
SAL50417,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
SAL50418,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL50419,15,4,0,14,13,4,8,7,135,0,0,0,0,0,0,0,0,0,0,0,365,53,41,4,0,14,17,3,3,26,534
SAL50420,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,8
SAL50421,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,3,0,0,0,0,0,0,0,14
SAL50422,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL50423,228,28,32,31,32,23,5,9,1030,0,0,0,0,0,0,0,0,0,0,0,1391,491,490,48,57,63,54,36,10,43,2675
SAL50424,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,3,0,0,0,0,0,0,0,37
SAL50425,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
SAL50426,10,0,0,0,0,0,4,0,37,0,0,0,0,0,0,0,0,0,0,0,91,49,38,0,6,0,0,0,4,0,187
SAL50427,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL50428,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,23,5,3,0,0,0,0,0,0,0,32
SAL50429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
SAL50430,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
SAL50431,122,12,7,16,16,4,15,9,420,0,0,0,0,0,0,0,0,0,0,3,1106,321,268,22,15,20,30,23,21,66,1884
SAL50432,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,4
SAL50433,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL50434,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,4
SAL50435,3,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,28,5,8,0,4,0,0,0,0,0,40
SAL50436,0,0,0,4,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,14,15,0,0,0,4,0,0,0,0,33
SAL50437,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,17,6,0,0,0,0,0,0,0,5,36
SAL50438,212,32,16,26,27,25,14,12,1258,5,0,0,0,0,0,0,0,0,5,8,2957,1016,750,101,49,93,62,54,20,67,5172
SAL50439,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL50440,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL50441,79,20,12,21,15,11,3,9,274,0,0,0,0,0,0,0,0,0,7,5,739,190,174,49,37,33,38,25,6,48,1331
SAL50442,0,0,0,6,7,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,57,13,13,4,0,6,16,3,0,0,110
SAL50443,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0
SAL50444,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL50445,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL50446,4,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,53,9,6,0,0,0,0,0,0,0,78
SAL50447,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,4,0,8,35
SAL50448,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,3,11
SAL50449,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
SAL50450,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,3,0,0,0,0,0,0,0,8
SAL50451,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL50452,41,6,8,6,19,0,5,6,228,0,0,0,0,0,0,0,0,0,0,0,447,110,79,13,11,9,22,9,4,13,718
SAL50453,748,184,164,217,276,79,17,34,2886,0,0,0,0,0,0,0,0,0,8,7,846,790,825,200,177,227,287,87,26,55,3528
SAL50454,5,0,0,0,0,0,4,0,34,0,0,0,0,0,0,0,0,0,0,0,110,9,15,0,0,3,0,0,4,7,154
SAL50455,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,8
SAL50456,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL50457,53,12,12,18,8,10,0,16,390,0,0,0,0,0,0,0,0,0,0,4,1175,258,225,28,31,41,22,22,8,53,1868
SAL50458,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,5,3,0,0,0,0,0,0,0,15
SAL50459,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL50460,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL50461,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL50462,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,8
SAL50463,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
SAL50464,828,242,303,402,532,272,105,97,4017,3,0,0,0,0,0,0,0,4,25,30,1946,928,1156,315,375,514,688,363,160,177,6621
SAL50465,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,21
SAL50466,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
SAL50467,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77,0,4,0,0,0,0,0,0,3,93
SAL50468,349,96,105,150,190,90,8,18,1841,0,0,0,0,0,0,0,0,0,6,4,1602,588,538,120,140,175,232,114,27,61,3600
SAL50469,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3
SAL50470,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
SAL50471,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,19
SAL50472,99,22,9,16,17,13,0,3,375,0,0,0,0,0,0,0,0,0,0,0,758,278,184,25,17,21,29,21,0,46,1391
SAL50473,87,18,25,18,16,5,0,6,501,0,0,0,0,0,0,0,0,0,0,0,606,189,141,29,32,21,14,11,0,20,1068
SAL50474,74,7,7,14,37,8,0,15,355,4,0,0,0,0,0,0,0,0,0,4,1140,373,267,26,22,18,40,14,0,38,1942
SAL50475,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,8
SAL50476,108,16,13,15,27,3,8,3,346,0,0,0,0,0,0,0,0,0,0,0,404,410,446,44,50,32,50,11,5,20,1470
SAL50477,3,0,0,0,11,0,0,0,46,0,0,0,0,0,0,0,0,0,0,0,130,6,7,0,4,4,11,7,4,5,175
SAL50478,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL50479,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL50480,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,6
SAL50481,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,49,4,3,0,0,0,0,0,0,6,63
SAL50482,787,127,81,75,103,64,3,70,3462,0,3,0,0,0,0,0,0,0,12,16,3144,2310,1392,182,130,115,165,83,17,176,7711
SAL50483,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,15
SAL50484,214,34,13,26,33,10,0,26,836,0,0,0,0,0,0,0,0,0,0,0,644,265,268,50,19,31,47,18,5,39,1377
SAL50485,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,5,4,0,0,0,0,0,0,0,0,7
SAL50486,0,0,0,0,0,0,0,3,11,0,0,0,0,0,0,0,0,0,0,0,48,4,0,0,5,0,0,0,0,11,70
SAL50487,4,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,25,0,3,0,0,0,6,0,0,4,37
SAL50488,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL50489,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL50490,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL50491,75,14,10,8,12,0,0,5,234,0,0,0,0,0,0,0,0,0,0,0,1090,237,166,19,23,20,28,5,0,53,1636
SAL50492,20,9,10,9,10,7,6,0,117,0,0,0,0,0,0,0,0,0,0,4,235,63,40,10,16,11,18,11,6,10,417
SAL50493,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL50494,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,12
SAL50495,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL50496,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL50497,27,9,14,24,33,16,0,4,201,0,0,0,0,0,0,0,0,0,0,4,564,105,100,24,19,44,66,31,15,37,1002
SAL50498,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,74,5,3,0,0,0,0,9,0,0,90
SAL50499,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,8,8,0,0,0,0,0,0,0,0,14
SAL50500,38,5,6,7,5,3,0,5,150,0,0,0,0,0,0,0,0,0,0,0,744,177,139,12,21,8,17,12,9,30,1168
SAL50501,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,22,3,7,0,0,0,0,0,0,0,37
SAL50502,174,28,23,33,42,15,0,11,737,6,0,0,0,0,0,0,0,0,0,7,852,284,228,41,31,44,42,21,0,42,1580
SAL50503,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,4
SAL50504,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL50505,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL50506,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL50507,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,7
SAL50508,15,5,4,13,17,6,3,0,69,0,0,0,0,0,0,0,0,0,0,0,55,24,35,3,4,15,21,6,3,6,172
SAL50509,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL50510,147,30,30,30,31,16,11,14,778,0,0,0,0,0,0,0,0,0,0,0,1377,374,326,51,49,41,72,42,15,28,2369
SAL50511,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL50512,8,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,33,10,8,0,0,0,0,0,0,8,55
SAL50513,3,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,13,13,4,0,8,0,0,0,0,0,0,13,30
SAL50514,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3
SAL50515,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,3
SAL50516,4,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,26,15,13,4,0,0,0,0,0,0,61
SAL50517,12,0,0,0,0,0,0,0,60,0,0,0,0,0,0,0,0,0,0,0,151,43,28,0,0,0,0,5,0,4,237
SAL50518,362,59,50,41,58,29,3,28,1467,0,0,0,5,0,0,0,0,0,4,4,1897,808,659,82,67,60,76,49,13,82,3798
SAL50519,25,5,0,3,5,0,0,0,107,0,0,0,0,0,0,0,0,0,0,3,127,82,60,5,3,6,17,4,0,0,313
SAL50520,5,0,0,0,3,0,0,3,25,0,0,0,0,0,0,0,0,0,0,0,36,13,6,0,0,0,7,0,0,4,78
SAL50521,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,22,15,7,0,0,0,0,0,5,6,63
SAL50522,109,32,31,41,67,56,7,9,820,5,0,0,0,0,0,5,0,0,20,27,1609,346,290,71,49,90,130,109,34,64,2792
SAL50523,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,169,12,8,0,0,0,0,0,3,17,205
SAL50524,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
SAL50525,0,0,0,0,0,4,0,0,36,0,0,0,0,0,0,0,0,0,0,0,145,22,15,0,0,0,0,3,0,14,199
SAL50526,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3
SAL50527,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,12
SAL50528,13,6,0,0,3,0,0,0,47,0,0,0,0,0,0,0,0,0,0,0,63,34,31,4,0,5,7,5,0,0,148
SAL50529,6,0,0,0,0,0,0,0,27,0,0,5,0,0,0,0,0,0,0,4,37,31,14,0,0,0,0,0,0,0,90
SAL50530,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,3,0,0,0,0,23
SAL50531,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL50532,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3
SAL50533,11,0,9,5,5,0,0,0,80,0,0,0,0,0,0,0,0,0,0,0,261,98,34,3,7,3,7,0,0,0,423
SAL50534,35,0,8,3,8,0,0,6,143,0,0,0,0,0,0,0,0,0,0,0,465,92,76,8,15,11,17,4,0,17,708
SAL50535,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,0,3,0,0,0,0,13
SAL50536,69,19,10,15,9,16,6,9,292,5,0,0,0,0,0,0,0,0,7,17,359,98,105,20,14,29,15,24,6,30,697
SAL50537,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL50538,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,3,0,0,0,0,0,0,0,14
SAL50539,6,0,0,0,3,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,30,0,6,0,0,0,0,0,0,0,44
SAL50540,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,10
SAL50541,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL50542,11,0,4,0,0,0,0,4,87,0,0,0,0,0,0,0,0,0,0,0,440,70,39,9,12,7,0,0,0,19,592
SAL50543,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,8
SAL50544,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL50545,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4
SAL50546,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL50547,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL50548,15,0,0,3,8,6,0,0,65,0,0,0,0,0,0,0,0,0,0,0,84,45,28,0,0,3,13,10,0,3,190
SAL50549,0,0,0,0,4,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,4,0,0,0,10
SAL50550,460,103,86,108,109,37,18,78,2520,6,0,0,0,0,0,0,0,0,4,7,1692,724,545,115,94,131,120,39,24,127,3603
SAL50551,20,0,0,0,5,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,98,27,27,8,0,0,3,0,0,7,170
SAL50552,25,0,0,4,0,0,0,0,98,0,0,0,0,0,0,0,0,0,0,0,497,105,64,4,4,5,5,4,0,7,681
SAL50553,78,12,21,28,33,16,0,5,329,0,0,0,0,0,0,0,0,0,0,0,245,138,112,16,25,38,41,22,0,14,643
SAL50554,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3
SAL50555,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,4
SAL50556,257,122,127,179,182,72,0,15,1253,0,0,0,0,0,0,0,0,0,0,4,330,200,326,131,139,190,202,82,3,29,1632
SAL50557,11,0,0,0,0,0,0,0,43,0,0,0,0,0,0,0,0,0,0,0,81,30,32,3,0,0,0,0,3,0,155
SAL50558,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,3,0,0,0,0,0,0,0,20
SAL50559,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,13
SAL50560,3,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,10
SAL50561,4,0,0,0,5,0,0,0,99,0,0,0,0,0,0,0,0,0,0,4,352,57,18,5,0,0,5,0,0,3,440
SAL50562,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,54,15,5,0,0,0,5,0,0,0,91
SAL50563,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,16
SAL50564,21,4,8,6,7,3,0,0,56,0,0,0,0,0,0,0,0,0,0,0,36,15,28,4,11,6,7,3,0,0,109
SAL50565,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,4
SAL50566,52,4,18,6,8,5,0,4,222,0,0,0,0,0,0,0,0,0,0,0,587,370,307,39,28,24,13,9,0,17,1392
SAL50567,3,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,60,4,3,0,0,0,0,0,0,5,71
SAL50568,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,4
SAL50569,5,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,41,11,4,3,0,0,0,0,0,0,58
SAL50570,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL50571,24,0,0,6,7,0,0,0,142,0,0,0,0,0,0,0,0,0,0,0,808,123,75,3,9,8,13,0,3,19,1054
SAL50572,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL50573,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL50574,1286,185,165,140,249,85,25,86,4267,3,0,0,0,0,0,0,0,0,4,14,3146,1720,1558,210,195,164,281,103,29,214,7620
SAL50575,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,29,11,3,0,0,0,0,0,0,3,48
SAL50576,0,0,0,0,0,0,7,0,9,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,10,0,13
SAL50577,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
SAL50578,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,3,0,0,0,0,0,0,0,0,20
SAL50579,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,0,6,0,0,0,0,0,0,3,44
SAL50580,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,4,5
SAL50581,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,6
SAL50582,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,54,14,4,5,0,0,0,0,0,0,74
SAL50583,101,23,16,20,23,4,4,8,449,0,0,0,0,0,0,0,0,0,8,18,1445,312,223,33,25,26,32,10,9,50,2170
SAL50584,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,7
