SAL_CODE_2021,P_Yr_8_bel_15_19_yr,P_Yr_8_bel_20_24_yr,P_Yr_8_bel_25_34_yr,P_Yr_8_bel_35_44_yr,P_Yr_8_bel_45_54_yr,P_Yr_8_bel_55_64_yr,P_Yr_8_bel_65_74_yr,P_Yr_8_bel_75_84_yr,P_Yr_8_bel_85_yr_over,P_Yr_8_bel_Tot,P_Did_not_go_to_school_15_19,P_Did_not_go_to_school_20_24,P_Did_not_go_to_school_25_34,P_Did_not_go_to_school_35_44,P_Did_not_go_to_school_45_54,P_Did_not_go_to_school_55_64,P_Did_not_go_to_school_65_74,P_Did_not_go_to_school_75_84,P_Did_not_go_to_school_85ov,P_Did_not_go_to_school_Tot,P_High_yr_sch_ns_15_19_yr,P_High_yr_sch_ns_20_24_yr,P_High_yr_sch_ns_25_34_yr,P_High_yr_sch_ns_35_44_yr,P_High_yr_sch_ns_45_54_yr,P_High_yr_sch_ns_55_64_yr,P_High_yr_sch_ns_65_74_yr,P_High_yr_sch_ns_75_84_yr,P_High_yr_sch_ns_85_yr_over,P_High_yr_sch_ns_Tot,P_Tot_15_19_yr,P_Tot_20_24_yr,P_Tot_25_34_yr,P_Tot_35_44_yr,P_Tot_45_54_yr,P_Tot_55_64_yr,P_Tot_65_74_yr,P_Tot_75_84_yr,P_Tot_85_yr_over,P_Tot_Tot
SAL50605,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,0,0,0,0,11,0,5,0,0,20,17,7,3,0,51
SAL50606,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,3,0,0,0,13,0,3,17,9,14,33,33,8,0,117
SAL50607,0,0,5,0,3,3,22,44,11,99,0,0,0,3,3,0,9,4,0,22,10,0,11,18,17,9,18,22,13,128,102,231,647,729,627,507,638,343,78,3904
SAL50608,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,40,129,130,130,95,19,0,0,551,9,59,196,194,186,132,26,0,0,798
SAL50609,0,0,12,17,22,42,114,166,109,492,0,3,3,7,11,12,12,27,21,111,23,41,102,101,81,80,99,97,73,706,254,701,1673,1620,1426,1260,1098,620,309,8966
SAL50610,0,0,8,0,3,9,9,5,0,41,0,0,0,0,0,0,0,0,4,12,6,19,39,32,12,6,7,0,0,129,126,427,1335,1454,684,385,217,54,15,4697
SAL50611,0,0,0,0,4,4,7,10,0,28,0,0,0,0,0,3,3,0,0,10,5,9,25,11,10,9,6,5,0,81,43,141,420,362,286,226,130,58,12,1681
SAL50612,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,4,3,10,15,17,14,0,0,67
SAL50613,0,0,0,12,10,17,31,21,7,95,0,0,0,6,6,11,5,6,4,40,8,10,32,42,14,22,16,7,0,159,221,482,1718,2625,1204,761,455,128,27,7629
SAL50614,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,3,0,0,3,3,3,9,5,6,0,40
SAL50615,0,0,0,8,12,11,36,69,44,181,0,0,9,3,0,0,3,7,4,22,9,8,26,24,40,30,40,41,33,258,75,142,443,397,435,409,394,286,139,2728
SAL50616,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,8,3,0,0,0,28
SAL50617,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL50618,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,8,3,5,10,0,34,12,15,29,45,61,90,83,38,4,368
SAL50619,0,0,0,0,6,3,3,3,0,26,0,0,0,0,3,4,3,0,0,13,3,0,20,15,4,0,4,0,0,39,59,161,559,432,226,108,65,17,3,1632
SAL50620,0,0,0,0,0,3,10,20,11,47,0,0,0,0,0,0,0,5,0,7,0,5,15,4,5,5,11,10,4,52,24,48,123,85,120,136,149,74,22,790
SAL50621,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,5,0,0,6,12,9,11,17,11,0,64
SAL50622,0,0,8,6,9,11,23,12,10,85,0,0,0,0,0,3,0,9,0,17,21,21,37,54,45,27,18,15,7,238,162,381,1127,1119,795,700,579,228,70,5159
SAL50623,0,0,4,0,5,4,14,29,13,73,0,0,3,4,0,0,0,0,0,16,0,3,10,12,8,15,21,14,4,84,102,236,465,437,501,504,504,303,57,3107
SAL50624,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,7,7,0,0,0,29,0,0,9,12,10,16,7,10,0,59
SAL50625,5,0,0,7,8,8,15,16,6,49,0,0,4,0,0,0,0,3,0,9,7,0,9,12,5,11,9,8,5,62,95,154,227,293,381,352,220,104,21,1846
SAL50626,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,8,0,6,17,22,24,28,24,6,0,120
SAL50627,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL50628,0,0,0,0,5,10,17,15,6,49,0,0,0,0,0,0,0,5,5,11,4,5,3,3,16,3,15,16,3,60,42,75,155,155,207,218,221,111,32,1206
SAL50629,0,0,0,0,0,0,0,3,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,3,3,0,20,7,16,27,45,74,80,47,41,0,341
SAL50630,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,6,13,9,17,15,8,0,73
SAL50631,0,0,0,0,0,0,6,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,9,0,0,10,18,14,16,17,3,0,86
SAL50632,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,7,21,16,6,0,0,64
SAL50633,4,0,10,9,21,36,70,87,31,267,0,0,3,12,14,16,10,8,3,62,21,20,71,61,39,60,31,52,36,394,355,698,1623,1636,1475,1426,1012,663,235,9118
SAL50634,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,4,0,0,5,0,0,0,0,0,15,6,3,18,25,38,41,25,20,0,176
SAL50635,0,0,0,0,0,9,11,12,3,38,0,0,0,0,0,7,0,5,7,21,0,14,49,21,21,14,3,7,0,125,24,169,693,379,240,225,156,76,22,1975
SAL50636,0,0,8,5,7,3,8,4,0,37,0,0,0,0,0,0,3,0,0,6,5,3,41,28,8,6,4,0,0,100,85,282,966,646,393,251,129,45,11,2796
SAL50637,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,3,0,8,5,13,14,14,17,18,0,88
SAL50638,0,0,4,0,6,10,16,33,34,101,0,0,0,4,0,7,5,8,0,21,13,10,36,35,34,28,40,30,19,239,332,608,851,1290,1596,1660,1380,534,164,8421
SAL50639,0,0,0,0,8,10,11,21,11,55,0,0,0,0,0,0,0,0,0,3,9,0,24,13,11,4,6,9,4,80,61,86,197,228,211,219,226,118,31,1373
SAL50640,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,6,0,0,11,0,0,5,11,6,6,7,10,0,50
SAL50641,0,0,0,6,9,12,22,34,26,110,0,0,3,0,3,5,0,3,4,19,13,10,40,29,45,24,39,58,82,332,97,210,597,666,534,446,332,214,174,3278
SAL50642,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,5,4,0,7,3,4,5,0,0,0,32
SAL50643,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,8,0,0,0,10,10,16,13,4,0,54
SAL50644,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,5,8,12,15,4,5,4,58
SAL50645,0,0,5,6,4,21,24,28,8,110,0,0,3,7,5,8,3,5,3,38,16,7,31,39,21,10,14,14,0,154,192,385,957,1189,900,624,434,177,33,4884
SAL50646,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,5,0,0,0,10,0,6,7,11,29,32,19,10,0,108
SAL50647,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,3,4,7,3,25
SAL50648,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL50649,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,3,6,4,4,7,6,0,0,25
SAL50650,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,3,0,0,0,0,5,0,0,9,9,12,3,0,0,0,35
SAL50651,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,9,0,0,0,0,8,12,7,0,0,34
SAL50652,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,8,4,5,11,4,8,0,4,0,0,44
SAL50653,0,0,0,0,0,0,0,5,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,15,9,17,22,28,43,50,38,26,4,232
SAL50654,0,0,0,0,3,0,12,11,5,35,0,0,0,0,0,0,0,0,0,0,4,4,16,10,23,21,14,8,0,94,15,30,147,128,150,172,142,87,16,887
SAL50655,0,0,0,0,0,0,8,3,0,12,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,7,6,6,0,29,0,6,16,15,28,58,51,24,5,218
SAL50656,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
SAL50657,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,6,3,6,0,20,23,38,53,43,108,126,87,55,8,537
SAL50658,0,0,0,0,0,0,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,7,3,0,3,13,22,20,28,8,0,96
SAL50659,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,5,4,0,0,0,0,18
SAL50660,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,5,4,0,0,3,4,6,6,0,0,22
SAL50661,3,5,16,13,23,22,49,24,16,169,0,0,11,8,24,11,15,11,8,80,20,13,56,54,43,27,33,29,6,263,264,575,1206,1341,1171,887,701,244,76,6460
SAL50662,0,0,0,0,4,0,3,0,0,13,0,0,0,0,0,0,0,0,0,4,0,0,8,11,6,9,7,6,5,56,5,26,40,67,65,74,55,25,12,364
SAL50663,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,7,0,0,0,0,15
SAL50664,0,3,0,0,4,4,13,3,3,37,0,0,5,0,0,4,0,0,0,10,10,11,4,7,17,12,12,3,0,74,200,387,310,543,1084,1048,505,168,44,4276
SAL50665,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,5,0,9,19,3,5,8,9,8,0,55
SAL50666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,6,0,0,0,0,5,7,19,4,0,45
SAL50667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,6,0,0,0,12
SAL50668,0,0,0,3,3,11,13,21,27,83,0,0,0,4,0,5,0,4,10,24,4,20,20,19,22,21,40,44,29,224,135,371,812,898,773,734,507,231,122,4588
SAL50669,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,5,0,13
SAL50670,0,0,4,8,9,15,33,65,46,193,0,0,3,6,9,7,8,7,4,37,11,19,100,75,38,41,58,98,121,559,149,563,2190,1613,897,860,735,506,329,7833
SAL50671,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,6,0,0,3,0,3,0,0,16
SAL50672,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,4,13,13,20,18,0,5,74
SAL50673,0,0,0,0,3,4,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,3,3,8,0,0,0,0,18,5,10,23,14,35,8,3,0,0,102
SAL50674,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,3,0,3,15,15,13,6,0,52
SAL50675,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL50676,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,8,11,10,10,3,0,45
SAL50677,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,0,4,4,4,9,11,3,0,0,43
SAL50678,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,10,3,8,6,21,5,0,0,0,0,43
SAL50679,0,0,0,0,0,0,0,3,0,8,0,0,0,0,0,0,0,0,0,0,0,0,7,5,0,11,3,8,0,38,0,0,12,12,15,43,33,23,3,157
SAL50680,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,3,3,5,12,5,0,0,0,30
SAL50681,0,0,0,0,0,0,10,8,0,15,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,3,4,4,0,14,11,16,18,23,43,47,56,29,0,247
SAL50682,0,0,0,0,6,3,7,7,3,24,0,0,3,6,0,4,3,0,0,16,4,3,3,9,7,6,13,12,3,59,73,144,261,273,370,367,335,125,29,1973
SAL50683,0,5,6,0,4,9,15,17,10,67,0,0,0,0,0,5,0,0,0,8,0,7,6,8,3,7,6,4,0,45,124,219,441,446,557,529,249,123,30,2719
SAL50684,0,0,0,0,0,0,6,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,3,8,9,22,19,26,25,0,4,116
SAL50685,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,4,3,3,0,0,0,26
SAL50686,0,0,0,0,0,4,9,6,0,17,0,0,0,0,0,0,0,0,0,3,3,0,8,11,10,11,0,3,0,52,34,40,103,150,190,188,93,66,18,878
SAL50687,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,0,0,0,13
SAL50688,0,0,0,0,0,0,7,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,3,0,14,0,8,3,19,25,15,28,16,0,116
SAL50689,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,4,0,7,8,4,10,0,0,42
SAL50690,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,4,0,0,9,10,9,3,17,3,0,48
SAL50691,0,0,0,0,0,3,4,0,0,4,0,0,0,0,0,0,0,0,0,0,4,12,32,13,35,23,0,0,0,112,11,64,162,91,135,86,13,0,6,570
SAL50692,0,0,0,0,0,0,5,0,0,7,0,0,0,0,0,0,0,0,0,0,7,0,6,6,7,5,11,0,0,40,10,22,47,52,45,60,33,12,0,277
SAL50693,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,6,0,0,0,5,0,0,6,0,4,27
SAL50694,0,0,0,0,0,3,7,0,0,13,0,0,0,0,4,3,0,0,0,10,0,0,6,0,0,4,0,0,0,8,27,15,54,41,31,25,13,0,0,198
SAL50695,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,4,0,10,0,11,3,7,0,32
SAL50696,0,0,0,4,6,0,3,0,0,24,0,0,0,0,0,0,0,0,0,4,5,6,6,11,8,6,4,3,0,59,143,263,515,557,674,484,213,67,12,2931
SAL50697,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,0,0,3,0,10,0,5,3,9,8,14,5,4,0,58
SAL50698,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,5,3,0,0,13,4,7,6,19,20,26,9,3,0,96
SAL50699,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,12,5,14,11,0,0,44
SAL50700,0,0,0,0,0,5,3,7,18,33,0,0,0,0,0,0,0,0,0,0,0,0,3,0,5,4,7,10,3,38,23,87,196,155,148,112,187,225,154,1289
SAL50701,0,0,0,12,6,13,23,32,12,98,0,0,0,3,6,6,4,4,0,20,22,52,115,89,78,88,104,161,206,926,279,918,1484,1150,1110,1269,905,503,331,7937
SAL50702,0,0,5,5,4,14,25,58,34,151,0,0,0,0,0,0,3,0,6,22,8,16,44,31,35,29,16,15,13,202,81,259,1099,938,642,521,364,239,168,4312
SAL50703,0,0,0,4,5,4,6,0,0,18,0,0,0,0,0,0,0,0,0,0,4,0,0,7,8,14,7,7,0,48,8,14,18,36,57,80,62,35,4,321
SAL50704,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,5,5,4,0,6,0,0,34
SAL50705,0,0,0,0,4,9,19,12,13,56,0,0,0,0,0,0,0,0,0,4,4,3,12,16,24,22,37,23,6,151,29,59,190,212,245,336,404,146,43,1654
SAL50706,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,7,0,9,0,0,23
SAL50707,3,0,0,0,9,7,31,49,32,130,0,3,0,0,0,0,5,4,4,14,7,12,17,21,23,25,31,48,26,205,170,323,467,756,950,928,987,720,284,5577
SAL50708,0,0,0,0,0,3,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,3,3,7,5,0,0,0,23,3,7,15,28,23,28,15,5,0,120
SAL50709,0,0,0,0,0,11,31,23,6,65,0,0,0,0,0,0,0,3,0,7,12,16,20,34,37,77,75,28,7,309,39,84,167,230,276,503,608,224,38,2163
SAL50710,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL50711,0,0,0,0,0,0,6,0,0,12,0,0,0,0,0,0,0,0,0,0,12,0,9,9,4,3,4,3,0,41,33,31,66,88,114,118,109,53,7,617
SAL50712,0,0,7,14,7,18,12,17,13,95,0,0,4,0,3,6,6,0,0,20,20,37,129,139,116,100,57,39,32,671,95,368,858,663,613,576,260,135,68,3645
SAL50713,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,7,10,12,14,12,12,0,0,64
SAL50714,0,0,0,0,4,3,13,25,21,64,0,0,0,0,0,0,6,6,0,13,7,0,9,13,20,6,19,17,11,109,130,303,441,600,735,686,692,328,119,4039
SAL50715,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,4,0,5,0,0,18,0,3,14,5,10,7,14,4,0,59
SAL50716,4,0,0,0,4,11,4,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,9,7,0,0,24,37,42,43,52,50,47,18,5,0,294
SAL50717,0,0,0,0,0,3,6,3,0,11,0,0,0,0,0,0,0,0,0,0,20,35,121,106,111,65,26,8,0,492,45,72,243,199,215,144,66,17,4,1008
SAL50718,0,0,3,6,3,10,12,0,0,40,0,0,0,0,0,0,0,0,0,9,19,22,39,46,40,24,15,8,6,226,56,103,219,233,243,225,115,34,11,1237
SAL50719,0,0,0,0,0,0,0,10,3,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,7,5,0,21,4,11,37,46,60,92,93,40,3,395
SAL50720,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,12,0,0,0,6,3,4,8,0,0,16
SAL50721,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL50722,0,0,0,0,0,0,4,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,15,0,3,11,13,26,40,75,14,8,191
SAL50723,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,7,0,0,6,9,8,8,13,6,0,53
SAL50724,4,0,0,0,0,3,7,5,0,26,0,0,0,0,9,0,9,0,0,18,8,25,25,8,16,10,7,5,0,99,129,282,282,198,203,195,160,67,14,1520
SAL50725,0,0,0,0,11,21,57,78,47,215,0,0,0,5,0,0,11,6,0,27,16,18,42,33,19,40,37,25,13,248,232,659,1231,1069,1064,1319,1062,579,183,7392
SAL50726,0,0,0,0,0,0,0,5,0,3,0,0,0,0,0,0,0,0,0,0,0,7,7,4,0,0,0,3,0,27,0,32,49,31,34,69,51,15,3,288
SAL50727,0,0,0,0,0,0,0,0,5,3,0,0,0,0,0,0,0,0,0,0,5,0,0,4,0,0,3,0,0,13,3,4,8,10,18,13,9,6,5,73
SAL50728,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,0,0,0,0,0,6,7,11,46,53,32,25,8,0,0,174
SAL50729,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,4,9,3,6,0,29
SAL50730,0,0,0,0,0,4,0,0,0,9,0,0,0,0,0,3,0,0,0,4,8,9,27,13,11,21,9,0,0,105,28,27,68,67,48,72,44,5,0,357
SAL50731,0,0,0,4,4,0,5,6,0,26,0,0,0,0,4,0,0,0,0,6,12,0,12,8,12,5,9,3,0,67,60,113,401,245,219,185,130,43,15,1398
SAL50732,0,0,0,0,0,0,3,8,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,8,19,43,42,51,49,60,26,7,297
SAL50733,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,4,6,0,0,0,0,35,0,0,19,13,9,6,0,0,0,53
SAL50734,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,10,6,13,11,17,27,31,20,4,4,137
SAL50735,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,3,29,14,12,12,5,0,0,79,3,15,73,48,49,32,10,0,0,227
SAL50736,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,14,14,13,10,3,0,65
SAL50737,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,3,11,5,9,7,0,0,0,35,4,19,51,47,47,45,28,4,0,240
SAL50738,0,0,0,0,0,0,0,3,0,6,0,0,0,0,0,0,0,0,0,4,12,15,44,53,32,33,3,5,0,191,27,37,98,125,100,104,63,18,0,572
SAL50739,0,0,0,0,0,0,3,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,6,3,3,0,18,6,19,30,43,51,52,39,14,0,260
SAL50740,0,0,4,4,4,8,28,61,52,160,0,0,0,5,0,5,4,4,6,31,6,4,31,28,21,14,24,38,19,187,199,460,836,1391,1359,1008,911,704,295,7164
SAL50741,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL50742,0,3,19,24,20,23,34,46,29,201,0,4,7,11,23,18,30,8,5,115,30,23,60,69,51,53,59,32,24,405,130,230,493,430,424,454,374,213,90,2835
SAL50743,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,7,7,10,11,13,3,0,58
SAL50744,0,0,0,0,0,0,0,4,0,7,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,4,0,9,0,0,4,6,5,13,14,5,0,49
SAL50745,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,0,3,4,0,15,18,75,239,151,94,73,67,31,4,748
SAL50746,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,4,4,3,3,0,0,30
SAL50747,0,0,4,0,0,13,11,14,11,54,0,0,0,0,0,0,0,0,0,5,3,4,13,6,19,15,16,29,14,111,29,25,81,82,113,147,123,89,37,727
SAL50748,9,3,7,30,20,26,59,58,41,247,0,3,11,10,11,6,7,6,5,58,41,39,89,82,86,73,64,74,76,620,296,643,1334,1327,1312,1260,1102,589,236,8090
SAL50749,0,0,0,0,3,5,7,10,0,27,0,0,0,0,0,0,0,0,0,0,4,0,4,16,11,12,8,8,0,78,37,26,57,88,140,178,195,92,7,829
SAL50750,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,5,5,4,0,0,15
SAL50751,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,4,8,13,0,0,36
SAL50752,0,0,0,0,0,6,11,15,10,39,0,0,0,0,0,0,5,3,0,10,9,10,22,14,10,14,14,17,13,133,160,293,523,623,703,478,369,148,55,3364
SAL50753,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,6,3,5,0,18,8,30,14,3,0,93
SAL50754,4,7,16,29,30,31,29,27,8,193,0,4,27,17,17,26,21,8,3,122,18,26,42,43,32,36,26,13,5,246,157,380,842,827,685,611,433,227,48,4215
SAL50755,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL50756,5,0,16,22,19,15,33,81,33,225,0,4,12,10,16,3,8,9,3,70,11,26,60,53,31,35,26,21,17,288,152,446,1244,1148,851,709,544,357,137,5578
SAL50757,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,3,5,0,7,0,4,4,0,0,22,8,10,11,30,36,52,41,19,3,221
