SAL_CODE_2021,M_Neg_Nil_inc_15_19_yr,M_Neg_Nil_inc_20_24_yr,M_Neg_Nil_inc_25_34_yr,M_Neg_Nil_inc_35_44_yr,M_Neg_Nil_inc_45_54_yr,M_Neg_Nil_inc_55_64_yr,M_Neg_Nil_inc_65_74_yr,M_Neg_Nil_inc_75_84_yr,M_Neg_Nil_inc_85_yr_over,M_Neg_Nil_inc_Tot,M_1_149_15_19_yr,M_1_149_20_24_yr,M_1_149_25_34_yr,M_1_149_35_44_yr,M_1_149_45_54_yr,M_1_149_55_64_yr,M_1_149_65_74_yr,M_1_149_75_84_yr,M_1_149_85_yr_over,M_1_149_Tot,M_150_299_15_19_yr,M_150_299_20_24_yr,M_150_299_25_34_yr,M_150_299_35_44_yr,M_150_299_45_54_yr,M_150_299_55_64_yr,M_150_299_65_74_yr,M_150_299_75_84_yr,M_150_299_85_yr_over,M_150_299_Tot,M_300_399_15_19_yr,M_300_399_20_24_yr,M_300_399_25_34_yr,M_300_399_35_44_yr,M_300_399_45_54_yr,M_300_399_55_64_yr,M_300_399_65_74_yr,M_300_399_75_84_yr,M_300_399_85_yr_over,M_300_399_Tot,M_400_499_15_19_yr,M_400_499_20_24_yr,M_400_499_25_34_yr,M_400_499_35_44_yr,M_400_499_45_54_yr,M_400_499_55_64_yr,M_400_499_65_74_yr,M_400_499_75_84_yr,M_400_499_85_yr_over,M_400_499_Tot,M_500_649_15_19_yr,M_500_649_20_24_yr,M_500_649_25_34_yr,M_500_649_35_44_yr,M_500_649_45_54_yr,M_500_649_55_64_yr,M_500_649_65_74_yr,M_500_649_75_84_yr,M_500_649_85_yr_over,M_500_649_Tot,M_650_799_15_19_yr,M_650_799_20_24_yr,M_650_799_25_34_yr,M_650_799_35_44_yr,M_650_799_45_54_yr,M_650_799_55_64_yr,M_650_799_65_74_yr,M_650_799_75_84_yr,M_650_799_85_yr_over,M_650_799_Tot,M_800_999_15_19_yr,M_800_999_20_24_yr,M_800_999_25_34_yr,M_800_999_35_44_yr,M_800_999_45_54_yr,M_800_999_55_64_yr,M_800_999_65_74_yr,M_800_999_75_84_yr,M_800_999_85_yr_over,M_800_999_Tot,M_1000_1249_15_19_yr,M_1000_1249_20_24_yr,M_1000_1249_25_34_yr,M_1000_1249_35_44_yr,M_1000_1249_45_54_yr,M_1000_1249_55_64_yr,M_1000_1249_65_74_yr,M_1000_1249_75_84_yr,M_1000_1249_85_yr_over,M_1000_1249_Tot,M_1250_1499_15_19_yr,M_1250_1499_20_24_yr,M_1250_1499_25_34_yr,M_1250_1499_35_44_yr,M_1250_1499_45_54_yr,M_1250_1499_55_64_yr,M_1250_1499_65_74_yr,M_1250_1499_75_84_yr,M_1250_1499_85_yr_over,M_1250_1499_Tot,M_1500_1749_15_19_yr,M_1500_1749_20_24_yr,M_1500_1749_25_34_yr,M_1500_1749_35_44_yr,M_1500_1749_45_54_yr,M_1500_1749_55_64_yr,M_1500_1749_65_74_yr,M_1500_1749_75_84_yr,M_1500_1749_85_yr_over,M_1500_1749_Tot,M_1750_1999_15_19_yr,M_1750_1999_20_24_yr,M_1750_1999_25_34_yr,M_1750_1999_35_44_yr,M_1750_1999_45_54_yr,M_1750_1999_55_64_yr,M_1750_1999_65_74_yr,M_1750_1999_75_84_yr,M_1750_1999_85_yr_over,M_1750_1999_Tot,M_2000_2999_15_19_yr,M_2000_2999_20_24_yr,M_2000_2999_25_34_yr,M_2000_2999_35_44_yr,M_2000_2999_45_54_yr,M_2000_2999_55_64_yr,M_2000_2999_65_74_yr,M_2000_2999_75_84_yr,M_2000_2999_85_yr_over,M_2000_2999_Tot,M_3000_3499_15_19_yr,M_3000_3499_20_24_yr,M_3000_3499_25_34_yr,M_3000_3499_35_44_yr,M_3000_3499_45_54_yr,M_3000_3499_55_64_yr,M_3000_3499_65_74_yr,M_3000_3499_75_84_yr,M_3000_3499_85_yr_over,M_3000_3499_Tot,M_3500_more_15_19_yr,M_3500_more_20_24_yr,M_3500_more_25_34_yr,M_3500_more_35_44_yr,M_3500_more_45_54_yr,M_3500_more_55_64_yr,M_3500_more_65_74_yr,M_3500_more_75_84_yr,M_3500_more_85_yr_over,M_3500_more_Tot,M_Personal_inc_ns_15_19_yr,M_Personal_inc_ns_20_24_yr,M_Personal_inc_ns_25_34_yr,M_Personal_inc_ns_35_44_yr,M_Personal_inc_ns_45_54_yr,M_Personal_inc_ns_55_64_yr,M_Personal_inc_ns_65_74_yr,M_Personal_inc_ns_75_84_yr,M_Personal_inc_ns_85_yr_over,M_Personal_inc_ns_Tot,M_OS_vis_15_19_yr,M_OS_vis_20_24_yr,M_OS_vis_25_34_yr,M_OS_vis_35_44_yr,M_OS_vis_45_54_yr,M_OS_vis_55_64_yr,M_OS_vis_65_74_yr,M_OS_vis_75_84_yr,M_OS_vis_85_yr_over,M_OS_vis_Tot,M_Tot_15_19_yr,M_Tot_20_24_yr,M_Tot_25_34_yr,M_Tot_35_44_yr,M_Tot_45_54_yr,M_Tot_55_64_yr,M_Tot_65_74_yr,M_Tot_75_84_yr,M_Tot_85_yr_over,M_Tot_Tot,F_Neg_Nil_inc_15_19_yr,F_Neg_Nil_inc_20_24_yr,F_Neg_Nil_inc_25_34_yr,F_Neg_Nil_inc_35_44_yr,F_Neg_Nil_inc_45_54_yr,F_Neg_Nil_inc_55_64_yr,F_Neg_Nil_inc_65_74_yr,F_Neg_Nil_inc_75_84_yr,F_Neg_Nil_inc_85_yr_over,F_Neg_Nil_inc_Tot,F_1_149_15_19_yr,F_1_149_20_24_yr,F_1_149_25_34_yr,F_1_149_35_44_yr,F_1_149_45_54_yr,F_1_149_55_64_yr,F_1_149_65_74_yr,F_1_149_75_84_yr,F_1_149_85_yr_over,F_1_149_Tot
SAL51196,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,3,0,0,3,0,0,4,0,0,0,0,0,0,4,0,0,0,6,0,0,0,0,0,12,0,0,0,0,0,3,0,0,0,8,0,0,5,5,6,4,0,0,0,20,0,0,0,6,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,7,11,15,15,18,3,0,0,73,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3
SAL51197,85,9,11,7,10,8,10,7,4,153,43,7,0,3,6,3,7,0,0,80,16,20,11,10,5,12,21,13,5,118,3,8,14,10,8,24,38,38,9,147,7,14,9,12,10,20,37,21,10,143,6,21,14,6,3,22,35,25,17,148,5,21,27,6,9,22,16,12,3,114,0,15,41,14,17,12,13,12,4,132,3,17,45,39,26,32,25,10,0,202,0,9,65,44,35,26,15,0,0,198,0,9,64,43,34,35,12,3,4,199,0,5,49,54,42,36,9,0,0,195,0,3,107,139,115,51,12,0,0,433,0,0,18,47,37,21,3,0,0,122,0,0,18,59,61,26,3,0,0,160,6,0,15,13,19,13,14,3,3,94,0,0,0,0,0,0,0,0,0,8,190,165,495,501,441,363,270,151,58,2646,70,3,23,48,25,31,15,8,4,223,58,8,5,17,10,12,7,3,0,124
SAL51198,4,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,4,6,0,0,0,0,14,0,3,0,5,4,3,0,0,0,24,0,3,4,10,4,0,0,0,0,20,0,5,27,29,19,13,0,0,0,98,0,0,31,17,12,15,0,0,0,70,0,0,14,26,5,14,0,0,0,54,5,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,7,16,84,96,54,51,9,0,0,309,3,0,17,7,5,3,0,0,0,34,0,0,4,3,0,5,0,0,0,13
SAL51199,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL51200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,7,5,0,0,0,0,0,16,0,3,0,0,7,0,0,0,0,14,0,0,0,4,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,5,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,10,8,14,5,3,8,3,0,0,52,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0
SAL51201,10,8,0,4,0,0,0,0,0,20,4,0,0,0,0,0,0,0,0,10,4,0,0,0,0,0,6,0,0,7,0,0,0,0,0,0,0,0,0,6,0,3,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,4,0,0,0,0,0,0,13,0,0,0,3,0,0,0,0,0,19,3,3,5,7,5,7,0,0,0,32,0,7,8,0,9,9,4,0,0,29,0,4,6,17,12,13,0,0,0,51,0,5,50,58,53,37,8,0,0,207,0,6,18,29,32,14,0,0,0,100,0,0,21,34,24,15,0,0,0,83,12,17,66,93,83,55,6,4,4,343,0,0,0,0,0,3,0,0,0,6,31,51,187,249,225,158,31,7,3,938,12,8,16,9,3,0,0,0,0,48,4,3,0,3,0,0,0,0,0,11
SAL51202,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,4,0,0,3,0,0,5,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,5,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,5,9,12,11,5,3,54,4,0,0,0,0,5,0,0,0,10,0,0,0,0,0,0,0,0,0,4
SAL51203,0,0,4,0,0,6,6,0,0,15,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,5,0,0,7,0,0,0,0,0,5,20,4,0,25,0,0,0,0,0,0,16,0,0,19,0,0,0,0,0,0,12,9,0,17,0,0,0,0,0,6,3,4,0,13,0,0,0,0,0,9,7,0,0,16,0,0,4,0,0,7,14,0,0,23,0,0,0,0,0,4,3,0,0,12,0,0,0,3,0,3,3,0,0,10,0,0,5,0,0,5,0,0,0,14,0,0,6,7,6,5,0,0,0,20,0,0,0,0,0,3,0,0,0,5,0,0,0,0,0,0,0,0,0,13,0,0,4,11,0,6,5,0,0,28,0,0,5,0,0,0,0,0,0,10,0,4,31,25,15,50,98,19,0,250,0,0,4,0,0,16,8,0,0,32,0,0,0,0,0,0,4,0,0,4
SAL51204,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL51205,43,3,0,3,0,9,3,6,0,73,29,4,0,0,0,5,6,0,0,40,11,0,0,4,3,3,11,3,0,30,4,9,0,0,4,6,14,9,6,45,3,5,3,3,5,0,10,6,0,35,6,4,0,0,7,12,12,8,5,42,8,4,8,0,0,3,6,3,0,34,6,9,12,3,8,6,7,8,0,53,3,6,7,7,16,20,13,4,0,74,0,5,10,10,11,10,3,0,0,53,0,7,13,12,22,16,5,3,0,78,0,3,10,19,20,10,4,0,0,68,0,0,22,36,43,29,0,0,0,143,0,0,0,10,12,11,0,0,0,37,0,0,8,18,24,22,0,0,0,66,0,3,5,4,5,5,3,0,0,26,0,0,0,0,0,0,0,0,0,0,117,58,95,135,172,165,100,49,13,905,35,6,11,18,17,16,14,0,0,122,26,0,9,6,5,5,9,0,0,68
SAL51206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL51207,3,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,3,0,7,0,0,0,30,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0
SAL51208,14,0,3,5,3,0,0,4,0,30,0,0,0,0,0,5,0,0,0,9,7,4,0,0,3,0,0,0,0,19,0,3,0,0,0,3,4,6,0,16,0,0,5,0,0,4,5,0,0,12,0,0,0,3,0,4,8,0,0,12,0,0,0,0,0,0,3,0,0,9,0,0,0,0,0,0,4,4,0,16,0,3,0,8,3,4,0,0,0,22,0,0,3,6,0,9,0,0,0,20,0,0,0,0,0,3,0,0,0,12,0,0,4,3,4,3,0,0,0,15,0,0,0,7,7,16,4,0,0,28,0,0,0,0,0,3,0,0,0,4,0,0,3,3,5,5,6,0,0,18,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,30,11,21,35,32,58,36,14,0,239,0,4,0,7,3,15,0,0,0,26,8,0,0,0,0,4,3,0,0,20
SAL51209,72,23,15,10,9,31,38,16,0,210,30,20,9,3,3,9,24,6,0,98,22,18,14,8,9,7,29,12,4,122,5,17,10,15,15,21,58,40,6,179,4,15,10,11,9,15,49,27,10,152,6,17,15,14,17,6,28,26,0,125,3,14,29,20,6,17,30,17,4,148,4,22,35,29,27,36,28,10,6,185,0,19,62,55,34,45,21,3,0,243,0,12,44,37,43,46,26,6,0,214,0,7,49,41,34,45,14,3,0,189,0,5,15,43,28,25,8,0,0,124,0,0,51,82,59,38,7,0,0,241,0,0,4,13,15,10,4,0,0,47,0,0,10,14,12,5,6,0,0,45,5,0,9,16,6,11,12,8,0,68,0,0,5,3,0,0,0,0,0,7,153,178,378,402,344,365,374,169,33,2397,55,10,29,45,43,67,48,16,0,308,27,3,3,24,11,17,29,6,0,126
SAL51210,93,32,11,18,19,15,9,7,0,208,20,10,10,0,4,7,10,0,0,56,21,23,17,7,16,26,13,10,3,140,5,16,31,20,17,43,60,30,13,235,10,5,20,16,17,19,54,28,7,176,7,15,17,14,21,16,26,17,9,145,4,22,21,15,22,16,13,4,0,114,3,24,43,33,40,29,15,4,0,195,3,21,67,51,47,47,30,0,0,265,0,18,36,40,43,32,8,0,0,175,0,12,35,60,43,14,4,3,0,170,0,3,18,28,19,19,0,0,0,90,0,5,26,50,63,36,5,0,0,196,0,0,0,11,9,4,0,0,0,23,0,0,3,10,3,4,0,0,0,20,15,16,38,32,28,19,16,6,0,179,0,0,0,0,0,0,0,0,0,4,190,225,390,412,406,366,272,116,32,2404,79,17,28,45,50,44,24,7,0,305,41,5,5,12,10,0,9,0,0,85
SAL51211,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,6,5,6,9,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL51212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,5,0,0,0,3,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL51213,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,6,6,11,5,0,36,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0
SAL51214,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,4,0,0,0,4,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,6,3,6,6,0,0,0,22,0,0,0,6,0,4,0,0,0,6,0,0,5,0,0,0,0,0,0,5
SAL51215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,4,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,8,0,0,0,0,0,0,0,0,0,0,0,0,9,0,8,6,13,6,0,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL51216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL51217,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,5,10,5,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL51218,0,0,0,0,0,3,0,0,0,5,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,3,0,8,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,3,0,0,0,0,0,3,0,0,0,6,0,0,0,0,0,0,0,0,0,4,0,0,0,3,0,0,0,0,0,4,0,0,0,4,3,0,0,0,0,9,0,0,4,0,3,0,0,0,0,11,0,3,7,5,3,4,0,0,0,28,0,3,0,5,0,0,0,0,0,11,0,0,5,0,6,5,6,0,0,12,6,23,40,23,15,14,4,0,0,121,0,0,0,0,0,0,0,0,0,3,5,34,66,43,40,44,25,0,0,250,0,4,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0
SAL51219,47,7,6,4,8,0,6,8,0,84,24,4,0,0,0,0,9,0,0,35,8,11,3,0,3,3,0,0,0,42,3,12,3,3,4,6,24,14,7,68,0,6,8,4,5,5,10,12,0,53,7,12,9,9,4,9,15,5,0,67,8,19,11,9,6,3,12,4,0,67,4,18,26,21,15,17,6,0,0,107,3,16,53,36,36,23,12,4,0,186,0,11,52,40,22,18,7,0,0,143,0,7,43,41,44,21,3,0,0,149,0,7,36,25,23,15,3,0,0,112,0,0,60,79,46,30,0,0,0,207,0,0,10,10,10,10,0,0,0,44,0,0,9,19,14,12,4,0,0,53,7,9,11,6,12,8,9,0,0,71,0,0,0,0,0,0,0,0,0,3,100,127,339,314,252,176,124,48,11,1494,46,13,28,30,16,27,17,7,0,186,29,3,8,9,4,6,3,0,0,65
SAL51220,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,3,0,0,0,0,0,0,4,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,3,0,4,0,5,0,6,3,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL51221,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,5,0,3,4,3,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL51222,11,0,3,0,0,0,3,0,0,20,5,0,0,0,0,0,0,0,0,11,6,0,3,0,0,0,0,0,0,15,6,0,0,0,0,0,5,3,0,8,3,0,0,4,0,0,4,0,0,21,4,0,0,0,0,6,4,0,0,14,4,3,6,0,5,4,0,0,0,18,0,7,8,4,3,0,0,0,0,23,0,10,25,18,10,4,3,0,0,69,3,10,10,15,8,10,0,0,0,62,0,4,23,15,22,10,0,0,0,79,0,3,21,21,17,10,4,0,0,80,0,9,45,46,35,26,6,0,0,164,0,0,16,13,17,10,0,0,0,65,0,0,14,20,26,18,4,0,0,84,11,10,42,41,34,30,13,3,0,185,0,0,5,0,3,3,0,0,0,9,57,51,225,208,186,135,58,12,0,938,7,5,21,11,8,12,4,0,0,75,9,0,4,0,0,0,0,3,0,22
