SAL_CODE_2021,F_Unrel_ind_liv_fam_hh_0_14,F_Unre_ind_liv_fam_hh_15_24,F_Unre_ind_liv_fam_hh_25_34,F_Unre_ind_liv_fam_hh_35_44,F_Unre_ind_liv_fam_hh_45_54,F_Unre_ind_liv_fam_hh_55_64,F_Unre_ind_liv_fam_hh_65_74,F_Unre_ind_liv_fam_hh_75_84,F_Unrel_ind_liv_fam_hh_85ov,F_Unrel_ind_liv_fam_hh_Tot,F_Group_hh_mem_0_14,F_Group_hh_mem_15_24,F_Group_hh_mem_25_34,F_Group_hh_mem_35_44,F_Group_hh_mem_45_54,F_Group_hh_mem_55_64,F_Group_hh_mem_65_74,F_Group_hh_mem_75_84,F_Group_hh_mem_85ov,F_Group_hh_mem_Tot,F_LPer_0_14_yr,F_LPer_15_24_yr,F_LPer_25_34_yr,F_LPer_35_44_yr,F_LPer_45_54_yr,F_LPer_55_64_yr,F_LPer_65_74_yr,F_LPer_75_84_yr,F_LPer_85_yr_over,F_LPer_Tot,F_Vis_from_within_Aus_0_14,F_Vis_from_within_Aus_15_24,F_Vis_from_within_Aus_25_34,F_Vis_from_within_Aus_35_44,F_Vis_from_within_Aus_45_54,F_Vis_from_within_Aus_55_64,F_Vis_from_within_Aus_65_74,F_Vis_from_within_Aus_75_84,F_Vis_from_within_Aus_85ov,F_Vis_from_within_Aus_Tot,F_OS_vis_0_14_yr,F_OS_vis_15_24_yr,F_OS_vis_25_34_yr,F_OS_vis_35_44_yr,F_OS_vis_45_54_yr,F_OS_vis_55_64_yr,F_OS_vis_65_74_yr,F_OS_vis_75_84_yr,F_OS_vis_85_yr_over,F_Overseas_v_Total,F_Tot_0_14_yr,F_Tot_15_24_yr,F_Tot_25_34_yr,F_Tot_35_44_yr,F_Tot_45_54_yr,F_Tot_55_64_yr,F_Tot_65_74_yr,F_Tot_75_84_yr,F_Tot_85_yr_over,F_Tot_Tot,P_Part_r_mar_0_14,P_Part_r_mar_15_24,P_Part_r_mar_25_34,P_Part_r_mar_35_44,P_Part_r_mar_45_54,P_Part_r_mar_55_64,P_Part_r_mar_65_74,P_Part_r_mar_75_84,P_Part_r_mar_85ov,P_Part_r_mar_Tot,P_Part_de_f_mar_0_14,P_Part_de_f_mar_15_24,P_Part_de_f_mar_25_34,P_Part_de_f_mar_35_44,P_Part_de_f_mar_45_54,P_Part_de_f_mar_55_64,P_Part_de_f_mar_65_74,P_Part_de_f_mar_75_84,P_Part_de_f_mar_85ov,P_Part_de_f_mar_Tot,P_LPar_0_14_yr,P_LPar_15_24_yr,P_LPar_25_34_yr,P_LPar_35_44_yr,P_LPar_45_54_yr,P_LPar_55_64_yr,P_LPar_65_74_yr,P_LPar_75_84_yr,P_LPar_85_yr_over,P_LPar_Tot,P_Child_u_15_0_14_yr,P_Child_u_15_15_24_yr,P_Child_u_15_25_34_yr,P_Child_u_15_35_44_yr,P_Child_u_15_45_54_yr,P_Child_u_15_55_64_yr,P_Child_u_15_65_74_yr,P_Child_u_15_75_84_yr,P_Child_u_15_85_yr_over,P_Child_u_15_Tot,P_Dep_stu15_24_0_14,P_Dep_stu15_24_15_24,P_Dep_stu15_24_25_34,P_Dep_stu15_24_35_44,P_Dep_stu15_24_45_54,P_Dep_stu15_24_55_64,P_Dep_stu15_24_65_74,P_Dep_stu15_24_75_84,P_Dep_stu15_24_85_over,P_Dep_stu15_24_Tot,P_Non_dep_child_0_14,P_Non_dep_child_15_24,P_Non_dep_child_25_34,P_Non_dep_child_35_44,P_Non_dep_child_45_54,P_Non_dep_child_55_64,P_Non_dep_child_65_74,P_Non_dep_child_75_84,P_Non_dep_child_85_over,P_Non_dep_child_Tot,P_Oth_rel_ind_0_14,P_Oth_rel_ind_15_24,P_Oth_rel_ind_25_34,P_Oth_rel_ind_35_44,P_Oth_rel_ind_45_54,P_Oth_rel_ind_55_64,P_Oth_rel_ind_65_74,P_Oth_rel_ind_75_84,P_Oth_rel_ind_85ov,P_Oth_rel_ind_Tot,P_Unrel_ind_liv_fam_hh_0_14,P_Unre_ind_liv_fam_hh_15_24,P_Unre_ind_liv_fam_hh_25_34,P_Unre_ind_liv_fam_hh_35_44,P_Unre_ind_liv_fam_hh_45_54,P_Unre_ind_liv_fam_hh_55_64,P_Unre_ind_liv_fam_hh_65_74,P_Unre_ind_liv_fam_hh_75_84,P_Unrel_ind_liv_fam_hh_85ov,P_Unrel_ind_liv_fam_hh_Tot,P_Group_hh_mem_0_14,P_Group_hh_mem_15_24,P_Group_hh_mem_25_34,P_Group_hh_mem_35_44,P_Group_hh_mem_45_54,P_Group_hh_mem_55_64,P_Group_hh_mem_65_74,P_Group_hh_mem_75_84,P_Group_hh_mem_85ov,P_Group_hh_mem_Tot,P_LPer_0_14_yr,P_LPer_15_24_yr,P_LPer_25_34_yr,P_LPer_35_44_yr,P_LPer_45_54_yr,P_LPer_55_64_yr,P_LPer_65_74_yr,P_LPer_75_84_yr,P_LPer_85_yr_over,P_LPer_Tot,P_Vis_from_within_Aus_0_14,P_Vis_from_within_Aus_15_24,P_Vis_from_within_Aus_25_34,P_Vis_from_within_Aus_35_44,P_Vis_from_within_Aus_45_54,P_Vis_from_within_Aus_55_64,P_Vis_from_within_Aus_65_74,P_Vis_from_within_Aus_75_84,P_Vis_from_within_Aus_85ov,P_Vis_from_within_Aus_Tot,P_OS_vis_0_14_yr,P_OS_vis_15_24_yr,P_OS_vis_25_34_yr,P_OS_vis_35_44_yr,P_OS_vis_45_54_yr,P_OS_vis_55_64_yr,P_OS_vis_65_74_yr,P_OS_vis_75_84_yr,P_OS_vis_85_yr_over,P_Overseas_v_Total,P_Tot_0_14_yr,P_Tot_15_24_yr,P_Tot_25_34_yr,P_Tot_35_44_yr,P_Tot_45_54_yr,P_Tot_55_64_yr,P_Tot_65_74_yr,P_Tot_75_84_yr,P_Tot_85_yr_over,P_Tot_Tot
SAL50029,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,7,3,3,0,0,0,22,..,0,5,12,3,8,4,0,0,25,..,0,6,0,0,0,0,0,0,4,..,0,0,0,0,0,0,0,0,0,12,..,..,..,..,..,..,..,..,12,..,0,..,..,..,..,..,..,..,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,5,0,0,0,5,0,5,0,0,0,5,0,0,0,0,0,0,0,0,0,0,12,3,8,16,7,12,4,0,0,51
SAL50030,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,4,9,6,0,0,28,..,0,6,0,7,9,3,0,0,24,..,0,0,0,3,6,0,0,0,9,..,0,0,0,0,0,0,0,0,3,12,..,..,..,..,..,..,..,..,12,..,0,..,..,..,..,..,..,..,0,..,4,0,4,0,0,0,0,0,8,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,3,0,0,0,6,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,12,6,7,4,10,17,3,0,0,65
SAL50031,..,3,0,0,0,0,0,0,0,9,..,10,19,7,4,0,8,0,0,47,..,9,25,15,19,41,36,10,3,161,0,0,8,0,0,0,0,4,0,22,0,0,0,0,0,0,0,0,0,3,173,153,183,169,196,232,166,55,15,1338,..,7,92,177,248,250,206,90,15,1083,..,26,88,50,45,63,29,7,0,300,..,0,3,21,25,19,5,3,0,78,328,..,..,..,..,..,..,..,..,328,..,127,..,..,..,..,..,..,..,127,..,64,48,9,3,7,0,0,0,137,..,31,22,6,10,5,18,3,0,97,..,8,13,9,0,4,0,0,0,29,..,22,40,20,3,13,13,3,0,121,..,10,50,38,38,72,56,28,6,297,9,4,12,8,0,0,6,6,0,42,0,0,0,0,0,0,0,0,0,3,336,297,363,335,377,431,334,138,30,2647
SAL50032,..,5,0,0,0,0,0,0,0,11,..,5,0,0,0,4,0,0,0,3,..,10,13,9,12,24,59,93,32,248,4,0,0,3,0,4,0,0,0,12,0,0,0,0,0,0,0,0,0,3,280,130,182,205,173,125,152,171,54,1466,..,8,152,230,219,144,149,130,41,1070,..,22,81,50,30,13,4,3,0,205,..,0,21,39,40,13,6,10,3,132,554,..,..,..,..,..,..,..,..,554,..,100,..,..,..,..,..,..,..,100,..,93,39,14,6,3,0,0,0,164,..,7,12,3,4,4,8,0,3,43,..,9,5,6,4,3,0,0,0,23,..,8,16,3,4,4,0,0,0,36,..,15,26,22,23,43,80,110,42,358,9,5,7,5,4,4,5,0,0,38,0,0,0,0,0,0,0,0,0,6,561,276,352,372,328,237,252,259,88,2722
SAL50033,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,..,..,..,..,..,..,..,..,0,..,0,..,..,..,..,..,..,..,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL50034,..,7,0,6,0,0,0,0,0,10,..,9,8,6,3,4,0,0,0,35,..,0,5,8,6,18,21,19,9,84,3,3,0,0,0,0,3,0,0,19,0,0,0,0,0,0,0,0,0,0,110,68,93,112,96,60,61,43,15,648,..,0,42,98,93,55,50,30,5,371,..,12,59,30,19,11,9,5,0,147,..,0,3,23,21,5,8,8,3,68,209,..,..,..,..,..,..,..,..,209,..,65,..,..,..,..,..,..,..,65,..,34,22,8,7,7,0,0,0,79,..,14,4,3,3,4,5,0,3,47,..,7,3,9,3,0,0,0,0,19,..,12,37,9,10,11,4,0,0,87,..,4,17,15,20,43,36,21,15,168,3,8,0,0,5,3,5,6,0,39,0,0,0,0,0,0,0,0,0,0,211,151,196,190,186,141,116,68,26,1283
SAL50035,..,5,0,3,0,0,0,0,0,8,..,25,26,0,3,0,4,5,0,57,..,7,21,23,33,50,59,67,54,322,12,17,8,5,3,7,8,3,0,63,0,0,0,0,4,0,0,0,0,0,612,424,264,418,501,440,303,234,102,3293,..,0,141,552,720,608,426,271,76,2792,..,19,109,71,58,61,19,7,0,347,..,0,8,39,71,37,14,19,20,199,1192,..,..,..,..,..,..,..,..,1192,..,485,..,..,..,..,..,..,..,485,..,210,114,30,16,15,13,0,0,395,..,29,10,7,6,9,14,18,7,83,..,7,3,3,6,3,0,0,0,18,..,33,38,3,10,0,8,5,0,89,..,14,44,45,72,78,101,101,80,540,12,14,16,16,9,11,16,10,4,112,4,0,0,0,3,0,0,0,0,16,1209,813,489,762,967,824,597,424,186,6263
SAL50036,..,17,11,4,5,0,0,0,0,41,..,13,19,6,8,5,9,0,0,58,..,16,33,31,31,47,49,32,8,242,8,17,5,4,4,3,5,3,0,52,0,0,0,0,0,4,4,0,0,11,974,688,535,760,794,441,249,106,27,4572,..,9,327,968,1152,616,305,130,16,3528,..,61,249,161,134,58,22,7,0,692,..,4,54,89,126,51,18,7,5,357,1973,..,..,..,..,..,..,..,..,1973,..,749,..,..,..,..,..,..,..,749,..,421,178,41,16,7,0,0,0,667,..,48,29,7,13,13,27,14,7,163,..,40,28,12,7,4,9,0,0,101,..,26,54,27,14,20,11,0,0,146,..,24,71,70,68,80,63,35,12,424,15,28,15,9,12,5,6,4,0,101,0,0,0,0,0,4,9,0,0,20,1987,1412,1006,1388,1550,866,461,208,45,8913
SAL50037,..,9,11,0,4,0,0,0,0,20,..,19,15,0,0,0,0,0,0,37,..,5,17,29,28,27,36,16,11,170,8,8,8,3,0,0,7,0,0,38,3,0,0,0,0,0,0,0,0,5,955,356,468,761,394,202,147,49,11,3348,..,9,390,1096,610,246,167,58,8,2585,..,55,210,128,51,17,9,0,0,470,..,5,33,89,51,24,4,8,0,219,1946,..,..,..,..,..,..,..,..,1946,..,351,..,..,..,..,..,..,..,351,..,172,64,10,4,3,0,0,0,257,..,40,27,8,9,27,21,8,6,144,..,18,21,6,8,6,0,0,0,53,..,30,33,6,7,9,0,0,0,85,..,15,44,50,47,35,43,25,8,261,11,12,18,4,3,6,13,0,0,73,3,0,0,0,0,3,0,0,0,11,1960,704,832,1415,791,370,265,94,22,6454
SAL50038,..,0,0,0,0,0,0,0,0,0,..,0,0,4,0,0,0,0,4,15,..,0,0,5,14,25,42,26,26,149,0,0,3,0,0,0,8,0,0,18,0,0,0,0,0,0,0,0,0,0,68,28,33,54,80,120,147,82,47,651,..,0,21,38,67,124,181,104,27,558,..,3,27,15,23,19,21,8,0,126,..,0,0,10,16,7,0,0,6,39,124,..,..,..,..,..,..,..,..,124,..,18,..,..,..,..,..,..,..,18,..,22,5,7,6,8,0,0,0,44,..,0,0,0,4,0,5,0,3,14,..,5,0,0,0,0,0,0,0,7,..,0,3,4,0,5,5,0,4,22,..,0,3,12,20,46,73,52,45,250,4,7,4,3,5,5,10,0,0,38,0,0,0,0,0,0,0,0,0,0,127,56,74,89,140,216,288,167,76,1238
SAL50039,..,31,22,4,8,0,0,0,0,64,..,16,22,15,16,19,11,3,0,109,..,15,23,24,60,128,158,126,66,600,39,36,19,15,10,17,21,13,0,178,5,0,0,0,0,6,0,0,0,10,1748,861,1000,1148,917,882,698,370,99,7725,..,27,764,1307,1100,1071,866,442,57,5641,..,193,556,282,182,150,62,24,0,1451,..,25,121,239,198,60,28,19,10,707,3542,..,..,..,..,..,..,..,..,3542,..,664,..,..,..,..,..,..,..,664,..,511,116,74,28,9,0,0,0,744,..,75,37,18,12,39,38,14,8,244,..,57,41,21,15,4,0,0,0,136,..,47,60,30,36,42,29,9,0,253,..,46,105,108,141,203,237,176,84,1100,67,52,43,32,23,35,34,21,0,316,0,0,6,5,0,6,0,0,0,14,3604,1700,1854,2117,1743,1622,1297,703,168,14808
SAL50040,..,20,8,13,0,3,0,0,0,38,..,22,38,8,15,12,9,0,0,110,..,25,89,69,52,97,75,21,6,431,20,22,22,12,12,17,4,4,0,106,0,0,4,0,0,8,3,0,0,11,1790,822,1371,1214,823,524,323,121,26,7009,..,35,1084,1589,1019,574,374,163,25,4856,..,177,644,286,133,58,22,0,0,1325,..,11,122,200,187,77,23,13,5,642,3566,..,..,..,..,..,..,..,..,3566,..,703,..,..,..,..,..,..,..,703,..,467,168,33,12,10,0,0,0,690,..,61,79,20,18,35,33,18,8,278,..,41,32,20,3,3,3,0,0,101,..,56,89,29,20,23,19,0,0,238,..,49,189,153,98,131,92,35,13,761,44,35,39,25,20,23,15,4,0,197,0,0,4,0,0,4,3,0,0,16,3614,1637,2444,2359,1515,945,584,235,47,13368
SAL50041,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,..,0,0,0,0,0,3,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,..,..,..,..,..,..,..,..,0,..,0,..,..,..,..,..,..,..,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,5
SAL50042,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,4,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,4,..,..,..,..,..,..,..,..,4,..,0,..,..,..,..,..,..,..,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,14
SAL50043,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,4,4,8,3,0,0,0,20,..,0,6,5,9,3,3,0,0,22,..,3,0,0,0,0,0,0,0,6,..,0,0,0,0,0,0,0,0,0,6,..,..,..,..,..,..,..,..,6,..,0,..,..,..,..,..,..,..,0,..,3,0,0,0,0,0,0,0,3,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,6,5,9,3,3,0,0,41
SAL50044,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,..,0,0,0,6,0,0,0,0,4,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,..,..,..,..,..,..,..,..,0,..,0,..,..,..,..,..,..,..,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,3,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,7,4,0,0,15
SAL50045,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,8,3,0,0,0,17,..,0,0,0,7,13,0,0,0,20,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,3,..,..,..,..,..,..,..,..,3,..,0,..,..,..,..,..,..,..,0,..,0,0,0,6,0,0,0,0,6,..,0,0,0,0,0,0,0,0,4,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,5,0,10,12,0,0,0,36
SAL50046,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,0,0,0,0,0,0,13,..,0,0,0,0,3,0,3,0,7,..,0,9,0,0,0,0,0,0,5,..,0,0,0,0,0,0,0,0,0,11,..,..,..,..,..,..,..,..,11,..,0,..,..,..,..,..,..,..,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,5,4,0,3,0,3,0,22
SAL50047,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,..,0,0,0,0,0,0,3,0,5,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,..,..,..,..,..,..,..,..,0,..,0,..,..,..,..,..,..,..,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,5
SAL50048,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,5,0,3,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,5,5,5,7,8,9,7,0,0,47,..,0,4,11,13,9,8,6,0,48,..,0,0,0,0,3,0,0,0,9,..,0,0,0,0,0,0,0,0,7,22,..,..,..,..,..,..,..,..,22,..,0,..,..,..,..,..,..,..,0,..,6,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,7,..,0,7,0,0,3,0,3,0,9,0,0,0,0,0,0,5,0,0,9,0,0,0,0,0,0,0,0,0,0,22,7,11,12,18,21,20,9,0,106
SAL50049,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,6,..,0,4,0,0,0,0,0,0,5,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,8,3,..,..,..,..,..,..,..,..,3,..,0,..,..,..,..,..,..,..,0,..,0,0,0,0,3,0,0,0,4,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,6,0,0,0,16
SAL50050,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,6,8,0,0,0,18,..,0,0,4,0,7,4,4,0,13,..,0,0,0,0,0,0,0,0,9,..,0,0,0,0,0,0,0,0,3,5,..,..,..,..,..,..,..,..,5,..,0,..,..,..,..,..,..,..,0,..,0,3,0,0,0,0,0,0,3,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,7,4,3,11,6,4,0,46
SAL50051,..,0,0,0,0,0,0,0,0,5,..,0,0,0,0,3,0,0,0,10,..,0,5,4,7,14,8,3,0,42,5,0,3,0,4,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,102,49,52,70,91,72,88,31,7,561,..,0,32,65,91,68,122,44,3,431,..,11,28,27,32,29,11,0,0,132,..,0,5,15,18,7,5,3,0,51,211,..,..,..,..,..,..,..,..,211,..,40,..,..,..,..,..,..,..,40,..,47,11,14,7,0,0,0,0,84,..,0,0,0,0,4,6,6,6,30,..,0,5,0,4,4,0,0,0,16,..,0,0,0,0,4,3,0,0,16,..,0,8,5,12,21,20,10,0,73,5,0,4,4,3,0,4,0,0,25,0,0,0,0,0,0,0,0,0,0,215,106,89,133,168,139,173,70,6,1105
SAL50052,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,10,17,6,4,15,9,6,3,0,65,..,0,0,7,17,20,5,8,0,58,..,3,8,0,5,0,0,0,0,17,..,0,0,0,0,0,0,0,0,3,16,..,..,..,..,..,..,..,..,16,..,13,..,..,..,..,..,..,..,13,..,7,0,0,0,0,0,0,0,9,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,3,..,0,0,3,0,4,3,0,0,12,0,0,3,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,16,21,15,12,28,25,11,5,0,132
SAL50053,..,16,17,3,6,0,0,0,0,46,..,41,78,16,9,19,12,0,0,172,..,21,105,94,102,154,214,190,112,993,6,17,15,14,10,3,7,9,10,88,0,0,0,0,0,4,5,0,0,13,784,509,892,793,588,564,572,439,180,5320,..,21,550,910,610,506,498,432,126,3654,..,66,428,211,76,51,24,6,0,862,..,3,43,105,143,82,51,37,27,503,1584,..,..,..,..,..,..,..,..,1584,..,427,..,..,..,..,..,..,..,427,..,220,159,74,79,45,0,0,0,577,..,65,70,19,14,31,29,23,8,265,..,39,46,9,14,6,5,0,0,115,..,69,157,55,35,41,23,0,0,370,..,36,204,201,205,264,298,252,151,1618,22,33,39,35,18,11,13,12,13,186,0,0,3,0,0,3,6,0,0,15,1601,975,1708,1613,1193,1053,949,766,325,10178
SAL50054,..,57,35,8,7,6,3,3,0,119,..,48,74,28,28,27,24,8,0,234,..,50,177,122,123,189,244,174,33,1110,50,67,45,28,26,40,29,11,0,289,6,0,0,0,3,11,4,0,0,27,4761,2244,3240,2988,2100,1437,1020,522,88,18399,..,97,2346,3526,2652,1726,1178,627,73,12221,..,516,1782,826,455,211,71,38,4,3906,..,60,368,538,359,163,56,36,15,1586,9627,..,..,..,..,..,..,..,..,9627,..,1838,..,..,..,..,..,..,..,1838,..,1196,400,96,49,23,4,0,0,1771,..,159,129,67,59,95,92,26,25,659,..,105,98,29,18,25,7,0,0,288,..,120,213,79,66,57,45,16,0,597,..,106,408,297,289,321,355,236,49,2065,110,101,86,76,59,57,44,14,0,554,7,0,3,0,3,13,8,0,0,30,9742,4303,5844,5539,4012,2695,1856,1002,157,35153
SAL50055,..,24,34,3,10,3,4,0,0,78,..,67,86,29,25,20,15,4,0,243,..,36,148,113,93,145,176,125,23,859,24,21,16,12,9,12,10,0,0,110,3,0,0,0,0,8,0,0,0,15,1279,692,1377,964,649,542,471,265,62,6307,..,63,1038,1034,518,403,367,215,40,3678,..,136,407,199,103,56,39,7,0,947,..,25,164,192,241,125,57,46,18,864,2632,..,..,..,..,..,..,..,..,2632,..,465,..,..,..,..,..,..,..,465,..,270,205,81,40,22,3,0,0,621,..,126,134,49,52,54,54,23,10,503,..,58,92,34,25,11,7,0,0,226,..,189,308,103,67,50,23,9,0,747,..,70,329,248,229,309,285,198,47,1718,54,44,46,35,24,23,14,3,0,246,3,0,3,0,0,13,4,0,0,22,2688,1444,2734,1974,1304,1061,852,496,117,12668
SAL50056,..,0,0,0,0,0,0,0,0,4,..,0,0,0,0,3,4,0,0,7,..,0,0,0,3,16,25,17,0,60,0,3,0,0,3,3,3,0,0,11,0,0,0,0,0,0,0,0,0,0,33,14,16,22,31,55,64,30,3,269,..,0,8,29,26,50,56,27,9,195,..,5,13,7,11,16,21,8,0,79,..,0,0,7,9,0,0,0,0,16,64,..,..,..,..,..,..,..,..,64,..,17,..,..,..,..,..,..,..,17,..,6,4,0,0,0,0,0,0,9,..,5,0,0,0,0,0,0,0,6,..,0,0,0,0,0,0,0,0,4,..,0,0,0,3,3,3,0,0,19,..,0,0,0,7,24,43,19,0,95,0,6,0,3,4,5,5,0,0,20,0,0,0,0,0,0,0,0,0,5,67,33,33,43,53,98,128,52,13,520
