SAL_CODE_2021,M_Emp_wrk_Ft_15_19,M_Emp_wrk_Ft_20_24,M_Emp_wrk_Ft_25_34,M_Emp_wrk_Ft_35_44,M_Emp_wrk_Ft_45_54,M_Emp_wrk_Ft_55_64,M_Emp_wrk_Ft_65_74,M_Emp_wrk_Ft_75_84,M_Emp_wrk_Ft_85_yr_over,M_Emp_wrk_Ft_Tot,M_Emp_wrk_Pt_15_19,M_Emp_wrk_Pt_20_24,M_Emp_wrk_Pt_25_34,M_Emp_wrk_Pt_35_44,M_Emp_wrk_Pt_45_54,M_Emp_wrk_Pt_55_64,M_Emp_wrk_Pt_65_74,M_Emp_wrk_Pt_75_84,M_Emp_wrk_Pt_85_yr_over,M_Emp_wrk_Pt_Tot,M_Emp_a_f_wrk_15_19,M_Emp_a_f_wrk_20_24,M_Emp_a_f_wrk_25_34,M_Emp_a_f_wrk_35_44,M_Emp_a_f_wrk_45_54,M_Emp_a_f_wrk_55_64,M_Emp_a_f_wrk_65_74,M_Emp_a_f_wrk_75_84,M_Emp_a_f_wrk_85_yr_over,M_Emp_a_f_wrk_Tot,M_Hr_wrk_ns_15_19,M_Hr_wrk_ns_20_24,M_Hr_wrk_ns_25_34,M_Hr_wrk_ns_35_44,M_Hr_wrk_ns_45_54,M_Hr_wrk_ns_55_64,M_Hr_wrk_ns_65_74,M_Hr_wrk_ns_75_84,M_Hr_wrk_ns_85_yr_over,M_Hr_wrk_ns_Tot,M_Tot_emp_15_19,M_Tot_emp_20_24,M_Tot_emp_25_34,M_Tot_emp_35_44,M_Tot_emp_45_54,M_Tot_emp_55_64,M_Tot_emp_65_74,M_Tot_emp_75_84,M_Tot_emp_85_yr_over,M_Tot_emp_Tot,M_UE_lk_fr_Ft_wrk_15_19,M_UE_lk_fr_Ft_wrk_20_24,M_UE_lk_fr_Ft_wrk_25_34,M_UE_lk_fr_Ft_wrk_35_44,M_UE_lk_fr_Ft_wrk_45_54,M_UE_lk_fr_Ft_wrk_55_64,M_UE_lk_fr_Ft_wrk_65_74,M_UE_lk_fr_Ft_wrk_75_84,M_UE_lk_for_Ft_wrk_85_over,M_UE_looking_for_Ft_wk_Tot,M_UE_lk_for_Pt_wk_15_19,M_UE_lk_for_Pt_wk_20_24,M_UE_lk_for_Pt_wk_25_34,M_UE_lk_for_Pt_wk_35_44,M_UE_lk_for_Pt_wk_45_54,M_UE_lk_for_Pt_wk_55_64,M_UE_lk_for_Pt_wk_65_74,M_UE_lk_for_Pt_wk_75_84,M_UE_looking_for_Pt_wk_85_ov,M_UE_lk_for_Pt_wrk_Tot,M_Tot_unemp_15_19,M_Tot_unemp_20_24,M_Tot_unemp_25_34,M_Tot_unemp_35_44,M_Tot_unemp_45_54,M_Tot_unemp_55_64,M_Tot_unemp_65_74,M_Tot_unemp_75_84,M_Tot_unemp_85_yr_over,M_Tot_unemp_Total,M_Tot_LF_15_19_yr,M_Tot_LF_20_24_yr,M_Tot_LF_25_34_yr,M_Tot_LF_35_44_yr,M_Tot_LF_45_54_yr,M_Tot_LF_55_64_yr,M_Tot_LF_65_74_yr,M_Tot_LF_75_84_yr,M_Tot_LF_85_yr_over,M_Tot_LF_Tot,M_NILF_15_19_yr,M_NILF_20_24_yr,M_NILF_25_34_yr,M_NILF_35_44_yr,M_NILF_45_54_yr,M_NILF_55_64_yr,M_NILF_65_74_yr,M_NILF_75_84_yr,M_NILF_85_yr_over,M_NILF_Tot,M_LF_st_ns_15_19,M_LF_st_ns_20_24,M_LF_st_ns_25_34,M_LF_st_ns_35_44,M_LF_st_ns_45_54,M_LF_st_ns_55_64,M_LF_st_ns_65_74,M_LF_st_ns_75_84,M_LF_st_ns_85_yr_over,M_LF_st_ns_Total,M_Tot_15_19_yr,M_Tot_20_24_yr,M_Tot_25_34_yr,M_Tot_35_44_yr,M_Tot_45_54_yr,M_Tot_55_64_yr,M_Tot_65_74_yr,M_Tot_75_84_yr,M_Tot_85_yr_over,M_Tot_Tot,F_Emp_wrk_Ft_15_19,F_Emp_wrk_Ft_20_24,F_Emp_wrk_Ft_25_34,F_Emp_wrk_Ft_35_44,F_Emp_wrk_Ft_45_54,F_Emp_wrk_Ft_55_64,F_Emp_wrk_Ft_65_74,F_Emp_wrk_Ft_75_84,F_Emp_wrk_Ft_85_yr_over,F_Emp_wrk_Ft_Tot,F_Emp_wrk_Pt_15_19,F_Emp_wrk_Pt_20_24,F_Emp_wrk_Pt_25_34,F_Emp_wrk_Pt_35_44,F_Emp_wrk_Pt_45_54,F_Emp_wrk_Pt_55_64,F_Emp_wrk_Pt_65_74,F_Emp_wrk_Pt_75_84,F_Emp_wrk_Pt_85ov,F_Emp_wrk_Pt_Tot,F_Emp_a_f_wrk_15_19,F_Emp_a_f_wrk_20_24,F_Emp_a_f_wrk_25_34,F_Emp_a_f_wrk_35_44,F_Emp_a_f_wrk_45_54,F_Emp_a_f_wrk_55_64,F_Emp_a_f_wrk_65_74,F_Emp_a_f_wrk_75_84,F_Emp_a_f_wrk_85ov,F_Emp_a_f_wrk_Tot,F_Hr_wrk_ns_15_19,F_Hr_wrk_ns_20_24,F_Hr_wrk_ns_25_34,F_Hr_wrk_ns_35_44,F_Hr_wrk_ns_45_54,F_Hr_wrk_ns_55_64,F_Hr_wrk_ns_65_74,F_Hr_wrk_ns_75_84,F_Hr_wrk_ns_85_yr_over,F_Hr_wrk_ns_Tot,F_Tot_emp_15_19_yr,F_Tot_emp_20_24_yr,F_Tot_emp_25_34_yr,F_Tot_emp_35_44_yr,F_Tot_emp_45_54_yr,F_Tot_emp_55_64_yr,F_Tot_emp_65_74_yr,F_Tot_emp_75_84_yr,F_Tot_emp_85_yr_over,F_Tot_emp_Tot,F_UE_lk_fr_Ft_wrk_15_19,F_UE_lk_fr_Ft_wrk_20_24,F_UE_lk_fr_Ft_wrk_25_34,F_UE_lk_fr_Ft_wrk_35_44,F_UE_lk_fr_Ft_wrk_45_54,F_UE_lk_fr_Ft_wrk_55_64,F_UE_lk_fr_Ft_wrk_65_74,F_UE_lk_fr_Ft_wrk_75_84,F_UE_lk_for_Ft_wrk_85_over,F_UE_looking_for_Ft_wk_Tot,F_UE_lk_for_Pt_wk_15_19,F_UE_lk_for_Pt_wk_20_24,F_UE_lk_for_Pt_wk_25_34,F_UE_lk_for_Pt_wk_35_44,F_UE_lk_for_Pt_wk_45_54,F_UE_lk_for_Pt_wk_55_64,F_UE_lk_for_Pt_wk_65_74,F_UE_lk_for_Pt_wk_75_84,F_UE_looking_for_Pt_wk_85_ov,F_UE_lk_for_Pt_wrk_Tot,F_Tot_unemp_15_19,F_Tot_unemp_20_24,F_Tot_unemp_25_34,F_Tot_unemp_35_44,F_Tot_unemp_45_54,F_Tot_unemp_55_64,F_Tot_unemp_65_74,F_Tot_unemp_75_84,F_Tot_unemp_85_yr_over,F_Tot_unemp_Total
SAL50877,0,0,3,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,5,0,0,4,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL50878,0,0,5,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,6,0,0,0,0,3,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL50879,0,10,22,36,34,44,6,0,0,160,10,6,5,5,6,9,4,0,0,41,0,0,0,0,3,0,0,0,0,8,0,0,0,0,0,0,0,0,0,3,16,16,31,41,48,55,13,0,0,216,0,0,0,0,0,3,0,0,0,4,3,4,0,0,0,0,0,0,0,6,3,4,0,0,0,3,0,0,0,7,13,16,30,41,48,55,13,0,0,220,12,4,3,0,6,7,31,19,6,88,0,5,0,0,0,4,0,0,0,14,22,27,40,44,49,65,48,17,6,321,3,6,11,24,28,22,4,0,0,97,17,9,17,12,19,22,4,0,0,92,0,0,3,0,0,0,4,0,0,11,0,0,0,0,4,0,0,0,0,3,25,14,29,34,48,43,7,0,0,204,0,0,0,0,0,0,0,0,0,6,5,0,0,0,3,0,0,0,0,8,4,0,0,4,0,0,0,0,0,17
SAL50880,5,19,38,30,26,34,9,0,0,171,3,0,3,4,4,12,6,0,0,42,0,0,0,3,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,14,22,46,44,34,47,12,0,0,225,0,0,0,4,0,5,0,0,0,10,0,0,0,0,0,0,0,0,0,0,3,0,0,4,0,5,0,0,0,11,14,20,50,46,36,48,12,0,0,232,16,0,4,11,8,12,26,12,8,103,0,5,7,4,3,4,0,0,4,28,33,25,59,66,50,67,37,17,10,365,0,11,17,19,25,12,0,0,0,88,7,16,14,20,27,15,3,0,0,101,0,0,0,0,0,3,0,0,0,9,0,0,0,0,0,0,0,0,0,3,9,19,41,43,52,30,6,0,0,197,0,0,4,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,3,0,0,0,8
SAL50881,20,61,174,176,221,183,44,5,0,877,47,33,23,20,13,40,30,9,0,213,0,3,13,3,9,6,0,0,0,33,0,0,6,4,9,3,0,0,0,25,67,97,219,202,244,233,76,6,0,1150,7,3,0,5,7,4,0,0,0,32,13,0,0,0,0,5,0,0,0,17,17,9,7,4,7,7,0,0,0,52,82,104,221,209,255,239,76,6,0,1196,56,11,10,11,23,52,158,104,33,460,5,0,8,8,9,3,3,3,0,39,140,115,240,227,290,294,235,118,35,1700,7,43,97,93,135,92,30,0,0,486,62,53,75,110,95,98,38,0,0,536,4,5,23,7,12,12,3,0,0,62,0,0,3,3,3,0,0,0,0,12,73,96,198,218,238,202,67,0,0,1097,0,3,5,3,6,5,0,0,0,21,8,0,0,0,8,3,0,0,0,22,8,8,13,8,8,12,0,0,0,44
SAL50882,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,6,0,0,6,0,0,0,0,0,0,6,0,0,8,0,0,0,0,0,0,10,0,0,0,0,0,3,4,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,8,0,4,7,4,0,0,22,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
SAL50883,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,7,0,0,0,3,0,4,0,0,0,5,0,0,0,6,0,3,0,0,0,16,0,0,0,0,0,4,0,0,0,9,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL50884,0,0,0,5,3,0,0,0,0,10,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,3,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,3,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,5,0,0,9,4,3,0,0,0,0,23,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL50885,0,0,0,4,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,6,6,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,6,6,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,0,0,0,19,0,0,0,0,0,0,0,0,0,3,0,0,0,5,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,0,0,0,3,4,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL50886,0,0,6,0,4,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,4,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,4,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,4,0,0,0,0,14,0,0,0,0,0,3,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL50887,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL50888,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL50889,0,5,18,3,4,4,0,0,0,37,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,20,7,4,3,3,0,0,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,20,7,4,3,3,0,0,42,0,0,0,0,0,4,7,0,0,12,0,0,0,0,0,0,0,0,0,3,0,5,23,7,4,6,3,0,0,53,0,0,12,0,0,0,0,0,0,17,0,0,4,3,0,4,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,7,3,7,0,0,0,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL50890,20,74,200,160,204,208,44,7,0,914,35,65,68,59,57,75,45,18,0,409,3,8,8,8,16,28,0,0,0,83,3,0,16,8,9,12,0,0,0,47,61,147,292,243,281,319,92,24,0,1454,9,21,33,21,33,25,0,0,0,148,11,5,9,4,8,10,8,0,0,57,16,32,39,30,39,33,8,0,0,201,85,177,336,267,325,351,102,23,0,1657,83,39,82,77,122,175,468,281,104,1433,22,32,58,59,75,47,60,53,32,428,187,241,478,403,519,576,621,358,133,3517,15,67,106,109,159,115,18,0,0,589,60,94,151,121,143,178,35,4,0,775,0,10,10,16,13,21,4,0,0,69,0,5,5,4,6,4,7,4,4,31,76,172,274,243,324,317,62,4,5,1469,7,16,13,18,27,19,0,0,0,101,12,11,16,9,10,16,0,0,0,81,19,27,31,29,39,33,0,0,0,183
SAL50891,40,81,160,145,152,152,39,9,0,767,20,11,30,20,24,29,24,10,0,174,0,4,9,5,5,9,4,0,0,41,0,9,7,5,0,3,3,0,0,21,65,99,200,171,185,186,73,18,0,1004,0,9,5,4,8,3,0,0,0,33,10,3,0,0,0,4,0,0,0,19,9,14,11,6,8,4,4,0,0,45,74,110,212,179,195,191,78,18,0,1052,52,3,23,30,25,73,138,128,36,509,11,0,11,13,26,6,4,10,6,93,137,122,242,216,250,270,221,147,41,1649,17,31,59,75,88,87,10,4,0,365,51,31,81,90,88,78,33,3,0,451,0,8,12,6,3,18,4,0,0,47,0,0,5,0,7,0,3,0,0,19,66,68,163,172,181,184,48,7,0,885,3,0,7,4,6,9,0,0,0,25,3,0,0,3,3,0,0,0,0,22,0,0,9,10,9,6,0,0,0,42
SAL50892,0,0,0,0,4,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,8,0,8,4,0,18,0,0,0,0,0,4,4,0,0,6,0,0,0,0,0,0,3,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL50893,13,40,160,222,191,127,27,3,0,780,49,70,27,24,23,24,36,6,0,256,0,0,3,6,7,9,0,0,0,24,0,0,5,0,0,0,0,0,0,0,59,110,189,250,218,162,66,5,0,1067,5,4,8,7,6,5,4,0,0,37,7,4,3,0,0,0,6,0,0,23,12,9,5,8,6,10,6,0,0,54,67,117,198,257,229,176,73,5,0,1126,70,26,19,19,16,43,118,63,25,402,5,0,12,3,8,8,3,0,0,42,146,147,229,278,249,220,194,71,32,1564,3,50,107,104,121,64,19,0,0,467,67,57,62,127,120,64,32,8,0,535,0,5,11,9,4,4,0,0,0,40,0,0,3,3,3,3,0,0,0,12,77,110,185,237,253,136,47,8,0,1051,4,3,3,4,3,3,0,0,0,21,6,9,9,0,3,3,3,0,0,32,10,10,3,5,7,7,3,0,0,50
SAL50894,0,0,5,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,3,3,0,0,9,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,3,0,0,9,0,0,0,0,0,9,3,0,3,6,0,0,0,0,0,17,3,4,5,0,0,7,0,0,0,24,0,0,0,0,0,0,0,0,0,0,6,4,13,11,3,3,4,0,0,46,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,3,0,0,9,4,0,3,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,4,0,3,0,0,0,0,0,0,6
SAL50895,0,7,5,3,3,5,4,0,0,32,0,0,0,5,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,3,5,6,6,6,3,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,14,6,6,6,3,0,0,38,3,0,0,0,0,4,4,0,0,22,0,0,0,0,0,0,0,0,0,11,4,8,13,11,7,9,12,3,0,70,0,0,8,0,3,0,0,0,0,12,0,0,3,7,0,4,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,6,4,9,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,5,0,0,5,0,0,0,0,0,0,5
SAL50896,37,147,417,413,383,295,53,0,0,1747,100,104,101,96,92,86,47,8,0,635,6,6,15,10,14,23,11,0,0,79,0,7,16,12,15,5,0,0,0,53,143,262,544,531,499,414,114,13,0,2514,8,23,35,24,20,22,6,5,0,141,25,12,5,12,5,5,0,0,0,63,40,33,39,33,28,34,7,5,0,208,175,294,579,564,528,445,115,17,0,2721,137,55,51,73,93,139,330,210,45,1116,12,23,23,18,21,19,22,44,48,218,323,368,659,654,640,600,464,265,91,4062,15,78,215,210,236,160,24,0,0,946,114,124,207,222,229,180,58,0,0,1139,3,8,26,20,15,19,13,0,0,94,9,3,18,5,8,5,0,0,0,49,135,215,465,460,493,366,99,4,0,2228,13,8,9,12,18,4,0,0,0,67,25,10,10,12,13,14,5,0,0,101,38,21,18,24,34,20,6,0,0,164
SAL50897,0,0,0,0,6,6,3,0,0,12,0,0,0,0,0,0,4,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,8,4,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,8,4,0,0,15,0,0,0,0,0,4,4,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,10,5,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL50898,8,7,16,26,30,18,4,0,0,100,5,0,0,6,6,4,3,0,0,19,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,13,5,20,26,32,20,7,0,0,127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,5,20,26,32,20,7,0,0,128,8,0,0,0,3,3,17,0,0,38,0,0,0,0,3,4,0,0,0,9,23,9,22,31,35,26,23,4,0,173,0,0,5,10,16,8,0,0,0,53,4,3,3,18,12,9,0,0,0,48,0,0,7,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,3,4,7,21,30,32,17,0,0,0,112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL50899,12,33,162,180,158,127,13,3,0,695,5,0,11,16,9,5,0,0,0,58,0,0,5,16,15,16,0,0,0,58,0,0,4,5,3,3,0,0,0,17,14,36,190,222,188,151,20,3,0,825,0,0,5,4,0,0,0,0,0,9,5,3,0,0,0,0,0,0,0,4,3,0,5,0,0,0,0,0,0,24,15,40,195,225,190,154,22,3,0,846,8,9,15,14,12,28,60,14,4,162,3,24,151,172,169,92,18,0,0,641,31,70,355,416,376,278,97,21,3,1648,9,14,45,30,32,39,3,5,0,174,0,0,3,4,5,7,5,0,0,28,0,4,3,4,12,4,0,0,0,26,0,0,0,0,0,4,0,0,0,4,6,14,60,35,50,50,4,4,0,232,0,0,0,3,0,3,0,0,0,10,0,0,0,9,0,0,0,0,0,10,0,0,0,11,0,7,0,0,0,16
SAL50900,0,0,0,0,7,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,6,0,0,0,0,6,5,0,5,0,18,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,5,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL50901,6,8,11,18,39,20,9,0,0,109,3,0,0,0,3,4,3,0,0,14,0,0,0,0,0,4,0,0,0,5,0,0,0,0,0,0,0,0,0,0,12,13,11,14,40,23,11,0,0,127,0,0,0,0,3,0,0,0,0,8,3,0,0,0,0,0,0,0,0,3,3,0,0,0,3,0,0,0,0,9,14,13,11,21,42,26,15,0,0,134,7,0,0,0,3,7,9,5,4,36,0,0,0,0,3,0,0,0,0,3,14,17,13,21,50,30,27,8,4,170,0,10,13,10,19,6,0,0,0,65,3,9,7,3,17,12,0,0,0,60,0,0,0,0,3,3,0,0,0,4,3,0,0,0,0,0,0,0,0,4,8,17,16,22,41,19,7,0,0,125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
