SAL_CODE_2021,Aus_Both_prnts_born_os,Aus_Father_only_born_os,Aus_Mother_only_born_os,Aus_Both_prnts_born_Aus,Aus_bp_ns,Aus_Tot_R,Aus_Abor_Both_pare_brn_os,Aus_Abor_Father_only_brn_os,Aus_Abor_Mother_only_brn_os,Aus_Abor_Both_pare_brn_Aus,Aus_Abor_bp_ns,Aus_Aborigin_Tot_R,Chin_Both_prnts_born_os,Chin_Father_only_born_os,Chin_Mother_only_born_os,Chin_Bth_prnts_born_Aus,Chin_bp_ns,Chin_Tot_R,Croat_Both_prnts_born_os,Croat_Father_only_born_os,Croat_Mother_only_born_os,Croat_Bth_parnts_born_Aus,Croat_bp_ns,Croat_Tot_R,Dutch_Both_prnts_born_os,Dutch_Father_only_born_os,Dutch_Mother_only_born_os,Dutch_Both_prnts_born_Aus,Dutch_bp_ns,Dutch_Tot_R,Eng_Both_prnts_born_os,Eng_Father_only_born_os,Eng_Mother_only_born_os,Eng_Both_prnts_born_Aus,Eng_bp_ns,Eng_Tot_R,Fili_Both_prnts_born_os,Fili_Father_only_born_os,Fili_Mother_only_born_os,Fili_Both_prnts_born_Aus,Fili_bp_ns,Fili_Tot_R,Fren_Both_prnts_born_os,Fren_Father_only_born_os,Fren_Mother_only_born_os,Fren_Both_prnts_born_Aus,Fren_bp_ns,Fren_Tot_R,Ger_Both_prnts_born_os,Ger_Father_only_born_os,Ger_Mother_only_born_os,Ger_Both_prnts_born_Aus,Ger_bp_ns,Ger_Tot_R,Greek_Both_prnts_born_os,Greek_Father_only_born_os,Greek_Mother_only_born_os,Greek_Both_prnts_born_Aus,Greek_bp_ns,Greek_Tot_R,Hung_Bth_prnts_born_os,Hung_Father_only_born_os,Hung_Mother_only_born_os,Hung_Bth_prents_brn_Aus,Hung_bp_ns,Hung_Tot_R,Ind_Both_prnts_born_os,Ind_Father_only_born_os,Ind_Mother_only_born_os,Ind_Both_prnts_born_Aus,Ind_bp_ns,Ind_Tot_R,Irish_Both_prnts_born_os,Irish_Father_only_born_os,Irish_Mother_only_born_os,Irish_Both_prnts_born_Aus,Irish_bp_ns,Irish_Tot_R,Ital_Both_prnts_born_os,Ital_Father_only_born_os,Ital_Mother_only_born_os,Ital_Bth_prnts_born_Aus,Ital_bp_ns,Ital_Tot_R,Kor_Both_prnts_born_os,Kor_Father_only_born_os,Kor_Mother_only_born_os,Kor_Both_prnts_born_Aus,Kor_bp_ns,Kor_Tot_R,Leb_Both_prnts_born_os,Leb_Father_only_born_os,Leb_Mother_only_born_os,Leb_Bth_prents_born_Aus,Leb_bp_ns,Leb_Tot_R,Mac_Bth_parnts_born_os,Mac_Father_only_brn_os,Mac_Mother_only_brn_os,Mac_Bth_prnts_brn_Aus,Mac_bp_ns,Mac_Tot_R,Malt_Both_prnts_born_os,Malt_Father_only_born_os,Malt_Mother_only_born_os,Malt_Bth_prnts_born_Aus,Malt_bp_ns,Malt_Tot_R,Maori_Both_prnts_born_os,Maori_Father_only_born_os,Maori_Mother_only_born_os,Maori_Both_prnts_born_Aus,Maori_bp_ns,Maori_Tot_R,NZ_Both_prnts_born_os,NZ_Father_only_born_os,NZ_Mother_only_born_os,NZ_Both_prnts_born_Aus,NZ_bp_ns,NZ_Tot_R,Pol_Both_prnts_born_os,Pol_Father_only_born_os,Pol_Mother_only_born_os,Pol_Both_prnts_born_Aus,Pol_bp_ns,Pol_Tot_R,Russ_Both_prnts_born_os,Russ_Father_only_born_os,Russ_Mother_only_born_os,Russ_Bth_prnts_born_Aus,Russ_bp_ns,Russ_Tot_R,Samoan_Both_prnts_born_os,Samoan_Father_only_born_os,Samoan_Mother_only_born_os,Samoan_Bth_prnts_born_Aus,Samoan_bp_ns,Samoan_Tot_R,Scott_Both_prnts_born_os,Scott_Father_only_born_os,Scott_Mother_only_born_os,Scott_Bth_prnts_brn_Aus,Scott_bp_ns,Scott_Tot_R,Serb_Both_prnts_born_os,Serb_Father_only_born_os,Serb_Mother_only_born_os,Serb_Bth_prnts_born_Aus,Serb_bp_ns,Serb_Tot_R,SthA_Both_prnts_born_os,SthA_Father_only_born_os,SthA_Mother_only_born_os,SthA_Bth_prnts_born_Aus,SthA_bp_ns,SthA_Tot_R,Span_Both_prnts_born_os,Span_Father_only_born_os,Span_Mother_only_born_os,Span_Bth_prnts_born_Aus,Span_bp_ns,Span_Tot_R,Sri_Lkn_Bth_prnts_born_os,Sri_Lkn_Father_only_born_os,Sri_Lkn_Mother_only_born_os,Sri_Lkn_Bth_prents_brn_Aus,Sri_Lkn_bp_ns,Sri_Lkn_Tot_R,Viet_Bth_prnts_brn_os,Viet_Father_only_brn_os,Viet_Mother_only_brn_os,Viet_Bth_prnts_brn_Aus,Viet_bp_ns,Viet_Tot_R,Welsh_Both_prnts_born_os,Welsh_Father_only_born_os,Welsh_Mother_only_born_os,Welsh_Both_prnts_born_Aus,Welsh_bp_ns,Welsh_Tot_R,Oth_Both_prnts_born_os,Oth_Father_only_born_os,Oth_Mother_only_born_os,Oth_Both_prnts_born_Aus,Oth_bp_ns,Oth_Tot_R,Ancest_ns_Bth_parnts_brn_os,Ancest_ns_Fther_only_brn_os,Ancest_ns_Mther_only_brn_os,Ancest_ns_Bth_prnt_brn_Aus,Ancest_ns_bp_ns,Ancest_ns_Tot_R,Tot_P_Bth_parnts_brn_os,Tot_P_Fther_only_brn_os,Tot_P_Mther_only_brn_os,Tot_P_Bth_prnts_brn_Aus,Tot_P_bp_ns,Tot_P_Tot_R
SAL50022,64,290,244,1055,5,1657,0,0,0,24,0,31,932,17,35,21,6,1012,42,10,8,46,0,112,67,14,7,33,0,127,886,295,238,1119,9,2544,28,0,12,0,0,42,50,5,6,9,0,73,95,29,7,83,0,217,24,8,6,18,0,56,8,0,0,4,0,13,211,10,13,12,0,249,208,49,43,354,4,655,195,49,24,182,0,443,47,3,5,0,0,55,19,3,9,0,0,33,10,0,0,3,0,14,12,0,0,8,0,20,11,3,0,0,0,11,31,0,10,8,0,49,34,4,8,14,0,60,11,0,3,5,0,17,6,0,0,0,0,6,234,53,28,292,4,623,10,0,0,0,0,17,100,7,10,0,3,120,33,0,6,7,0,48,39,0,6,7,0,50,43,0,8,0,0,50,42,10,10,23,0,78,809,74,65,82,7,1030,25,4,3,0,203,238,3548,555,458,2271,225,7059
SAL50023,0,0,0,15,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,10,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,6,3,9,9,0,0,35,3,50
SAL50024,47,217,157,753,7,1173,0,0,0,25,0,25,692,12,35,17,4,756,29,4,0,30,0,64,32,19,10,18,0,83,503,192,138,659,12,1511,21,0,5,0,0,22,16,4,0,4,0,21,51,16,0,75,0,144,18,3,0,8,0,30,14,4,0,3,0,17,87,15,5,4,0,117,146,29,28,203,0,405,83,32,21,89,0,222,46,0,3,4,0,52,0,8,5,0,0,10,0,0,0,3,0,3,4,0,0,4,0,10,4,5,0,0,0,9,19,10,0,0,0,23,22,3,8,7,0,41,13,0,0,0,0,13,0,0,0,0,0,0,182,36,40,150,0,404,29,0,0,0,0,33,47,10,5,3,0,58,13,0,3,6,0,23,31,0,0,0,0,35,31,5,0,0,0,35,20,9,3,14,0,35,551,32,34,43,6,665,13,0,0,10,89,109,2274,373,287,1444,105,4479
SAL50025,4,26,16,198,0,238,0,0,3,10,0,11,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,25,78,25,18,163,5,283,0,0,0,0,0,0,0,0,0,0,0,0,13,4,0,6,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,5,5,26,0,48,5,5,3,12,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,3,49,0,73,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,17,0,0,9,0,22,0,0,0,0,19,19,138,40,32,339,27,567
SAL50026,174,697,501,2800,85,4250,0,40,34,665,36,775,151,10,17,18,0,201,27,5,3,16,0,45,244,69,49,112,7,482,1945,615,495,2314,113,5488,214,4,19,0,3,251,23,11,3,12,0,51,131,47,36,159,6,374,9,3,3,9,0,21,24,3,0,13,0,42,216,8,0,0,0,224,260,77,62,525,16,932,82,49,7,139,4,281,12,0,0,0,0,12,12,0,0,5,0,18,0,0,0,0,0,0,10,4,3,6,0,30,181,27,32,8,6,255,80,35,13,10,3,148,52,10,8,21,0,87,11,3,3,8,0,21,40,0,0,0,0,40,380,130,90,510,17,1129,4,0,0,4,0,10,31,17,11,0,0,59,30,3,0,18,0,52,13,0,0,4,0,19,22,0,0,0,0,24,61,14,7,14,0,105,1218,113,96,133,23,1587,55,8,10,60,1046,1171,4655,1144,860,5235,1302,13199
SAL50027,0,0,0,27,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,11,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7,9,0,5,29,7,51
SAL50028,0,4,0,4,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,15,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,22,0,4,0,18,26,51
SAL50029,0,0,0,22,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,22,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,13,0,0,45,4,63
SAL50030,0,0,3,29,0,39,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,8,0,3,16,0,31,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,4,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,4,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,12,0,11,48,0,65
SAL50031,21,104,89,516,8,735,0,5,0,56,0,61,213,9,12,8,0,232,9,3,0,8,0,23,37,6,11,10,0,63,390,120,74,508,14,1100,26,0,5,0,0,32,25,0,0,8,0,30,31,5,3,54,0,97,9,3,0,4,0,18,8,0,0,0,0,8,92,5,5,3,0,99,99,26,15,180,4,329,72,20,11,70,0,179,8,0,0,0,0,8,0,0,0,0,0,0,6,0,4,0,0,11,7,0,0,0,0,10,26,0,0,0,0,26,19,0,3,0,0,30,21,0,3,5,0,37,7,0,0,0,0,10,0,0,0,0,0,0,90,26,14,150,0,284,0,0,0,0,0,0,32,6,0,0,0,42,14,0,0,0,0,14,28,3,0,0,0,32,39,0,0,0,0,39,16,0,0,4,0,23,322,32,20,33,0,400,17,0,0,3,324,348,1377,226,155,1090,346,3201
SAL50032,44,139,104,462,3,755,0,0,3,22,0,19,45,3,3,3,0,59,13,0,0,7,0,21,31,9,0,11,0,49,710,117,96,340,17,1275,32,0,0,0,0,38,13,0,3,0,0,17,33,9,0,25,0,71,0,0,0,4,0,3,4,0,0,0,0,4,121,5,0,0,0,132,159,18,15,91,4,288,36,14,7,59,0,119,4,0,0,0,0,4,0,3,0,0,0,4,4,0,0,0,0,6,5,0,0,0,0,12,14,0,0,0,0,18,18,11,9,0,0,39,13,3,0,6,0,18,0,0,0,0,0,6,0,0,0,0,0,0,179,28,19,90,0,319,6,0,0,0,0,6,63,4,3,0,0,75,12,0,0,0,0,12,3,0,0,0,0,5,16,0,5,0,0,23,25,8,7,5,0,46,242,17,16,11,0,285,27,6,0,3,50,85,1496,236,171,785,77,2766
SAL50033,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
SAL50034,16,80,47,299,9,452,0,6,0,56,0,60,38,3,0,0,0,47,6,3,0,0,0,4,20,6,0,14,0,38,149,74,50,236,0,517,18,0,0,0,0,20,9,0,0,0,0,12,18,0,10,18,0,47,0,0,0,0,0,0,0,0,4,0,0,4,23,9,0,0,0,35,35,8,7,77,0,132,22,11,0,18,0,55,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,4,5,0,0,0,0,8,12,0,0,6,0,12,3,0,3,4,0,13,3,0,0,0,0,3,0,0,0,0,0,0,48,15,12,68,0,143,10,0,3,0,0,11,7,4,0,0,0,11,0,0,0,0,0,4,0,0,0,0,0,0,13,0,0,0,0,13,0,0,0,4,0,6,147,14,9,23,0,188,11,0,0,5,86,99,483,139,98,552,94,1367
SAL50035,65,313,290,1443,6,2120,0,0,0,38,0,49,228,11,15,15,0,275,50,24,6,61,0,137,59,18,7,43,0,128,954,311,238,1236,4,2742,26,0,7,0,0,32,27,5,3,13,0,54,69,17,25,108,0,220,15,3,12,35,0,59,6,0,0,0,0,14,96,0,7,21,0,116,232,72,42,417,3,775,252,97,45,314,4,715,18,0,4,0,0,23,5,0,4,0,0,9,10,0,0,9,0,16,6,4,4,12,0,23,8,0,3,0,0,14,32,14,11,6,0,58,43,8,10,14,0,76,10,0,4,6,0,15,0,0,0,0,0,0,243,105,67,345,7,763,8,0,3,0,0,12,72,8,23,6,0,105,26,0,0,10,0,34,14,3,0,3,0,26,14,4,0,0,0,17,46,8,3,18,0,78,399,60,59,85,3,605,26,6,0,10,94,134,2407,628,496,2877,120,6534
SAL50036,116,473,428,2040,13,3070,0,14,6,131,0,148,748,12,26,5,0,790,36,18,15,47,0,112,89,31,26,60,0,200,1194,419,369,1508,15,3510,133,0,9,0,0,142,33,0,0,11,0,42,62,36,11,108,0,221,12,7,0,5,0,18,9,3,0,5,0,14,249,17,6,8,0,276,260,68,46,315,0,692,124,48,46,221,0,432,107,0,3,0,0,114,6,0,0,0,0,6,6,0,3,7,0,8,11,3,0,5,0,20,92,16,5,5,0,116,64,29,9,7,0,117,65,7,9,14,0,94,24,0,0,0,0,32,11,0,0,0,0,11,342,95,71,371,0,881,44,0,0,3,0,46,111,17,14,3,0,146,21,0,0,3,0,31,22,3,0,0,0,26,21,0,0,0,0,20,39,9,11,6,0,72,804,83,123,140,6,1152,43,0,0,22,137,203,3941,785,693,3462,174,9053
SAL50037,95,292,280,1375,10,2045,0,4,6,72,0,79,542,4,10,12,7,573,39,13,0,42,0,99,64,22,13,43,0,143,908,234,222,936,18,2304,127,4,12,4,0,140,10,5,4,6,0,22,49,10,0,66,0,127,12,7,5,8,0,35,3,3,6,0,0,11,433,6,4,10,0,451,198,35,33,189,0,454,88,45,31,210,0,376,32,0,0,0,0,32,8,0,0,0,0,11,0,3,0,4,0,6,8,0,0,6,0,10,78,5,8,7,0,103,54,25,19,13,0,117,18,12,0,7,0,34,10,0,0,0,0,13,12,0,3,0,0,18,198,53,35,185,3,476,18,8,0,0,0,30,127,8,14,3,0,147,40,7,0,8,0,57,37,0,0,5,0,42,25,0,3,0,0,35,41,3,4,5,0,59,776,55,82,96,5,1013,29,5,4,9,92,133,3330,478,451,2249,123,6629
SAL50038,10,63,48,383,11,521,0,0,0,16,0,16,9,0,0,0,0,9,6,0,0,0,0,5,13,0,0,0,3,17,240,81,49,395,21,792,0,0,0,0,0,0,8,0,0,0,0,11,30,4,6,43,0,78,0,0,0,4,0,10,0,0,0,0,0,0,0,0,0,0,0,0,28,15,6,96,3,140,4,0,5,20,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,4,12,3,3,0,0,13,4,0,0,0,0,4,0,0,0,5,0,6,0,0,0,0,0,0,55,14,18,99,4,187,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,8,9,0,0,3,0,14,39,6,10,15,5,67,0,0,0,5,75,79,386,115,83,765,112,1458
SAL50039,120,738,667,4786,41,6356,8,30,13,438,6,498,151,5,6,14,0,170,8,3,8,18,0,40,154,54,32,103,0,341,1696,720,608,4011,41,7075,130,0,22,0,0,152,34,3,4,16,0,53,166,45,27,291,7,541,10,4,0,45,0,65,12,6,0,4,0,24,171,10,0,15,0,196,388,97,107,878,4,1480,195,96,38,616,4,953,31,0,13,0,0,43,4,3,0,0,0,8,3,0,0,4,0,14,7,0,9,15,0,33,294,49,29,9,4,380,121,45,31,14,6,218,62,14,18,51,0,140,10,0,0,12,0,23,13,0,0,0,0,15,400,122,124,884,8,1539,15,3,0,0,0,13,154,15,25,5,0,202,18,7,3,24,0,51,3,0,0,0,0,8,12,0,0,0,0,12,39,27,13,34,0,114,530,103,129,143,0,909,44,6,3,57,455,566,3869,1283,1094,8533,539,15325
SAL50040,279,632,569,2659,16,4152,3,35,19,297,6,351,202,0,18,16,3,251,42,11,8,59,0,118,108,26,7,87,4,237,1958,569,488,1831,27,4875,370,8,24,4,0,407,53,4,9,16,0,82,141,41,32,173,0,385,28,14,11,32,0,81,32,0,5,11,0,46,789,17,11,10,0,829,369,62,58,389,8,891,177,95,65,355,0,690,53,0,0,0,0,52,13,3,3,4,0,27,28,13,12,11,0,58,3,3,0,12,0,17,284,25,17,12,0,337,131,35,30,18,0,220,67,17,13,48,0,144,33,4,0,3,0,48,31,9,0,0,0,46,449,100,95,444,10,1087,29,5,0,3,0,36,234,15,13,8,0,269,72,0,11,18,0,101,32,0,0,0,0,29,94,0,3,8,0,101,65,10,11,12,0,100,2081,146,132,182,11,2560,94,9,10,43,282,436,6686,1097,943,4545,341,13608
SAL50041,0,0,0,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,5
SAL50042,0,0,0,10,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,14,0,8
SAL50043,0,0,0,10,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,25,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,21,0,0,4,35,21,59
SAL50044,0,0,0,5,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,10,0,0,7,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,16,0,0,15,6,35
SAL50045,0,5,0,12,0,14,0,0,0,8,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,11,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,3,3,4,6,0,19,3,39
SAL50046,0,0,0,9,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,11,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,20,0,22
SAL50047,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,4,0,0,3,4,8
SAL50048,0,5,5,59,0,70,0,0,0,4,0,0,4,0,0,0,0,7,0,0,0,0,0,3,0,0,0,0,0,0,10,7,5,41,0,58,0,0,0,0,0,0,3,0,0,0,0,3,3,6,0,3,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,8,0,13,9,3,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,11,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,4,0,30,0,0,0,0,17,19,63,11,12,88,22,193
