SA3_CODE_2021,NonI_35_44_PD_GD_GCL_P,NonI_35_44_BDL_P,NonI_35_44_ADip_DipL_P,NonI_35_44_Ct_III_IV_P,NonI_35_44_Ct_I_II_P,NonI_35_44_CL_nfd_P,NonI_35_44_LoE_NS_P,NonI_35_44_Tot_P,NonI_45_54_PD_GD_GCL_P,NonI_45_54_BDL_P,NonI_45_54_ADip_DipL_P,NonI_45_54_Ct_III_IV_P,NonI_45_54_Ct_I_II_P,NonI_45_54_CL_nfd_P,NonI_45_54_LoE_NS_P,NonI_45_54_Tot_P,NonI_55_64_PD_GD_GCL_P,NonI_55_64_BDL_P,NonI_55_64_ADip_DipL_P,NonI_55_64_Ct_III_IV_P,NonI_55_64_Ct_I_II_P,NonI_55_64_CL_nfd_P,NonI_55_64_LoE_NS_P,NonI_55_64_Tot_P,NonI_65ov_PtgdDe_GdDp_GdCt_P,NonI_65ov_BDL_P,NonI_65ov_ADip_DipL_P,NonI_65ov_Ct_III_IV_P,NonI_65ov_Ct_I_II_P,NonI_65ov_CL_nfd_P,NonI_65ov_LoE_NS_P,NonI_65ov_Tot_P,NonI_Tot_PD_GD_GCL_P,NonI_Tot_BDL_P,NonI_Tot_ADip_DipL_P,NonI_Tot_Ct_III_IV_P,NonI_Tot_Ct_I_II_P,NonI_tot_CL_nfd_P,NonI_Tot_LoE_NS_P,NonI_Tot_Tot_P,IS_NS_15_19_PD_GD_GCL_P,IS_NS_15_19_BDL_P,IS_NS_15_19_ADip_DipL_P,IS_NS_15_19_Ct_III_IV_P,IS_NS_15_19_Ct_I_II_P,IS_NS_15_19_CL_nfd_P,IS_NS_15_19_LoE_NS_P,IS_NS_15_19_Tot_P,IS_NS_20_24_PD_GD_GCL_P,IS_NS_20_24_BDL_P,IS_NS_20_24_ADip_DipL_P,IS_NS_20_24_Ct_III_IV_P,IS_NS_20_24_Ct_I_II_P,IS_NS_20_24_CL_nfd_P,IS_NS_20_24_LoE_NS_P,IS_NS_20_24_Tot_P,IS_NS_25_34_PD_GD_GCL_P,IS_NS_25_34_BDL_P,IS_NS_25_34_ADip_DipL_P,IS_NS_25_34_Ct_III_IV_P,IS_NS_25_34_Ct_I_II_P,IS_NS_25_34_CL_nfd_P,IS_NS_25_34_LoE_NS_P,IS_NS_25_34_Tot_P,IS_NS_35_44_PD_GD_GCL_P,IS_NS_35_44_BDL_P,IS_NS_35_44_ADip_DipL_P,IS_NS_35_44_Ct_III_IV_P,IS_NS_35_44_Ct_I_II_P,IS_NS_35_44_CL_nfd_P,IS_NS_35_44_LoE_NS_P,IS_NS_35_44_Tot_P,IS_NS_45_54_PD_GD_GCL_P,IS_NS_45_54_BDL_P,IS_NS_45_54_ADip_DipL_P,IS_NS_45_54_Ct_III_IV_P,IS_NS_45_54_Ct_I_II_P,IS_NS_45_54_CL_nfd_P,IS_NS_45_54_LoE_NS_P,IS_NS_45_54_Tot_P,IS_NS_55_64_PD_GD_GCL_P,IS_NS_55_64_BDL_P,IS_NS_55_64_ADip_DipL_P,IS_NS_55_64_Ct_III_IV_P,IS_NS_55_64_Ct_I_II_P,IS_NS_55_64_CL_nfd_P,IS_NS_55_64_LoE_NS_P,IS_NS_55_64_Tot_P,IS_NS_65ov_PtgdDe_GdDp_GdCt_P,IS_NS_65ov_BDL_P,IS_NS_65ov_ADip_DipL_P,IS_NS_65ov_Ct_III_IV_P,IS_NS_65ov_Ct_I_II_P,IS_NS_65ov_CL_nfd_P,IS_NS_65ov_LoE_NS_P,IS_NS_65ov_Tot_P,IS_NS_Tot_PD_GD_GCL_P,IS_NS_Tot_BDL_P,IS_NS_Tot_ADip_DipL_P,IS_NS_Tot_Ct_III_IV_P,IS_NS_Tot_Ct_I_II_P,IS_NS_tot_CL_nfd_P,IS_NS_Tot_LoE_NS_P,IS_NS_Tot_Tot_P,Tot_15_19_PD_GD_GCL_P,Tot_15_19_BDL_P,Tot_15_19_ADip_DipL_P,Tot_15_19_Ct_III_IV_P,Tot_15_19_Ct_I_II_P,Tot_15_19_CL_nfd_P,Tot_15_19_LoE_NS_P,Tot_15_19_Tot_P,Tot_20_24_PD_GD_GCL_P,Tot_20_24_BDL_P,Tot_20_24_ADip_DipL_P,Tot_20_24_Ct_III_IV_P,Tot_20_24_Ct_I_II_P,Tot_20_24_CL_nfd_P,Tot_20_24_LoE_NS_P,Tot_20_24_Tot_P,Tot_25_34_PD_GD_GCL_P,Tot_25_34_BDL_P,Tot_25_34_ADip_DipL_P,Tot_25_34_Ct_III_IV_P,Tot_25_34_Ct_I_II_P,Tot_25_34_CL_nfd_P,Tot_25_34_LoE_NS_P,Tot_25_34_Tot_P,Tot_35_44_PD_GD_GCL_P,Tot_35_44_BDL_P,Tot_35_44_ADip_DipL_P,Tot_35_44_Ct_III_IV_P,Tot_35_44_Ct_I_II_P,Tot_35_44_CL_nfd_P,Tot_35_44_LoE_NS_P,Tot_35_44_Tot_P,Tot_45_54_PD_GD_GCL_P,Tot_45_54_BDL_P,Tot_45_54_ADip_DipL_P,Tot_45_54_Ct_III_IV_P,Tot_45_54_Ct_I_II_P,Tot_45_54_CL_nfd_P,Tot_45_54_LoE_NS_P,Tot_45_54_Tot_P,Tot_55_64_PD_GD_GCL_P,Tot_55_64_BDL_P,Tot_55_64_ADip_DipL_P,Tot_55_64_Ct_III_IV_P,Tot_55_64_Ct_I_II_P,Tot_55_64_CL_nfd_P,Tot_55_64_LoE_NS_P,Tot_55_64_Tot_P,Tot_65ov_PtgdDe_GdDp_GdCt_P,Tot_65ov_BDL_P,Tot_65ov_ADip_DipL_P,Tot_65ov_Ct_III_IV_P,Tot_65ov_Ct_I_II_P,Tot_65ov_CL_nfd_P,Tot_65ov_LoE_NS_P,Tot_65ov_Tot_P,Tot_Tot_PD_GD_GCL_P,Tot_Tot_BDL_P,Tot_Tot_ADip_DipL_P,Tot_Tot_Ct_III_IV_P,Tot_Tot_Ct_I_II_P,Tot_tot_CL_nfd_P,Tot_Tot_LoE_NS_P,Tot_Tot_Tot_P
50702,1115,1844,513,675,46,61,132,4379,1086,1602,629,645,40,90,136,4228,1021,1301,667,682,46,142,179,4032,900,1330,808,704,46,173,699,4658,4924,8523,3153,3716,352,549,1334,22560,0,0,0,0,0,0,71,75,0,0,0,0,0,0,112,112,0,0,0,0,0,0,370,376,0,0,3,0,0,0,307,319,0,0,0,0,0,0,305,304,0,0,3,0,4,0,229,240,6,8,4,9,0,0,332,355,5,21,17,12,4,4,1730,1785,0,0,15,89,68,12,94,278,35,478,111,254,68,24,168,1139,777,1991,420,714,41,53,501,4498,1119,1860,523,687,50,63,437,4738,1090,1601,645,655,40,90,448,4575,1028,1307,678,684,53,138,408,4302,907,1342,818,712,49,175,1039,5037,4948,8582,3201,3802,366,565,3094,24564
50703,688,1514,839,1632,106,122,245,5146,272,711,621,1234,71,164,201,3278,150,305,349,893,59,88,155,1998,88,235,265,689,31,94,321,1723,1662,4312,2977,7211,775,613,1230,18781,0,0,0,0,0,0,115,119,0,0,0,0,0,0,109,113,0,0,0,0,0,0,400,403,0,3,0,6,0,0,350,354,0,0,0,10,0,0,247,256,0,0,0,6,0,0,184,191,0,0,3,6,0,0,150,162,0,3,9,23,0,0,1558,1604,0,0,12,202,130,20,171,539,30,243,181,700,199,32,202,1586,436,1317,729,1992,212,95,588,5376,687,1530,857,1685,107,124,603,5592,277,725,631,1259,77,164,464,3594,153,309,354,918,60,89,337,2230,86,246,268,704,31,98,475,1906,1678,4364,3028,7451,825,622,2843,20817
50704,2747,5324,1383,1555,115,159,303,11596,2519,4333,1763,1787,103,296,356,11171,1935,3074,1754,1849,102,375,413,9499,1850,3646,2680,2292,152,609,1539,12762,10980,22440,8814,10043,985,1604,3095,57956,0,0,0,0,0,0,122,125,0,4,0,3,0,0,142,146,0,9,0,0,0,0,399,403,0,7,0,4,0,0,405,424,0,9,3,7,0,0,413,434,0,5,5,3,0,3,390,405,4,9,12,19,0,0,697,750,8,36,28,44,0,9,2574,2692,0,9,53,368,228,31,225,910,147,1528,339,751,184,53,287,3300,1791,4570,855,1494,106,77,649,9541,2757,5346,1402,1576,115,162,722,12086,2532,4347,1781,1801,107,296,782,11654,1944,3095,1769,1862,105,382,813,9968,1858,3661,2696,2320,152,612,2237,13536,11027,22551,8895,10172,1011,1620,5718,60988
50705,1000,2576,2323,5158,261,354,501,12173,864,2011,2392,4799,210,417,517,11218,605,1169,1829,3890,179,397,556,8626,417,1045,1353,3255,124,458,1646,8310,3585,9531,10112,25544,2170,2034,3988,56969,0,0,0,0,0,0,339,342,0,3,0,6,0,0,546,558,0,0,0,14,0,0,1203,1217,0,4,4,11,0,0,1088,1117,4,0,4,19,0,0,917,948,0,0,3,21,0,0,673,701,0,0,9,17,0,6,739,777,9,9,25,91,5,8,5502,5655,4,0,58,713,478,59,515,1834,62,577,470,2039,481,115,743,4497,648,2179,1751,6003,500,248,1630,12955,1007,2602,2360,5289,275,370,1609,13512,880,2034,2427,4914,222,421,1453,12339,609,1184,1849,3950,184,394,1246,9423,420,1056,1372,3294,124,465,2409,9152,3629,9644,10281,26213,2265,2072,9617,63713
50901,393,1145,680,1685,141,101,163,4319,436,1127,825,1715,119,180,209,4615,463,1019,986,1731,119,223,331,4874,527,1209,1313,1740,91,302,1224,6411,2111,5548,4365,9625,1048,928,2220,25846,0,0,0,0,0,0,199,200,0,0,0,0,0,0,135,149,0,0,0,4,0,0,406,413,0,3,0,3,0,0,445,464,3,11,4,7,0,0,515,536,0,0,5,15,0,0,520,547,0,12,6,16,0,3,746,779,3,33,21,50,3,4,2974,3092,0,0,11,280,227,27,315,867,32,168,103,722,211,28,216,1479,266,887,455,1885,181,71,585,4330,399,1158,697,1752,154,103,631,4898,441,1157,856,1781,124,182,740,5284,464,1030,1019,1778,121,230,879,5525,531,1232,1327,1769,96,307,2001,7259,2129,5637,4466,9970,1110,951,5368,29637
50902,238,794,451,1433,101,72,276,3363,221,695,624,1556,98,151,299,3652,257,568,775,1717,107,194,328,3942,263,626,917,1780,91,269,1080,5026,1199,3492,3158,8523,773,777,2428,20356,0,0,0,0,0,0,232,234,0,0,0,3,0,0,245,250,0,0,4,0,0,0,585,595,0,0,8,14,0,0,622,652,3,4,4,12,4,0,828,851,0,3,4,16,0,0,858,881,0,4,6,19,0,0,1141,1174,9,14,22,67,3,7,4507,4633,4,0,3,191,123,15,361,690,17,135,73,487,142,26,337,1223,209,673,328,1469,158,57,860,3750,240,804,471,1487,105,82,915,4100,221,706,647,1602,110,150,1154,4599,267,583,788,1778,106,199,1222,4948,266,632,935,1816,90,269,2266,6274,1221,3536,3246,8819,830,795,7126,25579
50903,71,358,184,487,39,38,50,1224,81,237,206,462,41,43,91,1170,78,208,232,522,29,53,114,1233,71,210,271,472,29,76,354,1469,363,1419,1049,2689,260,244,700,6721,0,0,0,0,0,0,90,91,0,0,0,0,0,0,94,94,0,0,0,3,0,0,188,206,0,0,0,4,0,0,238,241,0,0,3,8,0,0,249,262,0,0,0,3,0,0,257,266,0,3,4,3,0,0,353,363,0,7,9,30,0,4,1468,1518,0,0,0,67,24,5,123,217,6,77,24,174,64,8,119,473,52,337,136,556,48,20,237,1384,69,357,184,509,45,43,293,1497,81,242,217,485,44,47,346,1461,78,217,234,536,31,55,377,1534,71,210,275,474,28,76,717,1843,361,1448,1069,2796,282,251,2204,8411
51001,342,667,361,668,35,36,87,2195,224,475,285,669,22,56,77,1809,179,307,281,485,21,60,97,1424,83,165,168,285,8,28,125,860,1196,2756,1472,2947,205,221,583,9372,0,0,0,0,0,0,222,226,0,0,0,0,0,0,262,264,4,0,0,0,6,3,782,795,4,5,0,5,0,3,610,623,0,3,0,6,0,0,663,674,0,5,0,8,0,0,518,532,0,0,0,0,0,0,387,394,5,12,4,25,9,4,3452,3515,0,0,3,77,64,15,429,588,18,170,72,288,93,30,422,1079,374,1031,344,945,123,67,1131,4012,367,706,440,974,108,91,909,3590,246,519,335,891,59,82,895,3028,201,349,332,588,45,84,737,2329,91,184,192,339,15,40,610,1472,1299,2954,1715,4096,505,402,5138,16112
51002,183,516,382,1168,68,56,91,2469,100,230,271,759,27,47,79,1515,79,126,178,519,11,37,67,1015,22,35,42,126,0,9,56,289,582,1627,1224,4089,281,222,441,8466,0,0,0,0,0,0,154,154,0,0,0,0,0,0,287,286,0,0,0,5,0,0,1085,1084,0,0,4,3,0,0,923,936,0,0,0,0,0,0,724,726,0,0,0,11,0,0,531,540,0,0,0,0,0,0,129,132,0,3,10,17,0,0,3827,3858,0,0,6,53,54,3,199,317,12,98,37,287,76,19,330,864,190,641,349,1432,119,60,1234,4023,187,531,411,1314,96,65,1065,3666,99,245,291,842,39,57,832,2414,84,137,193,573,17,36,624,1675,25,39,55,139,6,9,213,478,599,1693,1339,4643,417,254,4502,13450
51003,299,756,509,1536,70,71,126,3355,179,391,378,1012,44,65,106,2177,75,167,233,583,26,40,69,1188,25,52,48,162,5,17,54,360,861,2224,1570,5122,362,254,515,10912,0,0,0,0,0,0,203,207,0,0,0,0,0,0,292,294,0,0,0,13,0,0,1005,1016,0,0,3,5,0,0,980,993,0,0,0,9,0,0,676,683,0,0,0,5,0,0,464,471,0,0,0,0,0,0,149,149,4,5,6,27,4,0,3772,3806,0,0,4,71,76,10,249,410,14,95,47,356,90,9,330,947,281,776,360,1633,114,51,1142,4359,307,759,531,1685,79,74,1118,4559,181,405,400,1098,52,68,801,3012,78,180,242,606,30,44,548,1737,25,52,51,174,5,20,216,543,885,2275,1645,5623,445,279,4410,15559
51101,85,258,154,499,33,27,49,1108,81,233,194,477,30,38,70,1125,56,152,191,417,16,45,83,955,55,177,211,319,18,38,260,1084,335,1160,884,2504,241,177,548,5851,0,0,0,0,0,0,79,79,0,0,0,0,0,0,87,84,0,0,0,0,0,0,168,167,0,0,0,5,0,0,183,186,0,4,0,4,0,0,222,232,0,0,0,0,0,0,194,198,0,0,3,3,0,0,265,273,0,0,3,18,0,0,1193,1223,0,0,0,54,41,8,110,212,3,44,17,208,48,11,112,446,56,302,119,564,68,17,205,1331,85,262,158,519,41,28,236,1329,79,241,200,494,25,41,302,1386,59,154,189,430,18,42,281,1175,55,183,219,332,18,38,534,1370,345,1180,907,2600,257,188,1780,7251
51102,58,198,117,262,17,17,42,707,56,125,98,265,14,19,41,624,28,87,83,265,15,22,44,554,30,58,78,194,5,21,105,500,249,792,497,1404,136,103,302,3478,0,0,0,0,0,0,66,68,0,0,0,0,0,0,93,93,0,0,0,3,0,0,201,199,0,4,0,5,0,0,177,188,0,0,0,0,0,0,173,177,0,0,0,3,0,0,151,150,0,0,0,0,0,0,151,153,0,6,0,12,0,0,1003,1031,0,0,0,24,18,0,102,144,7,47,16,103,38,4,117,330,75,272,105,323,36,19,252,1082,59,202,126,285,15,19,220,936,61,132,100,298,19,22,238,873,34,95,89,285,16,26,216,754,30,58,84,207,8,25,271,681,259,807,516,1534,157,118,1413,4798
51103,313,676,429,1330,70,71,132,3023,195,395,356,1158,61,84,160,2411,140,267,304,901,26,74,158,1880,51,131,150,492,14,53,260,1150,1049,2471,1643,5968,526,382,942,12975,0,0,0,0,0,0,180,180,0,0,0,0,0,0,373,377,0,0,0,3,0,0,911,921,0,0,0,4,0,0,759,763,0,0,0,0,0,0,668,671,0,0,3,12,0,0,582,597,0,0,0,3,0,0,389,397,0,4,3,28,0,0,3862,3907,0,0,3,125,96,5,270,500,31,187,61,497,177,29,470,1454,317,825,342,1624,124,75,1111,4421,314,680,449,1423,82,83,934,3956,202,411,367,1224,66,93,871,3237,144,279,321,943,31,80,776,2576,52,143,160,507,14,59,698,1629,1062,2533,1701,6350,588,419,5128,17778
51104,346,846,557,1575,128,94,144,3692,311,813,659,1689,107,135,206,3914,252,490,669,1542,101,136,242,3429,185,475,653,1476,90,188,812,3882,1350,3557,3080,8701,870,658,1633,19853,0,0,0,0,0,0,308,308,0,0,0,3,0,0,313,309,0,0,0,9,0,0,777,784,0,3,7,6,0,0,865,879,0,0,6,8,0,0,795,809,0,4,0,13,0,0,735,753,0,0,0,16,0,0,930,950,5,10,14,46,0,3,4716,4802,0,0,21,191,154,15,399,775,24,165,119,642,198,35,397,1576,242,791,438,1797,203,63,966,4501,344,873,596,1699,139,108,1047,4809,316,839,701,1781,119,148,1050,4953,256,516,705,1628,109,143,1016,4381,188,490,677,1504,89,195,1809,4955,1377,3670,3255,9247,1013,705,6687,25952
59797,0,11,8,35,0,4,6,69,3,8,4,20,0,0,6,39,0,10,0,7,0,3,0,19,0,0,3,0,0,0,0,9,7,37,28,101,4,8,18,206,0,0,0,0,0,0,5,5,0,0,0,0,0,0,15,15,0,0,0,0,0,0,47,47,0,0,0,0,0,0,72,72,0,0,0,0,0,0,47,47,0,0,0,0,0,0,21,21,0,0,0,0,0,0,3,8,0,0,0,0,0,0,211,218,0,0,0,0,0,0,3,3,0,4,0,8,0,0,17,32,0,14,7,26,4,6,49,97,0,13,11,39,0,4,84,145,3,8,4,15,0,0,54,92,0,10,0,7,0,3,21,48,0,0,4,0,0,0,3,15,7,39,35,100,4,7,233,428
59999,44,130,68,191,10,7,309,758,33,58,47,154,7,9,289,596,40,62,67,158,7,24,193,547,28,44,48,142,4,11,142,412,219,560,323,888,74,61,1275,3397,0,0,0,0,0,0,27,27,0,0,0,0,0,0,93,99,0,0,0,3,0,0,249,253,0,0,0,0,0,0,210,209,0,0,0,0,0,0,201,203,0,0,0,5,0,0,186,186,0,0,0,0,0,0,140,138,0,0,0,7,0,0,1113,1122,0,0,0,14,11,0,102,131,0,54,18,68,23,3,239,400,76,221,79,191,22,11,673,1270,44,131,71,203,15,6,815,1293,31,58,50,162,10,14,753,1073,43,60,77,158,7,23,508,876,30,44,44,143,4,14,353,628,225,563,335,946,85,66,3446,5668
