POW_SA3_CODE_2021,SS_NS_None_Mng,SS_NS_None_Pro,SS_NS_None_TecTW,SS_NS_None_CoPSW,SS_NS_None_ClAW,SS_NS_None_SWks,SS_NS_None_MaOpDv,SS_NS_None_Lab,SS_NS_None_IDNS,SS_NS_None_Tot,SS_NS_1_15_Mng,SS_NS_1_15_Pro,SS_NS_1_15_TecTW,SS_NS_1_15_CoPSW,SS_NS_1_15_ClAW,SS_NS_1_15_SWks,SS_NS_1_15_MaOpDv,SS_NS_1_15_Lab,SS_NS_1_15_IDNS,SS_NS_1_15_Tot,SS_NS_16_24_Mng,SS_NS_16_24_Pro,SS_NS_16_24_TecTW,SS_NS_16_24_CoPSW,SS_NS_16_24_ClAW,SS_NS_16_24_SWks,SS_NS_16_24_MaOpDv,SS_NS_16_24_Lab,SS_NS_16_24_IDNS,SS_NS_16_24_Tot,SS_NS_25_34_Mng,SS_NS_25_34_Pro,SS_NS_25_34_TecTW,SS_NS_25_34_CoPSW,SS_NS_25_34_ClAW,SS_NS_25_34_SWks,SS_NS_25_34_MaOpDv,SS_NS_25_34_Lab,SS_NS_25_34_IDNS,SS_NS_25_34_Tot,SS_NS_35_39_Mng,SS_NS_35_39_Pro,SS_NS_35_39_TecTW,SS_NS_35_39_CoPSW,SS_NS_35_39_ClAW,SS_NS_35_39_SWks,SS_NS_35_39_MaOpDv,SS_NS_35_39_Lab,SS_NS_35_39_IDNS,SS_NS_35_39_Tot,SS_NS_40_Mng,SS_NS_40_Pro,SS_NS_40_TecTW,SS_NS_40_CoPSW,SS_NS_40_ClAW,SS_NS_40_SWks,SS_NS_40_MaOpDv,SS_NS_40_Lab,SS_NS_40_IDNS,SS_NS_40_Tot,SS_NS_41_48_Mng,SS_NS_41_48_Pro,SS_NS_41_48_TecTW,SS_NS_41_48_CoPSW,SS_NS_41_48_ClAW,SS_NS_41_48_SWks,SS_NS_41_48_MaOpDv,SS_NS_41_48_Lab,SS_NS_41_48_IDNS,SS_NS_41_48_Tot,SS_NS_49ov_Mng,SS_NS_49ov_Pro,SS_NS_49ov_TecTW,SS_NS_49ov_CoPSW,SS_NS_49ov_ClAW,SS_NS_49ov_SWks,SS_NS_49ov_MaOpDv,SS_NS_49ov_Lab,SS_NS_49ov_IDNS,SS_NS_49ov_Tot,SS_NS_NS_Mng,SS_NS_NS_Pro,SS_NS_NS_TecTW,SS_NS_NS_CoPSW,SS_NS_NS_ClAW,SS_NS_NS_SWks,SS_NS_NS_MaOpDv,SS_NS_NS_Lab,SS_NS_NS_IDNS,SS_NS_NS_Tot,SS_NS_Tot_Mng,SS_NS_Tot_Pro,SS_NS_Tot_TecTW,SS_NS_Tot_CoPSW,SS_NS_Tot_ClAW,SS_NS_Tot_SWks,SS_NS_Tot_MaOpDv,SS_NS_Tot_Lab,SS_NS_Tot_Inad_des_Tot,SS_NS_Tot_Tot,Tot_None_Mng,Tot_None_Pro,Tot_None_TecTW,Tot_None_CoPSW,Tot_None_ClAW,Tot_None_SWks,Tot_None_MaOpDv,Tot_None_Lab,Tot_None_IDNS,Tot_None_Tot,Tot_1_15_Mng,Tot_1_15_Pro,Tot_1_15_TecTW,Tot_1_15_CoPSW,Tot_1_15_ClAW,Tot_1_15_SWks,Tot_1_15_MaOpDv,Tot_1_15_Lab,Tot_1_15_IDNS,Tot_1_15_Tot,Tot_16_24_Mng,Tot_16_24_Pro,Tot_16_24_TecTW,Tot_16_24_CoPSW,Tot_16_24_ClAW,Tot_16_24_SWks,Tot_16_24_MaOpDv,Tot_16_24_Lab,Tot_16_24_IDNS,Tot_16_24_Tot,Tot_25_34_Mng,Tot_25_34_Pro,Tot_25_34_TecTW,Tot_25_34_CoPSW,Tot_25_34_ClAW,Tot_25_34_SWks,Tot_25_34_MaOpDv,Tot_25_34_Lab,Tot_25_34_IDNS,Tot_25_34_Tot,Tot_35_39_Mng,Tot_35_39_Pro,Tot_35_39_TecTW,Tot_35_39_CoPSW,Tot_35_39_ClAW,Tot_35_39_SWks,Tot_35_39_MaOpDv,Tot_35_39_Lab,Tot_35_39_IDNS,Tot_35_39_Tot,Tot_40_Mng,Tot_40_Pro,Tot_40_TecTW,Tot_40_CoPSW,Tot_40_ClAW,Tot_40_SWks,Tot_40_MaOpDv,Tot_40_Lab,Tot_40_IDNS,Tot_40_Tot,Tot_41_48_Mng,Tot_41_48_Pro,Tot_41_48_TecTW,Tot_41_48_CoPSW,Tot_41_48_ClAW,Tot_41_48_SWks,Tot_41_48_MaOpDv,Tot_41_48_Lab,Tot_41_48_IDNS,Tot_41_48_Tot,Tot_49ov_Mng,Tot_49ov_Pro,Tot_49ov_TecTW,Tot_49ov_CoPSW,Tot_49ov_ClAW,Tot_49ov_SWks,Tot_49ov_MaOpDv,Tot_49ov_Lab,Tot_49ov_IDNS,Tot_49ov_Tot,Tot_NS_Mng,Tot_NS_Pro,Tot_NS_TecTW,Tot_NS_CoPSW,Tot_NS_ClAW,Tot_NS_SWks,Tot_NS_MaOpDv,Tot_NS_Lab,Tot_NS_IDNS,Tot_NS_Tot,Tot_Tot_Mng,Tot_Tot_Pro,Tot_Tot_TecTW,Tot_Tot_CoPSW,Tot_Tot_ClAW,Tot_Tot_SWks,Tot_Tot_MaOpDv,Tot_Tot_Lab,Tot_Tot_Inad_des_Tot,Tot_Tot_Tot
50703,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,3,12,0,6,0,4,0,34,0,17,16,73,9,191,17,118,9,440,4,4,6,28,5,42,11,29,0,136,0,0,4,15,8,13,6,20,0,55,0,3,46,15,7,3,0,4,0,69,4,4,35,5,0,0,5,3,0,53,0,0,19,0,0,0,0,0,0,24,0,6,24,3,0,0,0,3,0,37,0,0,4,0,0,0,0,0,6,17,15,32,150,139,36,263,38,175,18,864
50704,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,3,0,12,0,9,4,51,12,60,4,31,0,171,31,170,57,596,128,1212,57,557,13,2817,20,45,30,230,63,300,29,117,4,847,11,20,13,104,29,123,8,44,4,344,10,14,76,32,25,17,4,18,0,203,6,18,46,18,17,4,4,0,0,114,4,6,38,6,0,8,7,0,0,67,5,5,16,4,3,0,3,7,0,32,0,4,4,13,4,6,0,9,20,56,83,293,289,1053,272,1732,114,780,40,4652
50705,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,8,0,0,9,23,8,36,4,25,0,102,8,52,28,361,32,939,61,494,19,2000,16,12,32,123,21,251,21,130,6,609,10,12,20,87,10,93,5,45,0,284,5,8,85,39,9,18,0,5,0,164,9,12,64,13,5,4,0,6,5,116,4,6,28,9,3,5,0,4,0,55,5,0,31,11,4,3,0,0,0,55,0,0,0,6,0,10,3,5,13,41,57,99,299,669,93,1365,96,715,48,3432
50901,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,5,5,12,0,13,0,17,3,54,8,14,6,156,14,310,11,218,3,743,5,10,8,40,3,43,6,37,3,148,0,5,13,33,12,12,0,14,0,90,3,3,55,21,11,8,6,8,3,118,0,9,64,3,3,0,0,5,0,89,3,4,43,3,3,0,4,0,0,60,5,4,19,6,0,0,0,0,0,38,0,0,6,6,0,3,0,3,16,38,26,35,225,284,51,393,28,302,33,1382
50902,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,4,0,13,0,17,0,47,4,8,15,58,8,151,9,117,6,375,5,0,8,16,5,29,0,31,9,99,5,5,3,16,5,6,0,5,0,45,3,7,39,8,15,5,0,0,0,83,5,5,39,8,0,4,0,3,3,74,4,4,37,6,5,0,0,6,0,54,6,0,29,0,0,0,8,6,0,52,3,0,4,0,0,0,0,0,9,19,36,27,187,117,37,210,28,183,21,847
50903,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,7,0,5,0,4,0,24,4,0,7,21,5,33,8,36,0,112,0,0,7,10,0,6,5,7,0,33,0,0,4,13,0,0,0,7,0,28,0,0,11,6,7,4,0,0,0,20,0,0,14,0,0,0,0,6,0,33,0,0,9,0,0,0,0,0,0,10,0,3,12,0,0,0,0,0,0,15,0,0,0,0,0,4,0,0,14,15,16,9,66,56,11,55,20,53,11,296
51001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,9,0,4,0,6,0,22,0,5,7,54,5,109,0,59,0,241,0,0,0,17,3,13,0,11,0,51,0,5,0,9,5,6,0,6,0,35,4,3,12,13,3,7,0,0,0,47,0,0,19,5,4,0,0,5,0,31,0,0,13,4,0,3,0,0,0,23,0,0,9,8,0,0,4,3,0,22,0,0,0,7,0,0,0,0,8,12,5,22,67,115,34,141,4,93,6,492
51002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,3,0,3,0,3,3,31,0,8,12,33,5,67,8,53,9,197,0,4,5,12,3,15,9,17,0,50,0,0,4,8,3,9,0,3,0,30,0,3,15,4,5,4,0,0,0,31,0,5,17,5,3,4,0,0,0,29,0,0,12,5,0,0,3,0,0,25,0,3,81,3,9,0,8,8,0,111,0,0,0,4,0,0,0,7,10,28,8,22,161,72,35,104,28,92,19,531
51003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,6,0,8,3,3,0,38,0,6,10,51,15,130,7,91,9,320,0,0,0,4,4,26,0,22,0,63,0,0,7,0,6,10,0,3,0,27,0,4,13,10,3,3,0,0,0,42,0,0,21,6,7,0,0,0,0,33,4,6,23,0,7,0,0,6,0,44,0,9,73,4,7,0,5,9,0,104,0,0,3,0,0,3,0,0,8,23,12,23,171,88,45,190,12,137,18,687
51101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,3,0,7,5,9,0,31,0,0,0,20,3,85,7,45,0,165,0,0,0,8,3,6,3,9,0,27,0,0,0,7,4,5,0,3,0,16,0,3,16,9,6,4,0,0,0,47,0,4,26,0,0,4,0,0,0,35,0,0,9,3,3,0,0,3,0,17,0,4,10,3,0,0,4,3,0,21,0,0,0,7,0,4,0,0,8,11,6,20,65,56,27,112,15,73,9,375
51102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,4,0,3,0,14,0,0,0,14,4,37,0,12,0,71,0,0,0,9,0,4,0,3,0,15,0,0,3,0,3,0,0,0,0,12,0,0,9,0,0,0,0,0,0,13,0,0,11,0,0,0,0,0,0,11,0,0,3,0,0,0,0,0,0,9,5,0,0,0,0,0,0,0,0,4,0,0,0,0,3,0,0,0,0,6,0,0,23,28,11,44,3,25,0,150
51103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,3,13,4,4,9,3,11,0,51,0,9,8,57,13,165,9,87,4,356,0,5,9,14,9,25,6,23,0,88,0,0,5,8,4,11,0,5,0,43,3,12,25,15,14,3,0,0,0,74,3,9,54,3,8,0,0,3,0,75,0,3,24,5,7,3,3,0,0,42,0,19,121,5,5,7,13,10,0,174,0,0,5,0,0,0,0,0,6,16,6,53,261,110,60,220,43,138,16,912
51104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,17,13,0,20,3,13,0,63,6,9,11,146,14,317,15,180,13,722,0,4,9,45,3,40,6,42,0,138,0,3,3,28,5,19,3,12,0,80,5,4,52,25,8,7,4,3,0,104,0,0,57,12,9,0,0,0,0,80,0,4,33,10,0,4,4,0,0,53,0,6,47,9,0,0,0,4,0,73,0,0,5,4,0,8,0,0,3,21,13,42,230,284,45,416,32,252,17,1325
59797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,11
59999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,7,0,0,3,0,0,11,0,12,28,63,7,24,9,28,4,176,3,258,48,575,49,115,98,235,12,1393,8,37,37,143,13,37,73,62,10,416,3,14,44,79,16,11,6,30,0,208,0,3,163,16,3,4,9,7,5,215,3,7,226,10,3,0,0,5,0,266,0,3,95,3,0,0,0,6,0,109,3,0,67,14,0,0,4,11,6,102,0,3,8,9,5,7,4,3,23,71,15,346,722,925,85,201,216,387,56,2957
