POW_SA3_CODE_2021,SG_300_399_Mng,SG_300_399_Pro,SG_300_399_TecTW,SG_300_399_CoPSW,SG_300_399_ClAW,SG_300_399_SWks,SG_300_399_MaOpDv,SG_300_399_Lab,SG_300_399_IDNS,SG_300_399_Tot,SG_400_499_Mng,SG_400_499_Pro,SG_400_499_TecTW,SG_400_499_CoPSW,SG_400_499_ClAW,SG_400_499_SWks,SG_400_499_MaOpDv,SG_400_499_Lab,SG_400_499_IDNS,SG_400_499_Tot,SG_500_649_Mng,SG_500_649_Pro,SG_500_649_TecTW,SG_500_649_CoPSW,SG_500_649_ClAW,SG_500_649_SWks,SG_500_649_MaOpDv,SG_500_649_Lab,SG_500_649_IDNS,SG_500_649_Tot,SG_650_799_Mng,SG_650_799_Pro,SG_650_799_TecTW,SG_650_799_CoPSW,SG_650_799_ClAW,SG_650_799_SWks,SG_650_799_MaOpDv,SG_650_799_Lab,SG_650_799_IDNS,SG_650_799_Tot,SG_800_999_Mng,SG_800_999_Pro,SG_800_999_TecTW,SG_800_999_CoPSW,SG_800_999_ClAW,SG_800_999_SWks,SG_800_999_MaOpDv,SG_800_999_Lab,SG_800_999_IDNS,SG_800_999_Tot,SG_1000_1249_Mng,SG_1000_1249_Pro,SG_1000_1249_TecTW,SG_1000_1249_CoPSW,SG_1000_1249_ClAW,SG_1000_1249_SWks,SG_1000_1249_MaOpDv,SG_1000_1249_Lab,SG_1000_1249_IDNS,SG_1000_1249_Tot,SG_1250_1499_Mng,SG_1250_1499_Pro,SG_1250_1499_TecTW,SG_1250_1499_CoPSW,SG_1250_1499_ClAW,SG_1250_1499_SWks,SG_1250_1499_MaOpDv,SG_1250_1499_Lab,SG_1250_1499_IDNS,SG_1250_1499_Tot,SG_1500_1749_Mng,SG_1500_1749_Pro,SG_1500_1749_TecTW,SG_1500_1749_CoPSW,SG_1500_1749_ClAW,SG_1500_1749_SWks,SG_1500_1749_MaOpDv,SG_1500_1749_Lab,SG_1500_1749_IDNS,SG_1500_1749_Tot,SG_1750_1999_Mng,SG_1750_1999_Pro,SG_1750_1999_TecTW,SG_1750_1999_CoPSW,SG_1750_1999_ClAW,SG_1750_1999_SWks,SG_1750_1999_MaOpDv,SG_1750_1999_Lab,SG_1750_1999_IDNS,SG_1750_1999_Tot,SG_2000_2999_Mng,SG_2000_2999_Pro,SG_2000_2999_TecTW,SG_2000_2999_CoPSW,SG_2000_2999_ClAW,SG_2000_2999_SWks,SG_2000_2999_MaOpDv,SG_2000_2999_Lab,SG_2000_2999_IDNS,SG_2000_2999_Tot,SG_3000_3499_Mng,SG_3000_3499_Pro,SG_3000_3499_TecTW,SG_3000_3499_CoPSW,SG_3000_3499_ClAW,SG_3000_3499_SWks,SG_3000_3499_MaOpDv,SG_3000_3499_Lab,SG_3000_3499_IDNS,SG_3000_3499_Tot,SG_3500mo_Mng,SG_3500mo_Pro,SG_3500mo_TecTW,SG_3500mo_CoPSW,SG_3500mo_ClAW,SG_3500mo_SWks,SG_3500mo_MaOpDv,SG_3500mo_Lab,SG_3500mo_IDNS,SG_3500mo_Tot,SG_PINS_Mng,SG_PINS_Pro,SG_PINS_TecTW,SG_PINS_CoPSW,SG_PINS_ClAW,SG_PINS_SWks,SG_PINS_MaOpDv,SG_PINS_Lab,SG_PINS_IDNS,SG_PINS_Tot,SG_Tot_Mng,SG_Tot_Pro,SG_Tot_TecTW,SG_Tot_CoPSW,SG_Tot_ClAW,SG_Tot_SWks,SG_Tot_MaOpDv,SG_Tot_Lab,SG_Tot_IDNS,SG_Tot_Tot,LG_NNI_Mng,LG_NNI_Pro,LG_NNI_TecTW,LG_NNI_CoPSW,LG_NNI_ClAW,LG_NNI_SWks,LG_NNI_MaOpDv,LG_NNI_Lab,LG_NNI_IDNS,LG_NNI_Tot,LG_1_149_Mng,LG_1_149_Pro,LG_1_149_TecTW,LG_1_149_CoPSW,LG_1_149_ClAW,LG_1_149_SWks,LG_1_149_MaOpDv,LG_1_149_Lab,LG_1_149_IDNS,LG_1_149_Tot,LG_150_299_Mng,LG_150_299_Pro,LG_150_299_TecTW,LG_150_299_CoPSW,LG_150_299_ClAW,LG_150_299_SWks,LG_150_299_MaOpDv,LG_150_299_Lab,LG_150_299_IDNS,LG_150_299_Tot,LG_300_399_Mng,LG_300_399_Pro,LG_300_399_TecTW,LG_300_399_CoPSW,LG_300_399_ClAW,LG_300_399_SWks,LG_300_399_MaOpDv,LG_300_399_Lab,LG_300_399_IDNS,LG_300_399_Tot,LG_400_499_Mng,LG_400_499_Pro,LG_400_499_TecTW,LG_400_499_CoPSW,LG_400_499_ClAW,LG_400_499_SWks,LG_400_499_MaOpDv,LG_400_499_Lab,LG_400_499_IDNS,LG_400_499_Tot,LG_500_649_Mng,LG_500_649_Pro,LG_500_649_TecTW,LG_500_649_CoPSW,LG_500_649_ClAW,LG_500_649_SWks,LG_500_649_MaOpDv,LG_500_649_Lab,LG_500_649_IDNS,LG_500_649_Tot
50704,0,51,0,27,6,0,3,19,0,113,0,54,10,51,15,0,4,22,0,163,6,79,25,93,55,0,3,29,0,292,4,144,29,143,80,0,4,67,0,476,4,248,50,165,93,0,15,53,0,630,15,499,67,202,212,0,39,87,8,1133,20,733,84,105,160,0,18,26,4,1152,30,1009,68,73,82,0,13,14,5,1292,15,874,21,71,25,0,3,0,5,1008,181,1231,20,63,51,0,4,3,3,1559,47,147,0,9,7,0,0,0,0,211,28,381,0,3,5,0,0,0,3,421,0,10,0,9,0,0,0,3,6,29,354,5490,391,1053,798,6,111,345,34,8582,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,6,0,0,0,10,0,0,0,0,0,16,0,0,0,4,0,0,0,0,0,7,0,0,4,3,5,0,0,3,0,14,0,7,5,13,13,0,0,0,0,38
50705,3,13,4,30,3,0,0,20,0,75,0,15,5,48,3,0,0,15,0,97,0,38,11,109,21,0,0,35,0,217,6,71,20,154,29,0,0,35,0,318,4,116,17,221,50,0,0,32,4,445,4,174,31,153,92,0,10,17,3,479,17,266,20,42,56,0,0,3,0,405,22,349,5,56,20,0,0,0,3,445,18,362,0,63,5,0,0,0,0,451,109,454,4,80,11,0,0,4,0,660,13,19,0,4,0,0,0,0,0,39,7,32,0,0,0,0,0,0,0,45,0,3,0,3,0,0,0,0,0,7,201,1938,112,997,299,6,10,186,17,3770,0,0,0,0,0,0,0,0,0,5,0,0,0,7,0,0,0,0,0,9,0,0,0,4,0,0,0,0,0,5,0,0,0,6,0,4,0,0,0,15,0,0,0,11,8,3,0,0,0,29,0,0,0,6,11,0,0,0,0,24
50901,5,14,4,11,11,0,0,6,0,44,0,15,6,22,8,0,0,18,0,75,0,24,10,52,28,0,0,25,0,139,3,65,20,95,27,0,0,35,0,246,3,67,21,103,46,0,0,30,3,277,17,128,21,109,84,0,0,21,3,392,17,160,33,68,66,6,10,12,0,372,25,261,26,132,33,0,0,3,3,485,29,259,18,107,19,0,3,7,0,442,140,300,41,110,26,0,12,6,0,639,23,17,3,11,7,0,0,0,0,59,6,30,0,0,0,0,0,0,0,42,0,3,0,4,0,0,0,0,0,10,272,1362,206,848,366,11,33,174,23,3292,0,0,0,0,0,0,0,0,0,4,0,6,0,0,4,0,0,0,0,11,0,0,0,9,5,0,0,3,0,11,0,0,4,5,0,0,0,6,0,16,0,0,0,3,5,0,0,0,4,15,0,6,5,4,13,0,0,9,0,40
50902,0,9,3,18,0,0,3,10,0,43,0,24,6,14,7,0,0,15,0,64,0,20,15,53,19,0,0,20,0,123,3,36,10,68,25,0,0,30,0,175,7,61,20,104,32,5,0,23,7,259,8,90,29,92,48,6,7,24,3,299,21,111,25,49,59,4,0,9,0,278,24,166,19,52,31,0,4,8,0,311,29,168,28,36,15,0,8,7,0,287,120,233,42,98,9,0,6,10,0,522,23,9,14,7,0,0,0,0,0,55,10,21,4,8,0,0,0,0,0,38,0,3,0,4,0,0,0,0,0,9,248,966,223,615,251,8,32,168,20,2528,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,3,0,10,0,0,4,0,0,0,0,3,3,17,4,0,0,0,0,0,0,0,0,11,0,0,0,3,12,0,0,10,0,29,0,0,3,10,16,0,0,6,0,40
50903,0,4,0,7,0,0,0,3,0,18,3,10,0,15,5,0,0,10,0,44,5,11,7,21,6,0,0,14,0,63,0,15,11,29,3,0,0,7,0,65,0,27,15,49,10,0,0,13,0,115,6,36,9,39,15,0,3,8,4,117,6,63,0,24,13,0,0,0,0,116,8,83,7,10,7,0,5,8,0,129,3,62,5,16,0,0,0,6,0,89,46,93,10,29,0,0,0,0,0,192,5,8,0,3,0,0,0,0,0,18,0,13,0,0,0,0,0,0,0,10,0,3,0,0,0,0,0,3,0,10,85,436,71,249,77,7,7,74,3,1013,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,5,0,0,0,0,4,0,0,5,0,10,0,0,3,6,4,0,0,7,0,20,3,0,0,4,7,0,0,7,0,16
51001,0,5,5,5,4,0,0,9,0,28,0,5,0,7,9,0,0,0,3,19,0,8,7,23,6,0,0,8,0,59,5,20,3,31,13,0,0,12,0,80,0,27,8,55,20,0,0,15,4,130,4,58,12,77,73,0,5,21,3,253,12,124,22,70,75,9,0,8,0,330,17,207,15,86,55,3,0,4,0,392,29,249,14,72,29,3,0,3,4,403,116,333,22,185,33,0,9,3,0,703,19,27,0,31,4,0,0,0,0,88,14,77,6,16,4,0,0,0,0,124,0,8,4,3,0,0,0,0,5,21,221,1140,123,691,330,19,21,86,24,2658,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,8,0,0,0,0,15,0,0,0,0,0,0,0,9,0,12,0,0,3,0,0,0,0,0,0,13,0,0,0,5,3,0,0,0,0,15
51002,0,0,0,9,0,0,0,0,0,13,0,4,0,3,0,0,0,0,0,9,0,0,0,16,0,0,0,4,0,32,0,14,5,16,5,0,0,11,0,47,5,16,8,29,7,0,0,3,0,65,0,20,3,40,25,0,0,9,0,102,11,54,9,35,31,0,5,9,3,158,3,95,3,37,18,3,3,3,0,176,12,100,11,25,18,0,0,8,0,170,45,166,24,69,21,0,0,0,4,338,14,20,11,8,7,0,0,0,0,57,27,18,21,0,4,0,0,0,0,73,0,0,0,0,0,0,0,0,0,3,118,526,95,294,143,5,9,60,18,1258,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,3,0,0,0,5,0,3,0,3,3,0,0,0,0,13,0,0,0,5,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,3,0,0,0,4,3,0,0,0,0,9
51003,0,5,0,11,4,0,0,0,0,18,0,3,0,14,0,0,0,3,0,24,0,11,9,23,4,0,0,0,0,54,0,11,9,28,19,0,0,5,0,73,3,13,10,54,14,0,0,4,0,101,6,52,7,50,33,5,0,7,0,159,0,70,3,18,42,0,0,7,3,140,8,113,9,41,22,0,0,8,6,203,18,135,4,50,13,5,3,0,0,223,82,215,12,91,11,0,9,3,6,429,11,4,4,14,0,0,0,0,0,41,18,18,12,10,0,0,0,0,0,47,0,7,0,4,0,0,0,0,0,9,156,665,67,412,171,8,12,43,13,1547,0,0,0,0,0,0,0,0,0,0,5,0,0,8,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,7,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,13
51101,0,3,0,4,0,0,0,0,0,9,0,5,0,0,0,0,0,0,0,11,0,7,0,18,0,0,0,8,0,38,0,12,6,17,7,0,0,10,0,50,4,13,3,24,7,0,0,4,0,63,11,33,11,30,12,0,0,7,0,100,4,36,8,12,8,0,0,6,0,74,9,58,3,9,9,0,0,5,0,90,4,54,6,5,3,0,0,3,0,71,25,94,13,24,5,0,4,8,0,170,3,5,5,6,0,0,0,0,0,26,0,5,9,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,59,327,66,150,66,0,3,51,3,717,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,6,0,0,0,0,3,0,0,4,0,8
51102,0,0,0,0,0,0,0,0,0,6,0,0,8,3,0,0,0,3,0,13,0,4,0,7,4,0,0,3,0,19,0,8,0,3,8,0,0,3,0,27,0,4,0,14,5,0,0,4,0,30,4,15,5,23,22,0,0,3,0,68,0,34,8,9,15,0,0,6,0,72,4,35,10,17,7,0,0,0,5,70,4,29,4,14,3,0,0,0,0,63,16,53,5,19,7,0,4,0,0,116,3,6,0,0,0,0,0,0,0,16,6,7,0,0,4,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,43,190,44,117,74,7,5,30,10,513,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,8
51103,0,9,0,7,0,0,0,4,0,19,0,5,0,9,0,0,0,6,0,22,0,8,5,25,10,0,0,7,0,51,0,9,3,51,11,3,0,12,0,104,4,23,7,67,17,0,0,13,0,131,8,46,9,58,77,0,0,17,0,216,6,87,9,43,44,0,0,7,3,204,14,124,8,81,30,0,0,4,0,269,13,148,11,69,16,0,0,5,0,259,86,196,18,105,22,0,0,0,0,443,8,17,0,23,0,0,0,0,0,53,8,20,0,5,0,0,0,0,0,35,0,6,0,3,0,0,0,0,0,5,162,718,78,549,230,12,6,80,17,1844,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,5,3,0,0,0,0,0,0,4,0,9,0,0,0,3,0,0,0,0,0,4,0,0,0,0,3,0,0,4,0,9,0,8,6,11,0,0,0,3,0,25
51104,0,6,0,17,3,0,0,14,0,43,0,13,5,31,9,0,0,18,0,72,8,35,14,69,23,0,4,11,0,159,8,44,11,76,18,3,3,28,4,192,3,75,20,124,31,0,0,33,0,295,8,109,24,125,98,0,4,31,4,409,15,180,27,90,82,4,5,7,4,409,27,250,20,93,43,7,6,4,0,445,33,228,18,99,20,0,8,8,7,416,125,307,33,149,26,0,8,4,6,666,29,26,11,16,0,0,0,0,0,80,13,47,0,5,0,0,0,0,0,67,0,4,4,0,0,0,0,0,0,15,269,1344,180,920,361,21,45,164,19,3322,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,3,0,0,3,0,5,0,0,0,4,6,0,0,0,0,10,0,0,0,0,9,0,0,8,0,12,0,0,4,7,6,0,4,6,0,31
59797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
59999,3,19,0,13,0,0,0,10,0,39,0,18,4,11,4,0,0,4,0,43,0,29,3,31,5,0,0,11,0,83,0,35,9,29,8,0,5,5,5,93,4,47,3,27,13,0,0,3,0,104,4,50,8,37,25,0,0,7,0,133,3,53,7,34,19,3,3,0,5,120,3,54,3,38,10,5,3,0,5,126,5,46,7,57,5,0,4,0,10,140,25,64,20,56,5,0,0,0,4,175,3,4,3,0,4,0,0,0,3,19,4,18,5,4,0,0,0,0,0,28,0,3,0,5,0,0,0,0,0,9,52,462,79,360,92,6,27,60,31,1171,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,3,0,6,0,0,0,3,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,7
