SAL_CODE_2021,M_Neg_Nil_income_15_19_yrs,M_Neg_Nil_income_20_24_yrs,M_Neg_Nil_income_25_34_yrs,M_Neg_Nil_income_35_44_yrs,M_Neg_Nil_income_45_54_yrs,M_Neg_Nil_income_55_64_yrs,M_Neg_Nil_income_65_74_yrs,M_Neg_Nil_income_75_84_yrs,M_Negtve_Nil_incme_85_yrs_ovr,M_Neg_Nil_income_Tot,M_1_149_15_19_yrs,M_1_149_20_24_yrs,M_1_149_25_34_yrs,M_1_149_35_44_yrs,M_1_149_45_54_yrs,M_1_149_55_64_yrs,M_1_149_65_74_yrs,M_1_149_75_84_yrs,M_1_149_85ov,M_1_149_Tot,M_150_299_15_19_yrs,M_150_299_20_24_yrs,M_150_299_25_34_yrs,M_150_299_35_44_yrs,M_150_299_45_54_yrs,M_150_299_55_64_yrs,M_150_299_65_74_yrs,M_150_299_75_84_yrs,M_150_299_85ov,M_150_299_Tot,M_300_399_15_19_yrs,M_300_399_20_24_yrs,M_300_399_25_34_yrs,M_300_399_35_44_yrs,M_300_399_45_54_yrs,M_300_399_55_64_yrs,M_300_399_65_74_yrs,M_300_399_75_84_yrs,M_300_399_85ov,M_300_399_Tot,M_400_499_15_19_yrs,M_400_499_20_24_yrs,M_400_499_25_34_yrs,M_400_499_35_44_yrs,M_400_499_45_54_yrs,M_400_499_55_64_yrs,M_400_499_65_74_yrs,M_400_499_75_84_yrs,M_400_499_85ov,M_400_499_Tot,M_500_649_15_19_yrs,M_500_649_20_24_yrs,M_500_649_25_34_yrs,M_500_649_35_44_yrs,M_500_649_45_54_yrs,M_500_649_55_64_yrs,M_500_649_65_74_yrs,M_500_649_75_84_yrs,M_500_649_85ov,M_500_649_Tot,M_650_799_15_19_yrs,M_650_799_20_24_yrs,M_650_799_25_34_yrs,M_650_799_35_44_yrs,M_650_799_45_54_yrs,M_650_799_55_64_yrs,M_650_799_65_74_yrs,M_650_799_75_84_yrs,M_650_799_85ov,M_650_799_Tot,M_800_999_15_19_yrs,M_800_999_20_24_yrs,M_800_999_25_34_yrs,M_800_999_35_44_yrs,M_800_999_45_54_yrs,M_800_999_55_64_yrs,M_800_999_65_74_yrs,M_800_999_75_84_yrs,M_800_999_85ov,M_800_999_Tot,M_1000_1249_15_19_yrs,M_1000_1249_20_24_yrs,M_1000_1249_25_34_yrs,M_1000_1249_35_44_yrs,M_1000_1249_45_54_yrs,M_1000_1249_55_64_yrs,M_1000_1249_65_74_yrs,M_1000_1249_75_84_yrs,M_1000_1249_85ov,M_1000_1249_Tot,M_1250_1499_15_19_yrs,M_1250_1499_20_24_yrs,M_1250_1499_25_34_yrs,M_1250_1499_35_44_yrs,M_1250_1499_45_54_yrs,M_1250_1499_55_64_yrs,M_1250_1499_65_74_yrs,M_1250_1499_75_84_yrs,M_1250_1499_85ov,M_1250_1499_Tot,M_1500_1749_15_19_yrs,M_1500_1749_20_24_yrs,M_1500_1749_25_34_yrs,M_1500_1749_35_44_yrs,M_1500_1749_45_54_yrs,M_1500_1749_55_64_yrs,M_1500_1749_65_74_yrs,M_1500_1749_75_84_yrs,M_1500_1749_85ov,M_1500_1749_Tot,M_1750_1999_15_19_yrs,M_1750_1999_20_24_yrs,M_1750_1999_25_34_yrs,M_1750_1999_35_44_yrs,M_1750_1999_45_54_yrs,M_1750_1999_55_64_yrs,M_1750_1999_65_74_yrs,M_1750_1999_75_84_yrs,M_1750_1999_85ov,M_1750_1999_Tot,M_2000_2999_15_19_yrs,M_2000_2999_20_24_yrs,M_2000_2999_25_34_yrs,M_2000_2999_35_44_yrs,M_2000_2999_45_54_yrs,M_2000_2999_55_64_yrs,M_2000_2999_65_74_yrs,M_2000_2999_75_84_yrs,M_2000_2999_85ov,M_2000_2999_Tot,M_3000_3499_15_19_yrs,M_3000_3499_20_24_yrs,M_3000_3499_25_34_yrs,M_3000_3499_35_44_yrs,M_3000_3499_45_54_yrs,M_3000_3499_55_64_yrs,M_3000_3499_65_74_yrs,M_3000_3499_75_84_yrs,M_3000_3499_85ov,M_3000_3499_Tot,M_3500_more_15_19_yrs,M_3500_more_20_24_yrs,M_3500_more_25_34_yrs,M_3500_more_35_44_yrs,M_3500_more_45_54_yrs,M_3500_more_55_64_yrs,M_3500_more_65_74_yrs,M_3500_more_75_84_yrs,M_3500_more_85ov,M_3500_more_Tot,M_PI_NS_15_19_yrs,M_PI_NS_ns_20_24_yrs,M_PI_NS_ns_25_34_yrs,M_PI_NS_ns_35_44_yrs,M_PI_NS_ns_45_54_yrs,M_PI_NS_ns_55_64_yrs,M_PI_NS_ns_65_74_yrs,M_PI_NS_ns_75_84_yrs,M_PI_NS_ns_85_yrs_ovr,M_PI_NS_ns_Tot,M_Tot_15_19_yrs,M_Tot_20_24_yrs,M_Tot_25_34_yrs,M_Tot_35_44_yrs,M_Tot_45_54_yrs,M_Tot_55_64_yrs,M_Tot_65_74_yrs,M_Tot_75_84_yrs,M_Tot_85ov,M_Tot_Tot,F_Neg_Nil_income_15_19_yrs,F_Neg_Nil_income_20_24_yrs,F_Neg_Nil_income_25_34_yrs,F_Neg_Nil_income_35_44_yrs,F_Neg_Nil_income_45_54_yrs,F_Neg_Nil_income_55_64_yrs,F_Neg_Nil_income_65_74_yrs,F_Neg_Nil_income_75_84_yrs,F_Neg_Nil_incme_85_yrs_ovr,F_Neg_Nil_income_Tot,F_1_149_15_19_yrs,F_1_149_20_24_yrs,F_1_149_25_34_yrs,F_1_149_35_44_yrs,F_1_149_45_54_yrs,F_1_149_55_64_yrs,F_1_149_65_74_yrs,F_1_149_75_84_yrs,F_1_149_85ov,F_1_149_Tot,F_150_299_15_19_yrs,F_150_299_20_24_yrs,F_150_299_25_34_yrs,F_150_299_35_44_yrs,F_150_299_45_54_yrs,F_150_299_55_64_yrs,F_150_299_65_74_yrs,F_150_299_75_84_yrs,F_150_299_85ov,F_150_299_Tot
SAL51344,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL51345,82,16,6,6,6,22,21,6,0,167,34,13,0,0,0,3,3,4,0,63,21,23,3,6,7,3,6,10,0,83,6,13,8,5,3,8,14,27,3,99,11,7,5,6,6,8,17,15,7,83,3,18,6,7,7,17,19,9,3,84,0,11,7,9,0,13,25,20,0,89,0,17,12,11,16,13,17,14,0,112,0,11,18,19,17,17,24,9,0,120,0,14,18,24,19,18,13,4,0,124,0,6,26,28,16,24,17,8,0,124,0,3,20,27,27,14,9,0,0,99,0,0,32,68,80,61,27,6,0,271,0,0,10,27,27,20,9,0,0,85,0,0,8,48,73,57,22,3,0,211,3,12,8,11,12,7,3,6,0,63,160,157,186,299,328,322,253,147,22,1872,93,27,25,36,48,41,33,10,0,322,43,12,0,12,17,11,16,7,0,115,16,21,12,10,13,17,18,13,0,118
SAL51346,62,9,9,10,6,11,13,4,0,117,39,11,5,0,0,5,3,3,0,67,19,10,0,4,4,9,8,5,4,65,0,8,3,3,3,12,18,15,12,74,7,13,5,0,5,3,31,15,4,74,0,20,13,4,6,0,12,13,0,77,0,10,15,8,8,7,13,9,0,70,0,6,10,10,6,10,26,7,4,74,0,6,18,5,16,13,14,8,0,86,0,12,13,17,11,19,15,5,5,87,0,0,18,11,10,12,20,6,3,78,0,0,19,16,6,5,11,4,0,75,0,3,46,55,50,43,20,5,0,213,0,0,10,24,31,17,9,0,4,84,0,0,13,113,113,69,22,4,0,338,4,4,15,8,18,6,32,27,17,124,137,112,209,284,290,247,263,130,47,1726,50,8,11,38,16,15,15,5,5,153,34,12,6,10,11,9,15,4,0,97,23,14,0,13,7,10,16,6,3,100
SAL51347,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL51348,38,15,0,3,5,20,19,7,0,108,17,5,0,0,3,8,12,9,0,48,7,9,11,11,3,10,17,10,5,84,7,11,14,3,14,26,38,30,14,156,4,7,8,3,10,21,36,34,12,135,5,7,9,7,8,13,27,35,12,116,5,13,6,3,8,10,23,18,4,92,3,9,14,17,13,14,23,7,5,99,0,20,26,19,12,29,16,7,3,129,0,11,23,11,16,30,9,3,0,103,0,5,15,17,17,34,7,12,0,104,0,4,20,16,22,28,0,0,0,88,0,5,45,56,54,34,10,0,0,205,0,0,0,12,21,22,0,0,0,57,0,0,4,25,25,21,4,0,0,84,6,11,18,28,28,25,17,40,22,193,95,122,217,234,262,336,259,209,75,1812,36,0,21,24,21,40,26,4,4,190,16,7,5,8,12,9,8,4,0,72,4,14,18,11,13,15,13,14,7,108
SAL51349,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,4,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL51350,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,3,6,6,0,26,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3
SAL51351,14,0,0,3,3,6,4,0,0,46,6,0,0,0,0,3,4,4,0,17,5,3,5,0,0,3,5,7,0,22,0,6,4,6,4,4,14,11,6,42,4,0,4,4,3,4,10,7,0,36,0,0,9,6,3,7,13,11,0,47,3,4,6,9,0,5,9,8,0,31,0,8,3,6,4,3,5,3,3,35,0,5,10,5,3,13,16,0,0,53,3,3,4,4,8,8,9,0,0,41,0,0,4,6,11,5,8,0,0,41,0,0,4,3,8,5,3,0,0,24,0,0,13,16,19,15,4,0,0,72,0,0,6,3,8,7,0,0,0,25,0,0,9,8,8,5,0,0,0,27,0,3,0,8,11,8,7,3,3,45,47,32,70,80,86,104,107,56,16,599,13,0,3,6,6,19,10,5,0,68,10,3,6,0,0,8,4,0,0,31,4,4,3,0,4,4,15,4,0,41
SAL51352,45,10,5,4,4,7,3,0,0,79,9,0,0,0,0,0,4,0,0,14,3,4,6,0,0,0,9,5,0,25,0,6,12,3,0,3,7,8,0,47,4,0,6,0,0,5,8,6,0,32,4,6,0,3,6,6,3,0,3,36,3,12,3,5,0,4,5,3,0,42,3,10,28,5,12,14,4,0,0,83,0,15,54,47,26,15,0,0,0,152,0,10,34,34,15,10,3,0,0,113,0,7,36,34,22,13,4,0,0,116,0,0,19,28,23,6,4,0,0,83,0,0,49,60,33,25,0,0,0,173,0,0,10,11,3,5,0,0,0,30,0,0,4,20,8,3,0,0,0,34,3,5,11,15,6,8,3,0,0,45,77,104,271,268,151,122,74,30,7,1098,31,13,27,22,11,21,3,0,0,133,20,0,10,5,4,3,0,4,0,47,8,8,11,14,9,6,7,4,0,58
SAL51353,11,0,0,0,0,3,0,0,0,15,3,0,0,0,0,0,0,0,0,13,0,0,0,0,5,3,3,0,0,12,0,0,0,0,0,3,10,8,0,26,0,3,0,0,6,0,3,0,0,19,0,5,0,0,3,5,0,5,0,19,0,5,0,6,0,0,5,4,0,17,0,6,6,0,3,5,0,0,0,27,0,3,7,4,6,7,5,0,0,33,0,3,8,3,5,7,0,0,0,30,0,0,6,7,6,0,0,0,0,17,0,0,0,0,0,4,0,0,0,7,0,0,4,0,3,4,0,0,0,25,0,0,0,0,0,3,0,0,0,3,0,0,0,4,0,0,0,0,0,7,0,6,5,5,5,7,0,7,0,36,29,34,54,41,47,50,35,18,0,309,19,0,0,0,0,5,5,0,0,30,4,0,6,4,0,0,0,0,0,13,3,6,6,0,0,5,5,0,0,15
SAL51354,62,7,4,9,5,5,6,4,0,99,23,8,3,0,0,3,4,0,0,37,15,4,9,0,0,3,5,4,0,49,5,8,6,4,4,3,29,12,0,74,8,0,4,0,7,8,15,12,5,55,15,11,7,3,0,4,13,6,4,67,6,25,11,5,3,8,7,3,0,69,4,13,4,5,5,12,9,4,0,61,4,10,18,20,13,18,12,4,0,96,0,9,15,14,18,15,5,5,0,85,0,10,23,32,25,24,3,0,0,125,0,5,24,23,31,25,4,0,0,112,0,9,44,87,87,46,4,5,0,279,0,0,12,27,37,13,3,0,0,88,0,0,8,25,35,27,0,0,0,97,6,6,20,18,17,17,3,3,5,93,147,117,217,281,293,230,126,59,15,1488,33,13,30,36,32,39,15,8,0,196,38,0,6,10,7,3,0,5,0,80,18,11,11,14,14,12,5,11,0,96
SAL51355,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,8,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,6,9,0,0,0,0,0,0,18,0,9,20,5,3,0,0,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL51356,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL51357,0,0,0,0,0,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,6,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,8,3,9,8,0,0,0,31,3,0,0,0,0,3,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL51358,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL51359,38,4,11,4,7,3,8,0,0,79,35,3,0,0,0,4,0,0,0,38,10,0,0,0,0,5,4,0,0,21,4,4,4,0,4,3,8,0,0,30,7,0,0,0,3,4,7,3,0,39,11,9,0,9,0,3,12,4,0,46,7,3,0,0,5,12,0,0,0,35,3,11,11,9,3,6,4,0,0,49,10,15,19,13,13,18,11,3,0,95,4,12,22,17,14,10,5,0,0,82,5,17,27,32,24,19,8,0,0,132,0,16,31,25,27,24,4,0,0,123,0,16,78,88,78,67,11,0,0,350,0,5,40,53,49,19,3,0,0,165,0,5,35,61,57,26,3,0,0,179,8,16,44,27,48,33,29,0,0,211,157,126,330,334,327,255,130,18,3,1677,25,5,36,37,18,22,13,7,0,166,30,3,8,4,4,6,5,0,0,63,9,0,4,17,6,6,7,0,0,49
SAL51360,107,9,11,8,5,21,34,12,0,208,58,12,3,0,0,9,21,11,4,121,35,25,8,0,0,6,29,15,0,121,16,17,3,4,3,9,42,42,14,146,9,17,6,4,9,8,42,23,11,120,22,28,11,11,6,9,56,35,7,185,5,16,9,3,8,16,45,28,4,140,5,30,17,9,13,19,47,27,4,160,3,29,25,23,16,34,52,26,7,201,0,23,30,17,30,39,33,15,0,188,0,8,17,21,41,38,40,18,0,188,0,8,17,35,32,28,29,5,0,154,0,3,43,93,123,116,32,5,0,412,0,0,10,42,64,38,12,9,0,163,0,3,14,112,191,120,30,6,0,485,7,4,11,19,34,25,30,11,7,145,266,233,234,391,568,536,578,284,62,3145,93,14,14,30,34,55,71,14,4,326,82,21,0,9,10,32,25,13,0,203,38,19,8,10,13,33,56,25,4,200
SAL51361,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,6,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL51362,9,0,0,0,5,5,3,0,0,25,4,0,0,0,0,5,3,0,0,8,3,4,0,3,0,0,4,0,0,16,0,0,6,4,5,3,0,0,0,22,0,0,0,5,0,7,13,4,0,22,4,0,0,0,3,0,0,0,0,17,4,3,0,0,5,3,4,3,0,21,4,3,3,3,8,5,0,0,0,27,0,6,8,4,3,16,6,0,0,40,5,4,6,6,4,0,3,0,0,34,0,3,6,5,5,7,3,0,0,34,0,7,0,3,3,3,0,0,0,29,0,0,14,19,19,13,6,0,0,77,0,0,9,4,7,4,0,0,0,17,0,0,3,3,4,3,0,0,0,15,18,34,91,78,66,29,15,0,0,336,50,73,157,144,138,112,59,15,4,753,11,6,10,5,6,12,5,0,0,56,5,0,0,0,0,0,0,0,0,15,6,0,5,0,0,4,0,3,0,14
SAL51363,76,11,3,4,6,29,21,6,6,164,43,0,0,0,3,8,10,9,3,81,25,9,14,5,11,11,18,12,8,126,10,7,16,16,18,31,74,53,29,250,15,6,10,8,23,21,57,54,28,222,24,19,13,13,15,23,52,43,10,216,11,18,30,14,26,23,47,27,6,203,7,34,46,30,30,29,32,20,5,234,3,26,58,36,41,44,55,13,4,281,5,24,48,51,56,27,20,15,0,247,0,9,50,48,38,51,12,8,0,207,0,11,50,47,53,53,4,8,0,222,0,14,74,121,121,92,27,5,0,453,0,0,13,26,37,30,10,0,0,115,4,0,11,35,51,36,25,5,0,170,12,5,50,28,51,33,34,21,19,251,236,192,482,499,574,538,508,286,121,3431,79,12,39,39,18,51,36,16,5,305,60,4,12,15,5,20,15,10,4,145,31,11,23,16,20,39,26,23,3,192
SAL51364,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,3,0,3,0,5,4,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL51365,11,0,0,0,0,3,10,0,0,24,7,0,0,0,0,0,0,0,0,10,3,0,0,0,3,0,0,0,0,15,0,0,4,0,0,14,12,5,0,32,0,0,4,4,0,9,12,3,0,33,3,8,0,3,9,6,5,3,0,31,0,4,0,0,4,9,0,0,0,16,0,3,5,0,8,6,5,0,0,29,0,0,6,6,12,8,0,0,0,44,0,3,4,0,3,7,5,0,0,25,0,3,9,4,4,5,0,0,0,22,0,0,0,4,0,6,3,0,0,17,0,0,6,9,10,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,9,6,6,12,12,19,11,10,0,0,74,29,33,45,49,79,79,66,26,4,398,3,3,0,0,0,3,4,0,0,11,0,0,0,0,0,0,0,0,0,7,0,0,0,6,0,3,3,5,0,16
SAL51366,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL51367,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,6,6,3,6,0,24,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL51368,23,0,3,9,7,11,18,6,0,75,12,0,0,0,4,0,11,5,0,41,16,12,0,3,3,10,13,6,0,66,3,6,5,9,6,11,31,16,6,98,3,4,4,3,8,11,21,14,7,77,4,4,5,6,9,16,29,8,0,79,0,13,5,11,6,11,19,12,5,80,0,10,22,3,7,12,20,7,0,85,0,4,21,8,7,22,23,9,4,98,0,3,22,17,14,23,8,4,0,97,0,0,15,12,12,20,13,3,0,79,0,0,15,14,13,20,10,3,0,72,0,0,43,52,47,40,13,0,0,196,0,0,11,10,13,25,4,0,0,73,0,0,3,40,47,49,12,4,0,165,5,0,19,12,18,11,9,5,0,84,68,65,211,219,222,282,251,114,22,1460,22,3,7,23,17,22,16,3,0,118,19,4,0,3,3,9,7,0,6,59,8,17,3,3,7,15,12,4,3,82
SAL51369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL51370,3,0,0,0,0,4,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,6,3,0,0,6,0,0,0,0,0,5,0,0,0,3,0,0,0,0,0,0,3,3,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,6,0,0,0,0,4,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,3,0,0,10,0,8,7,0,10,12,18,5,0,58,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,3
