SAL_CODE_2021,P_Oth_scs_15_19,P_Oth_scs_20_24,P_Oth_scs_25_34,P_Oth_scs_35_44,P_Oth_scs_45_54,P_Oth_scs_55_64,P_Oth_scs_65_74,P_Oth_scs_75_84,P_Oth_scs_85ov,P_Oth_scs_Tot,P_ID_NS_15_19,P_ID_NS_20_24,P_ID_NS_25_34,P_ID_NS_35_44,P_ID_NS_45_54,P_ID_NS_55_64,P_ID_NS_65_74,P_ID_NS_75_84,P_ID_NS_85ov,P_ID_NS_Tot,P_Tot_15_19,P_Tot_20_24,P_Tot_25_34,P_Tot_35_44,P_Tot_45_54,P_Tot_55_64,P_Tot_65_74,P_Tot_75_84,P_Tot_85ov,P_Tot_Tot
SAL51026,3,7,11,17,11,14,3,0,0,68,7,3,18,18,11,19,3,0,0,72,101,119,233,295,301,331,97,17,0,1490
SAL51027,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
SAL51028,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL51029,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL51030,4,4,17,13,18,30,3,0,0,93,0,13,34,51,35,38,9,3,0,187,206,345,602,865,824,731,270,43,3,3881
SAL51031,3,4,10,6,7,3,3,0,0,36,5,7,13,11,17,13,5,0,0,71,39,64,163,168,215,228,55,11,0,947
SAL51032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL51033,0,0,0,0,0,0,0,0,0,0,0,0,6,3,3,0,5,0,0,18,13,39,161,124,90,66,8,0,0,498
SAL51034,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,5,0,0,0,0,7,4,9,0,0,18
SAL51035,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,7
SAL51036,5,8,7,9,12,7,6,3,0,59,5,6,11,10,5,3,0,5,0,46,126,129,315,321,364,275,105,18,0,1650
SAL51037,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,3,14,5,0,0,38
SAL51038,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL51039,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL51040,4,0,4,3,0,4,4,0,0,16,5,3,3,3,11,5,4,4,0,40,27,30,71,80,130,105,22,5,6,467
SAL51041,0,0,0,3,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,7,3,11,29,26,18,25,7,0,0,120
SAL51042,0,0,4,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,4,0,5,21,19,15,12,0,0,0,70
SAL51043,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,6,0,0,0,8
SAL51044,0,0,3,0,0,0,6,3,0,14,0,0,0,0,0,0,0,0,0,0,5,3,26,27,27,33,11,3,0,142
SAL51045,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL51046,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,7,0,0,0,0,15
SAL51047,6,13,22,26,34,21,7,0,0,126,8,11,12,25,28,20,11,0,0,119,255,269,472,741,817,629,170,5,0,3363
SAL51048,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,14,15,20,8,0,0,71
SAL51049,0,0,0,0,0,5,0,0,0,7,0,0,0,0,0,3,0,0,0,0,0,0,15,20,20,34,12,0,0,95
SAL51050,0,0,0,3,0,0,0,0,0,14,0,0,5,0,0,4,0,0,0,8,13,13,44,25,35,25,11,0,0,173
SAL51051,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,6,12,27,17,25,0,0,0,87
SAL51052,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,11,19,9,9,0,0,51
SAL51053,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,8,7,4,0,0,24
SAL51054,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
SAL51055,6,9,11,13,18,11,3,0,0,74,6,5,10,4,7,9,7,0,0,51,83,105,182,248,357,348,106,11,0,1444
SAL51056,5,6,5,0,4,6,0,0,0,29,3,0,3,9,4,5,0,0,0,35,40,63,97,102,139,100,30,6,0,578
SAL51057,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,8
SAL51058,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,6,4,0,9,9,0,0,0,32
SAL51059,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,6,3,6,17,6,19,22,0,4,0,77
SAL51060,0,0,0,3,0,0,3,0,0,9,3,3,0,0,4,4,0,0,0,15,7,7,9,15,18,15,4,0,0,76
SAL51061,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,3,6,0,0,0,27
SAL51062,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,9,11,4,3,0,0,40
SAL51063,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,7,6,4,4,0,0,22
SAL51064,4,3,11,9,7,4,8,0,0,51,12,18,19,11,6,4,0,3,0,72,136,231,257,205,188,178,84,13,0,1300
SAL51065,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,3,0,3,0,0,21
SAL51066,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,13
SAL51067,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,12,3,6,41,31,31,33,12,5,0,175
SAL51068,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL51069,8,4,7,12,13,6,0,0,0,39,0,8,8,6,13,5,3,0,0,42,68,98,176,262,241,123,27,6,0,998
SAL51070,3,4,0,0,9,0,0,0,0,18,0,0,0,0,4,0,0,0,0,5,16,9,19,26,73,50,30,3,0,232
SAL51071,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,10,6,7,21,9,3,0,64
SAL51072,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,8
SAL51073,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3
SAL51074,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,8,6,0,0,0,0,21
SAL51075,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,4,8,6,0,0,0,23
SAL51076,0,0,0,3,0,10,4,0,0,21,0,0,0,0,3,0,0,0,0,4,9,15,22,35,45,32,3,0,0,160
SAL51077,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,0,3,0,0,0,18
SAL51078,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,3,0,0,0,13
SAL51079,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL51080,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL51081,0,0,4,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,3,0,7,4,5,5,4,0,0,34
SAL51082,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,5,0,0,0,0,10
SAL51083,0,0,0,0,0,5,0,0,0,11,0,0,0,0,3,6,0,0,0,16,14,7,33,74,93,112,51,7,0,383
SAL51084,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,13,4,3,0,0,31
SAL51085,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,11,3,0,6,0,0,0,23
SAL51086,0,0,0,0,0,0,5,0,0,8,0,0,0,0,3,0,0,0,0,8,11,9,14,28,31,37,12,5,0,144
SAL51087,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,9
SAL51088,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,11,32,27,32,46,20,3,0,165
SAL51089,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,12,6,0,0,26
SAL51090,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,14,14,12,3,0,0,48
SAL51091,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,6,0,3,0,6,4,10,0,0,0,20
SAL51092,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,6,3,0,0,12,14,23,32,43,55,68,38,6,0,287
SAL51093,5,12,21,19,13,13,4,0,0,92,7,7,7,8,16,17,4,4,0,69,88,160,341,298,331,330,116,19,0,1687
SAL51094,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,4,5,3,7,16,14,3,0,0,62
SAL51095,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,8,13,5,8,3,0,0,51
SAL51096,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,9
SAL51097,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL51098,12,17,22,21,15,13,13,0,0,112,13,26,39,36,55,34,18,6,4,225,276,620,788,978,1176,876,405,80,9,5211
SAL51099,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,14,13,7,6,8,0,0,58
SAL51100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,4,0,0,3,0,12
SAL51101,0,0,0,0,0,0,0,0,0,3,0,0,0,0,4,0,0,0,0,3,0,8,9,8,16,0,9,0,0,44
SAL51102,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,5,0,0,0,8,0,14,42,32,34,17,11,3,0,155
SAL51103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3
SAL51104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,13,18,14,12,7,0,0,58
SAL51105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4
SAL51106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL51107,0,0,0,0,3,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,6,4,3,11,0,5,0,23
SAL51108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,3,0,3,0,13
SAL51109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,8,22,18,17,13,0,0,85
SAL51110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,6,12,19,8,9,0,50
SAL51111,4,5,41,27,10,6,0,0,0,98,5,7,25,22,10,10,0,0,0,75,105,282,1040,895,668,421,67,0,0,3476
SAL51112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,7,4,0,0,0,16
SAL51113,0,4,21,18,12,5,0,0,0,73,5,15,39,37,25,10,0,0,0,133,124,131,622,744,529,223,39,4,0,2419
SAL51114,0,0,0,6,0,0,0,0,0,3,0,0,0,0,5,0,0,0,0,10,5,5,12,16,33,25,9,0,0,101
SAL51115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,5,7,6,3,4,5,0,34
SAL51116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,3
SAL51117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,17
SAL51118,0,0,0,5,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,5,8,9,7,7,13,8,5,0,0,51
SAL51119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,3,12,4,8,0,0,39
SAL51120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,5,3,10,8,0,0,0,25
SAL51121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,6,0,4,0,0,0,18
SAL51122,10,34,110,82,37,22,8,0,0,314,7,37,133,82,37,28,9,0,0,327,156,623,2344,1763,898,656,177,15,3,6635
SAL51123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,7,9,3,3,3,0,0,28
SAL51124,10,18,35,32,44,38,18,0,0,203,10,14,35,32,46,36,15,5,0,183,204,345,697,730,816,750,286,28,3,3869
SAL51125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,6,8,6,16,6,0,0,42
SAL51126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,3,0,0,0,13
SAL51127,0,0,0,0,0,0,0,0,0,5,0,4,6,0,0,4,3,0,0,17,9,17,42,22,38,54,18,7,0,202
SAL51128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,18
SAL51129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL51130,0,6,20,19,9,5,4,0,0,68,0,4,14,18,23,13,5,4,0,89,82,150,334,416,434,352,123,23,0,1914
SAL51131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,3,5,0,0,0,7
SAL51132,0,0,0,3,0,0,0,0,0,7,0,0,0,6,3,5,0,0,0,20,12,21,21,25,39,47,23,3,0,184
SAL51133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,5,4,0,0,0,13
SAL51134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,0,0,0,5
SAL51135,0,3,16,7,17,13,4,0,0,69,3,4,8,25,27,14,4,0,0,94,86,132,426,422,471,457,120,9,0,2134
SAL51136,0,3,4,3,0,7,4,0,0,22,6,0,9,8,8,3,0,0,0,31,26,22,64,92,103,69,23,5,0,403
SAL51137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,3,0,0,0,6
SAL51138,3,3,17,10,15,11,6,0,0,61,0,3,16,24,12,22,11,4,0,92,66,154,424,420,378,427,179,36,0,2073
SAL51139,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,6,13,18,28,26,0,0,0,87
SAL51140,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,5,3,12,3,0,0,40
SAL51141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,7,4,5,0,0,0,21
SAL51142,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,10,11,9,0,0,0,35
SAL51143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,4,0,0,10
SAL51144,0,4,7,8,5,4,0,0,0,29,0,3,4,4,4,5,4,0,0,27,41,78,110,144,148,169,34,4,0,739
SAL51145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,5,3,0,0,11
SAL51146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,7,3,0,0,0,14
SAL51147,4,14,50,41,34,29,4,0,0,176,4,15,51,40,25,21,15,0,0,172,187,484,1503,1349,1040,768,221,28,0,5591
SAL51148,0,0,0,0,0,0,0,0,0,5,0,0,8,0,0,0,0,0,0,11,4,9,43,30,60,42,29,6,0,222
SAL51149,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,10
SAL51150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,3,9,3,26,15,0,0,0,62
SAL51151,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,0,0,0,9
SAL51152,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,6,0,4,5,11,12,16,7,0,0,50
SAL51153,0,0,0,0,0,0,0,0,0,8,0,0,0,0,5,0,0,0,0,6,8,6,14,25,18,19,4,0,0,84
SAL51154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
SAL51155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,8,0,0,0,11
SAL51156,0,6,7,4,0,3,3,0,0,19,0,0,4,3,7,4,0,0,0,19,19,30,45,62,75,72,24,5,0,327
SAL51157,6,15,21,21,19,23,10,0,0,112,3,9,20,19,28,15,7,0,0,105,182,239,455,480,551,560,178,14,0,2652
SAL51158,0,0,0,0,0,0,0,0,0,6,0,0,0,4,0,0,0,0,0,8,14,7,25,44,52,73,27,0,0,236
SAL51159,0,3,15,9,0,6,0,0,0,33,0,3,10,4,6,3,0,0,0,31,11,105,425,216,81,60,18,0,0,911
SAL51160,0,0,0,0,0,0,0,0,0,4,0,0,0,4,3,0,0,0,0,12,8,0,17,19,21,31,8,0,0,105
SAL51161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,0,0,4
SAL51162,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,8,5,14,12,21,24,32,5,0,0,113
SAL51163,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,5
SAL51164,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,5,8,0,7,6,0,0,0,20
SAL51165,0,0,5,0,5,0,0,0,0,8,0,0,0,0,0,0,0,0,0,4,6,41,163,144,123,78,6,0,0,570
SAL51166,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,7
SAL51167,0,5,5,3,11,4,3,0,0,23,0,5,3,0,0,4,0,0,0,12,35,28,68,67,76,69,13,0,0,361
SAL51168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,8,11,9,16,7,0,0,50
SAL51169,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,5,0,0,0,14
SAL51170,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,6,4,14,16,21,11,0,0,81
SAL51171,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,7,6,12,18,38,36,23,7,0,0,137
SAL51172,0,0,0,0,0,0,0,0,0,8,0,4,3,6,0,0,0,0,0,11,8,17,63,59,40,38,9,0,0,246
SAL51173,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL51174,7,13,8,16,23,17,4,0,0,91,7,6,13,12,8,19,3,0,0,59,110,147,181,276,371,336,72,9,0,1499
SAL51175,0,0,8,0,5,4,0,0,0,10,0,0,4,6,5,5,0,0,0,28,39,18,48,95,114,130,22,4,0,470
SAL51176,10,21,29,36,39,28,12,0,0,172,9,12,29,31,62,24,13,0,0,191,345,407,486,785,1097,921,250,15,0,4308
SAL51177,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,12,4,12,5,0,0,28
SAL51178,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,0,3,5,5,7,0,0,0,17
SAL51179,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,3,0,0,0,14,5,16,20,22,44,36,18,9,0,164
SAL51180,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,9,4,0,14,9,9,6,3,0,0,54
SAL51181,0,0,3,0,3,0,0,0,0,9,0,0,4,11,3,3,3,0,0,26,0,20,100,101,73,70,20,0,0,379
SAL51182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,6
SAL51183,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,6
SAL51184,0,10,9,5,5,17,0,0,0,52,8,3,5,3,9,4,0,0,0,30,62,96,184,147,165,152,30,0,0,841
SAL51185,0,0,4,3,5,6,0,0,0,21,0,0,4,0,6,6,3,0,0,27,15,24,58,53,76,109,30,3,0,360
SAL51186,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,17,3,3,4,4,0,0,29
SAL51187,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,10,0,0,0,22
SAL51188,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,12,10,15,15,13,4,0,0,65
SAL51189,3,8,15,20,16,7,0,0,0,68,4,9,38,31,22,22,7,0,0,132,118,178,358,463,452,298,65,0,0,1922
SAL51190,6,14,37,22,16,14,4,0,0,120,0,7,46,20,8,9,6,0,3,106,42,254,1129,664,302,213,68,6,3,2677
SAL51191,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,3,0,0,0,3,0,3,11,18,13,17,11,0,0,77
SAL51192,7,14,38,56,36,11,3,0,0,180,7,19,48,50,38,29,3,5,0,200,237,280,968,1184,923,669,201,23,0,4481
SAL51193,0,0,0,0,3,0,0,0,0,4,3,0,0,5,0,0,3,3,0,14,3,4,7,11,22,16,4,4,0,75
SAL51194,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,21,8,9,11,6,0,0,58
SAL51195,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,12
SAL51196,0,0,0,0,5,0,0,0,0,5,0,0,0,0,0,0,0,0,0,6,0,0,0,9,10,8,3,0,0,34
SAL51197,8,16,32,36,30,19,8,0,0,148,4,5,32,39,26,17,5,0,0,143,195,303,999,964,838,582,170,8,0,4061
SAL51198,0,0,0,3,0,0,0,0,0,3,0,0,6,4,0,0,0,0,0,10,0,23,128,110,54,34,8,0,0,352
SAL51199,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,18
SAL51200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,4,5,8,6,0,0,0,34
SAL51201,0,3,4,4,0,3,0,0,0,14,4,0,4,3,5,0,0,0,0,14,20,37,158,200,139,108,13,0,0,669
SAL51202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,16,17,10,10,9,0,73
SAL51203,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,10,0,3,0,0,0,18
SAL51204,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL51205,5,3,9,14,20,9,4,0,0,57,6,3,12,13,13,9,6,0,0,59,123,91,183,263,328,279,64,7,0,1323
SAL51206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0
SAL51207,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,3,4,12,3,0,0,0,28
SAL51208,0,0,0,0,0,0,0,0,0,6,0,0,0,3,8,0,0,0,0,15,24,22,28,62,52,86,27,3,0,302
SAL51209,7,18,26,28,19,18,8,0,0,125,8,13,26,31,36,33,11,0,0,156,122,245,619,649,586,564,192,15,0,2998
SAL51210,5,11,24,19,22,14,5,0,0,95,12,11,28,26,41,13,4,0,0,142,130,230,511,583,558,415,94,4,0,2530
SAL51211,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,9,10,6,0,0,0,30
SAL51212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
SAL51213,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,3,0,5,4,20,9,9,4,0,51
SAL51214,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,3,4,14,0,0,0,29
SAL51215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,10
SAL51216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL51217,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,4,0,10,6,0,0,18
SAL51218,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,8,9,10,8,7,5,0,0,52
SAL51219,0,11,24,21,16,15,6,0,0,86,4,12,28,26,22,13,0,0,0,115,112,222,657,586,465,302,65,0,0,2403
SAL51220,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,0,0,0,0,5,0,0,0,0,0
SAL51221,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
SAL51222,14,6,16,14,11,4,0,0,0,69,0,4,15,18,9,9,0,0,0,53,62,82,320,257,234,144,30,0,0,1130
SAL51223,0,0,0,3,4,5,0,0,0,15,0,4,0,0,4,5,4,0,0,11,33,20,51,83,92,123,36,3,0,438
SAL51224,0,0,0,4,0,4,0,0,0,11,5,0,3,6,0,0,8,0,0,22,33,31,56,69,103,90,38,3,0,420
SAL51225,4,0,4,4,0,0,0,0,0,13,3,6,4,0,9,8,5,0,0,34,64,78,91,92,164,143,85,21,7,737
SAL51226,0,0,3,0,5,3,0,0,0,14,0,0,0,5,0,4,0,0,0,10,17,12,29,41,67,81,17,0,0,268
SAL51227,0,4,0,0,0,0,0,0,0,5,0,0,0,0,3,0,0,0,0,0,0,10,16,15,29,30,6,0,0,115
SAL51228,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,4,3,0,0,23
SAL51229,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,7
SAL51230,0,22,84,60,28,25,8,3,0,233,3,63,166,78,45,25,6,3,0,385,133,947,3582,1940,927,629,173,23,0,8356
SAL51231,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
